stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count,scoring_mode
1788943054.247054,247.822686,-6.420982,10.005654,-0.121382,-6.559993,10.141315,-0.121382,0.194238,0.000000,-6.572312,10.142801,-0.118854,0.204231,0.002528,-6.559993,10.141316,-0.121382,0.194238,0.000000,-6.559993,10.141316,-0.121382,0.194238,0.000000,0.173029,0,relative_first_pair
1788943054.318172,247.893804,-6.408287,10.004113,-0.124147,-6.559993,10.141315,-0.121382,0.204546,0.002765,-6.547594,10.139786,-0.124147,0.194456,0.000000,-6.559993,10.141316,-0.121382,0.204547,0.002765,-6.559993,10.141316,-0.121382,0.204547,0.002765,0.179817,0,relative_first_pair
1788943054.318172,247.893804,-6.408287,10.004113,-0.124147,-6.559993,10.141315,-0.121382,0.204546,0.002765,-6.547594,10.139786,-0.124147,0.194456,0.000000,-6.547593,10.139786,-0.124147,0.194456,0.000000,-6.547593,10.139786,-0.124147,0.194456,0.000000,0.179817,0,relative_first_pair
1788943054.371434,247.947066,-6.399288,10.002901,-0.125875,-6.559993,10.141315,-0.121382,0.212096,0.004493,-6.550763,10.140181,-0.123109,0.204428,0.002765,-6.538367,10.138627,-0.125875,0.194330,0.000000,-6.538367,10.138627,-0.125875,0.194330,0.000000,0.170483,0,relative_first_pair
1788943054.371434,247.947066,-6.399288,10.002901,-0.125875,-6.538367,10.138626,-0.125875,0.194330,0.000000,-6.550763,10.140181,-0.123109,0.204428,0.002765,-6.538367,10.138627,-0.125875,0.194330,0.000000,-6.538367,10.138627,-0.125875,0.194330,0.000000,0.170483,0,relative_first_pair
1788943054.442848,248.018480,-6.386577,10.001262,-0.128634,-6.538367,10.138626,-0.125875,0.204717,0.002759,-6.525927,10.137034,-0.128634,0.194557,0.000000,-6.538367,10.138627,-0.125875,0.204717,0.002759,-6.538367,10.138627,-0.125875,0.204717,0.002759,0.179460,0,relative_first_pair
1788943054.442848,248.018480,-6.386577,10.001262,-0.128634,-6.538367,10.138626,-0.125875,0.204717,0.002759,-6.525927,10.137034,-0.128634,0.194557,0.000000,-6.525927,10.137035,-0.128634,0.194557,0.000000,-6.525927,10.137035,-0.128634,0.194557,0.000000,0.179460,0,relative_first_pair
1788943054.498823,248.074455,-6.377480,10.000065,-0.129354,-6.538367,10.138626,-0.125875,0.212330,0.003479,-6.528745,10.137405,-0.126594,0.204312,0.002759,-6.516308,10.135788,-0.129354,0.194149,0.000000,-6.516308,10.135788,-0.129354,0.194149,0.000000,0.163932,0,relative_first_pair
1788943054.498823,248.074455,-6.377480,10.000065,-0.129354,-6.516309,10.135787,-0.129354,0.194149,0.000000,-6.528745,10.137405,-0.126594,0.204312,0.002759,-6.516308,10.135788,-0.129354,0.194149,0.000000,-6.516308,10.135788,-0.129354,0.194149,0.000000,0.163932,0,relative_first_pair
1788943054.568194,248.143825,-6.364769,9.998426,-0.130869,-6.516309,10.135787,-0.129354,0.204529,0.001515,-6.504226,10.134206,-0.130869,0.194640,0.000000,-6.516308,10.135788,-0.129354,0.204529,0.001515,-6.504226,10.134206,-0.130869,0.194639,0.000000,0.184747,0,relative_first_pair
1788943054.568194,248.143825,-6.364769,9.998426,-0.130869,-6.516309,10.135787,-0.129354,0.204529,0.001515,-6.504226,10.134206,-0.130869,0.194640,0.000000,-6.504226,10.134206,-0.130869,0.194639,0.000000,-6.504226,10.134206,-0.130869,0.194639,0.000000,0.184747,0,relative_first_pair
1788943054.622684,248.198316,-6.355671,9.997229,-0.131901,-6.516309,10.135787,-0.129354,0.212138,0.002548,-6.506898,10.134558,-0.130386,0.204276,0.001515,-6.504226,10.134206,-0.130869,0.202067,0.001032,-6.504226,10.134206,-0.130869,0.202067,0.001032,0.168396,0,relative_first_pair
1788943054.622684,248.198316,-6.355671,9.997229,-0.131901,-6.494817,10.132962,-0.131901,0.194384,0.000000,-6.506898,10.134558,-0.130386,0.204276,0.001515,-6.494817,10.132963,-0.131901,0.194385,0.000000,-6.494817,10.132963,-0.131901,0.194385,0.000000,0.168396,0,relative_first_pair
1788943054.693011,248.268642,-6.342945,9.995491,-0.133140,-6.494817,10.132962,-0.131901,0.204850,0.001239,-6.482522,10.131323,-0.133140,0.194761,0.000000,-6.482521,10.131324,-0.133140,0.194762,0.000000,-6.482521,10.131324,-0.133140,0.194762,0.000000,0.182641,0,relative_first_pair
1788943054.693011,248.268642,-6.342945,9.995491,-0.133140,-6.494817,10.132962,-0.131901,0.204850,0.001239,-6.482522,10.131323,-0.133140,0.194761,0.000000,-6.482521,10.131324,-0.133140,0.194762,0.000000,-6.482521,10.131324,-0.133140,0.194762,0.000000,0.170428,0,relative_first_pair
1788943054.746852,248.322484,-6.333847,9.994294,-0.134138,-6.494817,10.132962,-0.131901,0.212462,0.002236,-6.485468,10.131717,-0.132899,0.204631,0.001239,-6.482521,10.131324,-0.133140,0.202192,0.000998,-6.482521,10.131324,-0.133140,0.202192,0.000998,0.170428,0,relative_first_pair
1788943054.746852,248.322484,-6.333847,9.994294,-0.134138,-6.473174,10.130067,-0.134138,0.194540,0.000000,-6.485468,10.131717,-0.132899,0.204631,0.001239,-6.473173,10.130067,-0.134138,0.194541,0.000000,-6.473173,10.130067,-0.134138,0.194541,0.000000,0.170428,0,relative_first_pair
1788943054.818185,248.393817,-6.321121,9.992556,-0.135375,-6.473174,10.130067,-0.134138,0.205010,0.001237,-6.460723,10.128379,-0.135375,0.194773,0.000000,-6.460723,10.128380,-0.135375,0.194774,0.000000,-6.460723,10.128380,-0.135375,0.194774,0.000000,0.180062,0,relative_first_pair
1788943054.818185,248.393817,-6.321121,9.992556,-0.135375,-6.473174,10.130067,-0.134138,0.205010,0.001237,-6.460723,10.128379,-0.135375,0.194773,0.000000,-6.460723,10.128380,-0.135375,0.194774,0.000000,-6.460723,10.128380,-0.135375,0.194774,0.000000,0.180062,0,relative_first_pair
1788943054.870544,248.446176,-6.312122,9.991344,-0.136371,-6.473174,10.130067,-0.134138,0.212560,0.002234,-6.464045,10.128830,-0.135134,0.204898,0.001237,-6.451595,10.127132,-0.136371,0.194656,0.000000,-6.451595,10.127132,-0.136371,0.194656,0.000000,0.173423,0,relative_first_pair
1788943054.870544,248.446176,-6.312122,9.991344,-0.136371,-6.451596,10.127131,-0.136371,0.194656,0.000000,-6.464045,10.128830,-0.135134,0.204898,0.001237,-6.451595,10.127132,-0.136371,0.194656,0.000000,-6.451595,10.127132,-0.136371,0.194656,0.000000,0.173423,0,relative_first_pair
1788943054.942922,248.518553,-6.299396,9.989606,-0.137607,-6.451596,10.127131,-0.136371,0.205129,0.001236,-6.438923,10.125384,-0.137607,0.194688,0.000000,-6.451595,10.127132,-0.136371,0.205129,0.001236,-6.438922,10.125384,-0.137607,0.194688,0.000000,0.177464,0,relative_first_pair
1788943054.942922,248.518553,-6.299396,9.989606,-0.137607,-6.451596,10.127131,-0.136371,0.205129,0.001236,-6.438923,10.125384,-0.137607,0.194688,0.000000,-6.438922,10.125384,-0.137607,0.194688,0.000000,-6.438922,10.125384,-0.137607,0.194688,0.000000,0.177464,0,relative_first_pair
1788943054.996603,248.572234,-6.290381,9.988295,-0.138603,-6.451596,10.127131,-0.136371,0.212757,0.002231,-6.442259,10.125845,-0.137367,0.204907,0.001236,-6.429587,10.124086,-0.138603,0.194467,0.000000,-6.429587,10.124086,-0.138603,0.194467,0.000000,0.169694,0,relative_first_pair
1788943054.996603,248.572234,-6.290381,9.988295,-0.138603,-6.429587,10.124086,-0.138603,0.194467,0.000000,-6.442259,10.125845,-0.137367,0.204907,0.001236,-6.429587,10.124086,-0.138603,0.194467,0.000000,-6.429587,10.124086,-0.138603,0.194467,0.000000,0.169694,0,relative_first_pair
1788943055.068137,248.643769,-6.277655,9.986557,-0.139837,-6.429587,10.124086,-0.138603,0.204933,0.001235,-6.417094,10.122336,-0.139837,0.194625,0.000000,-6.417093,10.122336,-0.139837,0.194625,0.000000,-6.417093,10.122336,-0.139837,0.194625,0.000000,0.179556,0,relative_first_pair
1788943055.068137,248.643769,-6.277655,9.986557,-0.139837,-6.429587,10.124086,-0.138603,0.204933,0.001235,-6.417094,10.122336,-0.139837,0.194625,0.000000,-6.417093,10.122336,-0.139837,0.194625,0.000000,-6.417093,10.122336,-0.139837,0.194625,0.000000,0.179556,0,relative_first_pair
1788943055.120886,248.696517,-6.268542,9.985261,-0.140831,-6.429587,10.124086,-0.138603,0.212621,0.002229,-6.420400,10.122800,-0.139597,0.204885,0.001235,-6.407908,10.121039,-0.140831,0.194572,0.000000,-6.407908,10.121039,-0.140831,0.194572,0.000000,0.174506,0,relative_first_pair
1788943055.120886,248.696517,-6.268542,9.985261,-0.140831,-6.407909,10.121038,-0.140831,0.194572,0.000000,-6.420400,10.122800,-0.139597,0.204885,0.001235,-6.407908,10.121039,-0.140831,0.194572,0.000000,-6.407908,10.121039,-0.140831,0.194572,0.000000,0.174506,0,relative_first_pair
1788943055.193253,248.768885,-6.255685,9.983341,-0.142339,-6.407909,10.121038,-0.140831,0.205261,0.001508,-6.395230,10.119231,-0.142339,0.194778,0.000000,-6.395229,10.119231,-0.142339,0.194779,0.000000,-6.395229,10.119231,-0.142339,0.194779,0.000000,0.179623,0,relative_first_pair
1788943055.193253,248.768885,-6.255685,9.983341,-0.142339,-6.407909,10.121038,-0.140831,0.205261,0.001508,-6.395230,10.119231,-0.142339,0.194778,0.000000,-6.395229,10.119231,-0.142339,0.194779,0.000000,-6.395229,10.119231,-0.142339,0.194779,0.000000,0.179623,0,relative_first_pair
1788943055.253753,248.829385,-6.245439,9.981921,-0.143332,-6.407909,10.121038,-0.140831,0.213892,0.002501,-6.397365,10.119538,-0.141824,0.204987,0.001508,-6.384687,10.117716,-0.143332,0.194500,0.000000,-6.384687,10.117716,-0.143332,0.194500,0.000000,0.170983,0,relative_first_pair
1788943055.253753,248.829385,-6.245439,9.981921,-0.143332,-6.384688,10.117715,-0.143332,0.194500,0.000000,-6.397365,10.119538,-0.141824,0.204987,0.001508,-6.384687,10.117716,-0.143332,0.194500,0.000000,-6.384687,10.117716,-0.143332,0.194500,0.000000,0.170983,0,relative_first_pair
1788943055.318827,248.894459,-6.234142,9.980261,-0.144598,-6.384688,10.117715,-0.143332,0.203857,0.001266,-6.373344,10.116070,-0.144598,0.194477,0.000000,-6.384687,10.117716,-0.143332,0.203857,0.001266,-6.384687,10.117716,-0.143332,0.203857,0.001266,0.175463,0,relative_first_pair
1788943055.318827,248.894459,-6.234142,9.980261,-0.144598,-6.384688,10.117715,-0.143332,0.203857,0.001266,-6.373344,10.116070,-0.144598,0.194477,0.000000,-6.373344,10.116070,-0.144598,0.194477,0.000000,-6.373344,10.116070,-0.144598,0.194477,0.000000,0.175463,0,relative_first_pair
1788943055.376386,248.952017,-6.225029,9.978966,-0.145315,-6.384688,10.117715,-0.143332,0.211524,0.001984,-6.374845,10.116291,-0.144049,0.203231,0.001266,-6.363502,10.114635,-0.145315,0.193858,0.000000,-6.363502,10.114635,-0.145315,0.193858,0.000000,0.159922,0,relative_first_pair
1788943055.376386,248.952017,-6.225029,9.978966,-0.145315,-6.363503,10.114634,-0.145315,0.193858,0.000000,-6.374845,10.116291,-0.144049,0.203231,0.001266,-6.363502,10.114635,-0.145315,0.193858,0.000000,-6.363502,10.114635,-0.145315,0.193858,0.000000,0.159922,0,relative_first_pair
1788943055.442912,249.018544,-6.212370,9.977014,-0.146820,-6.363503,10.114634,-0.145315,0.204402,0.001505,-6.351846,10.112919,-0.146820,0.194739,0.000000,-6.351846,10.112919,-0.146820,0.194740,0.000000,-6.351846,10.112919,-0.146820,0.194740,0.000000,0.192528,0,relative_first_pair
1788943055.442912,249.018544,-6.212370,9.977014,-0.146820,-6.363503,10.114634,-0.145315,0.204402,0.001505,-6.351846,10.112919,-0.146820,0.194739,0.000000,-6.351846,10.112919,-0.146820,0.194740,0.000000,-6.351846,10.112919,-0.146820,0.194740,0.000000,0.192528,0,relative_first_pair
1788943055.500894,249.076525,-6.203356,9.975703,-0.147537,-6.363503,10.114634,-0.145315,0.212011,0.002221,-6.353560,10.113175,-0.146032,0.203617,0.001505,-6.341905,10.111445,-0.147537,0.193964,0.000000,-6.341905,10.111445,-0.147537,0.193964,0.000000,0.157107,0,relative_first_pair
1788943055.500894,249.076525,-6.203356,9.975703,-0.147537,-6.341905,10.111445,-0.147537,0.193963,0.000000,-6.353560,10.113175,-0.146032,0.203617,0.001505,-6.341905,10.111445,-0.147537,0.193964,0.000000,-6.341905,10.111445,-0.147537,0.193964,0.000000,0.157107,0,relative_first_pair
1788943055.567777,249.143408,-6.190598,9.973768,-0.149040,-6.341905,10.111445,-0.147537,0.204570,0.001503,-6.330192,10.109695,-0.149040,0.194840,0.000000,-6.341905,10.111445,-0.147537,0.204570,0.001503,-6.330192,10.109696,-0.149040,0.194840,0.000000,0.192927,0,relative_first_pair
1788943055.567777,249.143408,-6.190598,9.973768,-0.149040,-6.341905,10.111445,-0.147537,0.204570,0.001503,-6.330192,10.109695,-0.149040,0.194840,0.000000,-6.330192,10.109696,-0.149040,0.194840,0.000000,-6.330192,10.109696,-0.149040,0.194840,0.000000,0.192927,0,relative_first_pair
1788943055.622765,249.198396,-6.181584,9.972457,-0.150065,-6.341905,10.111445,-0.147537,0.212181,0.002528,-6.332368,10.110023,-0.148562,0.204109,0.001503,-6.330192,10.109696,-0.149040,0.202284,0.001025,-6.330192,10.109696,-0.149040,0.202284,0.001025,0.165660,0,relative_first_pair
1788943055.622765,249.198396,-6.181584,9.972457,-0.150065,-6.320657,10.108258,-0.150065,0.194380,0.000000,-6.332368,10.110023,-0.148562,0.204109,0.001503,-6.320656,10.108259,-0.150065,0.194379,0.000000,-6.320656,10.108259,-0.150065,0.194379,0.000000,0.165660,0,relative_first_pair
1788943055.693634,249.269266,-6.168925,9.970506,-0.147527,-6.320657,10.108258,-0.150065,0.204935,0.002538,-6.308290,10.106405,-0.147527,0.194656,0.000000,-6.308289,10.106406,-0.147527,0.194656,0.000000,-6.308289,10.106406,-0.147527,0.194656,0.000000,0.180730,0,relative_first_pair
1788943055.693634,249.269266,-6.168925,9.970506,-0.147527,-6.320657,10.108258,-0.150065,0.204935,0.002538,-6.308290,10.106405,-0.147527,0.194656,0.000000,-6.308289,10.106406,-0.147527,0.194656,0.000000,-6.308289,10.106406,-0.147527,0.194656,0.000000,0.180730,0,relative_first_pair
1788943055.749731,249.325362,-6.159911,9.969194,-0.144832,-6.320657,10.108258,-0.150065,0.212552,0.005233,-6.310994,10.106811,-0.147370,0.204363,0.002538,-6.298622,10.104982,-0.144832,0.194111,0.000000,-6.298622,10.104982,-0.144832,0.194111,0.000000,0.162386,0,relative_first_pair
1788943055.749731,249.325362,-6.159911,9.969194,-0.144832,-6.298623,10.104981,-0.144832,0.194111,0.000000,-6.310994,10.106811,-0.147370,0.204363,0.002538,-6.298622,10.104982,-0.144832,0.194111,0.000000,-6.298622,10.104982,-0.144832,0.194111,0.000000,0.162386,0,relative_first_pair
1788943055.818151,249.393782,-6.147169,9.967358,-0.140860,-6.298623,10.104981,-0.144832,0.204643,0.003972,-6.286646,10.103259,-0.140860,0.194739,0.000000,-6.286646,10.103259,-0.140860,0.194738,0.000000,-6.286646,10.103259,-0.140860,0.194738,0.000000,0.188156,0,relative_first_pair
1788943055.818151,249.393782,-6.147169,9.967358,-0.140860,-6.298623,10.104981,-0.144832,0.204643,0.003972,-6.286646,10.103259,-0.140860,0.194739,0.000000,-6.286646,10.103259,-0.140860,0.194738,0.000000,-6.286646,10.103259,-0.140860,0.194738,0.000000,0.188156,0,relative_first_pair
1788943055.872250,249.447882,-6.138170,9.966145,-0.138117,-6.298623,10.104981,-0.144832,0.212181,0.006715,-6.289233,10.103625,-0.142089,0.204256,0.003972,-6.286646,10.103259,-0.140860,0.202103,0.002743,-6.286646,10.103259,-0.140860,0.202103,0.002743,0.167842,0,relative_first_pair
1788943055.872250,249.447882,-6.138170,9.966145,-0.138117,-6.277251,10.101940,-0.138117,0.194380,0.000000,-6.289233,10.103625,-0.142089,0.204256,0.003972,-6.277250,10.101940,-0.138117,0.194380,0.000000,-6.277250,10.101940,-0.138117,0.194380,0.000000,0.167842,0,relative_first_pair
1788943055.943092,249.518723,-6.125542,9.964392,-0.134137,-6.277251,10.101940,-0.138117,0.204780,0.003980,-6.264843,10.100240,-0.134137,0.194575,0.000000,-6.264843,10.100240,-0.134137,0.194575,0.000000,-6.264843,10.100240,-0.134137,0.194575,0.000000,0.179962,0,relative_first_pair
1788943055.943092,249.518723,-6.125542,9.964392,-0.134137,-6.277251,10.101940,-0.138117,0.204780,0.003980,-6.264843,10.100240,-0.134137,0.194575,0.000000,-6.264843,10.100240,-0.134137,0.194575,0.000000,-6.264843,10.100240,-0.134137,0.194575,0.000000,0.179962,0,relative_first_pair
1788943055.995879,249.571511,-6.116460,9.963294,-0.131384,-6.277251,10.101940,-0.138117,0.212312,0.006733,-6.268038,10.100672,-0.135365,0.204570,0.003980,-6.255624,10.099010,-0.131385,0.194385,0.000001,-6.255624,10.099010,-0.131385,0.194385,0.000001,0.173303,0,relative_first_pair
1788943055.995879,249.571511,-6.116460,9.963294,-0.131384,-6.255625,10.099009,-0.131384,0.194385,0.000000,-6.268038,10.100672,-0.135365,0.204570,0.003980,-6.255624,10.099010,-0.131385,0.194385,0.000001,-6.255624,10.099010,-0.131385,0.194385,0.000001,0.173303,0,relative_first_pair
1788943056.068361,249.643992,-6.103339,9.961618,-0.125869,-6.255625,10.099009,-0.131384,0.205103,0.005515,-6.242836,10.097355,-0.125869,0.194638,0.000000,-6.242835,10.097356,-0.125869,0.194638,0.000000,-6.242835,10.097356,-0.125869,0.194638,0.000000,0.182501,0,relative_first_pair
1788943056.068361,249.643992,-6.103339,9.961618,-0.125869,-6.255625,10.099009,-0.131384,0.205103,0.005515,-6.242836,10.097355,-0.125869,0.194638,0.000000,-6.242835,10.097356,-0.125869,0.194638,0.000000,-6.242835,10.097356,-0.125869,0.194638,0.000000,0.182501,0,relative_first_pair
1788943056.142855,249.718486,-6.090841,9.960047,-0.120616,-6.255625,10.099009,-0.131384,0.215556,0.010768,-6.242625,10.097326,-0.126131,0.204656,0.005515,-6.242835,10.097356,-0.125869,0.204831,0.005253,-6.229826,10.095744,-0.120616,0.194244,0.000000,0.169088,0,relative_first_pair
1788943056.142855,249.718486,-6.090841,9.960047,-0.120616,-6.229827,10.095743,-0.120616,0.194244,0.000000,-6.242625,10.097326,-0.126131,0.204656,0.005515,-6.229826,10.095744,-0.120616,0.194244,0.000000,-6.229826,10.095744,-0.120616,0.194244,0.000000,0.169088,0,relative_first_pair
1788943056.198112,249.773743,-6.081774,9.959047,-0.116841,-6.229827,10.095743,-0.120616,0.201507,0.003775,-6.220283,10.094605,-0.116841,0.193805,0.000000,-6.229826,10.095744,-0.120616,0.201508,0.003775,-6.229826,10.095744,-0.120616,0.201508,0.003775,0.165072,0,relative_first_pair
1788943056.198112,249.773743,-6.081774,9.959047,-0.116841,-6.229827,10.095743,-0.120616,0.201507,0.003775,-6.220283,10.094605,-0.116841,0.193805,0.000000,-6.220282,10.094606,-0.116841,0.193806,0.000000,-6.220282,10.094606,-0.116841,0.193806,0.000000,0.165072,0,relative_first_pair
1788943056.268688,249.844320,-6.069095,9.957606,-0.111569,-6.229827,10.095743,-0.120616,0.211936,0.009047,-6.217548,10.094288,-0.115344,0.201792,0.003775,-6.220282,10.094606,-0.116841,0.204026,0.005272,-6.207998,10.093197,-0.111570,0.194111,0.000001,0.180816,0,relative_first_pair
1788943056.268688,249.844320,-6.069095,9.957606,-0.111569,-6.207998,10.093196,-0.111569,0.194110,0.000000,-6.217548,10.094288,-0.115344,0.201792,0.003775,-6.207998,10.093197,-0.111570,0.194111,0.000001,-6.207998,10.093197,-0.111570,0.194111,0.000001,0.180816,0,relative_first_pair
1788943056.320310,249.895941,-6.060028,9.956606,-0.107810,-6.207998,10.093196,-0.111569,0.201375,0.003759,-6.198985,10.092203,-0.107810,0.194153,0.000000,-6.198984,10.092204,-0.107810,0.194154,0.000000,-6.198984,10.092204,-0.107810,0.194154,0.000000,0.176697,0,relative_first_pair
1788943056.320310,249.895941,-6.060028,9.956606,-0.107810,-6.207998,10.093196,-0.111569,0.201375,0.003759,-6.198985,10.092203,-0.107810,0.194153,0.000000,-6.198984,10.092204,-0.107810,0.194154,0.000000,-6.198984,10.092204,-0.107810,0.194154,0.000000,0.176697,0,relative_first_pair
1788943056.392929,249.968560,-6.047364,9.955264,-0.102510,-6.207998,10.093196,-0.111569,0.211728,0.009059,-6.195325,10.091810,-0.106270,0.201338,0.003759,-6.186306,10.090866,-0.102511,0.194146,0.000001,-6.186306,10.090866,-0.102511,0.194146,0.000001,0.175367,0,relative_first_pair
1788943056.392929,249.968560,-6.047364,9.955264,-0.102510,-6.186306,10.090865,-0.102510,0.194146,0.000000,-6.195325,10.091810,-0.106270,0.201338,0.003759,-6.186306,10.090866,-0.102511,0.194146,0.000001,-6.186306,10.090866,-0.102511,0.194146,0.000001,0.175367,0,relative_first_pair
1788943056.447086,250.022718,-6.038329,9.954462,-0.098703,-6.186306,10.090865,-0.102510,0.201254,0.003807,-6.176936,10.089919,-0.098703,0.193805,0.000000,-6.176935,10.089920,-0.098703,0.193805,0.000000,-6.176935,10.089920,-0.098703,0.193805,0.000000,0.167489,0,relative_first_pair
1788943056.447086,250.022718,-6.038329,9.954462,-0.098703,-6.186306,10.090865,-0.102510,0.201254,0.003807,-6.176936,10.089919,-0.098703,0.193805,0.000000,-6.176935,10.089920,-0.098703,0.193805,0.000000,-6.176935,10.089920,-0.098703,0.193805,0.000000,0.167489,0,relative_first_pair
1788943056.518692,250.094323,-6.025582,9.953233,-0.093416,-6.186306,10.090865,-0.102510,0.211601,0.009095,-6.173824,10.089614,-0.097223,0.201433,0.003807,-6.164448,10.088716,-0.093416,0.194009,0.000000,-6.164448,10.088716,-0.093416,0.194009,0.000000,0.178845,0,relative_first_pair
1788943056.518692,250.094323,-6.025582,9.953233,-0.093416,-6.164449,10.088716,-0.093416,0.194009,0.000000,-6.173824,10.089614,-0.097223,0.201433,0.003807,-6.164448,10.088716,-0.093416,0.194009,0.000000,-6.164448,10.088716,-0.093416,0.194009,0.000000,0.178845,0,relative_first_pair
1788943056.572131,250.147763,-6.016547,9.952432,-0.089870,-6.164449,10.088716,-0.093416,0.201118,0.003546,-6.155204,10.087866,-0.089870,0.193825,0.000000,-6.155204,10.087866,-0.089870,0.193825,0.000000,-6.155204,10.087866,-0.089870,0.193825,0.000000,0.169741,0,relative_first_pair
1788943056.572131,250.147763,-6.016547,9.952432,-0.089870,-6.164449,10.088716,-0.093416,0.201118,0.003546,-6.155204,10.087866,-0.089870,0.193825,0.000000,-6.155204,10.087866,-0.089870,0.193825,0.000000,-6.155204,10.087866,-0.089870,0.193825,0.000000,0.169741,0,relative_first_pair
1788943056.643235,250.218867,-6.003815,9.951302,-0.084524,-6.164449,10.088716,-0.093416,0.211390,0.008892,-6.152052,10.087588,-0.088070,0.201366,0.003546,-6.142803,10.086783,-0.084524,0.194095,0.000000,-6.142803,10.086783,-0.084524,0.194095,0.000000,0.179759,0,relative_first_pair
1788943056.643235,250.218867,-6.003815,9.951302,-0.084524,-6.142803,10.086782,-0.084524,0.194094,0.000000,-6.152052,10.087588,-0.088070,0.201366,0.003546,-6.142803,10.086783,-0.084524,0.194095,0.000000,-6.142803,10.086783,-0.084524,0.194095,0.000000,0.179759,0,relative_first_pair
1788943056.696896,250.272527,-5.994795,9.950599,-0.080715,-6.142803,10.086782,-0.084524,0.201127,0.003809,-6.133489,10.086011,-0.080715,0.193836,0.000000,-6.133489,10.086012,-0.080715,0.193837,0.000000,-6.133489,10.086012,-0.080715,0.193837,0.000000,0.168598,0,relative_first_pair
1788943056.696896,250.272527,-5.994795,9.950599,-0.080715,-6.142803,10.086782,-0.084524,0.201127,0.003809,-6.133489,10.086011,-0.080715,0.193836,0.000000,-6.133489,10.086012,-0.080715,0.193837,0.000000,-6.133489,10.086012,-0.080715,0.193837,0.000000,0.168598,0,relative_first_pair
1788943056.768140,250.343772,-5.982095,9.949667,-0.075346,-6.142803,10.086782,-0.084524,0.211253,0.009178,-6.130373,10.085763,-0.079155,0.201267,0.003809,-6.121055,10.085040,-0.075346,0.193999,0.000000,-6.121055,10.085040,-0.075346,0.193999,0.000000,0.178745,0,relative_first_pair
1788943056.768140,250.343772,-5.982095,9.949667,-0.075346,-6.121055,10.085039,-0.075346,0.193998,0.000000,-6.130373,10.085763,-0.079155,0.201267,0.003809,-6.121055,10.085040,-0.075346,0.193999,0.000000,-6.121055,10.085040,-0.075346,0.193999,0.000000,0.178745,0,relative_first_pair
1788943056.821410,250.397042,-5.972976,9.948980,-0.071523,-6.121055,10.085039,-0.075346,0.201095,0.003823,-6.111788,10.084357,-0.071523,0.193896,0.000000,-6.111787,10.084358,-0.071523,0.193896,0.000000,-6.111787,10.084358,-0.071523,0.193896,0.000000,0.171663,0,relative_first_pair
1788943056.821410,250.397042,-5.972976,9.948980,-0.071523,-6.121055,10.085039,-0.075346,0.201095,0.003823,-6.111788,10.084357,-0.071523,0.193896,0.000000,-6.111787,10.084358,-0.071523,0.193896,0.000000,-6.111787,10.084358,-0.071523,0.193896,0.000000,0.171663,0,relative_first_pair
1788943056.893561,250.469192,-5.960291,9.948146,-0.066438,-6.121055,10.085039,-0.075346,0.211150,0.008908,-6.108475,10.084121,-0.070260,0.201115,0.003823,-6.111787,10.084358,-0.071523,0.203727,0.005085,-6.111787,10.084358,-0.071523,0.203727,0.005085,0.176190,0,relative_first_pair
1788943056.893561,250.469192,-5.960291,9.948146,-0.066438,-6.099204,10.083488,-0.066438,0.193943,0.000000,-6.108475,10.084121,-0.070260,0.201115,0.003823,-6.099204,10.083488,-0.066438,0.193944,0.000000,-6.099204,10.083488,-0.066438,0.193944,0.000000,0.176190,0,relative_first_pair
1788943056.945868,250.521500,-5.951188,9.947558,-0.062566,-6.099204,10.083488,-0.066438,0.200962,0.003871,-6.090076,10.082898,-0.062566,0.193924,0.000000,-6.099204,10.083488,-0.066438,0.200962,0.003872,-6.099204,10.083488,-0.066438,0.200962,0.003872,0.174391,0,relative_first_pair
1788943056.945868,250.521500,-5.951188,9.947558,-0.062566,-6.099204,10.083488,-0.066438,0.200962,0.003871,-6.090076,10.082898,-0.062566,0.193924,0.000000,-6.090076,10.082898,-0.062566,0.193925,0.000000,-6.090076,10.082898,-0.062566,0.193925,0.000000,0.174391,0,relative_first_pair
1788943057.017737,250.593368,-5.938634,9.946906,-0.057457,-6.099204,10.083488,-0.066438,0.210802,0.008981,-6.086669,10.082686,-0.061328,0.200874,0.003871,-6.090076,10.082898,-0.062566,0.203540,0.005109,-6.090076,10.082898,-0.062566,0.203540,0.005109,0.174927,0,relative_first_pair
1788943057.017737,250.593368,-5.938634,9.946906,-0.057457,-6.077538,10.082145,-0.057457,0.193865,0.000000,-6.086669,10.082686,-0.061328,0.200874,0.003871,-6.077537,10.082145,-0.057457,0.193865,0.000000,-6.077537,10.082145,-0.057457,0.193865,0.000000,0.174927,0,relative_first_pair
1788943057.069538,250.645170,-5.929546,9.946417,-0.053569,-6.077538,10.082145,-0.057457,0.200807,0.003887,-6.068477,10.081641,-0.053569,0.193875,0.000000,-6.068477,10.081642,-0.053569,0.193875,0.000000,-6.068477,10.081642,-0.053569,0.193875,0.000000,0.175681,0,relative_first_pair
