# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
33.2034654,0.7242162,-8.0908290,-1.93612576,-0.15177165,6.5442705,-7.1725227,0.494600,1.449487
33.3577381,0.6673094,-8.2342225,-1.95904732,-0.16004481,6.3728628,-7.1251192,0.508310,1.402158
33.5110795,0.6074611,-8.3754024,-1.98413120,-0.16911987,6.1995373,-7.0771853,0.524650,1.346926
33.6636258,0.5443340,-8.5142740,-2.01069754,-0.17915069,6.0234670,-7.0284923,0.544167,1.287735
33.8154669,0.4777489,-8.6507370,-2.03876175,-0.19030922,5.8442219,-6.9789213,0.567697,1.225009
33.9667105,0.4075256,-8.7846897,-2.06851446,-0.20279996,5.6613780,-6.9283550,0.595877,1.158436
34.1174693,0.3334614,-8.9160012,-2.10016914,-0.21688695,5.4744426,-6.8766572,0.628461,1.090059
34.2678657,0.2553247,-9.0445069,-2.13397503,-0.23290465,5.2828370,-6.8236678,0.666037,1.027047
34.4180669,0.1728360,-9.1700299,-2.17033645,-0.25129538,5.0858597,-6.7691928,0.708833,0.973164
34.5682624,0.0856577,-9.2923354,-2.20968146,-0.27264930,4.8826348,-6.7129901,0.757222,0.920598
34.7187042,-0.0066271,-9.4111472,-2.25259736,-0.29778266,4.6720442,-6.6547502,0.811587,0.863680
34.8697128,-0.1045360,-9.5261144,-2.29970548,-0.32785357,4.4526297,-6.5940701,0.868815,0.799980
35.0217556,-0.2087665,-9.6368078,-2.35202690,-0.36457929,4.2224125,-6.5304024,0.927755,0.729971
35.1732305,-0.3174370,-9.7423320,-2.40244939,-0.40954430,3.9838790,-6.4644347,0.991633,0.658858
35.3183342,-0.4279515,-9.8363619,-2.46956980,-0.46427625,3.7416953,-6.3974574,1.064612,0.598420
35.4568153,-0.5391371,-9.9189137,-2.53883486,-0.53116348,3.4981829,-6.3301128,1.147259,0.551730
35.5867762,-0.6487386,-9.9887516,-2.61293574,-0.61312978,3.2559704,-6.2631265,1.247054,0.514298
35.7067784,-0.7545661,-10.0453294,-2.69140473,-0.69873596,3.0500017,-4.5473269,1.353425,0.480605
35.8160833,-0.8547600,-10.0890187,-2.77128155,-0.76117599,2.9222282,-2.3736449,1.464924,0.449882
35.9152277,-0.9485034,-10.1212956,-2.84875565,-0.79191536,2.8649513,-0.9096122,1.600237,0.423447
36.0063254,-1.0366471,-10.1443059,-2.92201646,-0.79950796,2.8513155,0.0897840,1.744439,0.401857
36.0928003,-1.1216689,-10.1600919,-2.99160836,-0.79210753,2.8646038,0.7981460,1.878966,0.385829
36.1784088,-1.2067126,-10.1699102,-3.05927691,-0.77490843,2.8962195,1.3230896,1.996266,0.376770
36.2662545,-1.2944595,-10.1740722,-3.12671243,-0.75084829,2.9422565,1.7251692,2.054012,0.376434
36.3582657,-1.3864510,-10.1721655,3.08804561,-0.72185211,3.0007689,2.0373402,2.056424,0.388449
36.4561040,-1.4839231,-10.1637082,3.02208746,-0.68986809,3.0695421,2.2773739,2.063174,0.416558
36.5518383,-1.5785559,-10.1492273,2.95653947,-0.65814021,3.1426604,2.4527895,2.090434,0.450953
36.6435227,-1.6681442,-10.1297348,2.89730261,-0.62876291,3.2152381,2.5764453,2.120402,0.480748
36.7323903,-1.7537573,-10.1059052,2.84247435,-0.60162448,3.2869561,2.6665295,2.094396,0.504842
36.8202551,-1.8370221,-10.0778482,2.79048211,-0.57627462,3.3584727,2.7343582,2.034624,0.525920
36.9092830,-1.9198199,-10.0451298,2.74003169,-0.55217632,3.4309767,2.7869988,1.948750,0.546775
37.0015127,-2.0037797,-10.0069583,2.68998150,-0.52887706,3.5057360,2.8287769,1.828287,0.569128
37.0985799,-2.0900075,-9.9623846,2.63961553,-0.50611068,3.5837186,2.8622995,1.690610,0.593485
37.2014762,-2.1788915,-9.9105456,2.58862770,-0.48380966,3.6653826,2.8891759,1.577363,0.619527
37.3105542,-2.2701638,-9.8508181,2.53709302,-0.46205712,3.7506697,2.9105230,1.485146,0.646273
37.4256059,-2.3630448,-9.7829210,2.48510070,-0.44100141,3.8391633,2.9272490,1.411308,0.672301
37.5460527,-2.4564680,-9.7068977,2.43226980,-0.42077953,3.9303330,2.9401776,1.356628,0.694958
37.6786814,-2.5541290,-9.6171608,2.37868527,-0.40059286,4.0281439,2.9504020,1.311378,0.710410
37.8175664,-2.6519307,-9.5185511,2.32185151,-0.38120271,4.1293211,2.9582244,1.272862,0.718559
37.9555521,-2.7434829,-9.4153124,2.27053258,-0.36376700,4.2271231,2.9637338,1.242508,0.720251
38.0929548,-2.8293813,-9.3080699,2.22168048,-0.34789624,4.3224678,2.9676949,1.219046,0.718163
38.2299685,-2.9098336,-9.1971636,2.17501587,-0.33337509,4.4156021,2.9705728,1.202605,0.724363
38.3667175,-2.9849921,-9.0829205,2.13033457,-0.32003206,4.5067128,2.9726825,1.192613,0.741734
38.5032914,-3.0549873,-8.9656469,2.08743134,-0.30772315,4.5959613,2.9742415,1.188706,0.761183
38.6397708,-3.1199441,-8.8456168,2.04620859,-0.29632985,4.6834827,2.9754018,1.191085,0.775975
38.7761985,-3.1799681,-8.7231030,2.00649540,-0.28575004,4.7693943,2.9762711,1.199004,0.786096
38.9126132,-3.2351627,-8.5983531,1.96817963,-0.27589884,4.8537977,2.9769262,1.212690,0.792297
39.0490404,-3.2856249,-8.4716016,1.93116915,-0.26670129,4.9367795,2.9774226,1.231860,0.793116
39.1854966,-3.3314473,-8.3430691,1.89534450,-0.25809473,5.0184203,2.9778008,1.256072,0.788159
39.3219846,-3.3726749,-8.2129566,1.86019710,-0.25001675,5.0988427,2.9780904,1.285826,0.778867
39.4578135,-3.4096130,-8.0822468,1.82922785,-0.24250414,5.1772244,2.9783112,1.320624,0.767957
39.5891173,-3.4408901,-7.9547225,1.79376379,-0.23557478,5.2528085,2.9784787,1.362525,0.757881
39.7193398,-3.4677715,-7.8273047,1.76324480,-0.22912950,5.3261825,2.9786076,1.411688,0.752861
39.8483731,-3.4906273,-7.7003117,1.73410126,-0.22308367,5.3978632,2.9787082,1.466915,0.751688
39.9762234,-3.5096576,-7.5738857,1.70596616,-0.21740110,5.4679640,2.9787871,1.525522,0.750913
40.1028913,-3.5250352,-7.4481547,1.67873102,-0.21204699,5.5365532,2.9788494,1.589340,0.747418
40.2284731,-3.5369377,-7.3231383,1.65242370,-0.20699503,5.6037212,2.9788988,1.666741,0.741405
40.3530827,-3.5455274,-7.1988251,1.62690420,-0.20221220,5.6695895,2.9789382,1.744111,0.734189
40.4769265,-3.5509524,-7.0751002,1.60212627,-0.19767490,5.7343037,2.9789698,1.806021,0.726184
40.6002457,-3.5533352,-6.9518040,1.57795049,-0.19335187,5.7980355,2.9789952,1.863203,0.716951
40.7233579,-3.5527723,-6.8286931,1.55434704,-0.18922310,5.8609683,2.9790159,1.913451,0.707564
40.8466136,-3.5493263,-6.7054856,1.53121568,-0.18525994,5.9233047,2.9790328,1.923769,0.701520
40.9703853,-3.5430262,-6.5818743,1.50843113,-0.18144609,5.9852546,2.9790466,1.874575,0.707157
41.0950753,-3.5338628,-6.4575214,1.48599653,-0.17775721,6.0470141,2.9790580,1.793173,0.727546
41.2210637,-3.5217993,-6.3321119,1.46382940,-0.17418250,6.1087755,2.9790673,1.710324,0.756390
41.3487033,-3.5067699,-6.2053603,1.44178834,-0.17070133,6.1707192,2.9790751,1.636873,0.787447
41.4783151,-3.4886804,-6.0770170,1.41983668,-0.16730916,6.2329904,2.9790815,1.568464,0.818632
41.6101621,-3.4674197,-5.9468955,1.39797060,-0.16399071,6.2956992,2.9790868,1.494588,0.850368
41.7444481,-3.4428732,-5.8148720,1.37617261,-0.16074745,6.3589277,2.9790913,1.411985,0.884694
41.8812969,-3.4149292,-5.6809066,1.35436061,-0.15756727,6.4227239,2.9790949,1.333094,0.923727
42.0207883,-3.3834751,-5.5450078,1.33261535,-0.15445719,6.4871017,2.9790979,1.260725,0.966785
42.1629198,-3.3484198,-5.4072671,1.31087570,-0.15140608,6.5520473,2.9791004,1.192048,1.011849
42.3076467,-3.3096836,-5.2678204,1.28914345,-0.14842682,6.6175236,2.9791024,1.127212,1.057817
42.4548675,-3.2671948,-5.1268642,1.26730462,-0.14549841,6.6834681,2.9791041,1.068765,1.103843
42.6044419,-3.2208182,-4.9846610,1.24427784,-0.14266332,6.7497734,2.9791054,1.017830,1.148650
42.7531207,-3.1702770,-4.8448363,1.21707308,-0.13606587,6.8146717,2.9791064,0.972065,1.186870
42.8975839,-3.1188891,-4.7098218,1.19645917,-0.11673742,6.8774382,2.9791072,0.928010,1.219298
43.0401354,-3.0658795,-4.5774931,1.18264855,-0.08269220,6.9389510,2.9791078,0.885198,1.250550
43.1810902,-3.0119561,-4.4472605,1.17373219,-0.04423222,6.9992160,2.9791082,0.840730,1.278771
43.3207324,-2.9576979,-4.3185904,1.16971932,-0.01315452,7.0584073,2.9791085,0.794587,1.304956
43.4592896,-2.9035692,-4.1910435,1.16917116,0.00531983,7.1166508,2.9791088,0.751735,1.332011
43.5969056,-2.8498503,-4.0643454,1.17037951,0.01208856,7.1740318,2.9791089,0.715993,1.358501
43.7336612,-2.7966425,-3.9383651,1.17197348,0.01113437,7.2306021,2.9791089,0.686416,1.378836
43.8696090,-2.7439255,-3.8130546,1.17319062,0.00678933,7.2864020,2.9791089,0.659006,1.395200
44.0047948,-2.6916194,-3.6883980,1.17381389,0.00222377,7.3414710,2.9791088,0.630292,1.410948
44.1392719,-2.6396318,-3.5643763,1.17391131,-0.00092919,7.3958442,2.9791087,0.599116,1.427126
44.2731061,-2.5878848,-3.4409509,1.17369312,-0.00227235,7.4495612,2.9791085,0.568385,1.443527
44.4063602,-2.5363312,-3.3180733,1.17340441,-0.00212371,7.5026648,2.9791083,0.544028,1.460160
44.5391218,-2.4849363,-3.1956633,1.17318284,-0.00107231,7.5551986,2.9791080,0.532670,1.477274
44.6714679,-2.4336860,-3.0736433,1.17312912,0.00027767,7.6072083,2.9791076,0.529454,1.494979
44.8034878,-2.3825654,-2.9519225,1.17323982,0.00139492,7.6587380,2.9791072,0.529436,1.514120
44.9352504,-2.3315651,-2.8304303,1.17347330,0.00182537,7.7098276,2.9791066,0.532918,1.534174
45.0668548,-2.2806521,-2.7090731,1.17367535,0.00120854,7.7605168,2.9791060,0.539624,1.558474
45.1983944,-2.2297780,-2.5877698,1.17369473,-0.00063060,7.8108486,2.9791053,0.544990,1.587864
45.3299328,-2.1788903,-2.4664734,1.17344884,-0.00350246,7.8608656,2.9791044,0.546378,1.577205
45.4615888,-2.1279029,-2.3450915,1.17281159,-0.00663945,7.9106113,2.9791032,0.544935,1.530280
45.5934467,-2.0767379,-2.2235652,1.17183995,-0.00856440,7.9601219,2.9791018,0.541820,1.484748
45.7256261,-2.0253266,-2.1017937,1.17078053,-0.00719484,8.0094376,2.9791000,0.541048,1.445782
45.8582013,-1.9736660,-1.9796980,1.17030202,-0.00031946,8.0586037,2.9790974,0.543444,1.417108
45.9912912,-1.9218319,-1.8571168,1.17121309,0.01351205,8.1076619,2.9790935,0.546924,1.392456
46.1249190,-1.8700596,-1.7339258,1.17515891,0.03387504,8.1567268,2.9790867,0.550276,1.368639
46.2608743,-1.8181092,-1.6082875,1.18064164,0.05759376,8.2056486,2.9218789,0.552844,1.343678
46.3976809,-1.7666703,-1.4815196,1.19025243,0.07862727,8.2461643,1.9446049,0.554436,1.315882
46.5347511,-1.7164998,-1.3539612,1.20191133,0.09118289,8.2668317,0.5443848,0.554202,1.286568
46.6720434,-1.6678153,-1.2255907,1.21469260,0.09510377,8.2658808,-0.6578644,0.550829,1.258849
46.8095490,-1.6207232,-1.0964004,1.22779426,0.09558038,8.2462920,-1.6924447,0.545798,1.232522
46.9472584,-1.5752686,-0.9664090,1.24103407,0.09637717,8.2104818,-2.5841199,0.550491,1.206494
47.0851858,-1.5314777,-0.8356179,1.25438408,0.09760703,8.1604351,-3.3533598,0.687493,1.182672
47.2233141,-1.4893910,-0.7040574,1.26795585,0.09911072,8.0977886,-4.0173153,0.722984,1.157674
47.3616453,-1.4490509,-0.5717390,1.28179008,0.10095830,8.0239023,-4.5904706,0.641890,1.131053
47.5001717,-1.4105118,-0.4386814,1.29593266,0.10309694,7.9399126,-5.0850869,0.738772,1.099875
47.6388829,-1.3738316,-0.3049078,1.31043097,0.10556666,7.8467714,-5.5116547,0.815375,1.062678
47.7777784,-1.3390722,-0.1704321,1.32525417,0.10834470,7.7452762,-5.8791799,0.634785,1.031942
47.9168366,-1.3063025,-0.0352902,1.34053500,0.11147239,7.6360849,-6.1954644,0.569793,1.010427
48.0560516,-1.2756007,0.1004972,1.35631112,0.11494080,7.5197401,-6.4672594,0.596943,0.984285
48.1954088,-1.2470488,0.2368981,1.37259745,0.11880530,7.3966922,-6.7004132,0.624883,0.955009
48.3348951,-1.2207365,0.3738802,1.38942057,0.12306374,7.2672979,-6.9000256,0.650662,0.927850
48.4744907,-1.1967608,0.5114015,1.40693624,0.12779399,7.1318268,-7.0705552,0.674187,0.902367
48.6141822,-1.1752305,0.6494238,1.42515700,0.13299893,6.9905656,-7.2074864,0.695363,0.873177
48.7539507,-1.1562597,0.7878989,1.44413038,0.13875155,6.8444301,-7.2555309,0.714094,0.840158
48.8937798,-1.1399704,0.9267759,1.46392079,0.14500259,6.6949800,-7.2141995,0.730880,0.812476
49.0336509,-1.1264958,1.0659965,1.48466949,0.15183238,6.5429581,-7.1721578,0.750213,0.785456
49.1735474,-1.1159822,1.2054973,1.50645640,0.15926649,6.3882166,-7.1293637,0.772278,0.763655
49.3134551,-1.1085837,1.3452093,1.52931456,0.16743827,6.2305884,-7.0857713,0.786751,0.742595
49.4533615,-1.1044603,1.4850549,1.55332636,0.17641528,6.0698814,-7.0413273,0.798848,0.727630
49.5932590,-1.1037525,1.6249506,1.57807699,0.18635669,5.9058714,-6.9959699,0.811659,0.714486
49.7332081,-1.1064275,1.7648741,1.60434473,0.19740226,5.7382167,-6.9496044,0.818786,0.712889
49.8732444,-1.1130976,1.9047516,1.63212216,0.20976577,5.5665896,-6.9021403,0.824601,0.720538
50.0133180,-1.1238157,2.0444145,1.66253428,0.22367596,5.3907049,-6.8534988,0.825244,0.732901
50.1534046,-1.1389151,2.1836849,1.69496431,0.23944546,5.2101862,-6.8035756,0.821835,0.749942
50.2934838,-1.1586835,2.3223622,1.72971908,0.25745985,5.0245977,-6.7522503,0.815307,0.772123
50.4335441,-1.1834449,2.4602163,1.76720742,0.27823084,4.8334134,-6.6993775,0.797118,0.799902
50.5735895,-1.2135712,2.5969830,1.80789654,0.30243315,4.6359814,-6.6447769,0.770017,0.833433
50.7136494,-1.2494884,2.7323592,1.85227778,0.33099128,4.4314752,-6.5882197,0.736426,0.873493
50.8537927,-1.2916970,2.8659952,1.90107888,0.36519988,4.2188221,-6.5294096,0.698110,0.920418
50.9941503,-1.3408042,2.9974819,1.95525244,0.40694385,3.9965879,-6.4679497,0.659254,0.972118
51.1349475,-1.3975772,3.1263255,2.01623579,0.45908627,3.7627853,-6.4032905,0.617749,1.014514
51.2765724,-1.4630412,3.2519124,2.08606367,0.52623510,3.5145257,-6.3346331,0.569696,1.051497
51.4196960,-1.5386974,3.3734053,2.16853763,0.61643306,3.2472346,-6.2607125,1.227249,1.096443
51.5648974,-1.6257334,3.4896300,2.26327720,0.74364662,2.9564691,-6.1802998,2.779226,1.154233
51.7041274,-1.7210644,3.5911042,2.38966730,0.92696935,2.6480365,-6.0950015,2.731294,1.230638
51.8373928,-1.8240407,3.6756945,2.52841073,1.19718731,2.3301056,-5.8045851,2.699502,1.333198
51.9609054,-1.9301534,3.7389041,2.69340912,1.50750611,2.0764770,-3.2792308,2.702205,1.461577
52.0675672,-2.0294968,3.7777323,2.86201536,1.68474271,1.9642188,-0.8108850,2.785959,1.596765
52.1489139,-2.1089628,3.7951231,3.00023079,1.70593830,1.9519780,0.4384260,3.050788,1.777516
52.2034455,-2.1633034,3.7996838,3.09571329,1.67317303,1.9709982,1.0367602,3.060943,2.011105
52.2423473,-2.2022046,3.7994783,-3.11828833,1.63176488,1.9951224,1.3704102,2.556781,2.282317
52.2827251,-2.2425073,3.7970166,-3.05044672,1.58305347,2.0263239,1.6447997,0.746999,2.588205
52.3364163,-2.2957196,3.7898613,-2.96728048,1.51157696,2.0736788,1.9272367,1.404219,2.934874
52.4066237,-2.3641059,3.7739745,-2.86568591,1.41593459,2.1425702,2.2014756,1.726022,3.171927
