estimate_x_m,estimate_y_m,estimate_yaw_rad,position_error_m,r_error_radps,source_stamp_ns,topic,truth_x_m,truth_y_m,truth_yaw_rad,u_error_mps,v_error_mps
1.0922428387257328,1.38187262011642,-1.390186204658493,0.06885590448196918,,1789377237008486139,/amcl_pose,1.1248,1.3212,-1.3901850246146163,,
1.1234148487407574,1.201615240506454,-1.3977113415696027,0.06662544769882225,,1789377237033333182,/amcl_pose,1.1567,1.1439,-1.3977101615257264,,
1.1548093125265042,1.0205514405472764,-1.4005171699456198,0.06503959907163274,,1789377237058188390,/amcl_pose,1.1878,0.9645,-1.4005159899017434,,
1.1804191053309214,0.8339715610221222,-1.401776258693702,0.0702776879411293,,1789377237083566319,/amcl_pose,1.22,0.7759,-1.4017750786498255,,
1.2110432240666262,0.6532395630685879,-1.4041151591509982,0.06577158082234434,,1789377237107781816,/amcl_pose,1.2498,0.6001,-1.4041139791071215,,
1.2365704201944923,0.4641160111182472,-1.4122705309768369,0.06595444761162662,,1789377237133292515,/amcl_pose,1.2807,0.4151,-1.4122693509329602,,
1.262708456176316,0.2792915073604871,-1.4278799736406858,0.06955130432155389,,1789377237157988314,/amcl_pose,1.3099,0.2282,-1.4278787935968091,,
1.2887878719136923,0.08282709085038664,-1.4497683511332247,0.06401861783319521,,1789377237183511756,/amcl_pose,1.3361,0.0397,-1.449767171089348,,
1.304210567364355,-0.11283465163576359,-1.4770853750619262,0.06490205549951866,,1789377237208033588,/amcl_pose,1.3579,-0.1493,-1.4770841950180493,,
1.3157835299435279,-0.3079725917826388,-1.502848453527921,0.06523357312860258,,1789377237232761087,/amcl_pose,1.3744,-0.3366,-1.5028472734840441,,
1.331769643166126,-0.48926156075177635,-1.5247835143335344,0.0662843142001862,,1789377237258654805,/amcl_pose,1.3864,-0.5268,-1.524782334289658,,
1.3454344998471395,-0.6545000876998841,-1.5438569563656002,0.06503535761424724,,1789377237283260594,/amcl_pose,1.3936,-0.6982,-1.5438557763217235,,
1.3573337066615456,-0.8152280743952561,-1.5522230054483748,0.07004391461010866,,1789377237308553524,/amcl_pose,1.3978,-0.8724,-1.5522218254044984,,
1.3723289243985166,-0.9615446376378813,-1.5521704446539768,0.08559975498744518,,1789377237332919544,/amcl_pose,1.401,-1.0422,-1.5521692646101002,,
1.383532777498559,-1.117402910125727,-1.5491580920218189,0.09631860134071085,,1789377237357851746,/amcl_pose,1.4041,-1.2115,-1.549156911977942,,
1.3915076076407058,-1.2733401243625586,-1.5416301843486588,0.11237667443675468,,1789377237383427828,/amcl_pose,1.408,-1.3845,-1.5416290043047822,,
1.4028487069440359,-1.4266289460333077,-1.5381522248103305,0.13478467987598797,,1789377237407886081,/amcl_pose,1.4134,-1.561,-1.538151044766454,,
1.4113850591702937,-1.6068875778962208,-1.5473324178994854,0.13422859830141035,,1789377237433395807,/amcl_pose,1.419,-1.7409,-1.5473312378556088,,
1.41970792576245,-1.8095041259094007,-1.5647699902115892,0.12153271135493433,,1789377237458618626,/amcl_pose,1.4227,-1.931,-1.5647688101677126,,
1.4214515335260467,-2.0043134498214075,-1.5861130068481875,0.10389808976314337,,1789377237483347837,/amcl_pose,1.423,-2.1082,-1.5861118268043106,,
1.420813476332798,-2.1940081724527225,-1.6112150546866124,0.0918027097629069,,1789377237507918301,/amcl_pose,1.4194,-2.2858,-1.6112138746427358,,
1.4135429261372647,-2.3742271155566423,-1.6405656759851364,0.10162463984721147,,1789377237532920905,/amcl_pose,1.4103,-2.4758,-1.6405644959412597,,
1.404153200597059,-2.5567034183891755,-1.6707392846811064,0.09707547460899502,,1789377237557920184,/amcl_pose,1.3968,-2.6535,-1.6707381046372296,,
1.3906582352750332,-2.726119792041304,-1.7011127717170744,0.10093958611843346,,1789377237582864860,/amcl_pose,1.3783,-2.8263,-1.7011115916731978,,
1.37389580770161,-2.8959604013324,-1.7279216670896618,0.09967075744522824,,1789377237607798896,/amcl_pose,1.3554,-2.9939,-1.7279204870457852,,
1.3528232213772426,-3.0578501918312093,-1.747873793159354,0.10150913837090597,,1789377237632872143,/amcl_pose,1.3289,-3.1565,-1.7478726131154771,,
1.329041853335468,-3.2109073597202675,-1.7596725512144453,0.10724375058614308,,1789377237658000103,/amcl_pose,1.3002,-3.3142,-1.7596713711705687,,
1.3034942313264184,-3.3582134234209615,-1.7632692626536737,0.11489597380869561,,1789377237683012767,/amcl_pose,1.2706,-3.4683,-1.763268082609797,,
1.273857612063577,-3.513022730802914,-1.7613179458671617,0.11485828699404196,,1789377237708556107,/amcl_pose,1.2404,-3.6229,-1.7613167658232851,,
1.2422821357908107,-3.662399511886449,-1.7562786467243336,0.12221380839116246,,1789377237733474113,/amcl_pose,1.2101,-3.7803,-1.756277466680457,,
1.2115024276852857,-3.823055167700105,-1.7532138402012538,0.12166716921561055,,1789377237758498188,/amcl_pose,1.1801,-3.9406,-1.7532126601573772,,
1.1808188190942714,-3.9928115011842373,-1.7540070156320944,0.11458301146917137,,1789377237783515390,/amcl_pose,1.1501,-4.1032,-1.7540058355882175,,
1.1510160505506883,-4.160383791243944,-1.759603429644012,0.11156043375154762,,1789377237807815346,/amcl_pose,1.1195,-4.2674,-1.7596022496001356,,
1.1185199307115379,-4.332611951383549,-1.7690303276963724,0.10386595745191722,,1789377237833317118,/amcl_pose,1.0877,-4.4318,-1.7690291476524955,,
1.0876229971548168,-4.496764666349871,-1.7778766928944558,0.1043964672957962,,1789377237858227880,/amcl_pose,1.0543,-4.5957,-1.7778755128505792,,
1.0543904347004391,-4.663061881288869,-1.7829425427993644,0.10797743155682493,,1789377237883615498,/amcl_pose,1.0185,-4.7649,-1.782941362755488,,
1.0203541355984735,-4.8211557020713265,-1.7822960806383092,0.11005699530030322,,1789377237908510721,/amcl_pose,0.9839,-4.925,-1.7822949005944329,,
0.9868036656305165,-4.974211824523102,-1.7765619172546474,0.10637734385254595,,1789377237933036270,/amcl_pose,0.9519,-5.0747,-1.7765607372107708,,
0.953807160322621,-5.126958493703352,-1.7692776888001707,0.10499785634300748,,1789377237957893211,/amcl_pose,0.9204,-5.2265,-1.769276508756294,,
0.922788174894197,-5.2744144443866645,-1.7635752517229097,0.1047874059327924,,1789377237983053011,/amcl_pose,0.8908,-5.3742,-1.7635740716790334,,
0.8928745531987036,-5.414853562848268,-1.7611353883993635,0.1072214659557376,,1789377238008018336,/amcl_pose,0.8629,-5.5178,-1.761134208355487,,
0.8661108912570642,-5.551302853119082,-1.7643407029729739,0.11568683618402385,,1789377238033646596,/amcl_pose,0.8349,-5.6627,-1.7643395229290977,,
0.8399235434779649,-5.6711763712359025,-1.770426912464153,0.12481348254768541,,1789377238057773035,/amcl_pose,0.8094,-5.7922,-1.770425732420277,,
0.8138472591606738,-5.789646129497281,-1.7787375264782166,0.13674832716738078,,1789377238083408859,/amcl_pose,0.7827,-5.9228,-1.7787363464343404,,
0.7892510137674892,-5.895438131663765,-1.7873812733239476,0.15718434378697396,,1789377238107913589,/amcl_pose,0.7557,-6.049,-1.7873800932800712,,
0.7673541787063896,-5.998448807298759,-1.7912195162742337,0.17670834320938156,,1789377238132733922,/amcl_pose,0.7288,-6.1709,-1.7912183362303575,,
0.742710313371274,-6.100172820112769,-1.7911949387508665,0.19392695765183615,,1789377238158073118,/amcl_pose,0.7021,-6.2898,-1.7911937587069904,,
0.717375645241378,-6.196648119627489,-1.7885196025193288,0.21491172544526396,,1789377238183258216,/amcl_pose,0.6758,-6.4075,-1.7885184224754525,,
0.6913605181688288,-6.298409505903334,-1.7830247518632556,0.22911801126289835,,1789377238208313560,/amcl_pose,0.6502,-6.5238,-1.7830235718193796,,
0.6687283283488369,-6.404426196970555,-1.7785413263036518,0.2378974097054371,,1789377238233391085,/amcl_pose,0.6257,-6.6384,-1.7785401462597756,,
0.6451501846039571,-6.517815514470699,-1.7756612431322996,0.23743829390862367,,1789377238258071064,/amcl_pose,0.602,-6.7513,-1.7756600630884234,,
0.6223780787765828,-6.637869066395536,-1.7759308852420281,0.23338894277654562,,1789377238283638029,/amcl_pose,0.578,-6.867,-1.7759297051981522,,
0.5995644127749213,-6.750396504747352,-1.7791377376802748,0.2260412541256911,,1789377238308222538,/amcl_pose,0.556,-6.9722,-1.7791365576363989,,
0.5761228981104468,-6.8627922519504825,-1.7835748077517342,0.22603614999205598,,1789377238333702339,/amcl_pose,0.5321,-7.0845,-1.783573627707858,,
0.5519785366540675,-6.971049246384431,-1.787371286223342,0.2196195133206237,,1789377238358563508,/amcl_pose,0.5099,-7.1866,-1.7873701061794658,,
0.5299096358821841,-7.085315667966876,-1.790884355407619,0.21505653677367995,,1789377238383522571,/amcl_pose,0.4858,-7.2958,-1.7908831753637426,,
0.5068461865735657,-7.195558236452044,-1.7924519051290395,0.20441218954121257,,1789377238408481614,/amcl_pose,0.4634,-7.3953,-1.7924507250851633,,
0.4833191317034787,-7.301327902175656,-1.7953206436105134,0.20124574321442276,,1789377238433154139,/amcl_pose,0.4402,-7.4979,-1.795319463566637,,
0.46132760101912995,-7.410141772129524,-1.7985350252164831,0.1945002575693976,,1789377238458079449,/amcl_pose,0.4169,-7.5995,-1.7985338451726067,,
0.4393955900569515,-7.515500811518507,-1.8030538857696192,0.19021899372749698,,1789377238483074690,/amcl_pose,0.3935,-7.7001,-1.8030527057257426,,
0.4149815362998928,-7.6180538401134115,-1.8098273259013276,0.187108058883751,,1789377238507925219,/amcl_pose,0.3697,-7.7996,-1.8098261458574512,,
0.3902955530344174,-7.724118650042366,-1.8176028071816621,0.1796556475726271,,1789377238533468249,/amcl_pose,0.3455,-7.8981,-1.8176016271377857,,
0.3634668755036541,-7.82701159650993,-1.827150112285416,0.17776060690858775,,1789377238558652465,/amcl_pose,0.3197,-7.9993,-1.8271489322415397,,
0.33625007634950754,-7.927156328350753,-1.8366566510353275,0.16939288999086094,,1789377238583307657,/amcl_pose,0.2952,-8.0915,-1.836655470991451,,
0.3123257347818688,-8.024603823536928,-1.8472512102488463,0.16718097726602732,,1789377238608036197,/amcl_pose,0.2691,-8.1861,-1.8472500302049701,,
0.28640937164256436,-8.122322939404802,-1.8585821280456924,0.16296026757369803,,1789377238632909489,/amcl_pose,0.2423,-8.2792,-1.8585809480018163,,
0.25598862747307904,-8.219134285259653,-1.8703350324148553,0.1607286654629212,,1789377238658699683,/amcl_pose,0.2137,-8.3742,-1.8703338523709792,,
0.22846539286972334,-8.310979028789696,-1.8822087909814558,0.15891148333591457,,1789377238683594195,/amcl_pose,0.1856,-8.464,-1.8822076109375796,,
0.20385475943905298,-8.401599991200923,-1.8942025319844487,0.15379499844475672,,1789377238707923666,/amcl_pose,0.158,-8.5484,-1.8942013519405727,,
0.17470616283932494,-8.492381767135807,-1.9069235162977876,0.14906303015621605,,1789377238732901574,/amcl_pose,0.1288,-8.6342,-1.9069223362539114,,
0.145920847542176,-8.583436697648068,-1.9208925658204463,0.14076791722494295,,1789377238758423764,/amcl_pose,0.0997,-8.7164,-1.9208913857765704,,
0.11920759418325932,-8.668085214925645,-1.9354518320826197,0.13549530447900496,,1789377238783419857,/amcl_pose,0.0707,-8.7946,-1.9354506520387436,,
0.09045128749087668,-8.745751696726371,-1.9503790727754686,0.13205768768509185,,1789377238808442329,/amcl_pose,0.042,-8.8686,-1.9503778927315925,,
0.06301015057103596,-8.819005762431786,-1.9658634992596467,0.12936101657323384,,1789377238832740141,/amcl_pose,0.0137,-8.9386,-1.9658623192157707,,
0.036662733515107675,-8.890177986879307,-1.9815742072923619,0.12516678030252232,,1789377238858347200,/amcl_pose,-0.0143,-9.0045,-1.981573027248486,,
0.011300052013138332,-8.951220771448487,-1.9969771076584741,0.12678824946783152,,1789377238883469710,/amcl_pose,-0.0417,-9.0664,-1.9969759276145982,,
-0.01260531561502629,-9.005337840857308,-2.0133875024406716,0.13162004373971276,,1789377238908400520,/amcl_pose,-0.0685,-9.1245,-2.0133863223967956,,
-0.03665692057389611,-9.054452663565492,-2.031154585349345,0.13856819422355132,,1789377238932835539,/amcl_pose,-0.0953,-9.18,-2.0311534053054685,,
-0.06167051502750906,-9.107455815209425,-2.049767885648171,0.1420571847415463,,1789377238958412402,/amcl_pose,-0.1234,-9.2354,-2.0497667056042945,,
-0.08642097173810911,-9.159598685600876,-2.068699284174627,0.14681367089490824,,1789377238982993285,/amcl_pose,-0.1527,-9.2906,-2.0686981041307506,,
-0.1143317145387725,-9.217531535674828,-2.088384860698446,0.1451875382192099,,1789377239008301604,/amcl_pose,-0.1831,-9.3454,-2.0883836806545695,,
-0.1471324368335974,-9.278123274259078,-2.108679317539947,0.13909089055049179,,1789377239033355966,/amcl_pose,-0.2147,-9.3997,-2.108678137496071,,
-0.1815687329912075,-9.337217552459657,-2.1291734273063736,0.13340065250791566,,1789377239058380723,/amcl_pose,-0.2473,-9.4533,-2.129172247262497,,
-0.21649215875885988,-9.395274983584798,-2.1508224397206863,0.1282320000819682,,1789377239083467806,/amcl_pose,-0.281,-9.5061,-2.15082125967681,,
-0.2529281477676474,-9.450461456828284,-2.1750930894260163,0.12456888885521018,,1789377239107907925,/amcl_pose,-0.3158,-9.558,-2.17509190938214,,
-0.2874433155423492,-9.511661656046478,-2.2029230832395696,0.11646793276916607,,1789377239133554819,/amcl_pose,-0.3517,-9.6088,-2.2029219031956933,,
-0.3236090241112764,-9.56704894515233,-2.2344255296887905,0.11234320161657221,,1789377239158556743,/amcl_pose,-0.389,-9.6584,-2.2344243496449145,,
-0.3630813525408337,-9.618592940689451,-2.2694031476777123,0.1091611396311536,,1789377239183459099,/amcl_pose,-0.4278,-9.7065,-2.269401967633836,,
-0.403917711067943,-9.67000730006433,-2.3071892503197504,0.10505526856347382,,1789377239208160599,/amcl_pose,-0.4682,-9.7531,-2.3071880702758745,,
-0.44682702205926533,-9.719800349699263,-2.3471045904106305,0.10049915313132861,,1789377239233530193,/amcl_pose,-0.5102,-9.7978,-2.3471034103667545,,
-0.4886379294004105,-9.768711596706964,-2.390456763550015,0.0997771125447104,,1789377239258567132,/amcl_pose,-0.5558,-9.8425,-2.390455583506139,,
-0.5338577857975344,-9.813729514388923,-2.4318120034926385,0.0943539628946611,,1789377239283515064,/amcl_pose,-0.5993,-9.8817,-2.4318108234487625,,
-0.581304808617021,-9.856543529401733,-2.478178066493977,0.09323955284338782,,1789377239308556442,/amcl_pose,-0.648,-9.9217,-2.4781768864501013,,
-0.6280786763438979,-9.897473957223204,-2.521727713994407,0.08856809786468205,,1789377239332851698,/amcl_pose,-0.6942,-9.9564,-2.5217265339505306,,
-0.6770112847762443,-9.939924775366176,-2.567684933251529,0.08357659956652554,,1789377239358072513,/amcl_pose,-0.7437,-9.9903,-2.567683753207653,,
-0.7297154431098875,-9.975924789137403,-2.6143823059181903,0.07962747338243285,,1789377239383521426,/amcl_pose,-0.7948,-10.0218,-2.6143811258743144,,
-0.7826154525734582,-10.009066113934946,-2.6617162222106874,0.07681128890271856,,1789377239408455261,/amcl_pose,-0.8471,-10.0508,-2.6617150421668114,,
-0.8355479119681379,-10.036894716356798,-2.7097529686593513,0.0764737797557792,,1789377239432816412,/amcl_pose,-0.9006,-10.0771,-2.7097517886154754,,
-0.8929421936529,-10.061978912488554,-2.7581776521721064,0.07336968915515683,,1789377239458509403,/amcl_pose,-0.9552,-10.1008,-2.7581764721282305,,
-0.9502260835416948,-10.086762701968258,-2.8067430597364424,0.0700638022930138,,1789377239483436576,/amcl_pose,-1.0109,-10.1218,-2.806741879692566,,
-1.0081117195035918,-10.106981771761777,-2.856635024619499,0.06791109810524194,,1789377239508485919,/amcl_pose,-1.0674,-10.1401,-2.8566338445756227,,
-1.0664424608212772,-10.124622810117405,-2.9068502733050816,0.06548728746031766,,1789377239533389277,/amcl_pose,-1.1243,-10.1553,-2.906849093261205,,
-1.1248063116012594,-10.139336852020891,-2.9567470842539576,0.06343759591616192,,1789377239558023109,/amcl_pose,-1.1816,-10.1676,-2.9567459042100803,,
-1.1826810598978708,-10.150847711398237,-3.0065479390420218,0.06214353179243357,,1789377239582846778,/amcl_pose,-1.2391,-10.1769,-3.006546758998145,,
-1.2431552974606406,-10.160103383424419,-3.054858357733277,0.05839321462206168,,1789377239608348871,/amcl_pose,-1.2967,-10.1834,-3.0548571776894007,,
-1.304245658334321,-10.161356423874167,-3.102693628918181,0.05628648888792973,,1789377239633453587,/amcl_pose,-1.3543,-10.1871,-3.102692448874304,,
-1.3623300770130995,-10.164560554245734,3.1330704842888806,0.054832334276359855,,1789377239657988494,/amcl_pose,-1.4119,-10.188,3.1330716643327574,,
-1.4224445599228044,-10.16178123887539,3.086260251076888,0.05274795798581183,,1789377239683031284,/amcl_pose,-1.4692,-10.1862,3.086261431120764,,
-1.481130921970996,-10.15688811703827,3.039184906260026,0.05149586106750194,,1789377239707774101,/amcl_pose,-1.5262,-10.1818,3.0391860863039017,,
-1.539575262868603,-10.153290207295374,2.992499945149143,0.04819216912728143,,1789377239733091016,/amcl_pose,-1.5828,-10.1746,2.9925011251930194,,
-1.5981406633737234,-10.143395157349312,2.9457160024091578,0.0461729752882593,,1789377239757894347,/amcl_pose,-1.639,-10.1649,2.9457171824530346,,
-1.656658012321759,-10.130072628023887,2.8996410131715735,0.04416084057472607,,1789377239782882555,/amcl_pose,-1.6947,-10.1525,2.89964219321545,,
-1.7138344910207322,-10.114588046544611,2.853658228526414,0.04286600099802316,,1789377239808454789,/amcl_pose,-1.75,-10.1376,2.85365940857029,,
-1.7702997552808626,-10.09432487566504,2.8074632326383444,0.04300556818943345,,1789377239833383675,/amcl_pose,-1.8048,-10.12,2.8074644126822204,,
-1.8261399646075278,-10.076652143942663,2.7621574747498894,0.04044021744849043,,1789377239857883626,/amcl_pose,-1.8593,-10.0998,2.762158654793766,,
-1.8828879334139592,-10.056059801306093,2.716862503478735,0.03689365865855201,,1789377239882867556,/amcl_pose,-1.9134,-10.0768,2.7168636835226105,,
-1.9403363543882604,-10.03428245961688,2.6704230623509915,0.03278677586472399,,1789377239908675283,/amcl_pose,-1.969,-10.0502,2.670424242394868,,
-1.993740993330394,-10.009654744816475,2.6280318937205003,0.029145550481828847,,1789377239932906770,/amcl_pose,-2.0196,-10.0231,2.6280330737643762,,
-2.0489312071692627,-9.981027019542354,2.584241650542886,0.02531707441236751,,1789377239958241328,/amcl_pose,-2.0716,-9.9923,2.584242830586762,,
-2.101748033655062,-9.951197874762169,2.5414528201887507,0.022299060153396038,,1789377239983373085,/amcl_pose,-2.1226,-9.9591,2.541454000232627,,
-2.149994806112924,-9.912813077799353,2.4993028017358467,0.02478054952578847,,1789377240007851105,/amcl_pose,-2.1724,-9.9234,2.499303981779723,,
-2.2005516802813103,-9.873310013893795,2.4578769076382234,0.023857441979568614,,1789377240032787125,/amcl_pose,-2.221,-9.8856,2.457878087682099,,
-2.250003395360431,-9.83465173514788,2.417378247091008,0.02116982729655548,,1789377240057936405,/amcl_pose,-2.268,-9.8458,2.4173794271348843,,
-2.2975726254516395,-9.794938708978853,2.377480332338613,0.018201086873002096,,1789377240083124087,/amcl_pose,-2.3133,-9.8041,2.377481512382489,,
-2.3417414276284174,-9.751460584367907,2.3390489398952674,0.017786313527962536,,1789377240108173780,/amcl_pose,-2.357,-9.7606,2.339050119939143,,
-2.3858567133827395,-9.706325287888086,2.3018271653911184,0.01613741568666506,,1789377240133520602,/amcl_pose,-2.3994,-9.7151,2.301828345434995,,
-2.429116591900638,-9.661256239957778,2.266320849472105,0.013159022861186314,,1789377240158420043,/amcl_pose,-2.4407,-9.6675,2.266322029515981,,
-2.4693945481648893,-9.611770688346347,2.232429063843612,0.01298871634758611,,1789377240182960410,/amcl_pose,-2.4811,-9.6174,2.232430243887488,,
-2.5089271948560916,-9.559311815436397,2.199640576969042,0.012941490897286283,,1789377240208327649,/amcl_pose,-2.5206,-9.5649,2.199641757012918,,
-2.5491814587779276,-9.502840932254795,2.166589719864248,0.012648040724826325,,1789377240233601343,/amcl_pose,-2.5609,-9.5076,2.166590899908124,,
-2.587429574694389,-9.447708062991136,2.1369816380050524,0.010838610775725456,,1789377240257870761,/amcl_pose,-2.5972,-9.4524,2.136982818048928,,
-2.6258617552440264,-9.388146884505842,2.107106670262282,0.009325335833698949,,1789377240283466710,/amcl_pose,-2.634,-9.3927,2.107107850306158,,
-2.661338773815129,-9.330046513617232,2.078379238498669,0.008395108399752303,,1789377240307894405,/amcl_pose,-2.6697,-9.3308,2.0783804185425447,,
-2.6979444656854397,-9.26741270366735,2.0510031307614387,0.006506489878374658,,1789377240333073932,/amcl_pose,-2.7044,-9.2666,2.0510043108053146,,
-2.73159867983963,-9.201713547088834,2.025345181850878,0.006749527159072638,,1789377240358330614,/amcl_pose,-2.7381,-9.1999,2.025346361894754,,
-2.766731166199311,-9.131964009919997,1.9996157878088816,0.0066961717272932125,,1789377240383507807,/amcl_pose,-2.7722,-9.1281,1.9996169678527578,,
-2.799367255122805,-9.06275102220373,1.9772169802859274,0.004586516035606877,,1789377240408063062,/amcl_pose,-2.8027,-9.0596,1.9772181603298034,,
-2.8295351222357685,-8.987967571369934,1.9547885377195477,0.004471588873662569,,1789377240433555907,/amcl_pose,-2.8335,-8.9859,1.954789717763424,,
-2.8586142451167396,-8.916424155538298,1.932837532231095,0.008032490542409577,,1789377240458005123,/amcl_pose,-2.8633,-8.9099,1.932838712274971,,
-2.884459616757116,-8.839282202591706,1.9111114213809768,0.010834744702029537,,1789377240483241547,/amcl_pose,-2.8921,-8.8316,1.911112601424852,,
-2.9118094813046014,-8.760777025756148,1.8891271885310559,0.01584426481813328,,1789377240508577377,/amcl_pose,-2.9209,-8.7478,1.8891283685749314,,
-2.939600851348624,-8.679929453728974,1.868475819262316,0.013471177246916757,,1789377240533466329,/amcl_pose,-2.9464,-8.6683,1.8684769993061923,,
-2.967858973745234,-8.595131958498333,1.8460782456398397,0.01604824854440457,,1789377240558624616,/amcl_pose,-2.9726,-8.5798,1.8460794256837152,,
-2.988244174646194,-8.51361278865772,1.8262951080166032,0.019271834536451118,,1789377240582875980,/amcl_pose,-2.9956,-8.4958,1.8262962880604792,,
-3.0126634450715684,-8.42631962042457,1.8058054740573277,0.02106039920500357,,1789377240607959236,/amcl_pose,-3.0182,-8.406,1.8058066541012037,,
-3.0327408019068107,-8.33390658034576,1.7865525754776388,0.024787337723783307,,1789377240633575894,/amcl_pose,-3.0403,-8.3103,1.7865537555215147,,
-3.051739442352673,-8.242454411269815,1.7697051553380116,0.023819857497389445,,1789377240658431473,/amcl_pose,-3.0594,-8.2199,1.7697063353818874,,
-3.0726129690330675,-8.148556212442097,1.7514968358342102,0.029533163645004287,,1789377240683662516,/amcl_pose,-3.0789,-8.1197,1.7514980158780862,,
-3.088796958672639,-8.052387478675685,1.7338060161820614,0.0320311292148036,,1789377240708647017,/amcl_pose,-3.0961,-8.0212,1.7338071962259376,,
-3.105595361642748,-7.95453797400914,1.715662449956462,0.03422370173221114,,1789377240733499260,/amcl_pose,-3.1119,-7.9209,1.7156636300003378,,
-3.1174488147360586,-7.858091784109805,1.6977222038747897,0.03580863279321797,,1789377240758067018,/amcl_pose,-3.1255,-7.8232,1.6977233839186658,,
-3.131062493604378,-7.757269911431775,1.679342909542349,0.03779356836230432,,1789377240783296719,/amcl_pose,-3.1379,-7.7201,1.679344089586225,,
-3.1414042738260872,-7.6555761684935,1.6614439949053224,0.040717045033859464,,1789377240808619666,/amcl_pose,-3.1486,-7.6155,1.6614451749491983,,
-3.1498930727408965,-7.555152117478927,1.64345061661583,0.046478834103563973,,1789377240832875859,/amcl_pose,-3.1575,-7.5093,1.643451796659706,,
-3.157525505850444,-7.448472604631292,1.6267684919051622,0.04771507093154361,,1789377240858148441,/amcl_pose,-3.1647,-7.4013,1.6267696719490383,,
-3.164594612956989,-7.340791985183963,1.6093859615405002,0.05399426556872046,,1789377240883568409,/amcl_pose,-3.1703,-7.2871,1.6093871415843761,,
-3.168719602668301,-7.233920823902744,1.5941466576797725,0.05425919140734763,,1789377240908356641,/amcl_pose,-3.1738,-7.1799,1.594147837723648,,
-3.1717427188494245,-7.1251761736875086,1.578185027454742,0.05891604300764787,,1789377240933059734,/amcl_pose,-3.1758,-7.0664,1.5781862074986182,,
-3.1708493695689137,-7.013921482225241,1.5623491120042787,0.06283294541817869,,1789377240957810035,/amcl_pose,-3.176,-6.9513,1.5623502920481547,,
-3.166607301188479,-6.899325962127671,1.5466354899980732,0.06547941176915159,,1789377240983077988,/amcl_pose,-3.1743,-6.8343,1.5466366700419492,,
-3.1623375188309515,-6.783607306299326,1.5304841180296893,0.06843256415163046,,1789377241008085171,/amcl_pose,-3.1708,-6.7157,1.5304852980735657,,
-3.156610179724112,-6.665058168949073,1.5141901382226304,0.07018579281955604,,1789377241033200428,/amcl_pose,-3.1652,-6.5954,1.5141913182665065,,
-3.1526402535108797,-6.545380756788475,1.4977409195764888,0.07205166397606874,,1789377241058515900,/amcl_pose,-3.1576,-6.4735,1.497742099620365,,
-3.1427760864086505,-6.423062614732189,1.4803371064327713,0.07819943986836828,,1789377241083647477,/amcl_pose,-3.1474,-6.345,1.4803382864766477,,
-3.1334127720964444,-6.302594730358788,1.4646674419063896,0.07703489342931971,,1789377241108069802,/amcl_pose,-3.1359,-6.2256,1.4646686219502663,,
-3.121469409323576,-6.179331598371878,1.449378018273547,0.07793340459175112,,1789377241133295216,/amcl_pose,-3.122,-6.1014,1.4493791983174233,,
-3.104730905176619,-6.057261482978298,1.4339272854450387,0.07997497733471862,,1789377241157874455,/amcl_pose,-3.1062,-5.9773,1.4339284654889146,,
-3.0900103255491955,-5.933859418802676,1.4185960320534552,0.0804755318245171,,1789377241182887670,/amcl_pose,-3.0884,-5.8534,1.4185972120973314,,
-3.065381030044312,-5.809733374255112,1.4020312130547257,0.08010636897411252,,1789377241208100811,/amcl_pose,-3.0688,-5.7297,1.4020323930986018,,
-3.0422548558778684,-5.683742102033605,1.3848084646457133,0.07738771685034868,,1789377241233562016,/amcl_pose,-3.047,-5.6065,1.3848096446895894,,
-3.021045465345552,-5.561359929627808,1.3666928019108708,0.08276798234986783,,1789377241258693413,/amcl_pose,-3.0222,-5.4786,1.366693981954747,,
-2.997713150094425,-5.442414041200682,1.349188197771682,0.08131635290287238,,1789377241283181792,/amcl_pose,-2.9971,-5.3611,1.3491893778155586,,
-2.9689775584486893,-5.319148048406435,1.3326008866513137,0.08004808597956556,,1789377241308302228,/amcl_pose,-2.9689,-5.2391,1.3326020666951899,,
-2.9381279054566014,-5.197353055555426,1.317377958100243,0.07975510743891795,,1789377241332932775,/amcl_pose,-2.9387,-5.1176,1.3173791381441189,,
-2.904379867273679,-5.072183969245843,1.305503451532679,0.07581947645903722,,1789377241358086824,/amcl_pose,-2.9067,-4.9964,1.305504631576555,,
-2.8838922360404773,-4.953112073605777,1.2979579851309173,0.07821897833516164,,1789377241383304623,/amcl_pose,-2.8734,-4.8756,1.2979591651747935,,
-2.849129736262655,-4.831689797177996,1.292173269540165,0.0774163849945937,,1789377241408349487,/amcl_pose,-2.8393,-4.7549,1.2921744495840415,,
-2.8143055967708657,-4.712690119811897,1.2889584747887604,0.07888942558315229,,1789377241432765721,/amcl_pose,-2.8046,-4.6344,1.2889596548326367,,
-2.77460498336663,-4.587550382809224,1.2864429763281637,0.07392685452310704,,1789377241458075092,/amcl_pose,-2.7695,-4.5138,1.2864441563720401,,
-2.7402758105470912,-4.463699816442654,1.2844483669389584,0.07609813032601906,,1789377241483727516,/amcl_pose,-2.7325,-4.388,1.2844495469828343,,
-2.7014820272624154,-4.342768452555474,1.2832130480691224,0.07154842988548246,,1789377241508441670,/amcl_pose,-2.6981,-4.2713,1.283214228112999,,
-2.665392021827583,-4.219158108299655,1.2792227745936635,0.0756434504976211,,1789377241533648989,/amcl_pose,-2.6601,-4.1437,1.27922395463754,,
