# x_m, y_m, w_tr_right_m, w_tr_left_m
0.207992, -5.621413, 0.7967, 0.8201
0.282229, -5.651054, 0.7925, 0.8108
0.356640, -5.680256, 0.7866, 0.8035
0.431220, -5.709022, 0.7802, 0.7973
0.505966, -5.737356, 0.7744, 0.7916
0.580873, -5.765262, 0.7701, 0.7862
0.655934, -5.792748, 0.7663, 0.7812
0.731145, -5.819824, 0.7629, 0.7777
0.806497, -5.846502, 0.7600, 0.7764
0.881984, -5.872797, 0.7576, 0.7760
0.957597, -5.898727, 0.7567, 0.7760
1.033327, -5.924315, 0.7577, 0.7783
1.109163, -5.949586, 0.7603, 0.7829
1.185095, -5.974568, 0.7633, 0.7877
1.261111, -5.999293, 0.7661, 0.7922
1.337199, -6.023794, 0.7700, 0.7983
1.413347, -6.048110, 0.7770, 0.8065
1.489542, -6.072278, 0.7856, 0.8153
1.565770, -6.096339, 0.7952, 0.8237
1.642020, -6.120334, 0.8061, 0.8331
1.718277, -6.144304, 0.8179, 0.8426
1.794529, -6.168290, 0.8305, 0.8518
1.870764, -6.192333, 0.8422, 0.8620
1.946967, -6.216473, 0.8518, 0.8741
2.023129, -6.240745, 0.8610, 0.8857
2.099237, -6.265185, 0.8706, 0.8965
2.175282, -6.289822, 0.8797, 0.9071
2.251254, -6.314680, 0.8865, 0.9164
2.327147, -6.339780, 0.8920, 0.9250
2.402956, -6.365133, 0.8984, 0.9338
2.478678, -6.390744, 0.9051, 0.9432
2.554313, -6.416610, 0.9119, 0.9540
2.629864, -6.442720, 0.9181, 0.9633
2.705337, -6.469057, 0.9229, 0.9687
2.780739, -6.495593, 0.9276, 0.9729
2.856083, -6.522297, 0.9332, 0.9776
2.931380, -6.549132, 0.9389, 0.9818
3.006645, -6.576054, 0.9433, 0.9854
3.081896, -6.603019, 0.9458, 0.9886
3.157148, -6.629978, 0.9479, 0.9908
3.232422, -6.656880, 0.9515, 0.9925
3.307733, -6.683673, 0.9567, 0.9937
3.383102, -6.710306, 0.9632, 0.9940
3.458545, -6.736726, 0.9706, 0.9943
3.534080, -6.762883, 0.9778, 0.9958
3.609723, -6.788726, 0.9841, 0.9984
3.685489, -6.814207, 0.9895, 1.0013
3.761391, -6.839281, 0.9951, 1.0053
3.837439, -6.863905, 1.0020, 1.0104
3.913643, -6.888042, 1.0099, 1.0168
3.990011, -6.911659, 1.0176, 1.0251
4.066545, -6.934728, 1.0251, 1.0343
4.143249, -6.957228, 1.0325, 1.0438
4.220122, -6.979142, 1.0418, 1.0537
4.297163, -7.000460, 1.0535, 1.0646
4.374370, -7.021168, 1.0664, 1.0786
4.451742, -7.041248, 1.0834, 1.0955
4.529284, -7.060666, 1.1052, 1.1137
4.607004, -7.079355, 1.1287, 1.1343
4.684923, -7.097197, 1.1573, 1.1610
4.763072, -7.114002, 1.1915, 1.1919
4.841494, -7.129478, 1.2348, 1.2189
4.920242, -7.143202, 1.2944, 1.2382
4.999360, -7.154589, 1.3709, 1.2506
5.078862, -7.162866, 1.4593, 1.2573
5.158682, -7.167054, 1.5514, 1.2589
5.238599, -7.165986, 1.6179, 1.2570
5.318158, -7.158396, 1.6970, 1.2547
5.396596, -7.143111, 1.8002, 1.2552
