bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s
1788887146.4507482,1788887146.450688,gap_selected,b'\x00',0.769912,0.390756,0.017287,2.000000,0.000000,6.188824,0.165811,0.165811,9.302472,2.633307,44.043479,-1.391896,-0.131237,1.557706,0.257441,1.466081,3.417673,1.702235,6.924657,0.257441,0.721036,1.208640,0.000000,0.017287,0.017287,0.017287,0.165811,0.165811,9.302472,2.633307,44.043479,-1.391896,-0.131237,1.557706,0.017287,1788886660.888866
1788887146.4557304,1788887146.455676,gap_selected,b'\x00',0.774067,0.391019,0.016794,2.000000,0.000000,6.183864,0.165811,0.165811,9.293345,2.637057,43.983013,-1.391896,-0.132223,1.557706,0.257441,1.461718,3.407135,1.696510,6.869037,0.257441,0.719192,1.204277,0.000000,0.016794,0.016794,0.016794,0.165811,0.165811,9.293345,2.637057,43.983013,-1.391896,-0.132223,1.557706,0.016794,1788886660.939662
1788887146.4607415,1788887146.4606922,gap_selected,b'\x00',0.778247,0.391276,0.016313,2.000000,0.000000,6.178530,0.165811,0.165811,9.284457,2.640523,43.924154,-1.391896,-0.133184,1.557706,0.257441,1.461718,3.396432,1.689676,6.836786,0.257441,0.719058,1.204277,0.000000,0.016313,0.016313,0.016313,0.165811,0.165811,9.284457,2.640523,43.924154,-1.391896,-0.133184,1.557706,0.016313,1788886660.989291
1788887146.4657798,1788887146.4657233,gap_selected,b'\x00',0.782451,0.391538,0.015823,2.000000,0.000000,6.173722,0.165811,0.165811,9.275580,2.644233,43.865472,-1.391896,-0.134164,1.557706,0.257441,1.461718,3.385731,1.682932,6.804630,0.257441,0.718870,1.204277,0.000000,0.015823,0.015823,0.015823,0.165811,0.165811,9.275580,2.644233,43.865472,-1.391896,-0.134164,1.557706,0.015823,1788886661.039675
1788887146.470697,1788887146.4706297,gap_selected,b'\x00',0.786666,0.391893,0.015160,2.000000,0.000000,6.168856,0.165811,0.165811,9.266698,2.642634,43.931001,-1.396259,-0.135491,1.562070,0.257441,1.461718,3.375050,1.676059,6.772547,0.257441,0.718734,1.204277,0.000000,0.015160,0.015160,0.015160,0.165811,0.165811,9.266698,2.642634,43.931001,-1.396259,-0.135491,1.562070,0.015160,1788886661.088977
1788887146.4757462,1788887146.475686,gap_selected,b'\x00',0.790897,0.389769,0.019132,2.000000,0.000000,6.279199,0.170174,0.170174,9.334132,2.664650,44.500096,-1.396259,-0.131910,1.566433,0.257441,1.461718,3.364341,1.669102,6.740390,0.257441,0.718658,1.204277,0.000000,0.019132,0.019132,0.019132,0.170174,0.170174,9.334132,2.664650,44.500096,-1.396259,-0.131910,1.566433,0.019132,1788886661.139100
1788887146.480708,1788887146.4806254,gap_selected,b'\x00',0.795175,0.390026,0.018651,2.000000,0.000000,6.275565,0.170174,0.170174,9.327094,2.668730,44.454048,-1.396259,-0.132872,1.566433,0.257441,1.461718,3.352452,1.662178,6.704800,0.257441,0.718498,1.204277,0.000000,0.018651,0.018651,0.018651,0.170174,0.170174,9.327094,2.668730,44.454048,-1.396259,-0.132872,1.566433,0.018651,1788886661.188725
1788887146.4858286,1788887146.4857676,gap_selected,b'\x00',0.799481,0.390282,0.018173,2.000000,0.000000,6.271781,0.170174,0.170174,9.320620,2.672710,44.412023,-1.396259,-0.133828,1.566433,0.257441,1.461718,3.340205,1.655165,6.668181,0.257441,0.718367,1.204277,0.000000,0.018173,0.018173,0.018173,0.170174,0.170174,9.320620,2.672710,44.412023,-1.396259,-0.133828,1.566433,0.018173,1788886661.239017
1788887146.4908392,1788887146.4907553,gap_selected,b'\x00',0.803815,0.390524,0.017719,2.000000,0.000000,6.268610,0.170174,0.170174,9.314144,2.676543,44.369768,-1.396259,-0.134736,1.566433,0.257441,1.461718,3.327964,1.648014,6.631601,0.257441,0.718303,1.204277,0.000000,0.017719,0.017719,0.017719,0.170174,0.170174,9.314144,2.676543,44.369768,-1.396259,-0.134736,1.566433,0.017719,1788886661.289060
1788887146.4956508,1788887146.495597,gap_selected,b'\x00',0.808163,0.390878,0.017059,2.000000,0.000000,6.265369,0.170174,0.170174,9.307642,2.675529,44.452652,-1.400622,-0.136057,1.570796,0.257441,1.461718,3.315787,1.640814,6.595288,0.257441,0.718226,1.204277,0.000000,0.017059,0.017059,0.017059,0.170174,0.170174,9.307642,2.675529,44.452652,-1.400622,-0.136057,1.570796,0.017059,1788886661.338990
1788887146.500735,1788887146.5006843,gap_selected,b'\x00',0.812531,0.391131,0.016586,2.000000,0.000000,6.262113,0.170174,0.170174,9.301285,2.679583,44.411322,-1.400622,-0.137002,1.570796,0.257441,1.461718,3.303551,1.633774,6.558920,0.257441,0.718064,1.204277,0.000000,0.016586,0.016586,0.016586,0.170174,0.170174,9.301285,2.679583,44.411322,-1.400622,-0.137002,1.570796,0.016586,1788886661.389354
1788887146.5057178,1788887146.5056558,gap_selected,b'\x00',0.816892,0.389003,0.020564,2.000000,0.000000,6.372841,0.174537,0.174537,9.371317,2.701485,45.002776,-1.400622,-0.133409,1.575160,0.257441,1.461718,3.292780,1.626911,6.527025,0.257441,0.717825,1.204277,0.000000,0.020564,0.020564,0.020564,0.174537,0.174537,9.371317,2.701485,45.002776,-1.400622,-0.133409,1.575160,0.020564,1788886661.439458
1788887146.5106652,1788887146.5105968,gap_selected,b'\x00',0.821260,0.389256,0.020091,2.000000,0.000000,6.367183,0.174537,0.174537,9.362180,2.704450,44.941238,-1.400622,-0.134356,1.575160,0.257441,1.461718,3.282499,1.620051,6.496615,0.257441,0.717617,1.204277,0.000000,0.020091,0.020091,0.020091,0.174537,0.174537,9.362180,2.704450,44.941238,-1.400622,-0.134356,1.575160,0.020091,1788886661.489425
1788887146.5157278,1788887146.5156615,gap_selected,b'\x00',0.825645,0.389610,0.019428,2.000000,0.000000,6.361500,0.174537,0.174537,9.353068,2.702267,45.005910,-1.404986,-0.135680,1.579523,0.257441,1.457354,3.272212,1.614233,6.444023,0.257441,0.715519,1.199914,0.000000,0.019428,0.019428,0.019428,0.174537,0.174537,9.353068,2.702267,45.005910,-1.404986,-0.135680,1.579523,0.019428,1788886661.539447
1788887146.5206978,1788887146.5206501,gap_selected,b'\x00',0.830042,0.389862,0.018959,2.000000,0.000000,6.354634,0.174537,0.174537,9.344018,2.704774,44.944822,-1.404986,-0.136619,1.579523,0.257441,1.457354,3.261909,1.606996,6.413824,0.257441,0.715190,1.199914,0.000000,0.018959,0.018959,0.018959,0.174537,0.174537,9.344018,2.704774,44.944822,-1.404986,-0.136619,1.579523,0.018959,1788886661.588852
1788887146.5255208,1788887146.525477,gap_selected,b'\x00',0.834458,0.390114,0.018487,2.000000,0.000000,6.348977,0.174537,0.174537,9.334941,2.707717,44.883583,-1.404986,-0.137563,1.579523,0.257441,1.457354,3.251627,1.599989,6.383839,0.257441,0.714692,1.199914,0.000000,0.018487,0.018487,0.018487,0.174537,0.174537,9.334941,2.707717,44.883583,-1.404986,-0.137563,1.579523,0.018487,1788886661.639351
1788887146.5308578,1788887146.5308073,gap_selected,b'\x00',0.838921,0.387970,0.022495,2.000000,0.000000,6.344648,0.178901,0.178901,9.408271,2.729484,45.502449,-1.404986,-0.133910,1.583886,0.257441,1.457354,3.240192,1.592747,6.350465,0.257441,0.714265,1.199914,0.000000,0.022495,0.022495,0.022495,0.178901,0.178901,9.408271,2.729484,45.502449,-1.404986,-0.133910,1.583886,0.022495,1788886661.688906
1788887146.5357525,1788887146.5356817,gap_selected,b'\x00',0.843410,0.388210,0.022048,2.000000,0.000000,6.340652,0.178901,0.178901,9.401665,2.732807,45.458606,-1.404986,-0.134805,1.583886,0.257441,1.457354,3.228471,1.585356,6.316275,0.257441,0.713890,1.199914,0.000000,0.022048,0.022048,0.022048,0.178901,0.178901,9.401665,2.732807,45.458606,-1.404986,-0.134805,1.583886,0.022048,1788886661.739275
1788887146.54086,1788887146.5407884,gap_selected,b'\x00',0.847924,0.388553,0.021405,2.000000,0.000000,6.336695,0.178901,0.178901,9.395076,2.730994,45.541774,-1.409349,-0.136090,1.588250,0.257441,1.457354,3.216733,1.577784,6.282052,0.257441,0.713584,1.199914,0.000000,0.021405,0.021405,0.021405,0.178901,0.178901,9.395076,2.730994,45.541774,-1.409349,-0.136090,1.588250,0.021405,1788886661.789306
1788887146.5457456,1788887146.545695,gap_selected,b'\x00',0.852454,0.388793,0.020957,2.000000,0.000000,6.332193,0.178901,0.178901,9.388525,2.734171,45.498226,-1.409349,-0.136986,1.588250,0.257441,1.457354,3.205011,1.570500,6.248055,0.257441,0.713088,1.199914,0.000000,0.020957,0.020957,0.020957,0.178901,0.178901,9.388525,2.734171,45.498226,-1.409349,-0.136986,1.588250,0.020957,1788886661.838949
1788887146.5506303,1788887146.5505862,gap_selected,b'\x00',0.856999,0.389031,0.020511,2.000000,0.000000,6.328189,0.178901,0.178901,9.381945,2.737436,45.454460,-1.409349,-0.137878,1.588250,0.257441,1.457354,3.193344,1.563131,6.214242,0.257441,0.712649,1.199914,0.000000,0.020511,0.020511,0.020511,0.178901,0.178901,9.381945,2.737436,45.454460,-1.409349,-0.137878,1.588250,0.020511,1788886661.889038
1788887146.5557477,1788887146.5556972,gap_selected,b'\x00',0.861587,0.389269,0.020067,2.000000,0.000000,6.324826,0.178901,0.178901,9.376278,2.740935,45.417312,-1.409349,-0.138766,1.588250,0.253077,1.457354,3.227879,1.561628,6.344636,0.253077,0.706999,1.204277,0.000000,0.020067,0.020067,0.020067,0.178901,0.178901,9.376278,2.740935,45.417312,-1.409349,-0.138766,1.588250,0.020067,1788886661.939161
1788887146.5613961,1788887146.561336,gap_selected,b'\x00',0.866192,0.389498,0.019638,2.000000,0.000000,6.321660,0.178901,0.178901,9.370981,2.744269,45.382726,-1.409349,-0.139624,1.588250,0.253077,1.457354,3.215127,1.554223,6.307336,0.253077,0.706587,1.204277,0.000000,0.019638,0.019638,0.019638,0.178901,0.178901,9.370981,2.744269,45.382726,-1.409349,-0.139624,1.588250,0.019638,1788886661.988805
1788887146.5681183,1788887146.5680642,gap_selected,b'\x00',0.873146,0.387567,0.023250,2.000000,0.000000,6.316184,0.183264,0.183264,9.446481,2.762732,46.151320,-1.413712,-0.136765,1.596976,0.253077,1.452991,3.196046,1.543922,6.230088,0.253077,0.704233,1.199914,0.000000,0.023250,0.023250,0.023250,0.183264,0.183264,9.446481,2.762732,46.151320,-1.413712,-0.136765,1.596976,0.023250,1788886662.064173
1788887146.5733967,1788887146.5733447,gap_selected,b'\x00',0.877695,0.387790,0.022833,2.000000,0.000000,6.313088,0.183264,0.183264,9.441537,2.766002,46.118935,-1.413712,-0.137599,1.596976,0.253077,1.452991,3.183676,1.536693,6.194215,0.253077,0.703810,1.199914,0.000000,0.022833,0.022833,0.022833,0.183264,0.183264,9.441537,2.766002,46.118935,-1.413712,-0.137599,1.596976,0.022833,1788886662.115050
1788887146.5782938,1788887146.5782256,gap_selected,b'\x00',0.882108,0.388009,0.022423,2.000000,0.000000,6.310180,0.183264,0.183264,9.436866,2.769226,46.088486,-1.413712,-0.138417,1.596976,0.253077,1.452991,3.171692,1.529778,6.159551,0.253077,0.703359,1.199914,0.000000,0.022423,0.022423,0.022423,0.183264,0.183264,9.436866,2.769226,46.088486,-1.413712,-0.138417,1.596976,0.022423,1788886662.165331
1788887146.5831904,1788887146.583137,gap_selected,b'\x00',0.886536,0.388210,0.022047,2.000000,0.000000,6.309639,0.183264,0.183264,9.433914,2.773199,46.070332,-1.413712,-0.139170,1.596976,0.257441,1.452991,3.070513,1.516846,5.840455,0.257441,0.708209,1.195551,0.000000,0.022047,0.022047,0.022047,0.183264,0.183264,9.433914,2.773199,46.070332,-1.413712,-0.139170,1.596976,0.022047,1788886662.214010
1788887146.5881405,1788887146.5880814,gap_selected,b'\x00',0.890994,0.388421,0.021652,2.000000,0.000000,6.308258,0.183264,0.183264,9.431610,2.776983,46.057091,-1.413712,-0.139959,1.596976,0.257441,1.452991,3.058049,1.509771,5.805148,0.257441,0.707832,1.195551,0.000000,0.021652,0.021652,0.021652,0.183264,0.183264,9.431610,2.776983,46.057091,-1.413712,-0.139959,1.596976,0.021652,1788886662.263947
1788887146.593134,1788887146.5930915,gap_selected,b'\x00',0.895474,0.388734,0.021067,2.000000,0.000000,6.306364,0.183264,0.183264,9.429386,2.775340,46.171999,-1.418076,-0.141130,1.601340,0.257441,1.452991,3.045586,1.502639,5.769891,0.257441,0.707495,1.195551,0.000000,0.021067,0.021067,0.021067,0.183264,0.183264,9.429386,2.775340,46.171999,-1.418076,-0.141130,1.601340,0.021067,1788886662.314580
1788887146.5982952,1788887146.5982325,gap_selected,b'\x00',0.900097,0.388943,0.020677,2.000000,0.000000,6.305003,0.183264,0.183264,9.422206,2.778976,46.122869,-1.418076,-0.141910,1.601340,0.257441,1.452991,3.032817,1.495466,5.733889,0.257441,0.707066,1.195551,0.000000,0.020677,0.020677,0.020677,0.183264,0.183264,9.422206,2.778976,46.122869,-1.418076,-0.141910,1.601340,0.020677,1788886662.363841
1788887146.6032474,1788887146.6031907,gap_selected,b'\x00',0.904898,0.389171,0.020251,2.000000,0.000000,6.303574,0.183264,0.183264,9.414254,2.783047,46.068424,-1.418076,-0.142763,1.601340,0.257441,1.452991,3.019648,1.487898,5.696799,0.257441,0.706686,1.195551,0.000000,0.020251,0.020251,0.020251,0.183264,0.183264,9.414254,2.783047,46.068424,-1.418076,-0.142763,1.601340,0.020251,1788886662.413966
1788887146.6084018,1788887146.6083455,gap_selected,b'\x00',0.909779,0.386979,0.024350,2.000000,0.000000,6.303799,0.187627,0.187627,9.466489,2.805478,46.540772,-1.418076,-0.138928,1.605703,0.257441,1.448628,3.005228,1.481221,5.636567,0.257441,0.704614,1.191187,0.000000,0.024350,0.024350,0.024350,0.187627,0.187627,9.466489,2.805478,46.540772,-1.418076,-0.138928,1.605703,0.024350,1788886662.464720
1788887146.6132393,1788887146.6131852,gap_selected,b'\x00',0.914703,0.387187,0.023961,2.000000,0.000000,6.304565,0.187627,0.187627,9.460802,2.809991,46.502458,-1.418076,-0.139706,1.605703,0.257441,1.448628,2.990449,1.473470,5.595234,0.257441,0.704266,1.191187,0.000000,0.023961,0.023961,0.023961,0.187627,0.187627,9.460802,2.809991,46.502458,-1.418076,-0.139706,1.605703,0.023961,1788886662.515045
1788887146.6182,1788887146.6181393,gap_selected,b'\x00',0.919649,0.354518,0.085051,1.000000,0.000000,6.133999,0.161447,1.448628,9.014602,2.219762,76.396899,-1.422439,0.008654,2.871067,,,,,,,,,0.000000,0.085051,0.085051,0.085051,0.161447,1.448628,9.014602,2.219762,76.396899,-1.422439,0.008654,2.871067,0.085051,1788886662.564574
1788887146.623209,1788887146.623146,gap_selected,b'\x00',0.924499,0.355026,0.084101,1.000000,0.000000,6.132430,0.161447,1.448628,9.014105,2.218186,76.405073,-1.422439,0.006755,2.871067,,,,,,,,,0.000000,0.084101,0.084101,0.084101,0.161447,1.448628,9.014105,2.218186,76.405073,-1.422439,0.006755,2.871067,0.084101,1788886662.614443
1788887146.6283216,1788887146.628267,gap_selected,b'\x00',0.929210,0.357006,0.080399,1.000000,0.000000,6.073881,0.157084,1.448628,8.935617,2.209377,75.465207,-1.422439,0.003713,2.871067,,,,,,,,,0.000000,0.080399,0.080399,0.080399,0.157084,1.448628,8.935617,2.209377,75.465207,-1.422439,0.003713,2.871067,0.080399,1788886662.664279
1788887146.6338825,1788887146.6338372,gap_selected,b'\x00',0.933893,0.357479,0.079515,1.000000,0.000000,6.070812,0.157084,1.448628,8.933077,2.207520,75.446360,-1.422439,0.001945,2.871067,,,,,,,,,0.000000,0.079515,0.079515,0.079515,0.157084,1.448628,8.933077,2.207520,75.446360,-1.422439,0.001945,2.871067,0.079515,1788886662.714442
1788887146.638745,1788887146.6386998,gap_selected,b'\x00',0.938582,0.358091,0.078370,1.000000,0.000000,6.067464,0.157084,1.444264,8.929920,2.207336,75.309009,-1.422439,-0.000344,2.866703,,,,,,,,,0.000000,0.078370,0.078370,0.078370,0.157084,1.444264,8.929920,2.207336,75.309009,-1.422439,-0.000344,2.866703,0.078370,1788886662.769985
1788887146.6439502,1788887146.6438658,gap_selected,b'\x00',0.943292,0.358560,0.077492,1.000000,0.000000,6.064131,0.157084,1.444264,8.926885,2.205675,75.283844,-1.422439,-0.002100,2.866703,,,,,,,,,0.000000,0.077492,0.077492,0.077492,0.157084,1.444264,8.926885,2.205675,75.283844,-1.422439,-0.002100,2.866703,0.077492,1788886662.818987
1788887146.6489997,1788887146.6488736,gap_selected,b'\x00',0.948021,0.359009,0.076653,1.000000,0.000000,6.060846,0.157084,1.444264,8.923930,2.204025,75.259092,-1.422439,-0.003778,2.866703,,,,,,,,,0.000000,0.076653,0.076653,0.076653,0.157084,1.444264,8.923930,2.204025,75.259092,-1.422439,-0.003778,2.866703,0.076653,1788886662.870753
1788887146.6559093,1788887146.6558332,gap_selected,b'\x00',0.956049,0.361774,0.071483,1.000000,0.000000,6.044852,0.152721,1.444264,8.904546,2.198683,75.205917,-1.426802,-0.009754,2.871067,,,,,,,,,0.000000,0.071483,0.071483,0.071483,0.152721,1.444264,8.904546,2.198683,75.205917,-1.426802,-0.009754,2.871067,0.071483,1788886662.939816
1788887146.6608884,1788887146.6608214,gap_selected,b'\x00',0.961893,0.364230,0.066891,1.000000,0.000000,6.029988,0.148357,1.444264,8.889174,2.196311,75.080188,-1.426802,-0.014576,2.871067,,,,,,,,,0.000000,0.066891,0.066891,0.066891,0.148357,1.444264,8.889174,2.196311,75.080188,-1.426802,-0.014576,2.871067,0.066891,1788886662.990033
1788887146.6657782,1788887146.665715,gap_selected,b'\x00',0.967819,0.366845,0.061999,1.000000,0.000000,6.013926,0.143994,1.439901,8.873781,2.195746,74.844628,-1.426802,-0.019996,2.866703,,,,,,,,,0.000000,0.061999,0.061999,0.061999,0.143994,1.439901,8.873781,2.195746,74.844628,-1.426802,-0.019996,2.866703,0.061999,1788886663.039922
1788887146.670668,1788887146.670607,gap_selected,b'\x00',0.973672,0.369262,0.057480,1.000000,0.000000,5.996306,0.139631,1.439901,8.856619,2.193213,74.695083,-1.426802,-0.024671,2.866703,,,,,,,,,0.000000,0.057480,0.057480,0.057480,0.139631,1.439901,8.856619,2.193213,74.695083,-1.426802,-0.024671,2.866703,0.057480,1788886663.088956
1788887146.675865,1788887146.6757703,gap_selected,b'\x00',0.979380,0.371674,0.052970,1.000000,0.000000,5.974625,0.135268,1.439901,8.837517,2.190510,74.520750,-1.426802,-0.029327,2.866703,,,,,,,,,0.000000,0.052970,0.052970,0.052970,0.135268,1.439901,8.837517,2.190510,74.520750,-1.426802,-0.029327,2.866703,0.052970,1788886663.138965
1788887146.6807241,1788887146.6806562,gap_selected,b'\x00',0.985055,0.374039,0.048548,1.000000,0.000000,5.951304,0.130904,1.439901,8.812634,2.187829,74.271906,-1.426802,-0.033809,2.866703,,,,,,,,,0.000000,0.048548,0.048548,0.048548,0.130904,1.439901,8.812634,2.187829,74.271906,-1.426802,-0.033809,2.866703,0.048548,1788886663.189144
1788887146.6857998,1788887146.6857336,gap_selected,b'\x00',0.990759,0.375077,0.046606,1.000000,0.000000,5.967553,0.130904,1.439901,8.864189,2.187893,75.067792,-1.431165,-0.037693,2.871067,,,,,,,,,0.000000,0.046606,0.046606,0.046606,0.130904,1.439901,8.864189,2.187893,75.067792,-1.431165,-0.037693,2.871067,0.046606,1788886663.238973
1788887146.6907275,1788887146.690675,gap_selected,b'\x00',0.996531,0.377395,0.042271,1.000000,0.000000,5.945016,0.126541,1.439901,8.837660,2.185255,74.795867,-1.431165,-0.042000,2.871067,,,,,,,,,0.000000,0.042271,0.042271,0.042271,0.126541,1.439901,8.837660,2.185255,74.795867,-1.431165,-0.042000,2.871067,0.042271,1788886663.289249
1788887146.6956365,1788887146.695592,gap_selected,b'\x00',1.002534,0.379916,0.037558,1.000000,0.000000,5.918213,0.122178,1.435538,8.812978,2.183624,74.439681,-1.431165,-0.047062,2.866703,,,,,,,,,0.000000,0.037558,0.037558,0.037558,0.122178,1.435538,8.812978,2.183624,74.439681,-1.431165,-0.047062,2.866703,0.037558,1788886663.339665
1788887146.7008464,1788887146.7007866,gap_selected,b'\x00',1.008833,0.382346,0.033012,1.000000,0.000000,5.890805,0.117814,1.435538,8.790289,2.180809,74.219843,-1.431165,-0.051789,2.866703,,,,,,,,,0.000000,0.033012,0.033012,0.033012,0.117814,1.435538,8.790289,2.180809,74.219843,-1.431165,-0.051789,2.866703,0.033012,1788886663.389595
1788887146.7057807,1788887146.7057269,gap_selected,b'\x00',1.015031,0.384649,0.028706,1.000000,0.000000,5.856284,0.113451,1.435538,8.753148,2.176564,73.813488,-1.431165,-0.056038,2.866703,,,,,,,,,0.000000,0.028706,0.028706,0.028706,0.113451,1.435538,8.753148,2.176564,73.813488,-1.431165,-0.056038,2.866703,0.028706,1788886663.439540
1788887146.7107928,1788887146.7107406,gap_selected,b'\x00',1.021072,0.385626,0.026879,1.000000,0.000000,5.858557,0.113451,1.435538,8.789487,2.175150,74.413870,-1.435529,-0.059694,2.871067,,,,,,,,,0.000000,0.026879,0.026879,0.026879,0.113451,1.435538,8.789487,2.175150,74.413870,-1.435529,-0.059694,2.871067,0.026879,1788886663.489028
1788887146.715757,1788887146.7156863,gap_selected,b'\x00',1.025846,0.387862,0.022697,1.000000,0.000000,5.827975,0.109088,1.435538,8.748028,2.171385,73.949804,-1.435529,-0.063693,2.871067,,,,,,,,,0.000000,0.022697,0.022697,0.022697,0.109088,1.435538,8.748028,2.171385,73.949804,-1.435529,-0.063693,2.871067,0.022697,1788886663.539591
1788887146.720798,1788887146.7207475,gap_selected,b'\x00',1.030679,0.388855,0.020842,1.000000,0.000000,5.830932,0.109088,1.431174,8.784802,2.173554,74.331081,-1.435529,-0.067404,2.866703,,,,,,,,,0.000000,0.020842,0.020842,0.020842,0.109088,1.431174,8.784802,2.173554,74.331081,-1.435529,-0.067404,2.866703,0.020842,1788886663.589269
1788887146.7257202,1788887146.725671,gap_selected,b'\x00',1.035575,0.391153,0.016545,1.000000,0.000000,5.790639,0.104724,1.431174,8.743367,2.168769,73.869260,-1.435529,-0.071635,2.866703,,,,,,,,,0.000000,0.016545,0.016545,0.016545,0.104724,1.431174,8.743367,2.168769,73.869260,-1.435529,-0.071635,2.866703,0.016545,1788886663.639651
1788887146.7308013,1788887146.7307115,gap_selected,b'\x00',1.040305,0.391843,0.015254,1.000000,0.000000,5.794708,0.104724,1.431174,8.764686,2.168871,74.158742,-1.435529,-0.074216,2.866703,,,,,,,,,0.000000,0.015254,0.015254,0.015254,0.104724,1.431174,8.764686,2.168871,74.158742,-1.435529,-0.074216,2.866703,0.015254,1788886663.689665
1788887146.735992,1788887146.735918,gap_selected,b'\x00',1.044984,0.393990,0.011238,1.000000,0.000000,5.745345,0.100361,1.431174,8.703074,2.162401,73.437117,-1.435529,-0.077884,2.866703,,,,,,,,,0.000000,0.011238,0.011238,0.011238,0.100361,1.431174,8.703074,2.162401,73.437117,-1.435529,-0.077884,2.866703,0.011238,1788886663.739482
1788887146.7408447,1788887146.740789,gap_selected,b'\x00',1.049703,0.394910,0.009518,1.000000,0.000000,5.747006,0.100361,1.426811,8.719666,2.162079,73.672565,-1.439892,-0.081325,2.866703,,,,,,,,,0.000000,0.009518,0.009518,0.009518,0.100361,1.426811,8.719666,2.162079,73.672565,-1.439892,-0.081325,2.866703,0.009518,1788886663.790158
1788887146.745952,1788887146.7458982,gap_selected,b'\x00',1.054459,0.397052,0.005513,1.000000,0.000000,5.698518,0.095998,1.426811,8.658370,2.155512,72.955514,-1.439892,-0.084972,2.866703,,,,,,,,,0.000000,0.005513,0.005513,0.005513,0.095998,1.426811,8.658370,2.155512,72.955514,-1.439892,-0.084972,2.866703,0.005513,1788886663.839741
1788887146.7511606,1788887146.7511055,gap_selected,b'\x00',1.054707,0.397719,0.004266,1.000000,0.000000,5.699357,0.095998,1.426811,8.674867,2.155279,73.182376,-1.439892,-0.087466,2.866703,,,,,,,,,0.000000,0.004266,0.004266,0.004266,0.095998,1.426811,8.674867,2.155279,73.182376,-1.439892,-0.087466,2.866703,0.004266,1788886663.890963
1788887146.7561018,1788887146.7560484,gap_selected,b'\x00',1.048596,0.398278,0.003220,1.000000,0.000000,5.695854,0.095998,1.426811,8.679105,2.153984,73.251315,-1.439892,-0.089557,2.866703,,,,,,,,,0.000000,0.003220,0.003220,0.003220,0.095998,1.426811,8.679105,2.153984,73.251315,-1.439892,-0.089557,2.866703,0.003220,1788886663.942803
1788887146.7610738,1788887146.7610114,gap_selected,b'\x00',1.042546,0.399633,-0.000686,1.000000,0.000000,5.628552,0.091634,1.426811,8.601145,2.144661,72.303201,-1.439892,-0.093006,2.866703,,,,,,,,,0.000000,-0.000686,-0.000686,-0.000686,0.091634,1.426811,8.601145,2.144661,72.303201,-1.439892,-0.093006,2.866703,-0.000686,1788886663.991894
1788887146.7659788,1788887146.7659352,gap_selected,b'\x00',1.036478,0.399114,-0.001657,1.000000,0.000000,5.622446,0.091634,1.426811,8.600607,2.142635,72.282380,-1.439892,-0.094948,2.866703,,,,,,,,,0.000000,-0.001657,-0.001657,-0.001657,0.091634,1.426811,8.600607,2.142635,72.282380,-1.439892,-0.094948,2.866703,-0.001657,1788886664.041770
1788887146.771025,1788887146.7709723,gap_selected,b'\x00',1.030244,0.398439,-0.002920,1.000000,0.000000,5.616534,0.091634,1.422448,8.600103,2.142576,72.147802,-1.439892,-0.097474,2.862340,,,,,,,,,0.000000,-0.002920,-0.002920,-0.002920,0.091634,1.422448,8.600103,2.142576,72.147802,-1.439892,-0.097474,2.862340,-0.002920,1788886664.091033
1788887146.7759175,1788887146.7758682,gap_selected,b'\x00',1.023759,0.397809,-0.004097,1.000000,0.000000,5.621601,0.091634,1.422448,8.599678,2.140419,72.235410,-1.444255,-0.099829,2.866703,,,,,,,,,0.000000,-0.004097,-0.004097,-0.004097,0.091634,1.422448,8.599678,2.140419,72.235410,-1.444255,-0.099829,2.866703,-0.004097,1788886664.141473
1788887146.7807536,1788887146.7806983,gap_selected,b'\x00',1.017383,0.397342,-0.004970,1.000000,0.000000,5.611703,0.091634,1.422448,8.587298,2.137620,72.066911,-1.444255,-0.101573,2.866703,,,,,,,,,0.000000,-0.004970,-0.004970,-0.004970,0.091634,1.422448,8.587298,2.137620,72.066911,-1.444255,-0.101573,2.866703,-0.004970,1788886664.190359
1788887146.785759,1788887146.785692,gap_selected,b'\x00',1.011075,0.396850,-0.005891,1.000000,0.000000,5.588160,0.091634,1.422448,8.570431,2.133019,71.841452,-1.444255,-0.103416,2.866703,,,,,,,,,0.000000,-0.005891,-0.005891,-0.005891,0.091634,1.422448,8.570431,2.133019,71.841452,-1.444255,-0.103416,2.866703,-0.005891,1788886664.239461
1788887146.790803,1788887146.790734,gap_selected,b'\x00',1.004760,0.396421,-0.006693,1.000000,0.000000,5.576894,0.091634,1.422448,8.553494,2.129801,71.617100,-1.444255,-0.105021,2.866703,,,,,,,,,0.000000,-0.006693,-0.006693,-0.006693,0.091634,1.422448,8.553494,2.129801,71.617100,-1.444255,-0.105021,2.866703,-0.006693,1788886664.289673
