stamp_s,left_angle_rad,right_angle_rad,ax_mps2,ay_mps2,yaw_rate_radps,yaw_rad
1789484652.9274762,2734.815,2734.822,2.3175,-0.0015,0.0,-7.220052125278542e-06
1789484652.9534762,2744.224,2744.23,2.1764,-0.0001,0.0,-6.4800419874444515e-06
1789484652.9784763,2753.269,2753.276,2.0428,0.0043,0.0,-5.780033405455853e-06
1789484653.003476,2762.314,2762.321,1.9073,-0.0054,0.0,-0.00028794888323635526
1789484653.0284758,2771.363,2771.372,1.7891,-0.0021,0.0,-0.0002873287896543175
1789484653.053476,2780.414,2780.421,1.6689,-0.0035,0.0,-0.00028674870280576137
1789484653.0784762,2789.463,2789.473,1.6043,0.003,0.0,-0.0002857085487617539
1789484653.1034763,2798.514,2798.521,1.4284,0.002,0.0,-0.0002852484813167244
1789484653.1284757,2807.566,2807.573,1.2967,-0.0059,0.0,-0.0002848284201060203
1789484653.1534758,2816.615,2816.625,1.2627,-0.0014,0.0,-0.00028410831599390274
1789484653.178476,2825.667,2825.676,1.1768,0.0078,0.0,-0.00028380827291973887
1789484653.2034764,2834.721,2834.731,1.1522,0.0075,0.0,-0.0002835482357343988
1789484653.2284763,2843.776,2843.786,1.0338,0.0017,0.0,-0.0002831481787901602
1789484653.2534757,2852.835,2852.841,0.9059,-0.0016,0.0,-0.00028300815893511644
1789484653.278477,2861.89,2861.896,0.8984,0.0046,0.0,-0.0002828481362919799
1789484653.302476,2870.581,2870.591,0.7877,0.003,0.0,-0.00028282813346502955
1789484653.3284757,2880.0,2880.006,0.7305,0.0016,0.0,-0.0002828481362919799
1789484653.3524756,2888.691,2888.701,0.7095,-0.0017,0.0,-0.00028290814477704984
1789484653.3774767,2897.753,2897.753,0.4447,5.6431,0.4287,0.005647598491009154
1789484653.4024758,2906.818,2906.804,0.4327,7.2707,0.4111,0.016600679581747046
1789484653.427476,2915.882,2915.85,0.3816,7.0069,0.3455,0.026083763055186227
1789484653.4534757,2925.31,2925.261,0.383,6.628,0.3247,0.034677130504937814
1789484653.4784763,2934.375,2934.313,0.3641,6.5259,0.3288,0.04295882130958839
1789484653.503476,2943.44,2943.362,0.3519,6.57,0.3333,0.051198453161289695
1789484653.5284767,2952.505,2952.413,0.3053,6.5585,0.3342,0.05941205799500282
1789484653.5534756,2961.57,2961.465,0.284,6.5599,0.3333,0.06786418793428606
1789484653.5774763,2970.274,2970.153,0.2777,6.5654,0.3328,0.07602466684023468
1789484653.6034763,2979.709,2979.565,0.2556,6.5548,0.3324,0.08469114221123264
1789484653.627477,2988.414,2988.254,0.2425,6.5488,0.3322,0.09252105931358456
1789484653.6534767,2997.848,2997.665,0.2155,6.5317,0.3321,0.10112385433722415
1789484653.6774766,3006.553,3006.354,0.2117,6.5456,0.3319,0.10916021919715901
1789484653.7024765,3015.625,3015.406,0.1899,6.5302,0.3316,0.11744999708569015
1789484653.727476,3024.693,3024.454,0.1811,6.5313,0.3316,0.1256895350467948
1789484653.7524767,3033.764,3033.505,0.167,6.5208,0.3314,0.134198078109941
1789484653.7774756,3042.832,3042.557,0.1563,6.5238,0.3313,0.14239111498806145
1789484653.802477,3051.904,3051.606,0.1348,6.5038,0.3312,0.15055743745065353
1789484653.8284757,3061.335,3061.021,0.1252,6.5013,0.331,0.159229827776747
1789484653.8524756,3070.043,3069.709,0.1093,6.487,0.3309,0.1673769958159501
1789484653.878476,3079.474,3079.121,0.1292,6.5272,0.3306,0.17598559413544312
1789484653.9024758,3088.182,3087.809,0.1028,6.4972,0.3305,0.18376534376550224
1789484653.9284759,3097.614,3097.221,0.0968,6.4971,0.3306,0.19232657114808283
1789484653.9534757,3106.682,3106.273,0.1027,6.5107,0.3304,0.20088500460879843
1789484653.9774756,3115.39,3114.961,0.1088,6.5258,0.3304,0.20860086138486467
1789484654.002477,3124.461,3124.01,0.1007,6.5258,0.3302,0.21709302764687383
1789484654.0284767,3133.892,3133.425,0.0867,6.5068,0.33,0.2255238401528208
1789484654.0534756,3142.961,3142.473,0.0621,6.4769,0.3301,0.23397523379544882
1789484654.078476,3152.032,3151.525,0.0682,6.4922,0.3301,0.2420880401953938
1789484654.102476,3160.74,3160.213,0.0668,6.4926,0.3301,0.24995996885222432
1789484654.127477,3169.808,3169.262,0.0461,6.4673,0.33,0.2582836559032524
1789484654.1524758,3178.876,3178.313,0.0698,6.5074,0.3299,0.26661271655132546
1789484654.1784759,3188.311,3187.725,0.0598,6.4958,0.3299,0.27514440107714777
1789484654.2024765,3197.016,3196.414,0.0616,6.5022,0.3298,0.28319815874847487
1789484654.227476,3206.087,3205.465,0.0472,6.4846,0.3297,0.2914297308338194
1789484654.2524767,3215.155,3214.517,0.0457,6.486,0.3297,0.29962817802859343
1789484654.2774756,3224.227,3223.565,0.0464,6.489,0.3298,0.30782823962654615
1789484654.3034759,3233.658,3232.977,0.0428,6.4846,0.3297,0.31650785935277653
1789484654.3284767,3242.729,3242.029,0.0449,6.4929,0.3298,0.32459863506132924
1789484654.3524756,3251.434,3250.717,0.0378,6.4853,0.3297,0.3327401333012536
1789484654.378476,3260.868,3260.129,0.0239,6.4687,0.3297,0.34135664356864037
1789484654.4024758,3269.573,3268.817,0.0427,6.4994,0.3296,0.3491642652515996
1789484654.427477,3278.645,3277.869,0.0273,6.4747,0.3296,0.3574446052614522
1789484654.4524763,3287.713,3286.921,0.0409,6.4953,0.3296,0.3657408238883284
1789484654.4774756,3296.784,3295.969,0.0318,6.4843,0.3296,0.37395652550991176
1789484654.503476,3306.215,3305.381,-0.0112,6.7545,0.3287,0.38245090326385234
1789484654.5284767,3315.287,3314.433,0.1348,2.7597,0.376,0.3922945756480041
1789484654.5534756,3324.348,3323.491,0.0316,-3.8229,-0.4673,0.3890784282165217
1789484654.578477,3333.4,3332.556,0.0171,-7.5844,-0.4787,0.37620928432426526
1789484654.602476,3342.089,3341.264,0.0293,-7.4825,-0.3626,0.36616078244308436
1789484654.627477,3351.14,3350.332,0.0446,-6.7321,-0.3141,0.35799129837440075
1789484654.6524758,3360.192,3359.403,0.0107,-6.4281,-0.3192,0.35023268099064214
1789484654.6774766,3369.24,3368.471,0.0321,-6.4958,-0.3292,0.34189935367096336
1789484654.7024765,3378.292,3377.543,0.0411,-6.5595,-0.332,0.33381657257575914
1789484654.727476,3387.344,3386.611,0.0529,-6.5773,-0.3313,0.3254094857287795
1789484654.7534757,3396.755,3396.045,0.0285,-6.5418,-0.3305,0.3167138706127619
1789484654.7774756,3405.444,3404.75,0.0266,-6.5274,-0.33,0.3090054061903531
1789484654.802477,3414.492,3413.822,0.0075,-6.497,-0.3303,0.30078331797548685
1789484654.8284767,3423.907,3423.253,0.0392,-6.537,-0.3304,0.29200436535217467
1789484654.8524756,3432.596,3431.961,0.0079,-6.4932,-0.3303,0.28423139012941473
1789484654.878476,3442.008,3441.392,0.0363,-6.5268,-0.33,0.27566187938412723
1789484654.9024758,3450.696,3450.101,0.0581,-6.5493,-0.33,0.2675541072979877
1789484654.927477,3459.748,3459.168,0.0497,-6.5375,-0.3299,0.25944428703444733
1789484654.9534767,3469.159,3468.603,0.0255,-6.5031,-0.3299,0.2508142924656429
1789484654.9784763,3478.208,3477.671,0.0215,-6.497,-0.3299,0.2426479600059852
1789484655.002477,3486.896,3486.379,0.0201,-6.4961,-0.3299,0.2347260408291898
1789484655.0284767,3496.311,3495.811,0.0307,-6.5051,-0.3299,0.22600238406680617
1789484655.0534756,3505.36,3504.882,0.014,-6.4863,-0.3297,0.21777893961852013
1789484655.0774763,3514.048,3513.587,0.0164,-6.4868,-0.3296,0.2097735954966073
1789484655.102476,3523.1,3522.658,0.0387,-6.5171,-0.3296,0.20148396455854067
1789484655.127477,3532.152,3531.726,0.0311,-6.5019,-0.3296,0.19344881050968743
1789484655.1534767,3541.563,3541.161,0.0307,-6.5014,-0.3295,0.18484563265696075
1789484655.1784759,3550.612,3550.229,0.0251,-6.496,-0.3295,0.17648633332851582
1789484655.203477,3559.664,3559.297,0.0058,-6.4687,-0.3294,0.1683599966624929
1789484655.2284763,3568.715,3568.368,0.0205,-6.4815,-0.3295,0.1599419473795365
1789484655.2534757,3577.763,3577.437,0.0194,-6.4845,-0.3296,0.15176978761356508
1789484655.2774756,3586.452,3586.145,0.0078,-6.467,-0.3296,0.14383554401106952
1789484655.3024766,3595.504,3595.216,0.0206,-6.4828,-0.3296,0.13559773132585806
1789484655.3284767,3604.915,3604.647,0.03,-6.4987,-0.3295,0.12707145892071026
1789484655.3534763,3613.967,3613.715,0.0218,-6.4857,-0.3296,0.1187912996403433
1789484655.378476,3623.016,3622.786,0.0315,-6.5003,-0.3296,0.11046078747966082
1789484655.4034765,3632.067,3631.855,0.018,-6.4822,-0.3294,0.10211157749422006
1789484655.4274766,3640.756,3640.563,0.0143,-6.4778,-0.3294,0.09426586127902484
1789484655.4534767,3650.167,3649.994,0.0112,-6.4711,-0.3294,0.08586135487170132
1789484655.4774756,3658.856,3658.702,0.016,-6.4783,-0.3293,0.07769104350611067
1789484655.503476,3668.271,3668.134,0.0144,-6.4765,-0.3294,0.06921613564780471
1789484655.5274758,3676.959,3676.842,0.0372,-6.5048,-0.3295,0.0612714329898245
1789484655.552477,3686.008,3685.91,0.0197,-6.482,-0.3295,0.05300111142311993
1789484655.5784767,3695.419,3695.344,0.0253,-6.4911,-0.3294,0.04443113382526452
1789484655.6034763,3704.471,3704.412,0.0237,-6.4888,-0.3294,0.03609882135185449
1789484655.6274767,3713.16,3713.121,-0.0108,-6.608,-0.3243,0.028298735960674344
1789484655.6524758,3722.211,3722.188,0.1247,-5.3486,-0.4318,0.018762051001349977
1789484655.6784759,3731.63,3731.613,0.0374,3.6383,0.4539,0.02092082095650083
1789484655.7024765,3740.331,3740.308,0.0035,7.4862,0.4883,0.032983269642364865
1789484655.727476,3749.403,3749.357,0.057,7.7056,0.3797,0.04382160716188932
1789484655.7524765,3758.47,3758.409,0.0547,7.0651,0.3349,0.05257350845864894
1789484655.7784765,3767.905,3767.82,0.0895,6.8561,0.3376,0.0612155970502426
1789484655.8024766,3776.61,3776.509,0.0844,6.8791,0.3461,0.06949599606447832
1789484655.8284767,3786.045,3785.92,0.0747,6.9113,0.3487,0.07852400281740968
1789484655.8534763,3795.113,3794.972,0.0682,6.9132,0.3481,0.08722339815682245
1789484655.8774765,3803.821,3803.66,0.061,6.8944,0.3475,0.0955982236631765
1789484655.9024758,3812.889,3812.712,0.041,6.8588,0.3472,0.10419267118389233
1789484655.9274766,3821.96,3821.761,0.0629,6.8845,0.3472,0.11302232056716144
1789484655.9534767,3831.392,3831.176,0.0457,6.8604,0.3472,0.12179305698550102
1789484655.9784763,3840.463,3840.224,0.0479,6.8617,0.3471,0.13055257365191392
1789484656.0024765,3849.168,3848.913,0.0377,6.8449,0.3469,0.13901907152750592
1789484656.0284765,3858.602,3858.324,0.0257,6.8251,0.3468,0.14796882133663836
1789484656.0534756,3867.671,3867.376,0.0338,6.8312,0.3469,0.15661981847421597
1789484656.0774763,3876.379,3876.064,0.0355,6.8357,0.3468,0.16498301300513768
1789484656.102476,3885.447,3885.116,0.0228,6.8187,0.3466,0.17357232787290328
1789484656.1284757,3894.881,3894.528,0.0421,6.8437,0.3466,0.18265766225585
1789484656.1514766,3903.223,3902.853,0.0369,6.8339,0.3466,0.19069447719429533
1789484656.1784759,3913.021,3912.628,0.0401,6.8402,0.3466,0.19998634495624823
1789484656.2024765,3921.726,3921.316,0.0414,6.8439,0.3465,0.20849237785801927
1789484656.227476,3930.797,3930.368,0.007,6.7918,0.3465,0.2169095343985734
1789484656.2534757,3940.228,3939.78,0.0246,6.8164,0.3463,0.22612202515433938
1789484656.2774756,3948.936,3948.468,0.036,6.8329,0.3464,0.23427866290572097
1789484656.3024766,3958.004,3957.52,0.0196,6.809,0.3463,0.2431739486964502
1789484656.3274763,3967.076,3966.569,0.0436,6.8448,0.3462,0.2517942032031386
1789484656.3524756,3976.144,3975.62,0.0317,6.8257,0.3462,0.2603388434571037
1789484656.378476,3985.575,3985.032,0.0245,6.8179,0.3462,0.2694142856817521
1789484656.4024758,3994.283,3993.72,0.0314,6.8238,0.346,0.27768277122621154
1789484656.4274766,4003.354,4002.772,0.0442,6.8438,0.346,0.2864340532975205
1789484656.4524763,4012.423,4011.821,0.0171,6.8027,0.3462,0.29515678168711523
1789484656.4784763,4021.854,4021.235,0.0349,6.8319,0.3462,0.3040825407215768
1789484656.5024765,4030.562,4029.924,0.0264,6.819,0.3461,0.31253067243901866
1789484656.5284765,4039.993,4039.336,0.0402,6.8403,0.3461,0.32138157591215943
1789484656.552477,4048.702,4048.024,0.0384,6.8384,0.3459,0.3297694747481077
1789484656.5774763,4057.77,4057.076,0.0172,6.8061,0.346,0.3383501977170107
1789484656.602476,4066.841,4066.124,0.0264,6.821,0.346,0.3471757114424665
1789484656.6274767,4075.909,4075.176,0.0304,6.8259,0.3459,0.3556869039924385
1789484656.6524758,4084.98,4084.224,0.0079,6.794,0.346,0.36448120708349374
1789484656.6774766,4094.048,4093.276,0.0293,6.8215,0.3459,0.3732009073163278
1789484656.7024765,4103.12,4102.328,0.0214,6.8108,0.346,0.38165560856977043
1789484656.727476,4112.188,4111.376,0.0194,6.8069,0.3461,0.3903385832654438
1789484656.7524765,4121.259,4120.428,-0.0409,6.549,0.3314,0.39900359434277366
1789484656.7774756,4130.327,4129.479,-0.1642,7.4163,0.3631,0.4071347732165016
1789484656.8034759,4139.759,4138.892,-0.2208,0.308,-0.009,0.4157980094222391
1789484656.8284767,4148.82,4147.953,0.0132,-5.7102,-0.5248,0.40664377928442863
1789484656.8534763,4157.872,4157.021,0.0035,-7.8394,-0.4365,0.39433168024976717
1789484656.8774765,4166.56,4165.729,0.033,-7.4428,-0.3533,0.385070728756674
1789484656.9024758,4175.608,4174.797,0.0604,-6.9411,-0.3324,0.3766870433490055
1789484656.9284759,4185.024,4184.232,0.0421,-6.8131,-0.3414,0.36771496107546575
1789484656.9524763,4193.712,4192.937,0.0386,-6.8584,-0.3478,0.3594787328324667
1789484656.9774756,4202.761,4202.008,0.051,-6.9086,-0.3486,0.35091047376257756
1789484657.0024765,4211.812,4211.076,0.0427,-6.8951,-0.3476,0.34205689925065363
1789484657.0274758,4220.861,4220.147,0.0184,-6.8515,-0.347,0.3334620286755323
1789484657.052477,4229.913,4229.215,0.0525,-6.8898,-0.347,0.32478640131888176
1789484657.0784767,4239.324,4238.65,0.0435,-6.8725,-0.3471,0.3158673561088412
1789484657.102476,4248.013,4247.355,0.0418,-6.8678,-0.3471,0.30735744263402065
1789484657.1274767,4257.064,4256.426,0.0344,-6.8569,-0.3469,0.29860432153574457
1789484657.1524758,4266.116,4265.494,0.0301,-6.8424,-0.3469,0.290089904701496
1789484657.1774766,4275.165,4274.565,0.0419,-6.8623,-0.3468,0.28130184715790185
1789484657.2034767,4284.576,4283.997,0.0352,-6.8509,-0.3466,0.2722029748786441
1789484657.2284763,4293.628,4293.068,0.0545,-6.8679,-0.3465,0.2636233991615038
1789484657.2514758,4301.953,4301.41,0.0358,-6.8453,-0.3466,0.2557506662939262
1789484657.2774756,4311.368,4310.845,0.0389,-6.8508,-0.3465,0.2465815468366941
1789484657.3024766,4320.417,4319.913,0.0325,-6.8377,-0.3464,0.23790591182354937
1789484657.3274763,4329.468,4328.984,0.0305,-6.8312,-0.3464,0.22920168038657285
1789484657.3524756,4338.52,4338.052,0.0351,-6.839,-0.3465,0.22073801045932417
1789484657.3774765,4347.568,4347.124,0.025,-6.8247,-0.3463,0.21196032050017455
1789484657.4034765,4356.98,4356.555,0.0412,-6.8472,-0.3462,0.20291781166704204
1789484657.4274766,4365.668,4365.263,0.0419,-6.8465,-0.3461,0.1946164227053544
1789484657.4524763,4374.72,4374.331,0.0258,-6.8228,-0.3461,0.1860413610369836
1789484657.4764764,4383.409,4383.039,0.0279,-6.8249,-0.346,0.17768553576080315
1789484657.5024765,4392.82,4392.47,0.0261,-6.8215,-0.3461,0.16850801539701293
1789484657.5274758,4401.872,4401.539,0.0255,-6.8205,-0.3461,0.16010998756409306
1789484657.552477,4410.924,4410.61,0.0251,-6.8187,-0.346,0.1513958169680898
1789484657.5774763,4419.972,4419.678,0.0309,-6.8279,-0.346,0.14265461719470318
1789484657.602476,4429.024,4428.749,0.0209,-6.8124,-0.346,0.1338846600781931
1789484657.6284757,4438.436,4438.18,0.0369,-6.8388,-0.3459,0.12482213774052542
1789484657.6534765,4447.487,4447.251,0.0269,-6.8232,-0.3459,0.1162500581647472
1789484657.6774766,4456.176,4455.957,0.0049,-6.7885,-0.3461,0.10792456768694692
1789484657.7034767,4465.587,4465.391,0.0061,-6.7956,-0.3461,0.09902747776993936
1789484657.7274768,4474.276,4474.096,0.0209,-6.8137,-0.346,0.09062996950774105
1789484657.7524765,4483.328,4483.167,0.0138,-6.8052,-0.3459,0.08193824919887538
1789484657.7774756,4492.376,4492.235,0.0294,-6.8235,-0.346,0.07320821728258542
1789484657.8024766,4501.428,4501.307,0.0135,-6.8035,-0.3459,0.06472228418106485
1789484657.8284767,4510.839,4510.738,0.0068,-6.7936,-0.3459,0.05564372529120898
1789484657.8534763,4519.891,4519.81,0.0031,-6.7869,-0.3459,0.04679931907867729
1789484657.8774765,4528.586,4528.508,0.0286,2.1452,0.2928,0.04697533266960208
1789484657.9034765,4538.011,4537.929,-0.0359,6.5861,0.4478,0.057791711089148615
1789484657.9274766,4546.719,4546.618,-0.0444,7.1167,0.3656,0.06768916133841008
1789484657.9524763,4555.788,4555.669,-0.0029,6.5925,0.3097,0.07609337502257163
1789484657.9784763,4565.219,4565.081,-0.0187,6.2371,0.3054,0.08383730233224163
1789484658.003476,4574.29,4574.133,-0.026,6.2153,0.3138,0.09177527080767556
1789484658.0284765,4583.358,4583.181,-0.0091,6.2783,0.3173,0.09965783514030302
1789484658.052477,4592.066,4591.87,0.0196,6.3186,0.3172,0.10720098659152
1789484658.0784767,4601.498,4601.281,0.0013,6.2885,0.3164,0.11552258135591398
1789484658.1024768,4610.206,4609.97,-0.0146,6.2518,0.3162,0.12298631934746493
1789484658.1274767,4619.273,4619.022,-0.0047,6.2592,0.3162,0.13095768519979623
1789484658.1534765,4628.708,4628.433,0.0027,6.2602,0.3163,0.13915278755305205
1789484658.1784759,4637.776,4637.485,0.0007,6.2497,0.3163,0.14706956009171002
1789484658.2024765,4646.484,4646.173,-0.0051,6.24,0.3162,0.1546731516255866
1789484658.2284763,4655.916,4655.585,0.0023,6.2435,0.3161,0.16278914813015802
1789484658.2524765,4664.624,4664.273,0.0054,6.2446,0.3162,0.17035798683549785
1789484658.2774756,4673.692,4673.326,0.0085,6.245,0.3161,0.17840937337581741
1789484658.3034759,4683.126,4682.737,-0.0061,6.2208,0.3162,0.18643570293678202
1789484658.3274763,4691.831,4691.425,0.0023,6.2311,0.3162,0.19420368647134856
1789484658.3524768,4700.903,4700.477,0.0066,6.2296,0.316,0.20219436414759612
1789484658.3774765,4709.971,4709.525,0.0177,6.2437,0.3159,0.2099071572930089
1789484658.4024758,4719.042,4718.578,0.0046,6.2228,0.316,0.21784112242538647
1789484658.4274766,4728.11,4727.629,0.004,6.218,0.316,0.22574971952930434
1789484658.4534767,4737.545,4737.041,0.0152,6.232,0.3159,0.23390379402780948
1789484658.477477,4746.25,4745.729,0.0025,6.2168,0.3158,0.24153724397389942
1789484658.5024765,4755.321,4754.778,0.0058,6.2138,0.3157,0.24963573891342378
1789484658.5274758,4764.389,4763.829,-0.0231,6.1736,0.3158,0.25745637467313665
1789484658.5534756,4773.823,4773.241,0.0129,6.2194,0.3159,0.26577380843243614
1789484658.5774763,4782.529,4781.93,0.0139,6.2237,0.316,0.2732980160585339
1789484658.6034763,4791.963,4791.345,0.0222,6.2341,0.3159,0.2815859156798859
1789484658.6284769,4801.031,4800.393,0.0216,6.2323,0.3159,0.28929952037845164
1789484658.6524758,4809.739,4809.081,0.0155,6.2257,0.3158,0.2970115560454015
1789484658.6784759,4819.17,4818.493,0.0185,6.2246,0.3158,0.3052146091447132
1789484658.7034767,4828.239,4827.545,-0.006,6.1901,0.3159,0.31314765552289536
1789484658.7274768,4836.947,4836.233,0.003,6.2038,0.316,0.3208167804636748
1789484658.7534769,4846.378,4845.645,0.0175,6.2222,0.3158,0.32892793866034653
1789484658.7784765,4855.45,4854.697,0.0109,6.2112,0.3158,0.3367732963744355
1789484658.8024766,4864.157,4863.385,0.0215,6.2296,0.316,0.3443645855643698
1789484658.8274763,4873.226,4872.437,0.0175,6.221,0.3159,0.35242335705662503
1789484658.8524768,4882.294,4881.485,-0.0023,6.1905,0.3158,0.36022939516856983
1789484658.8784769,4891.728,4890.897,0.0368,6.2456,0.3159,0.3684591285102028
1789484658.9024758,4900.433,4899.585,-0.0018,6.1918,0.3159,0.37597806914006093
1789484658.9274766,4909.504,4908.637,0.0073,6.2065,0.3158,0.38396045526337463
1789484658.9524763,4918.572,4917.689,0.0101,6.2093,0.3159,0.3919211720771416
1789484658.977477,4927.644,4926.737,0.011,6.207,0.3159,0.39985279743275737
1789484659.0024765,4936.712,4935.789,0.1814,2.684,0.0662,0.4039492404267009
1789484659.0274758,4945.773,4944.851,0.1767,1.0098,0.013,0.40476827336261095
1789484659.052477,4954.832,4953.909,0.1452,0.2946,0.0002,0.404838947780768
1789484659.0774763,4963.893,4962.97,0.1223,0.022,-0.0036,0.4046221033199731
1789484659.1024768,4972.952,4972.029,0.1172,-0.081,-0.0046,0.40470488533313875
1789484659.1284769,4982.376,4981.45,0.1131,-0.1138,-0.0046,0.4044988341544385
1789484659.1524758,4991.071,4990.148,0.1068,-0.1188,-0.0042,0.4045467907663121
1789484659.1774766,5000.133,4999.21,0.1003,-0.1096,-0.0038,0.4043166369686446
1789484659.2024765,5009.191,5008.268,0.0883,-0.1042,-0.0034,0.40434304609875427
1789484659.2274768,5018.252,5017.33,0.0794,-0.0911,-0.0031,0.4040967139197629
1789484659.2534769,5027.674,5026.751,0.0801,-0.0792,-0.0027,0.4041130807167558
1789484659.2774756,5036.373,5035.45,0.0732,-0.0712,-0.0024,0.40412446431118454
1789484659.3024766,5045.434,5044.511,0.0757,-0.06,-0.0022,0.4038655544951417
1789484659.3274763,5054.492,5053.569,0.062,-0.0586,-0.0019,0.40391406102238414
1789484659.3524768,5063.554,5062.631,0.058,-0.0486,-0.0017,0.40391896845518627
1789484659.3774765,5072.612,5071.689,0.047,-0.0456,-0.0015,0.4039213206073886
1789484659.4024758,5081.673,5080.75,0.0648,-0.0367,-0.0013,0.40392350162584767
1789484659.4274766,5090.732,5089.809,0.0325,-0.0311,-0.0012,0.4036562936541437
1789484659.4524763,5099.793,5098.87,0.0346,-0.0309,-0.001,0.40365681048972135
1789484659.477477,5108.854,5107.932,0.0343,-0.0266,-0.0009,0.4036568454232379
1789484659.5024765,5117.913,5116.99,0.0402,-0.0171,-0.0008,0.40365663894146797
1789484659.5274758,5126.975,5126.052,0.036,-0.0174,-0.0007,0.4036561910435318
1789484659.552477,5136.033,5135.11,0.0268,-0.0198,-0.0006,0.4036556117146394
1789484659.5784767,5145.458,5144.532,0.0422,-0.0123,-0.0006,0.403655125460912
1789484659.6024768,5154.153,5153.229,0.0198,-0.0121,-0.0005,0.4036545709967869
1789484659.6284769,5163.578,5162.655,0.0153,-0.0179,-0.0004,0.4036535402572934
1789484659.6534765,5172.636,5171.713,0.0236,-0.0173,-0.0004,0.4036529461399281
1789484659.6774766,5181.334,5180.411,0.0393,-0.009,-0.0003,0.4036527968740258
1789484659.7024765,5190.396,5189.473,0.0309,-0.0096,-0.0003,0.4036519852805385
1789484659.7274768,5199.454,5198.531,0.0099,-0.0063,-0.0003,0.40365127045442906
1789484659.7524765,5208.515,5207.593,0.0106,-0.0045,-0.0002,0.40365067596331794
1789484659.7784765,5217.937,5217.014,-0.0016,-0.0044,-0.0002,0.4036505031298796
1789484659.8034759,5226.999,5226.072,-0.0017,-0.0044,-0.0002,0.40364968330687634
1789484659.8284767,5236.057,5235.134,0.0073,-0.0026,-0.0002,0.40364950261780175
1789484659.8524768,5244.755,5243.833,0.0177,-0.0019,-0.0001,0.40364881098541305
1789484659.8774765,5253.813,5252.89,-0.0207,-0.0107,-0.0001,0.4036486224406141
1789484659.9024758,5262.875,5261.952,0.0351,-0.0042,-0.0001,0.4036486224406141
1789484659.9274766,5271.937,5271.01,-0.0092,-0.0027,-0.0001,0.4036478861654893
1789484659.9534767,5281.358,5280.435,-0.0064,-0.0008,-0.0001,0.4036476897650212
1789484659.9784763,5290.416,5289.493,-0.0054,-0.0033,-0.0001,0.4036476897650212
1789484660.0024765,5299.114,5298.192,0.0076,-0.0017,-0.0001,0.4036476897650212
1789484660.0284765,5308.539,5307.613,0.0072,-0.0026,0.0,0.40337866011287227
1789484660.052477,5317.234,5316.312,-0.0079,0.0004,-0.0001,0.40337845599874594
1789484660.0774763,5326.296,5325.373,-0.0097,0.0011,0.0,0.40337845599874594
1789484660.1034763,5335.717,5334.794,-0.0027,0.0032,0.0,0.4036467045910328
1789484660.1274767,5336.08,5335.157,-10.7243,-0.0001,-0.0001,0.4036333572766619
1789484660.1524758,5336.08,5335.157,-10.6417,-0.003,-0.0001,0.4036468243613862
1789484660.1784759,5336.08,5335.157,-10.5465,-0.0025,0.0,0.4036083411426401
1789484660.2024765,5336.08,5335.157,-10.4727,0.0023,0.0,0.40356722706146836
1789484660.2274768,5336.08,5335.157,-10.4093,-0.0012,0.0,0.40352117390525466
1789484660.2524765,5336.08,5335.157,-10.3422,-0.001,0.0,0.4034795514802425
1789484660.2774756,5336.08,5335.157,-10.2728,-0.0003,0.0,0.4034757164785949
1789484660.3034759,5336.08,5335.157,-10.1859,-0.0007,0.0,0.4034337312035079
1789484660.3274763,5336.08,5335.157,-10.1385,0.0004,0.0,0.40366480376894653
1789484660.3524768,5336.08,5335.157,-10.0557,-0.002,0.0,0.4036293887469398
1789484660.3774765,5336.08,5335.157,-9.9948,0.0,0.0,0.40359224252982306
1789484660.4034765,5336.08,5335.157,-9.9231,0.0013,0.0,0.403557773618747
1789484660.4274766,5336.08,5335.157,-9.8562,0.001,0.0,0.4035340228311346
1789484660.4524763,5336.08,5335.157,-9.783,-0.0003,0.0,0.4035514440586756
1789484660.4784763,5336.08,5335.157,-9.7088,0.0016,0.0,0.40352486439193447
1789484660.5024765,5336.08,5335.157,-9.6327,-0.0012,0.0,0.40350406844473063
1789484660.5274758,5336.08,5335.157,-9.5772,-0.0008,0.0,0.40348780076248913
1789484660.552477,5336.08,5335.157,-9.5378,0.0,0.0,0.40346463436039004
1789484660.5774763,5336.08,5335.157,-9.4541,0.0015,0.0,0.4034545514701713
1789484660.6024768,5336.08,5335.157,-9.3847,0.0023,0.0,0.4034375697877921
1789484660.6274767,5336.08,5335.157,-9.3411,-0.0001,0.0,0.4034255450843267
1789484660.6524758,5336.08,5335.157,-9.2711,-0.0006,0.0,0.40341340408901805
1789484660.6774766,5336.08,5335.157,-9.2099,0.0018,0.0,0.4034011467912273
1789484660.7024765,5336.08,5335.157,-9.1431,-0.0006,0.0,0.4033958511366902
1789484660.7274768,5336.08,5335.157,-9.0845,0.0038,0.0,0.4033905342571198
1789484660.7534769,5336.08,5335.157,-9.0005,0.0036,0.0,0.4036465992284504
1789484660.7774756,5336.08,5335.157,-8.9587,-0.001,0.0,0.40364121326222624
1789484660.8024766,5336.08,5335.157,-8.8859,0.0011,0.0,0.40363401233524465
1789484660.8274763,5336.08,5335.157,-8.8377,0.0007,0.0,0.4036358060776992
1789484660.8524768,5336.08,5335.157,-8.7787,0.0008,0.0,0.4036285760674434
1789484660.8774765,5336.08,5335.157,-8.7156,0.0021,0.0,0.4036231185783139
1789484660.9024758,5336.08,5335.157,-8.6545,-0.0011,0.0,0.4036231185783139
