# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
25.6470475,1.4821704,-0.6139311,-1.61586514,0.00616043,8.9616884,2.9791137,0.372833,1.453267
25.7583809,1.4771938,-0.7251532,-1.61514308,0.00721226,8.9986182,2.9791137,0.369816,1.449287
25.8697614,1.4722974,-0.8364260,-1.61444722,0.00641474,9.0354045,2.9791137,0.364567,1.446262
25.9807096,1.4674772,-0.9472695,-1.61382324,0.00468565,9.0719140,2.9791137,0.362849,1.448880
26.0910409,1.4627656,-1.0575002,-1.61321695,0.00273633,9.1081133,2.9791137,0.360789,1.458230
26.2014172,1.4580951,-1.1677776,-1.61301552,0.00101967,9.1441433,2.9791137,0.355325,1.470310
26.3117880,1.4534387,-1.2780501,-1.61297890,-0.00023585,9.1800299,2.9791137,0.352326,1.482019
26.4221624,1.4487810,-1.3883262,-1.61304158,-0.00097730,9.2157801,2.9791137,0.349970,1.494296
26.5325292,1.4441139,-1.4985943,-1.61314759,-0.00126712,9.2513924,2.9791137,0.348322,1.507499
26.6429192,1.4394304,-1.6088849,-1.61331522,-0.00122579,9.2868660,2.9791137,0.355090,1.520461
26.7533005,1.4347335,-1.7191662,-1.61342473,-0.00098643,9.3222104,2.9791136,0.366257,1.532414
26.8636826,1.4300251,-1.8294479,-1.61349767,-0.00066523,9.3574227,2.9791136,0.374588,1.544398
26.9740777,1.4253098,-1.9397422,-1.61355477,-0.00034666,9.3925032,2.9791136,0.380380,1.558070
27.0844733,1.4205890,-2.0500368,-1.61357703,-0.00008056,9.4274539,2.9791136,0.385247,1.574438
27.1948717,1.4158673,-2.1603342,-1.61358356,0.00011282,9.4622743,2.9791136,0.390008,1.593168
27.3052770,1.4111460,-2.2706385,-1.61356235,0.00023380,9.4969714,2.9791135,0.394749,1.612403
27.4156861,1.4064274,-2.3809468,-1.61353076,0.00029325,9.5315434,2.9791135,0.399092,1.631744
27.5261024,1.4017110,-2.4912623,-1.61350980,0.00030406,9.5659898,2.9791135,0.400885,1.651062
27.6365175,1.3969998,-2.6015768,-1.61346247,0.00027520,9.6003178,2.9791134,0.397264,1.670322
27.7469506,1.3922905,-2.7119095,-1.61343587,0.00020917,9.6345258,2.9791133,0.392163,1.688325
27.8573727,1.3875863,-2.8222313,-1.61339946,0.00010258,9.6686134,2.9791133,0.388862,1.702114
27.9678135,1.3828813,-2.9325718,-1.61340581,-0.00005041,9.7025812,2.9791131,0.383460,1.710853
28.0782536,1.3781755,-3.0429117,-1.61343337,-0.00025281,9.7364300,2.9791130,0.379638,1.717996
28.1887053,1.3734666,-3.1532629,-1.61346315,-0.00049883,9.7701696,2.9791128,0.377368,1.723201
28.2991594,1.3687508,-3.2636163,-1.61353029,-0.00076828,9.8045833,3.1198614,0.372021,1.728540
28.4096194,1.3640259,-3.3739751,-1.61363980,-0.00102274,9.8345068,2.1993851,0.367818,1.736544
28.5200882,1.3592881,-3.4843423,-1.61375908,-0.00120191,9.8536182,1.2057253,0.364168,1.745155
28.6305505,1.3545370,-3.5947024,-1.61387963,-0.00122219,9.8621170,0.3106162,0.358604,1.752988
28.7410428,1.3497701,-3.7050918,-1.61402169,-0.00098495,9.8610741,-0.4966624,0.355909,1.760225
28.8515202,1.3449918,-3.8154658,-1.61409451,-0.00039618,9.8514213,-1.2253699,0.352894,1.767069
28.9620223,1.3402079,-3.9258644,-1.61410709,0.00060223,9.8339679,-1.8836511,0.347483,1.772876
29.0725128,1.3354347,-4.0362517,-1.61393320,0.00199115,9.8094208,-2.4787710,0.344940,1.779968
29.1830263,1.3306845,-4.1466630,-1.61363139,0.00362753,9.7784119,-3.0168778,0.341613,1.787128
29.2935418,1.3259786,-4.2570784,-1.61315178,0.00520468,9.7414911,-3.5036064,0.336056,1.794779
29.4040714,1.3213335,-4.3675103,-1.61251795,0.00623031,9.6991413,-3.9440328,0.332618,1.802130
29.5146129,1.3167603,-4.4779571,-1.61184004,0.00604053,9.6517986,-4.3425555,0.327683,1.809936
29.6251648,1.3122544,-4.5884172,-1.61129225,0.00386911,9.5998478,-4.7031628,0.322906,1.817454
29.7357303,1.3077873,-4.6988924,-1.61113205,-0.00101775,9.5436288,-5.0294461,0.321623,1.825095
29.8462891,1.3032990,-4.8093601,-1.61167643,-0.00911736,9.4834533,-5.3245934,0.317815,1.831430
29.9568774,1.2986876,-4.9198522,-1.61333124,-0.02044539,9.4195934,-5.5915091,0.312585,1.837669
30.0674387,1.2938190,-5.0303062,-1.61635392,-0.03429615,9.3523002,-5.8327993,0.310540,1.842313
30.1780097,1.2885271,-5.1407506,-1.62098994,-0.04912520,9.2817906,-6.0508372,0.307034,1.841067
30.2885424,1.2826422,-5.2511265,-1.62714813,-0.06270103,9.2082525,-6.2477995,0.303144,1.839292
30.3990691,1.2760038,-5.3614536,-1.63463506,-0.07274376,9.1318713,-6.4256013,0.302937,1.841671
30.5095880,1.2684917,-5.4717169,-1.64300161,-0.07832226,9.0527965,-6.5860265,0.301482,1.842845
30.6200670,1.2600390,-5.5818721,-1.65176987,-0.08076356,8.9711527,-6.7307037,0.300000,1.838778
30.7305389,1.2506076,-5.6919407,-1.66076943,-0.08229928,8.8870623,-6.8610865,0.301534,1.835208
30.8410272,1.2401739,-5.8019352,-1.66997368,-0.08392409,8.8006185,-6.9785133,0.301992,1.834640
30.9515048,1.2287210,-5.9118176,-1.67932940,-0.08564229,8.7118902,-7.0842135,0.304595,1.830622
31.0619820,1.2162294,-6.0215863,-1.68887496,-0.08745850,8.6209593,-7.1792697,0.310246,1.821993
31.1725013,1.2026725,-6.1312709,-1.69867616,-0.08937796,8.5278855,-7.2646794,0.313925,1.815818
31.2830295,1.1880303,-6.2408250,-1.70865271,-0.09140746,8.4326839,-7.3413756,0.319517,1.811077
31.3935933,1.1722766,-6.3502607,-1.71886334,-0.09355357,8.3353992,-7.4101744,0.326970,1.800744
31.5042094,1.1553853,-6.4595795,-1.72933598,-0.09582419,8.2360517,-7.4718241,0.333632,1.788217
31.6148788,1.1373258,-6.5687655,-1.74007412,-0.09822806,8.1346489,-7.5270123,0.344184,1.779007
31.7256159,1.1180690,-6.6778154,-1.75110493,-0.10077553,8.0311755,-7.5785108,0.355587,1.768555
31.8364343,1.0975788,-6.7867230,-1.76241556,-0.10346593,7.9260702,-7.5546697,0.364798,1.752494
31.9473386,1.0758236,-6.8954725,-1.77403907,-0.10629603,7.8198451,-7.5252926,0.374760,1.736396
32.0583733,1.0527615,-7.0040858,-1.78602352,-0.10927629,7.7124726,-7.4955982,0.386030,1.723081
32.1695164,1.0283556,-7.1125162,-1.79834495,-0.11241916,7.6039018,-7.4655724,0.399945,1.706227
32.2808199,1.0025597,-7.2207892,-1.81106416,-0.11573873,7.4940609,-7.4351954,0.414447,1.684194
32.3922723,0.9753282,-7.3288637,-1.82412957,-0.11925158,7.3828595,-7.4044420,0.430707,1.664094
32.5039287,0.9466127,-7.4367644,-1.83766748,-0.12297411,7.2702558,-7.3733009,0.445898,1.645221
32.6157868,0.9163604,-7.5444539,-1.85164539,-0.12692707,7.1561519,-7.3417449,0.455162,1.619937
32.7279012,0.8845067,-7.6519481,-1.86612399,-0.13113322,7.0404438,-7.3097452,0.460660,1.589177
32.8402581,0.8509975,-7.7591917,-1.88108462,-0.13561861,6.9230430,-7.2772774,0.464396,1.555912
32.9529668,0.8157622,-7.8662512,-1.89687829,-0.14040493,6.8039483,-7.2443412,0.468954,1.522747
33.0662574,0.7785792,-7.9732660,-1.91225020,-0.14557931,6.6820058,-7.2106174,0.475255,1.492575
33.1858772,0.7377802,-8.0857130,-1.93144345,-0.15137429,6.5528529,-7.1748995,0.482883,1.462595
33.3073172,0.6937949,-8.1989074,-1.94945155,-0.15778246,6.4184079,-7.1377180,0.492921,1.426742
33.4281541,0.6480407,-8.3107471,-1.96912501,-0.16465386,6.2830455,-7.1002829,0.504706,1.385743
33.5484495,0.6002620,-8.4211472,-1.98940353,-0.17208076,6.1459712,-7.0623743,0.517958,1.341167
33.6682799,0.5503969,-8.5301096,-2.01047963,-0.18013050,6.0070508,-7.0239551,0.533677,1.294420
33.7876884,0.4983819,-8.6375937,-2.03252444,-0.18888897,5.8661529,-6.9849891,0.551715,1.245537
33.9067191,0.4441287,-8.7435412,-2.05558516,-0.19843993,5.7230619,-6.9454165,0.572780,1.194137
34.0254205,0.3875438,-8.8478876,-2.07974517,-0.20894251,5.5775475,-6.9051737,0.596521,1.140803
34.1438605,0.3285207,-8.9505731,-2.10519584,-0.22050309,5.4293645,-6.8641930,0.623108,1.087703
34.2620918,0.2669418,-9.0515022,-2.13202172,-0.23331352,5.2782108,-6.8223906,0.652897,1.039818
34.3802027,0.2026649,-9.1505915,-2.16042040,-0.24759436,5.1237298,-6.7796681,0.685837,0.997536
34.4982817,0.1355313,-9.2477290,-2.19061231,-0.26362404,4.9655135,-6.7359126,0.722253,0.956860
34.6164359,0.0653545,-9.3427849,-2.22282772,-0.28175840,4.8030622,-6.6909859,0.762066,0.914749
34.7348068,-0.0080929,-9.4356136,-2.25742765,-0.30246171,4.6357657,-6.6447191,0.805689,0.868706
34.8535559,-0.0850743,-9.5260305,-2.29467839,-0.32635137,4.4628670,-6.5969031,0.850473,0.818724
34.9729203,-0.1659574,-9.6138130,-2.33560783,-0.35427371,4.2833860,-6.5472667,0.896043,0.764789
35.0930445,-0.2509528,-9.6986990,-2.37943795,-0.38735504,4.0963972,-6.4955540,0.944487,0.707030
35.2110970,-0.3381370,-9.7782937,-2.43112069,-0.42615960,3.9054451,-6.4427452,0.998785,0.653094
35.3253589,-0.4265041,-9.8507300,-2.48077857,-0.47141439,3.7132591,-6.3895952,1.058556,0.606924
35.4353536,-0.5151196,-9.9158923,-2.53580848,-0.52469341,3.5196856,-6.3360614,1.124256,0.569169
35.5402678,-0.6030055,-9.9731904,-2.59398487,-0.58745128,3.3263715,-6.2825994,1.201077,0.537646
35.6393168,-0.6890699,-10.0222171,-2.65563294,-0.65995920,3.1383266,-5.9936111,1.284712,0.508926
35.7319236,-0.7722637,-10.0628965,-2.71979584,-0.72710737,2.9899051,-3.8052164,1.370100,0.482047
35.8178700,-0.8517500,-10.0955876,-2.78425263,-0.77194539,2.9017727,-2.1985919,1.459852,0.456978
35.8974334,-0.9271201,-10.1210766,-2.84689369,-0.79651824,2.8566617,-1.0283050,1.564681,0.434668
35.9715449,-0.9986528,-10.1404564,-2.90656034,-0.80548103,2.8407239,-0.1696631,1.685949,0.415108
36.0417018,-1.0673272,-10.1548032,-2.96339660,-0.80345189,2.8443087,0.4737181,1.789063,0.399341
36.1097334,-1.1345935,-10.1649785,-3.01806906,-0.79383918,2.8614780,0.9694770,1.899490,0.386785
36.1774551,-1.2020027,-10.1714771,-3.07153851,-0.77880036,2.8889738,1.3620757,1.990183,0.379043
36.2463448,-1.2708295,-10.1744198,-3.12473240,-0.75969051,2.9250839,1.6794595,2.043100,0.376314
36.3174938,-1.3419748,-10.1736938,3.10534873,-0.73749973,2.9687644,1.9383312,2.058926,0.380648
36.3916472,-1.4159742,-10.1689182,3.05122520,-0.71290528,3.0195398,2.1507393,2.056982,0.393650
36.4691338,-1.4929464,-10.1600043,2.99947361,-0.68710134,3.0757163,2.3220939,2.067545,0.417235
36.5442229,-1.5669833,-10.1474780,2.94819688,-0.66194172,3.1336234,2.4541713,2.089760,0.443311
36.6166775,-1.6377434,-10.1318996,2.90099718,-0.63834584,3.1910135,2.5543782,2.117718,0.466337
36.6869118,-1.7055703,-10.1136688,2.85674718,-0.61627754,3.2476447,2.6319343,2.127399,0.486147
36.7557409,-1.7712085,-10.0929544,2.81484536,-0.59550289,3.3036616,2.6931648,2.087222,0.502670
36.8241296,-1.8355254,-10.0697091,2.77463898,-0.57591845,3.3595119,2.7424868,2.041351,0.518194
36.8931503,-1.8994531,-10.0436880,2.73541460,-0.55707595,3.4158540,2.7829859,1.976292,0.533354
36.9638087,-1.9638069,-10.0145127,2.69654439,-0.53878593,3.4733501,2.8167477,1.894623,0.549474
37.0370163,-2.0292543,-9.9817104,2.65766988,-0.52087842,3.5325513,2.8451523,1.785994,0.566623
37.1134244,-2.0961711,-9.9448278,2.61849642,-0.50326407,3.5938398,2.8691322,1.682027,0.585115
37.1934497,-2.1646761,-9.9034620,2.57891219,-0.48592573,3.6573938,2.8893357,1.596359,0.604358
37.2772635,-2.2346403,-9.8573126,2.53890720,-0.46889949,3.7232037,2.9062603,1.522524,0.624211
37.3647853,-2.3057054,-9.8062262,2.49859357,-0.45226301,3.7910642,2.9203154,1.460702,0.643683
37.4558644,-2.3774446,-9.7501113,2.45839037,-0.43610646,3.8606499,2.9318759,1.411382,0.661883
37.5501993,-2.4493627,-9.6890632,2.41742666,-0.42044881,3.9318787,2.9413285,1.370803,0.678089
37.6534681,-2.5249370,-9.6186860,2.37335733,-0.40448266,4.0087292,2.9493572,1.336238,0.689389
37.7625536,-2.6018062,-9.5412859,2.32890795,-0.38883706,4.0885833,2.9559448,1.306019,0.695373
37.8706674,-2.6744965,-9.4612565,2.28805002,-0.37451861,4.1660068,2.9609185,1.280782,0.697691
37.9784099,-2.7436966,-9.3786744,2.24830436,-0.36122430,4.2419759,2.9647541,1.259945,0.696199
38.0858711,-2.8094520,-9.2936794,2.21016097,-0.34886292,4.3164754,2.9677252,1.243468,0.693443
38.1931085,-2.8718464,-9.2064625,2.17337186,-0.33733287,4.3896241,2.9700412,1.231329,0.696208
38.3001821,-2.9309557,-9.1171829,2.13781662,-0.32654903,4.4615163,2.9718564,1.223081,0.706642
38.4071418,-2.9868480,-9.0259884,2.10343880,-0.31643895,4.5322274,2.9732862,1.218761,0.721102
38.5140232,-3.0395826,-8.9330223,2.07012145,-0.30693877,4.6018325,2.9744175,1.218150,0.734456
38.6208607,-3.0892185,-8.8384152,2.03780232,-0.29799299,4.6703951,2.9753166,1.221434,0.744715
38.7276716,-3.1358045,-8.7422989,2.00641804,-0.28955382,4.7379669,2.9760338,1.228082,0.752041
38.8344776,-3.1793927,-8.6447921,1.97591964,-0.28157826,4.8045982,2.9766081,1.238321,0.756981
38.9412878,-3.2200294,-8.5460142,1.94624398,-0.27402879,4.8703322,2.9770695,1.251908,0.759202
39.0481149,-3.2577627,-8.4460731,1.91735735,-0.26687152,4.9352083,2.9774415,1.268949,0.757776
39.1549631,-3.2926360,-8.3450761,1.88918858,-0.26007642,4.9992654,2.9777422,1.289021,0.752810
39.2618021,-3.3246845,-8.2431572,1.86168056,-0.25361777,5.0625197,2.9779860,1.312489,0.745068
39.3687867,-3.3540725,-8.1402881,1.83586412,-0.24747984,5.1249162,2.9781840,1.338976,0.735689
39.4738520,-3.3805173,-8.0386053,1.81146954,-0.24173956,5.1853993,2.9783429,1.369122,0.726062
39.5756436,-3.4034203,-7.9394237,1.78527182,-0.23638117,5.2438497,2.9784704,1.403460,0.717563
39.6769837,-3.4238204,-7.8401581,1.76141386,-0.23129850,5.3011279,2.9785749,1.442415,0.712587
39.7775042,-3.4417455,-7.7412487,1.73848706,-0.22647563,5.3572996,2.9786608,1.484988,0.710415
39.8772086,-3.4572943,-7.6427642,1.71610412,-0.22188158,5.4124603,2.9787318,1.530844,0.709505
39.9761164,-3.4705622,-7.5447504,1.69437897,-0.21750773,5.4666255,2.9787907,1.577987,0.707707
40.0742130,-3.4816327,-7.4472805,1.67322434,-0.21333447,5.5198278,2.9788397,1.629055,0.704285
40.1715615,-3.4905980,-7.3503457,1.65264965,-0.20934978,5.5721194,2.9788806,1.689002,0.699261
40.2682065,-3.4975405,-7.2539504,1.63258147,-0.20553723,5.6235567,2.9789149,1.752327,0.693263
40.3642351,-3.5025385,-7.1580520,1.61300884,-0.20188477,5.6742032,2.9789437,1.810380,0.686880
40.4597672,-3.5056641,-7.0625710,1.59390508,-0.19837755,5.7241393,2.9789681,1.856449,0.679765
40.5549152,-3.5069747,-6.9674319,1.57514531,-0.19500307,5.7734571,2.9789887,1.901607,0.672037
40.6498527,-3.5065196,-6.8724956,1.55675828,-0.19174842,5.8222468,2.9790062,1.946351,0.663797
40.7447406,-3.5043347,-6.7776328,1.53870390,-0.18860272,5.8706027,2.9790211,1.969933,0.656656
40.8397757,-3.5004433,-6.6826775,1.52093151,-0.18555386,5.9186350,2.9790339,1.964289,0.653804
40.9351337,-3.4948546,-6.5874833,1.50332447,-0.18259166,5.9664526,2.9790449,1.922151,0.658686
41.0310337,-3.4875589,-6.4918613,1.48593181,-0.17970670,6.0141525,2.9790543,1.859350,0.673319
41.1276594,-3.4785386,-6.3956575,1.46867579,-0.17689076,6.0618346,2.9790625,1.793514,0.693969
41.2251936,-3.4677650,-6.2987202,1.45151788,-0.17413623,6.1095891,2.9790695,1.732443,0.717229
41.3238276,-3.4551913,-6.2008909,1.43449641,-0.17143721,6.1574956,2.9790756,1.677280,0.741047
41.4236960,-3.4407778,-6.1020680,1.41748885,-0.16878792,6.2056302,2.9790809,1.624477,0.764762
41.5249433,-3.4244642,-6.0021437,1.40052137,-0.16618456,6.2540494,2.9790855,1.568599,0.788720
41.6276786,-3.4061922,-5.9010463,1.38357035,-0.16362368,6.3027993,2.9790895,1.506114,0.813885
41.7319824,-3.3859042,-5.7987347,1.36662978,-0.16110336,6.3519098,2.9790929,1.442277,0.841473
41.8379100,-3.3635413,-5.6951945,1.34967888,-0.15862191,6.4013997,2.9790959,1.381706,0.872016
41.9455033,-3.3390471,-5.5904265,1.33275176,-0.15617874,6.4512764,2.9790984,1.325859,0.905022
42.0547573,-3.3123765,-5.4844778,1.31579349,-0.15377343,6.5015336,2.9791007,1.272044,0.939391
42.1656677,-3.2834827,-5.3773971,1.29887961,-0.15140657,6.5521557,2.9791026,1.220431,0.974439
42.2781996,-3.2523335,-5.2692623,1.28201612,-0.14907821,6.6031197,2.9791042,1.172003,1.009749
42.3922997,-3.2188974,-5.1601712,1.26500971,-0.14678960,6.6543994,2.9791056,1.127297,1.045177
42.5079123,-3.1831842,-5.0502129,1.24826565,-0.14436005,6.7059592,2.9791069,1.087362,1.080057
42.6246424,-3.1448638,-4.9399520,1.22832428,-0.14234284,6.7575396,2.9791079,1.050646,1.112174
42.7401545,-3.1054643,-4.8313668,1.21902102,-0.14001567,6.8083823,2.9791088,1.014358,1.140131
42.8543465,-3.0651869,-4.7245140,1.20207365,-0.13134111,6.8581236,2.9791095,0.979133,1.166461
42.9671523,-3.0238308,-4.6195624,1.18851714,-0.11080965,6.9069627,2.9791101,0.944568,1.191997
43.0788579,-2.9816100,-4.5161431,1.17781665,-0.08106707,6.9549823,2.9791106,0.909215,1.215235
43.1896234,-2.9388242,-4.4139748,1.17056765,-0.04953465,7.0022696,2.9791111,0.872928,1.236241
43.2996035,-2.8957732,-4.3127709,1.16660431,-0.02250430,7.0489079,2.9791114,0.837182,1.256684
43.4089206,-2.8527106,-4.2122929,1.16518990,-0.00327426,7.0949603,2.9791118,0.804767,1.278107
43.5176563,-2.8098187,-4.1123741,1.16543582,0.00768784,7.1404739,2.9791120,0.776950,1.298620
43.6258680,-2.7671965,-4.0129100,1.16648057,0.01178117,7.1854802,2.9791123,0.753108,1.315613
43.7335841,-2.7248835,-3.9138526,1.16772153,0.01122029,7.2300032,2.9791125,0.731729,1.328881
43.8408389,-2.6828636,-3.8151717,1.16875869,0.00822995,7.2740638,2.9791126,0.710489,1.340962
43.9476501,-2.6411033,-3.7168625,1.16944976,0.00457892,7.3176802,2.9791128,0.688142,1.352939
44.0540447,-2.5995551,-3.6189158,1.16977331,0.00141350,7.3608693,2.9791129,0.664083,1.365293
44.1600523,-2.5581754,-3.5213179,1.16980805,-0.00070679,7.4036498,2.9791130,0.639714,1.377770
44.2657026,-2.5169307,-3.4240509,1.16968173,-0.00167136,7.4460419,2.9791131,0.617190,1.390338
44.3710293,-2.4757981,-3.3270880,1.16950924,-0.00165707,7.4880658,2.9791132,0.601256,1.403292
44.4760764,-2.4347590,-3.2303890,1.16936443,-0.00099039,7.5297433,2.9791132,0.592980,1.416370
44.5808778,-2.3938068,-3.1339201,1.16931471,-0.00005041,7.5710962,2.9791133,0.590136,1.429672
44.6854775,-2.3529331,-3.0376370,1.16935936,0.00079052,7.6121457,2.9791134,0.589682,1.443953
44.7899173,-2.3121279,-2.9414985,1.16945144,0.00120340,7.6529100,2.9791134,0.590994,1.459157
44.8942261,-2.2713845,-2.8454761,1.16956956,0.00093425,7.6934105,2.9791134,0.594720,1.474610
44.9984576,-2.2306787,-2.7495217,1.16961191,-0.00015552,7.7336683,2.9791134,0.600382,1.493024
45.1026547,-2.1899835,-2.6536002,1.16950559,-0.00203476,7.7737054,2.9791135,0.605849,1.517899
45.2068532,-2.1492658,-2.5576868,1.16917320,-0.00443897,7.8135374,2.9791135,0.608744,1.528482
45.3111043,-2.1084836,-2.4617436,1.16856950,-0.00681768,7.8531841,2.9791135,0.609292,1.504379
45.4154554,-2.0675958,-2.3657366,1.16779583,-0.00831867,7.8926744,2.9791135,0.608589,1.466119
45.5199511,-2.0265730,-2.2696300,1.16696516,-0.00784206,7.9320220,2.9791135,0.606662,1.429559
45.6246464,-1.9854028,-2.1733693,1.16633047,-0.00419581,7.9712472,2.9791134,0.605742,1.395780
45.7295833,-1.9441045,-2.0769006,1.16629650,0.00363314,8.0103701,2.9791134,0.607042,1.368801
45.8347960,-1.9027468,-1.9801573,1.16733213,0.01611296,8.0494048,2.9791134,0.609782,1.347387
45.9403270,-1.8614403,-1.8830462,1.16993168,0.03276910,8.0883711,2.9791133,0.612872,1.327768
46.0461101,-1.8203771,-1.7855585,1.17460059,0.05187340,8.1272638,2.9791132,0.615736,1.309062
46.1528262,-1.7795508,-1.6869605,1.18133480,0.07056141,8.1663067,2.9791130,0.617926,1.289897
46.2607797,-1.7389757,-1.5869225,1.18903922,0.08521717,8.2058685,3.0328262,0.619296,1.270180
46.3687980,-1.6992195,-1.4864864,1.19867317,0.09317943,8.2397089,2.1182548,0.619645,1.248347
46.4769628,-1.6604051,-1.3855257,1.20887745,0.09526819,8.2599997,0.9760031,0.618704,1.226097
46.5852481,-1.6225872,-1.2840589,1.21918695,0.09512725,8.2661573,-0.0360360,0.615899,1.204774
46.6936554,-1.5857763,-1.1820927,1.22951041,0.09522267,8.2597871,-0.9341926,0.611312,1.184654
46.8021851,-1.5499812,-1.0796358,1.23985757,0.09568015,8.2422428,-1.7322232,0.606325,1.165036
46.9108335,-1.5152150,-0.9767000,1.25029472,0.09632330,8.2146737,-2.4419642,0.611942,1.145534
47.0196101,-1.4814890,-0.8732839,1.26080276,0.09718780,8.1780635,-3.0735948,0.710130,1.127581
47.1284993,-1.4488252,-0.7694093,1.27146279,0.09826157,8.1332586,-3.6359136,0.769673,1.109936
47.2375097,-1.4172418,-0.6650744,1.28224626,0.09953680,8.0809893,-4.1366174,0.723016,1.090016
47.3466341,-1.3867617,-0.5602933,1.29318138,0.10100891,8.0218899,-4.5824343,0.758880,1.069998
47.4558709,-1.3574098,-0.4550738,1.30431199,0.10267575,7.9565063,-4.9793201,0.821497,1.046186
47.5652148,-1.3292132,-0.3494279,1.31565549,0.10453818,7.8853165,-5.3325125,0.736673,1.017964
47.6746641,-1.3022033,-0.2433637,1.32721363,0.10659856,7.8087342,-5.6466575,0.891251,0.991292
47.7842122,-1.2764098,-0.1368954,1.33902025,0.10886246,7.7271183,-5.9258927,0.610532,0.971927
47.8938541,-1.2518686,-0.0300355,1.35107435,0.11133635,7.6407802,-6.1738967,0.623930,0.956476
48.0035837,-1.2286163,0.0772022,1.36345637,0.11403061,7.5499819,-6.3939735,0.644307,0.937064
48.1133967,-1.2066922,0.1848044,1.37613822,0.11695595,7.4549523,-6.5890622,0.665545,0.914876
48.2232829,-1.1861412,0.2927518,1.38918593,0.12012784,7.3558830,-6.7617996,0.685663,0.893610
48.3332384,-1.1670056,0.4010294,1.40257356,0.12356176,7.2529321,-6.9145545,0.704413,0.873797
48.4432539,-1.1493347,0.5096164,1.41636200,0.12727985,7.1462274,-7.0494521,0.721682,0.854853
48.5533223,-1.1331786,0.6184927,1.43059518,0.13130273,7.0358666,-7.1684040,0.737551,0.833637
48.6634356,-1.1185930,0.7276357,1.44528783,0.13566113,6.9219578,-7.2686526,0.751852,0.808268
48.7735852,-1.1056373,0.8370208,1.46051089,0.14030469,6.8054938,-7.2447685,0.764678,0.785789
48.8837637,-1.0943711,0.9466217,1.47622155,0.14534296,6.6874363,-7.2121191,0.776727,0.764912
48.9939630,-1.0848596,1.0564097,1.49251062,0.15068593,6.5677850,-7.1790290,0.791165,0.744558
49.1041762,-1.0771719,1.1663545,1.50945747,0.15641190,6.4464671,-7.1454779,0.807944,0.728272
49.2143957,-1.0713826,1.2764219,1.52702970,0.16255910,6.3234025,-7.1114437,0.821347,0.711879
49.3246163,-1.0675675,1.3865765,1.54531421,0.16917639,6.1985027,-7.0769021,0.829502,0.698652
49.4348344,-1.0658060,1.4967804,1.56432753,0.17631830,6.0716666,-7.0418249,0.838365,0.688012
49.5450359,-1.0661836,1.6069813,1.58398144,0.18404864,5.9427897,-7.0061833,0.847819,0.678068
49.6553546,-1.0686717,1.7172719,1.60385637,0.19245471,5.8115553,-6.9698898,0.853144,0.675717
49.7660063,-1.0736214,1.8278129,1.62740488,0.20163357,5.6777367,-6.9328816,0.856645,0.680301
49.8766362,-1.0811351,1.9381873,1.65015317,0.21168060,5.5413571,-6.8951651,0.859428,0.688771
49.9872653,-1.0912335,2.0483546,1.67418105,0.22271658,5.4023212,-6.8567140,0.858042,0.700149
50.0978751,-1.1040415,2.1582203,1.69946889,0.23489164,5.2604499,-6.8174788,0.854168,0.714358
50.2084604,-1.1196998,2.2676914,1.72618931,0.24838850,5.1155335,-6.7774014,0.849358,0.731768
50.3190172,-1.1383582,2.3766624,1.75451091,0.26343128,4.9673299,-6.7364149,0.838952,0.752532
50.4295444,-1.1601814,2.4850137,1.78453078,0.28029869,4.8155527,-6.6944402,0.821382,0.776666
50.5400523,-1.1853525,2.5926168,1.81657440,0.29934111,4.6598667,-6.6513844,0.798583,0.804440
50.6505583,-1.2140761,2.6993245,1.85086054,0.32100705,4.4998639,-6.6071348,0.771673,0.836354
50.7610969,-1.2465862,2.8049742,1.88771013,0.34588068,4.3350441,-6.5615530,0.741367,0.872386
50.8717226,-1.2831542,2.9093812,1.92759021,0.37473808,4.1647866,-6.5144674,0.709254,0.912602
50.9825190,-1.3240997,3.0123342,1.97098716,0.40863681,3.9883011,-6.4656595,0.677640,0.954446
51.0936127,-1.3698120,3.1135873,2.01863612,0.44906016,3.8045596,-6.4148448,0.644059,0.989451
51.2051924,-1.4207789,3.2128466,2.07152045,0.49816526,3.6121848,-6.3616425,0.605942,1.019392
51.3175389,-1.4776180,3.3097540,2.13082974,0.55878909,3.4092973,-6.3055330,0.567983,1.052058
51.4311510,-1.5412692,3.4038616,2.19914643,0.63758483,3.1929174,-6.2456920,1.632568,1.091662
51.5461326,-1.6122400,3.4943266,2.27639906,0.74140362,2.9609375,-6.1815367,2.793513,1.139979
51.6572785,-1.6880478,3.5756075,2.37113154,0.87920769,2.7190108,-6.1146307,2.752764,1.199567
51.7648297,-1.7687510,3.6467007,2.47348956,1.06682443,2.4673302,-6.0450271,2.722303,1.274252
51.8680045,-1.8533706,3.7057309,2.59666039,1.32489307,2.2149619,-5.4085704,2.703463,1.366612
51.9643050,-1.9387738,3.7502292,2.73502989,1.56905433,2.0353434,-2.5225747,2.716896,1.473228
52.0496509,-2.0191415,3.7789512,2.87310085,1.68370683,1.9642718,-0.7059328,2.779831,1.581237
52.1193118,-2.0872140,3.7937422,2.99092244,1.69976383,1.9555206,0.3460219,2.952990,1.715869
52.1709346,-2.1385560,3.7991198,3.07912682,1.67313930,1.9710182,0.9269920,3.307008,1.895627
