motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
steady,post_extremum,16.0,17.69589332633879,22.8818,-5.173556673661208,-0.2262211955537114,0.007753718506275611,-0.2397378276556681,-0.2163986798450624,18
steady,post_extremum,18.0,18.723410375504503,22.79805,-3.610638849327591,-0.15812660630545888,0.03983256178067006,-0.19571915997642172,0.24334975559083638,64
steady,post_extremum,20.0,21.554235331544927,18.0734,3.29477192817723,0.17819421272255412,0.01438131874074039,0.1576852587628656,0.21198917349575933,29
steady,post_extremum,22.0,22.600575933493694,18.85995,3.834785246047149,0.2023863642924551,0.020198229191067063,0.16894621909344926,0.23746473217446645,38
steady,post_extremum,26.0,27.569117157067485,22.8785,4.692017157067486,0.20509667558683078,0.017049677804813285,0.18658503276666252,0.22214635339164407,9
steady,post_extremum,28.0,28.447402474972,22.837,5.610402474972002,0.24567160638315022,0.003667719322572427,0.23764124337822692,0.24933932570572265,3
steady,pre_extremum,0.0,1.7178222267868992,1.993,-0.15323514758781287,-0.1039300146181605,0.03229966232227928,-0.1448364359214741,-0.009104535992167378,183
steady,pre_extremum,2.0,3.242159797937462,3.7096,-0.2454606730042148,-0.08123825351780095,0.049243685776889146,-0.13817858094868948,0.06098097939723071,264
steady,pre_extremum,4.0,5.329238655121957,6.1232,-0.6270719815099604,-0.10645271290345011,0.03403676594176612,-0.14142359041753075,0.10872110563797022,179
steady,pre_extremum,6.0,7.339713600563678,8.4935,-0.8493271364118451,-0.1029640599615066,0.03287939673318013,-0.14077841913761177,0.05425171949987065,195
steady,pre_extremum,8.0,8.518974520957972,8.4935,-0.3253443823795079,-0.035648168318177534,0.04777083910957555,-0.11822100928959423,0.10075087281456642,88
steady,pre_extremum,10.0,10.793185427429554,11.9725,-1.1389362193648953,-0.09512935638879894,0.03135593534784553,-0.14123376613289548,-0.009224952051591658,171
steady,pre_extremum,12.0,13.466413479477424,15.3608,-1.651433523649536,-0.10754430989633265,0.019698593283641444,-0.1433194676704451,0.0817275436415092,220
steady,pre_extremum,14.0,14.542530625935811,15.361,-0.9129080369944402,-0.05943488135850246,0.020421825121714435,-0.0845214960470939,0.0033877967816536344,142
steady,pre_extremum,16.0,16.92876427022144,18.6492,-1.4737833460212038,-0.0778323714098753,0.03792413624313572,-0.12736469569827882,0.0994168891232967,133
steady,pre_extremum,18.0,19.18828322924296,18.6705,0.22759530831181252,0.011998276572924904,0.04072138801234308,-0.12835142183419304,0.08048552989445883,147
steady,pre_extremum,20.0,20.727262179543757,19.09315,1.5474285753042203,0.08225659425146953,0.04499328078118264,-0.0999078855224058,0.12960004712261344,146
steady,pre_extremum,22.0,22.795944956003236,22.8828,-0.04158067865830262,-0.0018170556162979922,0.020871017484431823,-0.03217691905326496,0.040380033247871414,22
steady,pre_extremum,24.0,24.808631141530658,22.8823,1.925131141530656,0.08412747794396207,0.017063108042816758,0.060357793488025814,0.12651703636973952,15
steady,pre_extremum,26.0,26.112351225617445,22.8804,3.233251225617444,0.14131918239642138,0.0011612427195084596,0.1391267642593379,0.14252158070544532,4
traction,asymptotic,0.0,0.0,4.4622,-4.4622,-1.0,0.0,-1.0,0.5207256128674052,39
traction,asymptotic,2.0,3.1773960202872553,1.7858,1.5076811854865142,0.8204545115895308,0.4814190744090707,0.28915577147543037,2.1583539317110687,52
traction,asymptotic,4.0,5.072851247438326,2.2545,2.7077001975134207,1.2846050696347322,0.7633285417303344,0.37300277787883185,3.5301291821977623,126
traction,asymptotic,6.0,7.163958631012237,3.169,3.9244678722383632,1.2099580323053594,0.7649785436519884,0.40188453546648306,3.9256714919220745,149
traction,asymptotic,8.0,9.381630572011906,4.2904,5.058147454890554,1.2322662592373215,0.7374391440075072,0.3690962430229391,4.398080394932854,130
traction,asymptotic,10.0,11.016615614060662,5.2452,5.856333549708239,1.1155149959034636,0.7145384656586635,0.35329700285306875,6.108972074972839,267
traction,asymptotic,12.0,13.134816998131386,6.0292,7.0125116965315675,1.1799426728630178,0.7353211663302228,0.3420096014150604,5.376320442752077,279
traction,asymptotic,14.0,14.768020348335634,7.3748,7.51332952717518,1.0196800937997221,0.6262649116442016,0.3573757197125099,6.206007297388667,239
traction,asymptotic,16.0,16.97510840173895,7.4085,9.313666599431453,1.246975444133534,0.6803173836988295,0.38499696815423046,4.537714288576792,180
traction,asymptotic,18.0,19.07038957883786,8.5241,10.12523659723596,1.1799759248413006,0.7711807913924527,0.33444435903445957,6.460379680135178,207
traction,asymptotic,20.0,20.97474907869258,10.0327,10.803678539263249,1.0750647306493222,0.7083244887051239,0.3071948583372869,7.018532182088003,196
traction,asymptotic,22.0,23.04572208033577,10.4796,12.700084711629257,1.2386173403451743,0.7466621845658187,0.3437212454034971,4.216489619464938,143
traction,asymptotic,24.0,25.00597645704375,9.3192,15.367708627495034,1.6523411322854593,0.9810949048943016,0.4631128797950367,8.002134271122927,150
traction,asymptotic,26.0,27.076914594031358,8.4788,18.334071778268182,2.123874916048423,1.3074489383447108,0.6578457286647761,8.727339172261496,145
traction,asymptotic,28.0,28.948995879787272,8.8316,19.941116323303547,2.209952976285143,1.2072104450058685,0.866315949072571,11.42344418516695,151
traction,asymptotic,30.0,30.823047676986697,10.5427,20.57303590747309,1.8952159281910854,1.0301609072586078,0.816721485155637,5.9785367968316105,107
traction,asymptotic,32.0,32.9566145145917,8.550699999999999,24.828468170754373,2.8654141167473326,1.3338769388864036,1.3301224061329537,11.672760129244807,116
traction,asymptotic,34.0,34.984603154400745,9.081949999999999,25.705410600647227,2.8524262498353075,1.1088788158041032,0.9721381364936201,7.191129129872085,84
traction,asymptotic,36.0,37.03103523996338,11.4325,25.28529612392588,2.2233913794736275,0.9795775580372772,1.1123982947061304,10.025190001088596,101
traction,asymptotic,38.0,39.0094745403866,11.7323,27.405671031007294,2.3377960509029134,1.022877866940942,1.1576137587136364,10.205804574777126,131
traction,asymptotic,40.0,41.03867234995745,10.8352,30.182172981467318,2.805138943963281,1.4459793327379418,1.2392262094868522,16.7573099102351,107
traction,asymptotic,42.0,43.05962573719949,11.8599,31.52479751239941,2.6719684960699155,1.0620190580966802,1.3385315210221476,6.58363881005614,77
traction,asymptotic,44.0,44.88752825036378,11.7534,33.76327213327706,2.8858660608850535,1.403543635135237,1.3863881786347776,10.561505285564863,89
traction,asymptotic,46.0,47.02670563466446,13.358,34.2405195374578,2.5495385168822047,1.0017277729843164,1.3927168204280724,11.34620402547783,70
traction,asymptotic,48.0,49.02500945084504,14.3172,34.654075135628474,2.3856842294012277,0.7786659812194303,1.5917516312697055,8.314534833324771,93
traction,asymptotic,50.0,51.14114455968114,14.009350000000001,37.09303976730975,2.65326813460005,0.8932321826268576,1.6423302094836731,8.971581244454242,96
traction,asymptotic,52.0,52.97114568963498,13.1907,39.54865853343509,2.9982228792584995,1.0941636314599186,1.850801300597046,8.280785316108545,87
traction,asymptotic,54.0,54.89077199374693,15.6141,39.11188254380746,2.5093369107615344,0.6597632324459319,1.5350297130588233,6.650640778008711,67
traction,asymptotic,56.0,57.18817615255754,14.25325,42.69935885461868,3.0112721855778135,1.0037161529342755,1.9942514957297903,9.71771238174078,62
traction,asymptotic,58.0,59.05180883856966,15.3875,43.47501660232641,2.826137634909716,0.7430559455214936,2.0757241460271567,13.992575183401927,46
traction,post_extremum,0.0,1.6039166053053966,1.8687,-0.3325653697647335,-0.1750159824043435,0.025756710907137104,-0.20804950441572803,0.1750545503396919,11
traction,post_extremum,2.0,3.0084781352217553,3.5611,-0.6671218647782449,-0.18150012644962588,0.05160026296549722,-0.23439937213701564,0.22542902888904884,15
traction,post_extremum,4.0,5.0421400983391615,4.7589500000000005,0.6176423251130898,0.16153695903625553,0.07546093371905842,-0.21137353128840944,0.23112293868438558,32
traction,post_extremum,6.0,7.108309263136267,8.061,-1.3051230856909495,-0.15882626722779375,0.06097556911128829,-0.21980183633908204,0.2148360101266218,25
traction,post_extremum,8.0,9.19372944851472,10.861,-1.8797422547700418,-0.1660143218776494,0.060238202106845856,-0.22594826676722748,0.2238398137050025,39
traction,post_extremum,10.0,10.927119503689243,9.2985,1.5486467814503193,0.1703952290896536,0.04709693203665097,-0.2158528470461967,0.22394406525586102,31
traction,post_extremum,12.0,13.050479457333626,11.254750000000001,2.1630963001463623,0.1993151001621965,0.03818748007723875,-0.1844894171863698,0.2415422615739089,46
traction,post_extremum,14.0,14.561599246272422,12.3224,2.3887004420934943,0.18903518297079958,0.02047915225532615,0.15953605694987283,0.22890573279764426,30
traction,post_extremum,16.0,17.390044423779635,14.6907,2.6535626792659475,0.17542725329773512,0.025895508169985718,-0.17880803118301303,0.23735483245391278,26
traction,post_extremum,18.0,18.987924010040686,15.985050000000001,3.164929473433741,0.19705036445164997,0.0295957538224675,-0.1503857733134054,0.24121287509698797,38
traction,post_extremum,20.0,21.090122480540593,17.2328,3.9460224805405915,0.22966367036472987,0.010475980588953632,0.18332573578612174,0.24233310034263914,13
traction,post_extremum,22.0,23.652193662674392,19.8535,3.7507399859266926,0.1925912141090423,0.015679530032293304,0.17235234487594273,0.20696581937551115,6
traction,post_extremum,24.0,24.691287678344207,20.137700000000002,4.553587678344206,0.22597798525330634,0.017545537725730365,0.20843244752757598,0.2435235229790367,2
traction,post_extremum,26.0,26.672583245023596,21.81915,4.853433245023595,0.2229153188801019,0.02075209211860693,0.20216322676149498,0.24366741099870884,2
traction,pre_extremum,0.0,1.4863450867540786,1.5944,-0.1337418673896147,-0.07595908455401515,0.047715845102592455,-0.11708231053895199,0.1091611290715338,11
traction,pre_extremum,2.0,3.2403414364778076,3.0721,0.14259647465274106,0.057993479030662834,0.05982941308851249,-0.09323164656271021,0.12159726770265429,24
traction,pre_extremum,4.0,5.047435239269712,5.393800000000001,-0.3430645060749127,-0.06417901290279127,0.0749439313059467,-0.14322072084255105,0.11747154283034844,42
traction,pre_extremum,6.0,7.078740208669389,7.1356,-0.00932460306081806,-0.0012124415480213072,0.08910706332895753,-0.11724713406392759,0.12916508439370236,64
traction,pre_extremum,8.0,9.30790412933029,9.3899,-0.32671698642895386,-0.034276925406755275,0.06750943725037636,-0.12746484627640858,0.09645509852645501,55
traction,pre_extremum,10.0,10.845598905757482,11.2511,-0.031936553163106396,-0.0031151838354945326,0.07913135775933028,-0.11524187552556545,0.11121331564831105,99
traction,pre_extremum,12.0,13.204087152934079,12.8106,0.12465875307702312,0.01047042223765082,0.07202059067125621,-0.11242644847370113,0.11486675527860646,125
traction,pre_extremum,14.0,14.872305025384957,14.6024,0.14822710115272741,0.010605300332176224,0.06115317240332632,-0.10663467979686045,0.11289669539581952,87
traction,pre_extremum,16.0,16.816777027769376,16.1295,0.8421671284728829,0.05397226780926674,0.06321558868583182,-0.09745062152048174,0.1288754973048398,58
traction,pre_extremum,18.0,18.926432051605268,19.8461,-0.5939625913659015,-0.029928428828127514,0.08859357237092765,-0.12989591158866481,0.1286844417530442,43
traction,pre_extremum,20.0,21.057187157920367,21.044150000000002,-0.24533951554732703,-0.011344749760904268,0.03650230957205361,-0.07354989277138209,0.07646541113657258,46
traction,pre_extremum,22.0,23.071172087942138,22.34085,0.6228998232702416,0.027612363967389742,0.00557851907612761,0.0039025514541120893,0.03329981912555726,6
traction,pre_extremum,24.0,24.67868919657254,22.5781,2.1005891965725425,0.0930365795426782,0.0,0.0930365795426782,0.0930365795426782,1
