event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
8718,1789731644183296856,0,0.8716672063,3,0.1491581798,2.582890272,25,0.008379936218,0.006885528564,1,0,0,0,0,-1,15159.68164,nan,0.4738175869,nan,R1,25,0,504.3979998,0,581.6720004,1,1,8,8,4,5,48.94303984,-0.2164680958,0.1595165133,1.841088295,-0.3182395101,1.103800058,2.507890224,0.1273664981,0.003712836,0.1290826981,4.072525501,0.4738175869,0.0839228332,0.4308081865,0.3483897448,0.1288719177,-1,-1
8740,1789731644206902370,0,0.7055357695,3,0.1371334195,2.533025026,25,0.008483886719,0.009792327881,1,0,0,0,0,-1,15306.8877,nan,0.4721296728,nan,R1,25,0,504.4070001,0,594.5769997,1,1,8,8,4,5,48.98556871,-0.2270343006,0.1814451814,1.776699781,-0.2943589091,1.096199989,2.458024979,0.1194950193,0.003631524,0.1473156691,4.053546429,0.4721296728,0.1041961536,0.4718323946,0.3499999642,0.1408237219,-1,-1
8761,1789731644231310463,0,0.7157326341,3,0.1379347742,2.48498702,26,0.007086038589,0.007329940796,1,0,0,0,0,-1,15453.07227,nan,0.474437952,nan,R1,26,0,555.303,0,634.0210004,1,1,8,8,4,5,49.02552188,-0.2350205332,0.2012793869,1.718891978,-0.2615489066,1.019299984,2.409986973,0.1200414523,0.003788719,0.1631728215,4.228572845,0.474437952,0.07539241016,0.29993397,0.3499999642,0.1068953276,-1,-1
8784,1789731644256493081,0,0.4926654398,3,0.1281808615,2.447868586,24,0.009093046188,0.008264541626,1,0,0,0,0,-1,15368.4834,nan,0.4740976393,nan,R1,24,0,514.947,0,620.3450003,1,1,8,8,4,5,49.06745513,-0.2343775332,0.2196242958,1.664490581,-0.2368771583,1.000800014,2.372868538,0.1158642322,0.004588471,0.1795939262,4.347937584,0.4740976393,0.07734720409,0.320127666,0.3499999642,0.1100314856,-1,-1
8806,1789731644282302125,0,0.3069268167,3,0.1104037911,2.433260679,24,0.008229255676,0.008501052856,1,0,0,0,0,-1,15066.91699,nan,0.4736375511,nan,R1,24,0,511.7410002,0,590.5079999,1,1,8,8,4,5,49.11099115,-0.2352379262,0.2356048822,1.613426566,-0.20448035,0.9186999798,2.358260632,0.1027306169,0.004844393,0.1933507671,4.573505402,0.4736375511,0.07691469789,0.3435179591,0.3404415548,0.1094862223,-1,-1
8828,1789731644306124277,0,0.3545046151,3,0.1054460332,2.414317846,22,0.009556293488,0.005878448486,1,0,0,0,0,-1,14990.98047,nan,0.4756005704,nan,R1,22,0,441.2789998,0,541.8670001,1,1,8,8,2,3,49.1462818,-0.2409427166,0.2504331768,1.568447948,-0.1836484224,0.9035999775,2.339317799,0.09658341855,0.005031013,0.2038612378,4.800561428,0.4756005704,0.05884267762,0.2301853895,0.2218518853,0.08749246597,-1,-1
8850,1789731644331674706,0,0.2960830927,3,0.1010153294,2.382021427,23,0.008683443069,0.005766868591,1,0,0,0,0,-1,15057.45117,nan,0.4761098921,nan,R1,23,0,442.1199999,0,535.7860003,1,1,8,8,2,3,49.18025106,-0.2419596612,0.2638103664,1.522340536,-0.1577772498,0.8536999822,2.307021379,0.09361325204,0.003792045,0.2144801693,4.906508923,0.4761098921,0.06000167876,0.2159180641,0.3499999642,0.08889448643,-1,-1
8872,1789731644357164401,0,0.122452341,3,0.08825474977,2.363726616,21,0.007562875748,0.006549835205,1,0,0,0,0,-1,14748.7334,nan,0.4750204682,nan,R1,21,0,495.4300003,0,574.6990004,1,1,8,16,3,4,49.2178362,-0.2399776876,0.2782071829,1.494650841,-0.1257144213,0.7470999956,2.288726568,0.08519344032,0.00430601,0.2263635865,5.216439724,0.4750204682,0.058252085,0.2393534184,0.3379046321,0.1096695662,-1,-1
8894,1789731644381275966,0,0.1041312665,3,0.08350106329,2.344969511,20,0.007918119431,0.007342815399,1,0,0,0,0,-1,14511.19727,nan,0.4760409594,nan,R1,20,0,634.4510002,0,715.704,1,1,16,16,6,7,49.25127971,-0.2374235243,0.2867290676,1.471112609,-0.1031885147,0.6930999756,2.269969463,0.08089777827,0.00357116,0.2361586864,5.467783451,0.4760409594,0.04591876641,0.2095172405,0.01250004768,0.09686052799,-1,-1
8916,1789731644406667035,0,0.05877907947,3,0.07777284086,2.333717585,20,0.009125709534,0.004565238953,1,0,0,0,0,-1,14278.54492,nan,0.4763283432,nan,R1,20,0,500.4400001,0,596.5700002,1,1,16,8,5,6,49.28329039,-0.239587009,0.2940423191,1.447983027,-0.08442541957,0.6667000055,2.258717537,0.07630336285,0.004022569,0.2450759133,5.6280756,0.4763283432,0.04435451701,0.1670134068,0.301512599,0.08388340473,-1,-1
8937,1789731644432143515,0,0.01229850017,3,0.07331610471,2.298065662,22,0.009724140167,0.006103515625,1,0,0,0,0,-1,14216.18066,nan,0.4765443802,nan,R1,22,0,435.2670002,0,517.9330001,1,1,8,8,2,3,49.31662388,-0.2398854345,0.3040971458,1.426226139,-0.06146655232,0.6000999808,2.223065615,0.0730086416,0.003541765,0.2542131673,5.798351288,0.4765443802,0.04526686668,0.199351728,0.3412687182,0.1101794243,-1,-1
8960,1789731644456983760,0,0.04873533174,3,0.07343286276,2.282396317,20,0.009169578552,0.007865905762,1,0,0,0,0,-1,13984.31543,nan,0.4761279225,nan,R1,20,0,445.8980002,0,525.1459999,1,1,8,16,3,4,49.34618732,-0.2453665137,0.3081369102,1.413545966,-0.04410595074,0.5669000149,2.207396269,0.07221447676,0.003351517,0.2621116362,5.97278595,0.4761279225,0.03860469535,0.1808231473,0.09351217747,0.1003289223,-1,-1
8982,1789731644481698268,0,0.07661235332,3,0.07757452875,2.238355875,19,0.007359266281,0.005378723145,1,0,0,0,0,-1,14041.66309,nan,0.4766968787,nan,R1,19,0,496.9229999,0,575.2309999,1,1,16,16,6,7,49.37738761,-0.2524475455,0.3160794079,1.398430109,-0.02716403268,0.5295000076,2.163355827,0.0756592229,0.005241358,0.2703980209,6.000116348,0.4766968787,0.04029740021,0.205556035,0.01250004768,0.1169772148,-1,-1
9004,1789731644506198163,0,0.178597182,3,0.08622337133,2.185345173,20,0.007202863693,0.008255004883,1,0,0,0,0,-1,14299.27637,nan,0.4765005112,nan,R1,20,0,507.1020002,0,585.0890002,1,1,16,16,6,7,49.40525714,-0.2665136755,0.3179676831,1.381944537,-0.01210184488,0.4993999898,2.110345125,0.08175843954,0.00348611,0.2776358362,5.895746708,0.4765005112,0.04950411245,0.2362273335,0.0910012722,0.1263048649,-1,-1
9026,1789731644532355181,0,0.2447965592,3,0.09997930378,2.138209581,20,0.0084400177,0.007652282715,1,0,0,0,0,-1,14424.35254,nan,0.4753380716,nan,R1,20,0,556.8449998,0,651.3429999,1,1,16,16,6,7,49.4374285,-0.2788060308,0.3244850338,1.363337159,0.0003443460737,0.4909999967,2.063209534,0.09385938942,0.003557856,0.2857274007,5.967539787,0.4753380716,0.0372871384,0.1896783113,0.01249998808,0.1210874319,-1,-1
9048,1789731644556742575,0,0.2986514568,3,0.1107955724,2.102150917,19,0.00997877121,0.008888244629,1,0,0,0,0,-1,14680.39941,nan,0.4745544493,nan,R1,19,0,531.2279997,0,609.665,1,1,16,8,5,6,49.46456247,-0.3008394539,0.3255943358,1.337586761,0.00885655079,0.5048999786,2.027150869,0.103329286,0.003464099,0.2925086462,5.795537949,0.4745544493,0.05093676224,0.2185914516,0.01250004768,0.1425273418,-1,-1
9070,1789731644582069113,0,0.5034917593,3,0.1327590048,2.043151379,29,0.005614280701,0.008094787598,1,0,0,0,0,-1,15365.31152,nan,0.4752168059,nan,R1,29,0,610.5569997,0,691.7389998,1,1,8,8,4,5,49.49354989,-0.3298916519,0.3332505822,1.305464625,0.01558469422,0.5372999907,1.968151331,0.1201717108,0.003321431,0.299658077,5.560294628,0.4752168059,0.04930686951,0.2297362089,0.1236541271,0.1249319315,-1,-1
9092,1789731644607038250,0,0.6603432894,3,0.1551159918,1.979380488,31,0.007542610168,0.009208679199,1,0,0,0,0,-1,16200.60547,nan,0.4707363844,nan,R1,31,0,615.2459998,0,693.0410004,1,1,8,8,6,7,49.52196059,-0.3633208275,0.3361702263,1.270436645,0.01849294268,0.6043999791,1.904380441,0.1386074126,0.004071791,0.3065848112,5.149828434,0.4707363844,0.06174859405,0.2376637459,0.3413180411,0.150642395,-1,-1
9115,1789731644631288396,0,0.7776138783,3,0.1766390055,1.906154633,36,0.004460334778,0.008329391479,1,0,0,0,0,-1,17270.76367,nan,0.4700262845,nan,R1,36,0,748.6159997,0,836.4910002,1,1,8,8,6,7,49.55026221,-0.3993702531,0.3459720314,1.234670997,0.02456114255,0.6506999731,1.831154585,0.1571986526,0.004116314,0.3134518831,4.664501667,0.4700262845,0.06563920528,0.1878579855,0.3374242783,0.1310356855,-1,-1
9137,1789731644657217115,0,0.9393647909,3,0.198086068,1.827462196,36,0.009018421173,0.005280733109,1,0,0,0,0,-1,18583.89844,nan,0.4689596593,nan,R1,36,0,644.9510002,0,722.257,1,1,8,4,5,6,49.57827984,-0.4372605383,0.3516758978,1.195153952,0.02697828412,0.7425000072,1.752462149,0.1746019423,0.003888527,0.3202302869,4.14962101,0.4689596593,0.07170781493,0.2600437403,0.2462486029,0.1380429268,-1,-1
9158,1789731644682705307,0,0.8164693117,3,0.2078289539,1.72379446,43,0.009598731995,0.005882382393,1,0,0,0,0,-1,20407.71094,nan,0.4418247044,nan,R1,43,0,599.8069997,0,676.7609997,1,1,4,4,0,1,49.60520186,-0.4703344703,0.3673174083,1.126495957,0.05836774409,0.8360000253,1.648794413,0.187417224,0.003767569,0.3267192835,3.57232976,0.4418247044,0.06993138045,0.2077282667,0.336425364,0.09977400303,-1,-1
9180,1789731644706831239,0,0.8034902811,3,0.2126794457,1.659420252,43,0.009840488434,0.006808996201,1,0,0,0,0,-1,21652.99805,nan,0.4187461734,nan,R1,43,0,593.3450003,0,670.5490003,1,1,4,4,0,1,49.62928136,-0.5018359423,0.3815998733,1.076808453,0.06429201365,0.9078999758,1.584420204,0.1925921887,0.003153947,0.3324979774,3.240164757,0.4187461734,0.05819445848,0.1994233131,0.1156068444,0.07698905468,-1,-1
9203,1789731644732981325,0,0.8044438958,3,0.2149302363,1.606852412,44,0.009215354919,0.006774306297,1,0,0,0,0,-1,22867.51172,nan,0.3960654736,nan,R1,44,0,602.1609998,0,679.3050003,1,1,4,4,0,1,49.65149728,-0.5287727118,0.3990935385,1.020371318,0.07306721061,0.9702000022,1.531852365,0.1948191375,0.004085487,0.3378878222,2.908227444,0.3960654736,0.05047633126,0.1593052745,0.3385974169,0.06197059155,-1,-1
9225,1789731644756560310,0,0.7813450098,3,0.211022377,1.565331221,45,0.009525299072,0.007272362709,1,0,0,0,0,-1,24033.29102,nan,0.3703187704,nan,R1,45,0,604.506,0,681.4500003,1,1,4,4,0,1,49.67291305,-0.5545426011,0.4174818099,0.9517819881,0.08409361541,0.9883999825,1.490331173,0.1914887577,0.003636262,0.3431840679,2.574973106,0.3703187704,0.04473575205,0.1421339512,0.2334757149,0.06923317909,-1,-1
9246,1789731644781757555,0,0.8748828769,3,0.2124648541,1.541122437,45,0.009988069534,0.007379770279,1,0,0,0,0,-1,24958.93359,nan,0.3428684473,nan,R1,45,0,684.3049998,0,768.6230001,1,1,4,4,0,1,49.69382252,-0.5822016597,0.4354307353,0.8955317736,0.1008849964,0.9718999863,1.466122389,0.1905927807,0.003545822,0.3483616897,2.340261221,0.3428684473,0.03572868183,0.1193323135,0.01172679663,0.05989539623,-1,-1
9269,1789731644807388896,0,0.9180002809,3,0.2109135985,1.535243988,45,0.009699106216,0.006926059723,1,0,0,0,0,-1,25639.66992,nan,0.3147025108,nan,R1,45,0,733.0560002,0,816.2529998,1,1,4,4,0,1,49.71212223,-0.610648036,0.4523758292,0.8485913873,0.1190958545,0.9447000027,1.46024394,0.18796359,0.003913934,0.3528719066,2.171182156,0.3147025108,0.0299032703,0.09148681164,0.009743094444,0.05280816555,-1,-1
9291,1789731644832490832,0,0.9624035358,3,0.2109163105,1.52871418,45,0.009893894196,0.007024526596,1,0,0,0,0,-1,26187.68945,nan,0.2969479561,nan,R1,45,0,706.6469998,0,785.0650001,1,1,4,4,0,1,49.72924729,-0.6325101852,0.4680353105,0.8084988594,0.1392038912,0.8960999846,1.453714132,0.1868562251,0.003550582,0.357155131,2.046343803,0.2969479561,0.02790962532,0.08254992962,0.009531795979,0.04979479313,-1,-1
9313,1789731644857481750,0,1.001608372,3,0.2108240873,1.521198273,46,0.009408712387,0.006583452225,1,0,0,0,0,-1,26781.11914,nan,0.2823348045,nan,R1,46,0,634.691,0,713.3099999,1,1,4,4,0,1,49.74479369,-0.6561841369,0.4829038978,0.7810434699,0.1565918475,0.867299974,1.446198225,0.185783878,0.003812403,0.3611821833,1.886119127,0.2823348045,0.02606778964,0.07549977303,0.01058113575,0.0501345396,-1,-1
9335,1789731644883130383,0,0.9896469116,3,0.2087488621,1.511597276,46,0.00940155983,0.006608963013,1,0,0,0,0,-1,27154.79688,nan,0.2649104595,nan,R1,46,0,634.0599999,0,712.1170001,1,1,4,4,0,1,49.76014129,-0.6740835309,0.4967078567,0.7690804601,0.1742857397,0.8435999751,1.436597228,0.1840076894,0.004611655,0.3652856954,1.796561837,0.2649104595,0.02431951091,0.0691845417,0.01039367914,0.04770410061,-1,-1
9357,1789731644907230276,0,0.9188953638,3,0.2030839622,1.500926733,46,0.009595632553,0.006710886955,1,0,0,0,0,-1,27446.35547,nan,0.2475726604,nan,R1,46,0,740.4900002,0,820.0599999,1,1,4,4,0,1,49.777822,-0.6920334697,0.5177432895,0.7652609944,0.1895945668,0.8330000043,1.425926685,0.1801115721,0.003893997,0.369989,1.78286922,0.2475726604,0.02289287746,0.06470048428,0.009737789631,0.04509341717,-1,-1
9375,1789731644932070050,0,0.9333823323,3,0.2004859895,1.501437306,45,0.009830713272,0.006847858429,1,0,0,0,0,-1,27599.18359,nan,0.2304958701,nan,R1,45,0,642.8070002,0,725.2220001,1,1,4,4,0,1,49.79203372,-0.7096505761,0.530946672,0.7655311227,0.2050233483,0.8253999949,1.426437259,0.1771514267,0.003928421,0.3737453455,1.886586189,0.2304958701,0.01880949922,0.05453038216,0.01119321585,0.03607499599,-1,-1
9397,1789731644956952283,0,0.8459253311,3,0.1914259642,1.490033507,46,0.009739160538,0.006821036339,1,0,0,0,0,-1,27768.0625,nan,0.2317609787,nan,R1,46,0,633.1190004,0,713.0690002,1,1,4,4,0,1,49.79203372,-0.7086301446,0.5303766727,0.7595558167,0.2208917737,0.8076999784,1.41503346,0.1702778339,0.003710232,0.3737453455,1.840144515,0.2317609787,0.02254269272,0.06093728542,0.01117748022,0.04438304901,-1,-1
9415,1789731644982446016,0,0.718605876,3,0.1893949062,1.490192771,45,0.009368658066,0.006561756134,1,0,0,0,0,-1,27236.56445,nan,0.2355197668,nan,R1,45,0,751.4509997,0,832.6429996,1,1,4,4,0,1,49.8172579,-0.7123634219,0.5636441708,0.7588243484,0.2373706251,0.7875999808,1.415192723,0.1714297533,0.004182448,0.3803762144,1.979147196,0.2355197668,0.02089058608,0.06417763233,0.006731718779,0.02965557575,-1,-1
9437,1789731645006948836,0,0.4527049363,3,0.1644856036,1.466608047,45,0.009743690491,0.00714802742,1,0,0,0,0,-1,27593.95508,nan,0.2361081243,nan,R1,45,0,617.6399999,0,697.5290003,1,1,4,4,0,1,49.8172579,-0.71196872,0.5625726581,0.7609853745,0.2525744736,0.7720000148,1.391608,0.1531679779,0.003716623,0.3803762144,1.853100061,0.2361081243,0.02417190745,0.07120049,0.01253980398,0.04397928715,-1,-1
9455,1789731645033025554,0,0.5698677897,3,0.1691295207,1.466418624,47,0.009248256683,0.006230592728,1,0,0,0,0,-1,27306.87305,nan,0.2335976362,nan,R1,47,0,689.3250003,0,777.7610002,1,1,4,4,0,1,49.83782,-0.7212510705,0.5939390063,0.7648820281,0.270198673,0.7412999868,1.391418576,0.1548828185,0.004618007,0.385828,2.065506697,0.2335976362,0.02376625314,0.09108948708,0.009554564953,0.03265714645,-1,-1
9477,1789731645057473441,0,0.3385287523,3,0.1474989355,1.43462491,47,0.009344816208,0.00671517849,1,0,0,0,0,-1,27799.76172,nan,0.2345076203,nan,R1,47,0,706.1960001,0,785.7149997,1,1,4,4,0,1,49.83782,-0.7205804586,0.5931004286,0.7693839669,0.2820595205,0.7455999851,1.359624863,0.1390357167,0.003567553,0.385828,1.958804369,0.2345076203,0.02396418899,0.06926739216,0.01119154692,0.04319620132,-1,-1
9495,1789731645082470801,0,0.4541573822,3,0.1513528377,1.434804916,48,0.009467840195,0.00631248951,1,0,0,0,0,-1,27690.49414,nan,0.2220127583,nan,R1,48,0,660.3400002,0,739.8589997,1,1,4,4,0,1,49.857819,-0.7338380218,0.6218116283,0.7653002739,0.3045877516,0.6618000269,1.359804869,0.1399988979,0.003749114,0.391091,2.14791441,0.2220127583,0.02174760774,0.0779466629,0.006368905306,0.03144645691,-1,-1
9516,1789731645106905964,0,0.2984223068,3,0.1371546835,1.409568191,49,0.009337663651,0.006434679031,1,0,0,0,0,-1,28106.92578,nan,0.2227681875,nan,R1,49,0,666.5310001,0,745.5599999,1,1,4,4,0,1,49.857819,-0.733228147,0.6198251843,0.7659121752,0.3146316409,0.665899992,1.334568143,0.1296941191,0.003268291,0.391091,2.067446232,0.2227681875,0.02087901533,0.05834126472,0.01002311707,0.03664255142,-1,-1
9539,1789731645131924003,0,0.4486605823,3,0.1416440904,1.409861088,50,0.00937795639,0.006094932556,1,0,0,0,0,-1,28465.38867,nan,0.1987238526,nan,R1,50,0,676.3099999,0,755.0180001,1,1,4,4,0,1,49.877818,-0.7577595115,0.645473063,0.750885427,0.3343803883,0.5863999724,1.33486104,0.1304275692,0.003710101,0.396309,2.253715038,0.1987238526,0.0190827027,0.0541498661,0.005414783955,0.02811205387,-1,-1
9561,1789731645157302198,0,0.560212791,3,0.1386277527,1.392212629,52,0.009787559509,0.006310224533,1,0,0,0,0,-1,29942.34961,nan,0.163002491,nan,R1,52,0,699.684,0,778.382,1,1,4,4,0,1,49.88176653,-0.7936421633,0.6522551775,0.7456938624,0.3438360393,0.5831000209,1.317212582,0.1246224344,0.003867186,0.3973293516,2.34276247,0.163002491,0.02607703209,0.04774606228,0.07524263859,0.01298141479,-1,-1
11469,1789731647313447414,0,-0.4864690304,3,-0.02658123523,1.452326655,29,0.00747179985,0.009873390198,1,0,0,0,0,-1,3642.9375,nan,0.5810319781,nan,R1,29,0,675.7290001,0,812.6760001,7,1,7,7,8,9,50.717781,-0.2177241147,0.7468259335,1.144498944,-4.246173921e-05,-0.009499999695,1.377326608,-0.01441950817,0.003543999,0.899961,5.84981966,0.5810319781,0.4438486993,0.6049998403,0.6825810671,0.6963977814,-1,-1
11490,1789731647339220391,0,-0.6389084458,3,-0.03676726669,1.510220289,21,0.005465745926,0.007902383804,1,0,0,0,0,-1,2932.85498,nan,0.568233192,nan,R1,21,0,467.3779998,0,545.625,1,1,7,7,4,5,50.73785284,-0.1819533706,0.7104969025,1.189519048,-8.958103717e-05,-0.0214000009,1.435220242,-0.02079455741,0.004122416,0.8645728159,8.032924652,0.568233192,0.02286393754,0.07578849792,0.2367521524,0.07860898972,-1,-1
11512,1789731647363746816,0,-0.5606874228,3,-0.03856638446,1.569795489,14,0.004434585571,0.007795572281,1,0,0,0,0,-1,2499.382812,nan,0.5525550842,nan,R1,14,0,406.9840002,0,483.7179999,1,1,7,14,5,6,50.76027024,-0.1457305253,0.6929382682,1.221583247,-0.0001350584789,-0.03390000015,1.494795442,-0.02454919741,0.004056612,0.8319502435,8.541357994,0.5525550842,0.01232078671,0.03724789619,0.006770670414,0.03607547283,-1,-1
11535,1789731647388080879,0,-0.4920064807,3,-0.04116440564,1.634504795,11,0.007297515869,0.007627010345,1,0,0,0,0,-1,2132.061035,nan,0.5395737886,nan,R1,11,0,331.191,0,408.257,1,1,14,7,3,4,50.78675088,-0.1095552891,0.6758009195,1.248588562,-0.0002196801943,-0.05759999901,1.559504747,-0.028864244,0.00328887,0.8021994509,8.958655357,0.5395737886,0.01437890157,0.03738534451,0.06658232212,0.03342914581,-1,-1
11557,1789731647414059042,0,-0.3618186712,3,-0.03879769146,1.703565478,8,0.009922981262,0.001206278801,1,0,0,0,0,-1,1834.028076,nan,0.5210173726,nan,R1,8,0,332.8460002,0,409.5489998,1,1,7,2,4,5,50.81413522,-0.06813745946,0.6576243639,1.295836449,-0.0002992311784,-0.08510000259,1.628565431,-0.02975222282,0.005426366,0.8769192888,9.024916649,0.5210173726,0.01230240613,0.02752006054,0.09353268147,0.02511537075,-1,-1
11579,1789731647438846928,0,-0.1258559674,3,-0.03568151221,1.782983661,9,0.008655786514,0.006298542023,1,0,0,0,0,-1,1598.803345,nan,0.5055522323,nan,R1,9,0,262.0419998,0,337.4040003,1,1,2,4,1,2,50.84100615,-0.03061857074,0.616232872,1.324750304,-0.0003470770316,-0.1040999964,1.707983613,-0.03253511339,0.003872907,1.042190658,8.931346893,0.5055522323,0.01045291312,0.02865886688,0.08810323477,0.0176204443,-1,-1
11601,1789731647463806076,0,0.0748745352,3,-0.03142510355,1.856501341,7,0.007880210876,0.004623234272,1,0,0,0,0,-1,1417.617432,nan,0.5899244547,nan,R1,7,0,264.927,0,339.9679999,1,1,4,1,2,3,50.87249865,-0.0002449932508,0.5906278491,1.401196122,-0.0003605514648,-0.1263999939,1.781501293,-0.03329696879,0.003574597,1.234400272,9.054593086,0.5899244547,0.008599080145,0.03409707546,0.003626823425,0.01449501514,-1,-1
11623,1789731647488986700,0,0.5558761358,3,-0.005314932205,1.931990504,10,0.009699344635,0.008905887604,1,0,0,0,0,-1,1329.057373,nan,0.5854237676,nan,R1,10,0,298.5209999,0,377.7090001,1,1,1,4,2,3,50.90764113,0.03913225606,0.5361049175,1.447767496,-0.0003493123513,-0.136500001,1.856990457,-0.01921183616,0.003593232,1.300576272,8.718747139,0.5854237676,0.003305956721,0.02714985609,0.002845466137,0.004514217377,-1,-1
11645,1789731647513873302,0,0.5873987675,1.439634919,0.0004329942167,1.825485945,56,0.009938061237,0.005086191464,1,0,0,0,0,-1,1591.938354,nan,0.5745465755,nan,R1,56,0,1243.365,0,1336.099,1,48.78909683,4,1,23,24,50.9472683,0.07629636675,0.4800632298,1.484836102,-0.0003599924094,-0.1547999978,1.789495111,-0.01425197534,0.004399887,1.327754308,9.217940331,0.5745465755,0.06871773303,0.341982156,0.01360112429,0.09020006657,-1,-1
11667,1789731647538638094,0,0.919545114,1.276386261,0.02192389593,1.731818914,20,0.008760929108,0.009313583374,1,0,0,0,0,-1,1709.654785,nan,0.5771166682,nan,R1,20,0,691.0079999,0,767.6220002,48.78909683,11.17954826,1,8,15,16,50.99226902,0.1044177413,0.4210222661,1.565955639,-0.0003024737525,-0.1667000055,1.69990921,-0.001064732787,0.003250027,1.425824872,9.355322838,0.5771166682,0.05124049261,0.2704406083,0.04635292292,0.05691051483,-1,-1
11689,1789731647563764166,0,1.492677093,1.849863291,0.07100988179,1.684443951,17,0.007411956787,0.007991790771,1,0,0,0,0,-1,1728.086914,nan,0.5702389479,nan,R1,17,0,637.5180001,0,725.0110002,11.17954826,12.6502943,8,8,14,15,51.04608255,0.1347306669,0.3289236426,1.630134463,-0.0001411562844,-0.1001000032,1.638197422,0.03369295225,0.003683581,1.564189263,9.48489666,0.5702389479,0.05044523627,0.2559571862,0.01890647411,0.0532797575,-1,-1
11711,1789731647588981258,0,1.761524796,2.081122875,0.113302812,1.633776307,16,0.009327888489,0.008644104004,1,0,0,0,0,-1,1735.102539,nan,0.5668665171,nan,R1,16,0,544.1820002,0,619.323,12.6502943,5.496778488,8,8,10,11,51.10541161,0.153816849,0.2298041731,1.681394219,-8.0345264e-05,-0.07389999926,1.581748247,0.06926469505,0.004174735,1.670827463,9.611699104,0.5668665171,0.04229863733,0.2150780857,0.0854549408,0.0436052084,-1,-1
11733,1789731647613251372,0,2.268892288,3,0.1876323372,1.673808575,89,0.009863853455,0.006373532582,1,0,0,0,0,-1,1750.63501,nan,0.5393366814,nan,R1,89,0,1417.712,0,1493.054,5.496778488,70.30252075,8,1,17,18,51.16888142,0.1834952235,0.1286071539,1.719821692,-4.394643383e-06,-0.005200000014,1.598808527,0.130910024,0.004426647,1.673994096,10.23735332,0.5393366814,0.06105429679,0.187433213,0.02499997616,0.04253792763,-1,-1
11755,1789731647638867344,0,1.969944954,2.894164085,0.2245156467,1.615112782,100,0.009915590286,0.005374004133,1,0,0,0,0,-1,2003.381836,nan,0.5409182906,nan,R1,100,0,1728.455,0,1803.436,70.30252075,72.01344299,1,2,25,26,51.23383297,0.1969659626,0.03269465268,1.709979057,0.0001531238668,0.1687999964,1.542758703,0.1752670258,0.003854112,1.583974577,9.806492805,0.5409182906,0.01839246601,0.05543997884,0.05677258968,0.02072763443,-1,-1
11777,1789731647663813207,0,1.960692406,3,0.2825626433,1.593968391,25,0.0074198246,0.009914398193,1,0,0,0,0,-1,2211.334717,nan,0.5232738256,nan,R1,25,0,754.4460001,0,830.6299996,72.01344299,2.004893064,2,16,16,17,51.29479771,0.2113907337,-0.04838752002,1.648560405,0.0004349366354,0.3361000121,1.518968344,0.2335453331,0.003804869,1.234662433,9.049404144,0.5232738256,0.03161244467,0.1374599338,0.09354585409,0.02975380421,-1,-1
11799,1789731647689743750,0,1.494113803,3,0.3090547919,1.560264826,99,0.005679666996,0.003460600739,1,0,0,0,0,-1,2495.344727,nan,0.5075879097,nan,R1,99,0,1730.94,0,1805.43,2.004893064,44.0176239,16,1,28,29,51.3517521,0.2167890966,-0.09738174081,1.606566906,0.0009802212007,0.6288999915,1.485264778,0.271701932,0.004450051,0.6814188875,8.995350838,0.5075879097,0.02838479355,0.1025755256,0.02882039547,0.02699232101,-1,-1
11821,1789731647714405970,0,1.384069562,3,0.3364506066,1.53531611,40,0.009871244431,0.006313015241,1,0,0,0,0,-1,2774.156982,nan,0.4988402724,nan,R1,40,0,1162.644,0,1245.91,44.0176239,52.83852386,1,2,26,27,51.40269051,0.2228762954,-0.1166395843,1.561717391,0.001516580232,0.8237000108,1.460316062,0.3018488586,0.003551743,0.8967021841,8.57050705,0.4988402724,0.003110405058,0.01003864408,0.002329111099,0.002575159073,-1,-1
11843,1789731647739422245,0,1.535265446,3,0.3653302193,1.513921976,36,0.009849488735,0.006560532842,1,0,0,0,0,-1,3095.827637,nan,0.4934017658,nan,R1,36,0,1039.382,0,1114.734,52.83852386,43.29955673,2,1,24,25,51.46311492,0.2286228091,-0.1668011546,1.553202987,0.002035227371,1.074100018,1.438921928,0.3269485831,0.003689302,1.058042776,8.445822716,0.4934017658,0.01078470796,0.03266128898,0.008370161057,0.0107511282,-1,-1
