event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
50536,1789731691440421303,0,0.151289627,3,-0.03469260782,3.434277773,13,0.00964307785,0.003578186035,2,1,1072,0,0,0,8091.855469,8091.855469,0.2377979755,0.2377869785,R1,13,12,0.151289627,3,171.7983968,0.1175659522,0.4773397451,0.1516441554,3,171.7983968,0.1175659522,0.4773397451,264.8869996,250.631,583.8560004,1,1,56,28,6,8,171.7277896,0.133860603,-0.2241453528,2.968869448,0.003631344764,-0.5170000196,3.359277725,-0.03847484663,0.004174654,-0.3165021107,1.678905495,0.3539054949,0.4877660979,0.4377660972,3.86204505,0.2377979755,0.001014366746,0.0003916621208,0.0003795623779,0.0006870925426,-1,-1
50558,1789731691465472434,0,0.02418596484,3,-0.03797179088,3.508656502,13,0.00287938118,0.008378446102,2,1,1072,0,0,0,8077.073242,8077.120605,0.2373467982,0.2373065352,R1,13,13,0.02418596484,3,171.8703738,0.1045776829,0.4670776829,0.02379144914,3,171.8703738,0.1045776829,0.4670776829,326.994,296.256,691.98,1,1,28,56,12,14,171.7981235,0.1200366393,-0.2103853375,3.01204133,0.003288973588,-0.4508000016,3.433656454,-0.03857643902,0.004132224,-0.3130313297,1.69005538,0.3599446196,0.4799812588,0.4299812581,3.782439709,0.2373467982,0.002029657364,0.0003505125642,0.001357913017,0.00117534399,-1,-1
50580,1789731691490682694,0,0.04460855573,3,-0.03611818701,3.583996773,13,0.006136655807,0.003538966179,2,1,1072,0,0,0,8112.466797,8112.456055,0.2372432202,0.2372516543,R2,13,13,0.04451863468,3,171.9462411,0.0903358832,0.4577030229,0.04460855573,3,171.9462411,0.0903358832,0.4577030229,273.2529998,272.7519999,614.494,1,1,56,56,8,10,171.872038,0.1054046229,-0.2018807083,3.072855949,0.003093865933,-0.4029000103,3.508996725,-0.03723340109,0.00426311,-0.3110400873,1.701246313,0.3625,0.4679046229,0.4179046221,3.753667116,0.2372516543,2.980232239e-06,1.102685928e-06,1.907348633e-06,1.25169754e-06,-1,-1
50601,1789731691515289831,0,-0.0238436833,3,-0.03657007962,3.660512924,13,0.006254911423,0.002613961697,2,1,1072,0,0,0,8168.902344,8168.835938,0.2370242923,0.237071082,R2,13,13,-0.0238513276,3,172.0226358,0.07685755938,0.4643575594,-0.0238436833,3,172.0226358,0.07685755938,0.4643575594,273.5839996,272.7219996,614.2030001,1,1,56,56,8,10,171.946325,0.09095603973,-0.1861809492,3.136317492,0.002926141489,-0.3621999919,3.585512877,-0.03597398847,0.003632906,-0.3101895916,1.704814684,0.3673146842,0.4582707239,0.4082707232,3.671325445,0.237071082,1.975148916e-05,2.592802048e-06,1.227855682e-05,5.394220352e-06,-1,-1
50624,1789731691541028283,0,-0.03177042305,3,-0.03656256571,3.732729673,13,0.006208896637,0.004192352295,2,1,1072,0,0,0,8308.834961,8308.841797,0.237077117,0.2370718867,R1,13,13,-0.03177042305,3,172.1047393,0.06070794165,0.4482079417,-0.03173244745,3,172.1047393,0.06070794165,0.4482079417,277.4710002,272.9720001,618.23,1,1,56,56,8,10,172.025535,0.07395324856,-0.1707735062,3.234606743,0.003266977146,-0.3756000102,3.657729626,-0.03576830402,0.003600736,-0.3105801927,1.717806336,0.3875,0.4614532486,0.4114532478,3.684983969,0.237077117,0.000204063952,0.0001923963428,0.0001182556152,0.0001189112663,-1,-1
50646,1789731691566095254,0,-0.0555139333,3,-0.03317148611,3.810250044,12,0.009141683578,0.007536888123,2,1,1072,0,0,0,8441.383789,8441.245117,0.2373779565,0.237424776,R2,13,12,-0.05542115122,3,172.1854735,0.04813491553,0.4409752685,-0.0555139333,3,172.1854735,0.04813491553,0.4409752685,309.5409999,291.3070002,669.3060002,1,1,56,28,11,13,172.1038947,0.06034464017,-0.1550794095,3.311160803,0.003379272996,-0.3680999875,3.735249996,-0.03178363666,0.004570728,-0.3122974338,1.706329354,0.3875,0.4478446402,0.3978446394,3.67164278,0.237424776,3.766268492e-05,1.922249794e-06,2.348423004e-05,5.483627319e-06,-1,-1
50668,1789731691590605749,0,-0.1157921553,3,-0.03464919701,3.886744499,13,0.007789850235,0.005083560944,2,1,1072,0,0,0,8655.723633,8655.734375,0.2373464257,0.2373404205,R1,13,12,-0.1157921553,3,172.2674232,0.03365813196,0.4295386358,-0.1158605218,3,172.2674232,0.03365813196,0.4295386358,256.6620002,282.8410001,607.5409999,1,1,28,56,8,10,172.1839019,0.04466976598,-0.1389281601,3.365100622,0.003477704944,-0.3652999997,3.811744452,-0.03175439313,0.003726703,-0.3154172829,1.7,0.3938226161,0.4384923821,0.3884923813,3.750751257,0.2373464257,0.000979103148,0.0001285672188,0.0005395412445,0.0005395710468,-1,-1
50689,1789731691616030152,0,-0.06997518241,3,-0.03102777526,3.959627867,13,0.00404214859,0.009252548218,2,1,1072,0,0,0,8952.359375,8952.335938,0.2373358011,0.2373242676,R1,13,11,-0.06997518241,3,172.3544518,0.01523126382,0.4030066852,-0.06999862194,3,172.3544518,0.01523126382,0.4030066852,312.8470001,291.7079997,675.408,1,1,56,56,12,14,172.2681093,0.02507520467,-0.1227821484,3.454316616,0.00370520656,-0.3675000072,3.884627819,-0.0292783957,0.003599142,-0.3175035509,1.708809338,0.3963093377,0.4213845423,0.3713845416,3.932555914,0.2373358011,0.006066016853,0.0002951025963,0.003849864006,0.003392666578,-1,-1
50711,1789731691641231635,0,-0.04296082258,3,-0.02449437045,4.0349226,11,0.008053302765,0.007603645325,2,1,1072,0,0,0,9291.387695,9291.232422,0.2371332198,0.2371407598,R2,12,11,-0.04284949601,3,172.4430772,-0.005832797848,0.3998362938,-0.04296082258,3,172.4430772,-0.005832797848,0.3998362938,338.8770003,290.8460002,697.1589999,1,1,56,56,14,16,172.3537785,0.00270779361,-0.1059509292,3.544507504,0.003579598619,-0.3361000121,3.959922791,-0.02342035063,0.003696135,-0.3122301666,1.7125,0.3875,0.3902077936,0.3402077929,4.2018013,0.2371407598,3.836303949e-05,7.525086403e-07,2.014636993e-05,1.686811447e-05,-1,-1
50733,1789731691666328282,0,-0.04499999806,3,-0.01786161959,4.111249924,13,0.007011651993,0.00620508194,2,1,1072,0,0,0,9712.753906,9712.642578,0.2357228249,0.2357184589,R1,13,12,-0.04499999806,3,172.5335308,-0.03069170751,0.3571035032,-0.04508941993,3,172.5335308,-0.03069170751,0.3571035032,341.7320004,339.8180003,749.3860002,1,1,56,56,16,18,172.4415308,-0.02399870008,-0.08373495191,3.616918325,0.003808448324,-0.342900008,4.036250114,-0.01673661917,0.003771607,-0.3028467678,1.717202539,0.404702539,0.380703839,0.3307038382,4.547564983,0.2357228249,0.01038637012,0.0002441108227,0.006625056267,0.004349082708,-1,-1
50756,1789731691693267671,0,0.07038150728,3,-0.002213779138,4.186472416,13,0.007442712784,0.008259534836,2,1,1072,0,0,0,10413.23926,10412.88672,0.2201002091,0.2200993896,R1,13,12,0.07038150728,3,172.6316042,-0.06760325283,0.3088930018,0.07021087408,3,172.6316042,-0.06760325283,0.3088930018,339.447,337.6740003,745.5089998,1,1,56,56,16,18,172.5385711,-0.06288705766,-0.06198595464,3.602590561,0.003532934003,-0.3206999898,4.111472607,-0.003973316867,0.003948138,-0.2923836977,1.743210239,0.3903551193,0.3274680617,0.2774680609,5.154541492,0.2201002091,0.02142234892,0.000347495079,0.009531855583,0.006040155888,-1,-1
50778,1789731691717243582,0,0.2504654527,3,0.02542526275,4.267449379,14,0.004256248474,0.007218122482,2,1,1648,0,0,0,10933.36719,10932.45898,0.173087135,0.173086226,R1,14,13,0.2504654527,3,172.7256415,-0.1187351793,0.2687648207,0.2501048446,3,172.7256415,-0.1187351793,0.2687648207,347.1419997,339.2969999,754.8269997,1,1,56,56,16,18,172.6281799,-0.1154445261,-0.04590931162,3.724987745,0.003091841005,-0.2623000145,4.19244957,0.01916362531,0.003955852,-0.2801993984,1.7625,0.378636592,0.2631920659,0.2131920652,6.107132435,0.173087135,0.03766351193,0.001903042197,0.01576983929,0.006453275681,-1,-1
50800,1789731691741863903,0,0.2573758066,3,0.05951192975,4.087683678,16,0.007578134537,0.002661943436,2,1,1648,0,0,0,14901.36621,14896.77441,0.1141388565,0.1141388416,R2,15,16,0.2574082315,3,172.8325202,-0.1758641452,0.1991358548,0.2573758066,3,172.8325202,-0.1758641452,0.1991358548,372.2990003,328.8270001,769.9759998,1,1,56,28,15,17,172.7311371,-0.1753780395,-0.01847847365,3.852720022,1.007370975e-05,-0.0007999999798,4.012683868,0.05307753384,0.003911199,-0.2663787205,1.7625,0.3875,0.2121219605,0.1621219598,6.824664593,0.1141388416,0.0006496682763,1.937150955e-05,0.0004060268402,0.000166028738,-1,-1
50821,1789731691766974796,0,0.4077698886,3,0.1348826885,3.891993523,15,0.00893330574,0.006376981735,2,1,1653,0,0,0,19263.58789,19215.6543,0.05094498396,0.05094498396,R2,17,15,0.4127520621,3,172.9414641,-0.2365550101,0.1134449899,0.4077698886,3,172.9414641,-0.2365550101,0.1134449899,343.4250002,373.3309999,785.9060001,1,1,28,14,15,17,172.8378656,-0.2390418947,0.01238703635,3.911285639,6.610160199e-05,-0.005100000184,3.816993475,0.1246884391,0.003872367,-0.2537263034,1.7875,0.375,0.1359581053,0.08595810458,7.712007999,0.05094498396,0.001874491572,5.395710468e-05,0.000825881958,0.0005224943161,-1,-1
50844,1789731691791154801,6,0,0,0,0,100,0.01133260131,0.0003027915955,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,0.1383764744,3,173.0483864,-0.2988325953,0.03866740465,0.1335811019,3,173.0483864,-0.2988325953,0.03866740465,1565.759,1552.254,3224.724,1,0,14,0,90,91,172.9426107,-0.3038458228,0.03782908618,3.972956657,-0.0003804643638,0.02850000001,3.612891674,0.2063291073,0.004879228,-0.2428665018,1.794608766,0.35,0.04615417719,-0.003845823556,nan,nan,0,0,0,0,0,5
50866,1789731691816642272,6,0,0,0,0,100,0.02174091339,3.027915955e-05,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-0.7792102695,3,173.1544815,-0.3092409372,0.04044316253,-0.7624607086,3,173.1544815,-0.3092409372,0.04044316253,1355.264,1225.291,2720.067,7,0,7,0,56,58,173.0486003,-0.3167853355,0.06325536221,4.010963917,-0.001326293452,0.09759999812,3.420586586,0.2706285417,0.003614822,-0.2328031842,1.821637448,0.3375,0.02071466446,-0.02928533629,nan,nan,0,0,0,0,0,5
50887,1789731691841368853,6,0,0,0,0,100,0.02818197012,3.217160702e-05,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-1.810624838,3,173.2516121,-0.3156819642,0.02329247335,-1.797652483,3,173.2516121,-0.3156819642,0.02329247335,1381.624,1284.651,2806.638,7,0,7,0,60,62,173.1469894,-0.3259755671,0.09109767526,3.986020327,-0.003762282897,0.280099988,3.220698118,0.2506136596,0.003290893,-0.2240717107,1.8375,0.3456332869,0.01965771979,-0.03034228096,nan,nan,0,0,0,0,0,5
50909,1789731691866024070,6,0,0,0,0,100,0.03909561038,0.0002318248153,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-1.717250824,3,173.3473755,-0.3265956044,0.02752436699,-1.70405674,3,173.3473755,-0.3265956044,0.02752436699,1365.213,1174.795,2679.881,7,0,7,0,53,55,173.24667,-0.3385707736,0.1211822927,3.844299555,-0.03553509712,0.3648999929,3.238619804,0.216541782,0.003562584,-0.2155334856,1.870436557,0.3420634432,0.003492669553,-0.04650733119,nan,nan,0,0,0,0,0,5
50932,1789731691891091101,6,0,0,0,0,100,0.04550805688,0.0003794357181,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-1.438183427,3,173.4428528,-0.3330080807,0.01143558471,-1.424625516,3,173.4428528,-0.3330080807,0.01143558471,1354.643,1180.957,2678.588,7,0,7,0,53,55,173.3455596,-0.3461686075,0.1515655667,3.706319094,-0.08092286438,0.3860000074,3.30580163,0.1876205802,0.003831379,-0.2070533654,1.9,0.3552549734,0.009086365964,-0.04091363478,nan,nan,0,0,0,0,0,5
50953,1789731691916640909,4,0,0,0,0,100,0.06607410312,0.001241445541,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1340.757,0,1428.302,7,0,7,0,30,31,173.4432223,-0.3555614948,0.1794348806,3.567840576,-0.09782372415,0.2533000112,3.381276608,0.1522379369,0.00381597,-0.1972881952,1.936574566,0.344212717,-0.01134877778,-0.06134877852,nan,nan,0,0,0,0,-1,-1
50976,1789731691941749267,4,0,0,0,0,100,0.0797278583,0.003501027822,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1344.784,0,1432.729,7,0,7,0,30,31,173.53039,-0.3693957329,0.1994569451,3.250912428,-0.08943095058,0.02160000056,3.458278418,0.144280985,0.004070078,-0.1862237408,1.972769206,0.35,-0.01939573288,-0.06939573362,nan,nan,0,0,0,0,-1,-1
50998,1789731691967252037,4,0,0,0,0,100,0.08215221763,0.003648638725,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1361.075,0,1448.67,7,0,7,0,31,32,173.6162417,-0.3732170165,0.2174008042,3.24338007,-0.0865207091,0.000699999975,3.448071718,0.1524686962,0.004803105,-0.1734147618,1.988929128,0.3471417431,-0.02607527336,-0.07607527411,nan,nan,0,0,0,0,-1,-1
51019,1789731691991269756,4,0,0,0,0,100,0.092248559,0.002995744348,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1372.086,0,1460.021,7,0,7,0,31,32,173.6986087,-0.3725225031,0.2314033508,3.37064743,-0.09162964672,0.06350000203,3.473426342,0.1442993879,0.004219339,-0.1591780484,2.040410503,0.3404105033,-0.03211199986,-0.08211200061,nan,nan,0,0,0,0,-1,-1
51042,1789731692016937316,4,0,0,0,0,100,0.1039332896,0.002704307437,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1350.385,0,1438.881,7,0,7,0,30,31,173.7881101,-0.382345736,0.245723635,3.505933046,-0.1004144996,0.1185000017,3.504547358,0.1387463063,0.004247571,-0.1410162331,2.066148762,0.328648762,-0.05369697407,-0.1036969748,nan,nan,0,0,0,0,-1,-1
51063,1789731692042034333,4,0,0,0,0,100,0.1268302947,0.001948274672,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1368.198,0,1469.83,7,0,7,0,31,32,173.8747212,-0.3839558065,0.2630669177,3.331065655,-0.1152469963,0.185800001,3.511361361,0.1337965131,0.00376813,-0.1336305672,2.0375,0.3129857205,-0.07097008597,-0.1209700867,nan,nan,0,0,0,0,-1,-1
51085,1789731692067086206,4,0,0,0,0,100,0.1303489059,0.001251380891,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376.755,0,1466.423,7,0,7,0,31,32,173.9573101,-0.3914188445,0.2769142091,3.363368988,-0.002219452988,0.2334000021,3.533809662,0.1194548979,0.003739155,-0.08947784494,2.027105691,0.3125,-0.07891884446,-0.1289188452,nan,nan,0,0,0,0,-1,-1
51108,1789731692092190817,4,0,0,0,0,100,0.1333854944,0.0009045898914,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1384.479,0,1474.829,7,0,7,0,31,32,174.0393768,-0.39597103,0.2916820943,3.382071257,-0.002684021136,0.2788000107,3.539317608,0.1131793708,0.004296543,-0.1337583103,2.01820007,0.2908999652,-0.1050710648,-0.1550710656,nan,nan,0,0,0,0,-1,-1
51130,1789731692116575025,4,0,0,0,0,100,0.1184533238,0.0004603378475,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1402.133,0,1491.109,7,0,7,0,32,33,174.1242104,-0.3964354694,0.3153598607,3.468735218,-0.003295045113,0.3239000142,3.551464081,0.1038303673,0.004419384,-0.2157814785,1.993577026,0.3189229742,-0.07751249516,-0.1275124959,nan,nan,0,0,0,0,-1,-1
51152,1789731692141293361,4,0,0,0,0,100,0.1056423187,0.0003647692502,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1395.069,0,1484.897,7,0,7,0,32,33,174.2102173,-0.3977289796,0.3390965462,3.436443806,-0.003318878589,0.3328999877,3.573305607,0.08716956526,0.004228265,-0.1879547831,1.977320026,0.314820026,-0.08290895358,-0.1329089543,nan,nan,0,0,0,0,-1,-1
51173,1789731692167549165,4,0,0,0,0,100,0.1029334068,0.0002341903746,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1391.202,0,1481.031,7,0,7,0,32,33,174.2963416,-0.4014654458,0.364812851,3.413439274,-0.003528038273,0.359100014,3.59499836,0.07063667476,0.004297385,-0.1596756092,1.973490273,0.3265097267,-0.07495571909,-0.1249557198,nan,nan,0,0,0,0,-1,-1
51195,1789731692192029534,4,0,0,0,0,100,0.0933432281,0.0001211166382,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1401.451,0,1491.6,7,0,7,0,33,34,174.3785998,-0.4017975032,0.385862112,3.460761309,-0.003750495845,0.3704999983,3.637440443,0.05498149991,0.003748293,-0.1380302575,1.952923715,0.3404237153,-0.06137378797,-0.1113737887,nan,nan,0,0,0,0,-1,-1
51217,1789731692217781412,4,0,0,0,0,100,0.07758951187,0.0001816749573,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1449.872,0,1538.789,7,0,7,0,35,36,174.4620906,-0.3991716504,0.4039734602,3.372708559,-0.003274191404,0.342200011,3.685314178,0.04278398678,0.003845425,-0.1210371714,1.944892555,0.3448925547,-0.0542790957,-0.1042790964,nan,nan,0,0,0,0,-1,-1
51239,1789731692242796225,4,0,0,0,0,100,0.06071215868,0.0002422332764,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1410.819,0,1499.505,7,0,7,0,34,35,174.5428535,-0.3968007267,0.4210189283,3.444015026,-0.003066293662,0.3061000109,3.754082441,0.02714063227,0.00433238,-0.1118848159,1.944413248,0.3569132476,-0.03988747909,-0.08988747984,nan,nan,0,0,0,0,-1,-1
51262,1789731692267804425,4,0,0,0,0,100,0.05398881435,0.0004239082336,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1611.395,0,1702.045,7,0,7,0,46,46,174.6263657,-0.3919127882,0.4361386001,3.510505676,-0.002698797733,0.2585999966,3.808930635,0.01315930858,0.004330968,-0.1061287301,1.9125,0.3577839103,-0.03412887782,-0.08412887856,nan,nan,0,0,0,0,-1,-1
51284,1789731692294671849,6,0,0,0,0,100,0.03890362382,0.0003027915955,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-1.961086869,3,174.7919954,-0.3502081037,0.03609891711,-1.846384645,3,174.7919954,-0.3502081037,0.03609891711,1586.748,1596.327,3325.834,7,0,7,0,88,90,174.7109287,-0.3884783387,0.4498594105,3.432752132,-0.002168301959,0.2179999948,3.860761404,-0.000834683713,0.004142564,-0.1017674413,1.889361611,0.3731383889,-0.01533994978,-0.06533995053,nan,nan,0,0,0,0,0,5
51306,1789731692317876591,6,0,0,0,0,100,0.03090718389,0.0001211166382,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-1.993843198,3,174.8738334,-0.3434071541,0.01913457144,-1.869585752,3,174.8738334,-0.3434071541,0.01913457144,1547.866,1508.972,3198.284,7,0,7,0,82,83,174.7897229,-0.3843161762,0.4617559314,3.601338863,-0.001631450141,0.1482000053,3.924832582,-0.01631409302,0.003306372,-0.09910756316,1.877613388,0.3848866123,0.0005704361417,-0.0494295646,nan,nan,0,0,0,0,0,5
51328,1789731692342404699,6,0,0,0,0,100,0.02381783724,0.0003633499146,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-2.007719755,3,174.9622576,-0.3363178372,0.04390771506,-1.874774456,3,174.9622576,-0.3363178372,0.04390771506,1576.41,1512.489,3229.973,7,0,7,0,86,86,174.8772719,-0.3788772821,0.4737550318,3.666526556,-0.000868994859,0.07609999925,3.982069492,-0.02600603364,0.003595045,-0.09705196195,1.85,0.3646074848,-0.01426979732,-0.06426979807,nan,nan,0,0,0,0,0,5
51349,1789731692368566467,6,0,0,0,0,19,0.007720708847,0.005267977715,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,33,19,-1.987091899,3,175.0481423,-0.3302476406,0.05725235939,-1.850923777,3,175.0481423,-0.3302476406,0.05725235939,557.0159998,445.987,1143.647,7,0,7,0,27,29,174.9637226,-0.3732824922,0.4814212322,3.651002407,7.698494301e-05,-0.00680000009,4.043810368,-0.03516902402,0.003897253,-0.09501626395,1.843641226,0.3811412258,0.007858733672,-0.04214126707,nan,nan,0,0,0,0,0,5
51372,1789731692392877808,6,0,0,0,0,18,0.008443832397,0.006507158279,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,32,18,-1.990025878,3,175.1288057,-0.3312373757,0.05943990969,-1.844702125,3,175.1288057,-0.3312373757,0.05943990969,546.0560002,412.5440001,1099.103,7,0,7,0,25,27,175.0437193,-0.375403136,0.4887345433,3.692418337,7.991743041e-05,-0.00689999992,4.122941494,-0.04859213904,0.004238684,-0.09301392881,1.8375,0.3875,0.01209686399,-0.03790313676,nan,nan,0,0,0,0,0,5
51394,1789731692418193025,0,-1.664111257,3,-0.09595960379,4.25797987,18,0.008973360062,0.004776895046,2,1,1663,0,0,0,56705.71094,56175.59766,0.007927298546,0.007927298546,R2,32,18,-1.802136779,3,175.2172237,-0.3295726776,0.08501395399,-1.664111257,3,175.2172237,-0.3295726776,0.08501395399,529.7449999,374.2319999,1006.038,7,1,7,14,16,18,175.1307453,-0.3747766614,0.4929280281,3.763671637,0.002184853423,-0.1816000044,4.182980061,-0.05435681716,0.00436416,-0.09071488689,1.814464974,0.3894649742,0.01468831285,-0.0353116879,10.96667671,0.007927298546,0.009904302657,0.002005852759,0.005318462849,0.004026055336,-1,-1
51416,1789731692442893497,0,-1.426614046,3,-0.08456236124,4.322833538,17,0.009853839874,0.004350066185,2,1,1139,0,0,0,56519.55859,56504.73828,0.005190640688,0.005190640688,R2,15,17,-1.42632997,3,175.3044884,-0.3448093534,0.08019064665,-1.426614046,3,175.3044884,-0.3448093534,0.08019064665,364.5939999,382.809,817.6849999,1,1,14,14,16,18,175.2175574,-0.3904567063,0.4958260655,3.780517101,0.003098641988,-0.2552999854,4.247833729,-0.04889701307,0.003726703,-0.08828313559,1.777295198,0.4147951978,0.02433849153,-0.02566150922,11.05420971,0.005190640688,0.001048319042,0.0001571252942,0.0001201033592,8.034706116e-05,-1,-1
51438,1789731692467961700,6,0,0,0,0,17,0.009942293167,0.004585385323,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,16,17,-1.194905758,3,175.3937287,-0.3704559803,0.06695062946,-1.197957754,3,175.3937287,-0.3704559803,0.06695062946,358.3820004,404.2280002,871.9970002,1,0,14,0,22,24,175.3060621,-0.4164506197,0.4961930811,3.813322783,0.003303236561,-0.2675999999,4.237134933,-0.03083427995,0.003710022,-0.08565366328,1.754887098,0.425,0.008549380302,-0.04145062044,nan,nan,0,0,0,0,0,5
51462,1789731692492861898,6,0,0,0,0,100,0.02894562483,0.0001211166382,2,1,2048,0,6,6,inf,inf,-inf,-inf,none,100,100,-0.9639520645,3,175.4853992,-0.4111462533,0.03355729239,-0.8676375151,3,175.4853992,-0.4111462533,0.03355729239,1565.449,1438.981,3146.406,7,0,7,0,78,80,175.3948475,-0.4582169652,0.4948085248,3.945350409,0.005734068342,-0.4352000058,4.187610149,-0.004147110973,0.00424184,-0.08285749195,1.711894076,0.438105924,-0.02011104116,-0.07011104191,nan,nan,0,0,0,0,0,5
51485,1789731692519349348,4,0,0,0,0,100,0.07527074218,0.0001211166382,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1386.643,0,1480.389,7,0,7,0,32,33,175.4872138,-0.5129289031,0.4912391007,3.985766411,0.005448684562,-0.4056999981,4.098232746,0.04353973269,0.003356877,-0.07977242696,1.6625,0.4458377204,-0.06709118271,-0.1170911835,nan,nan,0,0,0,0,-1,-1
51508,1789731692542896924,4,0,0,0,0,100,0.1402744055,0.0001602172852,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1387.374,0,1483.064,7,0,7,0,32,33,175.5757723,-0.5883292556,0.4918306172,4.081617832,0.003756953636,-0.2676999867,3.956968546,0.09096455574,0.003793888,-0.07698162039,1.623811081,0.4511889188,-0.1371403368,-0.1871403375,nan,nan,0,0,0,0,-1,-1
51531,1789731692568257637,4,0,0,0,0,100,0.1797004044,0.0009963735938,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1368.489,0,1457.977,7,0,7,0,31,32,175.6750861,-0.646527946,0.4209168553,4.089393616,5.9149359e-05,-0.00419999985,3.897451162,0.1388298422,0.00443884,-0.07585938947,1.599236833,0.4984736663,-0.1480542797,-0.1980542805,nan,nan,0,0,0,0,-1,-1
51552,1789731692593208199,4,0,0,0,0,100,0.1957651973,0.001873522997,1,0,0,0,4,-1,inf,nan,-inf,nan,none,100,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1369.971,0,1459.42,7,0,7,0,31,32,175.7696511,-0.6881293058,0.4278068542,4.066382885,-0.0007777522551,0.05579999834,3.952181816,0.1577695012,0.004027898,-0.07581942102,1.552631384,0.5098686157,-0.1782606902,-0.2282606909,nan,nan,0,0,0,0,-1,-1
