# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
21.469780,0.210789,5.732920,-1.1327215,-0.1306625,0.0000000,0.0000000,1.297787,0.941340
21.550336,0.244575,5.659792,-1.1432773,-0.1314127,0.0000000,0.0000000,1.288140,0.943212
21.630764,0.277534,5.586427,-1.1538699,-0.1319937,0.0000000,0.0000000,1.277641,0.944432
21.711073,0.309665,5.512826,-1.1644932,-0.1325682,0.0000000,0.0000000,1.267747,0.944900
21.791271,0.340968,5.438989,-1.1751458,-0.1330915,0.0000000,0.0000000,1.257833,0.944620
21.871369,0.371443,5.364916,-1.1858254,-0.1335743,0.0000000,0.0000000,1.248683,0.943611
21.951374,0.401091,5.290607,-1.1965295,-0.1340128,0.0000000,0.0000000,1.241182,0.941843
22.031296,0.429911,5.216061,-1.2072559,-0.1344070,0.0000000,0.0000000,1.232851,0.939405
22.111145,0.457902,5.141279,-1.2180020,-0.1347561,0.0000000,0.0000000,1.220130,0.936546
22.190930,0.485066,5.066262,-1.2287655,-0.1350595,0.0000000,0.0000000,1.202474,0.933955
22.270659,0.511403,4.991008,-1.2395439,-0.1353166,0.0000000,0.0000000,1.179379,0.932943
22.350342,0.536911,4.915518,-1.2503347,-0.1355271,0.0000000,0.0000000,1.151286,0.934188
22.429989,0.561592,4.839791,-1.2611354,-0.1356905,0.0000000,0.0000000,1.122424,0.937246
22.509608,0.585444,4.763829,-1.2719436,-0.1358065,0.0000000,0.0000000,1.097225,0.940857
22.589210,0.608469,4.687630,-1.2827567,-0.1358751,0.0000000,0.0000000,1.077804,0.944181
22.668802,0.630666,4.611196,-1.2935721,-0.1358960,0.0000000,0.0000000,1.059956,0.947055
22.748395,0.652036,4.534525,-1.3043874,-0.1358692,0.0000000,0.0000000,1.038773,0.949728
22.827999,0.672577,4.457618,-1.3151999,-0.1357947,0.0000000,0.0000000,1.016335,0.952294
22.907621,0.692291,4.380474,-1.3260073,-0.1356727,0.0000000,0.0000000,0.997415,0.954303
22.987272,0.711177,4.303095,-1.3368070,-0.1355035,0.0000000,0.0000000,0.983950,0.955057
23.066960,0.729235,4.225480,-1.3475964,-0.1352872,0.0000000,0.0000000,0.972284,0.954420
23.146696,0.746465,4.147628,-1.3583730,-0.1350243,0.0000000,0.0000000,0.961019,0.952671
23.226488,0.762867,4.069540,-1.3691345,-0.1347152,0.0000000,0.0000000,0.951861,0.950054
23.306345,0.778442,3.991216,-1.3798783,-0.1343605,0.0000000,0.0000000,0.942990,0.946663
23.386277,0.793189,3.912656,-1.3906020,-0.1339608,0.0000000,0.0000000,0.934861,0.942525
23.466294,0.807108,3.833860,-1.4013032,-0.1335167,0.0000000,0.0000000,0.928451,0.937707
23.546403,0.820199,3.754827,-1.4119796,-0.1330290,0.0000000,0.0000000,0.921353,0.932469
23.626615,0.832462,3.675558,-1.4226287,-0.1324985,0.0000000,0.0000000,0.915163,0.927323
23.706938,0.843898,3.596054,-1.4332484,-0.1319261,0.0000000,0.0000000,0.911206,0.922984
23.787381,0.854505,3.516313,-1.4438362,-0.1313128,0.0000000,0.0000000,0.905410,0.920459
23.867954,0.864285,3.436336,-1.4543901,-0.1306597,0.0000000,0.0000000,0.896444,0.921099
23.948665,0.873237,3.356122,-1.4649078,-0.1299667,0.0000000,0.0000000,0.886708,0.925048
24.029524,0.881361,3.275673,-1.4753873,-0.1292401,0.0000000,0.0000000,0.877630,0.930911
24.110538,0.888658,3.194987,-1.4858261,-0.1284609,0.0000000,0.0000000,0.869508,0.937077
24.191718,0.895126,3.114066,-1.4962238,-0.1277058,0.0000000,0.0000000,0.862659,0.942749
24.273072,0.900767,3.032908,-1.5065720,-0.1266946,0.0000000,0.0000000,0.858651,0.947721
24.354608,0.905580,2.951514,-1.5168933,-0.1264776,0.0000000,0.0000000,0.859715,0.951962
24.436336,0.909565,2.869883,-1.5270937,-0.1231452,0.0000000,0.0000000,0.863953,0.955477
24.518263,0.912722,2.788017,-1.5375158,-0.1312784,0.0000000,0.0000000,0.865922,0.958253
24.600399,0.915052,2.705914,-1.5468714,-0.0965324,0.0000000,0.0000000,0.864968,0.960326
24.682655,0.916798,2.623677,-1.5509643,-0.0029821,0.0000000,0.0000000,0.863355,0.961980
24.764865,0.918392,2.541482,-1.5521634,-0.0261901,0.0000000,0.0000000,0.861757,0.963448
24.847028,0.919842,2.459332,-1.5540617,-0.0200173,0.0000000,0.0000000,0.860279,0.964079
24.929142,0.921147,2.377228,-1.5557752,-0.0217192,0.0000000,0.0000000,0.858950,0.962274
25.011209,0.922307,2.295169,-1.5575409,-0.0213103,0.0000000,0.0000000,0.857769,0.956861
25.093228,0.923322,2.213156,-1.5592952,-0.0214670,0.0000000,0.0000000,0.856735,0.950217
25.175200,0.924193,2.131189,-1.5610550,-0.0214719,0.0000000,0.0000000,0.855848,0.946239
25.257125,0.924918,2.049267,-1.5628160,-0.0215174,0.0000000,0.0000000,0.855109,0.945297
25.339003,0.925500,1.967391,-1.5645792,-0.0215519,0.0000000,0.0000000,0.854517,0.945552
25.420835,0.925936,1.885561,-1.5663444,-0.0215892,0.0000000,0.0000000,0.854078,0.945947
25.502620,0.926228,1.803776,-1.5681115,-0.0216256,0.0000000,0.0000000,0.853867,0.946232
25.584360,0.926375,1.722037,-1.5698807,-0.0216621,0.0000000,0.0000000,0.854423,0.946372
25.666053,0.926378,1.640343,-1.5716518,-0.0216984,0.0000000,0.0000000,0.857493,0.946309
25.747701,0.926236,1.558695,-1.5734249,-0.0217346,0.0000000,0.0000000,0.864407,0.945639
25.829304,0.925949,1.477093,-1.5752000,-0.0217706,0.0000000,0.0000000,0.872669,0.943001
25.910862,0.925517,1.395536,-1.5769771,-0.0218066,0.0000000,0.0000000,0.878685,0.936807
25.992376,0.924941,1.314024,-1.5787560,-0.0218424,0.0000000,0.0000000,0.884148,0.928370
26.073845,0.924220,1.232559,-1.5805370,-0.0218780,0.0000000,0.0000000,0.892171,0.921184
26.155269,0.923354,1.151139,-1.5823198,-0.0219136,0.0000000,0.0000000,0.900835,0.914939
26.236650,0.922344,1.069764,-1.5841046,-0.0219490,0.0000000,0.0000000,0.906844,0.906878
26.317987,0.921189,0.988435,-1.5858913,-0.0219843,0.0000000,0.0000000,0.911963,0.897899
26.399281,0.919889,0.907152,-1.5876799,-0.0220194,0.0000000,0.0000000,0.919872,0.890643
26.480531,0.918444,0.825914,-1.5894704,-0.0220544,0.0000000,0.0000000,0.929328,0.883626
26.561739,0.916855,0.744722,-1.5912628,-0.0220893,0.0000000,0.0000000,0.936215,0.874551
26.642904,0.915121,0.663576,-1.5930571,-0.0221240,0.0000000,0.0000000,0.939756,0.865330
26.724026,0.913243,0.582475,-1.5948533,-0.0221586,0.0000000,0.0000000,0.941998,0.857884
26.805107,0.911220,0.501420,-1.5966513,-0.0221930,0.0000000,0.0000000,0.944095,0.849958
26.886146,0.909052,0.420410,-1.5984512,-0.0222273,0.0000000,0.0000000,0.946310,0.840296
26.967143,0.906739,0.339446,-1.6002529,-0.0222615,0.0000000,0.0000000,0.948688,0.832835
27.048099,0.904282,0.258528,-1.6020565,-0.0222955,0.0000000,0.0000000,0.951382,0.831564
27.129013,0.901680,0.177655,-1.6038619,-0.0223293,0.0000000,0.0000000,0.955260,0.835486
27.209887,0.898933,0.096827,-1.6056691,-0.0223631,0.0000000,0.0000000,0.962288,0.839616
27.290721,0.896042,0.016046,-1.6074782,-0.0223966,0.0000000,0.0000000,0.972824,0.840386
27.371514,0.893006,-0.064690,-1.6092890,-0.0224300,0.0000000,0.0000000,0.983118,0.838474
27.452267,0.889825,-0.145381,-1.6111016,-0.0224633,0.0000000,0.0000000,0.989838,0.835797
27.532980,0.886500,-0.226026,-1.6129160,-0.0224961,0.0000000,0.0000000,0.993590,0.834044
27.613654,0.883030,-0.306625,-1.6147323,-0.0225300,0.0000000,0.0000000,0.994662,0.835091
27.694289,0.879415,-0.387179,-1.6165501,-0.0225593,0.0000000,0.0000000,0.992052,0.838921
27.774885,0.875655,-0.467687,-1.6183702,-0.0226048,0.0000000,0.0000000,0.987926,0.842014
27.855442,0.871751,-0.548149,-1.6201905,-0.0225891,0.0000000,0.0000000,0.985988,0.841630
27.935960,0.867702,-0.628566,-1.6220179,-0.0228013,0.0000000,0.0000000,0.985487,0.838647
28.016441,0.863508,-0.708937,-1.6238272,-0.0221617,0.0000000,0.0000000,0.983004,0.834839
28.096884,0.859170,-0.789263,-1.6257121,-0.0247011,0.0000000,0.0000000,0.979517,0.831594
28.177289,0.854687,-0.869543,-1.6273232,-0.0153728,0.0000000,0.0000000,0.978571,0.830828
28.257675,0.850106,-0.949799,-1.6281856,-0.0060847,0.0000000,0.0000000,0.979500,0.834290
28.338062,0.845473,-1.030052,-1.6287748,-0.0085734,0.0000000,0.0000000,0.978535,0.841088
28.418449,0.840788,-1.110302,-1.6294372,-0.0079065,0.0000000,0.0000000,0.975414,0.848788
28.498836,0.836051,-1.190550,-1.6300799,-0.0080851,0.0000000,0.0000000,0.973611,0.856049
28.579224,0.831262,-1.270794,-1.6307279,-0.0080371,0.0000000,0.0000000,0.973949,0.863166
28.659611,0.826421,-1.351036,-1.6313745,-0.0080499,0.0000000,0.0000000,0.973443,0.870864
28.739999,0.821528,-1.431275,-1.6320215,-0.0080463,0.0000000,0.0000000,0.972561,0.879019
28.820388,0.816584,-1.511511,-1.6326684,-0.0080471,0.0000000,0.0000000,0.976176,0.887175
28.900777,0.811587,-1.591745,-1.6333153,-0.0080467,0.0000000,0.0000000,0.985269,0.894882
28.981166,0.806539,-1.671975,-1.6339621,-0.0080467,0.0000000,0.0000000,0.995404,0.901864
29.061556,0.801438,-1.752203,-1.6346090,-0.0080465,0.0000000,0.0000000,1.003806,0.908691
29.141946,0.796286,-1.832428,-1.6352558,-0.0080463,0.0000000,0.0000000,1.010401,0.916262
29.222337,0.791082,-1.912650,-1.6359027,-0.0080462,0.0000000,0.0000000,1.016016,0.924953
29.302728,0.785825,-1.992870,-1.6365495,-0.0080460,0.0000000,0.0000000,1.021378,0.935096
29.383120,0.780517,-2.073086,-1.6371964,-0.0080458,0.0000000,0.0000000,1.026746,0.946651
29.463513,0.775157,-2.153300,-1.6378432,-0.0080456,0.0000000,0.0000000,1.032162,0.958835
29.543906,0.769745,-2.233511,-1.6384900,-0.0080454,0.0000000,0.0000000,1.037621,0.970907
29.624300,0.764281,-2.313719,-1.6391368,-0.0080452,0.0000000,0.0000000,1.043004,0.983017
29.704695,0.758765,-2.393925,-1.6397836,-0.0080450,0.0000000,0.0000000,1.047628,0.995150
29.785091,0.753197,-2.474127,-1.6404303,-0.0080447,0.0000000,0.0000000,1.049764,1.007052
29.865487,0.747578,-2.554327,-1.6410771,-0.0080445,0.0000000,0.0000000,1.048439,1.018968
29.945884,0.741906,-2.634524,-1.6417238,-0.0080442,0.0000000,0.0000000,1.046423,1.030419
30.026282,0.736182,-2.714718,-1.6423706,-0.0080439,0.0000000,0.0000000,1.046364,1.039955
30.106681,0.730407,-2.794909,-1.6430173,-0.0080437,0.0000000,0.0000000,1.046281,1.046243
30.187081,0.724579,-2.875098,-1.6436640,-0.0080434,0.0000000,0.0000000,1.044334,1.049766
30.267482,0.718700,-2.955283,-1.6443106,-0.0080431,0.0000000,0.0000000,1.043184,1.052750
30.347884,0.712769,-3.035466,-1.6449573,-0.0080428,0.0000000,0.0000000,1.044409,1.055053
30.428287,0.706786,-3.115646,-1.6456040,-0.0080425,0.0000000,0.0000000,1.045102,1.055667
30.508691,0.700750,-3.195823,-1.6462506,-0.0080421,0.0000000,0.0000000,1.043484,1.056707
30.589096,0.694663,-3.275998,-1.6468972,-0.0080418,0.0000000,0.0000000,1.042306,1.059619
30.669503,0.688524,-3.356170,-1.6475438,-0.0080414,0.0000000,0.0000000,1.042988,1.063145
30.749910,0.682333,-3.436338,-1.6481904,-0.0080411,0.0000000,0.0000000,1.042798,1.066712
30.830319,0.676090,-3.516504,-1.6488369,-0.0080407,0.0000000,0.0000000,1.041103,1.069786
30.910729,0.669796,-3.596668,-1.6494835,-0.0080403,0.0000000,0.0000000,1.041046,1.072110
30.991140,0.663449,-3.676828,-1.6501300,-0.0080399,0.0000000,0.0000000,1.042922,1.074641
31.071553,0.657050,-3.756986,-1.6507765,-0.0080395,0.0000000,0.0000000,1.043367,1.076613
31.151967,0.650600,-3.837140,-1.6514230,-0.0080391,0.0000000,0.0000000,1.041962,1.077619
31.232382,0.644097,-3.917292,-1.6520694,-0.0080387,0.0000000,0.0000000,1.042058,1.079436
31.312799,0.637543,-3.997441,-1.6527159,-0.0080383,0.0000000,0.0000000,1.044144,1.081771
31.393217,0.630936,-4.077588,-1.6533623,-0.0080378,0.0000000,0.0000000,1.044844,1.083740
31.473637,0.624278,-4.157731,-1.6540086,-0.0080374,0.0000000,0.0000000,1.043615,1.086109
31.554058,0.617568,-4.237872,-1.6546550,-0.0080369,0.0000000,0.0000000,1.043571,1.088362
31.634480,0.610806,-4.318010,-1.6553013,-0.0080365,0.0000000,0.0000000,1.044973,1.090201
31.714905,0.603992,-4.398145,-1.6559476,-0.0080360,0.0000000,0.0000000,1.044873,1.092494
31.795331,0.597126,-4.478277,-1.6565939,-0.0080355,0.0000000,0.0000000,1.043953,1.094490
31.875758,0.590208,-4.558407,-1.6572402,-0.0080350,0.0000000,0.0000000,1.045453,1.096191
31.956187,0.583238,-4.638534,-1.6578864,-0.0080345,0.0000000,0.0000000,1.048796,1.098110
32.036618,0.576216,-4.718657,-1.6585326,-0.0080340,0.0000000,0.0000000,1.050282,1.099046
32.117051,0.569143,-4.798779,-1.6591788,-0.0080334,0.0000000,0.0000000,1.049582,1.099494
32.197486,0.562017,-4.878897,-1.6598249,-0.0080329,0.0000000,0.0000000,1.050157,1.100615
32.277922,0.554839,-4.959012,-1.6604710,-0.0080323,0.0000000,0.0000000,1.052847,1.100148
32.358360,0.547610,-5.039125,-1.6611171,-0.0080318,0.0000000,0.0000000,1.054323,1.096289
32.438800,0.540328,-5.119235,-1.6617632,-0.0080312,0.0000000,0.0000000,1.053803,1.090897
32.519242,0.532995,-5.199342,-1.6624092,-0.0080306,0.0000000,0.0000000,1.054541,1.087292
32.599686,0.525610,-5.279446,-1.6630552,-0.0080300,0.0000000,0.0000000,1.057428,1.086916
32.680132,0.518173,-5.359547,-1.6637011,-0.0080294,0.0000000,0.0000000,1.059155,1.086893
32.760580,0.510683,-5.439646,-1.6643471,-0.0080288,0.0000000,0.0000000,1.058815,1.083921
32.841030,0.503142,-5.519742,-1.6649930,-0.0080282,0.0000000,0.0000000,1.059460,1.078802
32.921482,0.495549,-5.599835,-1.6656388,-0.0080276,0.0000000,0.0000000,1.061704,1.074992
33.001936,0.487905,-5.679925,-1.6662847,-0.0080269,0.0000000,0.0000000,1.062584,1.074300
33.082393,0.480208,-5.760012,-1.6669304,-0.0080263,0.0000000,0.0000000,1.062409,1.074064
33.162851,0.472459,-5.840097,-1.6675762,-0.0080256,0.0000000,0.0000000,1.064288,1.070903
33.243312,0.464658,-5.920179,-1.6682219,-0.0080250,0.0000000,0.0000000,1.067634,1.065536
33.323775,0.456806,-6.000258,-1.6688676,-0.0080243,0.0000000,0.0000000,1.069050,1.061412
33.404241,0.448901,-6.080334,-1.6695133,-0.0080236,0.0000000,0.0000000,1.069048,1.060398
33.484708,0.440945,-6.160407,-1.6701589,-0.0080229,0.0000000,0.0000000,1.070709,1.059944
33.565178,0.432936,-6.240478,-1.6708044,-0.0080222,0.0000000,0.0000000,1.073261,1.056589
33.645651,0.424876,-6.320545,-1.6714500,-0.0080215,0.0000000,0.0000000,1.073996,1.050973
33.726125,0.416764,-6.400610,-1.6720955,-0.0080207,0.0000000,0.0000000,1.074539,1.046540
33.806603,0.408599,-6.480672,-1.6727409,-0.0080200,0.0000000,0.0000000,1.077516,1.045211
33.887082,0.400383,-6.560732,-1.6733863,-0.0080192,0.0000000,0.0000000,1.080986,1.044533
33.967565,0.392115,-6.640788,-1.6740317,-0.0080185,0.0000000,0.0000000,1.081950,1.040976
34.048050,0.383795,-6.720842,-1.6746771,-0.0080177,0.0000000,0.0000000,1.081521,1.035111
34.128537,0.375423,-6.800893,-1.6753224,-0.0080169,0.0000000,0.0000000,1.081332,1.030372
34.209027,0.367000,-6.880941,-1.6759676,-0.0080161,0.0000000,0.0000000,1.080853,1.028738
34.289520,0.358524,-6.960986,-1.6766128,-0.0080153,0.0000000,0.0000000,1.080992,1.027829
34.370015,0.349996,-7.041028,-1.6772580,-0.0080145,0.0000000,0.0000000,1.082074,1.024065
34.450513,0.341417,-7.121068,-1.6779031,-0.0080138,0.0000000,0.0000000,1.082363,1.017949
34.531014,0.332785,-7.201105,-1.6785482,-0.0080127,0.0000000,0.0000000,1.082651,1.012910
34.611518,0.324102,-7.281139,-1.6791932,-0.0080129,0.0000000,0.0000000,1.083525,1.010975
34.692024,0.315366,-7.361170,-1.6798381,-0.0080080,0.0000000,0.0000000,1.082062,1.009824
34.772534,0.306579,-7.441198,-1.6804834,-0.0080223,0.0000000,0.0000000,1.076547,1.005721
34.853046,0.297740,-7.521224,-1.6811270,-0.0079648,0.0000000,0.0000000,1.067618,0.998487
34.933561,0.288848,-7.601247,-1.6817768,-0.0081753,0.0000000,0.0000000,1.056040,0.989915
35.014079,0.279905,-7.681267,-1.6824032,-0.0073855,0.0000000,0.0000000,1.042932,0.981107
35.094601,0.270910,-7.761284,-1.6831164,-0.0103290,0.0000000,0.0000000,1.029385,0.972840
35.175125,0.261863,-7.841298,-1.6835057,0.0006606,0.0000000,0.0000000,1.015848,0.966697
35.255652,0.252765,-7.921310,-1.6851037,-0.0403474,0.0000000,0.0000000,1.002175,0.963990
35.336274,0.243285,-8.001373,-1.6941102,-0.1830815,0.0000000,0.0000000,0.987679,0.962460
35.417181,0.232778,-8.081594,-1.7074593,-0.1469103,0.0000000,0.0000000,0.973659,0.958520
35.498390,0.221227,-8.161977,-1.7196930,-0.1543815,0.0000000,0.0000000,0.960899,0.950909
35.579913,0.208630,-8.242521,-1.7321052,-0.1501280,0.0000000,0.0000000,0.948925,0.940699
35.661763,0.194990,-8.323227,-1.7443453,-0.1489579,0.0000000,0.0000000,0.937314,0.928929
35.743953,0.180304,-8.404094,-1.7565041,-0.1469173,0.0000000,0.0000000,0.926713,0.916055
35.826494,0.164574,-8.485122,-1.7685544,-0.1450672,0.0000000,0.0000000,0.917562,0.902158
35.909398,0.147799,-8.566312,-1.7805006,-0.1431284,0.0000000,0.0000000,0.909142,0.887237
35.992678,0.129980,-8.647663,-1.7923391,-0.1411799,0.0000000,0.0000000,0.902004,0.871286
36.076344,0.111116,-8.729175,-1.8040685,-0.1392047,0.0000000,0.0000000,0.896128,0.854397
36.160409,0.091208,-8.810848,-1.8156869,-0.1372114,0.0000000,0.0000000,0.890959,0.837175
36.244884,0.070254,-8.892683,-1.8271928,-0.1352019,0.0000000,0.0000000,0.887212,0.821489
36.329780,0.048256,-8.974680,-1.8385850,-0.1331788,0.0000000,0.0000000,0.884487,0.809867
36.415107,0.025214,-9.056837,-1.8498621,-0.1311475,0.0000000,0.0000000,0.882564,0.802904
36.500878,0.001127,-9.139156,-1.8610229,-0.1291019,0.0000000,0.0000000,0.882121,0.798879
36.587102,-0.024005,-9.221636,-1.8720672,-0.1270771,0.0000000,0.0000000,0.882466,0.796002
36.673790,-0.050181,-9.304278,-1.8829913,-0.1249556,0.0000000,0.0000000,0.883811,0.793024
36.760953,-0.077402,-9.387081,-1.8938056,-0.1231869,0.0000000,0.0000000,0.886333,0.788947
36.848600,-0.105668,-9.470045,-1.9044677,-0.1201094,0.0000000,0.0000000,0.888255,0.783766
36.936742,-0.134978,-9.553171,-1.9151340,-0.1219170,0.0000000,0.0000000,0.888522,0.778080
37.025388,-0.165333,-9.636458,-1.9252170,-0.1055757,0.0000000,0.0000000,0.887342,0.771694
37.114548,-0.196733,-9.719906,-1.9369134,-0.1567741,0.0000000,0.0000000,0.886264,0.765220
37.203275,-0.229480,-9.802368,-1.9656810,-0.4917167,0.0000000,0.0000000,0.887873,0.762277
37.289443,-0.264277,-9.881199,-2.0069173,-0.4655263,0.0000000,0.0000000,0.893935,0.763419
37.373100,-0.301151,-9.956290,-2.0484642,-0.5277787,0.0000000,0.0000000,0.903637,0.769055
37.454393,-0.340101,-10.027644,-2.0930401,-0.5690046,0.0000000,0.0000000,0.918882,0.777728
37.533482,-0.381129,-10.095259,-2.1399808,-0.6181312,0.0000000,0.0000000,0.941290,0.787771
37.610542,-0.424234,-10.159136,-2.1894636,-0.6662667,0.0000000,0.0000000,0.969208,0.797281
37.685762,-0.469415,-10.219274,-2.2413846,-0.7144017,0.0000000,0.0000000,0.999356,0.805929
37.759344,-0.516673,-10.275675,-2.2956424,-0.7605321,0.0000000,0.0000000,1.031208,0.813259
37.831505,-0.566009,-10.328337,-2.3520546,-0.8031798,0.0000000,0.0000000,1.065768,0.819328
37.902475,-0.617421,-10.377260,-2.4103741,-0.8405546,0.0000000,0.0000000,1.104586,0.824424
37.972495,-0.670910,-10.422445,-2.4702844,-0.8709388,0.0000000,0.0000000,1.152199,0.828831
38.041816,-0.726476,-10.463892,-2.5314065,-0.8927858,0.0000000,0.0000000,1.211717,0.832490
38.110698,-0.784120,-10.501601,-2.5933103,-0.9049079,0.0000000,0.0000000,1.273368,0.835476
38.179404,-0.843840,-10.535571,-2.6555310,-0.9066162,0.0000000,0.0000000,1.323313,0.838722
38.248199,-0.905637,-10.565803,-2.7175893,-0.8978145,0.0000000,0.0000000,1.375694,0.841646
38.317350,-0.969511,-10.592297,-2.7790131,-0.8789974,0.0000000,0.0000000,1.437523,0.844604
38.387116,-1.035462,-10.615052,-2.8393599,-0.8512410,0.0000000,0.0000000,1.495669,0.848557
38.457752,-1.103489,-10.634069,-2.8982298,-0.8158574,0.0000000,0.0000000,1.530407,0.853324
38.529502,-1.173594,-10.649348,-2.9552957,-0.7750395,0.0000000,0.0000000,1.556196,0.859583
38.602601,-1.245776,-10.660888,-3.0102481,-0.7286650,0.0000000,0.0000000,1.569581,0.868122
38.677268,-1.320035,-10.668691,-3.0630339,-0.6853924,0.0000000,0.0000000,1.560870,0.879694
38.753712,-1.396370,-10.672754,-3.1129594,-0.6209572,0.0000000,0.0000000,1.552882,0.895733
38.831223,-1.473880,-10.673162,3.1241855,-0.5670851,0.0000000,0.0000000,1.552073,0.917338
38.907542,-1.550139,-10.670137,3.0790824,-0.6149589,0.0000000,0.0000000,1.557906,0.940966
38.982693,-1.625013,-10.663690,3.0320408,-0.6370899,0.0000000,0.0000000,1.570612,0.963323
39.056842,-1.698503,-10.653821,2.9838596,-0.6626103,0.0000000,0.0000000,1.587435,0.983234
39.130161,-1.770607,-10.640532,2.9345459,-0.6827071,0.0000000,0.0000000,1.599459,1.000244
39.202829,-1.841327,-10.623820,2.8843545,-0.6988356,0.0000000,0.0000000,1.599498,1.014516
39.275028,-1.910663,-10.603688,2.8335077,-0.7098350,0.0000000,0.0000000,1.573429,1.026450
39.346945,-1.978613,-10.580134,2.7822626,-0.7154383,0.0000000,0.0000000,1.543001,1.036491
39.418769,-2.045179,-10.553158,2.7308845,-0.7153863,0.0000000,0.0000000,1.515071,1.045012
39.490690,-2.110360,-10.522761,2.6796441,-0.7096915,0.0000000,0.0000000,1.477781,1.052376
39.562896,-2.174157,-10.488943,2.6288072,-0.6985738,0.0000000,0.0000000,1.433539,1.058817
39.635573,-2.236569,-10.451703,2.5786275,-0.6824573,0.0000000,0.0000000,1.382972,1.064485
39.708906,-2.297596,-10.411042,2.5293391,-0.6619291,0.0000000,0.0000000,1.317868,1.069474
39.783071,-2.357238,-10.366960,2.4811504,-0.6376918,0.0000000,0.0000000,1.250093,1.073772
39.858241,-2.415496,-10.319456,2.4342405,-0.6105166,0.0000000,0.0000000,1.190472,1.077331
39.934582,-2.472369,-10.268530,2.3887573,-0.5811697,0.0000000,0.0000000,1.139262,1.080091
40.012252,-2.527857,-10.214183,2.3448144,-0.5504576,0.0000000,0.0000000,1.095515,1.081890
40.091399,-2.581961,-10.156415,2.3025004,-0.5188626,0.0000000,0.0000000,1.058435,1.082545
40.172167,-2.634680,-10.095226,2.2618522,-0.4877502,0.0000000,0.0000000,1.027714,1.081813
40.254689,-2.686014,-10.030614,2.2229640,-0.4548066,0.0000000,0.0000000,1.004489,1.079370
40.339089,-2.735964,-9.962582,2.1855915,-0.4308401,0.0000000,0.0000000,0.988622,1.074829
40.425485,-2.784528,-9.891128,2.1506613,-0.3778539,0.0000000,0.0000000,0.977560,1.067720
40.513444,-2.831851,-9.816983,2.1318775,-0.0492447,0.0000000,0.0000000,0.971123,1.055549
40.601318,-2.878377,-9.742437,2.1247095,-0.1138966,0.0000000,0.0000000,0.966294,1.040724
40.688989,-2.924139,-9.667657,2.1154460,-0.0974282,0.0000000,0.0000000,0.962134,1.026341
40.776465,-2.969137,-9.592642,2.1066930,-0.1026954,0.0000000,0.0000000,0.959082,1.011440
40.863753,-3.013371,-9.517392,2.0977545,-0.1021105,0.0000000,0.0000000,0.956654,0.996208
40.950859,-3.056841,-9.441908,2.0888183,-0.1030708,0.0000000,0.0000000,0.955180,0.982437
41.037791,-3.099547,-9.366189,2.0798356,-0.1035918,0.0000000,0.0000000,0.954663,0.973487
41.124555,-3.141489,-9.290236,2.0708209,-0.1042047,0.0000000,0.0000000,0.954772,0.971566
41.211159,-3.182667,-9.214048,2.0617721,-0.1047662,0.0000000,0.0000000,0.955963,0.975971
41.297609,-3.223081,-9.137626,2.0526914,-0.1053140,0.0000000,0.0000000,0.957946,0.983056
41.383913,-3.262730,-9.060969,2.0435798,-0.1058370,0.0000000,0.0000000,0.960665,0.990385
41.470079,-3.301616,-8.984077,2.0344388,-0.1063376,0.0000000,0.0000000,0.964492,0.997163
41.556112,-3.339738,-8.906951,2.0252698,-0.1068139,0.0000000,0.0000000,0.968984,1.003327
41.642021,-3.377096,-8.829590,2.0160741,-0.1072674,0.0000000,0.0000000,0.974380,1.009105
41.727812,-3.413690,-8.751995,2.0068534,-0.1076901,0.0000000,0.0000000,0.980807,1.014754
41.813493,-3.449520,-8.674165,1.9976084,-0.1081097,0.0000000,0.0000000,0.987866,1.020032
41.899072,-3.484586,-8.596100,1.9883433,-0.1084202,0.0000000,0.0000000,0.995987,1.024247
41.984555,-3.518888,-8.517801,1.9790498,-0.1090150,0.0000000,0.0000000,1.004995,1.027170
42.069950,-3.552426,-8.439268,1.9697658,-0.1084222,0.0000000,0.0000000,1.014712,1.029106
42.155265,-3.585200,-8.360499,1.9603574,-0.1121371,0.0000000,0.0000000,1.025587,1.030476
42.240506,-3.617210,-8.281496,1.9513314,-0.0996388,0.0000000,0.0000000,1.037151,1.031743
42.325682,-3.648456,-8.202259,1.9408046,-0.1475364,0.0000000,0.0000000,1.049807,1.033338
42.410451,-3.678485,-8.122987,1.9233565,-0.2641336,0.0000000,0.0000000,1.065026,1.035381
42.494292,-3.706584,-8.043995,1.9020353,-0.2444917,0.0000000,0.0000000,1.082692,1.038237
42.577233,-3.732745,-7.965287,1.8811111,-0.2600682,0.0000000,0.0000000,1.102744,1.042830
42.659313,-3.756966,-7.886863,1.8595155,-0.2661555,0.0000000,0.0000000,1.125033,1.049015
42.740568,-3.779249,-7.808723,1.8375407,-0.2747393,0.0000000,0.0000000,1.149730,1.055922
42.821038,-3.799592,-7.730867,1.8151190,-0.2825420,0.0000000,0.0000000,1.176389,1.062729
42.900763,-3.817997,-7.653295,1.7922809,-0.2903880,0.0000000,0.0000000,1.203421,1.068570
42.979786,-3.834464,-7.576007,1.7690337,-0.2979952,0.0000000,0.0000000,1.231898,1.072841
43.058148,-3.848991,-7.499003,1.7453934,-0.3053761,0.0000000,0.0000000,1.264333,1.075509
