event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
1348,1789654030657355011,15,21.91192318,0.1328549087,-0.2932515144,0.7744247913,0,0.04029341787,1.125,0.03175953403,0.1663771719,3,0.1589233577,3
1348,1789654030657355011,16,21.93122614,0.1270126998,-0.2912683189,0.847258687,0,0.05194915831,1.200000048,0.03573261946,0.1589233577,3,0.1436683834,3
1348,1789654030657355011,17,21.95229353,0.1206896305,-0.2889573574,0.9204698205,0,0.06503841281,1.275000095,0.0393243283,0.1436683834,3,0.1207293421,3
1348,1789654030657355011,18,21.97514028,0.1138985977,-0.2863030434,0.9939716458,0,0.07919877768,1.350000143,0.04234256223,0.1207293421,3,0.09076097608,3
1348,1789654030657355011,19,21.99977976,0.106655173,-0.2833010852,1.067697406,0,0.09392729402,1.425000191,0.04461158812,0.09076097608,3,0.05495111272,3
1348,1789654030657355011,20,22.02621895,0.09897785634,-0.2799109519,1.141595721,0,0.1086002588,1.500000238,0.04598536715,0.05495111272,3,0.01496118959,3
1348,1789654030657355011,21,22.05446664,0.09088824689,-0.27612409,1.215627074,0,0.1225068718,1.575000286,0.04635939747,0.01496118959,3,-0.02708184905,3
1348,1789654030657355011,22,22.08453345,0.08241005987,-0.2719716728,1.289760828,0,0.1348972917,1.650000334,0.04568235204,-0.02708184905,3,-0.06853982061,3
1348,1789654030657355011,23,22.11644204,0.07356537879,-0.2676754892,1.363973618,0,0.1450464278,1.725000381,0.04396885633,-0.06853982061,3,-0.1061414033,3
1348,1789654030657355011,24,22.15020524,0.06437076628,-0.2634332478,1.438247204,0,0.1523369551,1.800000429,0.04131532088,-0.1061414033,3,-0.1361436844,3
1348,1789654030657355011,25,22.18582252,0.05483811349,-0.2593265474,1.512567639,0,0.1563574225,1.875000477,0.03791172802,-0.1361436844,3,-0.1548654437,3
1348,1789654030657355011,26,22.22328515,0.0449782759,-0.2553015351,1.586924195,0,0.1570001245,1.950000525,0.03404009342,-0.1548654437,3,-0.1596244425,3
1348,1789654030657355011,27,22.26258905,0.03480329737,-0.2513216138,1.661308646,0,0.1545296609,2.025000572,0.03004948236,-0.1596244425,3,-0.1501775533,3
1348,1789654030657355011,28,22.30369377,0.02435933426,-0.2457099408,1.735714555,0,0.1495756805,2.10000062,0.02629504353,-0.1501775533,3,-0.1313402504,3
1348,1789654030657355011,29,22.34664653,0.01374810934,-0.2377847582,1.810137033,0,0.1429615915,2.175000668,0.02301153727,-0.1313402504,3,-0.1136983261,3
1348,1789654030657355011,30,22.39153464,0.003058188595,-0.2293686867,1.884572148,0,0.1353434622,2.250000715,0.0201690793,-0.1136983261,3,,
1369,1789654030681355041,0,21.80566961,0.1656917483,-0.3012239635,0,0,0,0.003000000026,0.003199999919,0.1063392907,0.09969308972,0.0582726039,3
1369,1789654030681355041,1,21.80566961,0.1656917483,-0.3012239635,0,0,0,0.07800000161,0.00465681497,0.0582726039,3,0.03365129605,3
1369,1789654030681355041,2,21.8058112,0.1656473875,-0.3012163043,0.01196294185,0,2.455977847e-05,0.1529999971,0.005498097278,0.03365129605,3,0.02248106338,3
1369,1789654030681355041,3,21.80640573,0.1654611081,-0.3011835217,0.03827018663,0,0.0001321404707,0.2280000001,0.006060123909,0.02248106338,3,0.01989839226,3
1369,1789654030681355041,4,21.80775386,0.1650387794,-0.3011072874,0.0756303817,0,0.0003782747663,0.3030000031,0.006557583809,0.01989839226,3,0.02361939289,3
1369,1789654030681355041,5,21.81008737,0.1643080711,-0.3009717464,0.1215073764,0,0.0008106640307,0.378000021,0.007148068398,0.02361939289,3,0.03246662021,3
1369,1789654030681355041,6,21.8135851,0.1632135361,-0.3007627726,0.1739469618,0,0.001487810165,0.4530000091,0.007959733717,0.03246662021,3,0.04558778554,3
1369,1789654030681355041,7,21.8183852,0.1617129296,-0.3004669845,0.2314433157,0,0.002496340312,0.5279999971,0.009099428542,0.04558778554,3,0.06206882,3
1369,1789654030681355041,8,21.82459461,0.1597743779,-0.3000704646,0.2928361595,0,0.003962568007,0.6029999852,0.01065114886,0.06206882,3,0.08077950776,3
1369,1789654030681355041,9,21.83229632,0.1573742181,-0.2995572388,0.3572313786,0,0.006055801176,0.6779999733,0.01267063618,0.08077950776,3,0.1003535017,3
1369,1789654030681355041,10,21.841555,0.1544953734,-0.2989082038,0.4239401221,0,0.008982266299,0.7529999614,0.01517947391,0.1003535017,3,0.1192450076,3
1369,1789654030681355041,11,21.85242137,0.1511261761,-0.2981004119,0.4924314916,0,0.01296982355,0.8279999495,0.01816059835,0.1192450076,3,0.1358245611,3
