# x_m, y_m, w_tr_right_m, w_tr_left_m
-2.316416, -3.812267, 1.0235, 1.0087
-2.275267, -3.741249, 1.0229, 1.0001
-2.234903, -3.669991, 1.0232, 0.9911
-2.195324, -3.598493, 1.0245, 0.9829
-2.156530, -3.526754, 1.0266, 0.9775
-2.118521, -3.454774, 1.0297, 0.9758
-2.081297, -3.382554, 1.0336, 0.9775
-2.044858, -3.310093, 1.0386, 0.9809
-2.009204, -3.237392, 1.0446, 0.9846
-1.974335, -3.164451, 1.0522, 0.9883
-1.940250, -3.091269, 1.0609, 0.9924
-1.906951, -3.017847, 1.0703, 0.9972
-1.874437, -2.944184, 1.0814, 1.0024
-1.842708, -2.870280, 1.0970, 1.0071
-1.811764, -2.796136, 1.1171, 1.0104
-1.781604, -2.721752, 1.1283, 1.0113
-1.752230, -2.647127, 1.1183, 1.0100
-1.723641, -2.572262, 1.0959, 1.0071
-1.695837, -2.497156, 1.0706, 1.0027
-1.668817, -2.421810, 1.0482, 0.9967
-1.642583, -2.346223, 1.0277, 0.9902
-1.617134, -2.270396, 1.0104, 0.9839
-1.592469, -2.194328, 0.9987, 0.9781
-1.568590, -2.118020, 0.9904, 0.9724
-1.545496, -2.041471, 0.9839, 0.9661
-1.523186, -1.964682, 0.9792, 0.9593
-1.501662, -1.887653, 0.9754, 0.9517
-1.480923, -1.810382, 0.9717, 0.9432
-1.460861, -1.732942, 0.9683, 0.9339
-1.441340, -1.655421, 0.9646, 0.9240
-1.422361, -1.577819, 0.9595, 0.9136
-1.403923, -1.500136, 0.9540, 0.9025
-1.386026, -1.422373, 0.9487, 0.8907
-1.368670, -1.344528, 0.9440, 0.8777
-1.351855, -1.266603, 0.9399, 0.8638
-1.335581, -1.188597, 0.9363, 0.8496
-1.319848, -1.110511, 0.9326, 0.8354
-1.304657, -1.032343, 0.9289, 0.8216
-1.290007, -0.954095, 0.9259, 0.8605
-1.275897, -0.875766, 0.9239, 0.9519
-1.262329, -0.797356, 0.9213, 0.9585
-1.249302, -0.718866, 0.9170, 0.9640
-1.236816, -0.640295, 0.9129, 0.7645
-1.224871, -0.561642, 0.9084, 0.9811
-1.213468, -0.482910, 0.9007, 0.9912
-1.202605, -0.404096, 0.8903, 0.7447
-1.192284, -0.325202, 0.8796, 1.0074
-1.182504, -0.246226, 0.8708, 1.0109
-1.173264, -0.167170, 0.8663, 0.7170
-1.164566, -0.088034, 0.8651, 0.7144
-1.156409, -0.008816, 0.8627, 0.7183
-1.148794, 0.070482, 0.8569, 0.7245
-1.141719, 0.149861, 0.8498, 0.7310
-1.135185, 0.229321, 0.8428, 0.7371
-1.129193, 0.308862, 0.8363, 0.7427
-1.123741, 0.388483, 0.8305, 0.7478
-1.118831, 0.468185, 0.8250, 0.7524
-1.114462, 0.547968, 0.8191, 0.7565
-1.110634, 0.627832, 0.8104, 0.7601
-1.107347, 0.707777, 0.7989, 0.7632
-1.104601, 0.787802, 0.7883, 0.7658
-1.102397, 0.867908, 0.7802, 0.7680
-1.100733, 0.948095, 0.7711, 0.7704
-1.099611, 1.028362, 0.7615, 0.7744
-1.099029, 1.108711, 0.7545, 0.7809
-1.098989, 1.189140, 0.7483, 0.7882
-1.099490, 1.269650, 0.7406, 0.7930
-1.100532, 1.350241, 0.7341, 0.7950
-1.102115, 1.430912, 0.7300, 0.7970
-1.104240, 1.511664, 0.7250, 0.8012
-1.106905, 1.592497, 0.7196, 0.8061
-1.110112, 1.673411, 0.7177, 0.8091
-1.114076, 1.754496, 0.7204, 0.8104
-1.119178, 1.835910, 0.7259, 0.8120
-1.125427, 1.917657, 0.7330, 0.8137
-1.132821, 1.999737, 0.7413, 0.8132
-1.141362, 2.082149, 0.7509, 0.8106
-1.151048, 2.164894, 0.7618, 0.8079
-1.161881, 2.247972, 0.7740, 0.8056
-1.173859, 2.331383, 0.7876, 0.8010
-1.186984, 2.415126, 0.8025, 0.7923
-1.201254, 2.499202, 0.8187, 0.7804
-1.216671, 2.583610, 0.8362, 0.7667
-1.233233, 2.668351, 0.8551, 0.7516
-1.250941, 2.753425, 0.8754, 0.7355
-1.269795, 2.838832, 0.8970, 0.7189
-1.289796, 2.924571, 0.9197, 0.7035
-1.310942, 3.010643, 0.9413, 0.6906
-1.333234, 3.097048, 0.9563, 0.6788
-1.356672, 3.183785, 0.9635, 0.6659
-1.381256, 3.270855, 0.9675, 0.6538
-1.406987, 3.358258, 0.9717, 0.6478
-1.433863, 3.445993, 0.9771, 1.8577
-1.461885, 3.534061, 0.9837, 2.9487
-1.491374, 3.620699, 0.9941, 2.9494
-1.522996, 3.702253, 1.0113, 2.9604
-1.556771, 3.778612, 1.0369, 2.9765
-1.592699, 3.849776, 1.0704, 3.0025
-1.630781, 3.915745, 1.1089, 3.0422
-1.671015, 3.976520, 1.1469, 3.0994
-1.713403, 4.032099, 1.1860, 3.1803
-1.757943, 4.082483, 1.2364, 3.2936
-1.804637, 4.127672, 1.3062, 3.4525
-1.853484, 4.167666, 1.3976, 3.6694
-1.904483, 4.202465, 1.4917, 3.9711
-1.957636, 4.232069, 1.5770, 3.0708
-2.012942, 4.256478, 1.6825, 3.0565
-2.070401, 4.275692, 1.8170, 3.0493
-2.130014, 4.289711, 1.9458, 1.1650
-2.191779, 4.298535, 2.0763, 1.2380
-2.255697, 4.302164, 2.2328, 1.4983
-2.321769, 4.300598, 2.4013, 1.9300
-2.389993, 4.293837, 2.5197, 1.8532
-2.460371, 4.281881, 2.6401, 2.2971
-2.532902, 4.264730, 2.7280, 1.9790
