# x_m, y_m, w_tr_right_m, w_tr_left_m
19.223489, -3.048944, 0.7426, 0.9146
19.300179, -3.039924, 0.7288, 0.9367
19.376465, -3.035366, 0.7083, 0.9528
19.452347, -3.035269, 0.6789, 0.9541
19.527826, -3.039634, 0.6367, 0.9489
19.602885, -3.048460, 0.5925, 0.9467
19.675500, -3.061682, 0.5745, 0.9372
19.744251, -3.079254, 0.5722, 0.9207
19.809138, -3.101176, 0.5744, 0.9001
19.870161, -3.127448, 0.5774, 0.8763
19.927321, -3.158071, 0.5793, 0.8498
19.980618, -3.193043, 0.5804, 0.8177
20.030050, -3.232366, 0.5806, 0.7847
20.075619, -3.276038, 0.5804, 0.7508
20.117324, -3.324061, 0.5791, 0.7188
20.155166, -3.376434, 0.5770, 0.6947
20.189144, -3.433157, 0.5729, 0.6725
20.219258, -3.494230, 0.5671, 0.6535
20.245509, -3.559653, 0.5588, 0.6378
20.267896, -3.629426, 0.5480, 0.6283
20.286419, -3.703550, 0.5355, 0.6224
20.301079, -3.782023, 0.5218, 0.6201
20.311875, -3.864847, 0.5080, 0.6245
20.318807, -3.952020, 0.4952, 0.6308
20.321814, -4.041885, 0.4853, 0.6375
20.320709, -4.129437, 0.4804, 0.6401
20.315481, -4.214338, 0.4800, 0.6391
20.306128, -4.296586, 0.4828, 0.6413
20.292652, -4.376182, 0.4874, 0.6406
20.275051, -4.453126, 0.4928, 0.6381
20.253327, -4.527418, 0.4985, 0.6321
20.227479, -4.599057, 0.5046, 0.6248
20.197506, -4.668045, 0.5105, 0.6180
20.163410, -4.734381, 0.5164, 0.6083
20.125189, -4.798064, 0.5223, 0.5989
20.082845, -4.859096, 0.5284, 0.5911
20.036377, -4.917475, 0.5347, 0.5837
19.985784, -4.973203, 0.5411, 0.5777
19.931068, -5.026278, 0.5479, 0.5741
19.872228, -5.076701, 0.5547, 0.5734
19.809263, -5.124472, 0.5619, 0.5779
19.742175, -5.169591, 0.5689, 0.5897
19.671116, -5.212140, 0.5770, 0.6027
19.598779, -5.253572, 0.5878, 0.6113
19.526150, -5.294419, 0.5981, 0.6180
19.453230, -5.334679, 0.6081, 0.6238
19.380018, -5.374354, 0.6206, 0.6280
19.306514, -5.413443, 0.6374, 0.6301
19.232719, -5.451947, 0.6574, 0.6297
19.158632, -5.489864, 0.6765, 0.6271
19.084253, -5.527196, 0.6900, 0.6228
19.009583, -5.563942, 0.6970, 0.6180
18.934621, -5.600103, 0.7005, 0.6133
18.859367, -5.635678, 0.7029, 0.6107
18.783822, -5.670667, 0.7055, 0.6109
18.707985, -5.705070, 0.7085, 0.6128
18.631857, -5.738888, 0.7117, 0.6158
18.555437, -5.772120, 0.7154, 0.6207
18.478725, -5.804766, 0.7206, 0.6271
18.401721, -5.836826, 0.7284, 0.6337
18.324428, -5.868297, 0.7399, 0.6399
18.246993, -5.898847, 0.7546, 0.6444
18.169507, -5.928269, 0.7706, 0.6454
18.091971, -5.956563, 0.7844, 0.6427
18.014386, -5.983729, 0.7939, 0.6384
17.936750, -6.009768, 0.7985, 0.6340
17.859065, -6.034679, 0.7980, 0.6294
17.781329, -6.058462, 0.7925, 0.6243
17.703543, -6.081117, 0.7824, 0.6191
17.625708, -6.102644, 0.7690, 0.6157
17.547822, -6.123043, 0.7538, 0.6156
17.469886, -6.142315, 0.7378, 0.6182
17.391901, -6.160459, 0.7211, 0.6220
17.313865, -6.177474, 0.7041, 0.6260
17.235779, -6.193362, 0.6876, 0.6301
17.157644, -6.208123, 0.6730, 0.6351
17.079458, -6.221755, 0.6612, 0.6400
17.001223, -6.234259, 0.6530, 0.6447
16.922937, -6.245636, 0.6483, 0.6507
16.844601, -6.255885, 0.6465, 0.6585
16.766216, -6.265006, 0.6475, 0.6675
16.687780, -6.272999, 0.6512, 0.6775
16.609294, -6.279864, 0.6562, 0.6879
16.530759, -6.285602, 0.6613, 0.6977
16.452173, -6.290211, 0.6666, 0.7079
16.373537, -6.293693, 0.6730, 0.7209
16.294852, -6.296047, 0.6810, 0.7386
16.216116, -6.297273, 0.6887, 0.7590
16.137331, -6.297371, 0.6935, 0.7777
16.058495, -6.296342, 0.6952, 0.7930
15.979609, -6.294184, 0.6954, 0.8039
15.900674, -6.290899, 0.6967, 0.8106
15.821688, -6.286486, 0.7000, 0.8161
15.742652, -6.280945, 0.7045, 0.8224
15.663567, -6.274276, 0.7096, 0.8285
15.584431, -6.266480, 0.7156, 0.8314
15.505245, -6.257555, 0.7224, 0.8287
15.426060, -6.247434, 0.7282, 0.8205
15.347614, -6.235120, 0.7322, 0.8070
15.270148, -6.220285, 0.7355, 0.7904
15.193663, -6.202929, 0.7387, 0.7755
15.118160, -6.183052, 0.7420, 0.7645
15.043637, -6.160653, 0.7454, 0.7565
14.970095, -6.135734, 0.7485, 0.7519
14.897534, -6.108293, 0.7508, 0.7515
14.825955, -6.078332, 0.7526, 0.7532
14.755356, -6.045849, 0.7539, 0.7549
14.685738, -6.010845, 0.7549, 0.7563
14.617101, -5.973320, 0.7553, 0.7573
14.549445, -5.933274, 0.7546, 0.7565
14.482771, -5.890706, 0.7529, 0.7520
14.417077, -5.845618, 0.7502, 0.7437
14.352364, -5.798008, 0.7469, 0.7322
14.288632, -5.747878, 0.7427, 0.7181
14.225881, -5.695226, 0.7370, 0.7001
14.164111, -5.640053, 0.7287, 0.6779
14.102811, -5.583633, 0.7166, 0.6564
14.041257, -5.527768, 0.7052, 0.6351
13.979443, -5.472471, 0.6962, 0.6130
13.917370, -5.417744, 0.6888, 0.5922
13.855038, -5.363585, 0.6831, 0.5748
13.792446, -5.309995, 0.6783, 0.5617
13.729595, -5.256973, 0.6723, 0.5520
13.666485, -5.204520, 0.6643, 0.5450
13.603115, -5.152636, 0.6548, 0.5402
13.539486, -5.101321, 0.6453, 0.5383
13.475598, -5.050574, 0.6367, 0.5396
13.411450, -5.000396, 0.6291, 0.5438
13.347043, -4.950786, 0.6225, 0.5499
13.282377, -4.901745, 0.6174, 0.5575
13.217451, -4.853273, 0.6139, 0.5659
13.152266, -4.805370, 0.6112, 0.5741
13.086821, -4.758035, 0.6083, 0.5822
13.021117, -4.711269, 0.6052, 0.5902
12.955083, -4.665206, 0.6030, 0.5979
12.888545, -4.620171, 0.6024, 0.6045
12.821495, -4.576181, 0.6028, 0.6099
12.753933, -4.533235, 0.6042, 0.6146
12.685860, -4.491333, 0.6074, 0.6190
12.617276, -4.450475, 0.6125, 0.6235
12.548179, -4.410661, 0.6194, 0.6283
12.478572, -4.371891, 0.6277, 0.6335
12.408452, -4.334165, 0.6376, 0.6390
12.337821, -4.297482, 0.6503, 0.6449
12.266678, -4.261844, 0.6664, 0.6516
12.195024, -4.227250, 0.6855, 0.6589
12.122858, -4.193700, 0.7072, 0.6664
12.050180, -4.161194, 0.7315, 0.6736
11.976991, -4.129732, 0.7584, 0.6806
11.903290, -4.099314, 0.7890, 0.6882
11.829077, -4.069941, 0.8239, 0.6975
11.754353, -4.041611, 0.8618, 0.7085
11.679141, -4.014283, 0.8987, 0.7216
11.603732, -3.987452, 0.9334, 0.7375
11.528213, -3.960968, 0.9678, 0.7550
11.452584, -3.934830, 1.0000, 0.7724
11.376844, -3.909039, 1.0268, 0.7902
11.300993, -3.883595, 1.0461, 0.8106
11.225032, -3.858497, 1.0575, 0.8328
11.148960, -3.833746, 1.0617, 0.8549
11.072778, -3.809342, 1.0586, 0.8781
10.996485, -3.785285, 1.0479, 0.9035
10.920082, -3.761574, 1.0306, 0.9292
10.843568, -3.738210, 1.0103, 0.9522
10.766944, -3.715193, 0.9871, 0.9704
10.690209, -3.692522, 0.9570, 0.9804
10.613363, -3.670198, 0.9208, 0.9817
10.536407, -3.648221, 0.8823, 0.9768
10.459341, -3.626590, 0.8492, 0.9688
10.382164, -3.605306, 0.8265, 0.9586
10.304876, -3.584369, 0.8133, 0.9450
10.227767, -3.563011, 0.8060, 0.9262
10.151200, -3.540264, 0.8015, 0.9030
10.075177, -3.516123, 0.7976, 0.8773
9.999698, -3.490589, 0.7932, 0.8499
9.924763, -3.463661, 0.7877, 0.8227
9.850371, -3.435340, 0.7810, 0.7960
9.776524, -3.405626, 0.7729, 0.7695
9.703220, -3.374519, 0.7632, 0.7444
9.630461, -3.342018, 0.7524, 0.7236
9.558245, -3.308124, 0.7416, 0.7104
9.486573, -3.272837, 0.7318, 0.7033
9.415446, -3.236157, 0.7235, 0.6975
9.344862, -3.198083, 0.7164, 0.6918
9.274822, -3.158616, 0.7096, 0.6876
9.205325, -3.117756, 0.7028, 0.6866
9.136373, -3.075502, 0.6970, 0.6886
9.067965, -3.031856, 0.6934, 0.6937
9.000100, -2.986815, 0.6921, 0.7020
8.932629, -2.940759, 0.6936, 0.7100
8.864755, -2.895671, 0.7018, 0.7155
8.796363, -2.851839, 0.7173, 0.7205
8.727453, -2.809265, 0.7395, 0.7257
8.658026, -2.767948, 0.7664, 0.7314
8.588080, -2.727887, 0.7951, 0.7380
8.517616, -2.689084, 0.8215, 0.7462
8.446634, -2.651538, 0.8444, 0.7556
8.375135, -2.615248, 0.8650, 0.7654
8.303117, -2.580216, 0.8836, 0.7748
8.230581, -2.546441, 0.8988, 0.7833
8.157528, -2.513923, 0.9105, 0.7899
8.083956, -2.482661, 0.9208, 0.7942
8.009867, -2.452657, 0.9262, 0.7963
7.935259, -2.423910, 0.9227, 0.7971
7.860133, -2.396419, 0.9133, 0.7966
7.784490, -2.370186, 0.9017, 0.7952
7.708328, -2.345210, 0.8903, 0.7933
7.631681, -2.321421, 0.8807, 0.7915
7.554883, -2.298093, 0.8717, 0.7909
7.478021, -2.275033, 0.8623, 0.7905
7.401098, -2.252242, 0.8533, 0.7886
7.324111, -2.229720, 0.8454, 0.7852
7.247062, -2.207466, 0.8383, 0.7819
7.169951, -2.185480, 0.8316, 0.7793
7.092776, -2.163764, 0.8253, 0.7766
7.015539, -2.142315, 0.8196, 0.7731
6.938240, -2.121136, 0.8149, 0.7689
6.860878, -2.100225, 0.8110, 0.7641
6.783453, -2.079582, 0.8065, 0.7581
6.705966, -2.059208, 0.8007, 0.7500
6.628416, -2.039103, 0.7940, 0.7404
6.550803, -2.019266, 0.7870, 0.7310
6.473128, -1.999698, 0.7796, 0.7235
6.395390, -1.980398, 0.7711, 0.7178
6.317590, -1.961367, 0.7617, 0.7134
6.239727, -1.942605, 0.7521, 0.7092
6.161801, -1.924111, 0.7421, 0.7045
6.083813, -1.905885, 0.7327, 0.6997
6.005762, -1.887928, 0.7257, 0.6951
5.927648, -1.870240, 0.7204, 0.6901
5.849472, -1.852821, 0.7161, 0.6838
5.771233, -1.835669, 0.7128, 0.6756
5.692932, -1.818787, 0.7112, 0.6661
5.614568, -1.802173, 0.7116, 0.6565
5.536141, -1.785827, 0.7135, 0.6472
5.457652, -1.769751, 0.7151, 0.6382
5.379100, -1.753942, 0.7150, 0.6300
5.300485, -1.738403, 0.7140, 0.6228
5.221808, -1.723132, 0.7133, 0.6167
5.143068, -1.708129, 0.7125, 0.6120
5.064266, -1.693395, 0.7108, 0.6092
4.985401, -1.678930, 0.7077, 0.6079
4.906473, -1.664733, 0.7036, 0.6079
4.827483, -1.650804, 0.6995, 0.6094
4.748430, -1.637145, 0.6956, 0.6121
4.669315, -1.623754, 0.6919, 0.6161
4.590137, -1.610631, 0.6880, 0.6215
4.510896, -1.597777, 0.6837, 0.6264
4.431593, -1.585192, 0.6802, 0.6309
4.352227, -1.572875, 0.6775, 0.6379
4.272798, -1.560826, 0.6753, 0.6478
4.193307, -1.549047, 0.6735, 0.6589
4.113753, -1.537535, 0.6717, 0.6694
4.034137, -1.526293, 0.6702, 0.6774
3.954458, -1.515319, 0.6683, 0.6819
3.874716, -1.504613, 0.6667, 0.6849
3.794912, -1.494176, 0.6671, 0.6899
3.715045, -1.484008, 0.6692, 0.6972
3.635115, -1.474108, 0.6709, 0.7039
3.555123, -1.464477, 0.6716, 0.7073
3.475068, -1.455114, 0.6728, 0.7086
3.394951, -1.446020, 0.6748, 0.7107
3.314771, -1.437195, 0.6771, 0.7129
3.234528, -1.428638, 0.6790, 0.7136
3.154223, -1.420350, 0.6808, 0.7147
3.073855, -1.412330, 0.6830, 0.7186
2.993424, -1.404579, 0.6852, 0.7249
2.912931, -1.397096, 0.6879, 0.7315
2.832376, -1.389882, 0.6908, 0.7366
2.751757, -1.382936, 0.6940, 0.7382
2.671076, -1.376259, 0.6976, 0.7370
2.590333, -1.369851, 0.7013, 0.7360
2.509526, -1.363711, 0.7061, 0.7357
2.428658, -1.357840, 0.7118, 0.7334
2.347726, -1.352237, 0.7185, 0.7286
2.266732, -1.346903, 0.7260, 0.7228
2.185675, -1.341838, 0.7326, 0.7166
2.104556, -1.337041, 0.7374, 0.7103
2.023374, -1.332512, 0.7421, 0.7048
1.942130, -1.328252, 0.7472, 0.7012
1.860832, -1.324307, 0.7524, 0.6989
1.779684, -1.321671, 0.7597, 0.6949
1.698769, -1.320752, 0.7664, 0.6892
1.618088, -1.321551, 0.7695, 0.6845
1.537641, -1.324068, 0.7692, 0.6826
1.457426, -1.328302, 0.7657, 0.6839
1.377446, -1.334254, 0.7632, 0.6873
1.297698, -1.341923, 0.7629, 0.6910
1.218184, -1.351310, 0.7615, 0.6940
1.138903, -1.362414, 0.7604, 0.6958
1.059856, -1.375236, 0.7625, 0.6968
0.981042, -1.389775, 0.7667, 0.6973
0.902461, -1.406032, 0.7703, 0.6978
0.824114, -1.424007, 0.7751, 0.6988
0.746000, -1.443699, 0.7831, 0.7005
0.668120, -1.465108, 0.7946, 0.7032
0.590472, -1.488235, 0.8080, 0.7062
0.513059, -1.513079, 0.8202, 0.7091
0.435878, -1.539641, 0.8295, 0.7111
0.359703, -1.568300, 0.8409, 0.7121
0.285900, -1.599726, 0.8574, 0.7125
0.214496, -1.633933, 0.8681, 0.7138
0.145491, -1.670922, 0.8695, 0.7172
0.078885, -1.710691, 0.8641, 0.7235
0.014677, -1.753241, 0.8597, 0.7336
-0.047132, -1.798572, 0.8568, 0.7462
-0.106542, -1.846684, 0.8532, 0.7597
-0.163553, -1.897577, 0.8472, 0.7720
-0.218165, -1.951251, 0.8404, 0.7815
-0.270379, -2.007705, 0.8342, 0.7871
-0.320194, -2.066941, 0.8269, 0.7886
-0.367610, -2.128957, 0.8173, 0.7861
-0.412627, -2.193755, 0.8070, 0.7798
-0.455246, -2.261333, 0.7964, 0.7701
-0.495465, -2.331692, 0.7858, 0.7573
-0.533286, -2.404832, 0.7743, 0.7419
-0.568708, -2.480753, 0.7610, 0.7248
-0.601612, -2.559176, 0.7475, 0.7071
-0.631064, -2.637925, 0.7329, 0.6907
-0.656870, -2.716542, 0.7185, 0.6768
-0.679027, -2.795026, 0.7060, 0.6662
-0.697538, -2.873378, 0.6963, 0.6599
-0.712400, -2.951598, 0.6895, 0.6578
-0.723616, -3.029686, 0.6844, 0.6591
-0.731184, -3.107641, 0.6849, 0.6626
-0.735104, -3.185464, 0.6876, 0.6674
-0.735377, -3.263154, 0.6895, 0.6732
-0.732003, -3.340712, 0.6945, 0.6800
-0.724981, -3.418138, 0.7045, 0.6873
-0.714311, -3.495432, 0.7183, 0.6950
-0.699994, -3.572593, 0.7318, 0.7028
-0.682030, -3.649622, 0.7448, 0.7109
-0.660418, -3.726518, 0.7610, 0.7190
-0.635159, -3.803282, 0.7777, 0.7268
-0.606252, -3.879914, 0.7915, 0.7342
-0.573698, -3.956412, 0.8002, 0.7416
-0.538264, -4.031713, 0.8055, 0.7493
-0.500623, -4.104880, 0.8125, 0.7570
-0.460776, -4.175911, 0.8183, 0.7639
-0.418722, -4.244809, 0.8194, 0.7696
-0.374462, -4.311572, 0.8162, 0.7738
-0.327996, -4.376200, 0.8096, 0.7764
-0.279323, -4.438694, 0.8004, 0.7774
-0.228444, -4.499053, 0.7910, 0.7771
-0.175359, -4.557277, 0.7830, 0.7756
-0.120067, -4.613368, 0.7741, 0.7732
-0.062569, -4.667323, 0.7640, 0.7700
-0.002864, -4.719144, 0.7544, 0.7661
0.059047, -4.768831, 0.7452, 0.7618
0.123164, -4.816383, 0.7358, 0.7569
0.189488, -4.861800, 0.7273, 0.7515
0.258018, -4.905083, 0.7198, 0.7458
0.328754, -4.946232, 0.7114, 0.7400
0.401697, -4.985246, 0.7035, 0.7339
0.476136, -5.022148, 0.6965, 0.7279
0.550943, -5.056973, 0.6873, 0.7227
0.626103, -5.089722, 0.6777, 0.7180
0.701616, -5.120394, 0.6707, 0.7138
0.777481, -5.148991, 0.6653, 0.7097
0.853700, -5.175511, 0.6599, 0.7056
0.930272, -5.199956, 0.6542, 0.7010
1.007197, -5.222324, 0.6494, 0.6954
1.084475, -5.242615, 0.6478, 0.6891
1.162106, -5.260831, 0.6498, 0.6824
1.240090, -5.276971, 0.6526, 0.6752
1.318428, -5.291034, 0.6548, 0.6678
1.397118, -5.303021, 0.6571, 0.6605
1.476161, -5.312932, 0.6601, 0.6533
1.555558, -5.320767, 0.6643, 0.6466
1.635307, -5.326525, 0.6685, 0.6405
1.715410, -5.330208, 0.6698, 0.6359
1.795865, -5.331814, 0.6702, 0.6332
1.876633, -5.331567, 0.6747, 0.6322
1.957429, -5.330985, 0.6823, 0.6351
2.038203, -5.330353, 0.6886, 0.6423
2.118953, -5.329670, 0.6885, 0.6521
2.199680, -5.328936, 0.6826, 0.6624
2.280384, -5.328153, 0.6769, 0.6722
2.361064, -5.327318, 0.6747, 0.6813
2.441721, -5.326434, 0.6748, 0.6900
2.522355, -5.325499, 0.6756, 0.6973
2.602966, -5.324513, 0.6766, 0.7039
2.683553, -5.323477, 0.6776, 0.7114
2.764117, -5.322391, 0.6780, 0.7192
2.844658, -5.321254, 0.6764, 0.7266
2.925175, -5.320066, 0.6712, 0.7341
3.005669, -5.318829, 0.6647, 0.7396
3.086140, -5.317541, 0.6606, 0.7429
3.166587, -5.316202, 0.6590, 0.7471
3.247012, -5.314813, 0.6560, 0.7534
3.327413, -5.313375, 0.6502, 0.7586
3.407763, -5.312299, 0.6444, 0.7605
3.488042, -5.311906, 0.6410, 0.7608
3.568249, -5.312196, 0.6402, 0.7612
3.648384, -5.313170, 0.6420, 0.7622
3.728448, -5.314827, 0.6465, 0.7640
3.808440, -5.317167, 0.6518, 0.7665
3.888360, -5.320191, 0.6555, 0.7696
3.968208, -5.323898, 0.6589, 0.7723
4.047985, -5.328288, 0.6653, 0.7723
4.127691, -5.333362, 0.6753, 0.7690
4.207324, -5.339119, 0.6872, 0.7646
4.286886, -5.345559, 0.6989, 0.7594
4.366376, -5.352683, 0.7097, 0.7525
4.445795, -5.360489, 0.7195, 0.7457
4.525141, -5.368980, 0.7291, 0.7409
4.604417, -5.378153, 0.7386, 0.7390
4.683620, -5.388010, 0.7474, 0.7398
4.762752, -5.398550, 0.7556, 0.7403
4.841812, -5.409774, 0.7628, 0.7391
4.920800, -5.421680, 0.7682, 0.7371
4.999717, -5.434271, 0.7717, 0.7360
5.078562, -5.447544, 0.7741, 0.7388
5.157335, -5.461501, 0.7755, 0.7463
5.236037, -5.476141, 0.7757, 0.7543
5.314667, -5.491464, 0.7747, 0.7610
5.393225, -5.507471, 0.7729, 0.7673
5.471712, -5.524161, 0.7706, 0.7721
5.550127, -5.541534, 0.7667, 0.7752
5.628470, -5.559591, 0.7605, 0.7783
5.706741, -5.578331, 0.7536, 0.7828
5.784941, -5.597754, 0.7479, 0.7891
5.863069, -5.617861, 0.7440, 0.7966
5.941126, -5.638651, 0.7413, 0.8048
6.019111, -5.660124, 0.7390, 0.8132
6.097024, -5.682281, 0.7365, 0.8205
6.174865, -5.705121, 0.7338, 0.8259
6.252660, -5.728464, 0.7309, 0.8301
6.330556, -5.751235, 0.7296, 0.8329
6.408578, -5.773254, 0.7297, 0.8344
6.486726, -5.794522, 0.7308, 0.8339
6.565000, -5.815038, 0.7329, 0.8306
6.643401, -5.834803, 0.7364, 0.8240
6.721928, -5.853816, 0.7410, 0.8147
6.800580, -5.872078, 0.7447, 0.8031
6.879359, -5.889588, 0.7461, 0.7898
6.958264, -5.906347, 0.7454, 0.7754
7.037295, -5.922354, 0.7431, 0.7602
7.116453, -5.937610, 0.7394, 0.7441
7.195736, -5.952114, 0.7333, 0.7274
7.275146, -5.965866, 0.7266, 0.7100
7.354681, -5.978867, 0.7214, 0.6922
7.434343, -5.991117, 0.7147, 0.6743
7.514131, -6.002615, 0.7047, 0.6563
7.594045, -6.013361, 0.6933, 0.6386
7.674083, -6.023364, 0.6829, 0.6209
7.753988, -6.033646, 0.6734, 0.6048
7.833578, -6.044920, 0.6633, 0.5931
7.912854, -6.057188, 0.6523, 0.5858
7.991815, -6.070448, 0.6407, 0.5828
8.070463, -6.084702, 0.6295, 0.5835
8.148796, -6.099949, 0.6201, 0.5872
8.226814, -6.116190, 0.6125, 0.5933
8.304519, -6.133423, 0.6047, 0.6033
8.381909, -6.151650, 0.5963, 0.6193
8.458985, -6.170870, 0.5889, 0.6400
8.535747, -6.191083, 0.5833, 0.6636
8.612194, -6.212289, 0.5791, 0.6909
8.688328, -6.234489, 0.5761, 0.7246
8.764146, -6.257682, 0.5746, 0.7610
8.839651, -6.281867, 0.5746, 0.7941
8.914841, -6.307046, 0.5760, 0.8238
8.989718, -6.333219, 0.5787, 0.8498
9.064279, -6.360384, 0.5839, 0.8722
9.138590, -6.388324, 0.5931, 0.8918
9.212839, -6.416378, 0.6064, 0.9070
9.287040, -6.444501, 0.6209, 0.9152
9.361191, -6.472695, 0.6351, 0.9141
9.435295, -6.500959, 0.6482, 0.9031
9.509349, -6.529292, 0.6607, 0.8839
9.583355, -6.557696, 0.6728, 0.8577
9.657313, -6.586169, 0.6848, 0.8253
9.731221, -6.614712, 0.6967, 0.7882
9.805082, -6.643325, 0.7081, 0.7496
9.878893, -6.672008, 0.7185, 0.7120
9.952656, -6.700761, 0.7265, 0.6759
10.026370, -6.729584, 0.7308, 0.6424
10.100036, -6.758476, 0.7304, 0.6128
10.173653, -6.787438, 0.7263, 0.5883
10.247221, -6.816471, 0.7203, 0.5694
10.320741, -6.845573, 0.7124, 0.5562
10.394212, -6.874745, 0.7022, 0.5478
10.467656, -6.903931, 0.6894, 0.5437
10.541458, -6.932158, 0.6749, 0.5423
10.615757, -6.959069, 0.6592, 0.5430
10.690554, -6.984665, 0.6419, 0.5456
10.765849, -7.008945, 0.6237, 0.5496
10.841641, -7.031909, 0.6068, 0.5545
10.917931, -7.053558, 0.5895, 0.5594
10.994719, -7.073892, 0.5700, 0.5636
11.072004, -7.092909, 0.5524, 0.5668
11.149787, -7.110611, 0.5401, 0.5696
11.228068, -7.126998, 0.5295, 0.5729
11.306846, -7.142069, 0.5164, 0.5773
11.386122, -7.155824, 0.5018, 0.5816
11.465895, -7.168264, 0.4884, 0.5847
11.546167, -7.179388, 0.4782, 0.5875
11.626936, -7.189197, 0.4740, 0.5904
11.708202, -7.197689, 0.4757, 0.5911
11.789966, -7.204867, 0.4811, 0.5882
11.872221, -7.210747, 0.4894, 0.5822
11.954434, -7.216740, 0.4972, 0.5758
12.036270, -7.223729, 0.5027, 0.5720
12.117731, -7.231713, 0.5068, 0.5698
12.198815, -7.240693, 0.5104, 0.5696
12.279523, -7.250669, 0.5139, 0.5705
12.359855, -7.261641, 0.5174, 0.5707
12.439811, -7.273609, 0.5207, 0.5699
12.519390, -7.286572, 0.5232, 0.5674
12.598594, -7.300531, 0.5249, 0.5644
12.677421, -7.315486, 0.5257, 0.5628
12.755872, -7.331437, 0.5258, 0.5622
12.833947, -7.348384, 0.5259, 0.5613
12.911646, -7.366326, 0.5265, 0.5598
12.988968, -7.385264, 0.5279, 0.5576
13.065915, -7.405198, 0.5289, 0.5549
13.142485, -7.426127, 0.5292, 0.5521
13.218680, -7.448053, 0.5293, 0.5502
13.294498, -7.470974, 0.5297, 0.5503
13.369940, -7.494891, 0.5306, 0.5529
13.445005, -7.519803, 0.5318, 0.5576
13.519695, -7.545712, 0.5334, 0.5629
13.594008, -7.572616, 0.5346, 0.5680
13.667946, -7.600516, 0.5349, 0.5734
13.741507, -7.629412, 0.5340, 0.5793
13.814692, -7.659303, 0.5328, 0.5854
13.887501, -7.690191, 0.5318, 0.5915
13.959933, -7.722074, 0.5318, 0.5974
14.031990, -7.754953, 0.5330, 0.6029
14.103670, -7.788827, 0.5352, 0.6077
14.174975, -7.823698, 0.5377, 0.6123
14.245903, -7.859564, 0.5401, 0.6169
14.316455, -7.896426, 0.5430, 0.6217
14.386631, -7.934284, 0.5467, 0.6274
14.456430, -7.973137, 0.5518, 0.6340
14.525854, -8.012987, 0.5576, 0.6411
14.594901, -8.053832, 0.5635, 0.6473
14.663577, -8.095697, 0.5690, 0.6527
14.731901, -8.138700, 0.5741, 0.6595
14.799876, -8.182854, 0.5790, 0.6694
14.867502, -8.228161, 0.5844, 0.6801
14.934780, -8.274620, 0.5909, 0.6889
15.001708, -8.322230, 0.5988, 0.6962
15.068288, -8.370992, 0.6079, 0.7025
15.134519, -8.420907, 0.6175, 0.7075
15.200401, -8.471973, 0.6272, 0.7112
15.265934, -8.524192, 0.6372, 0.7138
15.331118, -8.577562, 0.6481, 0.7142
15.395953, -8.632084, 0.6605, 0.7108
15.460440, -8.687758, 0.6740, 0.7038
15.524577, -8.744584, 0.6877, 0.6956
15.588366, -8.802562, 0.7005, 0.6871
15.651806, -8.861693, 0.7123, 0.6761
15.714897, -8.921975, 0.7229, 0.6609
15.777639, -8.983408, 0.7325, 0.6422
15.839983, -9.045989, 0.7401, 0.6221
15.899413, -9.109437, 0.7441, 0.6092
15.954515, -9.173596, 0.7458, 0.6109
16.005289, -9.238467, 0.7460, 0.6244
16.051736, -9.304048, 0.7455, 0.6490
16.093854, -9.370341, 0.7443, 0.6858
16.131646, -9.437345, 0.7431, 0.7332
16.165109, -9.505060, 0.7418, 0.7920
16.194245, -9.573485, 0.7404, 0.8606
16.219052, -9.642623, 0.7392, 0.9387
16.239533, -9.712471, 0.7380, 1.0196
16.255685, -9.783030, 0.7369, 1.0911
16.267510, -9.854300, 0.7359, 1.1341
16.275007, -9.926282, 0.7347, 1.1630
16.278176, -9.998974, 0.7332, 1.1942
16.277017, -10.072378, 0.7313, 1.2123
16.271531, -10.146493, 0.7289, 1.2127
16.261717, -10.221318, 0.7266, 1.2130
