# x_m, y_m, w_tr_right_m, w_tr_left_m
-3.116785, -4.909392, 1.0713, 1.0356
-3.058915, -4.843881, 1.0601, 1.0391
-3.001942, -4.778108, 1.0494, 1.0409
-2.945875, -4.712070, 1.0403, 1.0413
-2.890714, -4.645769, 1.0322, 1.0403
-2.836458, -4.579204, 1.0249, 1.0382
-2.783108, -4.512376, 1.0180, 1.0354
-2.730664, -4.445283, 1.0115, 1.0323
-2.679125, -4.377927, 1.0054, 1.0292
-2.628492, -4.310307, 0.9998, 1.0266
-2.578764, -4.242424, 0.9945, 1.0245
-2.529942, -4.174276, 0.9894, 1.0229
-2.482026, -4.105865, 0.9844, 1.0215
-2.435015, -4.037190, 0.9795, 1.0201
-2.388910, -3.968251, 0.9748, 1.0182
-2.343711, -3.899048, 0.9704, 1.0159
-2.299417, -3.829581, 0.9664, 1.0132
-2.256029, -3.759851, 0.9632, 1.0102
-2.213547, -3.689857, 0.9609, 1.0073
-2.171970, -3.619599, 0.9595, 1.0046
-2.131299, -3.549078, 0.9591, 1.0026
-2.091534, -3.478292, 0.9598, 1.0016
-2.052674, -3.407243, 0.9615, 1.0019
-2.014720, -3.335930, 0.9643, 1.0033
-1.977671, -3.264353, 0.9683, 1.0059
-1.941528, -3.192513, 0.9735, 1.0096
-1.906291, -3.120408, 0.9802, 1.0143
-1.871959, -3.048040, 0.9887, 1.0192
-1.838533, -2.975408, 0.9990, 1.0240
-1.806013, -2.902513, 1.0105, 1.0282
-1.774398, -2.829353, 1.0212, 1.0314
-1.743689, -2.755930, 1.0277, 1.0333
-1.713886, -2.682243, 1.0263, 1.0337
-1.684988, -2.608292, 1.0152, 1.0327
-1.656996, -2.534077, 0.9966, 1.0304
-1.629909, -2.459599, 0.9755, 1.0270
-1.603728, -2.384857, 0.9559, 1.0227
-1.578453, -2.309851, 0.9398, 1.0175
-1.554083, -2.234581, 0.9273, 1.0114
-1.530619, -2.159047, 0.9179, 1.0046
-1.508061, -2.083250, 0.9107, 0.9971
-1.486408, -2.007189, 0.9052, 0.9890
-1.465661, -1.930864, 0.9007, 0.9804
-1.445820, -1.854275, 0.8969, 0.9712
-1.426884, -1.777423, 0.8937, 0.9613
-1.408854, -1.700306, 0.8910, 0.9508
-1.391671, -1.622950, 0.8889, 0.9391
-1.375028, -1.545482, 0.8870, 0.9265
-1.358879, -1.467921, 0.8851, 0.9135
-1.343224, -1.390266, 0.8831, 0.9000
-1.328064, -1.312518, 0.8812, 0.8858
-1.313398, -1.234676, 0.8796, 0.8711
-1.299227, -1.156741, 0.8783, 0.8556
-1.285550, -1.078712, 0.8772, 0.8395
-1.272367, -1.000590, 0.8761, 0.8228
-1.259679, -0.922374, 0.8743, 0.8057
-1.247485, -0.844065, 0.8714, 0.7891
-1.235786, -0.765663, 0.8672, 0.7732
-1.224581, -0.687167, 0.8622, 0.7589
-1.213870, -0.608578, 0.8576, 0.7464
-1.203654, -0.529895, 0.8541, 0.7356
-1.193932, -0.451119, 0.8520, 0.7261
-1.184705, -0.372249, 0.8506, 0.7175
-1.175972, -0.293286, 0.8487, 0.7095
-1.167733, -0.214230, 0.8456, 0.7022
-1.159989, -0.135080, 0.8407, 0.6965
-1.152739, -0.055836, 0.8348, 0.6930
-1.145984, 0.023501, 0.8283, 0.6929
-1.139723, 0.102931, 0.8219, 0.6961
-1.133956, 0.182455, 0.8159, 0.7031
-1.128684, 0.262072, 0.8102, 0.7126
-1.123907, 0.341782, 0.8050, 0.7236
-1.119623, 0.421586, 0.8000, 0.7346
-1.115834, 0.501484, 0.7948, 0.7443
-1.112540, 0.581475, 0.7888, 0.7520
-1.109740, 0.661559, 0.7814, 0.7576
-1.107434, 0.741737, 0.7725, 0.7615
-1.105623, 0.822008, 0.7625, 0.7640
-1.104306, 0.902373, 0.7526, 0.7656
-1.103483, 0.982831, 0.7441, 0.7665
-1.103155, 1.063383, 0.7373, 0.7669
-1.103321, 1.144028, 0.7319, 0.7668
-1.103982, 1.224766, 0.7266, 0.7663
-1.105137, 1.305598, 0.7207, 0.7657
-1.106787, 1.386524, 0.7142, 0.7653
-1.108931, 1.467543, 0.7081, 0.7654
-1.111569, 1.548655, 0.7035, 0.7667
-1.114702, 1.629860, 0.7014, 0.7691
-1.118329, 1.711160, 0.7019, 0.7726
-1.122450, 1.792552, 0.7046, 0.7763
-1.127066, 1.874038, 0.7087, 0.7791
-1.132179, 1.955614, 0.7138, 0.7803
-1.137957, 2.037035, 0.7200, 0.7791
-1.144498, 2.118158, 0.7271, 0.7758
-1.151802, 2.198983, 0.7351, 0.7707
-1.159871, 2.279509, 0.7439, 0.7643
-1.168703, 2.359737, 0.7536, 0.7572
-1.178299, 2.439666, 0.7642, 0.7500
-1.188658, 2.519296, 0.7756, 0.7431
-1.199781, 2.598628, 0.7880, 0.7369
-1.211668, 2.677662, 0.8011, 0.7317
-1.224318, 2.756397, 0.8151, 0.7269
-1.237732, 2.834834, 0.8296, 0.7221
-1.251910, 2.912972, 0.8442, 0.7166
-1.266851, 2.990812, 0.8581, 0.7103
-1.282556, 3.068353, 0.8700, 0.8050
-1.299025, 3.145596, 0.8791, 0.6983
-1.316257, 3.222540, 0.8852, 0.6971
-1.334253, 3.299186, 0.8890, 0.7110
-1.353013, 3.375533, 0.8912, 1.0398
-1.372536, 3.451582, 0.8928, 2.9718
-1.392823, 3.527332, 0.8947, 2.9664
-1.413873, 3.602784, 0.8973, 2.9608
-1.435688, 3.677937, 0.9007, 2.9532
-1.458643, 3.752635, 0.9071, 2.9577
-1.485579, 3.825696, 0.9231, 2.9811
-1.517079, 3.896878, 0.9481, 3.0110
-1.553142, 3.966180, 0.9797, 3.0486
-1.593769, 4.033603, 1.0142, 3.0940
-1.638960, 4.099146, 1.0513, 3.1474
-1.688714, 4.162810, 1.0930, 3.2075
-1.743032, 4.224595, 1.1414, 3.2725
-1.801913, 4.284501, 1.1967, 3.3407
-1.865358, 4.342527, 1.2555, 3.4132
-1.933367, 4.398673, 1.3108, 3.4805
-2.005826, 4.452787, 1.3670, 3.5860
-2.079660, 4.500724, 1.4332, 3.7971
-2.153489, 4.540624, 1.5130, 4.1359
-2.227315, 4.572487, 1.6063, 3.3769
-2.301136, 4.596314, 1.7125, 3.3951
-2.374953, 4.612104, 1.8379, 3.4041
-2.448765, 4.619857, 1.9866, 3.4087
-2.522573, 4.619574, 2.1339, 4.3332
-2.596377, 4.611254, 2.2690, 1.4939
-2.670177, 4.594897, 2.3839, 2.4165
-2.743972, 4.570503, 2.4570, 1.8771
