event_index,source_stamp_ns,cycle_status,solver_iterations,primal_residual,dual_residual,max_residual,max_regularization,regularization_count,nonsmooth_jacobian_columns,nonlinear_failure_stage,nonlinear_failure_reason,r1_nonlinear_failure_stage,r1_nonlinear_failure_reason,r2_nonlinear_failure_stage,r2_nonlinear_failure_reason,reason,state_age_s,control_time_age_s,control_time_mode,command_changes_used,command_fallback,current_progress_m,map_x_m,map_y_m,map_yaw_rad,path_curvature_per_m,curvature_source,u_mps,v_mps,r_radps,e_y_m,e_psi_rad,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,first_steering_rate_radps,first_target_speed_rate_mps2,published_steering_rad,published_target_speed_mps,abs_curvature_per_m,abs_steering_rad,abs_steering_rate_radps,abs_yaw_rate_radps,lateral_accel_proxy_mps2,nominal_vs_candidate_progress_error_max_m,nominal_vs_candidate_curvature_error_max_per_m,nominal_vs_candidate_left_bound_error_max_m,nominal_vs_candidate_right_bound_error_max_m,minimum_predicted_corridor_slack_m,lateral_accel_proxy_stage,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_nonlinear_objective,r2_nonlinear_objective,r1_min_corridor_slack,r2_min_corridor_slack,r1_solver_iterations,r2_solver_iterations,r1_solve_us,r2_solve_us,total_rti_us,selected_candidate,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,factorization_time_ns,operating_mode,operating_mode_source,steering_reversal
43530,1789731683472329984,accepted_optimal,41,0.00996112823,0.00235652924,0.00996112823,0,0,30,,,,,,,,0.003744717,0.003744717,ct2,0,False,147.287183,-2.72463577,-3.09438913,0.673196995,0.006635722989122693,first_horizon_reference,2.97709799,-0.00606785389,0.900193393,0.373058528,-0.625170112,3.48250389,0.176980004,0.838311374,2.99747586,0.850280881,3.0,0.198237032,3.55750394,0.006635722989122693,0.176980004,0.850280881,0.900193393,2.67996394091158,,,,,,,,,,,,,,,,,,,,,1476.935,,,,,,,,,powered_acceleration_command,candidate_action,False
43552,1789731683497352448,accepted_optimal,44,0.0096654892,0.00229310989,0.0096654892,0,0,28,,,,,,,,0.003409486,0.003409486,ct2,0,False,147.354038,-2.70175899,-3.03118865,0.701261434,0.006964434572803031,first_horizon_reference,3.11090326,-0.00992878806,1.27500618,0.368353099,-0.596367419,3.55917549,0.158502847,-0.723625898,3.00271082,0.0753460824,3.0,0.160386503,3.63417554,0.006964434572803031,0.158502847,0.0753460824,1.27500618,3.966420881882147,,,,,,,,,,,,,,,,,,,,,1774.084,,,,,,,,,powered_acceleration_command,candidate_action,True
43574,1789731683522265600,accepted_optimal,38,0.00987672806,0.00234651566,0.00987672806,0,0,30,,,,,,,,0.004350845,0.004350845,ct2,0,False,147.42914,-2.68083636,-2.96245,0.736610933,0.007487831681920731,first_horizon_reference,3.21388698,-0.0125267319,1.46821511,0.364926726,-0.559539735,3.63326573,0.131135836,-1.1076144,2.99862552,-0.209373564,3.0,0.12590149,3.70826578,0.007487831681920731,0.131135836,0.209373564,1.46821511,4.718677425868267,,,,,,,,,,,,,,,,,,,,,1406.603,,,,,,,,,powered_acceleration_command,candidate_action,False
43596,1789731683547043328,accepted_optimal,37,0.00927019119,0.00219631195,0.00927019119,0,0,28,,,,,,,,0.004293517,0.004293517,ct2,0,False,147.502108,-2.66701417,-2.89112951,0.77490496,0.00814579861660826,first_horizon_reference,3.27682948,-0.0150020188,1.65980983,0.370896101,-0.520931602,3.71080637,0.104018897,-1.04917908,3.00011778,-0.462431401,3.0,0.092458114,3.78580642,0.00814579861660826,0.104018897,0.462431401,1.65980983,5.438913782137788,,,,,,,,,,,,,,,,,,,,,1183.745,,,,,,,,,powered_acceleration_command,candidate_action,False
43618,1789731683571924224,accepted_optimal,39,0.00987553596,0.0023431778,0.00987553596,0,0,28,,,,,,,,0.004135941,0.004135941,ct2,0,False,147.578118,-2.66621582,-2.81278617,0.814391156,0.00897016294869882,first_horizon_reference,3.32422614,-0.014372142,1.52467787,0.391463339,-0.482896239,3.78504729,0.0622929446,-1.68622577,3.00021791,-0.736305118,3.0,0.0438853167,3.86004734,0.00897016294869882,0.0622929446,0.736305118,1.52467787,5.068374030533522,,,,,,,,,,,,,,,,,,,,,1543.35,,,,,,,,,powered_acceleration_command,candidate_action,False
43641,1789731683597593856,accepted_optimal,51,0.00997638702,0.00236988068,0.00997638702,0,0,28,,,,,,,,0.003136183,0.003136183,ct2,0,False,147.57859,-2.73083829,-2.79154344,0.814391156,0.00896641951203739,first_horizon_reference,3.32258821,-0.014372142,0.0033717535,0.46093446,-0.489259571,3.85914278,0.00961491279,-2.13247228,2.99947762,0.0828046501,3.0,0.0116850287,3.93414283,0.00896641951203739,0.00961491279,0.0828046501,0.0033717535,0.011202948426126236,,,,,,,,,,,,,,,,,,,,,2015.827,,,,,,,,,powered_acceleration_command,candidate_action,True
43658,1789731683622038016,accepted_optimal,27,0.00934290886,0.00200605392,0.00934290886,0,0,28,,,,,,,,0.003909405,0.003909405,ct2,0,False,147.664049,-2.74000158,-2.70376165,0.81565658,0.010049680707309779,first_horizon_reference,3.49073267,-0.0010039811,0.0773074478,0.491455317,-0.488350481,3.93318558,-0.0363134295,-1.86134422,3.00074267,0.27652052,3.0,-0.0294004157,4.00818539,0.010049680707309779,0.0363134295,0.27652052,0.0773074478,0.2698596336697796,,,,,,,,,,,,,,,,,,,,,1014.928,,,,,,,,,powered_acceleration_command,candidate_action,True
43680,1789731683646716160,accepted_optimal,46,0.00943994522,0.00225305557,0.00943994522,0,0,28,,,,,,,,0.004404566,0.004404566,ct2,0,False,147.746761,-2.68099623,-2.63636634,0.81764561,0.01117297369634204,first_horizon_reference,3.56672907,-0.000908756803,0.0234721154,0.451306343,-0.487197161,4.00885439,-0.108869962,-2.87683249,3.0002327,1.06698561,3.0,-0.0821953192,4.0838542,0.01117297369634204,0.108869962,1.06698561,0.0234721154,0.08371867633157468,,,,,,,,,,,,,,,,,,,,,1541.035,,,,,,,,,powered_acceleration_command,candidate_action,True
43702,1789731683673066496,accepted_optimal,45,0.0096321106,0.00229644775,0.0096321106,0,0,28,,,,,,,,0.003940915,0.003940915,ct2,0,False,147.828965,-2.61666875,-2.56774541,0.818019777,0.012312203878963722,first_horizon_reference,3.6056602,-0.00017392775,-0.0141580617,0.407916725,-0.488083392,4.08425951,-0.061602138,1.88050938,2.99992728,2.62202239,3.0,0.00394842029,4.15925932,0.012312203878963722,0.061602138,2.62202239,0.0141580617,0.05104915958083434,,,,,,,,,,,,,,,,,,,,,1320.01,,,,,,,,,powered_acceleration_command,candidate_action,False
43727,1789731683697731072,accepted_optimal,30,0.00966739655,0.00231647491,0.00966739655,0,0,28,,,,,,,,0.003786145,0.003786145,ct2,0,False,147.911136,-2.55463931,-2.49976251,0.816841123,0.013459195922588499,first_horizon_reference,3.74557424,0.000931686372,-0.0729357451,0.365795016,-0.490513474,4.16208363,0.00512988586,2.57321382,3.00092936,2.69777226,3.0,0.0725741982,4.23708344,0.013459195922588499,0.00512988586,2.69777226,0.0729357451,0.2731862480217662,,,,,,,,,,,,,,,,,,,,,1302.898,,,,,,,,,powered_acceleration_command,candidate_action,False
43746,1789731683721860864,accepted_optimal,28,0.0077829361,0.00962972641,0.00962972641,0,0,27,,,,,,,,0.004593131,0.004593131,ct2,0,False,148.002028,-2.4883226,-2.42701404,0.812365539,0.014519179246900476,first_horizon_reference,3.8385253,0.0034654534,-0.215693429,0.319002658,-0.496983379,4.2355628,0.0835078135,3.19827032,2.99837303,2.74032617,3.0,0.152015969,4.31056261,0.014519179246900476,0.0835078135,2.74032617,0.215693429,0.8279446842602537,,,,,,,,,,,,,,,,,,,,,1617.84,,,,,,,,,powered_acceleration_command,candidate_action,False
43768,1789731683747778048,accepted_optimal,29,0.00302839279,0.00960761309,0.00960761309,0,0,25,,,,,,,,0.004113359,0.004113359,ct2,0,False,148.090988,-2.42371949,-2.35094729,0.807966032,0.014826658502882901,first_horizon_reference,3.84113097,0.00225560041,-0.0863606706,0.27711311,-0.502116442,4.31000805,0.162916154,3.20009923,3.00009036,2.30875587,3.0,0.220635056,4.38500786,0.014826658502882901,0.162916154,2.30875587,0.0863606706,0.33172264643162847,,,,,,,,,,,,,,,,,,,,,934.386,,,,,,,,,powered_acceleration_command,candidate_action,False
43790,1789731683772114688,accepted_optimal,56,0.00956010818,0.00547909737,0.00956010818,0,0,23,,,,,,,,0.00344851,0.00344851,ct2,0,False,148.17506,-2.3592201,-2.27937005,0.807387109,0.01420710767852993,first_horizon_reference,3.89998055,-0.000225079653,0.10538628,0.234356523,-0.503226995,4.10613346,0.193277434,1.18918657,-7.98533249,1.63500857,3.0,0.234152645,4.18113327,0.01420710767852993,0.193277434,1.63500857,0.10538628,0.411004442236854,,,,,,,,,,,,,,,,,,,,,1844.546,,,,,,,,,powered_acceleration_command,candidate_action,False
43815,1789731683798291200,accepted_optimal,53,0.00981402397,0.00233316422,0.00981402397,0,0,26,,,,,,,,0.004063836,0.004063836,ct2,0,False,148.272927,-2.28908834,-2.19957811,0.811006383,0.012603177138095691,first_horizon_reference,3.99527001,-0.00391309196,0.394370914,0.18572703,-0.499766648,3.91629148,0.213492215,0.853498459,-8.01541424,1.54043841,3.0,0.252003163,3.99129152,0.012603177138095691,0.213492215,1.54043841,0.394370914,1.5756182855204892,,,,,,,,,,,,,,,,,,,,,2589.516,,,,,,,,,powered_acceleration_command,candidate_action,False
43834,1789731683823111680,accepted_optimal,57,0.00983142853,0.00233650208,0.00983142853,0,0,27,,,,,,,,0.004454571,0.004454571,ct2,0,False,148.365263,-2.22250086,-2.12338605,0.822652938,0.01043422689995458,first_horizon_reference,3.99703956,-0.00866888277,0.74543184,0.140202627,-0.487550408,3.70270681,0.229488835,0.597137332,-7.97289515,1.36272383,3.0,0.263556927,3.77770686,0.01043422689995458,0.229488835,1.36272383,0.74543184,2.9795205537635905,,,,,,,,,,,,,,,,,,,,,3033.911,,,,,,,,,powered_acceleration_command,candidate_action,False
43856,1789731683848324352,accepted_optimal,57,0.00939393044,0.00222635269,0.00939393044,0,0,27,,,,,,,,0.004519812,0.004519812,ct2,0,False,148.460654,-2.16302915,-2.04123463,0.842357373,0.007218858864578035,first_horizon_reference,4.0607152,-0.0121591249,0.970393121,0.103599384,-0.467977613,3.50024772,0.23845388,0.355466187,-8.02755165,1.19950128,3.0,0.268441409,3.57524776,0.007218858864578035,0.23845388,1.19950128,0.970393121,3.940490096420139,,,,,,,,,,,,,,,,,,,,,2227.054,,,,,,,,,powered_acceleration_command,candidate_action,False
43878,1789731683872867584,accepted_optimal,57,0.00985002518,0.00233983994,0.00985002518,0,0,28,,,,,,,,0.003815298,0.003815298,ct2,0,False,148.548466,-2.10647199,-1.96276915,0.867887329,0.003983129447981823,first_horizon_reference,4.02963209,-0.014414263,1.12626207,0.070459187,-0.443299443,3.29798269,0.247147232,0.343863636,-8.00054836,1.07523048,3.0,0.274028003,3.37298274,0.003983129447981823,0.247147232,1.07523048,1.12626207,4.538421779021825,,,,,,,,,,,,,,,,,,,,,2273.402,,,,,,,,,powered_acceleration_command,candidate_action,False
43900,1789731683898507008,accepted_optimal,58,0.00951290131,0.00226306915,0.00951290131,0,0,28,,,,,,,,0.00384237,0.00384237,ct2,0,False,148.64055,-2.04835093,-1.8824018,0.893193871,-0.0019425909072706162,first_horizon_reference,3.87987018,-0.0892868638,1.10243237,0.0347992815,-0.418502718,3.107409,0.253176957,0.25306493,-7.99829483,1.32796192,3.0,0.286375999,3.18240905,0.0019425909072706162,0.253176957,1.32796192,1.10243237,4.277294477829727,,,,,,,,,,,,,,,,,,,,,3291.274,,,,,,,,,powered_acceleration_command,candidate_action,False
43922,1789731683922760960,accepted_optimal,59,0.00959825516,0.00228309631,0.00959825516,0,0,28,,,,,,,,0.003489757,0.003489757,ct2,0,False,148.726677,-2.0028164,-1.80357931,0.918274585,0.006441600923788057,first_horizon_reference,3.74090242,-0.150795609,1.03078985,0.0115035819,-0.394190609,2.90197182,0.259448022,0.244288832,-8.0027895,1.51000559,3.0,0.297198176,2.97697186,0.006441600923788057,0.259448022,1.51000559,1.03078985,3.8560842443764365,,,,,,,,,,,,,,,,,,,,,1934.255,,,,,,,,,powered_acceleration_command,candidate_action,False
43944,1789731683948151296,accepted_optimal,53,0.00954604149,0.00227642059,0.00954604149,0,0,28,,,,,,,,0.003934884,0.003934884,ct2,0,False,148.814299,-1.95065605,-1.7277865,0.941529991,0.03421163594585022,first_horizon_reference,3.59059119,-0.210974693,0.968634307,-0.0202458911,-0.370509654,2.83048224,0.26176554,0.0968935713,-2.98892164,1.77953827,3.0,0.306253999,2.90548229,0.03421163594585022,0.26176554,1.77953827,0.968634307,3.4779698090459554,,,,,,,,,,,,,,,,,,,,,2043.89,,,,,,,,,powered_acceleration_command,candidate_action,False
43966,1789731683974206976,accepted_optimal,51,0.00953483582,0.00227642059,0.00953483582,0,0,28,,,,,,,,0.003893405,0.003893405,ct2,0,False,148.89942,-1.90220555,-1.65170067,0.962582195,0.03275275689383928,first_horizon_reference,3.43997979,-0.265663594,0.883154094,-0.0476585552,-0.351753086,2.78820014,0.268914193,0.276921511,-1.63790643,2.10028267,3.0,0.321421266,2.86320019,0.03275275689383928,0.268914193,2.10028267,0.883154094,3.0380322348157605,,,,,,,,,,,,,,,,,,,,,1687.451,,,,,,,,,powered_acceleration_command,candidate_action,False
43988,1789731683999650816,accepted_optimal,51,0.00986790657,0.0023431778,0.00986790657,0,0,28,,,,,,,,0.003642664,0.003642664,ct2,0,False,148.978282,-1.86055053,-1.57941548,0.982198263,0.029198393638354633,first_horizon_reference,3.29692817,-0.31185475,0.784203172,-0.0693959445,-0.33571294,2.74840069,0.27652359,0.292751193,-1.53117752,2.3055768,3.0,0.33416301,2.82340074,0.029198393638354633,0.27652359,2.3055768,0.784203172,2.5854615287701552,,,,,,,,,,,,,,,,,,,,,2960.643,,,,,,,,,powered_acceleration_command,candidate_action,False
44010,1789731684023772672,accepted_optimal,51,0.00983715057,0.00233316422,0.00983715057,0,0,28,,,,,,,,0.003851486,0.003851486,ct2,0,False,149.050394,-1.82188304,-1.51483873,0.998391272,0.02665092258849328,first_horizon_reference,3.16178894,-0.347364008,0.685872138,-0.0910125822,-0.321860343,2.71555996,0.282803357,0.248973176,-1.30203259,2.50526285,3.0,0.345434934,2.79056001,0.02665092258849328,0.282803357,2.50526285,0.685872138,2.168582940182554,,,,,,,,,,,,,,,,,,,,,1773.232,,,,,,,,,powered_acceleration_command,candidate_action,False
44032,1789731684048901376,accepted_optimal,51,0.00947999954,0.00224304199,0.00947999954,0,0,28,,,,,,,,0.004835626,0.004835626,ct2,0,False,149.126937,-1.78648164,-1.44695993,1.01198874,0.024472396219578533,first_horizon_reference,3.01991296,-0.380761743,0.615557015,-0.109805763,-0.309861094,2.67889619,0.291355759,0.351378322,-1.50634336,2.70417428,3.0,0.358960122,2.75389624,0.024472396219578533,0.291355759,2.70417428,0.615557015,1.8589286072174145,,,,,,,,,,,,,,,,,,,,,1835.989,,,,,,,,,powered_acceleration_command,candidate_action,False
44054,1789731684073921024,accepted_optimal,51,0.00990772247,0.0023431778,0.00990772247,0,0,28,,,,,,,,0.00385831,0.00385831,ct2,0,False,149.194418,-1.75618624,-1.38148473,1.02338315,0.023328765919991685,first_horizon_reference,2.88815951,-0.407280177,0.490997136,-0.121872112,-0.30124262,2.65012527,0.296891004,0.212146416,-1.10268807,2.828511,3.0,0.367603779,2.72512531,0.023328765919991685,0.296891004,2.828511,0.490997136,1.4180780477211634,,,,,,,,,,,,,,,,,,,,,2955.854,,,,,,,,,powered_acceleration_command,candidate_action,False
44076,1789731684099980800,accepted_optimal,50,0.00938296318,0.00223302841,0.00938296318,0,0,29,,,,,,,,0.005145889,0.005145889,ct2,0,False,149.270292,-1.75869529,-1.30526405,1.03176727,0.02258419655759977,first_horizon_reference,2.74709558,-0.428025573,0.414980292,-0.102460742,-0.29472357,2.62645984,0.301257074,0.181696758,-0.984851778,2.66524577,3.0,0.367888212,2.70145988,0.02258419655759977,0.301257074,2.66524577,0.414980292,1.1399905259403091,,,,,,,,,,,,,,,,,,,,,2514.104,,,,,,,,,powered_acceleration_command,candidate_action,False
44098,1789731684123973376,accepted_optimal,50,0.00997114182,0.00236988068,0.00997114182,0,0,28,,,,,,,,0.005021656,0.005021656,ct2,0,False,149.3274,-1.71847218,-1.25507184,1.03792886,0.02227476968675292,first_horizon_reference,2.55360889,-0.318226039,0.157023653,-0.128461212,-0.291477323,2.61387753,0.303073078,0.0663900226,-0.459987462,2.64671826,3.0,0.369241029,2.68887758,0.02227476968675292,0.303073078,2.64671826,0.157023653,0.4009769962410752,,,,,,,,,,,,,,,,,,,,,1719.882,,,,,,,,,powered_acceleration_command,candidate_action,False
44120,1789731684149255168,accepted_optimal,48,0.00940084457,0.00223970413,0.00940084457,0,0,28,,,,,,,,0.003881834,0.003881834,ct2,0,False,149.387038,-1.70160053,-1.19537619,1.03993042,0.022207295849331177,first_horizon_reference,2.67804098,-0.326344043,0.250420392,-0.129593223,-0.290318817,2.58946681,0.30762741,0.19076021,-1.02245414,2.65335417,3.0,0.37396127,2.66446686,0.022207295849331177,0.30762741,2.65335417,0.250420392,0.6706360720036642,,,,,,,,,,,,,,,,,,,,,1718.229,,,,,,,,,powered_acceleration_command,candidate_action,False
44142,1789731684173918464,accepted_optimal,46,0.00984692574,0.00233983994,0.00984692574,0,0,28,,,,,,,,0.00375707,0.00375707,ct2,0,False,149.446961,-1.68590981,-1.13703414,1.04031909,0.022438161044367678,first_horizon_reference,2.67350531,-0.304057121,0.103597902,-0.130794838,-0.291834384,2.61440182,0.299381942,-0.341065496,1.03141141,2.55327034,3.0,0.363213718,2.68940187,0.022438161044367678,0.299381942,2.55327034,0.103597902,0.2769695411018596,,,,,,,,,,,,,,,,,,,,,1543.851,,,,,,,,,powered_acceleration_command,candidate_action,True
44164,1789731684199676928,accepted_optimal,43,0.00951933861,0.00227308273,0.00951933861,0,0,28,,,,,,,,0.003715822,0.003715822,ct2,0,False,149.513936,-1.66640122,-1.07305199,1.0419193,0.023037111503946966,first_horizon_reference,2.80162883,-0.312356383,0.230386436,-0.134792909,-0.290995628,2.5995822,0.302349925,0.121040687,-0.60437572,2.68787193,3.0,0.369546711,2.67458224,0.023037111503946966,0.302349925,2.68787193,0.230386436,0.6454572811385498,,,,,,,,,,,,,,,,,,,,,2332.583,,,,,,,,,powered_acceleration_command,candidate_action,False
44186,1789731684224190208,accepted_optimal,50,0.00947546959,0.00224971771,0.00947546959,0,0,28,,,,,,,,0.003935354,0.003935354,ct2,0,False,149.574402,-1.65497576,-1.01296887,1.04672292,0.02372917372139639,first_horizon_reference,2.5337534,-0.327535927,0.345328003,-0.13177821,-0.286944479,2.60549688,0.300214052,-0.0830909535,0.230096593,2.53265738,3.0,0.363530487,2.68049693,0.02372917372139639,0.300214052,2.53265738,0.345328003,0.8749760017164603,,,,,,,,,,,,,,,,,,,,,2993.355,,,,,,,,,powered_acceleration_command,candidate_action,True
44208,1789731684249769216,accepted_optimal,43,0.00937819481,0.00224637985,0.00937819481,0,0,28,,,,,,,,0.004113198,0.004113198,ct2,0,False,149.636341,-1.6467535,-0.951537115,1.0545234,0.024667326582414262,first_horizon_reference,2.46020246,-0.00138914434,0.453785092,-0.124208681,-0.28054136,2.60271645,0.299795091,-0.0169438887,-0.112448215,1.35466492,3.0,0.333661705,2.67771649,0.024667326582414262,0.299795091,1.35466492,0.453785092,1.1164031996497263,,,,,,,,,,,,,,,,,,,,,2517.741,,,,,,,,,powered_acceleration_command,candidate_action,False
44230,1789731684273960704,accepted_optimal,40,0.00969839096,0.00233316422,0.00969839096,0,0,28,,,,,,,,0.004148375,0.004148375,ct2,0,False,149.69461,-1.64744072,-0.891683709,1.0653252,0.025592533709604022,first_horizon_reference,2.52462292,-0.00206282828,0.574168444,-0.109683432,-0.270737439,2.62065363,0.297055006,-0.106310956,0.695934236,1.01067841,3.0,0.322321951,2.69565368,0.025592533709604022,0.297055006,1.01067841,0.574168444,1.4495588136631365,,,,,,,,,,,,,,,,,,,,,1387.277,,,,,,,,,powered_acceleration_command,candidate_action,True
44252,1789731684299608576,accepted_optimal,32,0.00932693481,0.00224304199,0.00932693481,0,0,28,,,,,,,,0.003643957,0.003643957,ct2,0,False,149.754709,-1.64371902,-0.829344868,1.07893011,0.02652006804212864,first_horizon_reference,2.50271201,-0.00245539262,0.668043315,-0.0984846726,-0.258494079,2.68709683,0.279221475,-0.735924006,2.74186587,0.637555301,3.0,0.295160353,2.76209688,0.02652006804212864,0.279221475,0.637555301,0.668043315,1.6719200276507133,,,,,,,,,,,,,,,,,,,,,1970.963,,,,,,,,,powered_acceleration_command,candidate_action,True
44274,1789731684325337856,accepted_optimal,16,0.00926947594,0.00227975845,0.00926947594,0,0,28,,,,,,,,0.003546804,0.003546804,ct2,0,False,149.817497,-1.65375906,-0.762205642,1.09633809,0.027507712713146112,first_horizon_reference,2.51444769,-0.00299936812,0.778841197,-0.0731708854,-0.242237985,2.7624929,0.260487795,-0.745510876,3.00040269,0.310331196,3.0,0.268246084,2.83749294,0.027507712713146112,0.260487795,0.310331196,0.778841197,1.9583554486734849,,,,,,,,,,,,,,,,,,,,,1097.883,,,,,,,,,powered_acceleration_command,candidate_action,True
44296,1789731684348959744,accepted_optimal,13,0.00615334511,0.00761699677,0.00761699677,0,0,27,,,,,,,,0.00349618,0.00349618,ct2,0,False,149.875885,-1.6569044,-0.701360884,1.11495099,0.0284344557950041,first_horizon_reference,2.52508593,-0.00347237429,0.867292762,-0.0561239645,-0.224998236,2.83936214,0.225629732,-1.3603822,2.99992466,-0.0148105538,3.0,0.225259468,2.91436219,0.0284344557950041,0.225629732,0.0148105538,0.867292762,2.189988750517039,,,,,,,,,,,,,,,,,,,,,611.79,,,,,,,,,powered_acceleration_command,candidate_action,False
44318,1789731684373849856,accepted_optimal,33,0.00521588326,0.00975573063,0.00975573063,0,0,26,,,,,,,,0.003576109,0.003576109,ct2,0,False,149.939484,-1.66554806,-0.634362432,1.13595983,0.029455666966754338,first_horizon_reference,2.55413198,-0.00386750582,0.91492027,-0.0324942581,-0.20529002,2.91012645,0.196193814,-1.24798274,3.0001657,-0.179206073,3.0,0.191713661,2.9851265,0.029455666966754338,0.196193814,0.179206073,0.91492027,2.336827120757235,,,,,,,,,,,,,,,,,,,,,1263.414,,,,,,,,,powered_acceleration_command,candidate_action,False
44340,1789731684399526144,accepted_optimal,27,0.00222253799,0.00932598114,0.00932598114,0,0,24,,,,,,,,0.003588342,0.003588342,ct2,0,False,150.004883,-1.68463112,-0.562931439,1.15819383,0.030506191639475884,first_horizon_reference,2.55523491,-0.0040309024,0.941745758,0.00225602277,-0.185099095,2.98497152,0.161028698,-1.40906644,2.99904251,-0.489759564,3.0,0.148784712,3.05997157,0.030506191639475884,0.161028698,0.489759564,0.941745758,2.4063816371860116,,,,,,,,,,,,,,,,,,,,,1524.124,,,,,,,,,powered_acceleration_command,candidate_action,False
44362,1789731684424791808,accepted_optimal,24,0.000972032547,0.00868761539,0.00868761539,0,0,22,,,,,,,,0.003834555,0.003834555,ct2,0,False,150.06926,-1.70183808,-0.493913827,1.17963915,0.03156854032406658,first_horizon_reference,2.60778689,-0.00414596917,0.889840484,0.0343827866,-0.165306017,3.06205058,0.112950914,-1.87084246,2.99936414,-0.713733673,3.0,0.0951075703,3.13705063,0.03156854032406658,0.112950914,0.713733673,0.889840484,2.3205143483664545,,,,,,,,,,,,,,,,,,,,,1546.525,,,,,,,,,powered_acceleration_command,candidate_action,False
44384,1789731684449987584,accepted_optimal,25,0.00109982491,0.00918745995,0.00918745995,0,0,21,,,,,,,,0.003520775,0.003520775,ct2,0,False,150.136581,-1.73330464,-0.41742423,1.20030754,0.032695966660481995,first_horizon_reference,2.67771935,-0.00432718592,0.836981893,0.0821651742,-0.147366226,3.1386373,0.0719826818,-1.60547233,3.00129771,-0.859388411,3.0,0.0504979715,3.21363735,0.032695966660481995,0.0719826818,0.859388411,0.836981893,2.2412026104857294,,,,,,,,,,,,,,,,,,,,,1424.807,,,,,,,,,powered_acceleration_command,candidate_action,False
44406,1789731684474435328,accepted_optimal,21,0.00361847878,0.00967437029,0.00967437029,0,0,19,,,,,,,,0.00344817,0.00344817,ct2,0,False,150.206308,-1.77096609,-0.337982917,1.21897707,0.03387852277686049,first_horizon_reference,2.76199889,-0.00426042126,0.730583668,0.136360243,-0.131334037,3.21308613,0.0137320729,-2.34280229,2.99428391,-1.20792937,3.0,-0.0164661631,3.28808618,0.03387852277686049,0.0137320729,1.20792937,0.730583668,2.0178712800681287,,,,,,,,,,,,,,,,,,,,,867.861,,,,,,,,,powered_acceleration_command,candidate_action,False
44428,1789731684499635712,accepted_optimal,19,0.00355482101,0.00908565521,0.00908565521,0,0,18,,,,,,,,0.003322343,0.003322343,ct2,0,False,150.282329,-1.80911652,-0.25215031,1.23442659,0.03518571039499124,first_horizon_reference,2.87741756,-0.00364767574,0.52979213,0.192229569,-0.118731469,3.28642368,-0.0644945949,-3.20708323,3.00664282,-1.32738698,3.0,-0.0976792723,3.36142373,0.03518571039499124,0.0644945949,1.32738698,0.52979213,1.524433178011803,,,,,,,,,,,,,,,,,,,,,835.56,,,,,,,,,powered_acceleration_command,candidate_action,False
44451,1789731684524754944,rejected_nonlinear_rollout,32,0.00367331505,0.00958967209,0.00958967209,0,0,17,,,,,,,,0.003830367,0.003830367,ct2,0,False,150.360703,-1.84744135,-0.165867582,1.24466345,,,2.90914512,-0.00255707791,0.31726411,0.247942075,-0.11185953,3.24382091,-0.144693255,-3.19949722,-1.69962275,0.0,0.0,0.0,0.0,,0.144693255,0.0,0.31726411,0.9229673373576431,,,,,,,,,,,,,,,,,,,,,1730.933,,,,,,,,,braking_command,last_action_state,False
44477,1789731684549636096,rejected_residual,100,0.0681929141,3.67164612e-05,0.0681929141,0,0,19,,,,,,,,0.003774252,0.003774252,ct2,0,False,150.441694,-1.89676909,-0.0734062516,1.24847347,,,2.98643255,-0.000550238008,-0.00892589241,0.315601945,-0.112087391,3.03875685,-0.215168864,-2.74906611,-7.99900389,0.0,0.0,0.0,0.0,,0.215168864,0.0,0.00892589241,0.02665657563102195,,,,,,,,,,,,,,,,,,,,,4819.877,,,,,,,,,braking_command,last_action_state,False
44499,1789731684575052288,rejected_residual,100,0.100899577,6.82175159e-05,0.100899577,0,0,20,,,,,,,,0.00408755,0.00408755,ct2,0,False,150.526232,-1.93604752,0.0189621128,1.24560983,,,3.07804036,0.00275507267,-0.453892827,0.372956812,-0.119610451,2.84028053,-0.267991751,-2.12871265,-7.99840832,0.0,0.0,0.0,0.0,,0.267991751,0.0,0.453892827,1.3971004406204979,,,,,,,,,,,,,,,,,,,,,3937.589,,,,,,,,,braking_command,last_action_state,False
44519,1789731684600046592,rejected_residual,100,0.153375208,0.000438094139,0.153375208,0,0,21,,,,,,,,0.004734756,0.004734756,ct2,0,False,150.611224,-1.98550092,0.112436288,1.23014834,,,3.09194803,0.0069274148,-0.970815539,0.439930439,-0.141523436,2.63478804,-0.286929339,-0.736578465,-7.99264193,0.0,0.0,0.0,0.0,,0.286929339,0.0,0.970815539,3.001711193304438,,,,,,,,,,,,,,,,,,,,,4690.353,,,,,,,,,braking_command,last_action_state,False
