event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
190,1789731634636548111,30,22.39153152,0.003048959188,-0.2292989641,1.884572148,0,0.1353879273,2.250000715,0.02013299242,-0.1142693087,3,,
205,1789731634662516365,0,21.80566961,0.1656917483,-0.3013786972,0,0,0,0,0,0,0,0.009883463383,3
205,1789731634662516365,1,21.80566961,0.1656917483,-0.3013786674,0,0,0,0.07500000298,0.000247086602,0.009883463383,3,0.01641300507,3
205,1789731634662516365,2,21.8058031,0.1656498909,-0.3013716936,0.01127937157,0,2.768803597e-06,0.150000006,0.0006574117579,0.01641300507,3,0.02191709913,3
205,1789731634662516365,3,21.80637519,0.1654705405,-0.3013416827,0.03705989942,0,2.383829997e-05,0.2250000089,0.001205339329,0.02191709913,3,0.02814466506,3
205,1789731634662516365,4,21.8076898,0.1650584787,-0.3012720346,0.07401423156,0,9.710100858e-05,0.3000000119,0.001908955979,0.02814466506,3,0.03636851162,3
205,1789731634662516365,5,21.80998122,0.164340511,-0.3011488914,0.1195784956,0,0.0002767418919,0.375,0.002818168839,0.03636851162,3,0.04733152688,3
205,1789731634662516365,6,21.81343022,0.1632605046,-0.3009596467,0.1717770994,0,0.0006434494862,0.4499999881,0.004001457244,0.04733152688,3,0.06122229248,3
205,1789731634662516365,7,21.81817641,0.1617756486,-0.3006919026,0.2290877551,0,0.001311955624,0.5249999762,0.005532014649,0.06122229248,3,0.07769764215,3
205,1789731634662516365,8,21.82432783,0.1598535627,-0.3003320694,0.290337503,0,0.002436367329,0.5999999642,0.007474455982,0.07769764215,3,0.09594640881,3
205,1789731634662516365,9,21.8319683,0.1574700922,-0.2998638749,0.3546224833,0,0.004210051615,0.6749999523,0.009873116389,0.09594640881,3,0.1147851944,3
205,1789731634662516365,10,21.84116311,0.1546077132,-0.299267441,0.4212462902,0,0.006858034059,0.7499999404,0.01274274662,0.1147851944,3,0.1327771991,3
205,1789731634662516365,11,21.85196341,0.1512543559,-0.2985184789,0.4896722138,0,0.01062135398,0.8249999285,0.01606217586,0.1327771991,3,0.1483636796,3
205,1789731634662516365,12,21.86440964,0.14740251,-0.2975879312,0.5594867468,0,0.01573425531,0.8999999166,0.01977126859,0.1483636796,3,0.1599916816,3
205,1789731634662516365,13,21.87853414,0.1430487186,-0.2964424193,0.6303713322,0,0.02239618078,0.9749999046,0.02377106063,0.1599916816,3,0.1662412882,3
