# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
43.0167410,-3.3810601,-5.0880605,1.21391910,-0.16174192,7.0282889,2.9790969,0.955906,1.219188
43.2108633,-3.3103036,-4.9072928,1.18279146,-0.14072053,7.1099597,2.9791006,0.899744,1.266571
43.3983054,-3.2369125,-4.7348158,1.16581696,-0.09088437,7.1883335,2.9791034,0.851368,1.303695
43.5792407,-3.1643734,-4.5690580,1.15229172,-0.03427175,7.2627366,2.9791055,0.803912,1.336624
43.7580115,-3.0914802,-4.4058232,1.14941282,0.00358234,7.3356949,2.9791071,0.753307,1.368049
43.9351096,-3.0191894,-4.2441515,1.15124177,0.01711841,7.4072734,2.9791084,0.698492,1.397448
44.1107521,-2.9478615,-4.0836441,1.15401498,0.01453211,7.4775854,2.9791094,0.649430,1.429406
44.2850422,-2.8774472,-3.9242112,1.15582598,0.00648969,7.5467063,2.9791102,0.611875,1.455793
44.4580490,-2.8077410,-3.7658685,1.15637795,-0.00010328,7.6147015,2.9791108,0.579571,1.474051
44.6298824,-2.7385305,-3.6085897,1.15611262,-0.00304705,7.6816412,2.9791112,0.545087,1.491234
44.8006781,-2.6696766,-3.4522877,1.15559398,-0.00310544,7.7476042,2.9791116,0.508065,1.508825
44.9705931,-2.6011034,-3.2968245,1.15517061,-0.00192732,7.8126741,2.9791119,0.477479,1.526912
45.1398003,-2.5327642,-3.1420316,1.15493401,-0.00075052,7.8769361,2.9791121,0.466506,1.545712
45.3084753,-2.4646166,-2.9877359,1.15486811,-0.00000909,7.9404797,2.9791122,0.467239,1.565905
45.4767941,-2.3966096,-2.8337675,1.15490732,0.00047113,8.0033867,2.9791123,0.473109,1.588415
45.6449394,-2.3286857,-2.6799521,1.15503108,0.00104015,8.0657382,2.9791123,0.484524,1.615723
45.8131093,-2.2607761,-2.5261035,1.15522616,0.00179937,8.1276126,2.9791123,0.493657,1.645337
45.9814781,-2.1928266,-2.3720550,1.15555276,0.00234297,8.1890958,2.9791122,0.496192,1.597957
46.1502560,-2.1247612,-2.2176106,1.15589127,0.00179225,8.2502707,2.9791120,0.495366,1.534818
46.3196448,-2.0564819,-2.0625928,1.15594140,-0.00077102,8.3112099,2.9791116,0.497214,1.483158
46.4898388,-1.9878392,-1.9068553,1.15541415,-0.00546785,8.3719992,2.9791109,0.503463,1.446051
46.6610213,-1.9186434,-1.7502814,1.15434940,-0.01064978,8.4321054,2.9159236,0.510741,1.412723
46.8357309,-1.8479109,-1.5905304,1.15123828,-0.01236130,8.4853444,2.2600804,0.518330,1.376433
47.0125304,-1.7757684,-1.4291194,1.14993219,-0.00504838,8.5138535,0.4808724,0.526495,1.333322
47.1903744,-1.7031850,-1.2667614,1.15090451,0.01574305,8.5084503,-0.9932123,0.533528,1.287225
47.3692151,-1.6307501,-1.1032463,1.15670020,0.04897015,8.4745739,-2.2179936,0.538920,1.241401
47.5488910,-1.5594460,-0.9383246,1.16874499,0.08465529,8.4164908,-3.2362472,0.576102,1.194970
47.7292079,-1.4903362,-0.7717773,1.18620381,0.10865534,8.3376623,-4.0823421,0.728363,1.150770
47.9099997,-1.4242262,-0.6035063,1.20667759,0.11779659,8.2409074,-4.7846765,0.594657,1.103276
48.0911774,-1.3615428,-0.4335175,1.22832976,0.12107888,8.1284877,-5.3670371,0.749200,1.050511
48.2726966,-1.3025039,-0.2618679,1.25070171,0.12492858,8.0022091,-5.8492268,0.892374,0.991404
48.4545227,-1.2472922,-0.0886269,1.27384849,0.12937659,7.8635155,-6.2476991,0.632543,0.947478
48.6366103,-1.1961130,0.0861203,1.29790593,0.13445465,7.7135525,-6.5761857,0.676826,0.904459
48.8189140,-1.1491838,0.2622800,1.32297642,0.14022516,7.5532149,-6.8461921,0.722835,0.856720
49.0013846,-1.1067447,0.4397468,1.34915144,0.14675709,7.3831815,-7.0673843,0.764595,0.813167
49.1839705,-1.0690571,0.6184008,1.37661375,0.15414614,7.2040808,-7.2367489,0.801737,0.769274
49.3666208,-1.0364064,0.7981091,1.40551684,0.16246061,7.0172869,-7.3033407,0.833968,0.719221
49.5492841,-1.0091043,0.9787205,1.43601339,0.17173490,6.8252044,-7.2502192,0.863098,0.676183
49.7319145,-0.9874885,1.1600672,1.46830640,0.18204583,6.6290691,-7.1959771,0.897051,0.639078
49.9144733,-0.9719271,1.3419615,1.50258526,0.19357945,6.4285842,-7.1405320,0.923208,0.606439
50.0969421,-0.9628136,1.5242026,1.53909503,0.20655028,6.2233857,-7.0837833,0.943445,0.582727
50.2795433,-0.9601911,1.7067850,1.57521512,0.22131957,6.0122228,-7.0253852,0.960751,0.567346
50.4642645,-0.9652287,1.8914375,1.62095263,0.23765340,5.7938689,-6.9649983,0.970460,0.572075
50.6489431,-0.9787365,2.0756214,1.66688901,0.25800365,5.5684210,-6.9026495,0.972295,0.587166
50.8334712,-1.0010203,2.2587991,1.71666714,0.28099034,5.3357967,-6.8383161,0.966775,0.611612
51.0178268,-1.0327787,2.4403986,1.77104080,0.30816120,5.0951387,-6.7717609,0.948594,0.646223
51.2020501,-1.0748206,2.6197605,1.83088530,0.34076453,4.8452658,-6.7026573,0.911200,0.692090
51.3862836,-1.1281054,2.7961202,1.89737363,0.38062488,4.5845467,-6.6305541,0.861606,0.750216
51.5708452,-1.1938385,2.9685792,1.97228772,0.43052999,4.3106547,-6.5548079,0.804131,0.821053
51.7563309,-1.2736216,3.1360296,2.05820469,0.49501777,4.0200791,-6.4744477,0.743233,0.890477
51.9438574,-1.3697684,3.2970326,2.15929092,0.58211226,3.7071623,-6.3879090,0.670695,0.950165
52.1356240,-1.4860240,3.4495419,2.28282469,0.70785035,3.3618185,-6.2924024,2.033475,1.027155
52.3298492,-1.6217795,3.5884442,2.43014491,0.90018808,2.9811125,-6.1871162,2.817786,1.130576
52.5181346,-1.7746666,3.6983392,2.62010707,1.17839945,2.6055459,-5.0179988,2.753220,1.278149
52.6915677,-1.9328254,3.7695071,2.84099373,1.40905689,2.3827623,-1.3406212,2.746851,1.467106
52.8297194,-2.0677517,3.7991845,3.03676983,1.44799756,2.3505045,0.5463828,2.918183,1.675389
52.9170485,-2.1550390,3.8018907,-3.11717376,1.41065757,2.3808770,1.2927316,3.377596,1.975604
52.9702024,-2.2079521,3.7968372,-3.03457576,1.37254681,2.4142454,1.6224406,2.358216,2.328351
53.0262257,-2.2633392,3.7884184,-2.95485094,1.32623850,2.4560285,1.8834605,0.978715,2.743150
53.1063660,-2.3411782,3.7693510,-2.85241373,1.25815499,2.5216100,2.1593451,1.600388,3.119568
