s_m,v_ref_mps,kappa_radpm,ax_ref_mps2,ay_ref_mps2,delta_ff_rad,d_left_m,d_right_m,core_bin_id
40.878212,6.093348,-0.132088,-1.755076,-4.904280802388449,-0.04277041281331785,2.05,0.5125,s6_k5
40.898211,6.087585,-0.132951,-1.939431,-4.926990044720447,-0.043049510287670664,2.025,0.5375,s6_k5
40.91821,6.08121,-0.134011,-2.130114,-4.955876210855104,-0.043392309121610885,2.025,0.5625,s6_k5
40.938209,6.074201,-0.134937,-2.325154,-4.978624458613467,-0.043691764660550546,2.0,0.55,s6_k5
40.958208,6.06654,-0.135888,-2.504379,-5.001073504089581,-0.04399929669060356,2.0125,0.55,s6_k5
40.978207,6.058279,-0.137579,-2.655096,-5.049526877564043,-0.04454610748618063,1.9875,0.575,s6_k5
40.998206,6.049508,-0.139118,-2.804756,-5.091238431397859,-0.045043743589209005,1.9625,0.575,s6_k5
41.018206,6.040228,-0.140511,-2.990571,-5.126453105920963,-0.045494151308611334,1.975,0.6,s6_k5
41.038205,6.030318,-0.14364,-3.178641,-5.223430561416651,-0.046505803544197664,1.95,0.5875,s6_k5
41.058204,6.019767,-0.147053,-3.335063,-5.328847018461399,-0.04760916852064332,1.95,0.6,s6_k5
41.078203,6.008677,-0.150246,-3.403542,-5.424511526574769,-0.04864130626164629,1.925,0.6125,s6_k6
41.098202,5.997338,-0.153385,-3.471666,-5.516961356483536,-0.04965588741502716,1.9125,0.6375,s5_k6
41.118201,5.98575,-0.156618,-3.504838,-5.611498125242626,-0.05070074409034049,1.9125,0.6375,s5_k6
41.1382,5.974029,-0.159643,-3.527672,-5.6975026178246155,-0.05167827803356948,1.8875,0.625,s5_k6
41.158199,5.962207,-0.162467,-3.54477,-5.775362669406705,-0.052590769309472256,1.9,0.65,s5_k6
41.178199,5.950305,-0.164078,-3.558821,-5.809366931364356,-0.05311127668876111,1.875,0.65,s5_k6
41.198198,5.938332,-0.165312,-3.55687,-5.829527146992934,-0.05350995747365177,1.8625,0.675,s5_k6
41.218197,5.926341,-0.166424,-3.532968,-5.8450634530975165,-0.053869207911429996,1.85,0.6625,s5_k6
41.238196,5.914407,-0.167328,-3.494671,-5.853168605928404,-0.054161250173579444,1.8375,0.6625,s5_k6
41.258195,5.902578,-0.167713,-3.446614,-5.843192541179886,-0.05428562377452942,1.85,0.6875,s5_k6
41.278194,5.890888,-0.168038,-3.393213,-5.831349017329677,-0.054390613168257725,1.825,0.7125,s5_k6
41.298193,5.879358,-0.168304,-3.339287,-5.8177392052331705,-0.054476542055890316,1.8,0.7,s5_k6
41.318192,5.867988,-0.167687,-3.285448,-5.7740139546165645,-0.05427722457124947,1.7875,0.725,s5_k6
41.338192,5.85678,-0.165987,-3.231779,-5.69366482241881,-0.05372802931338756,1.7625,0.725,s5_k6
41.358191,5.845734,-0.16429,-3.178208,-5.614217439535624,-0.05317977086572339,1.7375,0.725,s5_k6
41.37819,5.83485,-0.162597,-3.124709,-5.535692020934932,-0.0526327728289033,1.75,0.7375,s5_k6
41.398189,5.82413,-0.161855,-3.071182,-5.49020095053055,-0.05239302717112294,1.725,0.7375,s5_k6
41.418188,5.813575,-0.16178,-3.017568,-5.467784509519514,-0.05236879378353059,1.7125,0.7625,s5_k6
41.438187,5.803185,-0.161742,-2.963956,-5.446978240679241,-0.052356515510316934,1.7,0.75,s5_k6
41.458186,5.792961,-0.161741,-2.896756,-5.427768713037194,-0.052356192397650554,1.6875,0.75,s5_k6
41.478185,5.782952,-0.157495,-2.714778,-5.267031866233708,-0.0509841582113545,1.675,0.775,s5_k6
41.498185,5.773556,-0.151112,-2.533827,-5.037159683930671,-0.048921223108251824,1.65,0.7875,s5_k6
41.518184,5.764773,-0.144827,-2.353747,-4.8129788813824215,-0.04688955348815872,1.6625,0.7875,s5_k5
41.538183,5.756601,-0.138644,-2.174691,-4.59444796516888,-0.04489047791723731,1.6375,0.7875,s5_k5
41.558182,5.749041,-0.138986,-1.996576,-4.593691945721783,-0.045001062222109284,1.6125,0.7875,s5_k5
41.578181,5.742091,-0.143365,-1.819257,-4.726974731780266,-0.04641689574224003,1.6125,0.8,s5_k5
41.59818,5.735752,-0.147756,-1.642881,-4.861002629169249,-0.04783642217054273,1.6,0.825,s5_k5
41.618179,5.730021,-0.152168,-1.4674,-4.996153348017986,-0.04926254319562578,1.5875,0.825,s5_k6
41.638178,5.724897,-0.148949,-1.292673,-4.881720906702051,-0.04822206319597633,1.5875,0.8125,s5_k5
41.658178,5.720379,-0.137329,-1.118856,-4.4937805989111155,-0.044465267821576136,1.575,0.8375,s5_k5
41.678177,5.716466,-0.126117,-0.945793,-4.121249248746567,-0.04083918844152519,1.55,0.8375,s5_k5
41.698176,5.713156,-0.115277,-0.773421,-3.762658742198693,-0.037332394843734365,1.5375,0.85,s5_k4
41.718175,5.710448,-0.089134,-0.601834,-2.906589891094991,-0.028871391338644716,1.5375,0.85,s5_k3
41.738174,5.70834,-0.011407,-0.430885,-0.3716987553527292,-0.0036958511723085125,1.5125,0.85,s5_k0
41.758173,5.70683,0.063289,-0.260467,2.061190370480232,0.020502762647365905,1.5,0.8625,s5_k2
41.778172,5.705917,0.132619,-0.090967,4.317741608611288,0.04294214101988527,1.5,0.8875,s5_k5
41.798171,5.705598,0.194679,0.077771,6.337550679452209,0.0629925441295124,1.5,0.875,s5_k7
41.818171,5.705871,0.105108,0.245901,3.4219973583051178,0.03404183614626798,1.5125,0.9,s5_k4
41.83817,5.706733,0.001799,0.412382,0.0585876759583869,0.0005828759339903885,1.4875,0.9,s5_k0
41.858169,5.708178,-0.095251,0.577071,-3.103591534885981,-0.0308515319341242,1.4625,0.9125,s5_k3
41.878168,5.710199,-0.188917,0.739961,-6.159898096177163,-0.061132838281397726,1.4625,0.9125,s5_k7
41.898167,5.71279,-0.258924,-0.098467,-8.450235788593508,-0.08369540033518799,1.45,0.9375,s5_k10
41.918166,5.712446,-0.249111,-0.098455,-8.128999942788708,-0.08053738196620078,1.4375,0.925,s5_k9
41.938165,5.712101,-0.241259,-0.098444,-7.871822255381497,-0.07800928933993838,1.4125,0.925,s5_k9
41.958164,5.711756,-0.235229,-0.098432,-7.67414773369317,-0.07606714214773204,1.425,0.925,s5_k9
41.978164,5.711412,-0.23093,-0.098432,-7.532989028902502,-0.07468216479790338,1.4,0.9375,s5_k9
41.998163,5.711067,-0.211024,1.905222,-6.882819195631862,-0.06826553465421249,1.3875,0.95,s5_k8
42.018162,5.717735,-0.1704,5.430125,-5.57080089755034,-0.055153607574017556,1.3625,0.9625,s5_k6
42.038161,5.736697,-0.128329,4.782267,-4.22326792495812,-0.04155466074555209,1.3625,0.95,s5_k5
42.05816,5.753344,-0.085196,2.158701,-2.8200700000662975,-0.027596496341880696,1.3625,0.95,s5_k3
42.078159,5.760843,-0.0414,2.316679,-1.373954719724869,-0.013412795607674256,1.3375,0.975,s5_k1
42.098158,5.76888,-0.030069,2.475651,-1.0006956120073536,-0.009742047790514954,1.3375,0.9875,s5_k1
42.118157,5.777456,-0.028532,2.635708,-0.9523695661407978,-0.009244104677388057,1.325,0.9875,s5_k1
42.138157,5.786573,-0.027039,2.797614,-0.9053854239331718,-0.008760411887719454,1.325,0.975,s5_k1
42.158156,5.796233,-0.025587,2.962242,-0.8596289628305245,-0.008289998087314484,1.3125,1.0,s5_k1
42.178155,5.806445,-0.023688,3.129584,-0.7986362662087363,-0.007674761310285403,1.3,0.9875,s5_k0
42.198154,5.817215,-0.017615,3.299631,-0.5960914301249034,-0.005707198034033078,1.3,1.0125,s5_k0
42.218153,5.828547,-0.011466,3.471757,-0.38952249486444246,-0.003714966909845378,1.3,1.0125,s5_k0
42.238152,5.840448,-0.005249,3.645572,-0.17904776158085534,-0.0017006743603817619,1.2875,1.0125,s5_k0
42.258151,5.852918,0.001031,3.821111,0.03531860523728044,0.0003340439875751904,1.2875,1.025,s5_k0
42.27815,5.86596,0.0053,3.998372,0.18237027962448002,0.0017171983121236957,1.2625,1.0375,s5_k0
42.29815,5.879576,0.007326,4.179973,0.253255526522799,0.0023736195422772817,1.25,1.0375,s5_k0
42.318149,5.893777,0.009374,4.366944,0.3256209570713837,0.0030371666613043954,1.25,1.025,s5_k0
42.338148,5.908576,0.011445,4.558976,0.3995594891302964,0.003708163003574935,1.2625,1.05,s5_k0
42.358147,5.923987,0.01354,4.755824,0.4751676415573283,0.00438693185736526,1.2375,1.0625,s5_k0
42.378146,5.940021,0.015741,4.953221,0.5554030746716219,0.005100039781505219,1.2375,1.0625,s5_k0
42.398145,5.956674,0.017976,5.150804,0.6378238053975532,0.00582415814570344,1.225,1.0875,s5_k0
42.418144,5.973943,0.020234,5.348567,0.7221108901673163,0.0065557220822209696,1.2,1.075,s5_k0
42.438143,5.991822,0.022516,5.548002,0.808367875686965,0.007295054588274357,1.2125,1.075,s5_k0
42.458143,6.010311,0.024389,5.751279,0.8810242927065085,0.00790187153272893,1.1875,1.0875,s6_k0
42.478142,6.029418,0.025466,5.961873,0.9257879442092252,0.00825079676879133,1.2,1.1125,s6_k1
42.498141,6.04916,0.026555,6.179061,0.9717095012172079,0.008603607708109575,1.2,1.1,s6_k1
42.51814,6.069554,0.027657,6.402274,1.01886965763434,0.008960628167484769,1.175,1.1,s6_k1
42.538139,6.090613,0.02877,6.634754,1.0672394544126742,0.009321210032974885,1.1625,1.125,s6_k1
42.558138,6.112361,0.029203,6.874677,1.0910520271051563,0.00946148965971162,1.1625,1.1125,s6_k1
42.578137,6.134813,0.029514,7.101683,1.1107868541042152,0.00956224454321636,1.15,1.125,s6_k1
42.598136,6.15792,0.029828,7.302645,1.1310771254510592,0.009663971141807016,1.1375,1.125,s6_k1
42.618136,6.181591,0.030143,7.505144,1.1518263443610832,0.00976602150948093,1.125,1.15,s6_k1
42.638135,6.205825,0.030105,7.747642,1.1594117056314655,0.009753710682223237,1.1375,1.1375,s6_k1
42.658134,6.230743,0.029515,7.995854,1.1458360031704264,0.009562568513590825,1.1125,1.1375,s6_k1
42.678133,6.256355,0.028917,8.214423,1.131868574530185,0.009368833873760614,1.125,1.15,s6_k1
42.698132,6.282559,0.028309,8.343423,1.1173717316823086,0.00917185880327146,1.1,1.15,s6_k1
42.718131,6.309062,0.027692,8.473301,1.10225965985312,0.00897196725583551,1.1,1.175,s6_k1
42.73813,6.335865,0.026605,8.567121,1.068009444859276,0.008619806506722633,1.0875,1.1625,s6_k1
42.758129,6.362849,0.025495,8.650353,1.0321866793814414,0.00826019212843845,1.0625,1.1625,s6_k1
42.778129,6.38998,0.024371,8.727607,0.9951128798821486,0.007896039896600277,1.075,1.175,s6_k0
42.798128,6.417238,0.023233,8.792713,0.9567568614656461,0.007527349827733023,1.05,1.1875,s6_k0
42.818127,6.444581,0.022162,8.797856,0.920446018973363,0.007180364596580928,1.025,1.1875,s6_k0
42.838126,6.471826,0.02113,8.802615,0.8850201563904518,0.006846013045255587,1.0375,1.1875,s6_k0
42.858125,6.498971,0.020086,8.807338,0.8483648308458803,0.006507772128011778,1.0125,1.2,s6_k0
42.878124,6.526017,0.019028,8.812,0.8103815489422511,0.006164993894197258,1.0,1.2,s6_k0
42.898123,6.552966,0.017979,8.816453,0.7720427725174676,0.005825130112727274,1.0,1.2,s6_k0
42.918122,6.579818,0.016968,8.820506,0.7346126753658881,0.005497576614272213,0.975,1.2125,s6_k0
42.938122,6.606573,0.015946,8.824458,0.6959919813018303,0.005166458031312944,0.975,1.2125,s6_k0
42.958121,6.633232,0.014911,8.828285,0.6560805222452015,0.004831126413835975,0.9625,1.2125,s6_k0
42.97812,6.659796,0.013865,8.83196,0.6149527194898059,0.004492229781831459,0.95,1.225,s6_k0
42.998119,6.686266,0.013019,8.834463,0.5820294062032603,0.0042181309826087535,0.95,1.2375,s6_k0
43.018118,6.712638,0.012164,8.836868,0.5481038664912512,0.003941115594888937,0.9625,1.2375,s6_k0
43.038117,6.738915,0.0113,8.839159,0.5131666217626425,0.0036611836414195747,0.9375,1.2375,s6_k0
43.058116,6.765096,0.010427,8.841318,0.4772075445928552,0.0033783351474612326,0.925,1.25,s6_k0
43.078115,6.791183,0.009971,8.841718,0.4598641805652449,0.003230592761012063,0.925,1.25,s6_k0
43.098115,6.817171,0.009661,8.841548,0.4489835793021513,0.0031301537770209893,0.9,1.25,s6_k0
43.118114,6.843059,0.009346,8.841388,0.43764940823853743,0.003028094744738016,0.9125,1.2625,s6_k0
43.138113,6.86885,0.009028,8.841237,0.42595097371153,0.002925063657692431,0.9125,1.25,s6_k0
43.158112,6.894544,0.008792,8.840782,0.4179254074220933,0.002848600294963512,0.8875,1.275,s6_k0
43.178111,6.920141,0.008631,8.840059,0.41332436145023294,0.0027964367105445176,0.875,1.275,s6_k0
43.19811,6.945642,0.008469,8.839348,0.408561013506837,0.002743949113346811,0.875,1.2875,s6_k0
43.218109,6.971047,0.008304,8.838649,0.4035370010776396,0.0026904895080687623,0.8875,1.2875,s6_k0
43.238108,6.996358,0.008147,8.837926,0.3987877088271441,0.0026396218693699558,0.8625,1.3,s6_k0
43.258108,7.021576,0.008009,8.837142,0.39486395895592197,0.002594910175657546,0.8625,1.3,s7_k0
43.278107,7.046701,0.007869,8.836369,0.39074302452438237,0.0025495504757831523,0.85,1.2875,s7_k0
43.298106,7.071735,0.007727,8.835607,0.38642291127830863,0.0025035427694798515,0.85,1.3125,s7_k0
43.318105,7.096679,0.007588,8.834835,0.3821533272667631,0.0024585070467052984,0.8375,1.3125,s7_k0
43.338104,7.121532,0.007473,8.833986,0.37900229731595036,0.002421247268517969,0.8375,1.3,s7_k0
43.358103,7.146298,0.007356,8.833146,0.3756677944709382,0.002383339487289667,0.8125,1.325,s7_k0
43.378102,7.170975,0.007238,8.832315,0.37219882317762376,0.0023451077009937235,0.825,1.3375,s7_k0
43.398101,7.195565,0.00712,8.831487,0.36864622836488203,0.002306875907842222,0.825,1.3375,s7_k0
43.418101,7.220069,0.00703,8.830568,0.36646965644426976,0.0022777160610687646,0.8125,1.3375,s7_k0
43.4381,7.244488,0.006938,8.829656,0.364124323079315,0.002247908213697173,0.7875,1.35,s7_k0
43.458099,7.268822,0.006844,8.828753,0.3616080322440293,0.0022174523655182103,0.8,1.35,s7_k0
43.478098,7.293073,0.00675,8.827858,0.3590251680374707,0.0021869965132256053,0.775,1.3375,s7_k0
43.498097,7.317241,0.006685,8.826864,0.3579283759711615,0.002165936612987587,0.775,1.3625,s7_k0
43.518096,7.341326,0.006619,8.825874,0.3567314513739488,0.0021445527123186295,0.775,1.35,s7_k0
43.538095,7.36533,0.006553,8.824891,0.3554877076163217,0.0021231688096883844,0.7625,1.3625,s7_k0
43.558094,7.389254,0.006485,8.823914,0.3540879692772063,0.0021011369079780608,0.75,1.375,s7_k0
43.578094,7.413097,0.006444,8.822847,0.3541236219547996,0.0020878529662538706,0.75,1.3875,s7_k0
43.598093,7.436862,0.006405,8.821776,0.3542407995871168,0.002075217021003068,0.725,1.3875,s7_k0
43.618092,7.460547,0.006365,8.82071,0.3542743821970653,0.0020622570764677324,0.7375,1.375,s7_k0
43.638091,7.484155,0.006324,8.819648,0.35422353102889415,0.0020489731326001005,0.725,1.4,s7_k0
43.65809,7.507686,0.006308,8.818498,0.35555262196255155,0.002043789154308993,0.725,1.4,s7_k0
43.678089,7.53114,0.006295,8.817337,0.357040248758982,0.002039577171866571,0.7,1.4,s7_k0
43.698088,7.554519,0.006282,8.816178,0.3585184974927898,0.0020353651893517816,0.7,1.4125,s7_k0
43.718087,7.577822,0.006268,8.815022,0.35992978510077134,0.002030829208101248,0.6875,1.4,s7_k0
43.738087,7.601051,0.00628,8.813768,0.3628331311928943,0.0020347171920354003,0.6625,1.425,s7_k0
43.758086,7.624205,0.006296,8.812496,0.3659770478492294,0.0020399011705185596,0.675,1.4125,s7_k0
43.778085,7.647286,0.006312,8.811224,0.3691319657425044,0.002045085148892079,0.675,1.4375,s7_k0
43.798084,7.670295,0.006327,8.809952,0.3722390824237072,0.0020499451285174316,0.65,1.4375,s7_k0
43.818083,7.693231,0.006369,8.808571,0.3769543807041102,0.0020635530709525113,0.6625,1.4375,s7_k0
43.838082,7.716096,0.006414,8.80717,0.38187761380451946,0.0020781330084276035,0.6625,1.45,s7_k0
43.858081,7.738889,0.006459,8.805763,0.3868321126819594,0.0020927129450191775,0.65,1.4375,s7_k0
43.87808,7.761612,0.006503,8.80435,0.3917577633130517,0.002106968882159593,0.65,1.4625,s7_k0
43.89808,7.784265,0.006579,8.802797,0.3986530680820903,0.0021315927715634822,0.625,1.4625,s7_k0
43.918079,7.806848,0.006657,8.801217,0.40572335150230726,0.002156864655368817,0.6375,1.475,s7_k0
43.938078,7.829362,0.006736,8.799625,0.4129094532269683,0.002182460534876082,0.6375,1.475,s7_k0
43.958077,7.851807,0.006814,8.79802,0.4200890497480067,0.0022077324131031016,0.65,1.4875,s7_k0
43.978076,7.874185,0.006932,8.796213,0.4298033362194077,0.0022459642235118735,0.625,1.4875,s7_k0
43.998075,7.896494,0.007051,8.794375,0.43966240793634576,0.002284520025664189,0.6375,1.475,s7_k0
44.018074,7.918736,0.007171,8.792512,0.449667449816118,0.002323399819275623,0.6375,1.5,s7_k0
44.038073,7.940911,0.007292,8.790613,0.4598194282823439,0.0023626036040544814,0.6125,1.5,s7_k0
44.058073,7.963019,0.007453,8.788476,0.47259228239277257,0.0024147673064049183,0.625,1.4875,s7_k0
44.078072,7.985061,0.007614,8.786297,0.48547777050871166,0.002466930995613919,0.625,1.5125,s7_k0
44.098071,8.007036,0.007776,8.784076,0.49853977592918164,0.002519418669341296,0.6125,1.525,s8_k0
44.11807,8.028946,0.007943,8.78178,0.5120373444566858,0.0025735263184643287,0.6125,1.525,s8_k0
44.138069,8.050791,0.008142,8.779241,0.5277256492784947,0.002638001880650521,0.6125,1.525,s8_k0
44.158068,8.07257,0.008342,8.776642,0.5436179953896759,0.002702801418537231,0.625,1.5375,s8_k0
44.178067,8.094284,0.008542,8.773979,0.5596499167234275,0.0027676009337258742,0.6,1.5375,s8_k0
44.198066,8.115934,0.008751,8.771197,0.5764142344428073,0.0028353164022546637,0.6125,1.525,s8_k0
44.218066,8.137519,0.008982,8.768185,0.5947809933996924,0.0029101597845620237,0.6,1.55,s8_k0
44.238065,8.15904,0.009215,8.76509,0.6134419392445438,0.0029856511284915253,0.5875,1.625,s8_k0
44.258064,8.180496,0.009447,8.761909,0.6321981033724332,0.003060818441426572,0.6,1.6125,s8_k0
44.278063,8.201889,0.00969,8.758566,0.6518558269010305,0.0031395496846839555,0.6,1.6125,s8_k0
44.298062,8.223217,0.009948,8.755008,0.6726966708037774,0.0032231408386070404,0.6,1.6,s8_k0
44.318061,8.244482,0.010206,8.751344,0.6937169600735946,0.0033067319474867217,0.5875,1.6,s8_k0
44.33806,8.265684,0.010465,8.747572,0.7149848322529131,0.0033906470064303663,0.6,1.6,s8_k0
44.358059,8.286822,0.010731,8.74362,0.7369129957832691,0.0034768299902233845,0.6,1.5875,s8_k0
44.378059,8.307896,0.011005,8.739491,0.7595776010947098,0.0035656048894384678,0.5875,1.5875,s8_k0
44.398058,8.328908,0.011278,8.735239,0.782362850152449,0.0036540557367788595,0.5875,1.6,s8_k0
44.418057,8.349856,0.011552,8.730859,0.8054065399899424,0.00374283052240521,0.5875,1.6,s8_k0
44.438056,8.370742,0.011827,8.726353,0.8287098669246805,0.0038319292442800237,0.6,1.5875,s8_k0
44.458055,8.391565,0.012101,8.721718,0.8521326124687718,0.003920703910295297,0.5875,1.5875,s8_k0
44.478054,8.412325,0.012375,8.716949,0.8757442473321093,0.004009478514512622,0.575,1.5875,s8_k0
44.498053,8.433023,0.01265,8.712044,0.899615843019392,0.004098577050090612,0.5875,1.575,s8_k0
44.518052,8.453658,0.012918,8.707076,0.9231762611988931,0.004185407560346076,0.5875,1.575,s8_k0
44.538052,8.474232,0.013186,8.701982,0.9469210489538195,0.004272238007489143,0.575,1.5625,s8_k0
44.558051,8.494744,0.013454,8.696753,0.9708497298659616,0.0043590683902105624,0.575,1.5625,s8_k0
44.57805,8.515194,0.013718,8.691431,0.9946719988690506,0.004444602732810208,0.575,1.55,s8_k0
44.598049,8.535583,0.013945,8.686472,1.0159793903552023,0.004518149255742257,0.5625,1.55,s8_k0
44.618048,8.555911,0.014172,8.681405,1.0374416040017604,0.004591695729795846,0.5625,1.5375,s8_k0
44.638047,8.57618,0.014399,8.676229,1.0590588819871678,0.004665242154175383,0.575,1.5375,s8_k0
44.658046,8.596388,0.014585,8.671515,1.077800676739844,0.004725504825554692,0.55,1.5375,s8_k0
44.678045,8.616539,0.014674,8.668166,1.089467378423457,0.0047543401777030165,0.55,1.55,s8_k0
44.698045,8.636634,0.014761,8.528908,1.1010443469522007,0.004782527536768351,0.5625,1.55,s8_k0
44.718044,8.656361,0.014848,7.362068,1.1125990333989424,0.004810714888233932,0.5625,1.5375,s8_k0
44.738043,8.673353,0.014837,7.156801,1.1161437744203297,0.004807150970653779,0.55,1.5375,s8_k0
44.758042,8.68984,0.014729,6.948806,1.1122356788738625,0.0047721597733956355,0.55,1.525,s8_k0
44.778041,8.705818,0.014619,6.7396,1.107992532991144,0.004736520578991006,0.5625,1.525,s8_k0
44.79804,8.721286,0.014508,6.529198,1.1034905142959923,0.004700557379713378,0.5375,1.525,s8_k0
44.818039,8.736246,0.014292,6.317613,1.0907939407135985,0.0046305749031081275,0.5375,1.5125,s8_k0
44.838038,8.750696,0.014035,6.104813,1.0747256405987784,0.004547308656633672,0.525,1.5125,s8_k0
44.858038,8.764637,0.013776,5.890651,1.05825663935461,0.004463394360014489,0.525,1.5,s8_k0
44.878037,8.778068,0.013515,5.67519,1.0413912676376131,0.004378832012962504,0.525,1.5,s8_k0
44.898036,8.790988,0.013124,5.458487,1.014242012491874,0.004252150372412229,0.5125,1.525,s8_k0
44.918035,8.803397,0.012725,5.240653,0.9861849389615246,0.0041228766394685035,0.5125,1.5125,s8_k0
44.938034,8.815295,0.012324,5.021824,0.9576909652478963,0.003992954779056443,0.525,1.5125,s8_k0
44.958033,8.82668,0.011903,4.802041,0.9273660607260272,0.0038565528803824376,0.5,1.5,s8_k0
44.978032,8.837554,0.011404,4.581341,0.8906793214560542,0.003694879185581816,0.5,1.5,s8_k0
44.998031,8.847915,0.010902,4.359803,0.853469609534447,0.0035322333097543594,0.5125,1.5125,s8_k0
45.018031,8.857764,0.010398,4.137502,0.8158269040626788,0.003368939254400793,0.5125,1.5125,s8_k0
45.03803,8.867101,0.009816,3.914477,0.7717877130954769,0.003180373277037446,0.5,1.5125,s8_k0
45.058029,8.875926,0.009135,3.690767,0.7196741396355433,0.0029597313575445744,0.5,1.5,s8_k0
45.078028,8.884238,0.008453,3.46644,0.6671926259579638,0.002738765152304687,0.5,1.5,s8_k0
45.098027,8.892038,0.007771,3.241543,0.6144400685348533,0.002517798679617566,0.4875,1.4875,s8_k0
45.118026,8.899325,0.007064,3.016117,0.5594545692585349,0.0022887320036411116,0.4875,1.5125,s8_k0
45.138025,8.906101,0.006343,2.790196,0.5031181019458209,0.002055129106677732,0.5,1.5125,s8_k0
45.158024,8.912364,0.005617,2.563853,0.446159613528742,0.0018199059907860514,0.5,1.5,s8_k0
45.178024,8.918115,0.004889,2.337127,0.38883573772411706,0.0015840346751300985,0.475,1.5,s8_k0
45.198023,8.923355,0.00412,2.110055,0.3280602095588231,0.0013348792071245705,0.4875,1.4875,s8_k0
45.218022,8.928083,0.003352,1.882687,0.267190152615988,0.0010860475730023367,0.4625,1.5125,s8_k0
45.238021,8.932299,0.002585,1.65508,0.2062467206246616,0.0008375398041627801,0.475,1.5,s8_k0
45.25802,8.936004,0.001574,1.42727,0.1256873116261372,0.0005099759557892491,0.475,1.5,s8_k0
45.278019,8.939197,-0.000592,1.199304,-0.04730627185884693,-0.00019180799764777486,0.475,1.5,s8_k0
45.298018,8.94188,-0.002761,0.971244,-0.22076187871687838,-0.0008945637613767331,0.4625,1.4875,s8_k0
45.318017,8.944052,-0.004925,0.743128,-0.3939806259301171,-0.0015956986456471783,0.4625,1.5125,s8_k0
45.338017,8.945714,-0.003686,0.514991,-0.2949750950026681,-0.0011942634322209067,0.475,1.5,s8_k0
45.358016,8.946865,0.00202,0.28688,0.16169371452301454,0.0006544799065524816,0.45,1.5,s8_k0
45.378015,8.947506,0.007651,0.058846,0.6125227145568956,0.0024789189223030144,0.45,1.5,s8_k0
45.398014,8.947638,0.013147,-0.169073,1.0525517883170914,0.004259602237438786,0.4625,1.4875,s8_k0
45.418013,8.94726,0.019787,-0.39685,1.5840178428508813,0.006410900169990952,0.4625,1.4875,s8_k0
45.438012,8.946373,0.026988,-0.624445,2.160054475010221,0.008743889153428204,0.45,1.4875,s8_k1
45.458011,8.944977,0.034177,-0.85182,2.7345910926328894,0.011072895432210166,0.45,1.5,s8_k1
45.47801,8.943072,0.041417,-1.078949,3.312471058528971,0.01341830261642063,0.45,1.5,s8_k1
45.49801,8.940659,0.03954,-1.305814,3.1606450578282708,0.012810259221115035,0.4375,1.4875,s8_k1
45.518009,8.937737,0.036227,-1.53238,2.89392660991071,0.011737009017094078,0.4375,1.4875,s8_k1
45.538008,8.934308,0.033007,-1.758613,2.634680114498584,0.010693860336212216,0.45,1.4875,s8_k1
45.558007,8.93037,0.029927,-1.984498,2.3867233899984064,0.009696044136295216,0.45,1.5,s8_k1
45.578006,8.925925,0.029723,-2.210018,2.3680949311904915,0.009629954307745615,0.425,1.4875,s8_k1
45.598005,8.920972,0.029467,-2.43514,2.3450941085641106,0.009547017933353366,0.4375,1.4875,s8_k1
45.618004,8.915511,0.02916,-2.659829,2.3178215691650887,0.009447558905028765,0.425,1.4875,s8_k1
45.638003,8.909543,0.028699,-2.88407,2.278125370699497,0.009298208026690673,0.4125,1.475,s8_k1
45.658003,8.903067,0.02781,-3.107838,2.2043485818004593,0.009010196165256447,0.425,1.475,s8_k1
45.678002,8.896083,0.026941,-3.331097,2.132118626786173,0.00872866231563817,0.425,1.4625,s8_k1
45.698001,8.888591,0.026089,-3.553811,2.061214926544216,0.008452634689023058,0.425,1.4875,s8_k1
45.718,8.880591,0.025397,-3.775971,2.00293177664621,0.008228442286536486,0.4125,1.4875,s8_k1
45.737999,8.872084,0.024943,-3.997542,1.9633601717297255,0.008081356068819047,0.4125,1.475,s8_k0
45.757998,8.863068,0.024481,-4.218486,1.923079846616208,0.007931677664539812,0.4,1.475,s8_k0
45.777997,8.853544,0.024012,-4.438771,1.882186415534783,0.00777973104216179,0.4,1.4625,s8_k0
45.797996,8.843512,0.023655,-4.658374,1.8500032498089765,0.00766406993917593,0.4,1.4625,s8_k0
45.817996,8.832971,0.023394,-4.877256,1.8252320862119586,0.007579510851596774,0.4125,1.4625,s8_k0
45.837995,8.821921,0.023134,-5.09538,1.800433395872995,0.007495275637423852,0.3875,1.475,s8_k0
45.857994,8.810362,0.022875,-5.312719,1.7756141973126314,0.0074113642990866055,0.4,1.475,s8_k0
45.877993,8.798295,0.022706,-5.529248,1.7576713443589096,0.007356611284522513,0.4,1.4625,s8_k0
45.897992,8.785717,0.02257,-5.744925,1.742151739716289,0.007312549654957193,0.375,1.4625,s8_k0
45.917991,8.77263,0.022433,-5.959708,1.7264220796434175,0.007268164014113938,0.3875,1.4625,s8_k0
45.93799,8.759033,0.022294,-6.173559,1.7104103738659144,0.0072231303784433005,0.3875,1.45,s8_k0
45.957989,8.744926,0.022261,-6.386439,1.702381720125041,0.007212438935448602,0.3625,1.45,s8_k0
45.977989,8.730308,0.022239,-6.598304,1.695018279435201,0.007205311305869267,0.375,1.4625,s8_k0
45.997988,8.71518,0.022217,-6.809112,1.687478070160631,0.007198183675557817,0.375,1.4625,s8_k0
