time_s,phase,target_speed_mps,target_accel_mps2,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,ax_mps2,ay_mps2,yaw_rate_radps,imu_yaw_rad,left_encoder_rad,right_encoder_rad,x_odom_m,y_odom_m,yaw_odom_rad,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count
0.893058375,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
0.913425556,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
0.93313045,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
0.953062846,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
0.973038969,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
0.993012694,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
1.013111675,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
1.033199252,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
1.05312309,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
1.073011195,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
1.092944917,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0005,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
1.113070584,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0005,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
1.133058234,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0005,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
1.152979751,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0005,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
1.172991061,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0005,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
1.192944899,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
1.213148347,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
1.233104754,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
1.252979477,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
1.272980652,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
1.292974196,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1.313147162,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1.33304392,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1.353107286,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1.373018229,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
1.392938757,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
1.413076606,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
1.433089548,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
1.453068611,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
1.473037226,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
1.492993186,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
1.513188214,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
1.533054909,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
1.553000731,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
1.572988401,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
1.592971996,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
1.613168248,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
1.633277048,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
1.653135741,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
1.672997309,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
1.692921148,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
1.713140382,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
1.733208696,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
1.753091262,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
1.773051057,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
1.793100435,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
1.813500442,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
1.833197764,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
1.853143952,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
1.873501113,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
1.892979289,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
1.913014476,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
1.933436408,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
1.953032022,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
1.97317275,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
1.993188092,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
2.013006644,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
2.033070534,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
2.053068219,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,19
2.073109937,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,19
2.093417684,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,19
2.113182444,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,19
2.133085569,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,19
2.152995411,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,20
2.17298229,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0001,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,20
2.192843404,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.212996082,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.23302192,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.25329277,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.273024199,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.293008457,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,21
2.313081811,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,22
2.333071931,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,22
2.353305967,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,22
2.373425826,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.343536198161917,22
