event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason,recovery_active,recovery_not_found,recovery_reentry_stage,recovery_initial_violation_m,recovery_max_seed_violation_m
147440,1789729799353092006,0,0.1614595801,3,-0.08526995778,3.565150261,13,0.003785610199,0.008743107319,2,1,1056,0,0,0,5506.87207,5506.867676,0.2624026239,0.2624816597,R2,14,13,0.1614391059,3,606.7890126,0.04306954518,0.5617395564,0.5117395557,0.1614595801,3,606.7890126,0.04306954518,0.5617395564,0.5117395557,928.203001,816.2129993,1986.168001,1,1,15.875,31.75,11,13,606.7121453,0.04604193568,-0.03799039498,3.069177628,0.007499640342,-0.9796000123,3.490150213,-0.08930644393,0.003460594,-0.253519299,1.433126169,0.5206261686,0.5666681043,0.5166681035,0.05000000075,4.15596056,0.2624816597,2.238899469e-05,1.892447472e-06,2.801418304e-05,3.963708878e-06,-1,-1,0,0,1,0,0
147463,1789729799379142160,0,0.1197114363,3,-0.07941791415,3.63931632,15,0.00584769249,0.007822431624,2,1,1056,0,0,0,5304.353516,5304.356934,0.2624790668,0.2625244558,R2,14,15,0.1197572574,3,606.8719882,0.04017800093,0.5651780009,0.5151780002,0.1197114363,3,606.8719882,0.04017800093,0.5651780009,0.5151780002,1122.476,1267.566999,2620.934,1,1,31.75,3.96875,13,15,606.792774,0.04347369075,-0.04145019501,3.163854361,0.007775300182,-0.9422000051,3.564316273,-0.08241070062,0.00360695,-0.2466924197,1.453978972,0.5210210276,0.5644947183,0.5144947176,0.05000000075,4.43562746,0.2625244558,1.5206635e-05,2.458691597e-06,9.417533875e-06,1.579523087e-05,-1,-1,0,0,1,0,0
147485,1789729799402953386,0,0.07250249386,3,-0.07555276901,3.718125343,9,0.009610652924,0.001337051392,2,1,1056,0,0,0,5014.536133,5014.539062,0.2624106109,0.2624049187,R1,9,20,0.07250249386,3,606.9524137,0.03845683858,0.571757043,0.5217570422,0.07246934623,3,606.9524137,0.03845683858,0.571757043,0.5217570422,724.5830002,971.203001,1926.386999,1,1,3.96875,4,13,15,606.8707986,0.04217230901,-0.04576295242,3.26218152,0.008235639893,-0.9283000231,3.643125296,-0.07736533135,0.003002243,-0.2435450706,1.455211167,0.525,0.567172309,0.5171723083,0.05000000075,4.723451138,0.2624106109,0.002342656255,0.0003038495779,0.002771854401,0.002771854401,-1,-1,0,0,1,0,0
147508,1789729799428082108,0,0.03210329637,3,-0.0751619935,3.788584709,28,0.005211353302,0.008403778076,2,1,1056,0,0,0,4942.180664,4942.179688,0.262258023,0.2622711957,R2,13,28,0.0320899114,3,607.0373995,0.03349609673,0.5699150769,0.5199150761,0.03210329637,3,607.0373995,0.03349609673,0.5699150769,0.5199150761,850.4580002,1670.198,2777.144999,1,1,4,8,11,13,606.9554652,0.03733559325,-0.04756076634,3.263299465,0.007816883735,-0.880400002,3.713584661,-0.0759645775,0.003520397,-0.2420574404,1.464792552,0.5352074476,0.5725430408,0.5225430401,0.05000000075,4.833843708,0.2622711957,5.260109901e-06,6.407499313e-07,6.556510925e-06,5.662441254e-06,-1,-1,0,0,1,0,0
147532,1789729799453623987,0,0.04061812535,3,-0.07028419524,3.864132166,11,0.007931232452,0.00542640686,2,1,1056,0,0,0,4697.561035,4697.55957,0.2627689838,0.2627375424,R1,11,36,0.04061812535,3,607.1218169,0.02762094699,0.5617572608,0.5117572601,0.04054087773,3,607.1218169,0.02762094699,0.5617572608,0.5117572601,890.1520004,1563.227999,2701.123001,1,1,8,8,8,10,607.0373936,0.03162512556,-0.04905244708,3.361640453,0.007838975638,-0.8252999783,3.789132118,-0.07129964978,0.003864424,-0.2402136577,1.475,0.5364152697,0.5680403952,0.5180403945,0.05000000075,4.751774788,0.2627689838,0.009323984385,0.002870738506,0.009374260902,0.008546292782,-1,-1,0,0,1,0,0
147555,1789729799478627354,0,-0.06859184057,3,-0.07097644359,3.943267345,23,0.009837150574,0.007180213928,2,1,1056,0,0,0,4499.04541,4499.039551,0.2631696463,0.2631409466,R1,23,51,-0.06859184057,3,607.2048586,0.02570779435,0.5596224937,0.5096224929,-0.06863418967,3,607.2048586,0.02570779435,0.5596224937,0.5096224929,1517.964001,1443.855001,3215.633999,1,1,8,4,9,11,607.1192635,0.02937359549,-0.04493228719,3.401984453,0.007745437324,-0.7942000031,3.868267298,-0.06926164776,0.00334133,-0.2392359828,1.512414091,0.5373281826,0.5667017781,0.5167017774,0.05000000075,4.725684643,0.2631696463,0.005259998143,0.003098085523,0.005196213722,0.004592716694,-1,-1,0,0,1,0,0
147578,1789729799503812593,0,-0.0427772589,3,-0.06950432062,4.016325951,13,0.009884595871,0.007334709167,2,1,1056,0,0,0,4354.718262,4354.780762,0.2645155489,0.2644484043,R1,13,49,-0.0427772589,3,607.2921782,0.0209365543,0.537774205,0.4877742042,-0.04282416776,3,607.2921782,0.0209365543,0.537774205,0.4877742042,964.9220009,1972.872999,3160.480999,1,1,4,4,8,10,607.2049347,0.02470172942,-0.04558315128,3.463298082,0.008051203564,-0.7940999866,3.941326141,-0.06843488663,0.003986513,-0.240057133,1.521367138,0.5338671383,0.5585688677,0.5085688669,0.05000000075,3.875528812,0.2645155489,0.002413481474,0.001468449831,0.001794576645,0.001295685768,-1,-1,0,0,1,0,0
147601,1789729799528168252,0,-0.04427408054,3,-0.06587550044,4.092433929,14,0.007909297943,0.009083271027,2,1,1056,0,0,0,4097.228516,4097.268066,0.2636178732,0.263602376,R1,14,47,-0.04427408054,3,607.3839649,0.01637256704,0.5194038494,0.4694038486,-0.04438667372,3,607.3839649,0.01637256704,0.5194038494,0.4694038486,1011.708,1338.358999,2601.877001,1,1,4,4,6,8,607.2934638,0.02016812749,-0.04537069052,3.59710145,0.008340631612,-0.7595000267,4.01743412,-0.06476864964,0.003985762,-0.2425325226,1.546465882,0.5160341176,0.5362022451,0.4862022444,0.05000000075,4.68706274,0.2636178732,0.01028092951,0.009900212288,0.006922125816,0.005895614624,-1,-1,0,0,1,0,0
147624,1789729799553642764,0,-0.1357261091,3,-0.06747565418,4.164182186,46,0.009576797485,0.00657081604,2,1,1056,0,0,0,3953.436279,3953.433594,0.2650159597,0.2650518119,R2,8,46,-0.1357354373,3,607.4785781,0.01616512612,0.5168301957,0.4668301949,-0.1357261091,3,607.4785781,0.01616512612,0.5168301957,0.4668301949,736.1639996,1363.606001,2373.952999,1,1,4,4,8,10,607.3861942,0.0194537323,-0.0396389924,3.672222614,0.008610725403,-0.7516999841,4.089182377,-0.06408250332,0.004402976,-0.2473059554,1.570575326,0.5044246739,0.5238784062,0.4738784055,0.05000000075,3.736719847,0.2650518119,1.352280378e-05,1.35153532e-05,1.049041748e-05,9.596347809e-06,-1,-1,0,0,1,0,0
147647,1789729799578273080,0,-0.1607273668,3,-0.06942459941,4.240965366,43,0.009704351425,0.006524085999,2,1,1058,0,0,0,3776.200928,3776.195557,0.2659497559,0.2659861445,R2,8,43,-0.1604661942,3,607.5744166,0.01481580082,0.5148158008,0.4648158001,-0.1607273668,3,607.5744166,0.01481580082,0.5148158008,0.4648158001,804.0010014,1780.584,2818.132,1,1,4,4,6,8,607.4800557,0.01758061163,-0.03402086347,3.75014925,0.009088470601,-0.760800004,4.165965557,-0.06540641189,0.00397436,-0.2564623513,1.6,0.5005910397,0.5181716513,0.4681716505,0.05000000075,3.735620022,0.2659861445,6.024539471e-05,1.872843131e-05,1.752376556e-05,2.032518387e-05,-1,-1,0,0,1,0,0
147669,1789729799603674555,0,-0.09359737486,3,-0.06832383573,4.315067768,42,0.009808540344,0.006536483765,2,1,1056,0,0,0,3676.530762,3676.489746,0.2663694024,0.2663736045,R2,14,42,-0.0937614888,3,607.6702987,0.009032208472,0.4965322085,0.4465322077,-0.09359737486,3,607.6702987,0.009032208472,0.4965322085,0.4465322077,818.5480003,1157.631001,2214.765001,1,1,4,4,6,8,607.5748724,0.01135888323,-0.03042191267,3.782502413,0.008922787383,-0.7343999743,4.240067959,-0.06598389894,0.003551545,-0.2750980551,1.625,0.5,0.5113588832,0.4613588825,0.05000000075,3.788487434,0.2663736045,0.0002997592092,0.0002361536026,3.290176392e-05,8.95857811e-05,-1,-1,0,0,1,0,0
147693,1789729799628314218,0,-0.05726474151,3,-0.06367788464,4.322383881,34,0.009943962097,0.006000041962,2,1,1058,0,0,0,3878.8396,3878.225342,0.2682414949,0.268168807,R2,34,34,-0.05845050886,3,607.7672086,0.004162492231,0.4815238316,0.4315238309,-0.05726474151,3,607.7672086,0.004162492231,0.4815238316,0.4315238309,1302.993,1312.110001,2850.141001,1,1,4,4,8,10,607.6682729,0.005327989347,-0.02039066143,3.933499813,0.009658093564,-0.7372000217,4.247384071,-0.06224626303,0.00331986,-0.3138892698,1.66926795,0.4875,0.4928279893,0.4428279886,0.05000000075,3.840263844,0.268168807,0.001080952585,0.0007618814707,0.0009386539459,0.0004694461823,-1,-1,0,0,1,0,0
147716,1789729799653762170,0,-0.09649740905,3,-0.06150148436,4.322383881,35,0.009690761566,0.006341934204,2,1,1058,0,0,0,4251.574707,4251.435547,0.2701733112,0.2701569796,R1,35,34,-0.09649740905,3,607.865919,0.005026286002,0.455026286,0.4050262853,-0.09641536325,3,607.865919,0.005026286002,0.455026286,0.4050262853,1501.463001,1467.609999,3229.348999,1,1,4,4,8,10,607.7661275,0.004438075703,-0.004684435669,3.972641468,0.0102670053,-0.769200027,4.247384071,-0.0590890497,0.004042368,-0.3553170263,1.7125,0.4787127868,0.4831508625,0.4331508618,0.05000000075,3.976491928,0.2701733112,0.02034791559,0.03125664592,0.01529848576,0.009872674942,-1,-1,0,0,1,0,0
147739,1789729799678919767,0,0.03754799068,3,-0.05492747948,4.322383881,46,0.00513458252,0.009716033936,2,1,1056,0,0,0,4625.70166,4625.693359,0.2656937242,0.2656877935,R1,46,33,0.03754799068,3,607.9657008,0.004549293313,0.4420492933,0.3920492926,0.03754447028,3,607.9657008,0.004549293313,0.4420492933,0.3920492926,1701.886999,1144.476999,3116.719,1,1,4,8,7,9,607.8644885,0.004639972001,-0.0008328827098,4.032883644,0.01084308885,-0.7899000049,4.247384071,-0.05586617813,0.002892477,-0.1416252095,1.7625,0.45,0.454639972,0.4046399713,0.05000000075,3.930770159,0.2656937242,0.007264979184,0.004316953942,0.009211778641,0.006471276283,-1,-1,0,0,1,0,0
147762,1789729799704034753,0,0.09038200229,3,-0.05245766789,4.397250652,23,0.00922036171,0.004623413086,2,1,1056,0,0,0,4403.637207,4403.626953,0.2611382902,0.2611296177,R1,23,21,0.09038200229,3,608.0686393,-0.001393612707,0.3986063873,0.3486063865,0.09035591036,3,608.0686393,-0.001393612707,0.3986063873,0.3486063865,1259.932001,1435.219999,2908.76,1,1,8,16,16,18,607.9646702,-0.0005190913798,-0.009425288998,4.14428997,0.01089535747,-0.7551000118,4.322250843,-0.05471721664,0.003285596,-0.1511709451,1.80697674,0.4375,0.4369809086,0.3869809079,0.05000000075,4.11520195,0.2611382902,0.002845592797,0.01088429056,0.002284646034,0.003297567368,-1,-1,0,0,1,0,0
147785,1789729799728399430,0,0.01679131202,3,-0.04840861261,4.473239899,18,0.009198904037,0.003580093384,2,1,1058,0,0,0,4352.501953,4352.380371,0.2660728395,0.2661044002,R2,19,18,0.01657851227,3,608.1675511,-5.450216122e-05,0.4124454978,0.3624454971,0.01679131202,3,608.1675511,-5.450216122e-05,0.4124454978,0.3624454971,1562.968,1081.389002,2950.098,1,1,16,8,19,21,608.0631061,0.0004782970645,-0.007614545524,4.156701088,0.01049742103,-0.7235999703,4.398240089,-0.04882839695,0.003532399,-0.1741155977,1.855026544,0.4,0.4004782971,0.3504782963,0.05000000075,3.924499989,0.2661044002,2.79173255e-05,7.716752589e-05,3.492832184e-05,3.07559967e-05,-1,-1,0,0,1,0,0
147808,1789729799755362590,0,-0.07635883242,3,-0.05195183307,4.546622753,17,0.00533246994,0.008770942688,2,1,1056,0,0,0,4452.294434,4452.295898,0.2657794654,0.265776664,R1,17,19,-0.07635883242,3,608.2703424,-0.001235255855,0.3987647441,0.3487647434,-0.07640986145,3,608.2703424,-0.001235255855,0.3987647441,0.3487647434,1042.106001,1109.059999,2376.407,1,1,8,4,19,21,608.1664513,-0.001129166805,-0.005176823121,4.120791435,0.009846739471,-0.6894999743,4.471622944,-0.05004286394,0.004518172,-0.2019358684,1.9125,0.4125,0.4113708332,0.3613708324,0.05000000075,3.87631321,0.2657794654,0.0008375421166,0.003003798425,0.001118898392,0.00057554245,-1,-1,0,0,1,0,0
147830,1789729799778956047,0,-0.004695120268,3,-0.04830290377,4.628170013,14,0.004264116287,0.003752723336,2,1,1056,0,0,0,4373.131348,4373.12207,0.263453126,0.263455987,R2,21,14,-0.004803294316,3,608.3635259,-0.001714208396,0.4010695654,0.3510695647,-0.004695120268,3,608.3635259,-0.001714208396,0.4010695654,0.3510695647,1380.036001,1014.804998,2623.188,1,1,4,127,15,17,608.2583498,-0.00142186787,-0.006598612759,4.168085098,0.009957412258,-0.6830000281,4.553170204,-0.04818552732,0.003560372,-0.1916556903,1.95,0.4,0.3985781321,0.3485781314,0.05000000075,3.906283855,0.263455987,5.953013897e-06,1.331418753e-05,7.450580597e-06,3.397464752e-06,-1,-1,0,0,1,0,0
147853,1789729799803682964,0,-0.08571529388,3,-0.05047328398,4.698126793,21,0.007399082184,0.005647063255,2,1,1056,0,0,0,4431.030762,4431.003906,0.2645162046,0.2645200789,R2,13,21,-0.08598229289,3,608.4723681,-0.003085986245,0.3844140138,0.334414013,-0.08571529388,3,608.4723681,-0.003085986245,0.3844140138,0.334414013,789.8950005,1038.028,2038.747,1,1,127,31.75,12,14,608.3652639,-0.003489243099,-0.000356193661,4.244740963,0.009213345125,-0.6116999984,4.623126984,-0.04833040014,0.003414287,-0.1811536747,2.020240186,0.4038700931,0.40038085,0.3503808493,0.05000000075,3.960926771,0.2645200789,1.037120819e-05,8.873641491e-06,1.299381256e-05,4.827976227e-06,-1,-1,0,0,1,0,0
147876,1789729799828922514,0,-0.05175521225,3,-0.04875451699,4.772274017,14,0.008322477341,0.008875578642,2,1,1056,0,0,0,4630.258789,4630.253418,0.2626501024,0.2626509666,R2,13,14,-0.05186030641,3,608.5787154,-0.003482581116,0.3840174189,0.3340174181,-0.05175521225,3,608.5787154,-0.003482581116,0.3840174189,0.3340174181,1047.647001,1040.231998,2333.386,1,1,31.75,15.875,11,13,608.4715781,-0.004039782099,0.001961459406,4.236566067,0.00960063003,-0.6395999789,4.697274208,-0.04746063799,0.003526409,-0.1697578144,2.090638722,0.3875,0.3834602179,0.3334602172,0.05000000075,3.958309174,0.2626509666,2.406537533e-06,3.516674042e-06,3.039836884e-06,1.549720764e-06,-1,-1,0,0,1,0,0
147899,1789729799853567928,0,-0.06540202349,3,-0.04716698825,4.847690582,19,0.00941491127,0.00598013401,2,1,1056,0,0,0,4667.327148,4667.30957,0.2624546587,0.2624554634,R2,15,19,-0.0656574741,3,608.6837449,-0.002742372453,0.3722576275,0.3222576268,-0.06540202349,3,608.6837449,-0.002742372453,0.3722576275,0.3222576268,1502.285,1277.215,3081.945,1,1,15.875,31.75,15,17,608.5742596,-0.003317718627,0.002183851553,4.33366394,0.00972474739,-0.6225000024,4.772690773,-0.04553193599,0.003375635,-0.1592890586,2.15,0.3875,0.3841822814,0.3341822806,0.05000000075,4.008838654,0.2624554634,5.722045898e-06,2.324581146e-06,6.198883057e-06,3.099441528e-06,-1,-1,0,0,1,0,0
147922,1789729799878879174,0,-0.1154649332,3,-0.04986532405,4.922003269,9,0.007293462753,0.009290970862,2,1,1056,0,0,0,4682.127441,4682.122559,0.2625918388,0.2625918984,R2,13,9,-0.1155069843,3,608.7991148,-0.002170384862,0.3728296151,0.3228296144,-0.1154649332,3,608.7991148,-0.002170384862,0.3728296151,0.3228296144,850.618,821.3829994,1934.261,1,1,31.75,3.96875,9,11,608.6857975,-0.003119373927,0.005338844378,4.497672081,0.01052617095,-0.6320000291,4.84700346,-0.04697870091,0.003436439,-0.153181152,2.1875,0.375,0.3718806261,0.3218806253,0.05000000075,4.070034027,0.2625918984,1.601874828e-06,4.917383194e-07,1.430511475e-06,1.907348633e-06,-1,-1,0,0,1,0,0
147946,1789729799904156536,0,-0.09628196061,3,-0.04821003601,4.997755527,11,0.009300231934,0.009038329124,2,1,1056,0,0,0,4959.306152,4959.290039,0.262385875,0.2623859048,R2,18,11,-0.09646518528,3,608.9092515,-0.001072795247,0.3489272048,0.298927204,-0.09628196061,3,608.9092515,-0.001072795247,0.3489272048,0.298927204,1323.722,1013.943001,2582.051001,1,1,3.96875,15.875,14,16,608.7957035,-0.00190818694,0.004543767776,4.499243259,0.0105757555,-0.6345999837,4.922755718,-0.04580298811,0.003167603,-0.1496477674,2.2375,0.375,0.3730918131,0.3230918123,0.05000000075,4.078750134,0.2623859048,4.075467587e-06,3.24845314e-06,3.9935112e-06,4.529953003e-06,-1,-1,0,0,1,0,0
147969,1789729799929420853,0,-0.1494313329,3,-0.05035206303,5.073162556,17,0.005310058594,0.007630348206,2,1,1056,0,0,0,5097.131836,5097.115234,0.2607392967,0.2607392967,R1,17,12,-0.1494313329,3,609.0235095,-0.001760690822,0.3357393092,0.2857393084,-0.149251163,3,609.0235095,-0.001760690822,0.3357393092,0.2857393084,1012.871,1056.251999,2309.732,1,1,15.875,31.75,13,15,608.9071083,-0.002939220052,0.007025476545,4.617899418,0.01072103996,-0.6157000065,4.998162746,-0.04661627859,0.003435968,-0.1471161691,2.272575785,0.35,0.3470607799,0.2970607792,0.05000000075,4.211612701,0.2607392967,0.0008610635996,0.002648994327,0.0007559657097,0.000593662262,-1,-1,0,0,1,0,0
147992,1789729799954909281,0,-0.1306493133,3,-0.04911753163,5.1486516,13,0.005558729172,0.007412716746,2,1,1056,0,0,0,5409.611328,5409.603027,0.260312289,0.260312289,R1,13,8,-0.1306493133,3,609.1391393,-0.00218770653,0.3104387766,0.2604387759,-0.1305448562,3,609.1391393,-0.00218770653,0.3104387766,0.2604387759,919.6569996,935.5960007,2110.01,1,1,31.75,127,10,12,609.021681,-0.00343578076,0.007911534049,4.655670643,0.01142001897,-0.6470000148,5.073651791,-0.04585129768,0.003041898,-0.1438307285,2.325,0.3375,0.3340642192,0.2840642185,0.05000000075,4.180587769,0.260312289,0.0009829998016,0.001908928156,0.0008677244186,0.001220703125,-1,-1,0,0,1,0,0
148015,1789729799979586555,0,-0.1409505606,3,-0.04733880237,5.225630283,10,0.009914159775,0.008682549,2,1,1056,0,0,0,5678.047852,5678.085938,0.2816865444,0.2816865444,R1,10,14,-0.1409505606,3,609.2561081,-0.002152079949,0.3603479201,0.3103479193,-0.1410300881,3,609.2561081,-0.002152079949,0.3603479201,0.3103479193,923.032999,1066.882,2214.965,1,1,127,15.875,15,17,609.1362568,-0.003212508978,0.006148289423,4.753947258,0.01159223169,-0.6345000267,5.150630474,-0.0438150391,0.00449556,-0.1381871189,2.325,0.3125,0.309287491,0.2592874903,0.05000000075,4.189580441,0.2816865444,0.001621544361,0.001558974385,0.001245677471,0.001807332039,-1,-1,0,0,1,0,0
148038,1789729800004303974,0,-0.1521808803,3,-0.04783690348,5.300793648,16,0.001664876938,0.007717400789,2,1,1056,0,0,0,5981.421875,5981.433105,0.3092872798,0.3092872798,R1,16,15,-0.1521808803,3,609.374036,-0.003212728305,0.3967872717,0.346787271,-0.1522192508,3,609.374036,-0.003212728305,0.3967872717,0.346787271,954.4120007,1159.063999,2325.622,1,1,15.875,15.875,17,19,609.2517527,-0.0042016441,0.005924005061,4.853508949,0.01244563423,-0.6585999727,5.225793839,-0.04403237998,0.004220834,-0.1293858882,2.3375,0.3625,0.3582983559,0.3082983552,0.05000000075,4.127189636,0.3092872798,0.0002487152815,0.0002933442593,0.0001710057259,0.0001865625381,-1,-1,0,0,1,0,0
148060,1789729800030321107,0,-0.1234152839,3,-0.04565887153,5.102889538,16,0.005699634552,0.009008049965,2,1,1056,0,0,0,8507.317383,8507.333008,0.3447765708,0.3447765708,R1,16,11,-0.1234152839,3,609.4917616,-0.005223434884,0.4322765651,0.3822765644,-0.1231937036,3,609.4917616,-0.005223434884,0.4322765651,0.3822765644,631.7490005,678.4869995,1520.959999,1,1,15.875,31.75,5,7,609.3702901,-0.006076403428,0.005164034199,4.841048241,0.01242592372,-0.6603000164,5.027889729,-0.04257348925,0.003369543,-0.1247969139,2.269539092,0.4,0.3939235966,0.3439235958,0.05000000075,4.045982361,0.3447765708,0.006765209138,0.001232410665,0.0007222294807,0.001344919205,-1,-1,0,0,1,0,0
148084,1789729800054433058,0,-0.1500610709,3,-0.04485837743,5.08537817,13,0.009111166,0.005921468139,2,1,1056,0,0,0,8923.603516,8923.611328,0.3793292046,0.3793292046,R1,13,11,-0.1500610709,3,609.6113352,-0.008170779794,0.4620277896,0.4120277889,-0.1497976482,3,609.6113352,-0.008170779794,0.4620277896,0.4120277889,1110.854,1384.996,2863.285002,1,1,31.75,63.5,10,12,609.4871238,-0.008907698095,0.003604825353,4.964887619,0.01254910603,-0.6402999759,5.010378361,-0.04110684991,0.003123641,-0.1256979736,2.205063234,0.4375,0.4285923019,0.3785923012,0.05000000075,3.968315363,0.3793292046,0.0008677989244,0.0005399286747,0.0006275177002,0.0006724596024,-1,-1,0,0,1,0,0
148106,1789729800079677538,0,-0.1997742504,3,-0.0464557521,5.08537817,11,0.009512424469,0.007331341505,2,1,1056,0,0,0,9970.47168,9970.475586,0.4181290567,0.4181290567,R1,11,11,-0.1997742504,3,609.7366736,-0.006870922633,0.5041680775,0.4541680767,-0.1994626522,3,609.7366736,-0.006870922633,0.5041680775,0.4541680767,871.5370007,1070.880001,2274.156,1,1,63.5,63.5,12,14,609.6119647,-0.00758124236,0.003312632674,4.98820734,0.01282483526,-0.6495000124,5.010378361,-0.04146139696,0.003004237,-0.1271205513,2.133815862,0.4705920692,0.4630108269,0.4130108261,0.05000000075,3.928547144,0.4181290567,0.0003653839231,0.0003771111369,0.0003741979599,0.0002082586288,-1,-1,0,0,1,0,0
148129,1789729800106403442,0,-0.1984004378,3,-0.0476000011,5.08537817,12,0.009600877762,0.005329605192,2,1,1056,0,0,0,11152.26465,11152.2666,0.4119945168,0.4118705094,R1,12,15,-0.1984004378,3,609.8622953,-0.008974136785,0.5451375787,0.495137578,-0.1980622113,3,609.8622953,-0.008974136785,0.5451375787,0.495137578,690.2989998,1041.024,1977.362,1,1,63.5,31.75,11,13,609.738227,-0.009607137181,0.002377834637,4.9576087,0.0122557804,-0.6268000007,5.010378361,-0.04263998941,0.003027651,-0.130429852,2.062990053,0.5120099475,0.5024028103,0.4524028096,0.05000000075,3.780806541,0.4119945168,0.0002634823322,0.0002147294581,0.0002701282501,0.0001394748688,-1,-1,0,0,1,0,0
148153,1789729800130242651,0,-0.1819073409,3,-0.04802748561,5.08537817,12,0.008426904678,0.009618187323,2,1,1056,0,0,0,12244.28223,12244.27832,0.3996018171,0.3995443583,R1,12,13,-0.1819073409,3,609.9797015,-0.00962265674,0.6037528982,0.5537528975,-0.181475535,3,609.9797015,-0.00962265674,0.6037528982,0.5537528975,663.4080009,1329.080999,2235.524,1,1,31.75,31.75,9,11,609.8544885,-0.01038004644,0.00277129095,5.008449078,0.01216639113,-0.6122000217,5.010378361,-0.04347980395,0.003319569,-0.1356731794,2.009676385,0.55,0.5396199536,0.4896199528,0.05000000075,3.636735201,0.3996018171,0.0002206116915,0.0001880098134,0.0002506971359,0.0001753568649,-1,-1,0,0,1,0,0
148176,1789729800155028990,0,-0.1106837243,3,-0.04590028152,5.08537817,16,0.004818439484,0.00795256719,2,1,1056,0,0,0,13490.29395,13490.29688,0.3866990209,0.3866137862,R1,16,12,-0.1106837243,3,610.1020956,-0.01288426667,0.6601784421,0.6101784414,-0.1107158661,3,610.1020956,-0.01288426667,0.6601784421,0.6101784414,769.3769989,925.9790001,1940.663,1,1,31.75,15.875,8,10,609.9769578,-0.01393992081,0.004285837524,5.001409054,0.01214518771,-0.6125000119,5.010378361,-0.04313318804,0.003951457,-0.1499197669,1.927554284,0.6112228581,0.5972829373,0.5472829366,0.05000000075,3.361593962,0.3866990209,0.0006274580956,0.0002971533686,0.0006468892097,0.0002100467682,-1,-1,0,0,1,0,0
148199,1789729800180614781,0,-0.07493074238,3,-0.04202711582,5.08537817,12,0.009223937988,0.008313048631,2,1,1056,0,0,0,14820.43457,14820.43945,0.361481607,0.3613104522,R1,12,11,-0.07493074238,3,610.2275137,-0.01373595838,0.7112640416,0.6612640409,-0.0748706609,3,610.2275137,-0.01373595838,0.7112640416,0.6612640409,939.7450008,981.6230011,2147.949999,1,1,15.875,7.9375,11,13,610.1025157,-0.01569513232,0.01071766019,4.993145466,0.01242577378,-0.6283000112,5.010378361,-0.04015384614,0.003416732,-0.1655076985,1.860300152,0.6728001522,0.6571050199,0.6071050191,0.05000000075,3.196387291,0.361481607,0.001355327666,0.0003437814303,0.0006398558617,0.0003552436829,-1,-1,0,0,1,0,0
148222,1789729800205036404,0,-0.03546243533,3,-0.03919704631,5.08537817,12,0.005352258682,0.006929196417,2,1,1056,0,0,0,16121.83789,16121.83691,0.3487256765,0.3486837447,R1,12,12,-0.03546243533,3,610.3473101,-0.009626432322,0.7403735677,0.6903735669,-0.03541129455,3,610.3473101,-0.009626432322,0.7403735677,0.6903735669,1044.050001,1104.911999,2402.705999,1,1,7.9375,3.96875,19,21,610.2219227,-0.01212040335,0.01489893626,5.014609814,0.01282534562,-0.6441000104,5.010378361,-0.03831048682,0.003413166,-0.1674377311,1.783834281,0.725,0.7128795967,0.6628795959,0.05000000075,3.229910135,0.3487256765,0.0001736581326,7.715076208e-06,9.304285049e-05,0.0001194477081,-1,-1,0,0,1,0,0
148245,1789729800230072813,0,0.05980079621,3,-0.03704956919,5.08537817,13,0.008203744888,0.006797671318,2,1,1056,0,0,0,17535.49414,17535.49414,0.3293249309,0.329331547,R2,16,13,0.05983848125,3,610.4730174,-0.009956187569,0.7863175542,0.7363175535,0.05980079621,3,610.4730174,-0.009956187569,0.7863175542,0.7363175535,1410.594,867.25,2541.475,1,1,3.96875,63.5,18,20,610.3470508,-0.01286324859,0.0183204338,5.040997982,0.01277581323,-0.6363000274,5.010378361,-0.03854458779,0.003479711,-0.1617415967,1.694958672,0.75,0.7371367514,0.6871367507,0.05000000075,3.207587242,0.329331547,2.980232239e-07,7.450580597e-08,3.576278687e-07,3.576278687e-07,-1,-1,0,0,1,0,0
