bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_mean_clipped_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_mean_clipped_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_mean_clipped_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s,trajectory_collision_free,trajectory_free_distance_m,trajectory_min_clearance_m
1788894010.834959,1788894010.834858,gap_selected,b'\x00',0.480500,0.246000,0.209440,1.000000,0.000000,1.500000,0.370887,1.374451,4.124455,2.515814,1.419292,4.584670,-1.444255,0.017084,2.818707,,,,,,,,,,0.000000,0.209440,0.209440,0.193986,0.370887,1.374451,4.124455,2.515814,1.419292,4.584670,-1.444255,0.017084,2.818707,0.193986,1788894010.774888,1.000000,1.500000,0.280428
1788894010.8841755,1788894010.8840442,gap_selected,b'\x00',0.479144,0.246000,0.209440,1.000000,0.000000,1.500000,0.366524,1.374451,4.110989,2.520357,1.422616,4.602147,-1.444255,0.018493,2.818707,,,,,,,,,,0.000000,0.209440,0.209440,0.192508,0.366524,1.374451,4.110989,2.520357,1.422616,4.602147,-1.444255,0.018493,2.818707,0.192508,1788894010.825369,1.000000,1.500000,0.281394
1788894010.9352193,1788894010.9351113,gap_selected,b'\x00',0.478067,0.246000,0.209440,1.000000,0.000000,1.500000,0.362160,1.383178,4.097506,2.522551,1.425025,4.628277,-1.444255,0.022530,2.827433,,,,,,,,,,0.000000,0.209440,0.209440,0.192345,0.362160,1.383178,4.097506,2.522551,1.425025,4.628277,-1.444255,0.022530,2.827433,0.192345,1788894010.874771,1.000000,1.500000,0.282243
1788894010.9855447,1788894010.9854052,gap_selected,b'\x00',0.477406,0.246000,0.209440,1.000000,0.000000,1.500000,0.357797,1.514078,4.084852,2.566632,1.442543,4.899537,-1.444255,0.093165,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.225481,0.357797,1.514078,4.084852,2.566632,1.442543,4.899537,-1.444255,0.093165,2.958333,0.225481,1788894010.925423,1.000000,1.500000,0.283271
1788894011.0586767,1788894011.0585346,gap_selected,b'\x00',0.477329,0.246000,0.209440,1.000000,0.000000,1.500000,0.353434,1.514078,4.062577,2.564126,1.443935,4.909468,-1.444255,0.091751,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.222592,0.353434,1.514078,4.062577,2.564126,1.443935,4.909468,-1.444255,0.091751,2.958333,0.222592,1788894010.996037,1.000000,1.500000,0.285156
1788894011.1093433,1788894011.1091888,gap_selected,b'\x00',0.476797,0.246000,0.209440,1.000000,0.000000,1.500000,0.344707,1.514078,4.051342,2.563234,1.445086,4.920208,-1.444255,0.090578,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.217643,0.344707,1.514078,4.051342,2.563234,1.445086,4.920208,-1.444255,0.090578,2.958333,0.217643,1788894011.049056,1.000000,1.500000,0.285246
1788894011.1618543,1788894011.161703,gap_selected,b'\x00',0.476999,0.246000,0.209440,1.000000,0.000000,1.500000,0.340344,1.514078,4.039907,2.562383,1.446280,4.929059,-1.444255,0.089357,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.214850,0.340344,1.514078,4.039907,2.562383,1.446280,4.929059,-1.444255,0.089357,2.958333,0.214850,1788894011.099324,1.000000,1.500000,0.286020
1788894011.2350247,1788894011.234917,gap_selected,b'\x00',0.477530,0.246000,0.209440,1.000000,0.000000,1.500000,0.331617,1.514078,4.021607,2.561074,1.448081,4.943492,-1.444255,0.087507,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.209562,0.331617,1.514078,4.021607,2.561074,1.448081,4.943492,-1.444255,0.087507,2.958333,0.209562,1788894011.171335,1.000000,1.500000,0.286773
1788894011.2839124,1788894011.2837708,gap_selected,b'\x00',0.477716,0.246000,0.209440,1.000000,0.000000,1.500000,0.327254,1.514078,4.008496,2.558154,1.448852,4.958205,-1.448619,0.084883,2.962696,,,,,,,,,,0.000000,0.209440,0.209440,0.206068,0.327254,1.514078,4.008496,2.558154,1.448852,4.958205,-1.448619,0.084883,2.962696,0.206068,1788894011.224999,1.000000,1.500000,0.286727
1788894011.3333569,1788894011.33322,gap_selected,b'\x00',0.478007,0.246000,0.209440,1.000000,0.000000,1.500000,0.318527,1.514078,3.997212,2.557915,1.450250,4.970433,-1.448619,0.083437,2.962696,,,,,,,,,,0.000000,0.209440,0.209440,0.200982,0.318527,1.514078,3.997212,2.557915,1.450250,4.970433,-1.448619,0.083437,2.962696,0.200982,1788894011.274084,1.000000,1.500000,0.286639
1788894011.384205,1788894011.384063,gap_selected,b'\x00',0.479337,0.246000,0.209440,1.000000,0.000000,1.500000,0.309800,1.509714,3.983736,2.557520,1.451626,4.976201,-1.448619,0.080054,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.194927,0.309800,1.509714,3.983736,2.557520,1.451626,4.976201,-1.448619,0.080054,2.958333,0.194927,1788894011.323687,1.000000,1.500000,0.287286
1788894011.4368324,1788894011.4367106,gap_selected,b'\x00',0.480065,0.246000,0.209440,1.000000,0.000000,1.500000,0.305437,1.509714,3.971846,2.557435,1.453077,4.986594,-1.448619,0.078544,2.958333,,,,,,,,,,0.000000,0.209440,0.209440,0.191990,0.305437,1.509714,3.971846,2.557435,1.453077,4.986594,-1.448619,0.078544,2.958333,0.191990,1788894011.374604,1.000000,1.500000,0.287091
1788894011.5104952,1788894011.5103936,gap_selected,b'\x00',0.481581,0.260000,0.174533,1.000000,0.000000,1.500000,0.292347,1.509714,3.954007,2.557210,1.455256,5.005500,-1.448619,0.076265,2.958333,,,,,,,,,,0.000000,0.174533,0.174533,0.184306,0.292347,1.509714,3.954007,2.557210,1.455256,5.005500,-1.448619,0.076265,2.958333,0.184306,1788894011.445991,1.000000,1.500000,0.288930
1788894011.5852816,1788894011.5851948,gap_selected,b'\x00',0.483624,0.260000,0.174533,1.000000,0.000000,1.500000,0.283621,1.509714,3.934635,2.556910,1.457443,5.022326,-1.448619,0.073965,2.958333,,,,,,,,,,0.000000,0.174533,0.174533,0.178793,0.283621,1.509714,3.934635,2.556910,1.457443,5.022326,-1.448619,0.073965,2.958333,0.178793,1788894011.520806,1.000000,1.500000,0.288423
1788894011.636936,1788894011.6368306,gap_selected,b'\x00',0.486535,0.260000,0.174533,1.000000,0.000000,1.500000,0.274894,1.509714,3.922839,2.556648,1.458887,5.034951,-1.448619,0.072439,2.958333,,,,,,,,,,0.000000,0.174533,0.174533,0.173666,0.274894,1.509714,3.922839,2.556648,1.458887,5.034951,-1.448619,0.072439,2.958333,0.173666,1788894011.575310,1.000000,1.500000,0.288746
1788894011.7101786,1788894011.7100496,gap_selected,b'\x00',0.489642,0.260000,0.174533,1.000000,0.000000,1.500000,0.261804,1.509714,3.903439,2.556203,1.461048,5.053911,-1.448619,0.070145,2.958333,,,,,,,,,,0.000000,0.174533,0.174533,0.165975,0.261804,1.509714,3.903439,2.556203,1.461048,5.053911,-1.448619,0.070145,2.958333,0.165975,1788894011.646164,1.000000,1.500000,0.288422
1788894011.760128,1788894011.7600353,gap_selected,b'\x00',0.492060,0.260000,0.174533,1.000000,0.000000,1.500000,0.257441,1.509714,3.891280,2.553886,1.462086,5.070464,-1.452982,0.067200,2.962696,,,,,,,,,,0.000000,0.174533,0.174533,0.162320,0.257441,1.509714,3.891280,2.553886,1.462086,5.070464,-1.452982,0.067200,2.962696,0.162320,1788894011.699866,1.000000,1.500000,0.288306
1788894011.8122294,1788894011.8121078,gap_selected,b'\x00',0.494767,0.260000,0.174533,1.000000,0.000000,1.500000,0.248714,1.509714,3.879393,2.553485,1.463508,5.083067,-1.452982,0.065679,2.962696,,,,,,,,,,0.000000,0.174533,0.174533,0.157196,0.248714,1.509714,3.879393,2.553485,1.463508,5.083067,-1.452982,0.065679,2.962696,0.157196,1788894011.749831,1.000000,1.500000,0.288081
1788894011.8842628,1788894011.884111,gap_selected,b'\x00',0.499305,0.274000,0.139627,1.000000,0.000000,1.500000,0.239987,1.509714,3.860548,2.551823,1.465333,5.098026,-1.452982,0.063715,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.151851,0.239987,1.509714,3.860548,2.551823,1.465333,5.098026,-1.452982,0.063715,2.962696,0.151851,1788894011.821379,1.000000,1.500000,0.288332
1788894011.9349647,1788894011.9348671,gap_selected,b'\x00',0.502735,0.274000,0.139627,1.000000,0.000000,1.500000,0.231261,1.509714,3.847582,2.550647,1.466529,5.109385,-1.452982,0.062424,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.146842,0.231261,1.509714,3.847582,2.550647,1.466529,5.109385,-1.452982,0.062424,2.962696,0.146842,1788894011.873655,1.000000,1.500000,0.288234
1788894011.9851012,1788894011.9850197,gap_selected,b'\x00',0.506495,0.274000,0.139627,1.000000,0.000000,1.500000,0.226897,1.509714,3.836057,2.549426,1.467718,5.118491,-1.452982,0.061136,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.144017,0.226897,1.509714,3.836057,2.549426,1.467718,5.118491,-1.452982,0.061136,2.962696,0.144017,1788894011.924738,1.000000,1.500000,0.288057
1788894012.0346048,1788894012.0345066,gap_selected,b'\x00',0.510605,0.274000,0.139627,1.000000,0.000000,1.500000,0.222534,1.509714,3.822844,2.548181,1.468893,5.127532,-1.452982,0.059860,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.141197,0.222534,1.509714,3.822844,2.548181,1.468893,5.127532,-1.452982,0.059860,2.962696,0.141197,1788894011.975088,1.000000,1.500000,0.287987
1788894012.0864477,1788894012.0863345,gap_selected,b'\x00',0.515088,0.274000,0.139627,1.000000,0.000000,1.500000,0.213807,1.509714,3.811488,2.546860,1.470062,5.138789,-1.452982,0.058587,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.136197,0.213807,1.509714,3.811488,2.546860,1.470062,5.138789,-1.452982,0.058587,2.962696,0.136197,1788894012.025735,1.000000,1.500000,0.288048
1788894012.1606996,1788894012.1605804,gap_selected,b'\x00',0.520300,0.274000,0.139627,1.000000,0.000000,1.500000,0.205081,1.509714,3.792547,2.544836,1.471790,5.153317,-1.452982,0.056698,2.962696,,,,,,,,,,0.000000,0.139627,0.139627,0.130889,0.205081,1.509714,3.792547,2.544836,1.471790,5.153317,-1.452982,0.056698,2.962696,0.130889,1788894012.095751,1.000000,1.500000,0.287459
1788894012.2123969,1788894012.2122536,gap_selected,b'\x00',0.525712,0.274000,0.139627,1.000000,0.000000,1.500000,0.200717,1.509714,3.779289,2.541533,1.472570,5.168666,-1.457345,0.053991,2.967060,,,,,,,,,,0.000000,0.139627,0.139627,0.127354,0.200717,1.509714,3.779289,2.541533,1.472570,5.168666,-1.457345,0.053991,2.967060,0.127354,1788894012.150094,1.000000,1.500000,0.287628
1788894012.2845721,1788894012.2844293,gap_selected,b'\x00',0.532132,0.288000,0.104720,1.000000,0.000000,1.500000,0.187627,1.509714,3.760825,2.539402,1.474261,5.185315,-1.457345,0.052131,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.119879,0.187627,1.509714,3.760825,2.539402,1.474261,5.185315,-1.457345,0.052131,2.967060,0.119879,1788894012.221305,1.000000,1.500000,0.287216
1788894012.3350818,1788894012.334967,gap_selected,b'\x00',0.538649,0.288000,0.104720,1.000000,0.000000,1.500000,0.183264,1.509714,3.748837,2.537975,1.475370,5.194068,-1.457345,0.050906,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.117085,0.183264,1.509714,3.748837,2.537975,1.475370,5.194068,-1.457345,0.050906,2.967060,0.117085,1788894012.274364,1.000000,1.500000,0.287791
1788894012.3863444,1788894012.3862374,gap_selected,b'\x00',0.542514,0.288000,0.104720,1.000000,0.000000,1.500000,0.178901,1.509714,3.736106,2.535825,1.476306,5.201825,-1.457345,0.049867,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.114384,0.178901,1.509714,3.736106,2.535825,1.476306,5.201825,-1.457345,0.049867,2.967060,0.114384,1788894012.325038,1.000000,1.500000,0.287195
1788894012.458412,1788894012.4582536,gap_selected,b'\x00',0.553048,0.288000,0.104720,1.000000,0.000000,1.500000,0.170174,1.509714,3.716494,2.532245,1.477740,5.214787,-1.457345,0.048270,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.109222,0.170174,1.509714,3.716494,2.532245,1.477740,5.214787,-1.457345,0.048270,2.967060,0.109222,1788894012.395772,1.000000,1.500000,0.287909
1788894012.5091186,1788894012.5089803,gap_selected,b'\x00',0.560665,0.288000,0.104720,1.000000,0.000000,1.500000,0.165811,1.509714,3.702330,2.529725,1.478716,5.222798,-1.457345,0.047181,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.106496,0.165811,1.509714,3.702330,2.529725,1.478716,5.222798,-1.457345,0.047181,2.967060,0.106496,1788894012.448038,1.000000,1.500000,0.288520
1788894012.5587757,1788894012.5586114,gap_selected,b'\x00',0.565425,0.288000,0.104720,1.000000,0.000000,1.500000,0.157084,1.509714,3.688714,2.527206,1.479670,5.232978,-1.457345,0.046113,2.967060,,,,,,,,,,0.000000,0.104720,0.104720,0.101599,0.157084,1.509714,3.688714,2.527206,1.479670,5.232978,-1.457345,0.046113,2.967060,0.101599,1788894012.498743,1.000000,1.500000,0.288019
1788894012.6101563,1788894012.6099637,gap_selected,b'\x00',0.574236,0.288000,0.104720,1.000000,0.000000,1.500000,0.152721,1.509714,3.675713,2.522776,1.480303,5.247674,-1.461709,0.043545,2.971423,,,,,,,,,,0.000000,0.104720,0.104720,0.098133,0.152721,1.509714,3.675713,2.522776,1.480303,5.247674,-1.461709,0.043545,2.971423,0.098133,1788894012.548771,1.000000,1.500000,0.289071
1788894012.6614838,1788894012.6613786,gap_selected,b'\x00',0.579893,0.288000,0.104720,1.000000,0.000000,1.500000,0.148357,1.509714,3.661492,2.520080,1.481226,5.255419,-1.461709,0.042508,2.971423,,,,,,,,,,0.000000,0.104720,0.104720,0.095433,0.148357,1.509714,3.661492,2.520080,1.481226,5.255419,-1.461709,0.042508,2.971423,0.095433,1788894012.599406,1.000000,1.500000,0.288898
1788894012.7118933,1788894012.7117953,gap_selected,b'\x00',0.585967,0.288000,0.104720,1.000000,0.000000,1.500000,0.143994,1.509714,3.647270,2.517354,1.482126,5.263039,-1.461709,0.041494,2.971423,,,,,,,,,,0.000000,0.104720,0.104720,0.092744,0.143994,1.509714,3.647270,2.517354,1.482126,5.263039,-1.461709,0.041494,2.971423,0.092744,1788894012.650468,1.000000,1.500000,0.288880
1788894012.7834685,1788894012.78333,gap_selected,b'\x00',0.598205,0.288000,0.104720,1.000000,0.000000,1.500000,0.135268,1.509714,3.624728,2.513149,1.483446,5.275457,-1.461709,0.040002,2.971423,,,,,,,,,,0.000000,0.104720,0.104720,0.087635,0.135268,1.509714,3.624728,2.513149,1.483446,5.275457,-1.461709,0.040002,2.971423,0.087635,1788894012.721050,1.000000,1.500000,0.290086
1788894012.8361104,1788894012.8360164,gap_selected,b'\x00',0.609643,0.302000,0.069813,1.000000,0.000000,1.500000,0.130904,1.509714,3.611481,2.509633,1.484146,5.281919,-1.461709,0.039207,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.085056,0.130904,1.509714,3.611481,2.509633,1.484146,5.281919,-1.461709,0.039207,2.971423,0.085056,1788894012.773192,1.000000,1.500000,0.292448
1788894012.885349,1788894012.885246,gap_selected,b'\x00',0.617056,0.302000,0.069813,1.000000,0.000000,1.500000,0.126541,1.509714,3.597872,2.506043,1.484826,5.288265,-1.461709,0.038434,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.082487,0.126541,1.509714,3.597872,2.506043,1.484826,5.288265,-1.461709,0.038434,2.971423,0.082487,1788894012.825938,1.000000,1.500000,0.293556
1788894012.936233,1788894012.9361293,gap_selected,b'\x00',0.625051,0.302000,0.069813,1.000000,0.000000,1.500000,0.122178,1.509714,3.584252,2.502424,1.485483,5.294482,-1.461709,0.037685,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.079931,0.122178,1.509714,3.584252,2.502424,1.485483,5.294482,-1.461709,0.037685,2.971423,0.079931,1788894012.874813,1.000000,1.500000,0.295345
1788894012.9874992,1788894012.9873579,gap_selected,b'\x00',0.633690,0.302000,0.069813,1.000000,0.000000,1.500000,0.117814,1.509714,3.570409,2.498800,1.486132,5.300652,-1.461709,0.036946,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.077380,0.117814,1.509714,3.570409,2.498800,1.486132,5.300652,-1.461709,0.036946,2.971423,0.077380,1788894012.926187,1.000000,1.500000,0.297896
1788894013.0580137,1788894013.0578697,gap_selected,b'\x00',0.644890,0.302000,0.069813,1.000000,0.000000,1.500000,0.113451,1.509714,3.549017,2.493198,1.487061,5.308501,-1.461709,0.035885,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.074668,0.113451,1.509714,3.549017,2.493198,1.487061,5.308501,-1.461709,0.035885,2.971423,0.074668,1788894012.995917,1.000000,1.500000,0.301403
1788894013.1121905,1788894013.1120331,gap_selected,b'\x00',0.825768,0.302000,0.069813,1.000000,0.000000,1.500000,0.109088,1.509714,3.535690,2.489450,1.487661,5.314397,-1.461709,0.035199,2.971423,,,,,,,,,,0.000000,0.069813,0.069813,0.072143,0.109088,1.509714,3.535690,2.489450,1.487661,5.314397,-1.461709,0.035199,2.971423,0.072143,1788894013.047964,1.000000,1.500000,0.578824
1788894013.163029,1788894013.1628876,gap_selected,b'\x00',0.828300,0.302000,0.069813,1.000000,0.000000,1.500000,0.104724,1.509714,3.522027,2.483954,1.488011,5.327614,-1.466072,0.032932,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.068828,0.104724,1.509714,3.522027,2.483954,1.488011,5.327614,-1.466072,0.032932,2.975786,0.068828,1788894013.099944,1.000000,1.500000,0.577969
1788894013.2337863,1788894013.2336533,gap_selected,b'\x00',0.836540,0.302000,0.069813,1.000000,0.000000,1.500000,0.095998,1.509714,3.501275,2.478173,1.488849,5.337283,-1.466072,0.031973,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.063985,0.095998,1.509714,3.501275,2.478173,1.488849,5.337283,-1.466072,0.031973,2.975786,0.063985,1788894013.171380,1.000000,1.500000,0.578860
1788894013.2846076,1788894013.2844577,gap_selected,b'\x00',0.843914,0.302000,0.069813,1.000000,0.000000,1.500000,0.091634,1.509714,3.487511,2.474263,1.489382,5.342803,-1.466072,0.031363,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.061498,0.091634,1.509714,3.487511,2.474263,1.489382,5.342803,-1.466072,0.031363,2.975786,0.061498,1788894013.223587,1.000000,1.500000,0.580432
1788894013.334117,1788894013.3339624,gap_selected,b'\x00',0.846308,0.302000,0.069813,1.000000,0.000000,1.500000,0.091634,1.509714,3.473906,2.469660,1.489787,5.345230,-1.466072,0.030897,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.061266,0.091634,1.509714,3.473906,2.469660,1.489787,5.345230,-1.466072,0.030897,2.975786,0.061266,1788894013.274090,1.000000,1.500000,0.579260
1788894013.385963,1788894013.38584,gap_selected,b'\x00',0.853516,0.302000,0.069813,1.000000,0.000000,1.500000,0.087271,1.509714,3.460785,2.464994,1.490186,5.349956,-1.466072,0.030438,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.058855,0.087271,1.509714,3.460785,2.464994,1.490186,5.349956,-1.466072,0.030438,2.975786,0.058855,1788894013.324129,1.000000,1.500000,0.580801
1788894013.4359403,1788894013.435819,gap_selected,b'\x00',0.860843,0.302000,0.069813,1.000000,0.000000,1.500000,0.082908,1.509714,3.445516,2.460077,1.490601,5.354788,-1.466072,0.029959,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.056433,0.082908,1.509714,3.445516,2.460077,1.490601,5.354788,-1.466072,0.029959,2.975786,0.056433,1788894013.374783,1.000000,1.500000,0.582535
1788894013.4861135,1788894013.4860148,gap_selected,b'\x00',0.868380,0.302000,0.069813,1.000000,0.000000,1.500000,0.082908,1.509714,3.430896,2.454895,1.491027,5.357345,-1.466072,0.029467,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.056187,0.082908,1.509714,3.430896,2.454895,1.491027,5.357345,-1.466072,0.029467,2.975786,0.056187,1788894013.425138,1.000000,1.500000,0.584548
1788894013.5391078,1788894013.5389407,gap_selected,b'\x00',0.876384,0.302000,0.069813,1.000000,0.000000,1.500000,0.078544,1.509714,3.416404,2.449689,1.491450,5.362228,-1.466072,0.028976,2.975786,,,,,,,,,,0.000000,0.069813,0.069813,0.053760,0.078544,1.509714,3.416404,2.449689,1.491450,5.362228,-1.466072,0.028976,2.975786,0.053760,1788894013.475275,1.000000,1.500000,0.587081
1788894013.6096253,1788894013.6095023,gap_selected,b'\x00',0.886560,0.316000,0.034907,1.000000,0.000000,1.500000,0.074181,1.509714,3.393876,2.441813,1.492081,5.368366,-1.466072,0.028243,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.051212,0.074181,1.509714,3.393876,2.441813,1.492081,5.368366,-1.466072,0.028243,2.975786,0.051212,1788894013.545919,1.000000,1.500000,0.590156
1788894013.6622984,1788894013.6621027,gap_selected,b'\x00',0.889961,0.316000,0.034907,1.000000,0.000000,1.500000,0.069818,1.509714,3.379155,2.436561,1.492492,5.373184,-1.466072,0.027764,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.048791,0.069818,1.509714,3.379155,2.436561,1.492492,5.373184,-1.466072,0.027764,2.975786,0.048791,1788894013.598904,1.000000,1.500000,0.590208
1788894013.713548,1788894013.7134204,gap_selected,b'\x00',0.899592,0.316000,0.034907,1.000000,0.000000,1.500000,0.069818,1.509714,3.363314,2.431234,1.492902,5.375655,-1.466072,0.027285,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.048551,0.069818,1.509714,3.363314,2.431234,1.492902,5.375655,-1.466072,0.027285,2.975786,0.048551,1788894013.650734,1.000000,1.500000,0.594535
1788894013.7838974,1788894013.7837627,gap_selected,b'\x00',0.912026,0.316000,0.034907,1.000000,0.000000,1.500000,0.061091,1.509714,3.340840,2.423210,1.493497,5.383942,-1.466072,0.026587,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.043839,0.061091,1.509714,3.340840,2.423210,1.493497,5.383942,-1.466072,0.026587,2.975786,0.043839,1788894013.721518,1.000000,1.500000,0.600109
1788894013.835034,1788894013.8349078,gap_selected,b'\x00',0.916480,0.316000,0.034907,1.000000,0.000000,1.500000,0.061091,1.509714,3.326214,2.417819,1.493892,5.386328,-1.466072,0.026123,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.043607,0.061091,1.509714,3.326214,2.417819,1.493892,5.386328,-1.466072,0.026123,2.975786,0.043607,1788894013.773680,1.000000,1.500000,0.601332
1788894013.8851604,1788894013.8850195,gap_selected,b'\x00',0.928154,0.316000,0.034907,1.000000,0.000000,1.500000,0.056728,1.509714,3.311662,2.412351,1.494274,5.390993,-1.466072,0.025672,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.041200,0.056728,1.509714,3.311662,2.412351,1.494274,5.390993,-1.466072,0.025672,2.975786,0.041200,1788894013.824359,1.000000,1.500000,0.607918
1788894013.9352913,1788894013.935199,gap_selected,b'\x00',0.933313,0.316000,0.034907,1.000000,0.000000,1.500000,0.052364,1.509714,3.296884,2.406846,1.494655,5.395647,-1.466072,0.025222,2.975786,,,,,,,,,,0.000000,0.034907,0.034907,0.038793,0.052364,1.509714,3.296884,2.406846,1.494655,5.395647,-1.466072,0.025222,2.975786,0.038793,1788894013.874000,1.000000,1.500000,0.609923
1788894013.9882293,1788894013.9880655,gap_selected,b'\x00',0.946351,0.316000,0.034907,1.000000,0.000000,1.500000,0.052364,1.509714,3.281043,2.399798,1.494877,5.405918,-1.470435,0.023088,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.037726,0.052364,1.509714,3.281043,2.399798,1.494877,5.405918,-1.470435,0.023088,2.980150,0.037726,1788894013.924904,1.000000,1.500000,0.618014
1788894014.059233,1788894014.0590603,gap_selected,b'\x00',0.955450,0.316000,0.034907,1.000000,0.000000,1.500000,0.048001,1.509714,3.256382,2.391391,1.495421,5.411576,-1.470435,0.022442,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.035221,0.048001,1.509714,3.256382,2.391391,1.495421,5.411576,-1.470435,0.022442,2.980150,0.035221,1788894013.996199,1.000000,1.500000,0.622525
1788894014.1105754,1788894014.1104665,gap_selected,b'\x00',0.968292,0.316000,0.034907,1.000000,0.000000,1.500000,0.043638,1.509714,3.241084,2.385164,1.495689,5.415571,-1.470435,0.022121,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.032879,0.043638,1.509714,3.241084,2.385164,1.495689,5.415571,-1.470435,0.022121,2.980150,0.032879,1788894014.048717,1.000000,1.500000,0.630710
1788894014.1639822,1788894014.1638265,gap_selected,b'\x00',0.972630,0.316000,0.034907,1.000000,0.000000,1.500000,0.043638,1.509714,3.226757,2.378574,1.495961,5.417226,-1.470435,0.021796,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.032717,0.043638,1.509714,3.226757,2.378574,1.495961,5.417226,-1.470435,0.021796,2.980150,0.032717,1788894014.099261,1.000000,1.500000,0.632225
1788894014.2362273,1788894014.2361207,gap_selected,b'\x00',0.988229,0.316000,0.034907,1.000000,0.000000,1.500000,0.039274,1.509714,3.201107,2.368321,1.496371,5.422079,-1.470435,0.021305,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.030290,0.039274,1.509714,3.201107,2.368321,1.496371,5.422079,-1.470435,0.021305,2.980150,0.030290,1788894014.171622,1.000000,1.500000,0.642016
1788894014.2867143,1788894014.2866044,gap_selected,b'\x00',1.002813,0.316000,0.034907,1.000000,0.000000,1.500000,0.039274,1.509714,3.186340,2.361397,1.496638,5.423710,-1.470435,0.020983,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.030129,0.039274,1.509714,3.186340,2.361397,1.496638,5.423710,-1.470435,0.020983,2.980150,0.030129,1788894014.225337,1.000000,1.500000,0.652289
1788894014.358663,1788894014.3584864,gap_selected,b'\x00',1.021564,0.316000,0.034907,1.000000,0.000000,1.500000,0.039274,1.509714,3.161143,2.351058,1.497022,5.426043,-1.470435,0.020522,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.029898,0.039274,1.509714,3.161143,2.351058,1.497022,5.426043,-1.470435,0.020522,2.980150,0.029898,1788894014.295776,1.000000,1.500000,0.665557
1788894014.4098513,1788894014.4097543,gap_selected,b'\x00',1.027812,0.316000,0.034907,1.000000,0.000000,1.500000,0.034911,1.509714,3.145846,2.344089,1.497267,5.429907,-1.470435,0.020225,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.027568,0.034911,1.509714,3.145846,2.344089,1.497267,5.429907,-1.470435,0.020225,2.980150,0.027568,1788894014.348169,1.000000,1.500000,0.669266
1788894014.459758,1788894014.4596353,gap_selected,b'\x00',1.034436,0.316000,0.034907,1.000000,0.000000,1.500000,0.034911,1.509714,3.129105,2.337006,1.497506,5.431364,-1.470435,0.019935,2.980150,,,,,,,,,,0.000000,0.034907,0.034907,0.027423,0.034911,1.509714,3.129105,2.337006,1.497506,5.431364,-1.470435,0.019935,2.980150,0.027423,1788894014.398968,1.000000,1.500000,0.673394
