simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
61.039,61.1390038,61040.0,61140.0,100.0,0.10000379999999609,-4.0905,30.3423,1.1866470424153677,0.411,-0.0365,6.979,0.0,-4.0719,30.3795,1.186639798165032,0.4115,-0.0316,6.9757,0.0,0.0
61.1390038,61.2390022,61140.0,61240.0,100.0,0.09999840000000404,-4.0719,30.3795,1.186639798165032,0.4115,-0.0316,6.9757,0.0,-4.0535,30.4164,1.1866470424153677,0.4111,-0.0304,6.9675,0.0,0.0
61.2390022,61.3390045,61240.0,61340.0,100.0,0.10000229999999988,-4.0535,30.4164,1.1866470424153677,0.4111,-0.0304,6.9675,0.0,-4.035,30.4534,1.1866470424153677,0.4105,-0.0363,6.9791,0.0,0.0
61.3390045,61.439003,61340.0,61440.0,100.0,0.0999984999999981,-4.035,30.4534,1.1866470424153677,0.4105,-0.0363,6.9791,0.0,-4.0165,30.4905,1.186639798165032,0.4109,-0.0317,6.9757,0.0,0.0
61.439003,61.539,61440.0,61540.0,100.0,0.09999700000000189,-4.0165,30.4905,1.186639798165032,0.4109,-0.0317,6.9757,0.0,-3.9982,30.5274,1.1866470424153677,0.4107,-0.0299,6.9675,0.0,0.0
61.539,61.6390038,61540.0,61640.0,100.0,0.10000379999999609,-3.9982,30.5274,1.1866470424153677,0.4107,-0.0299,6.9675,0.0,-3.9798,30.5644,1.1866470424153677,0.4098,-0.035,6.9791,0.0,0.0
61.6390038,61.7390022,61640.0,61740.0,100.0,0.09999840000000404,-3.9798,30.5644,1.1866470424153677,0.4098,-0.035,6.9791,0.0,-3.9614,30.6015,1.186639798165032,0.4103,-0.0305,6.9757,0.0,0.0
61.7390022,61.8390045,61740.0,61840.0,100.0,0.10000229999999988,-3.9614,30.6015,1.186639798165032,0.4103,-0.0305,6.9757,0.0,-3.9431,30.6384,1.186813320726501,0.4098,-0.0289,6.9675,0.0,0.0
61.8390045,61.939003,61840.0,61940.0,100.0,0.0999984999999981,-3.9431,30.6384,1.186813320726501,0.4098,-0.0289,6.9675,0.0,-3.9248,30.6753,1.186813320726501,0.4092,-0.0341,6.9791,0.0,0.0
61.939003,62.039,61940.0,62040.0,100.0,0.09999700000000189,-3.9248,30.6753,1.186813320726501,0.4092,-0.0341,6.9791,0.0,-3.9065,30.7124,1.1868060780905918,0.4096,-0.031,6.9757,0.0,0.0
62.039,62.1390038,62040.0,62140.0,100.0,0.10000379999999609,-3.9065,30.7124,1.1868060780905918,0.4096,-0.031,6.9757,0.0,-3.8883,30.7492,1.1869254764247723,0.4094,-0.0287,6.9675,0.0,0.0
62.1390038,62.2390022,62140.0,62240.0,100.0,0.09999840000000404,-3.8883,30.7492,1.1869254764247723,0.4094,-0.0287,6.9675,0.0,-3.87,30.7861,1.1869254764247723,0.4086,-0.035,6.9791,0.0,0.0
62.2390022,62.3390045,62240.0,62340.0,100.0,0.10000229999999988,-3.87,30.7861,1.1869254764247723,0.4086,-0.035,6.9791,0.0,-3.8517,30.8231,1.186918233125714,0.4091,-0.0307,6.9757,0.0,0.0
62.3390045,62.439003,62340.0,62440.0,100.0,0.0999984999999981,-3.8517,30.8231,1.186918233125714,0.4091,-0.0307,6.9757,0.0,-3.8335,30.8598,1.186918233125714,0.4087,-0.0285,6.9675,0.0,0.0
62.439003,62.539,62440.0,62540.0,100.0,0.09999700000000189,-3.8335,30.8598,1.186918233125714,0.4087,-0.0285,6.9675,0.0,-3.8153,30.8966,1.1869254764247723,0.4081,-0.0339,6.979,0.0,0.0
62.539,62.6390038,62540.0,62640.0,100.0,0.10000379999999609,-3.8153,30.8966,1.1869254764247723,0.4081,-0.0339,6.979,0.0,-3.7971,30.9336,1.186918233125714,0.4085,-0.0298,6.9757,0.0,0.0
62.6390038,62.7390022,62640.0,62740.0,100.0,0.09999840000000404,-3.7971,30.9336,1.186918233125714,0.4085,-0.0298,6.9757,0.0,-3.779,30.9703,1.186918233125714,0.408,-0.0283,6.9674,0.0,0.0
62.7390022,62.8390045,62740.0,62840.0,100.0,0.10000229999999988,-3.779,30.9703,1.186918233125714,0.408,-0.0283,6.9674,0.0,-3.7609,31.0071,1.1869254764247723,0.4074,-0.034,6.9791,0.0,0.0
62.8390045,62.939003,62840.0,62940.0,100.0,0.0999984999999981,-3.7609,31.0071,1.1869254764247723,0.4074,-0.034,6.9791,0.0,-3.7427,31.044,1.186918233125714,0.4079,-0.0296,6.9757,0.0,0.0
62.939003,63.039,62940.0,63040.0,100.0,0.09999700000000189,-3.7427,31.044,1.186918233125714,0.4079,-0.0296,6.9757,0.0,-3.7247,31.0808,1.1870845019166814,0.4075,-0.0279,6.9674,0.0,0.0
63.039,63.1390038,63040.0,63140.0,100.0,0.10000379999999609,-3.7247,31.0808,1.1870845019166814,0.4075,-0.0279,6.9674,0.0,-3.7066,31.1175,1.1870917436009052,0.4069,-0.0328,6.9791,0.0,0.0
63.1390038,63.2390022,63140.0,63240.0,100.0,0.09999840000000404,-3.7066,31.1175,1.1870917436009052,0.4069,-0.0328,6.9791,0.0,-3.6885,31.1544,1.1870845019166814,0.4072,-0.0291,6.9757,0.0,0.0
63.2390022,63.3390045,63240.0,63340.0,100.0,0.10000229999999988,-3.6885,31.1544,1.1870845019166814,0.4072,-0.0291,6.9757,0.0,-3.6705,31.1911,1.1870845019166814,0.407,-0.0268,6.9675,0.0,0.0
63.3390045,63.439003,63340.0,63440.0,100.0,0.0999984999999981,-3.6705,31.1911,1.1870845019166814,0.407,-0.0268,6.9675,0.0,-3.6525,31.2278,1.1870917436009052,0.4062,-0.033,6.9791,0.0,0.0
63.439003,63.539,63440.0,63540.0,100.0,0.09999700000000189,-3.6525,31.2278,1.1870917436009052,0.4062,-0.033,6.9791,0.0,-3.6345,31.2646,1.1870845019166814,0.4066,-0.0287,6.9757,0.0,0.0
63.539,63.6390038,63540.0,63640.0,100.0,0.10000379999999609,-3.6345,31.2646,1.1870845019166814,0.4066,-0.0287,6.9757,0.0,-3.6166,31.3013,1.1870845019166814,0.4063,-0.027,6.9674,0.0,0.0
63.6390038,63.7390022,63640.0,63740.0,100.0,0.09999840000000404,-3.6166,31.3013,1.1870845019166814,0.4063,-0.027,6.9674,0.0,-3.5986,31.3379,1.1872039255300646,0.4057,-0.0318,6.9791,0.0,0.0
63.7390022,63.8390045,63740.0,63840.0,100.0,0.10000229999999988,-3.5986,31.3379,1.1872039255300646,0.4057,-0.0318,6.9791,0.0,-3.5806,31.3747,1.1871966831833134,0.4059,-0.0286,6.9757,0.0,0.0
63.8390045,63.939003,63840.0,63940.0,100.0,0.0999984999999981,-3.5806,31.3747,1.1871966831833134,0.4059,-0.0286,6.9757,0.0,-3.5627,31.4113,1.1871966831833134,0.4057,-0.0266,6.9674,0.0,0.0
63.939003,64.039,63940.0,64040.0,100.0,0.09999700000000189,-3.5627,31.4113,1.1871966831833134,0.4057,-0.0266,6.9674,0.0,-3.5449,31.4479,1.1873701815632616,0.4049,-0.0322,6.9792,0.0,0.0
64.039,64.139,64040.0,64140.0,100.0,0.09999999999999432,-3.5449,31.4479,1.1873701815632616,0.4049,-0.0322,6.9792,0.0,-3.5269,31.4846,1.187362940831752,0.4055,-0.028,6.9757,0.0,0.0
64.139,64.239006,64140.0,64240.0,100.0,0.10000600000000759,-3.5269,31.4846,1.187362940831752,0.4055,-0.028,6.9757,0.0,-3.5092,31.5212,1.187362940831752,0.4051,-0.026,6.9674,0.0,0.0
64.239006,64.3390045,64240.0,64340.0,100.0,0.0999984999999981,-3.5092,31.5212,1.187362940831752,0.4051,-0.026,6.9674,0.0,-3.4913,31.5578,1.1873701815632616,0.4045,-0.0317,6.9791,0.0,0.0
64.3390045,64.439,64340.0,64440.0,100.0,0.09999549999999147,-3.4913,31.5578,1.1873701815632616,0.4045,-0.0317,6.9791,0.0,-3.4734,31.5945,1.187362940831752,0.4049,-0.0278,6.9757,0.0,0.0
64.439,64.539,64440.0,64540.0,100.0,0.10000000000000853,-3.4734,31.5945,1.187362940831752,0.4049,-0.0278,6.9757,0.0,-3.4557,31.6311,1.187362940831752,0.4046,-0.0259,6.9674,0.0,0.0
64.539,64.639,64540.0,64640.0,100.0,0.09999999999999432,-3.4557,31.6311,1.187362940831752,0.4046,-0.0259,6.9674,0.0,-3.438,31.6676,1.1873701815632616,0.4038,-0.0312,6.9791,0.0,0.0
64.639,64.739006,64640.0,64740.0,100.0,0.10000600000000759,-3.438,31.6676,1.1873701815632616,0.4038,-0.0312,6.9791,0.0,-3.4202,31.7043,1.187362940831752,0.4044,-0.0268,6.9757,0.0,0.0
64.739006,64.8390045,64740.0,64840.0,100.0,0.0999984999999981,-3.4202,31.7043,1.187362940831752,0.4044,-0.0268,6.9757,0.0,-3.4026,31.7408,1.187362940831752,0.404,-0.0251,6.9674,0.0,0.0
64.8390045,64.939,64840.0,64940.0,100.0,0.09999549999999147,-3.4026,31.7408,1.187362940831752,0.404,-0.0251,6.9674,0.0,-3.3849,31.7773,1.1873701815632616,0.4033,-0.0312,6.9792,0.0,0.0
64.939,65.039,64940.0,65040.0,100.0,0.10000000000000853,-3.3849,31.7773,1.1873701815632616,0.4033,-0.0312,6.9792,0.0,-3.3671,31.814,1.187362940831752,0.4038,-0.027,6.9757,0.0,0.0
65.039,65.139,65040.0,65140.0,100.0,0.09999999999999432,-3.3671,31.814,1.187362940831752,0.4038,-0.027,6.9757,0.0,-3.3494,31.8504,1.187362940831752,0.4034,-0.026,6.9674,0.0,0.0
65.139,65.239006,65140.0,65240.0,100.0,0.10000600000000759,-3.3494,31.8504,1.187362940831752,0.4034,-0.026,6.9674,0.0,-3.3317,31.8868,1.1875364189088307,0.4027,-0.0312,6.9792,0.0,0.0
65.239006,65.3390045,65240.0,65340.0,100.0,0.0999984999999981,-3.3317,31.8868,1.1875364189088307,0.4027,-0.0312,6.9792,0.0,-3.314,31.9234,1.1875291797924568,0.4031,-0.0268,6.9758,0.0,0.0
65.3390045,65.439,65340.0,65440.0,100.0,0.09999549999999147,-3.314,31.9234,1.1875291797924568,0.4031,-0.0268,6.9758,0.0,-3.2964,31.9598,1.1875291797924568,0.4028,-0.025,6.9673,0.0,0.0
65.439,65.539,65440.0,65540.0,100.0,0.10000000000000853,-3.2964,31.9598,1.1875291797924568,0.4028,-0.025,6.9673,0.0,-3.2789,31.9963,1.187648634603944,0.4022,-0.0304,6.9792,0.0,0.0
65.539,65.639,65540.0,65640.0,100.0,0.09999999999999432,-3.2789,31.9963,1.187648634603944,0.4022,-0.0304,6.9792,0.0,-3.2612,32.0328,1.1876413948261784,0.4026,-0.0269,6.9758,0.0,0.0
65.639,65.739006,65640.0,65740.0,100.0,0.10000600000000759,-3.2612,32.0328,1.1876413948261784,0.4026,-0.0269,6.9758,0.0,-3.2436,32.0691,1.1876413948261784,0.4023,-0.0252,6.9674,0.0,0.0
65.739006,65.8390045,65740.0,65840.0,100.0,0.0999984999999981,-3.2436,32.0691,1.1876413948261784,0.4023,-0.0252,6.9674,0.0,-3.226,32.1056,1.187648634603944,0.4017,-0.0302,6.9792,0.0,0.0
65.8390045,65.939,65840.0,65940.0,100.0,0.09999549999999147,-3.226,32.1056,1.187648634603944,0.4017,-0.0302,6.9792,0.0,-3.2084,32.1421,1.1876413948261784,0.4021,-0.0267,6.9758,0.0,0.0
65.939,66.039,65940.0,66040.0,100.0,0.10000000000000853,-3.2084,32.1421,1.1876413948261784,0.4021,-0.0267,6.9758,0.0,-3.1909,32.1784,1.1876413948261784,0.4018,-0.0248,6.9673,0.0,0.0
66.039,66.139,66040.0,66140.0,100.0,0.09999999999999432,-3.1909,32.1784,1.1876413948261784,0.4018,-0.0248,6.9673,0.0,-3.1734,32.2147,1.187648634603944,0.4012,-0.0301,6.9792,0.0,0.0
66.139,66.239006,66140.0,66240.0,100.0,0.10000600000000759,-3.1734,32.2147,1.187648634603944,0.4012,-0.0301,6.9792,0.0,-3.1558,32.2512,1.1876413948261784,0.4016,-0.0262,6.9758,0.0,0.0
66.239006,66.3390045,66240.0,66340.0,100.0,0.0999984999999981,-3.1558,32.2512,1.1876413948261784,0.4016,-0.0262,6.9758,0.0,-3.1383,32.2875,1.1876413948261784,0.4012,-0.024,6.9673,0.0,0.0
66.3390045,66.439,66340.0,66440.0,100.0,0.09999549999999147,-3.1383,32.2875,1.1876413948261784,0.4012,-0.024,6.9673,0.0,-3.1208,32.3238,1.18781486079552,0.4006,-0.03,6.9792,0.0,0.0
66.439,66.539,66440.0,66540.0,100.0,0.10000000000000853,-3.1208,32.3238,1.18781486079552,0.4006,-0.03,6.9792,0.0,-3.1033,32.3603,1.1878076226332979,0.4011,-0.0254,6.9758,0.0,0.0
66.539,66.639,66540.0,66640.0,100.0,0.09999999999999432,-3.1033,32.3603,1.1878076226332979,0.4011,-0.0254,6.9758,0.0,-3.0859,32.3965,1.1878076226332979,0.4006,-0.0246,6.9673,0.0,0.0
66.639,66.739006,66640.0,66740.0,100.0,0.10000600000000759,-3.0859,32.3965,1.1878076226332979,0.4006,-0.0246,6.9673,0.0,-3.0684,32.4327,1.18781486079552,0.4,-0.0296,6.9792,0.0,0.0
66.739006,66.8390045,66740.0,66840.0,100.0,0.0999984999999981,-3.0684,32.4327,1.18781486079552,0.4,-0.0296,6.9792,0.0,-3.0509,32.4691,1.1878076226332979,0.4005,-0.0255,6.9758,0.0,0.0
66.8390045,66.939,66840.0,66940.0,100.0,0.09999549999999147,-3.0509,32.4691,1.1878076226332979,0.4005,-0.0255,6.9758,0.0,-3.0336,32.5053,1.1878076226332979,0.4001,-0.0237,6.9673,0.0,0.0
66.939,67.039,66940.0,67040.0,100.0,0.10000000000000853,-3.0336,32.5053,1.1878076226332979,0.4001,-0.0237,6.9673,0.0,-3.0163,32.5416,1.1878076226332979,0.3996,-0.0286,6.9792,0.0,0.0
67.039,67.139,67040.0,67140.0,100.0,0.09999999999999432,-3.0163,32.5416,1.1878076226332979,0.3996,-0.0286,6.9792,0.0,-2.9988,32.5779,1.1878076226332979,0.3999,-0.0256,6.9758,0.0,0.0
67.139,67.239006,67140.0,67240.0,100.0,0.10000600000000759,-2.9988,32.5779,1.1878076226332979,0.3999,-0.0256,6.9758,0.0,-2.9815,32.6141,1.1878076226332979,0.3997,-0.0233,6.9673,0.0,0.0
67.239006,67.3390045,67240.0,67340.0,100.0,0.0999984999999981,-2.9815,32.6141,1.1878076226332979,0.3997,-0.0233,6.9673,0.0,-2.9642,32.6503,1.1879198638903297,0.3991,-0.0288,6.9792,0.0,0.0
67.3390045,67.439,67340.0,67440.0,100.0,0.09999549999999147,-2.9642,32.6503,1.1879198638903297,0.3991,-0.0288,6.9792,0.0,-2.9468,32.6866,1.1879198638903297,0.3995,-0.025,6.9758,0.0,0.0
67.439,67.539,67440.0,67540.0,100.0,0.10000000000000853,-2.9468,32.6866,1.1879198638903297,0.3995,-0.025,6.9758,0.0,-2.9295,32.7228,1.1879198638903297,0.3992,-0.023,6.9672,0.0,0.0
67.539,67.639,67540.0,67640.0,100.0,0.09999999999999432,-2.9295,32.7228,1.1879198638903297,0.3992,-0.023,6.9672,0.0,-2.9122,32.7589,1.18808608053593,0.3985,-0.0289,6.9792,0.0,0.0
67.639,67.739006,67640.0,67740.0,100.0,0.10000600000000759,-2.9122,32.7589,1.18808608053593,0.3985,-0.0289,6.9792,0.0,-2.8949,32.7953,1.18808608053593,0.3988,-0.0247,6.9758,0.0,0.0
67.739006,67.8390045,67740.0,67840.0,100.0,0.0999984999999981,-2.8949,32.7953,1.18808608053593,0.3988,-0.0247,6.9758,0.0,-2.8777,32.8313,1.18808608053593,0.3986,-0.0226,6.9672,0.0,0.0
67.8390045,67.939,67840.0,67940.0,100.0,0.09999549999999147,-2.8777,32.8313,1.18808608053593,0.3986,-0.0226,6.9672,0.0,-2.8605,32.8675,1.18808608053593,0.3981,-0.0279,6.9792,0.0,0.0
67.939,68.039,67940.0,68040.0,100.0,0.10000000000000853,-2.8605,32.8675,1.18808608053593,0.3981,-0.0279,6.9792,0.0,-2.8432,32.9038,1.18808608053593,0.3984,-0.0237,6.9758,0.0,0.0
68.039,68.139,68040.0,68140.0,100.0,0.09999999999999432,-2.8432,32.9038,1.18808608053593,0.3984,-0.0237,6.9758,0.0,-2.8261,32.9399,1.18808608053593,0.398,-0.0221,6.9672,0.0,0.0
68.139,68.239006,68140.0,68240.0,100.0,0.10000600000000759,-2.8261,32.9399,1.18808608053593,0.398,-0.0221,6.9672,0.0,-2.8089,32.976,1.18808608053593,0.3974,-0.028,6.9792,0.0,0.0
68.239006,68.3390045,68240.0,68340.0,100.0,0.0999984999999981,-2.8089,32.976,1.18808608053593,0.3974,-0.028,6.9792,0.0,-2.7917,33.0123,1.18808608053593,0.3979,-0.0243,6.9758,0.0,0.0
68.3390045,68.439,68340.0,68440.0,100.0,0.09999549999999147,-2.7917,33.0123,1.18808608053593,0.3979,-0.0243,6.9758,0.0,-2.7745,33.0483,1.18808608053593,0.3977,-0.0225,6.9673,0.0,0.0
68.439,68.539,68440.0,68540.0,100.0,0.10000000000000853,-2.7745,33.0483,1.18808608053593,0.3977,-0.0225,6.9673,0.0,-2.7574,33.0844,1.18808608053593,0.397,-0.0275,6.9792,0.0,0.0
68.539,68.639,68540.0,68640.0,100.0,0.09999999999999432,-2.7574,33.0844,1.18808608053593,0.397,-0.0275,6.9792,0.0,-2.7407,33.1208,1.18808608053593,0.398,-0.0047,6.9759,0.0,0.0
68.639,68.739006,68640.0,68740.0,100.0,0.10000600000000759,-2.7407,33.1208,1.18808608053593,0.398,-0.0047,6.9759,0.0,-2.7259,33.158,1.18808608053593,0.4014,0.0077,6.9642,0.0,0.0
68.739006,68.8390045,68740.0,68840.0,100.0,0.0999984999999981,-2.7259,33.158,1.18808608053593,0.4014,0.0077,6.9642,0.0,-2.7128,33.1978,1.18808608053593,0.4286,0.0388,6.9758,0.0,0.0
68.8390045,68.939,68840.0,68940.0,100.0,0.09999549999999147,-2.7128,33.1978,1.18808608053593,0.4286,0.0388,6.9758,0.0,-2.7001,33.2389,1.1882522784884058,0.4265,0.0343,6.968,0.0,0.0
68.939,69.039,68940.0,69040.0,100.0,0.10000000000000853,-2.7001,33.2389,1.1882522784884058,0.4265,0.0343,6.968,0.0,-2.6869,33.2792,1.1882522784884058,0.4172,0.0209,6.979,0.0,0.0
69.039,69.139,69040.0,69140.0,100.0,0.09999999999999432,-2.6869,33.2792,1.1882522784884058,0.4172,0.0209,6.979,0.0,-2.6734,33.3185,1.1883645534907197,0.4108,0.0181,6.9757,0.0,0.0
69.139,69.239006,69140.0,69240.0,100.0,0.10000600000000759,-2.6734,33.3185,1.1883645534907197,0.4108,0.0181,6.9757,0.0,-2.6593,33.357,1.1883597302245066,0.4085,0.0121,6.9675,0.0,0.0
69.239006,69.3390045,69240.0,69340.0,100.0,0.0999984999999981,-2.6593,33.357,1.1883597302245066,0.4085,0.0121,6.9675,0.0,-2.6449,33.395,1.188366958954284,0.4026,0.0017,6.9792,0.0,0.0
69.3390045,69.439,69340.0,69440.0,100.0,0.09999549999999147,-2.6449,33.395,1.188366958954284,0.4026,0.0017,6.9792,0.0,-2.63,33.4324,1.1883645534907197,0.3986,-0.0018,6.9759,0.0,0.0
69.439,69.539,69440.0,69540.0,100.0,0.10000000000000853,-2.63,33.4324,1.1883645534907197,0.3986,-0.0018,6.9759,0.0,-2.6146,33.4691,1.188366958954284,0.3979,-0.004,6.9677,0.0,0.0
69.539,69.639,69540.0,69640.0,100.0,0.09999999999999432,-2.6146,33.4691,1.188366958954284,0.3979,-0.004,6.9677,0.0,-2.5994,33.5059,1.188366958954284,0.3937,-0.0086,6.9793,0.0,0.0
69.639,69.739006,69640.0,69740.0,100.0,0.10000600000000759,-2.5994,33.5059,1.188366958954284,0.3937,-0.0086,6.9793,0.0,-2.5846,33.5428,1.1883645534907197,0.3958,0.0057,6.976,0.0,0.0
69.739006,69.8390045,69740.0,69840.0,100.0,0.0999984999999981,-2.5846,33.5428,1.1883645534907197,0.3958,0.0057,6.976,0.0,-2.5707,33.5803,1.188366958954284,0.4102,0.029,6.9718,0.0,0.0
69.8390045,69.939,69840.0,69940.0,100.0,0.09999549999999147,-2.5707,33.5803,1.188366958954284,0.4102,0.029,6.9718,0.0,-2.5582,33.6212,1.1883645534907197,0.4235,0.0376,6.9758,0.0,0.0
69.939,70.039,69940.0,70040.0,100.0,0.10000000000000853,-2.5582,33.6212,1.1883645534907197,0.4235,0.0376,6.9758,0.0,-2.5455,33.6614,1.1885307402706273,0.4165,0.0293,6.9676,0.0,0.0
70.039,70.139,70040.0,70140.0,100.0,0.09999999999999432,-2.5455,33.6614,1.1885307402706273,0.4165,0.0293,6.9676,0.0,-2.5324,33.7004,1.1885331434601751,0.4042,0.0167,6.9791,0.0,0.0
70.139,70.239006,70140.0,70240.0,100.0,0.10000600000000759,-2.5324,33.7004,1.1885331434601751,0.4042,0.0167,6.9791,0.0,-2.5189,33.7385,1.1885307402706273,0.399,0.0136,6.9759,0.0,0.0
70.239006,70.3390045,70240.0,70340.0,100.0,0.0999984999999981,-2.5189,33.7385,1.1885307402706273,0.399,0.0136,6.9759,0.0,-2.5047,33.7756,1.1885331434601751,0.3966,0.0048,6.9669,0.0,0.0
70.3390045,70.439,70340.0,70440.0,100.0,0.09999549999999147,-2.5047,33.7756,1.1885331434601751,0.3966,0.0048,6.9669,0.0,-2.4902,33.8126,1.1885331434601751,0.3957,0.0042,6.9792,0.0,0.0
70.439,70.539,70440.0,70540.0,100.0,0.10000000000000853,-2.4902,33.8126,1.1885331434601751,0.3957,0.0042,6.9792,0.0,-2.4759,33.8495,1.188537974905213,0.3898,-0.0007,6.9759,0.0,0.0
70.539,70.639,70540.0,70640.0,100.0,0.09999999999999432,-2.4759,33.8495,1.188537974905213,0.3898,-0.0007,6.9759,0.0,-2.4621,33.8863,1.1885259163426813,0.393,0.0165,6.9672,0.0,0.0
70.639,70.739006,70640.0,70740.0,100.0,0.10000600000000759,-2.4621,33.8863,1.1885259163426813,0.393,0.0165,6.9672,0.0,-2.4483,33.9234,1.1885331434601751,0.4,0.0042,6.9795,0.0,0.0
70.739006,70.8390045,70740.0,70840.0,100.0,0.0999984999999981,-2.4483,33.9234,1.1885331434601751,0.4,0.0042,6.9795,0.0,-2.4338,33.9606,1.188537974905213,0.393,-0.001,6.9759,0.0,0.0
70.8390045,70.939,70840.0,70940.0,100.0,0.09999549999999147,-2.4338,33.9606,1.188537974905213,0.393,-0.001,6.9759,0.0,-2.4192,33.9972,1.1886454437225502,0.3923,0.0075,6.967,0.0,0.0
70.939,71.039,70940.0,71040.0,100.0,0.10000000000000853,-2.4192,33.9972,1.1886454437225502,0.3923,0.0075,6.967,0.0,-2.4055,34.034,1.1886454437225502,0.3885,0.0049,6.9792,0.0,0.0
71.039,71.139,71040.0,71140.0,100.0,0.09999999999999432,-2.4055,34.034,1.1886454437225502,0.3885,0.0049,6.9792,0.0,-2.3925,34.0727,1.1886454437225502,0.4211,0.0392,6.9724,0.0,0.0
71.139,71.239006,71140.0,71240.0,100.0,0.10000600000000759,-2.3925,34.0727,1.1886454437225502,0.4211,0.0392,6.9724,0.0,-2.3803,34.114,1.1886454437225502,0.4263,0.038,6.9675,0.0,0.0
71.239006,71.3390045,71240.0,71340.0,100.0,0.0999984999999981,-2.3803,34.114,1.1886454437225502,0.4263,0.038,6.9675,0.0,-2.3672,34.1544,1.1888116170481557,0.418,0.0193,6.9793,0.0,0.0
71.3390045,71.439,71340.0,71440.0,100.0,0.09999549999999147,-2.3672,34.1544,1.1888116170481557,0.418,0.0193,6.9793,0.0,-2.3535,34.1936,1.1888116170481557,0.4098,0.0147,6.9759,0.0,0.0
71.439,71.539,71440.0,71540.0,100.0,0.10000000000000853,-2.3535,34.1936,1.1888116170481557,0.4098,0.0147,6.9759,0.0,-2.3391,34.2318,1.1888116170481557,0.4069,0.0065,6.9675,0.0,0.0
71.539,71.639,71540.0,71640.0,100.0,0.09999999999999432,-2.3391,34.2318,1.1888116170481557,0.4069,0.0065,6.9675,0.0,-2.3242,34.2695,1.1888068020298082,0.4018,-0.0039,6.9794,0.0,0.0
71.639,71.739006,71640.0,71740.0,100.0,0.10000600000000759,-2.3242,34.2695,1.1888068020298082,0.4018,-0.0039,6.9794,0.0,-2.3087,34.3067,1.1888116170481557,0.3972,-0.009,6.976,0.0,0.0
71.739006,71.8390045,71740.0,71840.0,100.0,0.0999984999999981,-2.3087,34.3067,1.1888116170481557,0.3972,-0.009,6.976,0.0,-2.2932,34.3432,1.1888116170481557,0.3955,-0.0015,6.9676,0.0,0.0
71.8390045,71.939,71840.0,71940.0,100.0,0.09999549999999147,-2.2932,34.3432,1.1888116170481557,0.3955,-0.0015,6.9676,0.0,-2.2787,34.3799,1.1888116170481557,0.3914,0.0037,6.9792,0.0,0.0
71.939,72.039,71940.0,72040.0,100.0,0.10000000000000853,-2.2787,34.3799,1.1888116170481557,0.3914,0.0037,6.9792,0.0,-2.265,34.4176,1.1888092170874385,0.4077,0.0288,6.976,0.0,0.0
72.039,72.139,72040.0,72140.0,100.0,0.09999999999999432,-2.265,34.4176,1.1888092170874385,0.4077,0.0288,6.976,0.0,-2.2525,34.456,1.1888043908834856,0.3973,0.0257,6.967,0.0,0.0
72.139,72.239006,72140.0,72240.0,100.0,0.10000600000000759,-2.2525,34.456,1.1888043908834856,0.3973,0.0257,6.967,0.0,-2.2395,34.4933,1.1888116170481557,0.3904,0.009,6.9793,0.0,0.0
72.239006,72.3390045,72240.0,72340.0,100.0,0.0999984999999981,-2.2395,34.4933,1.1888116170481557,0.3904,0.009,6.9793,0.0,-2.2258,34.5303,1.1888092170874385,0.3912,0.0087,6.9759,0.0,0.0
72.3390045,72.439,72340.0,72440.0,100.0,0.09999549999999147,-2.2258,34.5303,1.1888092170874385,0.3912,0.0087,6.9759,0.0,-2.2122,34.5671,1.1888043908834856,0.3932,0.0141,6.9672,0.0,0.0
72.439,72.539,72440.0,72540.0,100.0,0.10000000000000853,-2.2122,34.5671,1.1888043908834856,0.3932,0.0141,6.9672,0.0,-2.1986,34.6042,1.1889729560000506,0.4079,0.0209,6.9751,0.0,0.0
72.539,72.639,72540.0,72640.0,100.0,0.09999999999999432,-2.1986,34.6042,1.1889729560000506,0.4079,0.0209,6.9751,0.0,-2.1855,34.6438,1.1889777287040946,0.4278,0.0459,6.9746,0.0,0.0
72.639,72.739006,72640.0,72740.0,100.0,0.10000600000000759,-2.1855,34.6438,1.1889777287040946,0.4278,0.0459,6.9746,0.0,-2.1743,34.6866,1.1889777716758851,0.4361,0.0758,6.9725,0.0,0.0
72.739006,72.8390045,72740.0,72840.0,100.0,0.0999984999999981,-2.1743,34.6866,1.1889777716758851,0.4361,0.0758,6.9725,0.0,-2.1644,34.7294,1.1889777716758851,0.4291,0.0628,6.976,0.0,0.0
72.8390045,72.939,72840.0,72940.0,100.0,0.09999549999999147,-2.1644,34.7294,1.1889777716758851,0.4291,0.0628,6.976,0.0,-2.1537,34.771,1.1889801543472156,0.4229,0.0513,6.9678,0.0,0.0
72.939,73.039,72940.0,73040.0,100.0,0.10000000000000853,-2.1537,34.771,1.1889801543472156,0.4229,0.0513,6.9678,0.0,-2.1421,34.8116,1.1890924873768538,0.4136,0.0337,6.9792,0.0,0.0
