time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
114.616813,4.141824,3.479583,1.030028,19.777035,-0.175441,1.016045,16.056744,0.013982,19.784936,-0.177096,1.013616,16.064815,0.016411,19.770222,-0.141761,1.026667,16.042474,0.003361
115.697996,4.209526,3.597465,1.065787,19.842141,-0.017621,1.066110,16.045171,0.000323,19.842088,-0.034461,1.061363,16.048922,0.004424,19.836821,-0.026968,1.062632,16.042097,0.003155
116.752433,4.610286,3.385574,0.488415,19.897352,0.085837,1.095687,15.639139,0.607272,19.900181,0.088882,1.097222,15.641262,0.608808,19.897602,0.086479,1.094969,15.639248,0.606554
117.778321,4.725624,3.449713,0.525214,19.971251,0.187619,0.807016,15.590715,0.281802,19.976361,0.193431,0.796678,15.594498,0.271464,19.975009,0.189113,0.785972,15.594078,0.260758
118.820419,4.829984,3.513807,0.574098,20.069498,0.276539,0.678530,15.579559,0.104432,20.066589,0.273798,0.683309,15.577284,0.109210,20.067360,0.269251,0.675001,15.578984,0.100903
119.840211,4.930580,3.583357,0.630832,20.165998,0.352532,0.671061,15.574215,0.040229,20.160552,0.348215,0.672468,15.569784,0.041636,20.164235,0.345734,0.668610,15.573903,0.037778
120.889949,5.033417,3.663888,0.691042,20.257592,0.426773,0.700913,15.564524,0.009870,20.262596,0.430945,0.703854,15.568552,0.012812,20.264787,0.427618,0.702783,15.571386,0.011740
121.922831,5.124712,3.743914,0.742942,20.361391,0.512436,0.746143,15.575585,0.003201,20.354958,0.510386,0.744991,15.569717,0.002049,20.356711,0.508862,0.745630,15.571749,0.002687
122.939621,5.214250,3.830805,0.791822,20.437520,0.594680,0.788776,15.563434,0.003046,20.443918,0.595835,0.789499,15.569452,0.002323,20.445511,0.594532,0.789826,15.571281,0.001996
124.008190,5.300719,3.922798,0.837008,20.527400,0.696631,0.839484,15.564702,0.002475,20.526198,0.689883,0.836217,15.564927,0.000791,20.533358,0.687208,0.834352,15.572486,0.002657
125.109037,5.384357,4.020104,0.879560,20.595565,0.782277,0.877151,15.551989,0.002409,20.605515,0.790694,0.880699,15.559973,0.001139,20.617371,0.783924,0.876505,15.572976,0.003055
126.143064,5.460289,4.115835,0.917327,20.679826,0.882036,0.915806,15.559298,0.001521,20.680403,0.887071,0.918293,15.558817,0.000966,20.693070,0.878398,0.914060,15.573008,0.003267
127.181083,5.532908,4.214712,0.953084,20.753129,0.980009,0.951638,15.560155,0.001446,20.755675,0.985969,0.953826,15.561408,0.000742,20.766134,0.976805,0.949865,15.573542,0.003219
128.245139,4.699190,3.434739,0.518912,20.843028,1.087431,0.761925,16.313594,0.243014,20.838834,1.083208,0.770693,16.310052,0.251782,20.847754,1.075550,0.755642,16.319984,0.236731
129.346103,4.805087,3.499059,0.571607,20.935705,1.158499,0.663470,16.299542,0.091863,20.937169,1.160798,0.665338,16.300660,0.093731,20.943682,1.155189,0.655928,16.307912,0.084322
130.387240,4.911952,3.573268,0.636313,21.042955,1.245666,0.669206,16.298067,0.032893,21.032959,1.245154,0.670764,16.288248,0.034451,21.046372,1.233950,0.663075,16.303126,0.026762
131.477745,5.006853,3.648205,0.694320,21.106766,1.325129,0.707509,16.266649,0.013189,21.120016,1.328871,0.711105,16.279230,0.016785,21.141161,1.310669,0.700993,16.302759,0.006673
132.480675,5.091330,3.722574,0.742613,21.195836,1.413346,0.757073,16.269224,0.014460,21.204063,1.407765,0.753197,16.278160,0.010584,21.227845,1.386974,0.742200,16.304666,0.000413
133.481246,5.175821,3.804243,0.788239,21.277573,1.495310,0.800975,16.266456,0.012736,21.283794,1.493626,0.800728,16.272853,0.012489,21.311919,1.467643,0.786500,16.304397,0.001739
134.518019,5.258661,3.891516,0.830751,21.370258,1.583859,0.843445,16.276020,0.012694,21.364508,1.580053,0.841013,16.270868,0.010262,21.394642,1.553999,0.827537,16.304412,0.003214
135.534050,5.335199,3.979015,0.868579,21.454804,1.661396,0.877143,16.285363,0.008564,21.443185,1.663394,0.877982,16.273578,0.009403,21.471833,1.641241,0.865109,16.305096,0.003470
136.534866,5.409497,4.070450,0.904758,21.549794,1.735646,0.901696,16.308296,0.003062,21.531690,1.741646,0.905737,16.289520,0.000979,21.547062,1.732869,0.901288,16.305990,0.003471
137.549833,5.479381,4.163032,0.938523,21.613780,1.817250,0.933342,16.304034,0.005181,21.614737,1.825622,0.934890,16.303778,0.003633,21.618332,1.826166,0.935109,16.307259,0.003415
