time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
105.769983,0.457908,-0.022979,0.008571,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008571,0.002193,0.000000
106.792266,0.457908,-0.022979,0.008571,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008571,0.002193,0.000000
107.860991,0.457908,-0.022979,0.008571,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008571,0.002193,0.000000
108.932667,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
109.982006,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
111.040220,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
112.097986,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
113.117636,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
114.215758,0.457907,-0.022879,0.008571,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008530,0.002267,0.000042,0.456422,-0.024591,0.008571,0.002267,0.000000
115.287775,0.457906,-0.022779,0.008571,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008571,0.002343,0.000000
116.335729,0.457906,-0.022779,0.008571,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008571,0.002343,0.000000
117.437288,0.457906,-0.022779,0.008571,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008571,0.002343,0.000000
118.520318,0.457906,-0.022779,0.008571,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008571,0.002343,0.000000
119.601555,0.457906,-0.022779,0.008571,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008530,0.002343,0.000042,0.456422,-0.024591,0.008571,0.002343,0.000000
120.686848,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
121.707467,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
122.707890,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
123.807398,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
124.904555,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
125.970260,0.457905,-0.022679,0.008571,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008530,0.002421,0.000042,0.456422,-0.024591,0.008571,0.002421,0.000000
127.058436,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
128.081487,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
129.121542,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
130.131562,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
131.213600,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
132.231414,0.457905,-0.022579,0.008571,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008530,0.002500,0.000042,0.456422,-0.024591,0.008571,0.002500,0.000000
133.247475,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
134.321998,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
135.419641,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
136.433732,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
137.499343,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
138.511861,0.457904,-0.022479,0.008571,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008530,0.002581,0.000042,0.456422,-0.024591,0.008571,0.002581,0.000000
139.599933,0.457903,-0.022379,0.008571,0.456422,-0.024591,0.008530,0.002663,0.000042,0.456422,-0.024591,0.008530,0.002663,0.000042,0.456422,-0.024591,0.008571,0.002663,0.000000
