# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
11.7759242,-5.4496803,5.7960775,1.17314500,-0.15992089,5.59229254,-6.13826803,1.430601,0.706466
11.7959172,-5.4420170,5.8145436,1.16998133,-0.16113405,5.57074888,-6.19989203,1.443972,0.702009
11.8159103,-5.4341701,5.8329316,1.16673656,-0.16244857,5.54829609,-6.25642891,1.456118,0.698776
11.8359034,-5.4261725,5.8512554,1.16342522,-0.16384630,5.52509690,-6.30878935,1.467259,0.696548
11.8558965,-5.4181749,5.8695792,1.16011388,-0.16524403,5.50189771,-6.36114978,1.478401,0.694320
11.8758896,-5.4101773,5.8879030,1.15680253,-0.16664176,5.47869852,-6.41351022,1.489542,0.692092
11.8958826,-5.4021797,5.9062268,1.15349119,-0.16803949,5.45549933,-6.46587066,1.500683,0.689863
11.9158757,-5.3941821,5.9245506,1.15017985,-0.16943722,5.43230014,-6.51823110,1.511824,0.687635
11.9358688,-5.3858581,5.9427282,1.14671114,-0.17103107,5.40764643,-6.55900259,1.529238,0.685408
11.9558619,-5.3775130,5.9608964,1.14323228,-0.17263757,5.38289879,-6.59902577,1.547056,0.683180
11.9758550,-5.3691679,5.9790646,1.13975341,-0.17424408,5.35815116,-6.63904895,1.564874,0.680953
11.9958480,-5.3608229,5.9972328,1.13627454,-0.17585059,5.33340352,-6.67907213,1.582693,0.678726
12.0158411,-5.3524778,6.0154009,1.13279568,-0.17745710,5.30865589,-6.71909530,1.600511,0.676499
12.0358342,-5.3440138,6.0335130,1.12925207,-0.17913483,5.28352254,-6.74834893,1.614685,0.673544
12.0558273,-5.3353051,6.0515098,1.12557534,-0.18095904,5.25759597,-6.75545507,1.621362,0.669092
12.0758204,-5.3265964,6.0695065,1.12189861,-0.18278325,5.23166940,-6.76256121,1.628039,0.664641
12.0958134,-5.3178878,6.0875032,1.11822188,-0.18460746,5.20574283,-6.76966735,1.634716,0.660189
12.1158065,-5.3091791,6.1055000,1.11454515,-0.18643167,5.17981626,-6.77677349,1.641393,0.655738
12.1357996,-5.3004704,6.1234967,1.11086842,-0.18825588,5.15388969,-6.78387962,1.648071,0.651286
12.1557927,-5.2914917,6.1413592,1.10704333,-0.19023786,5.12743119,-6.78068774,1.653161,0.646839
12.1757858,-5.2824032,6.1591671,1.10315795,-0.19228396,5.10075653,-6.77331087,1.657607,0.642393
12.1957788,-5.2733148,6.1769751,1.09927257,-0.19433006,5.07408186,-6.76593400,1.662053,0.637947
12.2157719,-5.2642263,6.1947830,1.09538719,-0.19637615,5.04740720,-6.75855713,1.666498,0.633502
12.2357650,-5.2551378,6.2125910,1.09150181,-0.19842225,5.02073253,-6.75118026,1.670944,0.629056
12.2557581,-5.2460143,6.2303805,1.08759459,-0.20049032,4.99400040,-6.74378749,1.675778,0.624611
12.2757512,-5.2365259,6.2479786,1.08346003,-0.20278706,4.96667013,-6.73622921,1.684655,0.620173
12.2957442,-5.2270375,6.2655767,1.07932547,-0.20508380,4.93933987,-6.72867094,1.693531,0.615734
12.3157373,-5.2175491,6.2831749,1.07519091,-0.20738054,4.91200960,-6.72111266,1.702408,0.611296
12.3357304,-5.2080607,6.3007730,1.07105636,-0.20967728,4.88467933,-6.71355438,1.711285,0.606858
12.3557235,-5.1985722,6.3183711,1.06692180,-0.21197402,4.85734906,-6.70599611,1.720161,0.602419
12.3757166,-5.1888913,6.3358624,1.06265756,-0.21440732,4.82969082,-6.69834710,1.727014,0.597986
12.3957096,-5.1789798,6.3532256,1.05823793,-0.21700427,4.80163955,-6.69058937,1.731441,0.593559
12.4157027,-5.1690682,6.3705889,1.05381830,-0.21960122,4.77358829,-6.68283164,1.735869,0.589131
12.4356958,-5.1591566,6.3879522,1.04939867,-0.22219817,4.74553703,-6.67507391,1.740296,0.584704
12.4556889,-5.1492450,6.4053155,1.04497904,-0.22479512,4.71748576,-6.66731618,1.744724,0.580276
12.4756820,-5.1393334,6.4226788,1.04055941,-0.22739207,4.68943450,-6.65955845,1.749151,0.575849
12.4956750,-5.1290706,6.4398357,1.03593085,-0.23027973,4.66077271,-6.65163191,1.760705,0.571432
12.5156681,-5.1187245,6.4569436,1.03125272,-0.23323637,4.63196610,-6.64366531,1.773950,0.567017
12.5356612,-5.1083784,6.4740516,1.02657459,-0.23619300,4.60315948,-6.63569871,1.787195,0.562602
12.5556543,-5.0980323,6.4911595,1.02189646,-0.23914964,4.57435287,-6.62773212,1.800440,0.558187
12.5756474,-5.0876862,6.5082674,1.01721833,-0.24210627,4.54554625,-6.61976552,1.813685,0.553772
12.5956404,-5.0772727,6.5253333,1.01249924,-0.24512704,4.51661896,-6.61176556,1.826275,0.549043
12.6156335,-5.0664643,6.5421530,1.00754006,-0.24852369,4.48698433,-6.60357004,1.835026,0.542480
12.6356266,-5.0556558,6.5589726,1.00258089,-0.25192035,4.45734970,-6.59537453,1.843777,0.535918
12.6556197,-5.0448474,6.5757923,0.99762171,-0.25531701,4.42771507,-6.58717901,1.852527,0.529355
12.6756128,-5.0340389,6.5926119,0.99266254,-0.25871366,4.39808043,-6.57898349,1.861278,0.522792
12.6956058,-5.0232304,6.6094316,0.98770337,-0.26211032,4.36844580,-6.57078797,1.870029,0.516229
12.7155989,-5.0122983,6.6261702,0.98284395,-0.26570757,4.33862796,-6.56254176,1.881033,0.512500
12.7355920,-5.0012035,6.6428024,0.97811575,-0.26956870,4.30856912,-6.55422885,1.895004,0.512500
12.7555851,-4.9901087,6.6594345,0.97338755,-0.27342983,4.27851029,-6.54591594,1.908974,0.512500
12.7755782,-4.9790139,6.6760667,0.96865934,-0.27729096,4.24845145,-6.53760303,1.922944,0.512500
12.7955712,-4.9679191,6.6926988,0.96393114,-0.28115209,4.21839261,-6.52929012,1.936914,0.512500
12.8155643,-4.9567658,6.7092895,0.95900818,-0.28506689,4.18815404,-6.52092749,1.950183,0.512500
12.8355574,-4.9447463,6.7252662,0.95120077,-0.28977657,4.15525354,-6.51182847,1.953083,0.512500
12.8555505,-4.9327267,6.7412429,0.94339337,-0.29448625,4.12235303,-6.50272946,1.955983,0.512500
12.8755436,-4.9207072,6.7572196,0.93558596,-0.29919594,4.08945252,-6.49363044,1.958882,0.512500
12.8955366,-4.9086877,6.7731963,0.92777855,-0.30390562,4.05655202,-6.48453143,1.961782,0.512500
12.9155297,-4.8965468,6.7890807,0.92125782,-0.30891894,4.02411409,-6.47556051,1.964812,0.510188
12.9355228,-4.8843659,6.8049347,0.91516063,-0.31403221,3.99182843,-6.46663177,1.967884,0.507116
12.9555159,-4.8721851,6.8207887,0.90906344,-0.31914548,3.95954278,-6.45770302,1.970956,0.504044
12.9755090,-4.8600042,6.8366427,0.90296625,-0.32425875,3.92725712,-6.44877427,1.974029,0.500971
12.9955020,-4.8475340,6.8522681,0.89646062,-0.32985803,3.89426646,-6.43965048,1.975000,0.495492
13.0154951,-4.8349300,6.8677879,0.88976621,-0.33568193,3.86094996,-6.43043654,1.975000,0.488902
13.0354882,-4.8223260,6.8833077,0.88307180,-0.34150582,3.82763346,-6.42122260,1.975000,0.482311
13.0554813,-4.8097220,6.8988274,0.87637739,-0.34732972,3.79431696,-6.41200866,1.975000,0.475720
13.0754744,-4.7967617,6.9140500,0.86922388,-0.35385679,3.76012932,-6.40255404,1.975000,0.471867
13.0954674,-4.7837576,6.9292360,0.86201406,-0.36047010,3.72583484,-6.39306991,1.975000,0.468350
13.1154605,-4.7707535,6.9444221,0.85480424,-0.36708342,3.69154036,-6.38358578,1.975000,0.464833
13.1354536,-4.7576196,6.9594941,0.84743135,-0.37399458,3.65692337,-6.37401232,1.980036,0.463759
13.1554467,-4.7442298,6.9743412,0.83973723,-0.38149247,3.62167107,-6.36426291,1.994992,0.467498
13.1754398,-4.7308400,6.9891883,0.83204311,-0.38899037,3.58641876,-6.35451349,2.009948,0.471237
13.1954328,-4.7174503,7.0040355,0.82434899,-0.39648826,3.55116646,-6.34476408,2.024905,0.474976
13.2154259,-4.7036816,7.0185319,0.81612644,-0.40499031,3.51491630,-6.33473894,2.025000,0.471083
13.2354190,-4.6899105,7.0330261,0.80790051,-0.41349880,3.47865975,-6.32471203,2.025000,0.467141
13.2554121,-4.6761395,7.0475202,0.79967457,-0.42200729,3.44240320,-6.31468513,2.025000,0.463199
13.2754052,-4.6620568,7.0617104,0.79096879,-0.43147747,3.40527320,-6.30441645,2.028374,0.459126
13.2953982,-4.6479069,7.0758350,0.78215949,-0.44115509,3.36795480,-6.29409563,2.032476,0.455024
13.3153913,-4.6337571,7.0899596,0.77335020,-0.45083271,3.33063639,-6.28377480,2.036578,0.450922
13.3353844,-4.6193123,7.1037806,0.76407663,-0.46156269,3.29247485,-6.27322098,2.044007,0.446746
13.3553775,-4.6047820,7.1175135,0.75466853,-0.47259761,3.25406899,-6.26259965,2.052400,0.442550
13.3753706,-4.5902517,7.1312465,0.74526043,-0.48363253,3.21566313,-6.25197831,2.060792,0.438354
13.3953636,-4.5754091,7.1446392,0.73528206,-0.49599736,3.17628203,-6.24108718,2.069218,0.434141
13.4153567,-4.5604866,7.1579450,0.72515799,-0.50870195,3.13665179,-6.23012711,2.077652,0.429924
13.4353498,-4.5455642,7.1712508,0.71503392,-0.52140655,3.09702154,-6.21916705,2.086086,0.425707
13.4553429,-4.5303007,7.1841618,0.70426964,-0.53424645,3.06041513,-5.80758098,2.104832,0.421534
13.4753360,-4.5149685,7.1969933,0.69337643,-0.54711361,3.02441761,-5.31532317,2.125654,0.417369
13.4953290,-4.4996363,7.2098248,0.68248323,-0.55998076,2.98842010,-4.82306536,2.146477,0.413205
13.5153221,-4.4839465,7.2222137,0.67100589,-0.57115811,2.95946984,-4.37532764,2.153367,0.405767
13.5353152,-4.4681838,7.2345126,0.65940958,-0.58199130,2.93195490,-3.93665742,2.157419,0.397662
13.5553083,-4.4524211,7.2468114,0.64781327,-0.59282448,2.90443997,-3.49798720,2.161471,0.389558
13.5753014,-4.4363229,7.2586631,0.63576484,-0.60172144,2.88298199,-3.11134126,2.174156,0.387500
13.5952944,-4.4201104,7.2703627,0.62356255,-0.60995951,2.86358517,-2.74239907,2.189777,0.387500
13.6152875,-4.4038980,7.2820622,0.61136026,-0.61819758,2.84418836,-2.37345689,2.205399,0.387500
13.6352806,-4.3874330,7.2933965,0.59892209,-0.62486539,2.82884866,-2.03990474,2.224747,0.385459
13.6552737,-4.3707577,7.3044262,0.58628738,-0.63022476,2.81688963,-1.73584198,2.247200,0.381717
13.6752668,-4.3540823,7.3154560,0.57365266,-0.63558413,2.80493060,-1.43177923,2.269653,0.377974
13.6952598,-4.3373116,7.3263346,0.56098038,-0.64035506,2.79431986,-1.13975673,2.285297,0.374266
13.7152529,-4.3201715,7.3366272,0.54816257,-0.64284616,2.78893297,-0.89438299,2.274557,0.370686
13.7352460,-4.3030313,7.3469198,0.53534475,-0.64533727,2.78354608,-0.64900925,2.263817,0.367106
13.7552391,-4.2858912,7.3572125,0.52252694,-0.64782837,2.77815919,-0.40363552,2.253077,0.363526
13.7752322,-4.2684214,7.3669260,0.50945266,-0.64845043,2.77681237,-0.19395772,2.245139,0.362500
13.7952252,-4.2508193,7.3764070,0.49627541,-0.64832209,2.77708758,0.00138868,2.238327,0.362500
13.8152183,-4.2332172,7.3858880,0.48309816,-0.64819375,2.77736278,0.19673508,2.231515,0.362500
13.8352114,-4.2155953,7.3953299,0.46996034,-0.64797255,2.77783922,0.39003461,2.225000,0.362230
13.8552045,-4.1975380,7.4039122,0.45768807,-0.64571281,2.78273338,0.53839783,2.225000,0.356022
13.8751976,-4.1794807,7.4124946,0.44541581,-0.64345307,2.78762754,0.68676104,2.225000,0.349815
13.8951906,-4.1614234,7.4210769,0.43314354,-0.64119333,2.79252170,0.83512425,2.225000,0.343607
13.9151837,-4.1433597,7.4296451,0.42086236,-0.63890744,2.79747652,0.98296151,2.225000,0.337401
13.9351768,-4.1249101,7.4373479,0.40803743,-0.63502468,2.80613603,1.09868132,2.225000,0.331251
13.9551699,-4.1064604,7.4450507,0.39521250,-0.63114193,2.81479554,1.21440114,2.225000,0.325100
13.9751630,-4.0880107,7.4527534,0.38238758,-0.62725917,2.82345505,1.33012095,2.225000,0.318950
13.9951560,-4.0695610,7.4604562,0.36956265,-0.62337642,2.83211456,1.44584076,2.225000,0.312800
14.0151491,-4.0507590,7.4672503,0.35730625,-0.61854034,2.84335524,1.53415855,2.225000,0.318374
14.0351422,-4.0319390,7.4739978,0.34507901,-0.61365537,2.85472831,1.62107101,2.225000,0.324549
14.0551353,-4.0131189,7.4807452,0.33285177,-0.60877040,2.86610137,1.70798347,2.225000,0.330725
14.0751284,-3.9942988,7.4874927,0.32062453,-0.60388544,2.87747443,1.79489593,2.225000,0.336900
14.0951214,-3.9752026,7.4934065,0.30874141,-0.59850813,2.89060242,1.86288557,2.208206,0.334701
14.1151145,-3.9560766,7.4992306,0.29689530,-0.59307785,2.90391918,1.92883969,2.189606,0.331601
14.1351076,-3.9369506,7.5050547,0.28504920,-0.58764758,2.91723594,1.99479382,2.171006,0.328501
14.1551007,-3.9178246,7.5108788,0.27320309,-0.58221731,2.93055270,2.06074795,2.152406,0.325401
14.1750938,-3.8984793,7.5159171,0.26173646,-0.57660472,2.94502963,2.11298072,2.139187,0.325000
14.1950868,-3.8791015,7.5208387,0.25032619,-0.57096503,2.95967889,2.16317526,2.126767,0.325000
14.2150799,-3.8597236,7.5257602,0.23891593,-0.56532535,2.97432816,2.21336980,2.114348,0.325000
14.2350730,-3.8403458,7.5306818,0.22750566,-0.55968567,2.98897742,2.26356434,2.101928,0.325000
14.2550661,-3.8207974,7.5348623,0.21648194,-0.55405664,3.00437429,2.30374399,2.086889,0.327622
14.2750592,-3.8012176,7.5389065,0.20552927,-0.54842957,3.01990858,2.34208281,2.071369,0.330726
14.2950522,-3.7816378,7.5429508,0.19457660,-0.54280250,3.03544287,2.38042163,2.055849,0.333830
14.3150453,-3.7620581,7.5469950,0.18362392,-0.53717543,3.05097716,2.41876045,2.040328,0.336934
14.3350384,-3.7423502,7.5503432,0.17303805,-0.53167064,3.06697356,2.44979862,2.022303,0.334967
14.3550315,-3.7226137,7.5535363,0.16253391,-0.52619309,3.08307293,2.47920991,2.003720,0.331870
14.3750246,-3.7028772,7.5567293,0.15202977,-0.52071555,3.09917231,2.50862120,1.985137,0.328773
14.3950176,-3.6831408,7.5599224,0.14152563,-0.51523801,3.11527169,2.53803250,1.966554,0.325676
14.4150107,-3.6633138,7.5624712,0.13135757,-0.50993936,3.13163257,2.56216572,1.955266,0.325000
14.4350038,-3.6434616,7.5648401,0.12128328,-0.50469064,3.14806642,2.58482614,1.946013,0.325000
14.4549969,-3.6236094,7.5672091,0.11120899,-0.49944191,3.16450027,2.60748656,1.936760,0.325000
14.4749900,-3.6037571,7.5695781,0.10113471,-0.49419318,3.18093412,2.63014698,1.927507,0.325000
14.4949830,-3.5838473,7.5713654,0.09136541,-0.48914328,3.19748726,2.64906359,1.918294,0.331706
14.5149761,-3.5639160,7.5729365,0.08170947,-0.48416728,3.21408474,2.66658877,1.909095,0.340905
14.5349692,-3.5439848,7.5745076,0.07205352,-0.47919127,3.23068222,2.68411395,1.899897,0.350103
14.5549623,-3.5240535,7.5760787,0.06239758,-0.47421526,3.24727971,2.70163913,1.890699,0.359301
14.5749554,-3.5040923,7.5771456,0.05300688,-0.46942931,3.26390309,2.71660305,1.881547,0.362500
14.5949484,-3.4841152,7.5779436,0.04375758,-0.46474466,3.28054029,2.73020161,1.872420,0.362500
14.6149415,-3.4641380,7.5787417,0.03450829,-0.46006002,3.29717749,2.74380016,1.863293,0.362500
14.6349346,-3.4441609,7.5795397,0.02525899,-0.45537538,3.31381468,2.75739872,1.854166,0.362500
14.6549277,-3.4241751,7.5799313,0.01620423,-0.45084874,3.33043244,2.76936423,1.846722,0.362500
14.6749208,-3.4041821,7.5799815,0.00731284,-0.44645479,3.34703386,2.77995829,1.840691,0.362500
14.6949138,-3.3841891,7.5800316,-0.00157855,-0.44206084,3.36363528,2.79055235,1.834660,0.362500
14.7149069,-3.3641961,7.5800818,-0.01046993,-0.43766690,3.38023670,2.80114641,1.828629,0.362500
14.7349000,-3.3442076,7.5798429,-0.01921571,-0.43338752,3.39679454,2.81081525,1.823811,0.362500
14.7548931,-3.3242259,7.5791673,-0.02774149,-0.42928123,3.41328654,2.81908632,1.820827,0.362500
14.7748862,-3.3042442,7.5784917,-0.03626727,-0.42517494,3.42977854,2.82735738,1.817843,0.362500
14.7948792,-3.2842626,7.5778162,-0.04479305,-0.42106865,3.44627053,2.83562845,1.814859,0.362500
14.8148723,-3.2642885,7.5769933,-0.05325034,-0.41701952,3.46273196,2.84352386,1.810028,0.361882
14.8348654,-3.2443430,7.5756145,-0.06144895,-0.41318623,3.47907793,2.85000052,1.798221,0.358930
14.8548585,-3.2243975,7.5742357,-0.06964756,-0.40935294,3.49542390,2.85647718,1.786414,0.355979
14.8748516,-3.2044521,7.5728569,-0.07784616,-0.40551965,3.51176987,2.86295384,1.774607,0.353027
14.8948446,-3.1845066,7.5714780,-0.08604477,-0.40168636,3.52811584,2.86943050,1.762800,0.350075
14.9148377,-3.1646185,7.5694346,-0.09392197,-0.39810687,3.54428075,2.87454680,1.753973,0.350000
14.9348308,-3.1447319,7.5673739,-0.10179079,-0.39453399,3.56044094,2.87962764,1.745223,0.350000
14.9548239,-3.1248453,7.5653132,-0.10965961,-0.39096112,3.57660113,2.88470849,1.736473,0.350000
14.9748170,-3.1049587,7.5632525,-0.11752843,-0.38738824,3.59276133,2.88978933,1.727724,0.350000
14.9948100,-3.0851270,7.5607361,-0.12519991,-0.38398155,3.60878678,2.89412339,1.725000,0.348016
15.0148031,-3.0653202,7.5580137,-0.13278220,-0.38064998,3.62475134,2.89811988,1.725000,0.345135
15.0347962,-3.0455133,7.5552913,-0.14036448,-0.37731842,3.64071589,2.90211638,1.725000,0.342254
15.0547893,-3.0257064,7.5525688,-0.14794676,-0.37398685,3.65668044,2.90611288,1.725000,0.339373
15.0747824,-3.0059342,7.5496217,-0.15547247,-0.37073092,3.67258735,2.90981609,1.725000,0.336502
15.0947754,-2.9862263,7.5462571,-0.16289306,-0.36761550,3.68838715,2.91297441,1.725000,0.333650
15.1147685,-2.9665183,7.5428925,-0.17031366,-0.36450008,3.70418695,2.91613273,1.725000,0.330797
15.1347616,-2.9468104,7.5395279,-0.17773426,-0.36138466,3.71998675,2.91929105,1.725000,0.327945
15.1547547,-2.9271025,7.5361633,-0.18515485,-0.35826924,3.73578655,2.92244936,1.725000,0.325093
15.1747478,-2.9075149,7.5321585,-0.19252352,-0.35534402,3.75145096,2.92496218,1.719679,0.327661
15.1947408,-2.8879315,7.5281322,-0.19989045,-0.35242520,3.76711082,2.92745332,1.714178,0.330411
15.2147339,-2.8683480,7.5241058,-0.20725737,-0.34950637,3.78277067,2.92994445,1.708678,0.333161
15.2347270,-2.8487646,7.5200795,-0.21462430,-0.34658754,3.79843053,2.93243559,1.703178,0.335911
15.2547201,-2.8292397,7.5157896,-0.22148828,-0.34378297,3.81382933,2.93467990,1.701082,0.337500
15.2747132,-2.8097950,7.5111392,-0.22766392,-0.34113477,3.82887083,2.93658641,1.703644,0.337500
15.2947062,-2.7903503,7.5064888,-0.23383956,-0.33848657,3.84391233,2.93849291,1.706207,0.337500
15.3146993,-2.7709056,7.5018383,-0.24001520,-0.33583838,3.85895384,2.94039942,1.708769,0.337500
15.3346924,-2.7514609,7.4971879,-0.24619084,-0.33319018,3.87399534,2.94230592,1.711332,0.337500
15.3546855,-2.7320973,7.4922196,-0.25259857,-0.33061793,3.88905580,2.94400064,1.711093,0.337500
15.3746786,-2.7128016,7.4869850,-0.25920075,-0.32810931,3.90413215,2.94551793,1.708508,0.337500
15.3946716,-2.6935060,7.4817503,-0.26580292,-0.32560069,3.91920849,2.94703522,1.705922,0.337500
15.4146647,-2.6742103,7.4765157,-0.27240509,-0.32309207,3.93428484,2.94855252,1.703337,0.337500
15.4346578,-2.6549147,7.4712811,-0.27900726,-0.32058344,3.94936119,2.95006981,1.700752,0.337500
15.4546509,-2.6357410,7.4656229,-0.28538801,-0.31820010,3.96424535,2.95135199,1.700000,0.337500
15.4746440,-2.6166174,7.4597910,-0.29167798,-0.31586813,3.97905073,2.95253777,1.700000,0.337500
15.4946370,-2.5974938,7.4539591,-0.29796794,-0.31353615,3.99385610,2.95372355,1.700000,0.337500
15.5146301,-2.5783702,7.4481271,-0.30425791,-0.31120418,4.00866148,2.95490933,1.700000,0.337500
15.5346232,-2.5592466,7.4422952,-0.31054788,-0.30887221,4.02346686,2.95609511,1.700000,0.337500
15.5546163,-2.5402841,7.4359621,-0.31663704,-0.30667731,4.03806259,2.95705819,1.697698,0.337500
15.5746094,-2.5213426,7.4295635,-0.32270000,-0.30450031,4.05263096,2.95799220,1.695095,0.337500
15.5946024,-2.5024010,7.4231649,-0.32876295,-0.30232331,4.06719933,2.95892621,1.692493,0.337500
15.6145955,-2.4834595,7.4167663,-0.33482590,-0.30014631,4.08176770,2.95986022,1.689890,0.337500
15.6345886,-2.4645336,7.4103238,-0.34087284,-0.29798070,4.09631789,2.96077838,1.687500,0.337287
15.6545817,-2.4457827,7.4033864,-0.34673957,-0.29594315,4.11066352,2.96151821,1.687500,0.334673
15.6745748,-2.4270318,7.3964491,-0.35260630,-0.29390560,4.12500914,2.96225803,1.687500,0.332059
15.6945678,-2.4082809,7.3895117,-0.35847302,-0.29186806,4.13935477,2.96299785,1.687500,0.329445
15.7145609,-2.3895299,7.3825743,-0.36433975,-0.28983051,4.15370040,2.96373768,1.687500,0.326831
15.7345540,-2.3708384,7.3754832,-0.37014933,-0.28783098,4.16798076,2.96443232,1.688286,0.325000
15.7545471,-2.3522856,7.3680322,-0.37582520,-0.28592040,4.18210837,2.96502122,1.690911,0.325000
15.7745402,-2.3337328,7.3605812,-0.38150107,-0.28400982,4.19623598,2.96561012,1.693537,0.325000
15.7945332,-2.3151800,7.3531303,-0.38717694,-0.28209924,4.21036359,2.96619903,1.696162,0.325000
15.8145263,-2.2966272,7.3456793,-0.39285281,-0.28018867,4.22449120,2.96678793,1.698787,0.325000
15.8345194,-2.2781843,7.3379647,-0.39843327,-0.27834000,4.23850606,2.96731345,1.702838,0.323581
15.8545125,-2.2598359,7.3300239,-0.40393180,-0.27654450,4.25242410,2.96778453,1.708112,0.320944
15.8745056,-2.2414874,7.3220831,-0.40943032,-0.27474900,4.26634214,2.96825560,1.713386,0.318307
15.8944986,-2.2231389,7.3141422,-0.41492885,-0.27295349,4.28026019,2.96872668,1.718660,0.315670
15.9144917,-2.2047905,7.3062014,-0.42042738,-0.27115799,4.29417823,2.96919776,1.723934,0.313033
15.9344848,-2.1866090,7.2978877,-0.42579233,-0.26944621,4.30793517,2.96959515,1.727114,0.310386
15.9544779,-2.1684699,7.2894796,-0.43112343,-0.26775564,4.32165129,2.96997387,1.729763,0.307737
15.9744710,-2.1503308,7.2810715,-0.43645453,-0.26606508,4.33536740,2.97035259,1.732412,0.305088
15.9944640,-2.1321917,7.2726634,-0.44178563,-0.26437451,4.34908352,2.97073131,1.735061,0.302439
16.0144571,-2.1140696,7.2642199,-0.44710474,-0.26269154,4.36278443,2.97110426,1.737711,0.300633
16.0344502,-2.0961441,7.2553654,-0.45228457,-0.26109671,4.37630884,2.97141020,1.740372,0.308617
16.0544433,-2.0782187,7.2465109,-0.45746440,-0.25950189,4.38983324,2.97171613,1.743033,0.316600
16.0744364,-2.0602932,7.2376565,-0.46264423,-0.25790706,4.40335764,2.97202207,1.745695,0.324584
16.0944294,-2.0423678,7.2288020,-0.46782406,-0.25631223,4.41688204,2.97232800,1.748356,0.332568
16.1144225,-2.0245254,7.2197844,-0.47295048,-0.25475070,4.43033649,2.97261174,1.750000,0.338522
16.1344156,-2.0068171,7.2105032,-0.47799058,-0.25324297,4.44367789,2.97285961,1.750000,0.341195
16.1544087,-1.9891088,7.2012220,-0.48303069,-0.25173523,4.45701928,2.97310748,1.750000,0.343868
16.1744018,-1.9714006,7.1919408,-0.48807079,-0.25022750,4.47036068,2.97335534,1.750000,0.346542
16.1943948,-1.9536923,7.1826596,-0.49311089,-0.24871977,4.48370207,2.97360321,1.750000,0.349215
16.2143879,-1.9361395,7.1730901,-0.49805088,-0.24726909,4.49691664,2.97381875,1.750000,0.351896
16.2343810,-1.9186512,7.1634007,-0.50294926,-0.24584212,4.51007849,2.97402086,1.750000,0.354581
16.2543741,-1.9011629,7.1537114,-0.50784763,-0.24441516,4.52324033,2.97422296,1.750000,0.357266
16.2743672,-1.8836746,7.1440220,-0.51274600,-0.24298819,4.53640217,2.97442506,1.750000,0.359950
16.2943602,-1.8661975,7.1343130,-0.51763799,-0.24156493,4.54955543,2.97462530,1.749864,0.362500
16.3143533,-1.8489312,7.1242335,-0.52240946,-0.24021167,4.56254677,2.97479028,1.747169,0.362500
16.3343464,-1.8316648,7.1141540,-0.52718093,-0.23885841,4.57553810,2.97495526,1.744473,0.362500
16.3543395,-1.8143985,7.1040745,-0.53195240,-0.23750514,4.58852944,2.97512024,1.741777,0.362500
16.3743326,-1.7971321,7.0939950,-0.53672387,-0.23615188,4.60152077,2.97528522,1.739081,0.362500
16.3943256,-1.7799584,7.0837608,-0.54144216,-0.23482692,4.61444328,2.97543792,1.736382,0.363618
16.4143187,-1.7629160,7.0733071,-0.54608498,-0.23354214,4.62726813,2.97557319,1.733676,0.366324
16.4343118,-1.7458736,7.0628533,-0.55072780,-0.23225737,4.64009297,2.97570846,1.730971,0.369029
16.4543049,-1.7288313,7.0523995,-0.55537062,-0.23097259,4.65291781,2.97584374,1.728265,0.371735
16.4742980,-1.7117889,7.0419458,-0.56001344,-0.22968781,4.66574266,2.97597901,1.725560,0.374440
16.4942910,-1.6949250,7.0312079,-0.56456983,-0.22845247,4.67844390,2.97609536,1.725000,0.377153
16.5142841,-1.6781076,7.0203959,-0.56910368,-0.22723002,4.69111291,2.97620677,1.725000,0.379868
16.5342772,-1.6612902,7.0095839,-0.57363752,-0.22600757,4.70378192,2.97631817,1.725000,0.382582
16.5542703,-1.6444729,6.9987719,-0.57817136,-0.22478513,4.71645092,2.97642958,1.725000,0.385297
16.5742634,-1.6276981,6.9878951,-0.58268517,-0.22357369,4.72909145,2.97653732,1.726026,0.387500
16.5942564,-1.6111072,6.9767388,-0.58711266,-0.22240965,4.74160928,2.97662922,1.731470,0.387500
16.6142495,-1.5945162,6.9655825,-0.59154014,-0.22124561,4.75412711,2.97672112,1.736915,0.387500
16.6342426,-1.5779252,6.9544263,-0.59596763,-0.22008157,4.76664495,2.97681303,1.742359,0.387500
16.6542357,-1.5613342,6.9432700,-0.60039512,-0.21891753,4.77916278,2.97690493,1.747804,0.387500
16.6742288,-1.5448786,6.9319167,-0.60475310,-0.21778603,4.79159062,2.97698756,1.750000,0.387500
16.6942218,-1.5285146,6.9204301,-0.60906410,-0.21667654,4.80395762,2.97706393,1.750000,0.387500
16.7142149,-1.5121506,6.9089434,-0.61337509,-0.21556704,4.81632462,2.97714030,1.750000,0.387500
16.7342080,-1.4957865,6.8974568,-0.61768609,-0.21445755,4.82869162,2.97721666,1.750000,0.387500
16.7542011,-1.4794256,6.8859660,-0.62199586,-0.21334873,4.84105675,2.97729285,1.750000,0.387500
16.7741942,-1.4632892,6.8741617,-0.62621632,-0.21228924,4.85328475,2.97735601,1.750000,0.387500
16.7941872,-1.4471528,6.8623575,-0.63043678,-0.21122976,4.86551276,2.97741917,1.750000,0.387500
16.8141803,-1.4310164,6.8505532,-0.63465723,-0.21017027,4.87774076,2.97748233,1.750000,0.387500
16.8341734,-1.4148801,6.8387489,-0.63887769,-0.20911079,4.88996876,2.97754548,1.750000,0.387500
