event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,steering_rate_radps,target_speed_rate_mps2
25607,1789654058394356911,18,114.6733406,0.0005086906021,-0.0025789137,5.651475906,0.007558422163,-0.9209407568,5.532499313,-0.05867160484,-0.04479103163,-6.120391846
25607,1789654058394356911,19,114.8139595,0.0003122760681,-0.003296404611,5.598799229,0.007558422163,-0.9440677166,5.379489422,-0.0597913824,-0.03796135634,-6.573994637
25607,1789654058394356911,20,114.9529754,2.885144204e-05,-0.003888678038,5.522811413,0.007558422163,-0.9625399113,5.215139389,-0.06074041501,-0.0280396454,-6.785335541
25607,1789654058394356911,21,115.0898457,-0.0003161482455,-0.004283390474,5.426562309,0.007558422163,-0.9753974676,5.045506001,-0.06144140661,-0.0154447658,-6.782087326
25607,1789654058394356911,22,115.2241117,-0.000686780666,-0.004388205707,5.31374979,0.007558422163,-0.9818190932,4.875953674,-0.0618275255,-0.001115615014,-6.591765404
25607,1789654058394356911,23,115.3554104,-0.001035019872,-0.004084450193,5.188412666,0.007558422163,-0.9812533259,4.711159706,-0.06185541674,0.01350657269,-6.244376183
25607,1789654058394356911,24,115.4834796,-0.001301104436,-0.003255969379,5.054694176,0.007558422163,-0.9735405445,4.555050373,-0.06151775271,0.02660012618,-5.771339417
25607,1789654058394356911,25,115.6081576,-0.001414284459,-0.001764933695,4.91664362,0.007558422163,-0.959004283,4.410767078,-0.06085275114,0.03619161993,-5.209793091
25607,1789654058394356911,26,115.7293785,-0.001294988091,0.0005002320977,4.778054237,0.007558422163,-0.9384913445,4.280522346,-0.05994796008,0.0406190604,-4.607533932
25607,1789654058394356911,27,115.8471627,-0.0008798209019,0.003281787038,4.642295837,0.007558422163,-0.913331449,4.165334225,-0.0589324832,0.03938823938,-4.025524139
25607,1789654058394356911,28,115.9616055,-0.0002326142858,0.004737497773,4.512126446,0.007558422163,-0.8851738572,4.064696312,-0.05794777721,0.0343275778,-3.539990902
25607,1789654058394356911,29,116.0728708,0.0004491542932,0.004195554648,4.389464855,0.007558422163,-0.8556591272,3.976196527,-0.05708958954,0.02928550728,-3.243342876
25607,1789654058394356911,30,116.1811618,0.001008639927,0.002757468726,4.275132179,0.007558422163,-0.8260287046,3.895112991,-0.05635745078,,
25629,1789654058419356511,0,112.4381559,-1.834505019e-05,-0.010326216,4.640585899,0.006887097377,-0.3923000097,5.037809372,-0.02510939911,-0.1071925312,3
25629,1789654058419356511,1,112.55514,-0.0009055585251,-0.007680784445,4.717873096,0.006887097377,-0.392162174,5.112809181,-0.02778921276,-0.1486498415,3
25629,1789654058419356511,2,112.6740597,-0.001485300018,-0.005048196763,4.79451561,0.006887097377,-0.4068674743,5.18780899,-0.03150545806,-0.1534708142,3
25629,1789654058419356511,3,112.7948962,-0.00176307431,-0.0026322708,4.870661259,0.006887097377,-0.4335868061,5.2628088,-0.03534222767,-0.1406502575,3
25629,1789654058419356511,4,112.9176345,-0.00176256604,-0.0004995912313,4.946424007,0.006887097377,-0.4685938358,5.337808609,-0.03885848448,-0.1210205257,3
25629,1789654058419356511,5,113.0422624,-0.001510603819,0.001389325364,5.021892071,0.006887097377,-0.5083960891,5.412808418,-0.04188399762,-0.1005699337,3
25629,1789654058419356511,6,113.1687683,-0.001088937861,0.002136584371,5.097132683,0.006887097377,-0.5502054095,5.487808228,-0.04439824447,-0.08166607469,3
25629,1789654058419356511,7,113.2971458,-0.0006873988314,0.001010545413,5.172198296,0.006887097377,-0.5919865966,5.562808037,-0.04643989727,-0.06464783102,3
25629,1789654058419356511,8,113.4273952,-0.0003837648546,0.0006109602982,5.247128963,0.006887097377,-0.6323130727,5.637807846,-0.04805609211,-0.05075499415,3
25629,1789654058419356511,9,113.5595127,-0.0001016436436,0.0006935738493,5.321955681,0.006887097377,-0.6703494191,5.712807655,-0.04932496697,-0.04123295099,3
25629,1789654058419356511,10,113.6934952,0.000207576144,0.00103035802,5.39670229,0.006887097377,-0.7058477998,5.787807465,-0.05035579205,-0.03671687841,2.714714527
25629,1789654058419356511,11,113.8293352,0.0005468410673,0.001138039748,5.471051693,0.006887097377,-0.7390847206,5.85567522,-0.05127371475,-0.03673064336,1.573292017
25629,1789654058419356511,12,113.966991,0.0008423470426,0.0003759824322,5.542462826,0.006887097377,-0.770660162,5.89500761,-0.05219198018,-0.03971683979,0.04534316063
25629,1789654058419356511,13,114.106312,0.00102632551,-0.0004832587438,5.604652882,0.006887097377,-0.8011568785,5.896141052,-0.05318490043,-0.04412283748,-1.561597586
25629,1789654058419356511,14,114.2469859,0.001096135238,-0.001263121259,5.650940895,0.006887097377,-0.8308976889,5.857100964,-0.05428797007,-0.0485358201,-3.058530807
25629,1789654058419356511,15,114.3885498,0.001060359762,-0.001991296187,5.675951481,0.006887097377,-0.8598585129,5.780637741,-0.05550136417,-0.05166362971,-4.342466354
25629,1789654058419356511,16,114.5304316,0.0009265149711,-0.002668495756,5.676290035,0.006887097377,-0.8876566291,5.672076225,-0.05679295585,-0.05240587145,-5.367060184
25629,1789654058419356511,17,114.6719998,0.0007034355658,-0.003288156353,5.650609493,0.006887097377,-0.9135837555,5.537899494,-0.05810310319,-0.04994278401,-6.121748447
25629,1789654058419356511,18,114.8126116,0.0004025760281,-0.003830488771,5.599360466,0.006887097377,-0.9366744161,5.384855747,-0.05935167149,-0.04383096471,-6.618797302
25629,1789654058419356511,19,114.9516533,4.037629697e-05,-0.004250791389,5.524413586,0.006887097377,-0.9558075666,5.219385624,-0.060447447,-0.03408106789,-6.879740715
25629,1789654058419356511,20,115.0885701,-0.0003598281473,-0.004493254237,5.42865324,0.006887097377,-0.9698365927,5.047391891,-0.06129947305,-0.02120413259,-6.931637287
25629,1789654058419356511,21,115.2228871,-0.0007662811549,-0.004477567971,5.3156147,0.006887097377,-0.9777367711,4.874101162,-0.06182957813,-0.006227983162,-6.800356865
25629,1789654058419356511,22,115.3542209,-0.001136505278,-0.004094482865,5.189182281,0.006887097377,-0.9787554741,4.704092026,-0.06198527664,0.009331849404,-6.511701584
25629,1789654058419356511,23,115.4822858,-0.001416979474,-0.003232772695,5.05336237,0.006887097377,-0.9725482464,4.541299343,-0.06175198033,0.02358464338,-6.092580795
25629,1789654058419356511,24,115.6068935,-0.001543351449,-0.001757259597,4.912106514,0.006887097377,-0.9592809081,4.38898468,-0.06116236374,0.03447376564,-5.571540833
25629,1789654058419356511,25,115.7279501,-0.001442307141,0.0004438579781,4.769169331,0.006887097377,-0.9396776557,4.249696255,-0.06030051783,0.04019563273,-4.983975887
25629,1789654058419356511,26,115.8454484,-0.001055736095,0.00312573323,4.627983093,0.006887097377,-0.9149912596,4.125096798,-0.05929562822,0.03998044133,-4.375254631
25629,1789654058419356511,27,115.9594595,-0.0004496551701,0.004480015021,4.491518021,0.006887097377,-0.8868558407,4.015715599,-0.05829611793,0.03513041511,-3.802137375
25629,1789654058419356511,28,116.0701307,0.0001779265585,0.003813097253,4.362116337,0.006887097377,-0.8569895029,3.920662165,-0.05741785839,0.02855219133,-3.333984137
25629,1789654058419356511,29,116.1776632,0.0006693186006,0.002225837437,4.241298676,0.006887097377,-0.826857388,3.83731246,-0.05670405179,0.02353768796,-3.05256319
25629,1789654058419356511,30,116.2822819,0.0009917377029,0.0007616596995,4.129542351,0.006887097377,-0.7974216938,3.760998487,-0.05611560866,,
25651,1789654058444356111,0,112.5557518,-0.001287599327,-0.009270220064,4.712693691,0.006910426077,-0.3837000132,4.941853523,-0.03015957773,-0.124644123,3
25651,1789654058444356111,1,112.6740747,-0.002039263723,-0.00658682175,4.751571178,0.006910426077,-0.4061995745,5.016853333,-0.03327568248,-0.09465675801,3
25651,1789654058444356111,2,112.7934813,-0.002500593429,-0.004303562455,4.798617363,0.006910426077,-0.4326370955,5.091853142,-0.03564210236,-0.08383394778,3
25651,1789654058444356111,3,112.9141486,-0.002708824584,-0.002299660118,4.851957798,0.006910426077,-0.4614186287,5.166852951,-0.03773795068,-0.08081720024,3
25651,1789654058444356111,4,113.036213,-0.002686530352,-0.0004668366164,4.910148144,0.006910426077,-0.4920120239,5.24185276,-0.0397583805,-0.08019248396,3
25651,1789654058444356111,5,113.1597772,-0.002480220981,0.0006942633772,4.972075462,0.006910426077,-0.5242140293,5.31685257,-0.04176319391,-0.0790008679,3
25651,1789654058444356111,6,113.284919,-0.002251280705,-0.0001340146991,5.036882401,0.006910426077,-0.5578039289,5.391852379,-0.04373821616,-0.07518181205,3
25651,1789654058444356111,7,113.4117102,-0.002071504015,-9.195318853e-05,5.103908539,0.006910426077,-0.5923509002,5.466852188,-0.04561776295,-0.06941789389,3
25651,1789654058444356111,8,113.5401985,-0.001854407252,0.0004505653051,5.172644615,0.006910426077,-0.6273198724,5.541851997,-0.04735321179,-0.06334275752,3
25651,1789654058444356111,9,113.6704194,-0.001549143693,0.001261954312,5.242698193,0.006910426077,-0.6622470617,5.616851807,-0.04893678054,-0.05853092298,3
25651,1789654058444356111,10,113.8023991,-0.001144824084,0.001933293417,5.313766479,0.006910426077,-0.6968770027,5.691851616,-0.05040005222,-0.05574365333,2.763532162
25651,1789654058444356111,11,113.9361538,-0.0007041462231,0.001762151951,5.38533926,0.006910426077,-0.7311891317,5.760940075,-0.05179364234,-0.05462553725,1.658633471
25651,1789654058444356111,12,114.0716658,-0.0003105446231,0.001187327784,5.454931736,0.006910426077,-0.7652691603,5.802405834,-0.05315928161,-0.05449260771,0.1581434309
25651,1789654058444356111,13,114.2088079,6.900198059e-06,0.0006054419209,5.516238689,0.006910426077,-0.7990969419,5.806359291,-0.05452159792,-0.05467658862,-1.42548728
25651,1789654058444356111,14,114.3472895,0.0002444532292,-3.726512659e-06,5.562516689,0.006910426077,-0.8324015141,5.770721912,-0.05588851124,-0.0544417277,-2.902638435
25651,1789654058444356111,15,114.4866682,0.0003974839346,-0.0006349754985,5.588317871,0.006910426077,-0.864639163,5.69815588,-0.0572495535,-0.05301227048,-4.168924332
25651,1789654058444356111,16,114.6263901,0.0004638471291,-0.001264333376,5.590174675,0.006910426077,-0.8950258493,5.593932629,-0.05857485905,-0.0496740751,-5.17667532
25651,1789654058444356111,17,114.7658405,0.0004461331409,-0.001858485979,5.566671848,0.006910426077,-0.9225959182,5.464515686,-0.05981671065,-0.04388030991,-5.915776253
25651,1789654058444356111,18,114.9043924,0.0003530899121,-0.00237390073,5.518203735,0.006910426077,-0.9462777972,5.316621304,-0.06091371924,-0.03535449505,-6.397287369
25651,1789654058444356111,19,115.0414459,0.0002016749349,-0.002743668389,5.446591854,0.006910426077,-0.9649856091,5.156689167,-0.06179758161,-0.02418994159,-6.643907547
25651,1789654058444356111,20,115.1764593,1.88715785e-05,-0.002887546783,5.354679585,0.006910426077,-0.9777252078,4.990591526,-0.06240233034,-0.01090465672,-6.682782173
25651,1789654058444356111,21,115.3089695,-0.0001575532078,-0.002710394328,5.245965004,0.006910426077,-0.9837085009,4.823522091,-0.06267494708,0.003527831985,-6.541713238
25651,1789654058444356111,22,115.4386041,-0.0002777976915,-0.002089947229,5.124293327,0.006910426077,-0.9824666977,4.659979343,-0.06258675456,0.01771117188,-6.247966766
25651,1789654058444356111,23,115.5650865,-0.0002806820557,-0.0009119329625,4.993620872,0.006910426077,-0.9739485383,4.503780365,-0.06214397401,0.02992877364,-5.829021931
25651,1789654058444356111,24,115.6882362,-9.469698125e-05,0.0009597617318,4.857833862,0.006910426077,-0.9585886598,4.358054638,-0.06139575318,0.03838369623,-5.314598083
25651,1789654058444356111,25,115.8079646,0.0003543854109,0.003544248641,4.72060442,0.006910426077,-0.9373256564,4.225189686,-0.06043615937,0.04164393991,-4.740755558
25651,1789654058444356111,26,115.9242697,0.00105422386,0.005474404898,4.585263729,0.006910426077,-0.9115456343,4.106670856,-0.05939505994,0.03947135061,-4.152263641
25651,1789654058444356111,27,116.0372341,0.001828330685,0.005205103662,4.45466423,0.006910426077,-0.8829103708,4.002864361,-0.05840827525,0.03361227736,-3.60273695
25651,1789654058444356111,28,116.1470092,0.002477247501,0.003556135111,4.331025124,0.006910426077,-0.8530580401,3.912796021,-0.05756796896,0.02680301666,-3.156679153
25651,1789654058444356111,29,116.2537904,0.002926795743,0.001738220104,4.21575737,0.006910426077,-0.8233209252,3.833878994,-0.05689789355,0.02191869356,-2.890154362
25651,1789654058444356111,30,116.3577936,0.003218261758,0.0006576027954,4.109270096,0.006910426077,-0.7945318222,3.761625051,-0.0563499257,,
25673,1789654058469355011,0,112.6729957,-0.003060097573,-0.005443091504,4.749335766,0.006431711372,-0.3526000082,4.898511887,-0.03320228308,-0.1308263242,3
25673,1789654058469355011,1,112.7920284,-0.003315912792,-0.002059730701,4.769929886,0.006431711372,-0.3948727548,4.973511696,-0.03647294268,-0.1231236905,3
25673,1789654058469355011,2,112.9117326,-0.003212921089,0.0005944583099,4.80288744,0.006431711372,-0.4384121299,5.048511505,-0.03955103457,-0.1089133099,3
25673,1789654058469355011,3,113.0323773,-0.002827205928,0.002648941707,4.8453722,0.006431711372,-0.4820965528,5.123511314,-0.04227386788,-0.09316319972,3
25673,1789654058469355011,4,113.1541688,-0.002241801238,0.003861011239,4.895197868,0.006431711372,-0.5248945951,5.198511124,-0.04460294917,-0.07807797194,3
25673,1789654058469355011,5,113.2772649,-0.00165226683,0.002661821432,4.950680256,0.006431711372,-0.5660271049,5.273510933,-0.04655489698,-0.0636581704,3
25673,1789654058469355011,6,113.401799,-0.001167978859,0.002132731955,5.010520935,0.006431711372,-0.6048997045,5.348510742,-0.04814635217,-0.05108649284,3
25673,1789654058469355011,7,113.527866,-0.0007271603681,0.001952992636,5.073719978,0.006431711372,-0.6411681175,5.423510551,-0.0494235158,-0.04167288914,3
25673,1789654058469355011,8,113.6555393,-0.0002920152911,0.002030505566,5.139507294,0.006431711372,-0.6748092175,5.498510361,-0.05046533793,-0.03635393828,3
25673,1789654058469355011,9,113.784875,0.0001510351722,0.002055268269,5.207288265,0.006431711372,-0.7061485052,5.57351017,-0.05137418583,-0.03519708663,3
25673,1789654058469355011,10,113.9159168,0.0005554314121,0.00140621094,5.276606083,0.006431711372,-0.7358034849,5.648509979,-0.0522541143,-0.03718208149,2.45894146
25673,1789654058469355011,11,114.0486922,0.0008476834046,0.0003306778672,5.34647131,0.006431711372,-0.764521122,5.709983349,-0.05318366736,-0.04091881588,1.200776339
25673,1789654058469355011,12,114.1831659,0.001004251884,-0.0006349605974,5.412832737,0.006431711372,-0.7929478288,5.740002632,-0.05420663953,-0.04519728571,-0.3515478075
25673,1789654058469355011,13,114.3191686,0.001037168317,-0.001501527149,5.468981266,0.006431711372,-0.821413219,5.731214046,-0.05533657223,-0.04890303686,-1.925357342
25673,1789654058469355011,14,114.4563654,0.00095862936,-0.002269670134,5.508392334,0.006431711372,-0.8498241901,5.683080196,-0.05655914918,-0.05103591084,-3.357310772
25673,1789654058469355011,15,114.5942782,0.000782117073,-0.002935513621,5.526107788,0.006431711372,-0.8776726723,5.59914732,-0.0578350462,-0.05077689514,-4.560246468
25673,1789654058469355011,16,114.7323303,0.0005227334332,-0.003494579578,5.519218922,0.006431711372,-0.9041036963,5.485141277,-0.05910446867,-0.04756195843,-5.497551918
25673,1789654058469355011,17,114.8698975,0.0001983050606,-0.003923764452,5.486830711,0.006431711372,-0.9280173779,5.347702503,-0.06029351801,-0.04115754366,-6.165355682
25673,1789654058469355011,18,115.0063544,-0.000169242936,-0.004192554392,5.429772377,0.006431711372,-0.9481952786,5.193568707,-0.06132245809,-0.03172186017,-6.57837677
25673,1789654058469355011,19,115.1411125,-0.0005526556633,-0.004250395112,5.350200176,0.006431711372,-0.9634420872,5.029109478,-0.06211550534,-0.01984125562,-6.76056242
25673,1789654058469355011,20,115.273648,-0.0009170279372,-0.004018935375,5.251198292,0.006431711372,-0.9727324843,4.860095501,-0.06261153519,-0.006542122923,-6.738489151
25673,1789654058469355011,21,115.4035206,-0.001218718709,-0.003412243677,5.136427879,0.006431711372,-0.9753519893,4.691633224,-0.06277509034,0.006756370887,-6.540772438
25673,1789654058469355011,22,115.5303834,-0.001404757611,-0.002319276333,5.009839535,0.006431711372,-0.9710146189,4.528113842,-0.06260617822,0.01834009215,-6.194784641
25673,1789654058469355011,23,115.6539875,-0.001413363032,-0.0006348594325,4.875445366,0.006431711372,-0.959944725,4.373244286,-0.06214767694,0.02642314136,-5.729816914
25673,1789654058469355011,24,115.7741806,-0.001177701983,0.001717704698,4.737147331,0.006431711372,-0.9429033995,4.229999065,-0.06148709729,0.02955855615,-5.179346561
25673,1789654058469355011,25,115.890902,-0.000669113826,0.004132241011,4.598590851,0.006431711372,-0.9211373925,4.100515366,-0.06074813381,0.02740767784,-4.582098007
25673,1789654058469355011,26,116.0041785,-2.984888852e-05,0.004284030292,4.46302557,0.006431711372,-0.8962157965,3.985962868,-0.06006294116,0.02156360075,-3.983629704
25673,1789654058469355011,27,116.1141238,0.0005113869556,0.002664022148,4.333168507,0.006431711372,-0.8697365522,3.886372089,-0.05952385068,0.01463813428,-3.437010765
25673,1789654058469355011,28,116.2209122,0.000829521392,0.0003425330215,4.211058617,0.006431711372,-0.8430443406,3.800446749,-0.05915789679,0.008968840353,-3.002687693
25673,1789654058469355011,29,116.3247568,0.0009252612945,-0.001527977176,4.097899437,0.006431711372,-0.8170692921,3.725379467,-0.05893367529,0.005960572511,-2.747881174
25673,1789654058469355011,30,116.4258861,0.0009072828689,-0.001950377366,3.993900299,0.006431711372,-0.792298615,3.656682491,-0.05878465995,,
25694,1789654058494357311,0,112.7925135,-0.003732143668,-0.001380031463,4.85801506,0.006771542132,-0.3578000069,4.853521824,-0.03856841847,-0.1485837996,3
25694,1789654058494357311,1,112.9138308,-0.00346810394,0.002115932992,4.843420982,0.006771542132,-0.4223450422,4.928521633,-0.04228301346,-0.1082703695,3
25694,1789654058494357311,2,113.0350323,-0.002855681349,0.004479131196,4.849264622,0.006771542132,-0.4805631042,5.003521442,-0.04498977214,-0.07857948542,3
25694,1789654058494357311,3,113.1565655,-0.002042946639,0.005499932449,4.870856762,0.006771542132,-0.5319524407,5.078521252,-0.04695425928,-0.0571112372,3
25694,1789654058494357311,4,113.2787762,-0.001261745812,0.003997282125,4.904583454,0.006771542132,-0.5767939091,5.153521061,-0.04838204011,-0.04106632993,3
25694,1789654058494357311,5,113.4019407,-0.0006320375833,0.003054278437,4.947660923,0.006771542132,-0.6156915426,5.22852087,-0.04940869659,-0.02977523953,3
25694,1789654058494357311,6,113.5262652,-0.0001006912789,0.002424771432,4.997942924,0.006771542132,-0.6494396925,5.303520679,-0.05015307665,-0.02327444218,3
25694,1789654058494357311,7,113.6519088,0.0003688263532,0.002074504737,5.053776741,0.006771542132,-0.6789984107,5.378520489,-0.05073493719,-0.02161028236,3
25694,1789654058494357311,8,113.7789941,0.0007954465691,0.001743733184,5.113888741,0.006771542132,-0.7054829597,5.453520298,-0.05127519369,-0.02425160259,3
25694,1789654058494357311,9,113.9076166,0.001145990682,0.0008713103598,5.177297115,0.006771542132,-0.7301037312,5.528520107,-0.05188148469,-0.02982215583,3
25694,1789654058494357311,10,114.037851,0.001360705704,-0.0003636993933,5.243245125,0.006771542132,-0.7540369034,5.603519917,-0.05262703821,-0.03669757769,2.105191231
25694,1789654058494357311,11,114.1697421,0.001424973714,-0.001416959683,5.310097694,0.006771542132,-0.7782734036,5.656149864,-0.05354447663,-0.04355404153,0.6749865413
25694,1789654058494357311,12,114.3032407,0.001360425027,-0.002290635603,5.371920109,0.006771542132,-0.8034313917,5.673024654,-0.05463332683,-0.04926959053,-0.9298859835
25694,1789654058494357311,13,114.4381332,0.001189137809,-0.00299442932,5.421514034,0.006771542132,-0.8296059966,5.649777412,-0.05586506799,-0.05290716514,-2.481523514
25694,1789654058494357311,14,114.5740376,0.0009328846354,-0.00354233128,5.452606201,0.006771542132,-0.8563632369,5.587739468,-0.05718774721,-0.05374756828,-3.847059727
25694,1789654058494357311,15,114.7104386,0.0006130795227,-0.003942320123,5.460822105,0.006771542132,-0.8828203678,5.491562843,-0.05853143707,-0.05134150758,-4.960179806
25694,1789654058494357311,16,114.8467381,0.0002513459767,-0.004194621928,5.443928719,0.006771542132,-0.9077723026,5.367558479,-0.05981497467,-0.04556427523,-5.798852921
25694,1789654058494357311,17,114.9823065,-0.0001296622504,-0.00428790506,5.401669979,0.006771542132,-0.9298446178,5.222587109,-0.06095408276,-0.03666079417,-6.367217064
25694,1789654058494357311,18,115.1165274,-0.0005041514523,-0.004182579461,5.335406303,0.006771542132,-0.9476594925,5.063406467,-0.06187060103,-0.02527625114,-6.683560371
25694,1789654058494357311,19,115.2488329,-0.0008409926668,-0.003823288716,5.247704506,0.006771542132,-0.9600026011,4.896317482,-0.06250251085,-0.01245046407,-6.774860382
25694,1789654058494357311,20,115.3787283,-0.001102103735,-0.00313079753,5.141946316,0.006771542132,-0.9659765959,4.726945877,-0.06281377375,0.0004041640786,-6.669761181
25694,1789654058494357311,21,115.5058083,-0.001241012476,-0.002007769654,5.021986008,0.006771542132,-0.9651298523,4.560201645,-0.06280367076,0.01161111146,-6.397571087
25694,1789654058494357311,22,115.6297647,-0.001203206368,-0.0003562396159,4.891877651,0.006771542132,-0.9575423002,4.400262356,-0.06251339614,0.01941541024,-5.988400936
25694,1789654058494357311,23,115.7503884,-0.0009283285472,0.001910474501,4.755661011,0.006771542132,-0.9438559413,4.250552177,-0.06202800944,0.02237241529,-5.473912239
25694,1789654058494357311,24,115.8675668,-0.0003829978523,0.004359045066,4.617192745,0.006771542132,-0.9252279997,4.113704205,-0.06146869808,0.02004928887,-4.891013145
25694,1789654058494357311,25,115.9812808,0.0003178491606,0.004910970572,4.480000973,0.006771542132,-0.9031748176,3.991428852,-0.06096746773,0.01388845406,-4.280098915
25694,1789654058494357311,26,116.0916043,0.0009482664755,0.003431648947,4.347145557,0.006771542132,-0.8792857528,3.884426355,-0.06062025577,0.006545447279,-3.686701298
25694,1789654058494357311,27,116.1986832,0.001354654203,0.001016122987,4.22109127,0.006771542132,-0.854926765,3.792258739,-0.06045661867,0.0004438173783,-3.160037994
25694,1789654058494357311,28,116.3027135,0.001509597059,-0.001259413897,4.103579044,0.006771542132,-0.8310678005,3.71325779,-0.06044552475,-0.003040299052,-2.75172472
25694,1789654058494357311,29,116.403923,0.001481397427,-0.002612339333,3.995510101,0.006771542132,-0.808257699,3.644464731,-0.06052153185,-0.003956025932,-2.516806602
25694,1789654058494357311,30,116.5025476,0.001436088118,-0.001728999894,3.89683938,0.006771542132,-0.7867181301,3.581544638,-0.06062043086,,
25717,1789654058519356911,0,112.9138672,-0.002740158234,0.001200700877,4.896976471,0.008343198337,-0.4352000058,4.815868378,-0.04318678007,-0.09844508767,3
25717,1789654058519356911,1,113.0359245,-0.002207404468,0.003334608162,4.864862919,0.008343198337,-0.493797034,4.890868187,-0.045647908,-0.05052328482,3
25717,1789654058519356911,2,113.1574745,-0.00151372829,0.004037789535,4.857206821,0.008343198337,-0.5417817831,4.965867996,-0.04691099003,-0.0293234624,3
25717,1789654058519356911,3,113.2790574,-0.0008904414135,0.002313311677,4.868396759,0.008343198337,-0.5805989504,5.040867805,-0.04764407501,-0.02110458165,3
25717,1789654058519356911,4,113.401097,-0.0004431033449,0.001238622004,4.894108295,0.008343198337,-0.6123762131,5.115867615,-0.04817168787,-0.01947648637,3
25717,1789654058519356911,5,113.5239146,-0.0001052877342,0.0005867498112,4.931009769,0.008343198337,-0.6391919851,5.190867424,-0.04865859821,-0.02162466384,3
25717,1789654058519356911,6,113.6477582,0.0001732248929,0.0003200041538,4.976532936,0.008343198337,-0.6628624201,5.265867233,-0.04919921607,-0.02636111714,3
25717,1789654058519356911,7,113.7728186,0.0004239777336,0.0001653494692,5.028699875,0.008343198337,-0.684928,5.340867043,-0.04985824227,-0.03283626214,3
25717,1789654058519356911,8,113.8992431,0.0006269713631,-0.0004305956827,5.085986137,0.008343198337,-0.7066701055,5.415866852,-0.05067914724,-0.03987968713,3
25717,1789654058519356911,9,114.0271463,0.0007302859449,-0.001394004794,5.147217274,0.008343198337,-0.729085505,5.490866661,-0.05167613924,-0.04630328342,2.730363846
25717,1789654058519356911,10,114.1566132,0.0007186163566,-0.002195731737,5.211170673,0.008343198337,-0.7528502345,5.5591259,-0.05283372104,-0.05134518072,1.597569227
25717,1789654058519356911,11,114.2876737,0.0006107253721,-0.002838952234,5.274670124,0.008343198337,-0.7782796025,5.599065304,-0.05411735177,-0.0544995144,0.07528078556
25717,1789654058519356911,12,114.4202333,0.0004254717496,-0.003336995142,5.330909252,0.008343198337,-0.8052375317,5.60094738,-0.05547983944,-0.05544526875,-1.526970744
25717,1789654058519356911,13,114.5540233,0.0001812850533,-0.003700267524,5.372787952,0.008343198337,-0.8331035376,5.562773228,-0.05686597154,-0.05403409153,-3.01849246
25717,1789654058519356911,14,114.6886148,-0.0001030303538,-0.00392807927,5.394604683,0.008343198337,-0.860863328,5.487310886,-0.05821682513,-0.05031438544,-4.292376041
25717,1789654058519356911,15,114.8234619,-0.0004077912017,-0.004019062966,5.39272213,0.008343198337,-0.8872581124,5.380001545,-0.0594746843,-0.04455493391,-5.299931526
25717,1789654058519356911,16,114.9579542,-0.0007114988985,-0.003952086903,5.365634918,0.008343198337,-0.9109550118,5.247503281,-0.06058855727,-0.03727459162,-6.029434204
25717,1789654058519356911,17,115.0914662,-0.0009892194066,-0.003693276085,5.313714027,0.008343198337,-0.9307165146,5.096767426,-0.06152042374,-0.02925278805,-6.489954472
25717,1789654058519356911,18,115.2233999,-0.001211731695,-0.003197845304,5.238819122,0.008343198337,-0.945554018,4.934518337,-0.06225174293,-0.02152070403,-6.704808235
25717,1789654058519356911,19,115.3532162,-0.001344116637,-0.002396764467,5.143886566,0.008343198337,-0.9548539519,4.766898155,-0.06278976053,-0.01532343868,-6.701324463
25717,1789654058519356911,20,115.4804568,-0.001345951227,-0.001230827533,5.032547474,0.008343198337,-0.9584669471,4.599365234,-0.06317284703,-0.01202266756,-6.509765148
25717,1789654058519356911,21,115.6047574,-0.001172182849,0.0003738725791,4.908807278,0.008343198337,-0.9567517042,4.436621189,-0.0634734109,-0.01291941106,-6.162480831
25717,1789654058519356911,22,115.725854,-0.0007752177189,0.002461251337,4.776786327,0.008343198337,-0.9505647421,4.282559395,-0.06379639357,-0.01891531795,-5.691877842
25717,1789654058519356911,23,115.8435822,-0.000128199521,0.004728531465,4.640507698,0.008343198337,-0.9411815405,4.140262604,-0.06426927447,-0.02989136055,-5.133812904
25717,1789654058519356911,24,115.9578766,0.0006666473346,0.005307345651,4.503731728,0.008343198337,-0.9301253557,4.011917114,-0.06501656026,-0.04379653931,-4.527620792
25717,1789654058519356911,25,116.0687711,0.001367480494,0.003387870034,4.369808674,0.008343198337,-0.9188729525,3.898726702,-0.06611147523,-0.05704179034,-3.914773226
25717,1789654058519356911,26,116.1763802,0.00176858413,2.740044147e-05,4.241544247,0.008343198337,-0.9085347652,3.800857306,-0.06753751636,-0.06612745672,-3.338498592
25717,1789654058519356911,27,116.2808781,0.001790392096,-0.003761296161,4.121088505,0.008343198337,-0.899664402,3.717394829,-0.06919070333,-0.0688636899,-2.841302633
25717,1789654058519356911,28,116.3824821,0.00144747342,-0.007256788202,4.009839058,0.008343198337,-0.8922502995,3.646362305,-0.07091229409,-0.06536643952,-2.465471745
25717,1789654058519356911,29,116.4814338,0.000868371164,-0.008843525313,3.908373356,0.008343198337,-0.8858891726,3.584725618,-0.07254645228,-0.05929473415,-2.253649712
25717,1789654058519356911,30,116.5779795,0.0002598819556,-0.008276252076,3.816394329,0.008343198337,-0.8801547289,3.528384447,-0.0740288198,,
