bag_time,time,x,y,z,yaw,vx,vy,vz,wx,wy,wz
1788888674.1111727,1788888674.0639045,0.9604,2.1347,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.1602025,1788888674.1134248,0.9636,2.119,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.2111332,1788888674.163829,0.967,2.1027,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.2603724,1788888674.2135684,0.9703,2.0867,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.3093586,1788888674.2635136,0.9736,2.0711,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.3601558,1788888674.3139822,0.977,2.0548,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.4092405,1788888674.3635252,0.9802,2.0391,0.0591,-1.3659129841059083,0.3263,0.0,0.0101,0.0,0.0,0.0
1788888674.460326,1788888674.4135816,0.9835,2.0231,0.0591,-1.3674799018672006,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888674.5114076,1788888674.463832,0.9869,2.0068,0.0591,-1.3691955044374293,0.3262,-0.0055,0.0101,0.0014,0.0,-0.0337
1788888674.560786,1788888674.513843,0.9901,1.9908,0.0591,-1.3708846543827535,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888674.6092892,1788888674.5633554,0.9933,1.9752,0.0591,-1.3726020872869753,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888674.6603048,1788888674.6135752,0.9965,1.9588,0.0591,-1.3741622755576013,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888674.710249,1788888674.663863,0.9997,1.9428,0.0591,-1.3743149810383621,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888674.7605603,1788888674.713788,1.0029,1.9268,0.0591,-1.3743149810383621,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888674.8102925,1788888674.764192,1.0061,1.9108,0.0591,-1.3743149810383621,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888674.8611414,1788888674.8138099,1.0093,1.8948,0.0591,-1.3743169431582114,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888674.911933,1788888674.863754,1.0125,1.8788,0.0591,-1.3743169431582114,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888674.960317,1788888674.9142048,1.0156,1.8628,0.0591,-1.3743169431582114,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888675.013517,1788888674.9637804,1.0188,1.8468,0.0591,-1.3757272475164108,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888675.061005,1788888675.014972,1.022,1.8304,0.0591,-1.3774419481039224,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888675.10888,1788888675.0633671,1.025,1.8151,0.0591,-1.3791317552292957,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888675.160492,1788888675.1132705,1.0281,1.799,0.0591,-1.38084867174426,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888675.2101963,1788888675.1641052,1.0312,1.7827,0.0591,-1.3824112426360187,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888675.2615163,1788888675.2138715,1.0343,1.7667,0.0591,-1.38253442552618,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888675.3114464,1788888675.263806,1.0373,1.7506,0.0591,-1.3839738221478728,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888675.3611693,1788888675.313954,1.0403,1.7346,0.0591,-1.3858181399732539,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888675.4111667,1788888675.3635685,1.0433,1.7185,0.0591,-1.387378758294844,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888675.4600816,1788888675.4134293,1.0462,1.7028,0.0591,-1.3889413688567,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888675.5118945,1788888675.4637434,1.0492,1.6864,0.0591,-1.3907834136593373,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888675.5625198,1788888675.5137107,1.0521,1.6704,0.0591,-1.392499554053103,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888675.6121619,1788888675.5638723,1.055,1.6543,0.0591,-1.3924951941302781,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888675.6610944,1788888675.6137724,1.0578,1.6383,0.0591,-1.3924975720397137,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888675.7103987,1788888675.6634023,1.0607,1.6225,0.0591,-1.392499554053103,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888675.7601836,1788888675.7140148,1.0636,1.6061,0.0591,-1.392499554053103,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888675.8100336,1788888675.7635245,1.0665,1.5904,0.0591,-1.392499554053103,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888675.8629313,1788888675.8137124,1.0694,1.574,0.0591,-1.392499554053103,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888675.9110763,1788888675.8643541,1.0723,1.5579,0.0591,-1.3939086754558014,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888675.9591882,1788888675.9134836,1.0751,1.5422,0.0591,-1.3956246056611552,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888676.010112,1788888675.9635456,1.0779,1.5261,0.0591,-1.3973157983837026,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888676.0614204,1788888676.013468,1.0807,1.51,0.0591,-1.3988784237035483,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.111238,1788888676.0638347,1.0836,1.4936,0.0591,-1.400722963075173,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.16092,1788888676.1137974,1.0863,1.4776,0.0591,-1.4024384498766216,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.2094254,1788888676.1634893,1.0889,1.4618,0.0591,-1.404000950334429,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.2599866,1788888676.214157,1.0917,1.4454,0.0591,-1.4056907376216143,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.3110561,1788888676.2635612,1.0943,1.4293,0.0591,-1.4075329724903045,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.361263,1788888676.3135262,1.0969,1.4135,0.0591,-1.4090955476715143,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.4111686,1788888676.3637772,1.0996,1.397,0.0591,-1.4090931827182975,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888676.4610255,1788888676.4136488,1.1022,1.3813,0.0591,-1.4090955476715143,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888676.5110462,1788888676.4636493,1.1048,1.3648,0.0591,-1.4106580988935333,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.561243,1788888676.5134928,1.1074,1.349,0.0591,-1.412220624248053,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.609326,1788888676.5635548,1.1099,1.3329,0.0591,-1.4140651955339198,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.659117,1788888676.613571,1.1124,1.3168,0.0591,-1.4156276778858745,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888676.7101119,1788888676.663368,1.1149,1.3007,0.0591,-1.4174722367018604,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.7599993,1788888676.7137136,1.1175,1.2842,0.0591,-1.4190346669775689,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888676.8091967,1788888676.7633476,1.1199,1.2684,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888676.8601053,1788888676.8135793,1.1223,1.2523,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888676.9111485,1788888676.8635845,1.1249,1.2358,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888676.9612634,1788888676.9139283,1.1273,1.2197,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888677.0136914,1788888676.963816,1.1298,1.2036,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888677.0602756,1788888677.0139506,1.1323,1.1874,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888677.112016,1788888677.063656,1.1347,1.1713,0.0591,-1.419030303756238,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888677.160244,1788888677.1132402,1.1371,1.1555,0.0591,-1.4205970611568006,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888677.208907,1788888677.1635232,1.1396,1.1393,0.0591,-1.4222899993515281,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888677.2589424,1788888677.2133973,1.1419,1.1232,0.0591,-1.4238524323056259,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888677.310045,1788888677.2635663,1.1444,1.1067,0.0591,-1.4256946939422275,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888677.3609989,1788888677.3137133,1.1467,1.0906,0.0591,-1.4272550183153192,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888677.4103408,1788888677.3632371,1.149,1.0747,0.0591,-1.4274039171148656,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888677.4618022,1788888677.4137604,1.1513,1.0583,0.0591,-1.4288173308331265,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888677.5101163,1788888677.4633021,1.1536,1.0424,0.0591,-1.430510800868131,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888677.5605998,1788888677.5135765,1.1558,1.0263,0.0591,-1.4322240627088605,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888677.60998,1788888677.5634432,1.1581,1.0101,0.0591,-1.4339176954760156,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888677.6611807,1788888677.6142297,1.1603,0.9936,0.0591,-1.4356306337217528,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888677.7098758,1788888677.6634533,1.1625,0.9778,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888677.760327,1788888677.714126,1.1647,0.9613,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888677.8098085,1788888677.7635694,1.1669,0.9451,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888677.8600132,1788888677.8140452,1.1691,0.9289,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888677.91141,1788888677.8635123,1.1713,0.9127,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888677.9620347,1788888677.914063,1.1735,0.8966,0.0591,-1.435757868414153,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888678.010921,1788888677.9633088,1.1757,0.8807,0.0591,-1.4370421083764173,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888678.0599816,1788888678.0142262,1.1778,0.8642,0.0591,-1.4388865489871578,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888678.1102571,1788888678.063345,1.1799,0.8484,0.0591,-1.4404486182864538,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888678.1614397,1788888678.1135747,1.182,0.8322,0.0591,-1.4421403882761514,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888678.2097988,1788888678.1641774,1.1841,0.8157,0.0591,-1.4439848233533417,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888678.2602992,1788888678.214066,1.1862,0.7995,0.0591,-1.4455468258753035,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888678.3123865,1788888678.2637062,1.1882,0.7833,0.0591,-1.4472391609389175,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888678.3616815,1788888678.3140736,1.1902,0.7671,0.0591,-1.4489509597628691,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888678.4113832,1788888678.3641367,1.1921,0.7509,0.0591,-1.4506454670324327,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888678.4626,1788888678.4133747,1.1941,0.7347,0.0591,-1.450641105259283,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888678.5122023,1788888678.4639356,1.196,0.7185,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888678.5602224,1788888678.5136402,1.198,0.7026,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888678.609381,1788888678.5634272,1.1999,0.6864,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888678.6627333,1788888678.613322,1.2019,0.6702,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888678.7130983,1788888678.6646335,1.2039,0.6533,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888678.7635746,1788888678.714491,1.2059,0.6371,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888678.8110528,1788888678.7648847,1.2078,0.6209,0.0591,-1.4506431526430135,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888678.8604279,1788888678.8134868,1.2097,0.6054,0.0591,-1.4520576884945808,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888678.9112206,1788888678.8637645,1.2116,0.5892,0.0591,-1.4537690583588523,0.3262,-0.0055,0.0101,0.0014,0.0,-0.0337
1788888678.962433,1788888678.9140413,1.2135,0.5726,0.0591,-1.4554638102240722,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788888679.0109599,1788888678.9637208,1.2154,0.5564,0.0591,-1.4571587279481228,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888679.060036,1788888679.0132854,1.2172,0.5405,0.0591,-1.4587181724536715,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888679.109448,1788888679.0634198,1.219,0.5243,0.0591,-1.4605623458215087,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788888679.1625035,1788888679.113931,1.2208,0.5078,0.0591,-1.4621239247809688,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888679.2123253,1788888679.1638894,1.2225,0.4915,0.0591,-1.4638191138853698,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888679.2608783,1788888679.2136478,1.2242,0.4753,0.0591,-1.465661093845113,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788888679.3093143,1788888679.263297,1.2259,0.4594,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888679.361577,1788888679.3136892,1.2276,0.4428,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0003,0.0,0.0
1788888679.4109867,1788888679.3642116,1.2294,0.4266,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888679.4600863,1788888679.4133065,1.231,0.4107,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0002,0.0,0.0
1788888679.5090337,1788888679.4633787,1.2328,0.3945,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888679.5591412,1788888679.5132585,1.2345,0.3782,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888679.6116762,1788888679.56354,1.2362,0.362,0.0591,-1.4656587928345828,0.3263,0.0,0.0101,-0.0001,0.0,0.0
1788888679.6611426,1788888679.613339,1.2379,0.3458,0.0591,-1.4670759884175573,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
