stamp_s,speed_pred_mps,speed_mps,body_u_mps,body_v_mps,x_m,y_m,wheel_update_used,turn_mode,reset_epoch,timing_degraded
1789484707.4768279,17.59467012181284,17.59467012181284,17.59467012181284,0,93.426455751543585,0.011576358060041687,0,0,0,0
1789484707.5018287,17.620043444514295,17.620043444514295,17.620043444514295,0,93.866651833234485,0.012939572436781137,0,0,0,0
1789484707.5268278,17.641907001374438,17.641907001374438,17.641897857057256,-0.017962357947865545,94.307382098457595,0.017989075169368429,0,1,0,0
1789484707.5518289,17.663760796770369,17.663760796770369,17.663758533653279,-0.0089414938746184072,94.748610673841114,0.027876820893211557,0,1,0,0
1789484707.5768278,17.686417613281389,17.686417613281389,17.686417580484491,-0.0010770883086143237,95.190229459116622,0.042409348516444151,0,1,0,0
1789484707.6018276,17.709981419302967,17.709981419302967,17.709981347469196,0.001595101734499775,95.632283253018784,0.061187477893759168,0,1,0,0
1789484707.6268289,17.735137358487268,17.735137358487268,17.735137070274519,0.0031973403584972032,96.074776024538323,0.084123490966698675,0,1,0,0
1789484707.6518278,17.760588731548772,17.760588731548772,17.760588299314762,0.0039183492495148565,96.517619807518486,0.11130368865664185,0,1,0,0
1789484707.6768289,17.787444498951768,17.787444498951768,17.787443706900202,0.0053082149454334385,96.960876864696871,0.14272093544936276,0,1,0,0
1789484707.7018278,17.814965633900435,17.814965633900435,17.814964550002909,0.0062144342619985448,97.404457607998836,0.17836587036650559,0,1,0,0
1789484707.7268279,17.843607714826508,17.843607714826508,17.843606378168005,0.0069066358069568325,97.848405251650064,0.2182302653346811,0,1,0,0
1789484707.7518289,17.87337645187268,17.87337645187268,17.873374878207859,0.0075002270003416043,98.292705905582665,0.26230117088309124,0,1,0,0
1789484707.7768278,17.904372205960943,17.904372205960943,17.90437043145652,0.0079713720411265006,98.737289324213478,0.31062742096755919,0,1,0,0
1789484707.8018286,17.937199554218754,17.937199554218754,17.937197343056638,0.0089064082203100386,99.182225676539787,0.36322269950184749,0,1,0,0
1789484707.826828,17.970553817832663,17.970553817832663,17.970551606574741,0.0089148782454863025,99.62744677041853,0.42007111137732039,0,1,0,0
1789484707.8518279,18.004727155002659,18.004727155002659,18.004724970599614,0.0088689997668099513,100.07296718756871,0.48115507063844332,0,1,0,0
1789484707.8768287,18.039696593738313,18.039696593738313,18.039694493347074,0.0087052189469035857,100.51876833011856,0.54653535484295102,0,1,0,0
1789484707.9018278,18.075369685839256,18.075369685839256,18.075367816024645,0.008221628621739625,100.96478328060695,0.61620051813500931,0,1,0,0
1789484707.9268289,18.111889864665908,18.111889864665908,18.111888160132985,0.0078577746400439533,101.41105699153536,0.6901538550052978,0,1,0,0
1789484707.9518278,18.148653578371466,18.148653578371466,18.148652122280275,0.0072699509658526226,101.85749270611737,0.76837692363570254,0,1,0,0
1789484707.9768279,18.185684317507111,18.185684317507111,18.185683074210793,0.0067246105558886405,102.30411831017766,0.85087486769071075,0,1,0,0
1789484708.0018287,18.222978958250458,18.222978958250458,18.222977895438834,0.0062237598420315163,102.75088196576688,0.93770357631860346,0,1,0,0
1789484708.0268278,18.260659959485373,18.260659959485373,18.260658987531965,0.005957937593802142,103.19770986485521,1.0288519930899198,0,1,0,0
1789484708.0518289,18.298522647464061,18.298522647464061,18.298521847363528,0.0054112211959299467,103.64462066335922,1.1243921752656114,0,1,0,0
1789484708.0768278,18.336272379183445,18.336272379183445,18.336271852060722,0.0043966955056715757,104.09150738199433,1.2242834620839065,0,1,0,0
1789484708.1018276,18.374037535987934,18.374037535987934,18.374037294228582,0.0029806359670110799,104.5383867546888,1.3285247068873283,0,1,0,0
1789484708.1268289,18.41255978793594,18.41255978793594,18.412559657988467,0.0021875400041075333,104.98523640523644,1.4371205899377544,0,1,0,0
1789484708.1518278,18.451181318277175,18.451181318277175,18.451181201315848,0.0020775344236172136,105.43195859078347,1.5500556029425707,0,1,0,0
1789484708.1768289,18.489771917523132,18.489771917523132,18.48977177150929,0.0023236878566427967,105.87857643085182,1.6674202753638339,0,1,0,0
