throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
1.0,4.0,4.217614998837164,0.8449808458774549,5
1.0,4.5,4.19636277279355,0.13301009438529676,4
1.0,5.0,3.7854389939398994,0.25820054465561204,6
1.0,5.5,3.73718865148172,0.22876507517618097,4
1.0,6.0,3.738648058149625,1.3350867011483853,7
1.0,6.5,3.60282824842272,0.33307909988924117,9
1.0,7.0,3.403460843431629,0.24482588463430202,8
1.0,7.5,3.3742483937180765,0.38685476319487316,9
1.0,8.0,3.0560616345711002,0.9849672964573953,10
1.0,8.5,3.042273963005978,0.89960883382144,12
1.0,9.0,2.8217656715839636,0.4534463789112806,11
1.0,9.5,2.9020838780270504,0.2680584128733951,14
1.0,10.0,2.648013945618222,0.22645129462492347,13
1.0,10.5,2.4201143525264124,0.27282219146588493,13
1.0,11.0,2.269865116677111,0.16213472527226733,14
1.0,11.5,2.1383737760181383,0.5533026171364753,17
1.0,12.0,2.0573793327055356,0.4299512942986017,21
1.0,12.5,1.9452406481909372,0.23244964435195878,23
1.0,13.0,1.7807557975974402,0.20109152323977048,25
1.0,13.5,1.577621434457498,0.14867034400872065,26
1.0,14.0,1.529451716084551,0.11627590371053309,28
1.0,14.5,1.348005593250629,0.1258227532368158,31
1.0,15.0,1.2066569146052621,0.16768303032628373,36
1.0,15.5,1.1188961208701644,0.13766327973339887,39
1.0,16.0,0.9775088579250046,0.11645971151115127,47
1.0,16.5,0.8420561853888459,0.11050350960790979,55
1.0,17.0,0.6806071854606157,0.12740762568158095,64
1.0,17.5,0.5364316377942658,0.08014858130409702,83
1.0,18.0,0.39966603058778233,0.06543211673195581,116
1.0,18.5,0.25348399625381784,0.047392903975612265,177
1.0,19.0,0.2771324113255193,0.08283252588415727,143
1.0,19.5,0.7085616805235386,0.19052358825726268,53
1.0,20.0,1.4069011711832966,0.24643555539546866,28
1.0,20.5,2.111029799958585,0.22049162931766514,18
1.0,21.0,2.425671518124837,0.26048934601166923,15
1.0,21.5,2.267933031360939,0.2995770634727055,18
1.0,22.0,1.5543873538133695,0.37815326485335515,29
1.0,22.5,0.16169706668415096,0.28806659857921796,130
