time_s,collision_count
1788870524.834265,0
1788870524.905771,0
1788870524.9910946,0
1788870525.0654535,0
1788870525.1312323,0
1788870525.1902692,0
1788870525.258616,0
1788870525.3290298,0
1788870525.3890991,0
1788870525.4581795,0
1788870525.5327165,0
1788870525.6025815,0
1788870525.6616669,0
1788870525.729265,0
1788870525.8082657,0
1788870525.882039,0
1788870525.955066,0
1788870526.029235,0
1788870526.103444,0
1788870526.1779103,0
1788870526.2507775,0
1788870526.3039734,0
1788870526.375031,0
1788870526.4275067,0
1788870526.502994,0
1788870526.5575764,0
1788870526.6261735,0
1788870526.6827621,0
1788870526.7525332,0
1788870526.8256085,0
1788870526.8787413,0
1788870526.95308,0
1788870527.0082753,0
1788870527.0793269,0
1788870527.1559093,0
1788870527.2293715,0
1788870527.3043222,0
1788870527.3807878,0
1788870527.453753,0
1788870527.5315452,0
1788870527.60414,0
1788870527.6797163,0
1788870527.7549505,0
1788870527.8260117,0
1788870527.9009173,0
1788870527.9536898,0
1788870528.0264862,0
1788870528.0821276,0
1788870528.1510856,0
1788870528.2056065,0
1788870528.2770963,0
1788870528.351078,0
1788870528.4084415,0
1788870528.4778302,0
1788870528.531196,0
1788870528.601787,0
1788870528.6760824,0
1788870528.7292428,0
1788870528.799125,0
1788870528.8514674,0
1788870528.925428,0
1788870528.9780023,0
1788870529.050241,0
1788870529.1061368,0
1788870529.1770658,0
1788870529.231276,0
1788870529.303015,0
1788870529.3754916,0
1788870529.4288416,0
1788870529.5025883,0
1788870529.5567822,0
1788870529.625587,0
1788870529.6824064,0
1788870529.7514648,0
1788870529.8043733,0
1788870529.8755183,0
1788870529.9307165,0
1788870530.0018933,0
1788870530.0765882,0
1788870530.1309683,0
1788870530.202052,0
1788870530.2772074,0
1788870530.3306699,0
1788870530.4017158,0
1788870530.4556472,0
1788870530.5298376,0
1788870530.6076448,0
1788870530.6881413,0
1788870530.7610197,0
1788870530.8292832,0
1788870530.907611,0
1788870530.9812207,0
1788870531.0446925,0
1788870531.1109927,0
1788870531.1829712,0
1788870531.258653,0
1788870531.3364744,0
1788870531.409996,0
1788870531.4922636,0
1788870531.5809495,0
1788870531.6502926,0
1788870531.718443,0
1788870531.8009245,0
1788870531.860548,0
1788870531.9305518,0
1788870532.005563,0
1788870532.0616975,0
1788870532.1274338,0
1788870532.2024176,0
1788870532.2765806,0
1788870532.3311076,0
1788870532.4028554,0
1788870532.4782035,0
1788870532.535342,0
1788870532.605864,0
1788870532.677301,0
1788870532.7341702,0
1788870532.8032782,0
1788870532.8799076,0
1788870532.9649837,0
1788870533.03513,0
1788870533.105782,0
1788870533.1907136,0
1788870533.2557507,0
1788870533.3372672,0
1788870533.4044116,0
1788870533.483186,0
1788870533.555192,0
1788870533.62785,0
1788870533.6831584,0
1788870533.7514648,0
1788870533.8263483,0
1788870533.8813634,0
1788870533.9523978,0
1788870534.0279584,0
1788870534.1039834,0
1788870534.175946,0
1788870534.229488,0
1788870534.3007426,0
1788870534.3538709,0
1788870534.4263747,0
1788870534.5025508,0
1788870534.5568414,0
1788870534.6265593,0
1788870534.7004874,0
1788870534.7541058,0
1788870534.832886,0
1788870534.9008489,0
1788870534.9569082,0
1788870535.0274878,0
1788870535.0866451,0
1788870535.1515427,0
1788870535.225714,0
1788870535.2803452,0
1788870535.3528335,0
1788870535.408244,0
1788870535.4804342,0
1788870535.5552177,0
1788870535.6276977,0
1788870535.7011983,0
1788870535.7558928,0
1788870535.8281558,0
1788870535.901694,0
1788870535.9546652,0
1788870536.0285988,0
1788870536.1019704,0
1788870536.1557872,0
1788870536.2246957,0
1788870536.279178,0
1788870536.3524184,0
1788870536.4044979,0
1788870536.4775724,0
1788870536.5338972,0
1788870536.600686,0
1788870536.6544242,0
1788870536.724806,0
1788870536.7772462,0
1788870536.8501852,0
1788870536.9037015,0
1788870536.9763572,0
1788870537.0324516,0
1788870537.1022065,0
1788870537.1770306,0
1788870537.2307968,0
1788870537.300018,0
1788870537.353429,0
1788870537.425775,0
1788870537.4796598,0
1788870537.552451,0
1788870537.6290615,0
1788870537.684432,0
1788870537.7500072,0
1788870537.8033445,0
1788870537.873801,0
1788870537.9270663,0
1788870538.0026686,0
1788870538.0586607,0
1788870538.1272604,0
1788870538.2007377,0
1788870538.254927,0
1788870538.3238697,0
1788870538.3781102,0
1788870538.4575093,0
1788870538.5312264,0
1788870538.6048822,0
1788870538.6820786,0
1788870538.7540314,0
1788870538.833802,0
1788870538.9052775,0
1788870538.9825819,0
1788870539.06712,0
1788870539.1292427,0
1788870539.1895514,0
1788870539.258989,0
1788870539.329853,0
1788870539.4114666,0
1788870539.4874134,0
1788870539.5548444,0
1788870539.6123574,0
1788870539.6799088,0
1788870539.7522876,0
1788870539.8257713,0
1788870539.8807106,0
1788870539.9506512,0
1788870540.0041637,0
1788870540.0776682,0
1788870540.1351585,0
1788870540.2010016,0
1788870540.2753932,0
1788870540.3285298,0
1788870540.3978868,0
1788870540.4520311,0
1788870540.5260794,0
1788870540.5810325,0
1788870540.6506863,0
1788870540.703478,0
1788870540.7754028,0
1788870540.8275692,0
1788870540.8978298,0
1788870540.9507668,0
1788870541.026056,0
1788870541.0819423,0
1788870541.150309,0
1788870541.2264357,0
1788870541.280547,0
1788870541.3517604,0
1788870541.4049027,0
1788870541.4784875,0
1788870541.5544431,0
1788870541.6293497,0
1788870541.7099164,0
1788870541.7826896,0
1788870541.8551083,0
1788870541.928199,0
1788870542.0073795,0
1788870542.07654,0
1788870542.1492155,0
1788870542.216078,0
1788870542.2923768,0
1788870542.3533602,0
1788870542.4360802,0
1788870542.5149164,0
1788870542.577675,0
1788870542.6359658,0
1788870542.7026923,0
1788870542.757326,0
1788870542.8281217,0
1788870542.8802562,0
1788870542.951409,0
1788870543.006647,0
1788870543.0776467,0
1788870543.1519713,0
1788870543.227455,0
1788870543.284041,0
1788870543.353806,0
1788870543.407604,0
1788870543.4790552,0
1788870543.5836291,0
1788870543.6574001,0
1788870543.7291095,0
1788870543.7903497,0
1788870543.8671598,0
1788870543.9308603,0
1788870544.0072143,0
1788870544.078868,0
1788870544.1528509,0
1788870544.2284932,0
1788870544.3009255,0
1788870544.355575,0
1788870544.4289415,0
1788870544.4863925,0
1788870544.5548737,0
1788870544.6279907,0
1788870544.6869428,0
1788870544.7579124,0
1788870544.8291664,0
1788870544.9022138,0
1788870544.9583037,0
1788870545.0273628,0
1788870545.1014125,0
1788870545.1762595,0
1788870545.2302022,0
1788870545.3009248,0
1788870545.3544583,0
1788870545.4264083,0
1788870545.48273,0
1788870545.5521696,0
1788870545.604837,0
1788870545.6755035,0
1788870545.7302456,0
1788870545.8009214,0
1788870545.8559623,0
1788870545.926789,0
1788870545.9825485,0
1788870546.053036,0
1788870546.1275258,0
1788870546.1803281,0
1788870546.2498877,0
1788870546.3017528,0
1788870546.3748615,0
1788870546.4274466,0
1788870546.504612,0
1788870546.577887,0
1788870546.6502728,0
1788870546.704539,0
1788870546.7757554,0
1788870546.8290994,0
1788870546.900317,0
1788870546.954013,0
1788870547.0280018,0
1788870547.1015184,0
1788870547.153851,0
1788870547.2251146,0
1788870547.277977,0
1788870547.3521328,0
1788870547.4053564,0
1788870547.4768546,0
1788870547.5332608,0
1788870547.6033146,0
1788870547.6793466,0
1788870547.756087,0
1788870547.8333242,0
1788870547.9126387,0
1788870547.9927201,0
1788870548.0624518,0
1788870548.1367023,0
1788870548.2073507,0
1788870548.2812648,0
1788870548.3567746,0
1788870548.4297583,0
1788870548.4908097,0
1788870548.5583842,0
1788870548.6289082,0
1788870548.7020633,0
1788870548.7776787,0
1788870548.8314533,0
1788870548.9013984,0
1788870548.9561746,0
1788870549.028703,0
1788870549.1027188,0
1788870549.176688,0
1788870549.2304864,0
1788870549.3005044,0
1788870549.3530188,0
1788870549.4250283,0
1788870549.4776692,0
1788870549.552684,0
1788870549.6254249,0
1788870549.6998591,0
1788870549.752601,0
1788870549.824847,0
1788870549.8770378,0
1788870549.9510386,0
1788870550.0066884,0
1788870550.0784898,0
1788870550.151574,0
1788870550.205254,0
1788870550.2775657,0
1788870550.3344624,0
1788870550.4053066,0
1788870550.4816864,0
1788870550.5573614,0
1788870550.6330686,0
1788870550.7059336,0
1788870550.7805333,0
1788870550.8556728,0
1788870550.9322574,0
1788870551.0080726,0
1788870551.0819967,0
1788870551.1561964,0
1788870551.2295861,0
1788870551.3025837,0
1788870551.376588,0
1788870551.4517846,0
1788870551.5085952,0
1788870551.578081,0
1788870551.6517158,0
1788870551.7037961,0
1788870551.7745712,0
1788870551.8294601,0
1788870551.8990586,0
1788870551.9523728,0
1788870552.0275164,0
1788870552.0845835,0
1788870552.1514044,0
1788870552.2054033,0
1788870552.2750502,0
1788870552.3475482,0
1788870552.4001012,0
1788870552.475349,0
1788870552.5298538,0
1788870552.6006575,0
1788870552.6532676,0
1788870552.7254877,0
1788870552.7811012,0
1788870552.8505962,0
1788870552.903847,0
1788870552.976842,0
1788870553.0527725,0
1788870553.107389,0
1788870553.1757102,0
1788870553.2286432,0
1788870553.2998483,0
1788870553.3736777,0
1788870553.4298637,0
1788870553.5044038,0
1788870553.5606446,0
1788870553.6263556,0
1788870553.682249,0
1788870553.751329,0
1788870553.8054347,0
1788870553.8743677,0
1788870553.9272454,0
1788870554.0023553,0
1788870554.0781124,0
1788870554.132886,0
1788870554.2025607,0
1788870554.2557068,0
1788870554.3254402,0
1788870554.3767598,0
1788870554.4510515,0
1788870554.5063562,0
1788870554.5769467,0
1788870554.6307092,0
1788870554.7012463,0
1788870554.7542486,0
1788870554.825005,0
1788870554.877747,0
1788870554.9510977,0
1788870555.0054371,0
1788870555.0767708,0
1788870555.1290781,0
1788870555.2025375,0
1788870555.256285,0
1788870555.3249536,0
1788870555.3789568,0
1788870555.4525726,0
1788870555.508171,0
1788870555.5765362,0
1788870555.6294785,0
1788870555.7014349,0
1788870555.7547276,0
1788870555.8270464,0
1788870555.8821735,0
1788870555.9517977,0
1788870556.0093303,0
1788870556.0783055,0
1788870556.1533577,0
1788870556.2101247,0
1788870556.276285,0
1788870556.3504157,0
1788870556.4030633,0
1788870556.4774067,0
1788870556.531195,0
1788870556.601354,0
1788870556.6548033,0
1788870556.726626,0
1788870556.7999756,0
1788870556.8519835,0
1788870556.9272802,0
1788870557.002046,0
1788870557.056227,0
1788870557.1262298,0
1788870557.200674,0
1788870557.2563076,0
1788870557.32686,0
1788870557.3787775,0
1788870557.4526315,0
1788870557.5273511,0
1788870557.580809,0
1788870557.652951,0
1788870557.725374,0
1788870557.7778094,0
1788870557.85029,0
1788870557.9039712,0
1788870557.9775543,0
1788870558.0541694,0
1788870558.111868,0
1788870558.177694,0
1788870558.2521913,0
1788870558.3044984,0
1788870558.3763964,0
1788870558.430858,0
1788870558.50319,0
1788870558.5779905,0
1788870558.6524644,0
1788870558.7271338,0
1788870558.80241,0
1788870558.8772407,0
1788870558.9529598,0
1788870559.007462,0
1788870559.0793495,0
1788870559.15222,0
1788870559.226664,0
1788870559.3011677,0
1788870559.3540654,0
1788870559.426182,0
1788870559.501576,0
1788870559.5560405,0
1788870559.626424,0
1788870559.68054,0
1788870559.7490523,0
1788870559.8008935,0
1788870559.8760126,0
1788870559.9309955,0
1788870560.001775,0
1788870560.0563293,0
1788870560.1290452,0
1788870560.1830976,0
1788870560.251713,0
1788870560.3054254,0
1788870560.377241,0
1788870560.4338708,0
1788870560.5028112,0
1788870560.559575,0
1788870560.6286142,0
1788870560.702019,0
1788870560.7561564,0
1788870560.8258045,0
1788870560.8779142,0
1788870560.950878,0
1788870561.0293806,0
1788870561.0856721,0
1788870561.1587312,0
1788870561.2298794,0
1788870561.305065,0
1788870561.378767,0
1788870561.456601,0
1788870561.5384743,0
1788870561.610347,0
1788870561.6818871,0
1788870561.7456985,0
1788870561.8123364,0
1788870561.8856187,0
1788870561.9565444,0
1788870562.0190287,0
1788870562.0888748,0
1788870562.1569502,0
1788870562.2302263,0
1788870562.3053293,0
1788870562.3856707,0
1788870562.4607103,0
1788870562.569807,0
1788870562.6396246,0
1788870562.7170534,0
1788870562.7867362,0
1788870562.8538303,0
1788870562.9128869,0
1788870562.9814172,0
1788870563.0604558,0
1788870563.1373577,0
1788870563.2077446,0
1788870563.3075275,0
1788870563.4094167,0
1788870563.5182824,0
1788870563.6116657,0
1788870563.6910517,0
1788870563.7567303,0
1788870563.8284209,0
1788870563.8875859,0
1788870563.9656513,0
1788870564.0359697,0
1788870564.1197352,0
1788870564.2114737,0
1788870564.2878573,0
1788870564.3578906,0
1788870564.4569116,0
1788870564.5506546,0
1788870564.6149547,0
1788870564.6768916,0
1788870564.7352848,0
1788870564.8014479,0
1788870564.8568594,0
1788870564.9269958,0
1788870564.9810896,0
1788870565.0622044,0
1788870565.127948,0
1788870565.2022276,0
1788870565.255534,0
1788870565.32783,0
1788870565.4004714,0
1788870565.4768412,0
1788870565.5324235,0
1788870565.6042347,0
1788870565.677891,0
1788870565.7521148,0
1788870565.8256764,0
1788870565.8788707,0
1788870565.9520676,0
1788870566.0078933,0
1788870566.0820622,0
1788870566.1541722,0
1788870566.2268472,0
1788870566.27933,0
1788870566.3516042,0
1788870566.4041336,0
1788870566.4776247,0
1788870566.5529647,0
1788870566.6096966,0
1788870566.6785476,0
1788870566.7511008,0
1788870566.8260636,0
1788870566.9005017,0
1788870566.9790657,0
1788870567.0514734,0
1788870567.1057575,0
1788870567.1762612,0
1788870567.230848,0
1788870567.3021615,0
1788870567.3576145,0
1788870567.429781,0
1788870567.5029907,0
1788870567.5784564,0
1788870567.6526566,0
1788870567.727898,0
1788870567.7837133,0
1788870567.8520145,0
1788870567.9068084,0
1788870567.977002,0
1788870568.0533783,0
1788870568.1099248,0
1788870568.1855233,0
1788870568.2624278,0
1788870568.3388605,0
1788870568.411075,0
1788870568.479251,0
1788870568.5546165,0
1788870568.6297371,0
1788870568.7039964,0
1788870568.7784135,0
1788870568.8519895,0
1788870568.9129548,0
1788870568.984484,0
1788870569.0565634,0
1788870569.1332755,0
1788870569.2075505,0
1788870569.280932,0
1788870569.3539233,0
1788870569.4344437,0
1788870569.5029895,0
1788870569.5607097,0
1788870569.628979,0
1788870569.7041302,0
1788870569.7759428,0
1788870569.8299944,0
1788870569.901007,0
1788870569.9540343,0
1788870570.0273385,0
1788870570.0834398,0
1788870570.1514506,0
1788870570.2265327,0
1788870570.300639,0
1788870570.3758974,0
1788870570.4325702,0
1788870570.502979,0
1788870570.5780122,0
1788870570.6328936,0
1788870570.7023597,0
1788870570.7792518,0
1788870570.8520525,0
1788870570.9289193,0
1788870570.9874797,0
1788870571.0556319,0
1788870571.1294703,0
1788870571.204953,0
1788870571.2767105,0
1788870571.330859,0
1788870571.4000022,0
1788870571.4553018,0
1788870571.5278435,0
1788870571.602877,0
1788870571.675979,0
1788870571.7308376,0
1788870571.8009877,0
1788870571.8535545,0
1788870571.9266567,0
1788870571.9816246,0
1788870572.0522811,0
1788870572.1084042,0
1788870572.1766422,0
1788870572.2302833,0
1788870572.3000953,0
1788870572.353218,0
1788870572.4257169,0
1788870572.4801788,0
1788870572.5522358,0
1788870572.6091084,0
1788870572.676125,0
1788870572.7300806,0
1788870572.8006442,0
1788870572.8527071,0
1788870572.9262877,0
1788870572.980897,0
1788870573.0514965,0
1788870573.1070554,0
1788870573.1771653,0
1788870573.230588,0
1788870573.3000462,0
1788870573.3522441,0
1788870573.4262185,0
1788870573.4817588,0
1788870573.5519953,0
1788870573.6057706,0
1788870573.6774745,0
1788870573.7317822,0
1788870573.8005157,0
1788870573.8521397,0
1788870573.9256508,0
1788870573.9817405,0
1788870574.053003,0
1788870574.106723,0
1788870574.1762047,0
1788870574.2495039,0
1788870574.3018024,0
1788870574.3764637,0
1788870574.4332972,0
1788870574.5045571,0
1788870574.58373,0
1788870574.664653,0
1788870574.7331357,0
1788870574.8047469,0
1788870574.882391,0
1788870574.9563076,0
1788870575.031283,0
1788870575.1064188,0
1788870575.1814873,0
1788870575.2560828,0
1788870575.3540602,0
1788870575.4379764,0
1788870575.505362,0
1788870575.5845404,0
1788870575.659891,0
1788870575.729982,0
1788870575.8009477,0
1788870575.8556123,0
1788870575.926426,0
1788870575.9833317,0
1788870576.0541477,0
1788870576.127495,0
1788870576.2013726,0
1788870576.2748928,0
1788870576.3265655,0
1788870576.3994627,0
1788870576.4509978,0
1788870576.5279613,0
1788870576.6043403,0
1788870576.680236,0
1788870576.754185,0
1788870576.83009,0
1788870576.8876457,0
1788870576.9536955,0
1788870577.0321116,0
1788870577.0947373,0
1788870577.1650498,0
1788870577.2390819,0
1788870577.328145,0
1788870577.39926,0
1788870577.471279,0
1788870577.5533354,0
1788870577.6169107,0
1788870577.678752,0
1788870577.75224,0
1788870577.828612,0
1788870577.903711,0
1788870577.9604664,0
1788870578.0284202,0
1788870578.0838394,0
1788870578.1540687,0
1788870578.2274742,0
1788870578.3032231,0
1788870578.3765154,0
1788870578.4347484,0
1788870578.5033693,0
1788870578.5792592,0
1788870578.6533167,0
1788870578.7320905,0
1788870578.803038,0
1788870578.8600104,0
1788870578.9277694,0
1788870579.0033517,0
1788870579.058552,0
1788870579.1280808,0
1788870579.203881,0
1788870579.276287,0
1788870579.3505328,0
1788870579.4039257,0
1788870579.4777017,0
1788870579.553062,0
1788870579.606807,0
1788870579.6758103,0
1788870579.7514722,0
1788870579.8057945,0
1788870579.8758636,0
1788870579.92819,0
1788870580.00238,0
1788870580.0794995,0
1788870580.135868,0
1788870580.2076292,0
1788870580.2826912,0
1788870580.3589866,0
1788870580.4346793,0
1788870580.5093236,0
1788870580.6000068,0
1788870580.6630154,0
1788870580.7356443,0
1788870580.8133116,0
1788870580.8782427,0
1788870580.93881,0
1788870581.0087702,0
1788870581.0830293,0
1788870581.15345,0
1788870581.2144861,0
1788870581.2775311,0
1788870581.3513381,0
1788870581.4255116,0
1788870581.4791918,0
1788870581.5526075,0
1788870581.6273577,0
1788870581.6833527,0
1788870581.7513404,0
1788870581.8302352,0
1788870581.887933,0
1788870581.957466,0
1788870582.030292,0
1788870582.1084025,0
1788870582.1809244,0
1788870582.2534904,0
1788870582.3295858,0
1788870582.4028273,0
1788870582.479698,0
1788870582.5546856,0
1788870582.6333723,0
1788870582.7064483,0
1788870582.7788446,0
1788870582.8531246,0
1788870582.928518,0
1788870583.00649,0
1788870583.0853815,0
1788870583.1529193,0
1788870583.213918,0
1788870583.2789953,0
1788870583.3548043,0
1788870583.4294765,0
1788870583.5052216,0
1788870583.5829089,0
1788870583.6574805,0
1788870583.7296982,0
1788870583.8069413,0
1788870583.880723,0
1788870583.9547145,0
1788870584.0301208,0
1788870584.105453,0
1788870584.1801035,0
1788870584.2537465,0
1788870584.3276482,0
1788870584.3819432,0
1788870584.4557576,0
1788870584.5299768,0
1788870584.6039748,0
1788870584.6779904,0
1788870584.7521808,0
1788870584.808677,0
1788870584.8763106,0
1788870584.9325743,0
1788870585.0076876,0
1788870585.0857422,0
1788870585.1626925,0
1788870585.2370307,0
1788870585.306587,0
1788870585.3775373,0
1788870585.4570348,0
1788870585.5320399,0
1788870585.6088693,0
1788870585.6783965,0
1788870585.7525878,0
1788870585.8089545,0
1788870585.8765457,0
1788870585.9321864,0
1788870586.0042572,0
1788870586.0816417,0
1788870586.1559355,0
1788870586.2279344,0
1788870586.3014345,0
1788870586.355451,0
1788870586.4273233,0
1788870586.4839838,0
1788870586.5562696,0
1788870586.6291673,0
1788870586.7031882,0
1788870586.777708,0
1788870586.852653,0
1788870586.9275904,0
1788870587.0042028,0
1788870587.0793426,0
1788870587.1569772,0
1788870587.2285235,0
1788870587.3026896,0
1788870587.3765333,0
1788870587.4527621,0
1788870587.5084286,0
1788870587.5782588,0
1788870587.6525846,0
1788870587.7296648,0
1788870587.8001099,0
1788870587.8532734,0
1788870587.9291058,0
1788870588.005691,0
1788870588.079573,0
1788870588.1552374,0
1788870588.2274773,0
1788870588.3040009,0
1788870588.3776457,0
1788870588.4326265,0
1788870588.502908,0
1788870588.5786784,0
1788870588.6553974,0
1788870588.7283056,0
1788870588.8025799,0
1788870588.8582668,0
1788870588.9296505,0
1788870588.9854343,0
1788870589.0536194,0
1788870589.129903,0
1788870589.2045527,0
1788870589.306076,0
1788870589.3794303,0
1788870589.455677,0
1788870589.5330107,0
1788870589.6100545,0
1788870589.680996,0
1788870589.7595193,0
1788870589.8320827,0
1788870589.9059632,0
1788870589.984087,0
1788870590.0607512,0
1788870590.1346776,0
1788870590.2260535,0
1788870590.3026047,0
1788870590.3904595,0
1788870590.4557083,0
1788870590.534839,0
1788870590.6071072,0
1788870590.6669254,0
1788870590.7309306,0
1788870590.802483,0
1788870590.856166,0
1788870590.9290967,0
1788870591.002564,0
1788870591.0794747,0
1788870591.153577,0
1788870591.233129,0
1788870591.3032765,0
1788870591.377569,0
1788870591.453745,0
1788870591.5095513,0
1788870591.581972,0
1788870591.6574972,0
1788870591.72917,0
1788870591.8044837,0
1788870591.877353,0
1788870591.9558449,0
1788870592.030285,0
1788870592.106166,0
1788870592.1792324,0
1788870592.2541425,0
1788870592.3303971,0
1788870592.4142244,0
1788870592.5130885,0
1788870592.5879314,0
1788870592.6675882,0
1788870592.7330542,0
1788870592.8086245,0
1788870592.8801882,0
1788870592.9569564,0
1788870593.0147824,0
1788870593.080358,0
1788870593.15644,0
1788870593.2295809,0
1788870593.304692,0
1788870593.378225,0
1788870593.4547572,0
1788870593.5311131,0
1788870593.6082366,0
1788870593.683466,0
1788870593.7530577,0
1788870593.8268936,0
1788870593.881137,0
1788870593.9515903,0
1788870594.0291467,0
1788870594.1024144,0
1788870594.1573355,0
1788870594.2258627,0
1788870594.3029702,0
1788870594.3760874,0
1788870594.4305816,0
1788870594.5033274,0
1788870594.578546,0
1788870594.6531541,0
1788870594.7279048,0
1788870594.7828445,0
1788870594.8512514,0
1788870594.9272642,0
1788870595.0012531,0
1788870595.0593545,0
1788870595.1278884,0
1788870595.2020073,0
1788870595.2562506,0
1788870595.3279052,0
1788870595.4016397,0
1788870595.4774997,0
1788870595.5545468,0
1788870595.6279464,0
1788870595.7030714,0
1788870595.7771082,0
1788870595.8522341,0
1788870595.9263783,0
1788870595.980496,0
1788870596.0551057,0
1788870596.1321738,0
1788870596.205054,0
1788870596.2768042,0
1788870596.3514261,0
1788870596.426193,0
1788870596.4807324,0
1788870596.5534623,0
1788870596.627758,0
1788870596.7029366,0
1788870596.7564828,0
1788870596.8260937,0
1788870596.881434,0
1788870596.9527411,0
1788870597.0098834,0
1788870597.0797863,0
1788870597.1559687,0
1788870597.2286558,0
1788870597.3026962,0
1788870597.3763778,0
1788870597.4318619,0
1788870597.5016484,0
1788870597.5771809,0
1788870597.6581306,0
1788870597.7299216,0
1788870597.804721,0
1788870597.8811932,0
1788870597.9571269,0
1788870598.0283558,0
1788870598.106387,0
1788870598.1811702,0
1788870598.2568362,0
1788870598.3312016,0
1788870598.4079337,0
1788870598.4834974,0
1788870598.5566635,0
1788870598.6339247,0
1788870598.7067401,0
1788870598.7771282,0
1788870598.8523548,0
1788870598.9279556,0
1788870599.0036335,0
1788870599.077079,0
1788870599.1548445,0
1788870599.2284625,0
1788870599.2823873,0
1788870599.3512082,0
1788870599.407265,0
1788870599.4784458,0
1788870599.5563643,0
1788870599.632813,0
1788870599.7042682,0
1788870599.7597857,0
1788870599.826257,0
1788870599.900861,0
1788870599.95456,0
1788870600.0389345,0
1788870600.104849,0
1788870600.1823766,0
1788870600.2527578,0
1788870600.3265789,0
1788870600.4028468,0
1788870600.4989746,0
1788870600.5824025,0
1788870600.6591022,0
1788870600.7284584,0
1788870600.8018765,0
1788870600.8766675,0
1788870600.9311593,0
1788870601.0023298,0
1788870601.0577404,0
1788870601.1292377,0
1788870601.203533,0
1788870601.276606,0
1788870601.3522527,0
1788870601.4097326,0
1788870601.4836295,0
1788870601.5552022,0
1788870601.6317618,0
1788870601.7070692,0
1788870601.7803414,0
1788870601.8555827,0
1788870601.9290652,0
1788870602.003275,0
1788870602.0799363,0
1788870602.1539726,0
1788870602.2321522,0
1788870602.3049216,0
1788870602.3795893,0
1788870602.458181,0
1788870602.5327346,0
1788870602.619528,0
1788870602.7039618,0
1788870602.8075001,0
1788870602.9104314,0
1788870602.9781723,0
1788870603.0571287,0
1788870603.1298587,0
1788870603.2043295,0
1788870603.2766244,0
1788870603.3325822,0
1788870603.411855,0
1788870603.4870725,0
1788870603.5587225,0
1788870603.6419294,0
1788870603.7070334,0
1788870603.781667,0
1788870603.854216,0
1788870603.928139,0
1788870603.9860227,0
1788870604.0565321,0
1788870604.1337419,0
1788870604.2060874,0
1788870604.278375,0
1788870604.3539608,0
1788870604.4283743,0
1788870604.4849005,0
1788870604.5545385,0
1788870604.6317039,0
1788870604.7070465,0
1788870604.778503,0
1788870604.8525238,0
1788870604.926564,0
1788870604.9825737,0
1788870605.0550194,0
1788870605.1285877,0
1788870605.1848516,0
1788870605.251459,0
1788870605.3254418,0
1788870605.3783395,0
1788870605.4509315,0
1788870605.5047777,0
1788870605.5769773,0
1788870605.6532383,0
1788870605.7095327,0
1788870605.7791746,0
1788870605.851811,0
1788870605.9043393,0
1788870605.976617,0
1788870606.0530057,0
1788870606.1275568,0
1788870606.2017255,0
1788870606.2759852,0
1788870606.329853,0
1788870606.400558,0
1788870606.4562478,0
1788870606.528984,0
1788870606.6047232,0
1788870606.6804767,0
1788870606.7526207,0
1788870606.8265994,0
1788870606.9008932,0
1788870606.9572744,0
1788870607.0272222,0
1788870607.1024542,0
1788870607.1772962,0
1788870607.2515376,0
1788870607.3268845,0
1788870607.381858,0
1788870607.4514947,0
1788870607.5058522,0
1788870607.5819647,0
1788870607.654168,0
1788870607.728099,0
1788870607.783431,0
1788870607.8521707,0
1788870607.926876,0
1788870608.0026488,0
1788870608.0586166,0
1788870608.1285,0
1788870608.2027345,0
1788870608.2570705,0
1788870608.3268654,0
1788870608.3804135,0
1788870608.4526448,0
1788870608.5066829,0
1788870608.5797613,0
1788870608.6529365,0
1788870608.7270377,0
1788870608.780688,0
1788870608.8543255,0
1788870608.9082093,0
1788870608.9773936,0
1788870609.052239,0
1788870609.108986,0
1788870609.1840389,0
1788870609.258946,0
1788870609.332265,0
1788870609.4054677,0
1788870609.4793625,0
1788870609.5557082,0
1788870609.6303341,0
1788870609.703253,0
1788870609.777707,0
1788870609.8536031,0
1788870609.9291961,0
1788870610.0040922,0
1788870610.0793374,0
1788870610.151404,0
1788870610.206591,0
1788870610.279047,0
1788870610.3571541,0
1788870610.4331365,0
1788870610.5064194,0
1788870610.5769582,0
1788870610.6410198,0
1788870610.707766,0
1788870610.7849874,0
1788870610.8603053,0
1788870610.9345372,0
1788870611.0085213,0
1788870611.0768428,0
1788870611.1366978,0
1788870611.2188854,0
1788870611.3100426,0
1788870611.4004881,0
1788870611.4855475,0
1788870611.5580175,0
1788870611.6343024,0
1788870611.7228763,0
1788870611.784941,0
1788870611.8561034,0
1788870611.9126294,0
1788870611.988209,0
1788870612.0593135,0
1788870612.1316497,0
1788870612.206433,0
1788870612.2827375,0
1788870612.3554382,0
1788870612.4329727,0
1788870612.5123682,0
1788870612.5927136,0
1788870612.6753352,0
1788870612.7406087,0
1788870612.8091278,0
1788870612.8805864,0
1788870612.9610884,0
1788870613.0306373,0
1788870613.0951684,0
1788870613.1602654,0
1788870613.2311497,0
1788870613.304908,0
1788870613.3795338,0
1788870613.4541483,0
1788870613.5134737,0
1788870613.5826955,0
1788870613.656901,0
1788870613.7316747,0
1788870613.8036797,0
1788870613.8820977,0
1788870613.9585276,0
1788870614.0383914,0
1788870614.1186743,0
1788870614.189337,0
1788870614.256585,0
1788870614.3294744,0
1788870614.3924377,0
1788870614.4958687,0
1788870614.5685,0
1788870614.6388586,0
1788870614.7125204,0
1788870614.785298,0
