time_s,lap_count
1788870524.7549186,0
1788870524.8341768,0
1788870524.9055865,0
1788870524.9906237,0
1788870525.0653307,0
1788870525.1312492,0
1788870525.190204,0
1788870525.2581322,0
1788870525.3288076,0
1788870525.3888433,0
1788870525.4579902,0
1788870525.5325227,0
1788870525.602421,0
1788870525.6616144,0
1788870525.729142,0
1788870525.8080537,0
1788870525.881966,0
1788870525.955028,0
1788870526.0290198,0
1788870526.1034575,0
1788870526.1777701,0
1788870526.2506742,0
1788870526.303894,0
1788870526.3750012,0
1788870526.4274049,0
1788870526.5027804,0
1788870526.5573723,0
1788870526.6259208,0
1788870526.682776,0
1788870526.7523842,0
1788870526.82563,0
1788870526.878642,0
1788870526.9530947,0
1788870527.0078304,0
1788870527.0791886,0
1788870527.155697,0
1788870527.2292035,0
1788870527.3042262,0
1788870527.3806663,0
1788870527.4536445,0
1788870527.5313733,0
1788870527.6039672,0
1788870527.6794991,0
1788870527.7548594,0
1788870527.8259192,0
1788870527.9004219,0
1788870527.9535637,0
1788870528.0264065,0
1788870528.0819867,0
1788870528.1509523,0
1788870528.2054787,0
1788870528.2766874,0
1788870528.3510149,0
1788870528.4083548,0
1788870528.4777625,0
1788870528.5309234,0
1788870528.6017234,0
1788870528.676012,0
1788870528.7292545,0
1788870528.799025,0
1788870528.8514142,0
1788870528.9252806,0
1788870528.9778316,0
1788870529.0501392,0
1788870529.106026,0
1788870529.1769907,0
1788870529.231045,0
1788870529.302929,0
1788870529.37542,0
1788870529.428743,0
1788870529.5024948,0
1788870529.556715,0
1788870529.6255133,0
1788870529.6822708,0
1788870529.7513201,0
1788870529.804275,0
1788870529.8752663,0
1788870529.9306178,0
1788870530.0017567,0
1788870530.07653,0
1788870530.1308796,0
1788870530.2019877,0
1788870530.2771366,0
1788870530.3305526,0
1788870530.4015546,0
1788870530.4556103,0
1788870530.5296035,0
1788870530.607454,0
1788870530.6880214,0
1788870530.760929,0
1788870530.8292968,0
1788870530.9075649,0
1788870530.9810834,0
1788870531.044545,0
1788870531.1107528,0
1788870531.182867,0
1788870531.2585359,0
1788870531.3365095,0
1788870531.410011,0
1788870531.4912684,0
1788870531.5808113,0
1788870531.6498518,0
1788870531.7183628,0
1788870531.8007207,0
1788870531.860466,0
1788870531.9304721,0
1788870532.0053298,0
1788870532.061565,0
1788870532.1274467,0
1788870532.202335,0
1788870532.2764614,0
1788870532.3310204,0
1788870532.4025266,0
1788870532.4781017,0
1788870532.5353534,0
1788870532.6057184,0
1788870532.677122,0
1788870532.7340906,0
1788870532.8032935,0
1788870532.8781607,0
1788870532.964361,0
1788870533.0349376,0
1788870533.1057308,0
1788870533.1905546,0
1788870533.2557685,0
1788870533.337186,0
1788870533.4043207,0
1788870533.4832098,0
1788870533.5550604,0
1788870533.627771,0
1788870533.6829748,0
1788870533.751366,0
1788870533.826259,0
1788870533.8811285,0
1788870533.9523203,0
1788870534.0278864,0
1788870534.1038923,0
1788870534.175885,0
1788870534.229423,0
1788870534.3006668,0
1788870534.3538072,0
1788870534.426293,0
1788870534.502467,0
1788870534.5567358,0
1788870534.6265059,0
1788870534.7004209,0
1788870534.7540622,0
1788870534.8327384,0
1788870534.9007547,0
1788870534.9566562,0
1788870535.027416,0
1788870535.0865963,0
1788870535.1515667,0
1788870535.2255328,0
1788870535.2802808,0
1788870535.3519464,0
1788870535.408064,0
1788870535.480352,0
1788870535.5551167,0
1788870535.6275933,0
1788870535.70121,0
1788870535.7557755,0
1788870535.8280554,0
1788870535.9014132,0
1788870535.95455,0
1788870536.0275445,0
1788870536.1018994,0
1788870536.155717,0
1788870536.224632,0
1788870536.2790754,0
1788870536.3523414,0
1788870536.4043727,0
1788870536.4773786,0
1788870536.5337465,0
1788870536.6006205,0
1788870536.6542737,0
1788870536.724836,0
1788870536.7771738,0
1788870536.8500748,0
1788870536.9036112,0
1788870536.976134,0
1788870537.0324597,0
1788870537.1018991,0
1788870537.1769164,0
1788870537.2307081,0
1788870537.2999434,0
1788870537.3533518,0
1788870537.4257839,0
1788870537.4795434,0
1788870537.5523214,0
1788870537.6289802,0
1788870537.6842723,0
1788870537.7498715,0
1788870537.803267,0
1788870537.8736618,0
1788870537.9269586,0
1788870538.0021946,0
1788870538.0585535,0
1788870538.127195,0
1788870538.200596,0
1788870538.2549348,0
1788870538.323785,0
1788870538.3777173,0
1788870538.4574752,0
1788870538.5311105,0
1788870538.6045902,0
1788870538.6819992,0
1788870538.754044,0
1788870538.8333192,0
1788870538.905181,0
1788870538.9823194,0
1788870539.066653,0
1788870539.129154,0
1788870539.1894562,0
1788870539.2589347,0
1788870539.3298714,0
1788870539.4082131,0
1788870539.4873033,0
1788870539.5547125,0
1788870539.6123717,0
1788870539.678306,0
1788870539.752216,0
1788870539.8256755,0
1788870539.8806527,0
1788870539.9505074,0
1788870540.0040128,0
1788870540.0775778,0
1788870540.1351695,0
1788870540.2009323,0
1788870540.2753153,0
1788870540.3283956,0
1788870540.397895,0
1788870540.451999,0
1788870540.5258896,0
1788870540.5806289,0
1788870540.6506033,0
1788870540.703375,0
1788870540.775414,0
1788870540.8275182,0
1788870540.897849,0
1788870540.9506826,0
1788870541.0259697,0
1788870541.0819545,0
1788870541.1503186,0
1788870541.2263827,0
1788870541.2805173,0
1788870541.3516827,0
1788870541.4047549,0
1788870541.4783986,0
1788870541.5544555,0
1788870541.62898,0
1788870541.7093282,0
1788870541.7825868,0
1788870541.8550107,0
1788870541.9280915,0
1788870542.0072794,0
1788870542.0762687,0
1788870542.1492538,0
1788870542.215915,0
1788870542.2922838,0
1788870542.3533754,0
1788870542.4359899,0
1788870542.5146441,0
1788870542.5775955,0
1788870542.6357899,0
1788870542.7027042,0
1788870542.7572384,0
1788870542.828136,0
1788870542.8802702,0
1788870542.9514236,0
1788870543.0063663,0
1788870543.0775962,0
1788870543.1519167,0
1788870543.2273726,0
1788870543.2840588,0
1788870543.3536656,0
1788870543.407516,0
1788870543.4789808,0
1788870543.5835285,0
1788870543.657283,0
1788870543.7289422,0
1788870543.7901802,0
1788870543.8666117,0
1788870543.9306867,0
1788870544.0066402,0
1788870544.0787444,0
1788870544.1527848,0
1788870544.228453,0
1788870544.3008509,0
1788870544.3555841,0
1788870544.4288454,0
1788870544.4861877,0
1788870544.5546815,0
1788870544.6277905,0
1788870544.6867318,0
1788870544.7579195,0
1788870544.8291228,0
1788870544.9021533,0
1788870544.958316,0
1788870545.027295,0
1788870545.1013472,0
1788870545.176273,0
1788870545.230129,0
1788870545.3008099,0
1788870545.354378,0
1788870545.4263208,0
1788870545.4824347,0
1788870545.5520887,0
1788870545.6048498,0
1788870545.6754692,0
1788870545.730191,0
1788870545.80085,0
1788870545.855992,0
1788870545.9267113,0
1788870545.9824095,0
1788870546.0529459,0
1788870546.1274493,0
1788870546.1802735,0
1788870546.2498512,0
1788870546.301634,0
1788870546.3747926,0
1788870546.4273438,0
1788870546.504622,0
1788870546.5778975,0
1788870546.650185,0
1788870546.7044868,0
1788870546.775608,0
1788870546.8290257,0
1788870546.9001904,0
1788870546.9539633,0
1788870547.0278883,0
1788870547.1014867,0
1788870547.153767,0
1788870547.22503,0
1788870547.277883,0
1788870547.3521428,0
1788870547.4053702,0
1788870547.476776,0
1788870547.5332723,0
1788870547.6028426,0
1788870547.6791801,0
1788870547.7559953,0
1788870547.8333406,0
1788870547.912585,0
1788870547.9924905,0
1788870548.062404,0
1788870548.1365864,0
1788870548.2071643,0
1788870548.2810948,0
1788870548.356302,0
1788870548.42952,0
1788870548.4906483,0
1788870548.5583355,0
1788870548.6287558,0
1788870548.70198,0
1788870548.7774181,0
1788870548.8313482,0
1788870548.9013102,0
1788870548.956024,0
1788870549.0285459,0
1788870549.1026325,0
1788870549.1766,0
1788870549.2304125,0
1788870549.3003821,0
1788870549.3529763,0
1788870549.4249313,0
1788870549.477577,0
1788870549.5524664,0
1788870549.6252449,0
1788870549.6997418,0
1788870549.7524765,0
1788870549.8247197,0
1788870549.8769553,0
1788870549.9509327,0
1788870550.0066152,0
1788870550.0783122,0
1788870550.151455,0
1788870550.205101,0
1788870550.277579,0
1788870550.3343582,0
1788870550.4052143,0
1788870550.4815598,0
1788870550.5572243,0
1788870550.6329877,0
1788870550.7052217,0
1788870550.7805493,0
1788870550.8556886,0
1788870550.9321768,0
1788870551.007974,0
1788870551.0817702,0
1788870551.1560097,0
1788870551.2294497,0
1788870551.3025982,0
1788870551.3765042,0
1788870551.451796,0
1788870551.5083864,0
1788870551.577924,0
1788870551.6515813,0
1788870551.7037368,0
1788870551.7744615,0
1788870551.8293643,0
1788870551.8989189,0
1788870551.9522042,0
1788870552.0274289,0
1788870552.084509,0
1788870552.1512802,0
1788870552.2052674,0
1788870552.2749395,0
1788870552.3474789,0
1788870552.4000182,0
1788870552.475268,0
1788870552.5296726,0
1788870552.6005232,0
1788870552.6530116,0
1788870552.7253718,0
1788870552.7809794,0
1788870552.8504972,0
1788870552.903752,0
1788870552.976712,0
1788870553.0523014,0
1788870553.1072812,0
1788870553.1756108,0
1788870553.2286577,0
1788870553.2997515,0
1788870553.3735783,0
1788870553.429764,0
1788870553.5036123,0
1788870553.5606508,0
1788870553.6263208,0
1788870553.6821425,0
1788870553.751248,0
1788870553.805362,0
1788870553.8742893,0
1788870553.9271882,0
1788870554.0019891,0
1788870554.078051,0
1788870554.1327624,0
1788870554.2024527,0
1788870554.2555592,0
1788870554.3250654,0
1788870554.376561,0
1788870554.4509764,0
1788870554.506253,0
1788870554.5769703,0
1788870554.6307175,0
1788870554.7011507,0
1788870554.7542584,0
1788870554.8249083,0
1788870554.8776186,0
1788870554.9509819,0
1788870555.0053198,0
1788870555.076639,0
1788870555.1288896,0
1788870555.2024226,0
1788870555.2562094,0
1788870555.3248854,0
1788870555.378927,0
1788870555.4524963,0
1788870555.5080256,0
1788870555.5765448,0
1788870555.6294982,0
1788870555.7013686,0
1788870555.7546482,0
1788870555.8269966,0
1788870555.8820105,0
1788870555.9517295,0
1788870556.0092144,0
1788870556.078218,0
1788870556.1533716,0
1788870556.2100291,0
1788870556.2762969,0
1788870556.3504364,0
1788870556.4030735,0
1788870556.477204,0
1788870556.5311081,0
1788870556.601237,0
1788870556.654729,0
1788870556.726655,0
1788870556.7999213,0
1788870556.8518455,0
1788870556.9271665,0
1788870557.001798,0
1788870557.0561109,0
1788870557.1260648,0
1788870557.2006426,0
1788870557.2562535,0
1788870557.326761,0
1788870557.378663,0
1788870557.4525158,0
1788870557.5272388,0
1788870557.5807264,0
1788870557.652855,0
1788870557.7253368,0
1788870557.7777028,0
1788870557.8502314,0
1788870557.903857,0
1788870557.97745,0
1788870558.0540416,0
1788870558.1110537,0
1788870558.1776102,0
1788870558.2520852,0
1788870558.304519,0
1788870558.376314,0
1788870558.4307356,0
1788870558.5031276,0
1788870558.5779,0
1788870558.6523888,0
1788870558.7268655,0
1788870558.8023512,0
1788870558.877257,0
1788870558.9522524,0
1788870559.007369,0
1788870559.0792613,0
1788870559.1521094,0
1788870559.2265646,0
1788870559.3011072,0
1788870559.3539557,0
1788870559.4260938,0
1788870559.5015318,0
1788870559.5559146,0
1788870559.6262624,0
1788870559.6804855,0
1788870559.748928,0
1788870559.8007557,0
1788870559.8760228,0
1788870559.9308317,0
1788870560.0017235,0
1788870560.0562546,0
1788870560.128791,0
1788870560.1829653,0
1788870560.2516348,0
1788870560.3053155,0
1788870560.3771276,0
1788870560.4338353,0
1788870560.502717,0
1788870560.5594518,0
1788870560.628509,0
1788870560.7018945,0
1788870560.756166,0
1788870560.8257315,0
1788870560.877928,0
1788870560.9507658,0
1788870561.0292888,0
1788870561.0855684,0
1788870561.1585968,0
1788870561.2297165,0
1788870561.3050802,0
1788870561.3787003,0
1788870561.4563422,0
1788870561.5384915,0
1788870561.6103613,0
1788870561.6816773,0
1788870561.745519,0
1788870561.812227,0
1788870561.885638,0
1788870561.9563847,0
1788870562.0187855,0
1788870562.0878937,0
1788870562.156803,0
1788870562.2300684,0
1788870562.3051922,0
1788870562.385499,0
1788870562.46013,0
1788870562.5695975,0
1788870562.639436,0
1788870562.7169394,0
1788870562.7866602,0
1788870562.8537154,0
1788870562.912699,0
1788870562.9812543,0
1788870563.0604074,0
1788870563.137107,0
1788870563.2075875,0
1788870563.3060722,0
1788870563.4094608,0
1788870563.5181472,0
1788870563.6112146,0
1788870563.690952,0
1788870563.7565029,0
1788870563.8282485,0
1788870563.887478,0
1788870563.9647193,0
1788870564.0358942,0
1788870564.1191835,0
1788870564.2113156,0
1788870564.287024,0
1788870564.3576906,0
1788870564.456759,0
1788870564.5506706,0
1788870564.6148427,0
1788870564.6767635,0
1788870564.7352924,0
1788870564.80136,0
1788870564.8566997,0
1788870564.927002,0
1788870564.9808574,0
1788870565.0620587,0
1788870565.1277802,0
1788870565.2021978,0
1788870565.2554266,0
1788870565.327753,0
1788870565.400483,0
1788870565.4767292,0
1788870565.5320241,0
1788870565.6041963,0
1788870565.6777449,0
1788870565.7519038,0
1788870565.8256886,0
1788870565.8787167,0
1788870565.951999,0
1788870566.0077069,0
1788870566.0819287,0
1788870566.1539943,0
1788870566.2268612,0
1788870566.2792952,0
1788870566.3515334,0
1788870566.4038806,0
1788870566.4775524,0
1788870566.5529017,0
1788870566.609582,0
1788870566.678367,0
1788870566.7510688,0
1788870566.8259132,0
1788870566.9003875,0
1788870566.9789982,0
1788870567.0513945,0
1788870567.1056085,0
1788870567.1756191,0
1788870567.2307508,0
1788870567.3019924,0
1788870567.3573797,0
1788870567.4296436,0
1788870567.5029976,0
1788870567.5784721,0
1788870567.652564,0
1788870567.727769,0
1788870567.7836313,0
1788870567.8518667,0
1788870567.906634,0
1788870567.9769228,0
1788870568.0532346,0
1788870568.1098058,0
1788870568.1855366,0
1788870568.2620933,0
1788870568.3386645,0
1788870568.411015,0
1788870568.4792702,0
1788870568.5546284,0
1788870568.6297514,0
1788870568.7039056,0
1788870568.778347,0
1788870568.8516824,0
1788870568.9127538,0
1788870568.984072,0
1788870569.0565872,0
1788870569.13294,0
1788870569.2073877,0
1788870569.2807024,0
1788870569.3538446,0
1788870569.4344559,0
1788870569.5029151,0
1788870569.560581,0
1788870569.6288486,0
1788870569.704046,0
1788870569.7758627,0
1788870569.8299158,0
1788870569.9008906,0
1788870569.9539695,0
1788870570.0272946,0
1788870570.0833921,0
1788870570.1514032,0
1788870570.2264423,0
1788870570.300664,0
1788870570.3758056,0
1788870570.4325082,0
1788870570.5029001,0
1788870570.5780256,0
1788870570.6327806,0
1788870570.7022905,0
1788870570.7790685,0
1788870570.8519573,0
1788870570.928842,0
1788870570.9874084,0
1788870571.055451,0
1788870571.129324,0
1788870571.2048702,0
1788870571.276724,0
1788870571.3307433,0
1788870571.3998995,0
1788870571.4552028,0
1788870571.527665,0
1788870571.6027632,0
1788870571.6758435,0
1788870571.7307448,0
1788870571.80092,0
1788870571.8534799,0
1788870571.9265962,0
1788870571.9816346,0
1788870572.0521305,0
1788870572.108416,0
1788870572.176611,0
1788870572.2302043,0
1788870572.3000407,0
1788870572.353142,0
1788870572.4255574,0
1788870572.4800518,0
1788870572.5521457,0
1788870572.6089985,0
1788870572.6761377,0
1788870572.7299774,0
1788870572.8005683,0
1788870572.8526747,0
1788870572.9262252,0
1788870572.9807994,0
1788870573.0514193,0
1788870573.106983,0
1788870573.1770828,0
1788870573.2305582,0
1788870573.2999928,0
1788870573.3522515,0
1788870573.4258735,0
1788870573.4817686,0
1788870573.551836,0
1788870573.6056466,0
1788870573.6773052,0
1788870573.731721,0
1788870573.800421,0
1788870573.8520658,0
1788870573.9255555,0
1788870573.9816437,0
1788870574.0528913,0
1788870574.1067357,0
1788870574.1761167,0
1788870574.2494497,0
1788870574.3017147,0
1788870574.3764074,0
1788870574.4330966,0
1788870574.5044477,0
1788870574.5829768,0
1788870574.6646686,0
1788870574.7329283,0
1788870574.8045714,0
1788870574.8822358,0
1788870574.956332,0
1788870575.031141,0
1788870575.1064363,0
1788870575.1812658,0
1788870575.2558942,0
1788870575.3540716,0
1788870575.4378796,0
1788870575.5052855,0
1788870575.584238,0
1788870575.659749,0
1788870575.729883,0
1788870575.8008132,0
1788870575.8555486,0
1788870575.9262419,0
1788870575.9832222,0
1788870576.0540338,0
1788870576.1274102,0
1788870576.201313,0
1788870576.2748103,0
1788870576.3264933,0
1788870576.3993742,0
1788870576.4510102,0
1788870576.5277743,0
1788870576.6042464,0
1788870576.6800735,0
1788870576.7540743,0
1788870576.829997,0
1788870576.8873346,0
1788870576.9535809,0
1788870577.0319366,0
1788870577.094507,0
1788870577.164782,0
1788870577.238984,0
1788870577.328048,0
1788870577.3991446,0
1788870577.4699352,0
1788870577.5531821,0
1788870577.6167686,0
1788870577.678763,0
1788870577.7521598,0
1788870577.8284998,0
1788870577.9036262,0
1788870577.9603655,0
1788870578.0283191,0
1788870578.083718,0
1788870578.1539948,0
1788870578.227082,0
1788870578.3031297,0
1788870578.376528,0
1788870578.4344912,0
1788870578.5031683,0
1788870578.579217,0
1788870578.653212,0
1788870578.731978,0
1788870578.802961,0
1788870578.8599374,0
1788870578.9276047,0
1788870579.0032244,0
1788870579.0583978,0
1788870579.1278641,0
1788870579.2038922,0
1788870579.276153,0
1788870579.350499,0
1788870579.4038947,0
1788870579.4776182,0
1788870579.5530808,0
1788870579.606724,0
1788870579.6758358,0
1788870579.751154,0
1788870579.8056889,0
1788870579.8757415,0
1788870579.9281113,0
1788870580.0022616,0
1788870580.0793543,0
1788870580.1357374,0
1788870580.207282,0
1788870580.2825913,0
1788870580.3576539,0
1788870580.4347098,0
1788870580.509122,0
1788870580.6000214,0
1788870580.6627243,0
1788870580.7355318,0
1788870580.813184,0
1788870580.878097,0
1788870580.9385974,0
1788870581.0082386,0
1788870581.0823655,0
1788870581.153358,0
1788870581.2143788,0
1788870581.2774284,0
1788870581.3512552,0
1788870581.425463,0
1788870581.479122,0
1788870581.552504,0
1788870581.6273267,0
1788870581.6831763,0
1788870581.751194,0
1788870581.8301892,0
1788870581.8879573,0
1788870581.9574783,0
1788870582.030183,0
1788870582.1084146,0
1788870582.1809368,0
1788870582.2535114,0
1788870582.329485,0
1788870582.4027288,0
1788870582.4795055,0
1788870582.5544977,0
1788870582.6332695,0
1788870582.706317,0
1788870582.7788827,0
1788870582.8529568,0
1788870582.928359,0
1788870583.00638,0
1788870583.084786,0
1788870583.1528115,0
1788870583.2139456,0
1788870583.27887,0
1788870583.3548102,0
1788870583.4293041,0
1788870583.5051398,0
1788870583.5828078,0
1788870583.6573806,0
1788870583.7296047,0
1788870583.8068445,0
1788870583.880588,0
1788870583.9545844,0
1788870584.02998,0
1788870584.1053765,0
1788870584.179745,0
1788870584.2537065,0
1788870584.3275363,0
1788870584.3818347,0
1788870584.455619,0
1788870584.5284426,0
1788870584.6038961,0
1788870584.677884,0
1788870584.7520275,0
1788870584.808558,0
1788870584.8762062,0
1788870584.932438,0
1788870585.0076084,0
1788870585.0852752,0
1788870585.16252,0
1788870585.236938,0
1788870585.3064814,0
1788870585.3774078,0
1788870585.4570487,0
1788870585.531905,0
1788870585.6088014,0
1788870585.6783097,0
1788870585.7524822,0
1788870585.8087943,0
1788870585.8764617,0
1788870585.9321988,0
1788870586.0041819,0
1788870586.0812314,0
1788870586.1557617,0
1788870586.2277658,0
1788870586.3014476,0
1788870586.355338,0
1788870586.427238,0
1788870586.4838552,0
1788870586.5561574,0
1788870586.6290445,0
1788870586.703073,0
1788870586.7777207,0
1788870586.852527,0
1788870586.9274697,0
1788870587.0038104,0
1788870587.079176,0
1788870587.1567054,0
1788870587.2284217,0
1788870587.3025944,0
1788870587.3764946,0
1788870587.4526246,0
1788870587.5082998,0
1788870587.5781717,0
1788870587.6524918,0
1788870587.7295527,0
1788870587.8000362,0
1788870587.8531024,0
1788870587.9290304,0
1788870588.0054946,0
1788870588.0794904,0
1788870588.1551466,0
1788870588.2274091,0
1788870588.3039196,0
1788870588.377527,0
1788870588.4324322,0
1788870588.5027778,0
1788870588.5786183,0
1788870588.655081,0
1788870588.728216,0
1788870588.8025181,0
1788870588.8579497,0
1788870588.9295797,0
1788870588.9850268,0
1788870589.0535336,0
1788870589.1298094,0
1788870589.204424,0
1788870589.3059032,0
1788870589.3794432,0
1788870589.4553914,0
1788870589.5329084,0
1788870589.609801,0
1788870589.6810105,0
1788870589.759356,0
1788870589.8319788,0
1788870589.9059968,0
1788870589.983887,0
1788870590.0607724,0
1788870590.134537,0
1788870590.2260644,0
1788870590.3024561,0
1788870590.3904102,0
1788870590.455509,0
1788870590.5346086,0
1788870590.6070547,0
1788870590.666729,0
1788870590.7308416,0
1788870590.8024218,0
1788870590.8560264,0
1788870590.9291117,0
1788870591.0024786,0
1788870591.0793445,0
1788870591.1534362,0
1788870591.2328565,0
1788870591.303195,0
1788870591.377201,0
1788870591.4536707,0
1788870591.5095675,0
1788870591.5815542,0
1788870591.657457,0
1788870591.7290263,0
1788870591.8044033,0
1788870591.8772745,0
1788870591.9557443,0
1788870592.030187,0
1788870592.106085,0
1788870592.1791217,0
1788870592.2540004,0
1788870592.3302927,0
1788870592.4131603,0
1788870592.513009,0
1788870592.587751,0
1788870592.6676035,0
1788870592.7316473,0
1788870592.808526,0
1788870592.8800683,0
1788870592.955636,0
1788870593.0147069,0
1788870593.080262,0
1788870593.1562817,0
1788870593.229461,0
1788870593.3045003,0
1788870593.3780427,0
1788870593.4546416,0
1788870593.5311198,0
1788870593.6081262,0
1788870593.6833682,0
1788870593.7530177,0
1788870593.8267207,0
1788870593.8810592,0
1788870593.9514198,0
1788870594.0291603,0
1788870594.102277,0
1788870594.1569526,0
1788870594.2258072,0
1788870594.302879,0
1788870594.3759518,0
1788870594.4305222,0
1788870594.50316,0
1788870594.578349,0
1788870594.6530433,0
1788870594.7277646,0
1788870594.7827485,0
1788870594.8511674,0
1788870594.9271927,0
1788870595.001165,0
1788870595.0593007,0
1788870595.1278021,0
1788870595.2020135,0
1788870595.2561722,0
1788870595.3277209,0
1788870595.4015784,0
1788870595.4773939,0
1788870595.554353,0
1788870595.62777,0
1788870595.702942,0
1788870595.7768767,0
1788870595.852032,0
1788870595.9263198,0
1788870595.9804215,0
1788870596.0549808,0
1788870596.131984,0
1788870596.204958,0
1788870596.2766957,0
1788870596.3513894,0
1788870596.4261987,0
1788870596.4805858,0
1788870596.5533493,0
1788870596.6277022,0
1788870596.7027996,0
1788870596.7564955,0
1788870596.8260276,0
1788870596.8813252,0
1788870596.9526536,0
1788870597.0097458,0
1788870597.0792904,0
1788870597.155881,0
1788870597.2285318,0
1788870597.3026147,0
1788870597.376255,0
1788870597.4315672,0
1788870597.5015848,0
1788870597.5770977,0
1788870597.6580071,0
1788870597.7296906,0
1788870597.8042483,0
1788870597.8811202,0
1788870597.957021,0
1788870598.0282023,0
1788870598.106399,0
1788870598.181031,0
1788870598.2566135,0
1788870598.3311017,0
1788870598.4077609,0
1788870598.4832854,0
1788870598.5564713,0
1788870598.633795,0
1788870598.706543,0
1788870598.7770479,0
1788870598.8522835,0
1788870598.9278738,0
1788870599.0035756,0
1788870599.077091,0
1788870599.1546924,0
1788870599.2283888,0
1788870599.282325,0
1788870599.351222,0
1788870599.4070833,0
1788870599.4783251,0
1788870599.5563803,0
1788870599.6327336,0
1788870599.7041276,0
1788870599.7594163,0
1788870599.8261914,0
1788870599.9008772,0
1788870599.9545722,0
1788870600.0387583,0
1788870600.1046448,0
1788870600.1822731,0
1788870600.2526708,0
1788870600.3264744,0
1788870600.4027238,0
1788870600.4990048,0
1788870600.582281,0
1788870600.6589615,0
1788870600.7283652,0
1788870600.801852,0
1788870600.8766062,0
1788870600.9311113,0
1788870601.0022562,0
1788870601.0576506,0
1788870601.1292508,0
1788870601.203548,0
1788870601.276538,0
1788870601.3521192,0
1788870601.409475,0
1788870601.4835212,0
1788870601.555119,0
1788870601.631777,0
1788870601.706843,0
1788870601.78037,0
1788870601.8554435,0
1788870601.9289663,0
1788870602.003193,0
1788870602.0789914,0
1788870602.1538806,0
1788870602.2321646,0
1788870602.3047361,0
1788870602.3794966,0
1788870602.458214,0
1788870602.5325286,0
1788870602.6193469,0
1788870602.703872,0
1788870602.8073184,0
1788870602.9103377,0
1788870602.9781072,0
1788870603.0569777,0
1788870603.1297615,0
1788870603.2042913,0
1788870603.27647,0
1788870603.3324738,0
1788870603.4118679,0
1788870603.4869843,0
1788870603.5586205,0
1788870603.641638,0
1788870603.7069497,0
1788870603.7816038,0
1788870603.854042,0
1788870603.928027,0
1788870603.9858909,0
1788870604.0564735,0
1788870604.133616,0
1788870604.2061026,0
1788870604.278254,0
1788870604.3539698,0
1788870604.4283168,0
1788870604.4848053,0
1788870604.5543826,0
1788870604.631563,0
1788870604.7069361,0
1788870604.7784126,0
1788870604.8524315,0
1788870604.926347,0
1788870604.9824204,0
1788870605.0549788,0
1788870605.12847,0
1788870605.184767,0
1788870605.251347,0
1788870605.3254104,0
1788870605.3779795,0
1788870605.450734,0
1788870605.5046394,0
1788870605.5767944,0
1788870605.653108,0
1788870605.7094316,0
1788870605.7790453,0
1788870605.8516939,0
1788870605.9040158,0
1788870605.9765575,0
1788870606.0528338,0
1788870606.1274443,0
1788870606.2016912,0
1788870606.2759125,0
1788870606.3297358,0
1788870606.4004507,0
1788870606.456087,0
1788870606.5288608,0
1788870606.6044939,0
1788870606.6803937,0
1788870606.752633,0
1788870606.8265607,0
1788870606.9008617,0
1788870606.957111,0
1788870607.0270746,0
1788870607.1023376,0
1788870607.1771326,0
1788870607.2514632,0
1788870607.326801,0
1788870607.3817892,0
1788870607.4514327,0
1788870607.5057445,0
1788870607.581805,0
1788870607.6534305,0
1788870607.7281115,0
1788870607.7833652,0
1788870607.8521283,0
1788870607.9267533,0
1788870608.0025258,0
1788870608.0585418,0
1788870608.1284156,0
1788870608.2024133,0
1788870608.2570293,0
1788870608.3267593,0
1788870608.3796737,0
1788870608.4525206,0
1788870608.5065124,0
1788870608.5794227,0
1788870608.652807,0
1788870608.726969,0
1788870608.7805512,0
1788870608.85421,0
1788870608.9081328,0
1788870608.9774497,0
1788870609.0520709,0
1788870609.1089926,0
1788870609.1839392,0
1788870609.2586408,0
1788870609.3319185,0
1788870609.405316,0
1788870609.479233,0
1788870609.555635,0
1788870609.6301327,0
1788870609.7031474,0
1788870609.7776175,0
1788870609.853356,0
1788870609.9290364,0
1788870610.00377,0
1788870610.0792763,0
1788870610.1514158,0
1788870610.2065125,0
1788870610.2789462,0
1788870610.3569965,0
1788870610.4331512,0
1788870610.50629,0
1788870610.5768337,0
1788870610.640923,0
1788870610.7076793,0
1788870610.7850068,0
1788870610.8601782,0
1788870610.9344068,0
1788870611.0085583,0
1788870611.0766933,0
1788870611.136549,0
1788870611.2188957,0
1788870611.3100574,0
1788870611.4003913,0
1788870611.483669,0
1788870611.5571542,0
1788870611.6341777,0
1788870611.7227767,0
1788870611.7847157,0
1788870611.85611,0
1788870611.9126446,0
1788870611.9880521,0
1788870612.0591433,0
1788870612.131536,0
1788870612.2063375,0
1788870612.282619,0
1788870612.3554504,0
1788870612.4327996,0
1788870612.5123188,0
1788870612.5925896,0
1788870612.6752493,0
1788870612.740631,0
1788870612.8089225,0
1788870612.8804965,0
1788870612.9606004,0
1788870613.0306547,0
1788870613.0950687,0
1788870613.1601522,0
1788870613.2310534,0
1788870613.3048017,0
1788870613.379404,0
1788870613.4541676,0
1788870613.5132203,0
1788870613.5821195,0
1788870613.6566908,0
1788870613.7315743,0
1788870613.8035276,0
1788870613.8818853,0
1788870613.9584262,0
1788870614.038193,0
1788870614.1183603,0
1788870614.189174,0
1788870614.2566009,0
1788870614.3293216,0
1788870614.3922384,0
1788870614.4956322,0
1788870614.5683143,0
1788870614.638734,0
1788870614.7124078,0
1788870614.785194,0
1788870614.8573077,0
