time_s,speed_mps,steering_rad,acceleration,jerk
1788870450.4073083,0.4770962595939636,0.03155895322561264,0.0,0.0
1788870450.5129263,0.48330870270729065,0.022998837754130363,0.0,0.0
1788870450.6096725,0.49111101031303406,0.01224811002612114,0.0,0.0
1788870450.6844542,0.49959835410118103,-0.0005534215597435832,0.0,0.0
1788870450.7591226,0.4915173351764679,-0.011688199825584888,0.0,0.0
1788870450.8334363,0.48622697591781616,-0.018977783620357513,0.0,0.0
1788870450.9035423,0.48483383655548096,-0.020897366106510162,0.0,0.0
1788870450.978431,0.4864416718482971,-0.0186819639056921,0.0,0.0
1788870451.0361018,0.4888085722923279,-0.015420625917613506,0.0,0.0
1788870451.1052852,0.4939867854118347,-0.00828557088971138,0.0,0.0
1788870451.1780646,0.49845007061958313,-0.002135656774044037,0.0,0.0
1788870451.251942,0.49777960777282715,0.003059475915506482,0.0,0.0
1788870451.3042572,0.4955960214138031,0.006068208254873753,0.0,0.0
1788870451.3761165,0.49410468339920044,0.008123116567730904,0.0,0.0
1788870451.4494011,0.4932291805744171,0.009329460561275482,0.0,0.0
1788870451.5014637,0.49334678053855896,0.009167433716356754,0.0,0.0
1788870451.5757124,0.4961159825325012,0.005351758562028408,0.0,0.0
1788870451.6261163,0.4971264898777008,0.003959383349865675,0.0,0.0
1788870451.6981342,0.49854397773742676,0.002006232738494873,0.0,0.0
1788870451.7502913,0.49927812814712524,0.000994643080048263,0.0,0.0
1788870451.8244202,0.498800128698349,-0.0016533014131709933,0.0,0.0
1788870451.877833,0.4981484115123749,-0.0025512943975627422,0.0,0.0
1788870451.9484205,0.4981151819229126,-0.0025970861315727234,0.0,0.0
1788870451.999901,0.49844205379486084,-0.0021466941107064486,0.0,0.0
1788870452.075353,0.4987192451953888,-0.0017647260101512074,0.0,0.0
1788870452.1496444,0.49850815534591675,-0.002055623335763812,0.0,0.0
1788870452.2012348,0.49886178970336914,-0.001568351173773408,0.0,0.0
1788870452.2743368,0.4995626211166382,-0.0006026623887009919,0.0,0.0
1788870452.3260303,0.499860554933548,0.00019212438201066107,0.0,0.0
1788870452.3986108,0.49921631813049316,0.001079828361980617,0.0,0.0
1788870452.4519646,0.49953693151474,0.0006380632403306663,0.0,0.0
1788870452.5243044,0.4997214674949646,0.00038380525074899197,0.0,0.0
1788870452.5777829,0.49967336654663086,0.00045005223364569247,0.0,0.0
1788870452.6509242,0.4994359612464905,0.0007771733216941357,0.0,0.0
1788870452.7071972,0.49983733892440796,0.00022411381360143423,0.0,0.0
1788870452.7814932,0.4984152913093567,0.0021835656370967627,0.0,0.0
1788870452.853919,0.49772945046424866,0.0031285600271075964,0.0,0.0
1788870452.9308095,0.49968820810317993,0.00042963592568412423,0.0,0.0
1788870452.987508,0.4992395341396332,0.0010478447657078505,0.0,0.0
1788870453.0553548,0.4993857145309448,0.0008464326383545995,0.0,0.0
1788870453.1324852,0.49948570132255554,0.0007086358964443207,0.0,0.0
1788870453.2045271,0.49869272112846375,0.0018013075459748507,0.0,0.0
1788870453.278908,0.49826714396476746,0.0023877108469605446,0.0,0.0
1788870453.3532453,0.4983813464641571,0.0022303422447293997,0.0,0.0
1788870453.4298694,0.4993641972541809,0.0008760692435316741,0.0,0.0
1788870453.4836195,0.49965357780456543,0.0004773313703481108,0.0,0.0
1788870453.552653,0.49969273805618286,-0.00042335555190220475,0.0,0.0
1788870453.6075487,0.4991101324558258,-0.0012261522933840752,0.0,0.0
1788870453.678953,0.4986366331577301,-0.0018785952124744654,0.0,0.0
1788870453.755609,0.49838146567344666,-0.0022301680874079466,0.0,0.0
1788870453.8148043,0.4983183741569519,-0.002317105419933796,0.0,0.0
1788870453.8764648,0.49955904483795166,0.0006075946148484945,0.0,0.0
1788870453.951203,0.4986439347267151,0.0018685042159631848,0.0,0.0
1788870454.0082405,0.4994581937789917,-0.0007465609232895076,0.0,0.0
1788870454.0752578,0.49894022941589355,-0.0014602560549974442,0.0,0.0
1788870454.128285,0.49963662028312683,0.0005006825085729361,0.0,0.0
1788870454.2020772,0.49838986992836,-0.0022186082787811756,0.0,0.0
1788870454.2565186,0.49786949157714844,-0.002935633296146989,0.0,0.0
1788870454.32609,0.49757885932922363,-0.0033360610250383615,0.0,0.0
1788870454.3839293,0.49766185879707336,-0.0032217085827142,0.0,0.0
1788870454.4523084,0.4982970952987671,-0.0023464360274374485,0.0,0.0
1788870454.5270271,0.4984370768070221,-0.0021535365376621485,0.0,0.0
1788870454.5852227,0.4987700581550598,-0.0016947169788181782,0.0,0.0
1788870454.6575809,0.4992483854293823,-0.0010356472339481115,0.0,0.0
1788870454.731539,0.4994913339614868,-0.0007009070250205696,0.0,0.0
1788870454.8069062,0.4982534646987915,0.002406526356935501,0.0,0.0
1788870454.8796735,0.49994486570358276,7.59884060244076e-05,0.0,0.0
1788870454.9575982,0.49948856234550476,-0.0007047032122500241,0.0,0.0
1788870455.0296955,0.49926379323005676,0.0010143995750695467,0.0,0.0
1788870455.1061008,0.49841129779815674,-0.0021890695206820965,0.0,0.0
1788870455.178853,0.4998302161693573,-0.00023394857998937368,0.0,0.0
1788870455.2529256,0.49998247623443604,2.4133665647241287e-05,0.0,0.0
1788870455.3072362,0.49757054448127747,-0.0033475225791335106,0.0,0.0
1788870455.3795848,0.49851328134536743,-0.002048522001132369,0.0,0.0
1788870455.4337258,0.4988190233707428,-0.001627241843380034,0.0,0.0
1788870455.5037766,0.4992484450340271,-0.001035582972690463,0.0,0.0
1788870455.576162,0.4986470639705658,-0.001864217803813517,0.0,0.0
1788870455.6279688,0.4993565082550049,0.0008866591961123049,0.0,0.0
1788870455.701109,0.49877503514289856,0.0016878844471648335,0.0,0.0
1788870455.7532172,0.4994484484195709,0.000759966962505132,0.0,0.0
1788870455.8257236,0.4999116361141205,0.00012175532174296677,0.0,0.0
1788870455.8799171,0.49857297539711,0.0019663041457533836,0.0,0.0
1788870455.9515643,0.49875661730766296,-0.00171326391864568,0.0,0.0
1788870456.008152,0.49786487221717834,-0.0029420002829283476,0.0,0.0
1788870456.0770473,0.4987952411174774,-0.0016600353410467505,0.0,0.0
1788870456.1314185,0.49910783767700195,-0.0012293033068999648,0.0,0.0
1788870456.2019541,0.49823200702667236,-0.002436105627566576,0.0,0.0
1788870456.2783706,0.4985794723033905,-0.0019573208410292864,0.0,0.0
1788870456.334572,0.49865666031837463,-0.0018509991932660341,0.0,0.0
1788870456.4036787,0.49750781059265137,-0.0034339618869125843,0.0,0.0
1788870456.4612775,0.49730542302131653,-0.0037128303665667772,0.0,0.0
1788870456.5302114,0.4959322512149811,-0.005604928359389305,0.0,0.0
1788870456.6052487,0.4958694577217102,-0.005691459868103266,0.0,0.0
1788870456.6630077,0.49600300192832947,-0.005507451947778463,0.0,0.0
1788870456.7283752,0.4980786144733429,-0.0026474676560610533,0.0,0.0
1788870456.803118,0.4993419349193573,-0.0009067422361113131,0.0,0.0
1788870456.8767428,0.4987890124320984,-0.0016686238814145327,0.0,0.0
1788870456.93195,0.4987218677997589,-0.0017611219082027674,0.0,0.0
1788870457.0037725,0.4970663785934448,-0.004042219370603561,0.0,0.0
1788870457.057495,0.4966294467449188,-0.004644281230866909,0.0,0.0
1788870457.1297643,0.494964599609375,-0.00693826237693429,0.0,0.0
1788870457.188023,0.49473655223846436,-0.007252484560012817,0.0,0.0
1788870457.2523232,0.49511346220970154,-0.006733122747391462,0.0,0.0
1788870457.3265967,0.497249037027359,-0.0037905185017734766,0.0,0.0
1788870457.3797853,0.4984285235404968,-0.002165318001061678,0.0,0.0
1788870457.451392,0.4998990297317505,0.00013911460700910538,0.0,0.0
1788870457.5053697,0.4992419481277466,0.0010445035295560956,0.0,0.0
1788870457.5757282,0.4991499185562134,-0.0011713305721059442,0.0,0.0
1788870457.6281445,0.4984279274940491,-0.002166156191378832,0.0,0.0
1788870457.699889,0.49590709805488586,-0.005639571696519852,0.0,0.0
1788870457.753158,0.49497827887535095,-0.00691940076649189,0.0,0.0
1788870457.8254051,0.49587512016296387,-0.005683637224137783,0.0,0.0
1788870457.8781583,0.49310585856437683,-0.009499404579401016,0.0,0.0
1788870457.9512632,0.4947024881839752,-0.007299419492483139,0.0,0.0
1788870458.0057385,0.4953881800174713,-0.006354599259793758,0.0,0.0
1788870458.0742922,0.4942266047000885,-0.007955148816108704,0.0,0.0
1788870458.1296816,0.4942163825035095,-0.0079692043364048,0.0,0.0
1788870458.1991136,0.4924562871456146,-0.010394454002380371,0.0,0.0
1788870458.2518682,0.49231114983558655,-0.010594423860311508,0.0,0.0
1788870458.3235939,0.4940144121646881,-0.00824750866740942,0.0,0.0
1788870458.3774521,0.49503275752067566,-0.0068443245254457,0.0,0.0
1788870458.4512646,0.4939976632595062,-0.008270601741969585,0.0,0.0
1788870458.503427,0.49174538254737854,-0.011373973451554775,0.0,0.0
1788870458.5759838,0.4917661249637604,-0.01134543027728796,0.0,0.0
1788870458.6325629,0.49326229095458984,-0.009283838793635368,0.0,0.0
1788870458.7016501,0.49464213848114014,-0.007382581941783428,0.0,0.0
1788870458.7562008,0.49323394894599915,-0.009322892874479294,0.0,0.0
1788870458.8257608,0.4935116171836853,-0.008940327912569046,0.0,0.0
1788870458.899611,0.4915471374988556,-0.011647145263850689,0.0,0.0
1788870458.9527566,0.4952535927295685,-0.0065400502644479275,0.0,0.0
1788870459.025739,0.4943864941596985,-0.0077348314225673676,0.0,0.0
1788870459.0793366,0.4948498606681824,-0.007096368353813887,0.0,0.0
1788870459.1521044,0.4927166998386383,-0.010035604238510132,0.0,0.0
1788870459.226634,0.4897211790084839,-0.014163135550916195,0.0,0.0
1788870459.2801454,0.4889602065086365,-0.015211682766675949,0.0,0.0
1788870459.3517408,0.4901043176651001,-0.013635226525366306,0.0,0.0
1788870459.424522,0.4885541796684265,-0.015771133825182915,0.0,0.0
1788870459.480266,0.48811671137809753,-0.016373928636312485,0.0,0.0
1788870459.5509412,0.48630431294441223,-0.018871210515499115,0.0,0.0
1788870459.6034203,0.48724791407585144,-0.017571039497852325,0.0,0.0
1788870459.6753402,0.4856932759284973,-0.01971314288675785,0.0,0.0
1788870459.728137,0.4861001670360565,-0.019152488559484482,0.0,0.0
1788870459.7999084,0.4846514165401459,-0.021148724481463432,0.0,0.0
1788870459.8523078,0.48550155758857727,-0.01997731253504753,0.0,0.0
1788870459.9254677,0.48802050948143005,-0.0165064949542284,0.0,0.0
1788870459.9779818,0.48636436462402344,-0.018788475543260574,0.0,0.0
1788870460.0492213,0.4875504672527313,-0.017154157161712646,0.0,0.0
1788870460.1024575,0.4897630512714386,-0.014105420559644699,0.0,0.0
1788870460.1750915,0.4889151453971863,-0.01527378149330616,0.0,0.0
1788870460.2264054,0.4928620457649231,-0.009835331700742245,0.0,0.0
1788870460.299084,0.49287229776382446,-0.009821223095059395,0.0,0.0
1788870460.354345,0.4939386248588562,-0.008351931348443031,0.0,0.0
1788870460.4260993,0.48881134390830994,-0.015416794456541538,0.0,0.0
1788870460.4792137,0.4877941608428955,-0.01681838184595108,0.0,0.0
1788870460.549691,0.48533132672309875,-0.020211877301335335,0.0,0.0
1788870460.6025796,0.4821472764015198,-0.024599188938736916,0.0,0.0
1788870460.674743,0.4793023467063904,-0.028519190847873688,0.0,0.0
1788870460.7269883,0.4801796078681946,-0.02731039561331272,0.0,0.0
1788870460.7995703,0.479388952255249,-0.028399841859936714,0.0,0.0
1788870460.8530762,0.4807320237159729,-0.026549234986305237,0.0,0.0
1788870460.9241471,0.4807038903236389,-0.026588017120957375,0.0,0.0
1788870460.9778783,0.4825974106788635,-0.023978935554623604,0.0,0.0
1788870461.0498412,0.48211294412612915,-0.024646496400237083,0.0,0.0
1788870461.1054044,0.483583927154541,-0.022619619965553284,0.0,0.0
1788870461.1749225,0.4793832004070282,-0.02840779908001423,0.0,0.0
1788870461.2273347,0.48014888167381287,-0.027352765202522278,0.0,0.0
1788870461.3010533,0.479148268699646,-0.028731510043144226,0.0,0.0
1788870461.3549762,0.476944237947464,-0.031768426299095154,0.0,0.0
1788870461.4252405,0.4795038104057312,-0.028241612017154694,0.0,0.0
1788870461.4812977,0.4822472035884857,-0.02446148917078972,0.0,0.0
1788870461.5502014,0.4827526807785034,-0.02376498281955719,0.0,0.0
1788870461.6014469,0.48115065693855286,-0.025972427800297737,0.0,0.0
1788870461.6746917,0.47981202602386475,-0.027816910296678543,0.0,0.0
1788870461.7263443,0.47732916474342346,-0.031238006427884102,0.0,0.0
1788870461.7990365,0.4756847321987152,-0.03350388631224632,0.0,0.0
1788870461.8518512,0.47281143069267273,-0.0374629981815815,0.0,0.0
1788870461.9241998,0.47138169407844543,-0.039433013647794724,0.0,0.0
1788870461.9806871,0.4735656976699829,-0.03642367571592331,0.0,0.0
1788870462.0559409,0.4697135388851166,-0.04173153638839722,0.0,0.0
1788870462.127086,0.4686542749404907,-0.04319111630320549,0.0,0.0
1788870462.1821296,0.46705809235572815,-0.04539047181606293,0.0,0.0
1788870462.2529402,0.46658533811569214,-0.046041905879974365,0.0,0.0
1788870462.3069143,0.4650832712650299,-0.048111557960510254,0.0,0.0
1788870462.3779383,0.4648912250995636,-0.04837619513273239,0.0,0.0
1788870462.4542875,0.46551713347435,-0.047513771802186966,0.0,0.0
1788870462.5293527,0.46611225605010986,-0.04669374227523804,0.0,0.0
1788870462.604989,0.4667021632194519,-0.04588091000914574,0.0,0.0
1788870462.6807313,0.46300455927848816,-0.05097583308815956,0.0,0.0
1788870462.7537541,0.45799770951271057,-0.057874735444784164,0.0,0.0
1788870462.8262608,0.4290994703769684,-0.09769348055124283,0.0,0.0
1788870462.8824158,0.4006377160549164,-0.13691078126430511,0.0,0.0
1788870462.9516902,0.39805111289024353,-0.1404748260974884,0.0,0.0
1788870463.0047328,0.4024547040462494,-0.1344071626663208,0.0,0.0
1788870463.075255,0.412289023399353,-0.12085650861263275,0.0,0.0
1788870463.1274276,0.4258632957935333,-0.10215257108211517,0.0,0.0
1788870463.199437,0.43929624557495117,-0.08364338427782059,0.0,0.0
1788870463.2928977,0.45210033655166626,-0.06600069254636765,0.0,0.0
1788870463.3515255,0.468521386384964,-0.04337422549724579,0.0,0.0
1788870463.4052603,0.4783748686313629,-0.0297971460968256,0.0,0.0
1788870463.4747183,0.4837452173233032,-0.022397371008992195,0.0,0.0
1788870463.5275428,0.4806102514266968,-0.026717042550444603,0.0,0.0
1788870463.6005638,0.4765035808086395,-0.032375581562519073,0.0,0.0
