time_s,throttle_command,steering_command
1788870526.3654928,nan,-0.25934651494026184
1788870526.3655283,0.011908355168998241,nan
1788870526.390422,nan,-0.2178768664598465
1788870526.3904564,0.01158523466438055,nan
1788870526.415544,nan,-0.2178768664598465
1788870526.4156215,0.01158523466438055,nan
1788870526.44061,nan,-0.05869750306010246
1788870526.4406471,0.017732424661517143,nan
1788870526.465549,nan,-0.05869750306010246
1788870526.4655845,0.017732424661517143,nan
1788870526.490442,nan,-0.05869750306010246
1788870526.4905071,0.017732424661517143,nan
1788870526.5153909,nan,0.017485884949564934
1788870526.5154202,0.017987355589866638,nan
1788870526.5405,nan,0.017485884949564934
1788870526.5405262,0.017987355589866638,nan
1788870526.5652676,nan,0.07352280616760254
1788870526.5652885,0.016969796270132065,nan
1788870526.5904834,nan,0.07352280616760254
1788870526.5905125,0.016969796270132065,nan
1788870526.6155546,nan,0.07352280616760254
1788870526.615588,0.016969796270132065,nan
1788870526.640425,nan,0.10916691273450851
1788870526.6404617,0.016178281977772713,nan
1788870526.665507,nan,0.10916691273450851
1788870526.665546,0.016178281977772713,nan
1788870526.6903293,nan,0.1360667496919632
1788870526.6903584,0.01563299633562565,nan
1788870526.7154486,nan,0.1360667496919632
1788870526.7154784,0.01563299633562565,nan
1788870526.740447,nan,0.1360667496919632
1788870526.7404714,0.01563299633562565,nan
1788870526.7654994,nan,0.9370834827423096
1788870526.765525,0.0,nan
1788870526.7905023,nan,0.9370834827423096
1788870526.7905295,0.0,nan
1788870526.8153594,nan,0.9370834827423096
1788870526.8153827,0.0,nan
1788870526.840369,nan,0.9567118287086487
1788870526.8403988,0.0,nan
1788870526.8654258,nan,0.9567118287086487
1788870526.865461,0.0,nan
1788870526.890363,nan,0.9655328392982483
1788870526.8903973,0.0,nan
1788870526.9157083,nan,0.9655328392982483
1788870526.9157372,0.0,nan
1788870526.9405324,nan,0.9655328392982483
1788870526.9405658,0.0,nan
1788870526.9655156,nan,0.9701860547065735
1788870526.9655607,0.0,nan
1788870526.9905307,nan,0.9701860547065735
1788870526.9905603,0.0,nan
1788870527.01539,nan,0.9701026082038879
1788870527.0154243,0.0,nan
1788870527.0405426,nan,0.9701026082038879
1788870527.0405786,0.0,nan
1788870527.0655181,nan,0.9701026082038879
1788870527.0655453,0.0,nan
1788870527.0906103,nan,0.9699885249137878
1788870527.0907197,0.004776436369866133,nan
1788870527.1156733,nan,0.9699885249137878
1788870527.1157088,0.004776436369866133,nan
1788870527.1410782,nan,0.9699885249137878
1788870527.1411572,0.004776436369866133,nan
1788870527.1654809,nan,0.9699060916900635
1788870527.165518,0.004776436369866133,nan
1788870527.1905715,nan,0.9699060916900635
1788870527.190611,0.004776436369866133,nan
1788870527.2155101,nan,0.9699060916900635
1788870527.2155886,0.004776436369866133,nan
1788870527.2406147,nan,0.9698525071144104
1788870527.240655,0.004776436369866133,nan
1788870527.2655482,nan,0.9698525071144104
1788870527.2655802,0.004776436369866133,nan
1788870527.2905757,nan,0.9698525071144104
1788870527.2906275,0.004776436369866133,nan
1788870527.3154628,nan,0.972291886806488
1788870527.3154984,0.004776436369866133,nan
1788870527.340535,nan,0.972291886806488
1788870527.3405645,0.004776436369866133,nan
1788870527.3654816,nan,0.972291886806488
1788870527.3655176,0.004776436369866133,nan
1788870527.390467,nan,0.9762244820594788
1788870527.3904934,0.004776436369866133,nan
1788870527.415549,nan,0.9762244820594788
1788870527.4155831,0.004776436369866133,nan
1788870527.4404743,nan,0.9762244820594788
1788870527.4405096,0.004776436369866133,nan
1788870527.4657586,nan,0.9861236810684204
1788870527.465891,0.004776436369866133,nan
1788870527.4905639,nan,0.9861236810684204
1788870527.490593,0.004776436369866133,nan
1788870527.5156977,nan,0.9861236810684204
1788870527.5157332,0.004776436369866133,nan
1788870527.54044,nan,0.9893312454223633
1788870527.5404885,0.004776436369866133,nan
1788870527.5655339,nan,0.9893312454223633
1788870527.5656173,0.004776436369866133,nan
1788870527.5905173,nan,0.9893312454223633
1788870527.5905569,0.004776436369866133,nan
1788870527.6155078,nan,0.9922057390213013
1788870527.615598,0.004776436369866133,nan
1788870527.6406853,nan,0.9922057390213013
1788870527.6408646,0.004776436369866133,nan
1788870527.665551,nan,0.9922057390213013
1788870527.6656432,0.004776436369866133,nan
1788870527.6905122,nan,0.994604229927063
1788870527.6905515,0.004776436369866133,nan
1788870527.7155147,nan,0.994604229927063
1788870527.7155428,0.004776436369866133,nan
1788870527.740537,nan,0.994604229927063
1788870527.740574,0.004776436369866133,nan
1788870527.765357,nan,0.996711015701294
1788870527.7653828,0.004776436369866133,nan
1788870527.790466,nan,0.996711015701294
1788870527.7905374,0.004776436369866133,nan
1788870527.8153884,nan,0.996711015701294
1788870527.8154151,0.004776436369866133,nan
1788870527.8403742,nan,0.9999999403953552
1788870527.8404067,0.004776436369866133,nan
1788870527.8654034,nan,0.9999999403953552
1788870527.8654294,0.004776436369866133,nan
1788870527.8904397,nan,0.9999999403953552
1788870527.890463,0.004776436369866133,nan
1788870527.9162998,nan,0.9999999403953552
1788870527.9163256,0.004776436369866133,nan
1788870527.9404485,nan,0.9999999403953552
1788870527.9404736,0.004776436369866133,nan
1788870527.965466,nan,0.9999999403953552
1788870527.965559,0.004776436369866133,nan
1788870527.9905553,nan,0.9999999403953552
1788870527.9905891,0.004776436369866133,nan
1788870528.0154896,nan,0.9999999403953552
1788870528.0155168,0.004776436369866133,nan
1788870528.0403833,nan,0.9999999403953552
1788870528.0404053,0.004776436369866133,nan
1788870528.0654964,nan,0.9999999403953552
1788870528.065527,0.004776436369866133,nan
1788870528.0903614,nan,0.9999999403953552
1788870528.0903933,0.004776436369866133,nan
1788870528.1154199,nan,0.9999999403953552
1788870528.115443,0.004776436369866133,nan
1788870528.1404536,nan,0.9999999403953552
1788870528.1404884,0.004776436369866133,nan
1788870528.1653948,nan,0.9999999403953552
1788870528.165427,0.004776436369866133,nan
1788870528.1904328,nan,0.9999999403953552
1788870528.190457,0.004776436369866133,nan
1788870528.2153194,nan,0.9999999403953552
1788870528.2153413,0.004776436369866133,nan
1788870528.2405784,nan,0.9999999403953552
1788870528.2406657,0.004776436369866133,nan
1788870528.2653944,nan,0.9999999403953552
1788870528.2654302,0.004776436369866133,nan
1788870528.2903864,nan,0.9999999403953552
1788870528.290444,0.004776436369866133,nan
1788870528.3154113,nan,0.9999999403953552
1788870528.315434,0.004776436369866133,nan
1788870528.3404107,nan,0.9999999403953552
1788870528.3404374,0.004776436369866133,nan
1788870528.365388,nan,0.9999999403953552
1788870528.3654563,0.004776436369866133,nan
1788870528.390417,nan,0.9999999403953552
1788870528.3904436,0.004776436369866133,nan
1788870528.4152396,nan,0.9999999403953552
1788870528.4152641,0.004776436369866133,nan
1788870528.4404147,nan,0.9999999403953552
1788870528.4404416,0.004776436369866133,nan
1788870528.465625,nan,0.9999999403953552
1788870528.4656591,0.004776436369866133,nan
1788870528.4903996,nan,0.9999999403953552
1788870528.4904375,0.004776436369866133,nan
1788870528.515506,nan,0.9999999403953552
1788870528.5155396,0.004776436369866133,nan
1788870528.5403457,nan,0.9999999403953552
1788870528.5403771,0.004776436369866133,nan
1788870528.5654142,nan,0.9999999403953552
1788870528.5654485,0.004776436369866133,nan
1788870528.5904064,nan,0.9999999403953552
1788870528.590431,0.004776436369866133,nan
1788870528.6153924,nan,0.9999999403953552
1788870528.6154213,0.004776436369866133,nan
1788870528.6404285,nan,0.9999999403953552
1788870528.6404545,0.004776436369866133,nan
1788870528.6654456,nan,0.9999999403953552
1788870528.6654754,0.004776436369866133,nan
1788870528.6904233,nan,0.9999999403953552
1788870528.69045,0.004776436369866133,nan
1788870528.7153647,nan,0.9999999403953552
1788870528.7153883,0.004776436369866133,nan
1788870528.7403424,nan,0.9999999403953552
1788870528.7403774,0.004776436369866133,nan
1788870528.7653599,nan,0.9999999403953552
1788870528.765382,0.004776436369866133,nan
1788870528.7903588,nan,0.9999999403953552
1788870528.7903883,0.004776436369866133,nan
1788870528.815377,nan,0.9999999403953552
1788870528.8154027,0.004776436369866133,nan
1788870528.8403606,nan,0.9999999403953552
1788870528.840385,0.004776436369866133,nan
1788870528.8653605,nan,0.9999999403953552
1788870528.8653965,0.004776436369866133,nan
1788870528.8903918,nan,0.9999999403953552
1788870528.890416,0.004776436369866133,nan
1788870528.9153523,nan,0.9999999403953552
1788870528.915415,0.004776436369866133,nan
1788870528.9403963,nan,0.9999999403953552
1788870528.940426,0.004776436369866133,nan
1788870528.9655166,nan,0.9999999403953552
1788870528.9655418,0.004776436369866133,nan
1788870528.990536,nan,0.9999999403953552
1788870528.9905741,0.004776436369866133,nan
1788870529.0154097,nan,0.9999999403953552
1788870529.015439,0.004776436369866133,nan
1788870529.0404325,nan,0.9999999403953552
1788870529.0404587,0.004776436369866133,nan
1788870529.0655398,nan,0.9999999403953552
1788870529.0655744,0.004776436369866133,nan
1788870529.090433,nan,0.9999999403953552
1788870529.090463,0.004776436369866133,nan
1788870529.1153333,nan,0.9999999403953552
1788870529.1153965,0.004776436369866133,nan
1788870529.1404054,nan,0.9999999403953552
1788870529.1404397,0.004776436369866133,nan
1788870529.1655862,nan,0.9999999403953552
1788870529.165624,0.004776436369866133,nan
1788870529.190608,nan,0.9999999403953552
1788870529.1906881,0.004776436369866133,nan
1788870529.2154996,nan,0.9999999403953552
1788870529.2155268,0.004776436369866133,nan
1788870529.2403562,nan,0.9999999403953552
1788870529.240386,0.004776436369866133,nan
1788870529.2655034,nan,0.9999999403953552
1788870529.2655334,0.004776436369866133,nan
1788870529.290482,nan,0.9999999403953552
1788870529.2905066,0.004776436369866133,nan
1788870529.315447,nan,0.9999999403953552
1788870529.315472,0.004776436369866133,nan
1788870529.3404212,nan,0.9999999403953552
1788870529.3404512,0.004776436369866133,nan
1788870529.3655896,nan,0.9999999403953552
1788870529.3656185,0.004776436369866133,nan
1788870529.390449,nan,0.9999999403953552
1788870529.3904865,0.004776436369866133,nan
1788870529.4155393,nan,0.9999999403953552
1788870529.4156222,0.004776436369866133,nan
1788870529.4403365,nan,0.9999999403953552
1788870529.4403598,0.004776436369866133,nan
1788870529.465466,nan,0.9999999403953552
1788870529.465502,0.004776436369866133,nan
1788870529.4904346,nan,0.9999999403953552
1788870529.490467,0.004776436369866133,nan
1788870529.5154305,nan,0.9999999403953552
1788870529.5154655,0.004776436369866133,nan
1788870529.5404258,nan,0.9999999403953552
1788870529.5404582,0.004776436369866133,nan
1788870529.5653381,nan,0.9999999403953552
1788870529.5653675,0.004776436369866133,nan
1788870529.5904794,nan,0.9999999403953552
1788870529.590513,0.004776436369866133,nan
1788870529.6154883,nan,0.9999999403953552
1788870529.6155567,0.004776436369866133,nan
1788870529.640369,nan,0.9999999403953552
1788870529.6403952,0.004776436369866133,nan
1788870529.6654508,nan,0.9999999403953552
1788870529.6654818,0.004776436369866133,nan
1788870529.6903613,nan,0.9999999403953552
1788870529.690399,0.004776436369866133,nan
1788870529.7154083,nan,0.9999999403953552
1788870529.7154446,0.004776436369866133,nan
1788870529.7403762,nan,0.9999999403953552
1788870529.7404022,0.004776436369866133,nan
1788870529.7653673,nan,0.9999999403953552
1788870529.765399,0.004776436369866133,nan
1788870529.790504,nan,0.9999999403953552
1788870529.790535,0.004776436369866133,nan
1788870529.8153522,nan,0.9999999403953552
1788870529.8153791,0.004776436369866133,nan
1788870529.84041,nan,0.9999999403953552
1788870529.840447,0.004776436369866133,nan
1788870529.8653975,nan,0.9999999403953552
1788870529.865421,0.004776436369866133,nan
1788870529.8904536,nan,0.9999999403953552
1788870529.8904924,0.004776436369866133,nan
1788870529.9153337,nan,0.9999999403953552
1788870529.9153576,0.004776436369866133,nan
1788870529.9403884,nan,0.9999999403953552
1788870529.9404228,0.004776436369866133,nan
1788870529.9654417,nan,0.9999999403953552
1788870529.965478,0.004776436369866133,nan
1788870529.9905145,nan,0.9999999403953552
1788870529.9905438,0.004776436369866133,nan
1788870530.0155098,nan,0.9999999403953552
1788870530.01554,0.004776436369866133,nan
1788870530.0409532,nan,0.9999999403953552
1788870530.040998,0.004776436369866133,nan
1788870530.0655036,nan,0.9999999403953552
1788870530.0655339,0.004776436369866133,nan
1788870530.0903986,nan,0.9999999403953552
1788870530.0904257,0.004776436369866133,nan
1788870530.1154745,nan,0.9999999403953552
1788870530.115507,0.004776436369866133,nan
1788870530.1404383,nan,0.9999999403953552
1788870530.140496,0.004776436369866133,nan
1788870530.1654112,nan,0.9999999403953552
1788870530.1654375,0.004776436369866133,nan
1788870530.1904259,nan,0.9999999403953552
1788870530.1904588,0.004776436369866133,nan
1788870530.2154584,nan,0.9999999403953552
1788870530.2154932,0.004776436369866133,nan
1788870530.240498,nan,0.9999999403953552
1788870530.240564,0.004776436369866133,nan
1788870530.2662883,nan,0.9999999403953552
1788870530.2663305,0.004776436369866133,nan
1788870530.2904432,nan,0.9999999403953552
1788870530.2904725,0.004776436369866133,nan
1788870530.3154528,nan,0.9999999403953552
1788870530.3154776,0.004776436369866133,nan
1788870530.3404074,nan,0.9999999403953552
1788870530.3404322,0.004776436369866133,nan
1788870530.3655443,nan,0.9999999403953552
1788870530.3655746,0.004776436369866133,nan
1788870530.3904352,nan,0.9999999403953552
1788870530.390465,0.004776436369866133,nan
1788870530.4154181,nan,0.9999999403953552
1788870530.415446,0.004776436369866133,nan
1788870530.440621,nan,0.9999999403953552
1788870530.4406493,0.004776436369866133,nan
1788870530.4655077,nan,0.9999999403953552
1788870530.4655385,0.004776436369866133,nan
1788870530.4907684,nan,0.9999999403953552
1788870530.490806,0.004776436369866133,nan
1788870530.515531,nan,0.9999999403953552
1788870530.5155709,0.004776436369866133,nan
1788870530.5405393,nan,0.9999999403953552
1788870530.5405755,0.004776436369866133,nan
1788870530.5655994,nan,0.9999999403953552
1788870530.5657065,0.004776436369866133,nan
1788870530.590773,nan,0.9999999403953552
1788870530.5908084,0.004776436369866133,nan
1788870530.6155207,nan,0.9999999403953552
1788870530.6155624,0.004776436369866133,nan
1788870530.6408844,nan,0.9999999403953552
1788870530.6409326,0.004776436369866133,nan
1788870530.66565,nan,0.9999999403953552
1788870530.6657627,0.004776436369866133,nan
1788870530.6905475,nan,0.9999999403953552
1788870530.690617,0.004776436369866133,nan
1788870530.7155435,nan,0.9999999403953552
1788870530.7155983,0.004776436369866133,nan
1788870530.7405586,nan,0.9999999403953552
1788870530.7407234,0.004776436369866133,nan
1788870530.7653537,nan,0.9999999403953552
1788870530.7654185,0.004776436369866133,nan
1788870530.7904723,nan,0.9999999403953552
1788870530.7905118,0.004776436369866133,nan
1788870530.8156407,nan,0.9999999403953552
1788870530.815686,0.004776436369866133,nan
1788870530.8406017,nan,0.9999999403953552
1788870530.840722,0.004776436369866133,nan
1788870530.865529,nan,0.9999999403953552
1788870530.865569,0.004776436369866133,nan
1788870530.8908706,nan,0.9999999403953552
1788870530.8909292,0.004776436369866133,nan
1788870530.915513,nan,0.9999999403953552
1788870530.915548,0.004776436369866133,nan
1788870530.9420443,nan,0.9999999403953552
1788870530.942148,0.004776436369866133,nan
1788870530.9657493,nan,0.9999999403953552
1788870530.9657888,0.004776436369866133,nan
1788870530.990597,nan,0.9999999403953552
1788870530.99064,0.004776436369866133,nan
1788870531.0158384,nan,0.9999999403953552
1788870531.0158694,0.004776436369866133,nan
1788870531.0413423,nan,0.9999999403953552
1788870531.0413735,0.004776436369866133,nan
1788870531.065486,nan,0.9999999403953552
1788870531.06557,0.004776436369866133,nan
1788870531.091546,nan,0.9999999403953552
1788870531.0915859,0.004776436369866133,nan
1788870531.1152909,nan,0.9999999403953552
1788870531.1153147,0.004776436369866133,nan
1788870531.1413772,nan,0.9999999403953552
1788870531.141426,0.004776436369866133,nan
1788870531.1657076,nan,0.9999999403953552
1788870531.1657443,0.004776436369866133,nan
1788870531.190452,nan,0.9999999403953552
1788870531.190481,0.004776436369866133,nan
1788870531.215752,nan,0.9999999403953552
1788870531.215789,0.004776436369866133,nan
1788870531.2407227,nan,0.9999999403953552
1788870531.2407625,0.004776436369866133,nan
1788870531.2656105,nan,0.9999999403953552
1788870531.265653,0.004776436369866133,nan
1788870531.2904954,nan,0.9999999403953552
1788870531.2905416,0.004776436369866133,nan
1788870531.3156986,nan,0.9999999403953552
1788870531.3157353,0.004776436369866133,nan
1788870531.3404095,nan,0.9999999403953552
1788870531.3404808,0.004776436369866133,nan
1788870531.3655326,nan,0.9999999403953552
1788870531.3655815,0.004776436369866133,nan
1788870531.3905818,nan,0.9999999403953552
1788870531.3906162,0.004776436369866133,nan
1788870531.4153519,nan,0.9999999403953552
1788870531.4153898,0.004776436369866133,nan
1788870531.4406343,nan,0.9999999403953552
1788870531.4406705,0.004776436369866133,nan
1788870531.4661803,nan,0.9999999403953552
1788870531.466234,0.004776436369866133,nan
1788870531.4905243,nan,0.9999999403953552
1788870531.4905543,0.004776436369866133,nan
1788870531.5155828,nan,0.9999999403953552
1788870531.5168905,0.004776436369866133,nan
1788870531.5406213,nan,0.9999999403953552
1788870531.540654,0.004776436369866133,nan
1788870531.565598,nan,0.9999999403953552
1788870531.565655,0.004776436369866133,nan
1788870531.5905972,nan,0.4535170793533325
1788870531.5906258,0.009314050897955894,nan
1788870531.615522,nan,0.4535170793533325
1788870531.6155615,0.009314050897955894,nan
1788870531.6406054,nan,0.4535170793533325
1788870531.640642,0.009314050897955894,nan
1788870531.6654904,nan,0.03173130005598068
1788870531.6655307,0.009314050897955894,nan
1788870531.691904,nan,0.03173130005598068
1788870531.6919339,0.009314050897955894,nan
1788870531.7155364,nan,0.03173130005598068
1788870531.7155795,0.009314050897955894,nan
1788870531.740552,nan,-0.3871723413467407
1788870531.7405884,0.009314050897955894,nan
1788870531.7695024,nan,-0.3871723413467407
1788870531.7695508,0.009314050897955894,nan
1788870531.7911878,nan,-0.3871723413467407
1788870531.7912433,0.009314050897955894,nan
1788870531.815503,nan,-0.8907882571220398
1788870531.8155448,0.009314050897955894,nan
1788870531.8405552,nan,-0.8907882571220398
1788870531.8405936,0.009314050897955894,nan
1788870531.8654633,nan,-0.9999999403953552
1788870531.8654935,0.009314050897955894,nan
1788870531.8905294,nan,-0.9999999403953552
1788870531.8905556,0.009314050897955894,nan
1788870531.9154682,nan,-0.9999999403953552
1788870531.9154956,0.009314050897955894,nan
1788870531.9404483,nan,-0.9999999403953552
1788870531.9405482,0.009314050897955894,nan
1788870531.9656882,nan,-0.9999999403953552
1788870531.9659402,0.009314050897955894,nan
1788870531.990632,nan,-0.9999999403953552
1788870531.9907193,0.009314050897955894,nan
1788870532.0154402,nan,-0.9999999403953552
1788870532.0155032,0.009314050897955894,nan
1788870532.0407188,nan,-0.9999999403953552
1788870532.040766,0.009314050897955894,nan
1788870532.0651488,nan,-0.9999999403953552
1788870532.0652087,0.009314050897955894,nan
1788870532.09069,nan,-0.9999999403953552
1788870532.0907252,0.009314050897955894,nan
1788870532.115665,nan,-0.9999999403953552
1788870532.1156952,0.009314050897955894,nan
1788870532.1403942,nan,-0.9999999403953552
1788870532.1404793,0.009314050897955894,nan
1788870532.1654308,nan,-0.9999999403953552
1788870532.1654613,0.009314050897955894,nan
1788870532.1904237,nan,-0.9999999403953552
1788870532.1904502,0.009314050897955894,nan
1788870532.2153387,nan,-0.9999999403953552
1788870532.215362,0.009314050897955894,nan
1788870532.240431,nan,-0.9999999403953552
1788870532.2405007,0.009314050897955894,nan
1788870532.265578,nan,-0.9999999403953552
1788870532.2656116,0.009314050897955894,nan
1788870532.2905526,nan,-0.9999999403953552
1788870532.290683,0.009314050897955894,nan
1788870532.3154929,nan,-0.9999999403953552
1788870532.3155215,0.009314050897955894,nan
1788870532.3403442,nan,-0.9999999403953552
1788870532.3403769,0.009314050897955894,nan
1788870532.3654585,nan,-0.9999999403953552
1788870532.3654962,0.009314050897955894,nan
1788870532.3906105,nan,-0.9999999403953552
1788870532.390653,0.009314050897955894,nan
1788870532.4155416,nan,-0.9999999403953552
1788870532.4155805,0.009314050897955894,nan
1788870532.440455,nan,-0.9999999403953552
1788870532.4405155,0.009314050897955894,nan
1788870532.4654586,nan,-0.9999999403953552
1788870532.465494,0.009314050897955894,nan
1788870532.4904177,nan,-0.9999999403953552
1788870532.4904473,0.009314050897955894,nan
1788870532.515665,nan,-0.9999999403953552
1788870532.515702,0.009314050897955894,nan
1788870532.5403106,nan,-0.9999999403953552
1788870532.540374,0.009314050897955894,nan
1788870532.5656762,nan,-0.9999999403953552
1788870532.5657246,0.009314050897955894,nan
1788870532.5905366,nan,-0.9999999403953552
1788870532.5905745,0.009314050897955894,nan
1788870532.615579,nan,-0.9999999403953552
1788870532.615605,0.009314050897955894,nan
1788870532.64056,nan,-0.9999999403953552
1788870532.640588,0.009314050897955894,nan
1788870532.6654584,nan,-0.9999999403953552
1788870532.6654952,0.009314050897955894,nan
1788870532.690514,nan,-0.9999999403953552
1788870532.6905482,0.009314050897955894,nan
1788870532.7154162,nan,-0.9999999403953552
1788870532.715444,0.009314050897955894,nan
1788870532.740287,nan,-0.9999999403953552
1788870532.7403758,0.009314050897955894,nan
1788870532.7660666,nan,-0.9999999403953552
1788870532.766108,0.009314050897955894,nan
1788870532.7906578,nan,-0.9999999403953552
1788870532.7906847,0.009314050897955894,nan
1788870532.8154776,nan,-0.9999999403953552
1788870532.815577,0.009314050897955894,nan
1788870532.840887,nan,-0.9999999403953552
1788870532.8409245,0.009314050897955894,nan
1788870532.865734,nan,-0.9999999403953552
1788870532.865767,0.009314050897955894,nan
1788870532.8904357,nan,-0.9999999403953552
1788870532.890473,0.009314050897955894,nan
1788870532.9179199,nan,-0.9999999403953552
1788870532.9179604,0.009314050897955894,nan
1788870532.945721,nan,-0.9999999403953552
1788870532.9457679,0.009314050897955894,nan
1788870532.9680698,nan,-0.9999999403953552
1788870532.9681027,0.009314050897955894,nan
1788870532.9905133,nan,-0.9999999403953552
1788870532.9905539,0.009314050897955894,nan
1788870533.0154634,nan,-0.9999999403953552
1788870533.0155592,0.009314050897955894,nan
1788870533.0402734,nan,-0.9999999403953552
1788870533.0403535,0.009314050897955894,nan
1788870533.065543,nan,-0.9999999403953552
1788870533.065596,0.009314050897955894,nan
1788870533.0906906,nan,-0.9999999403953552
1788870533.0907812,0.009314050897955894,nan
1788870533.1156003,nan,-0.9591269493103027
1788870533.1156864,0.009314050897955894,nan
1788870533.140479,nan,-0.9591269493103027
1788870533.1405752,0.009314050897955894,nan
1788870533.1656811,nan,-0.9591269493103027
1788870533.1657228,0.009314050897955894,nan
1788870533.1910157,nan,-0.9591269493103027
1788870533.191037,0.009314050897955894,nan
1788870533.2175932,nan,-0.637130081653595
1788870533.2211366,0.010264982469379902,nan
1788870533.241024,nan,-0.637130081653595
1788870533.2411752,0.010264982469379902,nan
1788870533.2658498,nan,-0.42687687277793884
1788870533.2659552,0.013445142656564713,nan
1788870533.290549,nan,-0.42687687277793884
1788870533.2906427,0.013445142656564713,nan
1788870533.3157387,nan,-0.42687687277793884
1788870533.3157787,0.013445142656564713,nan
1788870533.3403614,nan,-0.26456430554389954
1788870533.3405159,0.015900181606411934,nan
1788870533.365711,nan,-0.26456430554389954
1788870533.3657453,0.015900181606411934,nan
1788870533.3904848,nan,-0.26456430554389954
1788870533.3905678,0.015900181606411934,nan
1788870533.4154053,nan,-0.12835434079170227
1788870533.4154398,0.017960408702492714,nan
1788870533.4405434,nan,-0.12835434079170227
1788870533.4405825,0.017960408702492714,nan
1788870533.4656332,nan,-0.12835434079170227
1788870533.465677,0.017960408702492714,nan
1788870533.4902985,nan,0.008670925162732601
1788870533.4903638,0.01977066695690155,nan
1788870533.5156262,nan,0.008670925162732601
1788870533.515709,0.01977066695690155,nan
1788870533.5406806,nan,0.008670925162732601
1788870533.540769,0.01977066695690155,nan
1788870533.5654998,nan,0.09220342338085175
1788870533.565536,0.018507204949855804,nan
1788870533.590583,nan,0.09220342338085175
1788870533.5906196,0.018507204949855804,nan
1788870533.615476,nan,0.09220342338085175
1788870533.6155088,0.018507204949855804,nan
1788870533.6403947,nan,0.15558955073356628
1788870533.6404285,0.017548466101288795,nan
1788870533.6655014,nan,0.15558955073356628
1788870533.6655362,0.017548466101288795,nan
1788870533.6903617,nan,0.16437411308288574
1788870533.6903923,0.017415596172213554,nan
1788870533.7154596,nan,0.16437411308288574
1788870533.7155325,0.017415596172213554,nan
1788870533.7404091,nan,0.16437411308288574
1788870533.740434,0.017415596172213554,nan
1788870533.7653625,nan,0.14815495908260345
1788870533.7654345,0.017660917714238167,nan
1788870533.790407,nan,0.14815495908260345
1788870533.7904398,0.017660917714238167,nan
1788870533.8153808,nan,0.14815495908260345
1788870533.8154147,0.017660917714238167,nan
1788870533.8405964,nan,0.09476012736558914
1788870533.840632,0.01846853457391262,nan
1788870533.8658054,nan,0.09476012736558914
1788870533.8658514,0.01846853457391262,nan
1788870533.8906095,nan,0.057009682059288025
1788870533.8906484,0.019039524719119072,nan
1788870533.9154959,nan,0.057009682059288025
1788870533.9155319,0.019039524719119072,nan
1788870533.9404764,nan,0.057009682059288025
1788870533.9405074,0.019039524719119072,nan
1788870533.9654028,nan,-0.0027670003473758698
1788870533.9654436,0.01985996589064598,nan
1788870533.9906185,nan,-0.0027670003473758698
1788870533.9906497,0.01985996589064598,nan
1788870534.0154612,nan,-0.0027670003473758698
1788870534.0154898,0.01985996589064598,nan
1788870534.0407784,nan,-0.1964571475982666
1788870534.040841,0.01693032868206501,nan
1788870534.0657167,nan,-0.1964571475982666
1788870534.065758,0.01693032868206501,nan
1788870534.0906177,nan,-0.1964571475982666
1788870534.0906487,0.01693032868206501,nan
1788870534.115469,nan,-0.27299731969833374
1788870534.115497,0.015772629529237747,nan
1788870534.1404262,nan,-0.27299731969833374
1788870534.140452,0.015772629529237747,nan
1788870534.1655474,nan,-0.27299731969833374
1788870534.1655753,0.015772629529237747,nan
1788870534.190511,nan,-0.3119813799858093
1788870534.1905448,0.015182980336248875,nan
1788870534.2154586,nan,-0.3119813799858093
1788870534.215482,0.015182980336248875,nan
1788870534.2403286,nan,-0.30554673075675964
1788870534.2403624,0.015280306339263916,nan
1788870534.2653756,nan,-0.30554673075675964
1788870534.2654095,0.015280306339263916,nan
1788870534.290364,nan,-0.30554673075675964
1788870534.290398,0.015280306339263916,nan
1788870534.3154166,nan,-0.24840132892131805
1788870534.3154378,0.016144651919603348,nan
1788870534.3404946,nan,-0.24840132892131805
1788870534.3405344,0.016144651919603348,nan
1788870534.3655944,nan,-0.19341541826725006
1788870534.3656318,0.016976336017251015,nan
1788870534.3905795,nan,-0.19341541826725006
1788870534.3906167,0.016976336017251015,nan
1788870534.4154468,nan,-0.19341541826725006
1788870534.4154716,0.016976336017251015,nan
1788870534.440467,nan,-0.12080470472574234
1788870534.4404945,0.018074600026011467,nan
1788870534.4655957,nan,-0.12080470472574234
1788870534.465622,0.018074600026011467,nan
1788870534.4906228,nan,-0.12080470472574234
1788870534.4906936,0.018074600026011467,nan
1788870534.5154293,nan,-0.05919266119599342
1788870534.5155075,0.019006505608558655,nan
1788870534.5405319,nan,-0.05919266119599342
1788870534.5405712,0.019006505608558655,nan
1788870534.565432,nan,-0.004452111665159464
1788870534.565518,0.019834477454423904,nan
1788870534.5906384,nan,-0.004452111665159464
1788870534.590675,0.019834477454423904,nan
1788870534.6154737,nan,-0.004452111665159464
1788870534.6155057,0.019834477454423904,nan
1788870534.6407957,nan,0.03395392373204231
1788870534.6408565,0.01938825100660324,nan
1788870534.665485,nan,0.03395392373204231
1788870534.6655662,0.01938825100660324,nan
1788870534.6905222,nan,0.03395392373204231
1788870534.690549,0.01938825100660324,nan
1788870534.7154129,nan,0.06494306027889252
1788870534.7154415,0.018919529393315315,nan
1788870534.7404597,nan,0.06494306027889252
1788870534.7404938,0.018919529393315315,nan
