# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
18.0497998,-0.7524945,6.4484915,-0.74401348,-0.18729371,5.8910818,2.9782163,1.690831,0.545446
18.1212874,-0.7002208,6.3997275,-0.75732840,-0.18502340,5.9271141,2.9783107,1.706684,0.554656
18.1931551,-0.6483244,6.3500109,-0.77055968,-0.18279573,5.9631210,2.9783951,1.723834,0.563235
18.2654499,-0.5967846,6.2993139,-0.78367738,-0.18060858,5.9991182,2.9784706,1.742139,0.571159
18.3381498,-0.5456260,6.2476605,-0.79675454,-0.17846084,6.0351099,2.9785381,1.757895,0.578426
18.4113067,-0.4948292,6.1950143,-0.80972184,-0.17635085,6.0711063,2.9785986,1.762008,0.585058
18.4849147,-0.4444079,6.1413876,-0.82262510,-0.17427751,6.1071130,2.9786527,1.749082,0.591137
18.5589790,-0.3943720,6.0867805,-0.83550050,-0.17223947,6.1431380,2.9787011,1.725398,0.596866
18.6335569,-0.3447032,6.0311489,-0.84810775,-0.17023675,6.1791676,2.9787445,1.699450,0.602688
18.7084646,-0.2955067,5.9746611,-0.86140516,-0.16826489,6.2152680,2.9787834,1.674431,0.609266
18.7848759,-0.2461279,5.9163481,-0.87437634,-0.16630394,6.2518041,2.9788185,1.650967,0.617455
18.8631742,-0.1963290,5.8559272,-0.88643710,-0.16434922,6.2888725,2.9788504,1.628704,0.628277
18.9416506,-0.1470991,5.7948128,-0.89948606,-0.16242744,6.3259671,2.9788788,1.607597,0.642258
19.0202105,-0.0986272,5.7329893,-0.91212153,-0.16054998,6.3628470,2.9789040,1.587061,0.658790
19.0989001,-0.0508551,5.6704604,-0.92468559,-0.15871209,6.3995820,2.9789265,1.565804,0.676510
19.1776976,-0.0038040,5.6072524,-0.93712950,-0.15691331,6.4361582,2.9789464,1.542570,0.694285
19.2566223,0.0425350,5.5433634,-0.94943825,-0.15515213,6.4725848,2.9789642,1.517249,0.711464
19.3356727,0.0881607,5.4788091,-0.96163821,-0.15342725,6.5088662,2.9789800,1.491587,0.727863
19.4148531,0.1330729,5.4135984,-0.97371853,-0.15173759,6.5450055,2.9789940,1.466435,0.743423
19.4941671,0.1772721,5.3477415,-0.98569165,-0.15008194,6.5810073,2.9790066,1.441547,0.758161
19.5736212,0.2207599,5.2812451,-0.99754691,-0.14845924,6.6168757,2.9790178,1.417718,0.772091
19.6532140,0.2635347,5.2141234,-1.00930129,-0.14686848,6.6526135,2.9790277,1.394923,0.785226
19.7329484,0.3055956,5.1463852,-1.02095654,-0.14530869,6.6882238,2.9790366,1.370390,0.797705
19.8128341,0.3469458,5.0780340,-1.03249742,-0.14377884,6.7237119,2.9790446,1.341344,0.809907
19.8928697,0.3875843,5.0090833,-1.04394292,-0.14227808,6.7590800,2.9790517,1.307231,0.822700
19.9730548,0.4275085,4.9395440,-1.05530187,-0.14080558,6.7943302,2.9790580,1.267781,0.837242
20.0533975,0.4667206,4.8694201,-1.06654691,-0.13936047,6.8294664,2.9790637,1.224463,0.853922
20.1338967,0.5052197,4.7987240,-1.07771782,-0.13794196,6.8644915,2.9790688,1.181591,0.872077
20.2145569,0.5430054,4.7274617,-1.08878164,-0.13654930,6.8994078,2.9790733,1.142987,0.890562
20.2953789,0.5800777,4.6556436,-1.09976820,-0.13518177,6.9342182,2.9790774,1.108983,0.908728
20.3763652,0.6164358,4.5832774,-1.11065419,-0.13383865,6.9689247,2.9790811,1.075120,0.926536
20.4575168,0.6520794,4.5103726,-1.12147271,-0.13251931,7.0035297,2.9790843,1.038476,0.944200
20.5388359,0.6870075,4.4369367,-1.13218928,-0.13122306,7.0380355,2.9790872,1.001949,0.961661
20.6203238,0.7212204,4.3629789,-1.14283337,-0.12994933,7.0724440,2.9790899,0.969508,0.978395
20.7019818,0.7547169,4.2885073,-1.15339347,-0.12869749,7.1067573,2.9790922,0.941403,0.993875
20.7838111,0.7874967,4.2135306,-1.16387510,-0.12746700,7.1409772,2.9790943,0.914629,1.008097
20.8658124,0.8195588,4.1380572,-1.17428115,-0.12625729,7.1751052,2.9790962,0.888729,1.021341
20.9479850,0.8509025,4.0620972,-1.18460209,-0.12506788,7.2091427,2.9790979,0.864321,1.033810
21.0303316,0.8815278,3.9856573,-1.19485686,-0.12389821,7.2430916,2.9790994,0.840280,1.045584
21.1128518,0.9114334,3.9087468,-1.20503274,-0.12274783,7.2769533,2.9791008,0.817215,1.056711
21.1955456,0.9406190,3.8313745,-1.21513658,-0.12161624,7.3107288,2.9791020,0.795057,1.067322
21.2784132,0.9690834,3.7535490,-1.22517357,-0.12050305,7.3444193,2.9791031,0.772626,1.077757
21.3614504,0.9968257,3.6752832,-1.23512358,-0.11940777,7.3780254,2.9791041,0.751419,1.088586
21.4446660,1.0238471,3.5965769,-1.24502934,-0.11833002,7.4115492,2.9791050,0.731147,1.100602
21.5280485,1.0501441,3.5174497,-1.25484164,-0.11726935,7.4449905,2.9791058,0.708600,1.114886
21.6116041,1.0757185,3.4379042,-1.26460133,-0.11622546,7.4783502,2.9791065,0.683526,1.132413
21.6953305,1.1005685,3.3579505,-1.27429149,-0.11519787,7.5116296,2.9791071,0.658003,1.152895
21.7792215,1.1246934,3.2776032,-1.28390621,-0.11418633,7.5448280,2.9791077,0.633125,1.174918
21.8632866,1.1480946,3.1968609,-1.29347281,-0.11319037,7.5779479,2.9791082,0.609178,1.197125
21.9475125,1.1707691,3.1157445,-1.30295942,-0.11220976,7.6109881,2.9791087,0.586737,1.218887
22.0319020,1.1927182,3.0342594,-1.31238632,-0.11124413,7.6439489,2.9791091,0.567415,1.240048
22.1164625,1.2139418,2.9524056,-1.32176966,-0.11029315,7.6768323,2.9791095,0.552523,1.260590
22.2011531,1.2344373,2.8702324,-1.33101360,-0.10935658,7.7096348,2.9791098,0.539684,1.280517
22.2861154,1.2542154,2.7876042,-1.34045536,-0.10843377,7.7423712,2.9791101,0.524492,1.299837
22.3707206,1.2731097,2.7051358,-1.34981594,-0.10753042,7.7748237,2.9791104,0.506850,1.318448
22.4533942,1.2908639,2.6243911,-1.35833221,-0.10666006,7.8064806,2.9791107,0.489218,1.336106
22.5352389,1.3077796,2.5443135,-1.36708408,-0.10581349,7.8376453,2.9791109,0.472305,1.352855
22.6172147,1.3240149,2.4639615,-1.37571671,-0.10497875,7.8687439,2.9791110,0.456051,1.368226
22.6990529,1.3395360,2.3836086,-1.38427450,-0.10415844,7.8996676,2.9791112,0.440514,1.380714
22.7808407,1.3543617,2.3031758,-1.39276052,-0.10335136,7.9304516,2.9791114,0.425679,1.389133
22.8625502,1.3684938,2.2226977,-1.40117297,-0.10255743,7.9610872,2.9791115,0.411538,1.395824
22.9442028,1.3819426,2.1421602,-1.40951294,-0.10177613,7.9915847,2.9791116,0.398083,1.404387
23.0257951,1.3947109,2.0615731,-1.41779132,-0.10100725,8.0219424,2.9791117,0.385309,1.415271
23.1073236,1.4068074,1.9809471,-1.42598717,-0.10025041,8.0521646,2.9791118,0.373209,1.426903
23.1888143,1.4182373,1.9002619,-1.43413507,-0.09950526,8.0822566,2.9791119,0.361781,1.438251
23.2702428,1.4290062,1.8195487,-1.44220080,-0.09877155,8.1122172,2.9791120,0.351083,1.449003
23.3516331,1.4391198,1.7387891,-1.45021602,-0.09804901,8.1420511,2.9791120,0.341551,1.459107
23.4329739,1.4485839,1.6580008,-1.45815758,-0.09733729,8.1717601,2.9791121,0.334626,1.468517
23.5142833,1.4574043,1.5771712,-1.46604670,-0.09663614,8.2013484,2.9791121,0.331621,1.476922
23.5955543,1.4655858,1.4963131,-1.47387080,-0.09594525,8.2308175,2.9791122,0.330956,1.483243
23.6767908,1.4731329,1.4154279,-1.48164067,-0.09526454,8.2601679,2.9791122,0.329500,1.486042
23.7579893,1.4800515,1.3345247,-1.48934390,-0.09459365,8.2894025,2.9791122,0.327562,1.485855
23.8391682,1.4863466,1.2535902,-1.49699862,-0.09393228,8.3185258,2.9791122,0.327690,1.485396
23.9203183,1.4920222,1.1726389,-1.50459732,-0.09328043,8.3475371,2.9791122,0.329496,1.485455
24.0014375,1.4970837,1.0916778,-1.51213269,-0.09263739,8.3764387,2.9791123,0.330282,1.484176
24.0825443,1.5015355,1.0106932,-1.51962439,-0.09200388,8.4052346,2.9791123,0.330081,1.481235
24.1636299,1.5053822,0.9296989,-1.52705726,-0.09137788,8.4339258,2.9791123,0.331717,1.478541
24.2446988,1.5086275,0.8486950,-1.53444446,-0.09076220,8.4625126,2.9791123,0.335777,1.476175
24.3257437,1.5112767,0.7676933,-1.54176849,-0.09015202,8.4909972,2.9791123,0.339434,1.472267
24.4067856,1.5133334,0.6866776,-1.54905819,-0.08955322,8.5193822,2.9791123,0.340624,1.466977
24.4878052,1.5148021,0.6056713,-1.55628236,-0.08896077,8.5476685,2.9791122,0.340128,1.462138
24.5688257,1.5156868,0.5246557,-1.56346943,-0.08833722,8.5758592,2.9791122,0.339423,1.457387
24.6498363,1.5159916,0.4436456,-1.57060169,-0.08780185,8.6039556,2.9791122,0.339149,1.451085
24.7308425,1.5157200,0.3626399,-1.57769231,-0.08715571,8.6319576,2.9791122,0.339445,1.444625
24.8118345,1.5148793,0.2816522,-1.58466369,-0.08514156,8.6598664,2.9791122,0.340401,1.441814
24.8928329,1.5134848,0.2006659,-1.59136600,-0.08027816,8.6876858,2.9791121,0.342486,1.444149
24.9738304,1.5115687,0.1196910,-1.59754148,-0.07214323,8.7154161,2.9791121,0.347010,1.448876
25.0548193,1.5091843,0.0387372,-1.60294304,-0.06137747,8.7430573,2.9791121,0.355097,1.451882
25.1358177,1.5063998,-0.0422133,-1.60742038,-0.04911244,8.7706128,2.9791121,0.365230,1.451647
25.2168186,1.5032932,-0.1231547,-1.61089336,-0.03656588,8.7980828,2.9791120,0.373887,1.449430
25.2978115,1.4999462,-0.2040783,-1.61337208,-0.02479318,8.8254664,2.9791120,0.379397,1.447071
25.3788150,1.4964339,-0.2850057,-1.61497037,-0.01456128,8.8527668,2.9791119,0.382137,1.446358
25.4598188,1.4928227,-0.3659289,-1.61581363,-0.00631660,8.8799847,2.9791119,0.381805,1.448433
25.5408261,1.4891663,-0.4468537,-1.61608215,-0.00020923,8.9071193,2.9791118,0.378596,1.451976
25.6218258,1.4855056,-0.5277706,-1.61592934,0.00385001,8.9341709,2.9791118,0.375161,1.453897
25.7028348,1.4818671,-0.6086978,-1.61552604,0.00611710,8.9611427,2.9791117,0.373430,1.452893
25.7838534,1.4782652,-0.6896363,-1.61500831,0.00694297,8.9880346,2.9791117,0.371683,1.450159
25.8648509,1.4747094,-0.7705557,-1.61441932,0.00671164,9.0148488,2.9791116,0.368141,1.447297
25.9459175,1.4711889,-0.8515458,-1.61402638,0.00579347,9.0415761,2.9791115,0.364661,1.445850
26.0266490,1.4677118,-0.9322024,-1.61360616,0.00451546,9.0681383,2.9791115,0.363300,1.447612
26.1069642,1.4642887,-1.0124447,-1.61319506,0.00313641,9.0945066,2.9791114,0.362406,1.453358
26.1872697,1.4608924,-1.0926783,-1.61302325,0.00183615,9.1207689,2.9791113,0.359480,1.461665
26.2675799,1.4575064,-1.1729171,-1.61291222,0.00072902,9.1469647,2.9791112,0.355495,1.470488
26.3478921,1.4541259,-1.2531582,-1.61289107,-0.00012553,9.1730840,2.9791111,0.353018,1.479030
26.4282047,1.4507449,-1.3333996,-1.61292232,-0.00071411,9.1991304,2.9791110,0.351667,1.487708
26.5085223,1.4473593,-1.4136457,-1.61299872,-0.00105559,9.2251033,2.9791109,0.349579,1.496970
26.5888288,1.4439680,-1.4938806,-1.61307844,-0.00118908,9.2510029,2.9791108,0.348547,1.506590
26.6691571,1.4405683,-1.5741370,-1.61318628,-0.00116340,9.2768325,2.9791107,0.352203,1.516122
26.7494690,1.4371619,-1.6543766,-1.61326067,-0.00102892,9.3025904,2.9791106,0.359940,1.525175
26.8298002,1.4337483,-1.7346352,-1.61334813,-0.00083171,9.3282781,2.9791104,0.367873,1.533718
26.9101185,1.4303295,-1.8148807,-1.61339731,-0.00061004,9.3538955,2.9791103,0.374028,1.542405
26.9904419,1.4269072,-1.8951312,-1.61343813,-0.00039270,9.3794426,2.9791101,0.378574,1.551976
27.0707810,1.4234812,-1.9753972,-1.61346869,-0.00019882,9.4049241,2.9791099,0.382297,1.562791
27.1511058,1.4200544,-2.0556489,-1.61347083,-0.00003889,9.4303350,2.9791097,0.385786,1.575080
27.2314377,1.4166273,-2.1359076,-1.61347249,0.00008369,9.4556777,2.9791095,0.389240,1.588617
27.3117743,1.4132003,-2.2161711,-1.61346134,0.00017053,9.4809551,2.9791092,0.392688,1.602644
27.3921134,1.4097743,-2.2964371,-1.61344618,0.00022607,9.5061656,2.9791090,0.396098,1.616649
27.4724537,1.4063497,-2.3767044,-1.61342515,0.00025569,9.5313103,2.9791087,0.399218,1.630741
27.5528008,1.4029262,-2.4569785,-1.61340878,0.00026434,9.5563898,2.9791083,0.401140,1.644851
27.6331375,1.3995051,-2.5372424,-1.61337994,0.00025555,9.5814029,2.9791079,0.400335,1.658840
27.7134930,1.3960850,-2.6175250,-1.61336714,0.00023091,9.6063537,2.9791074,0.396657,1.672793
27.7938506,1.3926656,-2.6978098,-1.61335029,0.00019004,9.6312418,2.9791069,0.392801,1.686035
27.8741954,1.3892484,-2.7780819,-1.61333069,0.00013085,9.6560633,2.9791063,0.390420,1.697166
27.9545615,1.3858312,-2.8583754,-1.61333240,0.00005028,9.6808244,2.9791055,0.387599,1.705237
28.0349184,1.3824143,-2.9386596,-1.61332553,-0.00005469,9.7055228,2.9791045,0.383395,1.711056
28.1152807,1.3789971,-3.0189492,-1.61333900,-0.00018577,9.7301580,2.9791033,0.380221,1.716368
28.1956470,1.3755785,-3.0992427,-1.61335630,-0.00034194,9.7547337,2.9791017,0.378819,1.720877
28.2760280,1.3721569,-3.1795509,-1.61339755,-0.00051819,9.7792500,2.9790999,0.376535,1.724134
28.3563967,1.3687322,-3.2598466,-1.61344022,-0.00070466,9.8049771,3.2901909,0.372379,1.728101
28.4367710,1.3653032,-3.3401477,-1.61350728,-0.00088646,9.8286143,2.4831209,0.368838,1.733762
28.5171531,1.3618680,-3.4204563,-1.61358366,-0.00104310,9.8458277,1.7293415,0.366667,1.739987
28.5975393,1.3584259,-3.5007688,-1.61367439,-0.00114728,9.8570910,1.0310163,0.363496,1.746218
28.6779166,1.3549769,-3.5810721,-1.61376185,-0.00116583,9.8628584,0.3836710,0.359240,1.751970
28.7583120,1.3515202,-3.6613932,-1.61385640,-0.00106152,9.8635378,-0.2168639,0.356597,1.757155
28.8387125,1.3480560,-3.7417190,-1.61393067,-0.00079688,9.8594973,-0.7742450,0.355382,1.762492
28.9190998,1.3445880,-3.8220314,-1.61397216,-0.00033969,9.8510706,-1.2916669,0.352658,1.767274
28.9995081,1.3411173,-3.9023648,-1.61397881,0.00033005,9.8385570,-1.7723138,0.348446,1.771358
29.0799081,1.3376490,-3.9826900,-1.61391039,0.00121085,9.8222335,-2.2188710,0.345715,1.776265
29.1603217,1.3341888,-4.0630291,-1.61377620,0.00227060,9.8023477,-2.6338713,0.344540,1.781651
29.2407344,1.3307428,-4.1433680,-1.61354278,0.00343673,9.7791288,-3.0196383,0.341877,1.786818
29.3211485,1.3273195,-4.2237091,-1.61322170,0.00458842,9.7527864,-3.3782398,0.337518,1.792406
29.4015744,1.3239248,-4.3040633,-1.61281358,0.00555229,9.7235068,-3.7116960,0.334270,1.797935
29.4820048,1.3205651,-4.3844235,-1.61234497,0.00610205,9.6914672,-4.0217544,0.332133,1.803211
29.5624417,1.3172436,-4.4647918,-1.61185963,0.00596650,9.6568269,-4.3100748,0.328472,1.808971
29.6428842,1.3139587,-4.5451673,-1.61142474,0.00484588,9.6197332,-4.5781769,0.324122,1.814528
29.7233319,1.3107030,-4.6255490,-1.61113135,0.00243890,9.5803214,-4.8274686,0.322045,1.819904
29.8037894,1.3074601,-4.7059411,-1.61109568,-0.00151970,9.5387137,-5.0592623,0.321532,1.825499
29.8842387,1.3042047,-4.7863246,-1.61144466,-0.00720991,9.4950323,-5.2747296,0.319133,1.830184
29.9647002,1.3008998,-4.8667182,-1.61232683,-0.01467654,9.4493736,-5.4750287,0.314706,1.834434
30.0451710,1.2974964,-4.9471170,-1.61387376,-0.02377144,9.4018338,-5.6612058,0.311610,1.839232
30.1256187,1.2939383,-5.0274860,-1.61620080,-0.03410867,9.3525212,-5.8341543,0.310622,1.842314
30.2060749,1.2901588,-5.1078533,-1.61938668,-0.04505764,9.3014999,-5.9948390,0.308592,1.841912
30.2865212,1.2860882,-5.1881966,-1.62344116,-0.05575904,9.2488554,-6.1440729,0.304870,1.839797
30.3669500,1.2816609,-5.2685035,-1.62830682,-0.06522935,9.1946625,-6.2826177,0.302701,1.839144
30.4473754,1.2768156,-5.3487827,-1.63384771,-0.07256115,9.1389753,-6.4112325,0.303024,1.841315
30.5277963,1.2715068,-5.4290283,-1.63987130,-0.07724061,9.0818516,-6.5305909,0.302609,1.843424
30.6082011,1.2657041,-5.5092234,-1.64617812,-0.07962689,9.0233535,-6.6413113,0.300601,1.842186
30.6885929,1.2593914,-5.5893670,-1.65262994,-0.08089930,8.9635253,-6.7439880,0.300000,1.838362
30.7689807,1.2525578,-5.6694638,-1.65917885,-0.08201088,8.9024061,-6.8391836,0.301438,1.835304
30.8493689,1.2451967,-5.7495142,-1.66581710,-0.08317671,8.8400283,-6.9274154,0.302075,1.834802
30.9297661,1.2372990,-5.8295226,-1.67255453,-0.08438657,8.7764238,-7.0091675,0.302149,1.834341
31.0101570,1.2288596,-5.9094692,-1.67938795,-0.08564690,8.7116316,-7.0848720,0.304630,1.830625
31.0905485,1.2198694,-5.9893565,-1.68632736,-0.08695866,8.6456773,-7.1549496,0.309084,1.824201
31.1709532,1.2103199,-6.0691921,-1.69337160,-0.08832459,8.5785699,-7.2198011,0.312317,1.818318
31.2513736,1.2002008,-6.1489733,-1.70053563,-0.08974669,8.5103350,-7.2797849,0.314641,1.814877
31.3318007,1.1895058,-6.2286861,-1.70780915,-0.09122743,8.4409870,-7.3352375,0.318938,1.811621
31.4122568,1.1782214,-6.3083470,-1.71521509,-0.09276967,8.3705323,-7.3864818,0.324706,1.805212
31.4927182,1.1663421,-6.3879266,-1.72274139,-0.09437600,8.2989922,-7.4338025,0.329444,1.795975
31.5732236,1.1538519,-6.4674571,-1.73040632,-0.09605022,8.2263467,-7.4774918,0.334416,1.787050
31.6537551,1.1407423,-6.5469145,-1.73821525,-0.09779538,8.1526180,-7.5177949,0.342115,1.780436
31.7343091,1.1270033,-6.6262882,-1.74616219,-0.09961602,8.0777736,-7.5609274,0.351078,1.774124
31.8149152,1.1126184,-6.7056003,-1.75427115,-0.10151427,8.0018946,-7.5756362,0.358487,1.764753
31.8955627,1.0975768,-6.7848327,-1.76253602,-0.10348643,7.9252801,-7.5544487,0.365006,1.752432
31.9762575,1.0818650,-6.8639831,-1.77097205,-0.10553209,7.8480938,-7.5331027,0.372188,1.740183
32.0570068,1.0654682,-6.9430502,-1.77957486,-0.10765558,7.7703051,-7.5115899,0.379792,1.730101
32.1378345,1.0483680,-7.0220483,-1.78836993,-0.10986194,7.6918865,-7.4899029,0.388536,1.720401
32.2187138,1.0305546,-7.1009415,-1.79734874,-0.11215525,7.6128378,-7.4680417,0.398831,1.707730
32.2996715,1.0120081,-7.1797461,-1.80651954,-0.11454182,7.5331131,-7.4459935,0.409293,1.691979
32.3807237,0.9927090,-7.2584672,-1.81591277,-0.11702709,7.4526921,-7.4237528,0.420335,1.676045
32.4618545,0.9726430,-7.3370775,-1.82550336,-0.11961779,7.3715475,-7.4013119,0.432581,1.662110
32.5431016,0.9517858,-7.4156018,-1.83534076,-0.12232070,7.2896454,-7.3786615,0.443772,1.648604
32.6244402,0.9301228,-7.4940026,-1.84539909,-0.12514352,7.2069650,-7.3557959,0.452044,1.632099
32.7059142,0.9076256,-7.5723090,-1.85571573,-0.12809487,7.1234520,-7.3327000,0.457622,1.611755
32.7875228,0.8842729,-7.6505049,-1.86629988,-0.13118418,7.0390795,-7.3093664,0.461254,1.588934
32.8692560,0.8600458,-7.7285650,-1.87715435,-0.13442043,6.9538245,-7.2857888,0.463986,1.564825
32.9511755,0.8349039,-7.8065309,-1.88828435,-0.13781784,6.8675827,-7.2619382,0.466926,1.540217
33.0332008,0.8088541,-7.8843098,-1.89982801,-0.14138076,6.7804915,-7.2378527,0.470646,1.516487
33.1156157,0.7817501,-7.9621403,-1.91128473,-0.14515027,6.6918732,-7.2133450,0.475272,1.494839
33.2010896,0.7527107,-8.0425300,-1.92319274,-0.14927025,6.5988725,-7.1876253,0.480640,1.473499
33.2900968,0.7215174,-8.1258922,-1.93790987,-0.15374679,6.5020994,-7.1608622,0.487067,1.449803
33.3781713,0.6893190,-8.2078702,-1.95134212,-0.15847467,6.4043702,-7.1338347,0.494662,1.422774
33.4661352,0.6560752,-8.2893103,-1.96560265,-0.16346460,6.3058667,-7.1065932,0.503261,1.392910
33.5537652,0.6217795,-8.3699503,-1.98011589,-0.16874091,6.2064911,-7.0791103,0.512503,1.361169
33.6411689,0.5863947,-8.4498711,-1.99513202,-0.17433020,6.1061902,-7.0513716,0.522740,1.328110
33.7283133,0.5499024,-8.5290068,-2.01056943,-0.18026038,6.0049051,-7.0233607,0.534478,1.293881
33.8152403,0.5122687,-8.6073650,-2.02652119,-0.18656564,5.9025657,-6.9950583,0.547471,1.258464
33.9019548,0.4734638,-8.6849123,-2.04298300,-0.19328226,5.7990952,-6.9664430,0.561825,1.221811
33.9884872,0.4334507,-8.7616378,-2.06002672,-0.20045441,5.6944115,-6.9374922,0.577782,1.183922
34.0748465,0.3921947,-8.8375053,-2.07765943,-0.20812947,5.5884244,-6.9081810,0.595125,1.145061
34.1610691,0.3496510,-8.9125011,-2.09597134,-0.21636579,5.4810323,-6.8784812,0.613959,1.106204
34.2471641,0.3057790,-8.9865794,-2.11497330,-0.22522647,5.3721288,-6.8483634,0.634546,1.069072
34.3331683,0.2605274,-9.0597163,-2.13475748,-0.23478999,5.2615884,-6.8177929,0.656673,1.035069
34.4191122,0.2138398,-9.1318733,-2.15538045,-0.24514403,5.1492674,-6.7867300,0.680439,1.004005
34.5050306,0.1656557,-9.2030089,-2.17692931,-0.25639686,5.0350097,-6.7551314,0.706243,0.974352
34.5909600,0.1159078,-9.2730731,-2.19948756,-0.26867218,4.9186376,-6.7229481,0.733704,0.944624
34.6769489,0.0645181,-9.3420164,-2.22316977,-0.28212488,4.7999418,-6.6901222,0.763084,0.913738
34.7630529,0.0113966,-9.4097809,-2.24810101,-0.29693827,4.6786786,-6.6565862,0.794728,0.880670
34.8493307,-0.0435557,-9.4762948,-2.27443429,-0.31334163,4.5545725,-6.6222641,0.827195,0.845359
34.9358608,-0.1004548,-9.5414863,-2.30231177,-0.33161779,4.4272855,-6.5870622,0.859870,0.808120
35.0227379,-0.1594535,-9.6052577,-2.33215204,-0.35212908,4.2964100,-6.5508680,0.893020,0.768689
35.1100518,-0.2206543,-9.6675328,-2.36333363,-0.37532416,4.1615324,-6.5135669,0.927718,0.727203
35.1973040,-0.2835957,-9.7279589,-2.39457724,-0.40154114,4.0233855,-6.4753616,0.965044,0.685849
35.2823401,-0.3470713,-9.7845451,-2.43311085,-0.43083375,3.8842011,-6.4368695,1.005202,0.647497
35.3655199,-0.4111815,-9.8375427,-2.46956433,-0.46361175,3.7443760,-6.3982001,1.048212,0.613584
35.4465578,-0.4755511,-9.8867739,-2.50874562,-0.50052279,3.6036671,-6.3592863,1.094213,0.584503
35.5250761,-0.5397744,-9.9319458,-2.54958847,-0.54207009,3.4628123,-6.3203321,1.144991,0.559448
35.6007962,-0.6034752,-9.9728815,-2.59236415,-0.58892678,3.3222013,-6.2814453,1.201639,0.537084
35.6734167,-0.6662255,-10.0094347,-2.63700638,-0.64180657,3.1823987,-6.2427821,1.262137,0.516077
35.7427082,-0.7276230,-10.0415543,-2.68328549,-0.69515556,3.0578459,-4.9704300,1.323752,0.496131
35.8085022,-0.7872867,-10.0692867,-2.73050415,-0.73941585,2.9649153,-3.5201201,1.386463,0.476997
35.8707791,-0.8449380,-10.0928396,-2.77759870,-0.77169703,2.9022387,-2.3643777,1.451840,0.458918
35.9296449,-0.9004137,-10.1125280,-2.82374253,-0.79293246,2.8631136,-1.4467310,1.524170,0.442286
35.9853953,-0.9537471,-10.1287651,-2.86837275,-0.80486214,2.8418035,-0.7164935,1.608816,0.427155
36.0385045,-1.0051835,-10.1419899,-2.91131687,-0.80944584,2.8337581,-0.1306818,1.696930,0.413448
36.0896113,-1.0551745,-10.1526109,-2.95275717,-0.80837858,2.8356261,0.3454871,1.770628,0.402000
36.1394290,-1.1042881,-10.1609570,-2.99304454,-0.80300183,2.8451057,0.7385723,1.847971,0.392118
36.1886629,-1.1531170,-10.1672581,-3.03254539,-0.79427034,2.8607000,1.0679402,1.928927,0.384382
36.2379926,-1.2022510,-10.1716484,-3.07157355,-0.78286075,2.8814721,1.3475454,1.990312,0.379175
36.2879562,-1.2521517,-10.1741561,-3.11043088,-0.76926148,2.9068291,1.5871608,2.031419,0.376625
36.3389987,-1.3031909,-10.1747317,3.13381040,-0.75384994,2.9363933,1.7937819,2.057118,0.377431
36.3913721,-1.3555444,-10.1732890,3.09481223,-0.73699031,2.9697895,1.9720761,2.058141,0.382221
36.4454679,-1.4095186,-10.1696635,3.05536500,-0.71889986,3.0069242,2.1264539,2.056333,0.392090
36.5016827,-1.4654148,-10.1636865,3.01555384,-0.69981519,3.0476488,2.2602079,2.061662,0.407967
36.5576276,-1.5207725,-10.1556024,2.97685597,-0.68082325,3.0898649,2.3715101,2.073968,0.426839
36.6117726,-1.5740161,-10.1457639,2.94049532,-0.66266609,3.1319089,2.4615179,2.093010,0.445332
36.6645534,-1.6255453,-10.1343378,2.90593989,-0.64531398,3.1737385,2.5355003,2.114285,0.462184
36.7160645,-1.6754294,-10.1214937,2.87303485,-0.62879950,3.2151411,2.5967485,2.126890,0.476993
36.7666384,-1.7239744,-10.1073128,2.84158363,-0.61306486,3.2561429,2.6480008,2.118411,0.490031
36.8165608,-1.7714383,-10.0918393,2.81123279,-0.59801314,3.2968589,2.6913521,2.087805,0.501822
36.8662461,-1.8181949,-10.0750332,2.78178877,-0.58354737,3.3374796,2.7284109,2.054652,0.512910
36.9161004,-1.8645992,-10.0568097,2.75295467,-0.56954314,3.3782583,2.7604235,2.014554,0.523799
36.9665303,-1.9109917,-10.0370383,2.72452035,-0.55590741,3.4194436,2.7883168,1.963752,0.534887
37.0179125,-1.9576697,-10.0155603,2.69625764,-0.54254757,3.4612863,2.8127935,1.903975,0.546434
37.0706036,-2.0048941,-9.9921894,2.66800705,-0.52939820,3.5040109,2.8343806,1.827221,0.558589
37.1248744,-2.0528325,-9.9667486,2.63962505,-0.51641413,3.5477865,2.8534664,1.746909,0.571343
37.1809307,-2.1015788,-9.9390699,2.61102697,-0.50357673,3.5927239,2.8703447,1.675335,0.584690
37.2389141,-2.1511568,-9.9090017,2.58219380,-0.49088484,3.6388719,2.8852447,1.612285,0.598527
37.2988929,-2.2015181,-9.8764258,2.55313053,-0.47835416,3.6862254,2.8983568,1.556458,0.612641
37.3608661,-2.2525495,-9.8412623,2.52388575,-0.46601144,3.7347223,2.9098455,1.506874,0.626784
37.4247646,-2.3040821,-9.8034811,2.49447924,-0.45388942,3.7842659,2.9198634,1.463299,0.640650
37.4905693,-2.3559787,-9.7630213,2.46509033,-0.44201711,3.8347501,2.9285578,1.426274,0.653882
37.5579969,-2.4079263,-9.7200337,2.43552680,-0.43043455,3.8860028,2.9360630,1.395088,0.666089
37.6274264,-2.4600849,-9.6742087,2.40546345,-0.41907908,3.9382985,2.9425561,1.367502,0.676864
