fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve
24100,24.099,15.32410224,0.005150461103,0.1756773817,0.167551592,0.65,4.334814855,6.085244258,6.47357546,8.932088685,12.94715092,21.03835729,0.0810910761,0.163336515,0.348964046,0.2938967585,0.5,0.4245620778,0.6097342908,0.5163605935,2.85680842,0.163336515,0.0810910761,0.5,0.3892371653,10.0903425,0.1443177,0.0703253746,0.5,0.3375617981,6.83358049,0.00426559476,0.06627574,0.426559476,0.318123552,14.2047768,0.00423601177,0.05880038,0.423601177,0.282241824
24101,24.1,15.32410608,0.005150461103,0.1756825411,0.167551592,0.65,4.333721873,6.084320462,6.4877324,8.945588444,12.9754648,21.0650627,0.08109499,0.163337544,0.3490110676,0.2939222253,0.5,0.4246646958,0.6097612035,0.5164594644,2.8703413,0.163337544,0.08109499,0.5,0.389255952,10.1051235,0.144318759,0.07032908,0.5,0.337579584,6.8485527,0.004266636,0.06627926,0.4266636,0.318140448,14.21651,0.00423701759,0.0588032342,0.423701759,0.2822555242
24102,24.1010017,15.32411103,0.005146860407,0.175693702,0.167551592,0.65,4.33336654,6.083770063,6.49224711,8.949689028,12.98449422,21.0754637,0.0810933039,0.163337424,0.3490194035,0.2939195647,0.5,0.4246496853,0.6097659748,0.5164456078,2.87616062,0.163337424,0.0810933039,0.5,0.3892478587,10.1083336,0.144318581,0.07032772,0.5,0.337573056,6.852816,0.004266474,0.06627807,0.4266474,0.318134736,14.2226477,0.00423687138,0.0588025227,0.423687138,0.282252109
24103,24.1020012,15.32411253,0.005150438567,0.1756925826,0.167551592,0.65,4.334320994,6.084486791,6.481839435,8.939559567,12.96367887,21.05303666,0.08109148,0.163337231,0.3489890893,0.2939064928,0.5,0.4246209092,0.609748624,0.5164145069,2.86577177,0.163337231,0.08109148,0.5,0.389239104,10.0979071,0.144318491,0.07032629,0.5,0.337566192,6.84236526,0.00426617963,0.06627647,0.426617963,0.318127056,14.2106714,0.00423659338,0.05880092,0.423659338,0.282244416
24104,24.103,15.32411647,0.005149481741,0.1756975923,0.167551592,0.65,4.333643302,6.084114232,6.488564515,8.946265893,12.97712903,21.067863,0.08109269,0.163337454,0.3490071767,0.2939139924,0.5,0.4246404058,0.6097589765,0.5164348063,2.87176323,0.163337454,0.08109269,0.5,0.389244912,10.1053658,0.144318715,0.07032757,0.5,0.337572336,6.8482976,0.004266384,0.06627759,0.4266384,0.318132432,14.2195654,0.0042367815,0.05880211,0.42367815,0.282250128
24105,24.104002,15.32412162,0.00514566474,0.1757103205,0.167551592,0.65,4.333328192,6.083602635,6.49231758,8.951054186,12.98463516,21.0798053,0.08109188,0.163337365,0.3490139289,0.2939181461,0.5,0.4246269858,0.6097628413,0.5164261357,2.87625766,0.163337365,0.08109188,0.5,0.389241024,10.1083775,0.144318581,0.07032659,0.5,0.337567632,6.857252,0.00426625134,0.0662767738,0.426625134,0.3181285142,14.2225533,0.004236636,0.05880112,0.4236636,0.282245376
24106,24.1050014,15.32412705,0.005143552771,0.1757206625,0.167551592,0.65,4.333136431,6.083802387,6.49313225,8.947110351,12.9862645,21.0738136,0.08109019,0.163336843,0.3490069969,0.2939047527,0.5,0.4245605718,0.6097588736,0.5163639054,2.8764174,0.163336843,0.08109019,0.5,0.389232912,10.1098471,0.144318089,0.07032543,0.5,0.337562064,6.85137,0.00426559,0.06627469,0.426559,0.318118512,14.2224436,0.0042359787,0.0588000566,0.42359787,0.2822402717
24107,24.106,15.3241294,0.005145586067,0.1757251509,0.167551592,0.65,4.333683538,6.084394736,6.48495986,8.9424581,12.96991972,21.0633518,0.0810892954,0.163336754,0.3489756835,0.2939012046,0.5,0.4245505741,0.6097409513,0.5163536657,2.86610842,0.163336754,0.0810892954,0.5,0.3892286179,10.1038113,0.14431797,0.0703244358,0.5,0.3375572918,6.846986,0.00426547136,0.0662746653,0.426547136,0.3181183934,14.2163658,0.00423588976,0.05879949,0.423588976,0.282237552
24108,24.107,15.32413303,0.00514427781,0.175734245,0.167551592,0.65,4.333374845,6.083907035,6.492520315,8.944956729,12.98504063,21.06762366,0.0810911655,0.163337022,0.349008303,0.2939043355,0.5,0.4245830889,0.6097596211,0.5163821819,2.87644863,0.163337022,0.0810911655,0.5,0.3892375944,10.108592,0.144318253,0.07032518,0.5,0.337560864,6.84817266,0.00426580757,0.066275306,0.426580757,0.3181214688,14.219451,0.00423621,0.058800254,0.423621,0.2822412192
24109,24.1080017,15.32413713,0.005144827668,0.1757412888,0.167551592,0.65,4.333451794,6.084145676,6.489600305,8.943577499,12.97920061,21.06455468,0.08108966,0.163336858,0.3489919979,0.2939015248,0.5,0.4245794717,0.6097502887,0.516377608,2.87213731,0.163336858,0.08108966,0.5,0.389230368,10.1070633,0.144317985,0.07032446,0.5,0.337557408,6.84673548,0.00426579267,0.0662754,0.426579267,0.31812192,14.2178192,0.0042361645,0.0587995723,0.42361645,0.282237947
24110,24.1090012,15.32413712,0.005149547386,0.1757386713,0.167551592,0.65,4.334279064,6.08468787,6.48069749,8.938271756,12.96139498,21.05099106,0.08108969,0.163336992,0.3489715514,0.2938989303,0.5,0.4246009953,0.6097385864,0.5163938288,2.86338878,0.163336992,0.08108969,0.5,0.389230512,10.0980062,0.144318178,0.07032411,0.5,0.337555728,6.84085846,0.0042660106,0.06627538,0.42660106,0.318121824,14.2101326,0.0042363815,0.0587995537,0.42363815,0.2822378578
24111,24.11,15.32413915,0.00515147389,0.1757402531,0.167551592,0.65,4.334223402,6.084235171,6.485174275,8.941806212,12.97034855,21.056843,0.0810916647,0.163337529,0.3489962829,0.2939074446,0.5,0.4246508468,0.6097527413,0.5164396651,2.86936855,0.163337529,0.0810916647,0.5,0.3892399906,10.10098,0.14431867,0.0703259,0.5,0.33756432,6.843796,0.00426651,0.066276744,0.426651,0.3181283712,14.213047,0.00423687743,0.05880098,0.423687743,0.282244704
24112,24.111002,15.32414758,0.005143051551,0.1757596357,0.167551592,0.65,4.332747953,6.083058585,6.500822915,8.955710428,13.00164583,21.0897429,0.08109107,0.1633374,0.3490331668,0.2939164368,0.5,0.4246476816,0.6097738528,0.51644218,2.88568473,0.1633374,0.08109107,0.5,0.389237136,10.1159611,0.144318625,0.07032595,0.5,0.33756456,6.860162,0.00426645,0.06627657,0.426645,0.318127536,14.2295809,0.00423684763,0.05880086,0.423684763,0.282244128
24113,24.1120014,15.324146,0.005150490016,0.1757527893,0.167551592,0.65,4.33471386,6.084825424,6.47626446,8.9342647,12.95252892,21.04346278,0.0810871348,0.163336739,0.3489534669,0.2938861249,0.5,0.4245624778,0.6097282362,0.5163548702,2.85892582,0.163336739,0.0810871348,0.5,0.389218247,10.0936031,0.14431785,0.07032267,0.5,0.337548816,6.83630848,0.004265656,0.0662731752,0.4265656,0.318111241,14.2071543,0.004235986,0.05879777,0.4235986,0.282229296
24114,24.113,15.32414976,0.005148741243,0.1757586699,0.167551592,0.65,4.333709252,6.084040491,6.489692445,8.945311151,12.97938489,21.06570389,0.0810911357,0.163337439,0.3489990312,0.2939071904,0.5,0.4246386068,0.6097543143,0.5164294559,2.87222719,0.163337439,0.0810911357,0.5,0.3892374514,10.1071577,0.14431867,0.07032587,0.5,0.337564176,6.84805059,0.00426640455,0.06627617,0.426640455,0.318125616,14.2176533,0.004236744,0.0588004552,0.4236744,0.282242185
24115,24.114,15.32415401,0.005143837931,0.1757686305,0.167551592,0.65,4.333592732,6.083573128,6.4912156,8.949442829,12.9824312,21.0761339,0.08108995,0.163337216,0.3490013726,0.293909311,0.5,0.4246245004,0.6097556544,0.5164190638,2.875346,0.163337216,0.08108995,0.5,0.38923176,10.1070852,0.144318417,0.07032423,0.5,0.337556304,6.855611,0.0042662276,0.06627517,0.42662276,0.318120816,14.2205229,0.00423661154,0.0587994,0.423661154,0.28223712
24116,24.1150017,15.32415794,0.005142883123,0.175778435,0.167551592,0.65,4.333432133,6.083781886,6.4912631,8.945698359,12.9825262,21.07164147,0.0810884237,0.163336515,0.3489970086,0.2938977856,0.5,0.4245373277,0.6097531566,0.5163408283,2.87542,0.163336515,0.0810884237,0.5,0.3892244338,10.1071062,0.144317761,0.07032344,0.5,0.337552512,6.85115767,0.00426534656,0.06627325,0.426534656,0.3181116,14.2204838,0.00423575053,0.05879834,0.423575053,0.282232032
24117,24.1160011,15.32415306,0.00515804367,0.175761671,0.167551592,0.65,4.335530951,6.085692132,6.4681203,8.924387091,12.9362406,21.0208456,0.0810877159,0.163336709,0.3489339295,0.2938779893,0.5,0.4245493859,0.609717055,0.5163394752,2.849873,0.163336709,0.0810877159,0.5,0.3892210363,10.0863676,0.144317865,0.07032311,0.5,0.337550928,6.824094,0.00426549232,0.06627314,0.426549232,0.318111072,14.1967516,0.004235881,0.05879784,0.4235881,0.282229632
24118,24.117,15.32415628,0.00515779111,0.1757681003,0.167551592,0.65,4.333988069,6.083988881,6.4897243,8.946261819,12.9794486,21.0639083,0.081093356,0.163338125,0.3490189951,0.2939174738,0.5,0.4247199376,0.609765741,0.5165021847,2.875377,0.163338125,0.081093356,0.5,0.3892481088,10.1040716,0.144319355,0.07032724,0.5,0.337570752,6.849529,0.004267179,0.0662779659,0.4267179,0.3181342363,14.2143793,0.00423757173,0.05880168,0.423757173,0.282248064
24119,24.1180019,15.32416419,0.005153338786,0.1757856528,0.167551592,0.65,4.332895036,6.083308721,6.49801715,8.954722737,12.9960343,21.0861917,0.08108975,0.163337827,0.3490170089,0.2939112017,0.5,0.4246723574,0.6097646042,0.5164594907,2.881518,0.163337827,0.08108975,0.5,0.3892308,10.1145163,0.144318983,0.07032511,0.5,0.337560528,6.858521,0.004266737,0.06627524,0.4266737,0.318121152,14.2276707,0.004237076,0.05880014,0.4237076,0.282240672
24120,24.1190014,15.32416476,0.005157180198,0.175782477,0.167551592,0.65,4.334152261,6.084771066,6.48159956,8.937515319,12.96319912,21.04749917,0.0810869,0.163337573,0.3489597333,0.2938832906,0.5,0.4246354993,0.6097318226,0.5164132994,2.86338472,0.163337573,0.0810869,0.5,0.38921712,10.0998144,0.1443188,0.07032217,0.5,0.337546416,6.83745337,0.00426634029,0.06627235,0.426634029,0.31810728,14.2100458,0.00423673866,0.05879738,0.423673866,0.282227424
24121,24.12,15.32417201,0.005149532952,0.1757987544,0.167551592,0.65,4.332905705,6.083204625,6.49955619,8.953667704,12.99911238,21.08317758,0.0810895041,0.163337961,0.3490213355,0.2939085594,0.5,0.4246830285,0.6097670806,0.5164667617,2.88448238,0.163337961,0.0810895041,0.5,0.3892296197,10.11463,0.144319162,0.07032391,0.5,0.337554768,6.85843468,0.004266824,0.0662748963,0.4266824,0.3181195022,14.2247429,0.00423719035,0.05879902,0.423719035,0.282235296
24122,24.121,15.32417698,0.005145543718,0.1758087858,0.167551592,0.65,4.333475853,6.083591575,6.489940395,8.949017879,12.97988079,21.07720659,0.0810856149,0.163336948,0.348982801,0.2938925831,0.5,0.4245827283,0.6097450249,0.5163751965,2.87421179,0.163336948,0.0810856149,0.5,0.3892109515,10.105669,0.144318178,0.0703211,0.5,0.33754128,6.85405159,0.00426581036,0.06627193,0.426581036,0.318105264,14.223155,0.00423619756,0.0587968,0.423619756,0.28222464
24123,24.1220016,15.32418435,0.005138575413,0.1758274858,0.167551592,0.65,4.332369472,6.083274138,6.501197465,8.952110054,13.00239493,21.0876532,0.08108607,0.163336515,0.349001988,0.2938917891,0.5,0.4245190287,0.6097560066,0.5163223697,2.88331723,0.163336515,0.08108607,0.5,0.389213136,10.1190777,0.144317731,0.0703217238,0.5,0.3375442742,6.858615,0.004265179,0.0662712,0.4265179,0.31810176,14.2290382,0.00423555542,0.058796294,0.423555542,0.2822222112
24124,24.1230011,15.32417755,0.005155640609,0.1758054301,0.167551592,0.65,4.335356281,6.086207568,6.46465595,8.920554183,12.9293119,21.0145202,0.0810839459,0.1633361,0.3488985938,0.2938589209,0.5,0.4244947826,0.6096968335,0.5162837261,2.84437,0.1633361,0.0810839459,0.5,0.3892029403,10.0849419,0.144317284,0.07031898,0.5,0.337531104,6.8196435,0.00426495727,0.0662698746,0.426495727,0.3180953981,14.1948767,0.00423533469,0.05879479,0.423533469,0.282214992
24125,24.124,15.32417878,0.00515845097,0.1758044784,0.167551592,0.65,4.334415439,6.084542186,6.482502225,8.942076214,12.96500445,21.05456683,0.08109211,0.163337946,0.3489866968,0.2939042433,0.5,0.424709579,0.6097472547,0.516486138,2.86669445,0.163337946,0.08109211,0.5,0.389242128,10.09831,0.144319177,0.0703248,0.5,0.33755904,6.84340143,0.004267069,0.0662765652,0.4267069,0.318127513,14.2111654,0.00423747767,0.0587998964,0.423747767,0.2822395027
24126,24.1250019,15.32418369,0.005154791268,0.1758140161,0.167551592,0.65,4.33374536,6.083570871,6.49221661,8.949917061,12.98443322,21.0723948,0.08109034,0.163338289,0.3490090594,0.2939075366,0.5,0.424722351,0.6097600541,0.5164985145,2.87717152,0.163338289,0.08109034,0.5,0.389233632,10.1072617,0.1443195,0.0703247041,0.5,0.3375585797,6.853826,0.00426720036,0.0662751,0.426720036,0.31812048,14.2185688,0.004237594,0.0587991849,0.4237594,0.2822360875
24127,24.1260014,15.32418664,0.005153551594,0.1758178287,0.167551592,0.65,4.333952008,6.083928247,6.4877812,8.944755951,12.9755624,21.0634138,0.08108744,0.163337857,0.3489829232,0.2938907385,0.5,0.4246584165,0.6097450949,0.5164363822,2.87126,0.163337857,0.08108744,0.5,0.389219712,10.1043024,0.1443191,0.07032274,0.5,0.337549152,6.846368,0.004266555,0.06627249,0.4266555,0.318107952,14.2170458,0.004236967,0.0587976426,0.4236967,0.2822286845
24128,24.127,15.32419485,0.005144067029,0.1758382371,0.167551592,0.65,4.332669793,6.082805471,6.501249915,8.95765964,13.00249983,21.09475323,0.08108714,0.163337663,0.3490171985,0.293899966,0.5,0.4246392239,0.6097647127,0.5164258518,2.88630223,0.163337663,0.08108714,0.5,0.389218272,10.1161976,0.144318819,0.07032234,0.5,0.337547232,6.86285973,0.004266363,0.06627247,0.4266363,0.318107856,14.2318935,0.004236762,0.05879719,0.4236762,0.282226512
24129,24.128,15.32419274,0.005152284531,0.1758308298,0.167551592,0.65,4.334586479,6.084831566,6.476684695,8.933283657,12.95336939,21.0425382,0.0810834244,0.163336813,0.3489399,0.2938691748,0.5,0.4245345106,0.6097204719,0.5163222275,2.85951829,0.163336813,0.0810834244,0.5,0.3892004371,10.0938511,0.1443179,0.07031966,0.5,0.337534368,6.836021,0.00426533539,0.0662693456,0.426533539,0.3180928589,14.2065172,0.004235726,0.0587943755,0.4235726,0.2822130024
24130,24.1290016,15.32419674,0.005151508081,0.175837183,0.167551592,0.65,4.333645793,6.084046069,6.48861172,8.94602405,12.97722344,21.0677818,0.0810878649,0.163337648,0.3489835441,0.2938934955,0.5,0.4246305631,0.6097454502,0.516415048,2.87145424,0.163337648,0.0810878649,0.5,0.3892217515,10.1057692,0.144318849,0.07032297,0.5,0.337550256,6.849398,0.00426630257,0.06627292,0.426630257,0.318110016,14.2183838,0.00423667254,0.05879744,0.423667254,0.282227712
24131,24.1300011,15.32420049,0.005148363727,0.1758447579,0.167551592,0.65,4.333466943,6.083955803,6.49013617,8.946465401,12.98027234,21.06923955,0.0810870454,0.163337648,0.3489819736,0.293888019,0.5,0.4246221312,0.6097445513,0.5164049981,2.87298584,0.163337648,0.0810870454,0.5,0.3892178179,10.1072865,0.144318789,0.07032187,0.5,0.337544976,6.84938955,0.004266228,0.06627166,0.4266228,0.318103968,14.21985,0.00423658453,0.05879661,0.423658453,0.282223728
24132,24.131,15.32420834,0.005140759453,0.1758631281,0.167551592,0.65,4.332707596,6.08296611,6.50064013,8.953935265,13.00128026,21.08863065,0.08108612,0.163337246,0.3490057954,0.2938941827,0.5,0.4245859019,0.6097581859,0.5163787164,2.88497686,0.163337246,0.08108612,0.5,0.389213376,10.1163034,0.144318432,0.0703207,0.5,0.33753936,6.86132145,0.004265817,0.0662711039,0.4265817,0.3181012987,14.2273092,0.004236234,0.0587958246,0.4236234,0.2822199581
24133,24.1320019,15.32420643,0.00514954515,0.175855065,0.167551592,0.65,4.334600994,6.084890376,6.476073025,8.932683504,12.95214605,21.04236222,0.08108265,0.1633365,0.3489293148,0.2938640455,0.5,0.4245095399,0.6097144141,0.5162987766,2.85818815,0.1633365,0.08108265,0.5,0.38919672,10.0939579,0.144317761,0.07031818,0.5,0.337527264,6.83447552,0.004265126,0.06626836,0.4265126,0.318088128,14.2078867,0.00423546,0.05879405,0.423546,0.28221144
24134,24.1330013,15.32420904,0.005148557246,0.1758602039,0.167551592,0.65,4.333761658,6.084112659,6.487953685,8.94423591,12.97590737,21.06469679,0.0810874254,0.163337424,0.3489808686,0.2938888409,0.5,0.424607864,0.6097439189,0.5163937345,2.87147737,0.163337424,0.0810874254,0.5,0.3892196419,10.10443,0.144318551,0.0703220442,0.5,0.3375458122,6.84778929,0.00426603574,0.06627228,0.426603574,0.318106944,14.2169075,0.004236466,0.05879663,0.4236466,0.282223824
24135,24.134,15.32421489,0.005143544193,0.1758714985,0.167551592,0.65,4.332977576,6.083636272,6.495501995,8.949607487,12.99100399,21.07799526,0.081086345,0.163337335,0.348987606,0.2938880686,0.5,0.4245948145,0.609747775,0.5163825649,2.87768269,0.163337335,0.081086345,0.5,0.389214456,10.1133213,0.144318521,0.0703211054,0.5,0.3375413059,6.85385036,0.004265932,0.06627128,0.4265932,0.318102144,14.2241449,0.004236319,0.05879596,0.4236319,0.282220608
24136,24.135,15.32421894,0.005142833431,0.1758788389,0.167551592,0.65,4.333622282,6.083650203,6.48878743,8.946715525,12.97757486,21.0736305,0.08108429,0.163336784,0.3489767476,0.2938801623,0.5,0.424545525,0.6097415603,0.5163375375,2.87452936,0.163336784,0.08108429,0.5,0.389204592,10.1030455,0.14431791,0.0703189746,0.5,0.3375310781,6.852235,0.004265447,0.0662697554,0.4265447,0.3180948259,14.2213955,0.00423582271,0.0587943569,0.423582271,0.2822129131
24137,24.1360016,15.32421843,0.005147871076,0.1758762408,0.167551592,0.65,4.334236969,6.084702121,6.48058794,8.936395779,12.96117588,21.0497297,0.08108389,0.163336769,0.3489408875,0.2938687647,0.5,0.4245373174,0.609721037,0.5163243019,2.86121178,0.163336769,0.08108389,0.5,0.389202672,10.0999641,0.14431794,0.0703198239,0.5,0.3375351547,6.838899,0.0042653433,0.06626925,0.42653433,0.3180924,14.2108307,0.00423576264,0.05879401,0.423576264,0.282211248
24138,24.137001,15.32422025,0.005147533885,0.1758781542,0.167551592,0.65,4.334111071,6.084261854,6.48508904,8.941131073,12.97017808,21.0570212,0.081086725,0.163337439,0.3489708696,0.2938835744,0.5,0.4246151907,0.6097381961,0.5163967617,2.86885118,0.163337439,0.081086725,0.5,0.38921628,10.1013269,0.14431861,0.070321016,0.5,0.3375408768,6.844946,0.004266149,0.0662713051,0.4266149,0.3181022645,14.2120752,0.00423652073,0.058795657,0.423652073,0.2822191536
24139,24.138,15.32422997,0.005137433996,0.1759027033,0.167551592,0.65,4.332510169,6.082391938,6.50674878,8.956873426,13.01349756,21.09582946,0.08108629,0.163337111,0.3490266533,0.2938979866,0.5,0.4245802917,0.6097701245,0.5163762685,2.89250016,0.163337111,0.08108629,0.5,0.389214192,10.1209974,0.144318357,0.07032112,0.5,0.337541376,6.86558676,0.004265798,0.06627136,0.4265798,0.318102528,14.2302427,0.004236156,0.0587958656,0.4236156,0.2822201549
24140,24.1390018,15.32422604,0.005147690418,0.1758885891,0.167551592,0.65,4.335046082,6.085253745,6.4710061,8.927146008,12.9420122,21.0301603,0.0810803548,0.1633362,0.3489073565,0.2938536691,0.5,0.4244925327,0.609701848,0.516278887,2.852466,0.1633362,0.0810803548,0.5,0.389185703,10.0895462,0.144317329,0.07031668,0.5,0.337520064,6.828462,0.00426492933,0.0662668645,0.426492933,0.3180809496,14.2016983,0.004235307,0.058792647,0.4235307,0.2822047056
24141,24.1400013,15.32423619,0.005137673978,0.1759123908,0.167551592,0.65,4.33235812,6.082591974,6.50605688,8.958498867,13.01211376,21.0987087,0.081087,0.163337,0.3490238727,0.2938991879,0.5,0.4245993911,0.6097685329,0.5163926564,2.89118886,0.163337,0.081087,0.5,0.3892176,10.1209249,0.144318223,0.07032124,0.5,0.337541952,6.865666,0.00426603,0.06627209,0.426603,0.318106032,14.2330427,0.004236329,0.058796335,0.4236329,0.282222408
24142,24.141,15.32422774,0.005157036554,0.1758863128,0.167551592,0.65,4.33600384,6.086170371,6.45982014,8.918830866,12.91964028,21.0092027,0.0810809359,0.163336352,0.3488792485,0.2938461443,0.5,0.4245201969,0.6096857633,0.5162973504,2.84031558,0.163336352,0.0810809359,0.5,0.3891884923,10.0793247,0.144317552,0.07031672,0.5,0.337520256,6.817764,0.004265193,0.06626724,0.4265193,0.318082752,14.1914387,0.004235598,0.0587921962,0.4235598,0.2822025418
24143,24.142,15.32423694,0.005146611993,0.1759074112,0.167551592,0.65,4.33255068,6.08309758,6.50233152,8.959737629,13.00466304,21.09548907,0.0810900554,0.1633383,0.3490232238,0.2939059444,0.5,0.4247229159,0.6097681615,0.516498073,2.88677454,0.1633383,0.0810900554,0.5,0.3892322659,10.1178885,0.144319445,0.07032313,0.5,0.337551024,6.86411047,0.00426720269,0.06627415,0.426720269,0.31811592,14.2313786,0.00423759548,0.0587976947,0.423759548,0.2822289346
24144,24.1430016,15.32424165,0.005143325591,0.1759192721,0.167551592,0.65,4.333234271,6.083382497,6.4941836,8.949341732,12.9883672,21.0777102,0.081082955,0.163337052,0.3489812113,0.2938759971,0.5,0.4245879485,0.6097441151,0.5163700492,2.879408,0.163337052,0.081082955,0.5,0.389198184,10.1089592,0.144318268,0.0703179,0.5,0.33752592,6.855258,0.00426585134,0.06626826,0.426585134,0.318087648,14.2224522,0.004236253,0.0587929,0.4236253,0.28220592
24145,24.144001,15.32424123,0.005150455141,0.1759139736,0.167551592,0.65,4.334495973,6.084651587,6.47932325,8.934644091,12.9586465,21.0447906,0.08108164,0.163336754,0.348933892,0.2938603562,0.5,0.4245537179,0.6097170335,0.5163330014,2.8617332,0.163336754,0.08108164,0.5,0.389191872,10.0969133,0.144317955,0.07031744,0.5,0.337523712,6.837478,0.004265498,0.06626714,0.4265498,0.318082272,14.2073126,0.00423593074,0.058792334,0.423593074,0.2822032032
24146,24.145,15.32424489,0.005149609835,0.175921466,0.167551592,0.65,4.333834933,6.083611412,6.490508925,8.946264022,12.98101785,21.0685625,0.08108507,0.163337409,0.3489788983,0.2938841535,0.5,0.4246262184,0.6097427912,0.516406159,2.87497115,0.163337409,0.08108507,0.5,0.389208336,10.1060467,0.144318566,0.07031967,0.5,0.337534416,6.8521595,0.00426621735,0.06627003,0.426621735,0.318096144,14.216403,0.004236644,0.05879463,0.4236644,0.282214224
24147,24.1460018,15.3242498,0.005147016332,0.17593516,0.167551592,0.65,4.332969736,6.083468994,6.495743515,8.95061952,12.99148703,21.0805559,0.08108317,0.1633371,0.3489810379,0.2938756832,0.5,0.4245912471,0.6097440158,0.5163725828,2.87942553,0.1633371,0.08108317,0.5,0.389199216,10.1120615,0.144318327,0.07031851,0.5,0.337528848,6.853651,0.00426590769,0.0662683845,0.426590769,0.3180882456,14.2269049,0.00423628,0.0587940738,0.423628,0.2822115542
24148,24.1470013,15.32425348,0.005146270361,0.1759408142,0.167551592,0.65,4.333518994,6.083826308,6.489852075,8.944271864,12.97970415,21.0670863,0.08108128,0.163336784,0.3489547207,0.293866406,0.5,0.42456141,0.6097289538,0.5163427693,2.87220025,0.163336784,0.08108128,0.5,0.389190144,10.1075039,0.144318014,0.07031692,0.5,0.337521216,6.849311,0.004265598,0.0662672147,0.4265598,0.3180826306,14.2177753,0.004235987,0.0587917529,0.4235987,0.2822004139
24149,24.148,15.32425286,0.005153323461,0.1759392833,0.167551592,0.65,4.334386868,6.084468042,6.480876,8.937135354,12.961752,21.0506944,0.0810819641,0.1633367,0.3489346767,0.2938619666,0.5,0.424552995,0.6097174826,0.5163333235,2.86298,0.1633367,0.0810819641,0.5,0.3891934277,10.098772,0.14431794,0.07031696,0.5,0.337521408,6.840126,0.00426553935,0.0662674755,0.426553935,0.3180838824,14.2105684,0.00423589861,0.0587922856,0.423589861,0.2822029709
24150,24.1490021,15.32425445,0.005156055631,0.1759381472,0.167551592,0.65,4.334151144,6.084310272,6.4862079,8.939169095,12.9724158,21.050349,0.08108431,0.1633377,0.3489654173,0.2938687413,0.5,0.4246565743,0.6097350756,0.5164223497,2.870757,0.1633377,0.08108431,0.5,0.389204688,10.1016588,0.144318864,0.07031874,0.5,0.337529952,6.840163,0.0042665787,0.06626904,0.42665787,0.318091392,14.210186,0.00423693238,0.0587935448,0.423693238,0.282209015
24151,24.1500015,15.32425578,0.005158189704,0.1759393945,0.167551592,0.65,4.334431723,6.084042738,6.4832695,8.943398553,12.966539,21.0591253,0.08108373,0.163337857,0.348958429,0.2938771653,0.5,0.4246804379,0.6097310761,0.5164467665,2.86791,0.163337857,0.08108373,0.5,0.389201904,10.098629,0.144319028,0.070318684,0.5,0.3375296832,6.846126,0.004266726,0.06626992,0.4266726,0.318095616,14.2129993,0.00423720852,0.0587940849,0.423720852,0.2822116075
24152,24.151001,15.32425833,0.005157206577,0.1759444537,0.167551592,0.65,4.33409052,6.083612737,6.489207625,8.945746271,12.97841525,21.06511113,0.08108399,0.163338,0.3489729751,0.2938769279,0.5,0.4246712118,0.6097394012,0.5164390447,2.87360835,0.163338,0.08108399,0.5,0.389203152,10.1048069,0.144319162,0.07031923,0.5,0.337532304,6.84888363,0.00426673936,0.06626899,0.426673936,0.318091152,14.2162275,0.00423706369,0.0587940328,0.423706369,0.2822113574
24153,24.152,15.32425873,0.005161079541,0.175942921,0.167551592,0.65,4.334412607,6.084273503,6.48251365,8.940422412,12.9650273,21.0531083,0.08108298,0.1633379,0.3489449083,0.2938675854,0.5,0.4246604485,0.6097233381,0.5164248776,2.8646903,0.1633379,0.08108298,0.5,0.389198304,10.100337,0.144319132,0.0703183562,0.5,0.3375281098,6.841405,0.00426663645,0.06626816,0.426663645,0.318087168,14.2117033,0.00423696125,0.05879343,0.423696125,0.282208464
24154,24.1530018,15.32426319,0.005156287469,0.1759529047,0.167551592,0.65,4.333469005,6.083391852,6.494490045,8.949954139,12.98898009,21.0738768,0.08108391,0.163338348,0.3489866609,0.2938786358,0.5,0.4246942422,0.6097472341,0.5164589548,2.87982249,0.163338348,0.08108391,0.5,0.389202768,10.1091576,0.144319475,0.07031879,0.5,0.337530192,6.853455,0.004266929,0.06626891,0.4266929,0.318090768,14.2204218,0.00423731,0.0587936938,0.423731,0.2822097302
