fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve
31393,31.3920021,15.28086107,0.008384891213,0.1343376433,0.01308997,0.65,6.861724492,8.668228857,8.228214061,12.98571411,12.7357641,21.26468274,0.07194963,0.006523691,0.2968251986,0.2996020384,0.6460714878,0.6106704844,0.7109947721,0.6802057203,1.0052706,0.006523691,0.07194963,0.6523691,0.345358224,11.7304935,0.006455318,0.0609720945,0.6455318,0.2926660536,5.16947174,0.00615155138,0.07068595,0.615155138,0.33929256,16.095211,0.006092301,0.0597612932,0.6092301,0.2868542074
31394,31.3930016,15.28099964,0.008381827471,0.1344511123,0.01308997,0.65,6.861256141,8.666301935,8.247491627,13.00675314,12.76375724,21.2961374,0.07194186,0.00652460847,0.2968501947,0.2995930996,0.646164877,0.6107564437,0.7110900691,0.6802789566,1.02196074,0.00652460847,0.07194186,0.652460847,0.345320928,11.7417965,0.006456169,0.0609648935,0.6456169,0.2926314888,5.1864,0.00615241239,0.0706784353,0.615241239,0.3392564894,16.1097374,0.006093126,0.0597549565,0.6093126,0.2868237912
31395,31.394001,15.28113528,0.008384850888,0.1345554945,0.01308997,0.65,6.86198896,8.667156199,8.241693492,12.99360906,12.75588767,21.2772593,0.07193051,0.006524081,0.2967766378,0.2995290899,0.6461089738,0.6106805807,0.7110085645,0.6801826573,1.01461947,0.006524081,0.07193051,0.6524081,0.345266448,11.7412682,0.00645564636,0.0609555,0.645564636,0.2925864,5.175033,0.00615162356,0.0706675,0.615162356,0.339204,16.1022263,0.006092402,0.0597454421,0.6092402,0.2867781221
31396,31.3950024,15.28127225,0.00837838393,0.1346667466,0.01308997,0.65,6.861622346,8.666782718,8.245418825,13.00554053,12.76147521,21.2954931,0.07192246,0.006524085,0.2967411737,0.2995027612,0.6461179988,0.6107179799,0.7110019638,0.6802046419,1.01627791,0.006524085,0.07192246,0.6524085,0.345227808,11.7451973,0.006455737,0.0609470345,0.6455737,0.2925457656,5.183011,0.006152013,0.07066029,0.6152013,0.339169392,16.1124821,0.006092758,0.05973811,0.6092758,0.286742928
31397,31.3960018,15.28140744,0.008376070691,0.1347752128,0.01308997,0.65,6.86228283,8.666953105,8.243678399,12.99876411,12.75975004,21.28686248,0.07191375,0.006523587,0.2967006829,0.2994542132,0.6460689569,0.6106472535,0.7109404984,0.6801197644,1.01661074,0.006523587,0.07191375,0.6523587,0.345186,11.7431393,0.0064552445,0.0609381832,0.64552445,0.2925032794,5.17914248,0.006151283,0.07065103,0.6151283,0.339124944,16.10772,0.00609206455,0.05972892,0.609206455,0.286698816
31398,31.3970013,15.28154793,0.008363849896,0.1348998764,0.01308997,0.65,6.861419391,8.665332072,8.263400535,13.01451767,12.7921766,21.31560617,0.07190554,0.00652267924,0.2967206392,0.2994345421,0.6459729875,0.6105628694,0.7108616169,0.6800353392,1.033173,0.00652267924,0.07190554,0.652267924,0.345146592,11.7590036,0.006454199,0.06093038,0.6454199,0.292465824,5.19311047,0.00615043752,0.07064329,0.615043752,0.339087792,16.1224957,0.00609119562,0.05972127,0.609119562,0.286662096
31399,31.398,15.28167447,0.008384657129,0.13498802,0.01308997,0.65,6.864067302,8.669238439,8.219059823,12.9726041,12.72498254,21.2489229,0.0718937442,0.00652217958,0.2965263363,0.2993345658,0.6458994969,0.6105064318,0.7107137456,0.6799406486,0.993341744,0.00652217958,0.0718937442,0.652217958,0.3450899722,11.7316408,0.006453645,0.0609196573,0.6453645,0.292414355,5.156508,0.00614997046,0.07063239,0.614997046,0.339035472,16.0924149,0.006090675,0.0597110763,0.6090675,0.2866131662
31400,31.3990021,15.28180676,0.008385671593,0.1350922669,0.01308997,0.65,6.863317114,8.667407998,8.241838657,12.99775833,12.7556711,21.28202437,0.0718920752,0.006524248,0.296590057,0.2993490713,0.646131324,0.6107388145,0.7109510179,0.6801556925,1.015678,0.006524248,0.0718920752,0.6524248,0.345081961,11.7399931,0.00645586848,0.0609155856,0.645586848,0.2923948109,5.17632437,0.006152277,0.07063057,0.6152277,0.339026736,16.1057,0.006092961,0.059707664,0.6092961,0.2865967872
31401,31.4000015,15.28193699,0.008391257524,0.1351922943,0.01308997,0.65,6.864067598,8.667823955,8.237906614,12.99104044,12.74932325,21.27046159,0.07188252,0.006524517,0.2965302945,0.2993027697,0.646144619,0.6107549846,0.7109381719,0.6801498358,1.00992525,0.006524517,0.07188252,0.6524517,0.345036096,11.739398,0.00645602029,0.0609077923,0.645602029,0.292357403,5.17093039,0.006152402,0.07062149,0.6152402,0.338983152,16.0995312,0.006093144,0.0596995875,0.6093144,0.28655802
31402,31.401001,15.28207305,0.008382448743,0.1353076789,0.01308997,0.65,6.863054739,8.666360915,8.257353269,13.01077698,12.7788001,21.30202346,0.07187525,0.00652472861,0.2965535811,0.2992847947,0.646175948,0.6107765773,0.7109763585,0.680161316,1.0265801,0.00652472861,0.07187525,0.652472861,0.3450012,11.75222,0.006456259,0.06090033,0.6456259,0.292321584,5.18490076,0.006152647,0.0706142038,0.6152647,0.3389481782,16.1171227,0.00609332742,0.0596927144,0.609332742,0.2865250291
31403,31.4020023,15.28219759,0.008398581238,0.1353963332,0.01308997,0.65,6.865571973,8.668807079,8.225115883,12.97989163,12.72932467,21.251785,0.07186418,0.006524585,0.2964122134,0.2992043112,0.6461549294,0.6107671253,0.7108983001,0.6801174172,1.00001657,0.006524585,0.07186418,0.6524585,0.344948064,11.7293081,0.006456175,0.0608904473,0.6456175,0.292274147,5.160177,0.006152564,0.07060381,0.6152564,0.338898288,16.091608,0.00609327527,0.0596823841,0.609327527,0.2864754437
31404,31.4030018,15.28233073,0.008392202114,0.1355058021,0.01308997,0.65,6.864273262,8.666730224,8.253864103,13.00698401,12.77055244,21.29078821,0.07186021,0.006526153,0.2964646411,0.2992147789,0.6463200509,0.6109207365,0.7110702438,0.6802599725,1.02102244,0.006526153,0.07186021,0.6526153,0.344929008,11.74953,0.00645773,0.06088607,0.645773,0.292253136,5.18155241,0.006154077,0.07059994,0.6154077,0.338879712,16.1092358,0.006094775,0.05967844,0.6094775,0.286456512
31405,31.4040012,15.28246657,0.008379899149,0.1356248416,0.01308997,0.65,6.86385002,8.665678015,8.263441761,13.01692716,12.78809616,21.3121205,0.07184974,0.00652480358,0.2964489156,0.299179786,0.6461823291,0.6107757864,0.7109385079,0.6801144062,1.03017116,0.00652480358,0.07184974,0.652480358,0.344878752,11.757925,0.00645630527,0.0608761944,0.645630527,0.2922057331,5.191103,0.00615258329,0.07058951,0.615258329,0.338829648,16.1210175,0.0060933237,0.0596692078,0.60933237,0.2864121974
31406,31.405,15.28259336,0.008387904466,0.1357248829,0.01308997,0.65,6.865219926,8.668106037,8.238655744,12.99110414,12.75202803,21.27392386,0.0718388855,0.00652362965,0.2963212102,0.2990963477,0.6460663139,0.6106585801,0.7107798123,0.6799724455,1.00803423,0.00652362965,0.0718388855,0.652362965,0.3448266504,11.7439938,0.00645525847,0.0608662069,0.645525847,0.2921577931,5.16789246,0.006151443,0.07057886,0.6151443,0.338778528,16.1060314,0.00609219261,0.0596590936,0.609219261,0.2863636493
31407,31.406002,15.28272344,0.008388955977,0.1358307331,0.01308997,0.65,6.865046145,8.667598438,8.247364542,12.99963719,12.76355729,21.28468995,0.07183426,0.006524697,0.2963206578,0.2990797069,0.6461650428,0.6107506017,0.7108693232,0.6800477693,1.01569259,0.006524697,0.07183426,0.6524697,0.344804448,11.7478647,0.00645619957,0.06086018,0.645619957,0.292128864,5.17441845,0.0061524245,0.07057444,0.61524245,0.338757312,16.1102715,0.00609307876,0.0596532822,0.609307876,0.2863357546
31408,31.4070015,15.28284709,0.008401801542,0.1359227155,0.01308997,0.65,6.866339544,8.668929935,8.234185739,12.98382067,12.74227266,21.2568008,0.07182634,0.006525233,0.2962430338,0.2990250716,0.6462101353,0.610807844,0.71087796,0.6800751545,1.00392556,0.006525233,0.07182634,0.6525233,0.344766432,11.7383471,0.006456702,0.06085272,0.6456702,0.292093056,5.160083,0.006153022,0.07056683,0.6153022,0.338720784,16.0967178,0.006093671,0.0596458167,0.6093671,0.2862999202
31409,31.408,15.28297859,0.008393110164,0.1360335064,0.01308997,0.65,6.865895716,8.666537667,8.256273855,13.00773548,12.774682,21.29278067,0.07182086,0.006526036,0.2962919025,0.2990399788,0.6462997556,0.6108988622,0.7109797927,0.6801634573,1.025053,0.006526036,0.07182086,0.6526036,0.344740128,11.749629,0.006457498,0.06084692,0.6457498,0.292065216,5.18448067,0.006153828,0.0705621,0.6153828,0.33869808,16.1083,0.006094557,0.0596408248,0.6094557,0.286275959
31410,31.4090023,15.28310429,0.00839519539,0.1361332479,0.01308997,0.65,6.866758137,8.667708878,8.245387977,12.99242278,12.7593545,21.27095727,0.0718098655,0.006525364,0.2962116161,0.2989662612,0.6462229713,0.6108057393,0.7108765365,0.6800474075,1.014778,0.006525364,0.0718098655,0.6525364,0.3446873544,11.7445765,0.00645677466,0.06083815,0.645677466,0.29202312,5.16722727,0.006152923,0.07055098,0.6152923,0.338644704,16.10373,0.0060936613,0.0596322045,0.60936613,0.2862345816
31411,31.4100018,15.28322721,0.008402696721,0.1362251191,0.01308997,0.65,6.867104449,8.668728313,8.238194908,12.98804665,12.74694549,21.260948,0.07180304,0.00652596029,0.29613899,0.2989307175,0.6462877647,0.6108874663,0.7109051809,0.6801051907,1.00445759,0.00652596029,0.07180304,0.652596029,0.344654592,11.7424879,0.00645748153,0.06083103,0.645748153,0.291988944,5.163307,0.006153817,0.07054517,0.6153817,0.338616816,16.097641,0.00609445944,0.0596252978,0.609445944,0.2862014294
31412,31.4110012,15.283352,0.008406655382,0.1363255742,0.01308997,0.65,6.867329047,8.66766095,8.246161303,12.99983594,12.7570043,21.27607823,0.07179772,0.006527146,0.2961483791,0.2989163319,0.6464026435,0.6110071508,0.7110135301,0.6802063745,1.015162,0.006527146,0.07179772,0.6527146,0.344629056,11.7418423,0.00645856932,0.0608243532,0.645856932,0.2919568954,5.17282963,0.006155005,0.07053925,0.6155005,0.3385884,16.1032486,0.00609563757,0.059619274,0.609563757,0.2861725152
31413,31.412,15.28347671,0.008410941401,0.1364256911,0.01308997,0.65,6.867554072,8.667693401,8.249026809,12.99816429,12.76096033,21.27357248,0.07178923,0.0065273894,0.2961143466,0.2988747915,0.6464268045,0.6110005406,0.7110213217,0.6801821827,1.01526713,0.0065273894,0.07178923,0.65273894,0.344588304,11.7456932,0.006458812,0.06081758,0.6458812,0.291924384,5.17043638,0.00615489855,0.07053075,0.615489855,0.3385476,16.1031361,0.006095591,0.05961178,0.6095591,0.286136544
31414,31.413002,15.28360465,0.008401660531,0.1365350928,0.01308997,0.65,6.866888307,8.666949172,8.261292117,13.00895713,12.77998219,21.29180141,0.07178117,0.00652725,0.2961024993,0.2988490442,0.6464243842,0.610984335,0.7110141873,0.6801563121,1.02298319,0.00652725,0.07178117,0.652725,0.344549616,11.756999,0.00645876164,0.06080981,0.645876164,0.291887088,5.17849541,0.006154792,0.0705233738,0.6154792,0.3385121942,16.113306,0.00609539775,0.0596046038,0.609539775,0.2861020982
31415,31.4140015,15.28372844,0.008404500597,0.1366350487,0.01308997,0.65,6.867936713,8.667875681,8.24950354,12.99587919,12.76324619,21.27290534,0.07177181,0.006526551,0.2960266404,0.2987939755,0.6463483833,0.6109122841,0.7109134999,0.6800673927,1.01426089,0.006526551,0.07177181,0.6526551,0.344504688,11.7489853,0.0064580394,0.0608003438,0.64580394,0.2918416502,5.16869164,0.00615403662,0.07051448,0.615403662,0.338469504,16.1042137,0.00609470764,0.0595958345,0.609470764,0.2860600056
31416,31.415,15.28385208,0.008402142629,0.1367369282,0.01308997,0.65,6.868044873,8.667666271,8.25263661,12.99977981,12.76736094,21.277716,0.07176536,0.00652688369,0.2960062129,0.2987659685,0.6463854706,0.6109574828,0.7109387137,0.6800956916,1.01750684,0.00652688369,0.07176536,0.652688369,0.344473728,11.7498541,0.00645839656,0.0607935525,0.645839656,0.291809052,5.17079,0.00615448924,0.07050813,0.615448924,0.338439024,16.106926,0.006095156,0.059589535,0.6095156,0.286029768
31417,31.4160023,15.28397148,0.008410885103,0.1368288961,0.01308997,0.65,6.868953015,8.668737,8.241064759,12.98965733,12.74906446,21.260247,0.07175756,0.006527186,0.2959353565,0.2987170007,0.6464054508,0.6109833689,0.7109273817,0.6800974368,1.00728226,0.006527186,0.07175756,0.6527186,0.344436288,11.7417822,0.0064586387,0.0607863851,0.64586387,0.2917746485,5.160967,0.006154765,0.07050081,0.6154765,0.338403888,16.09928,0.00609543,0.0595821925,0.609543,0.285994524
31418,31.4170017,15.28409771,0.008402856372,0.136937885,0.01308997,0.65,6.868104849,8.667004556,8.262794412,13.00952499,12.78124103,21.2905465,0.07175228,0.006527844,0.2959664239,0.2987185688,0.6464782561,0.6110470198,0.7110065117,0.6801553085,1.02369273,0.006527844,0.07175228,0.6527844,0.344410944,11.7575483,0.006459292,0.06078094,0.6459292,0.291748512,5.179411,0.00615539635,0.07049573,0.615539635,0.338379504,16.1111355,0.00609602733,0.0595767424,0.609602733,0.2859683635
31419,31.4180012,15.28421692,0.008409699918,0.1370311465,0.01308997,0.65,6.86935553,8.66868668,8.246490384,12.98870243,12.75703887,21.2582362,0.07174227,0.00652743876,0.2958746228,0.2986445578,0.6464266879,0.6109962419,0.7109214128,0.6800771864,1.01051307,0.00652743876,0.07174227,0.652743876,0.344362896,11.7465258,0.00645883242,0.06077153,0.645883242,0.291703344,5.159199,0.00615496468,0.07048554,0.615496468,0.338330592,16.0990372,0.00609554071,0.0595680252,0.609554071,0.285926521
31420,31.419,15.28434218,0.008399372065,0.1371417741,0.01308997,0.65,6.868511512,8.666886958,8.266853291,13.0099644,12.78793518,21.291335,0.0717366,0.0065277433,0.2959111789,0.2986447709,0.6464572407,0.6110450284,0.7109644083,0.6801211112,1.02862918,0.0065277433,0.0717366,0.65277433,0.34433568,11.759306,0.00645904662,0.06076569,0.645904662,0.291675312,5.177657,0.00615536142,0.07048127,0.615536142,0.338310096,16.113678,0.00609601941,0.0595623925,0.609601941,0.285899484
31421,31.420002,15.28445978,0.008404154125,0.1372341929,0.01308997,0.65,6.870037622,8.668787539,8.24459794,12.98796721,12.75487173,21.2574884,0.07172616,0.00652704434,0.2957858475,0.2985747256,0.6463881499,0.6109831492,0.710849427,0.6800347604,1.00659883,0.00652704434,0.07172616,0.652704434,0.344285568,11.7482729,0.00645846967,0.0607563257,0.645846967,0.2916303634,5.158951,0.006154812,0.07047135,0.6154812,0.33826248,16.0985374,0.006095417,0.0595534071,0.6095417,0.2858563541
31422,31.4210014,15.28457937,0.008402463692,0.1373328249,0.01308997,0.65,6.869947897,8.667968428,8.254076994,12.99867351,12.76771807,21.2713424,0.071722,0.006528056,0.2957988173,0.2985659182,0.6464802049,0.611088537,0.7109385315,0.6801255822,1.01709437,0.006528056,0.071722,0.6528056,0.3442656,11.7506237,0.006459327,0.06075077,0.6459327,0.291603696,5.16846,0.00615585549,0.0704666451,0.615585549,0.3382398965,16.1028824,0.00609645154,0.0595483258,0.609645154,0.2858319638
31423,31.422,15.2847023,0.008394525195,0.1374411088,0.01308997,0.65,6.869391105,8.66704663,8.266868027,13.00860354,12.78824975,21.2895742,0.07171418,0.00652741967,0.2957962713,0.2985412677,0.6464424912,0.6110316446,0.7109031781,0.6800636435,1.02634215,0.00652741967,0.07171418,0.652741967,0.344228064,11.7619076,0.006458928,0.0607437752,0.6458928,0.291570121,5.17656,0.006155339,0.07045903,0.6155339,0.338203344,16.1130142,0.00609585224,0.0595415,0.609585224,0.2857992
31424,31.4230022,15.28482432,0.008389061385,0.1375468379,0.01308997,0.65,6.869905781,8.667250781,8.262459445,13.00408306,12.78338965,21.28567647,0.07170483,0.00652639847,0.2957500767,0.2984925679,0.6463433933,0.6109311621,0.7107938449,0.6799519821,1.02503455,0.00652639847,0.07170483,0.652639847,0.344183184,11.7583551,0.006457945,0.0607349835,0.6457945,0.2915279208,5.17274237,0.006154292,0.0704501048,0.6154292,0.338160503,16.1129341,0.00609487155,0.0595329069,0.609487155,0.2857579531
31425,31.4240017,15.2849377,0.008402477728,0.1376322089,0.01308997,0.65,6.871483759,8.66959393,8.235958577,12.98184234,12.7426901,21.2489716,0.07169689,0.0065265256,0.2956242973,0.298432387,0.6463280918,0.6109397945,0.7107276042,0.6799333218,0.999836,0.0065265256,0.07169689,0.65265256,0.344145072,11.7428541,0.006457896,0.0607277155,0.6457896,0.2914930344,5.153999,0.00615445059,0.07044279,0.615445059,0.338125392,16.0949726,0.006094971,0.05952536,0.6094971,0.285721728
31426,31.4250011,15.2850585,0.008396432367,0.1377365472,0.01308997,0.65,6.870706699,8.667318072,8.263511403,13.00488445,12.78247199,21.28201295,0.07169425,0.00652777357,0.2956965602,0.2984431795,0.6464720915,0.6110739845,0.7108886135,0.6800586342,1.02540529,0.00652777357,0.07169425,0.652777357,0.3441324,11.7570667,0.00645922171,0.06072337,0.645922171,0.291472176,5.17396545,0.0061557903,0.0704393461,0.61557903,0.3381088613,16.1080475,0.00609626947,0.0595213361,0.609626947,0.2857024133
31427,31.426,15.28517482,0.008399480054,0.1378311758,0.01308997,0.65,6.871629914,8.668283534,8.251661301,12.9926474,12.76560138,21.2647064,0.07168405,0.00652707648,0.2956195675,0.2983861992,0.6463981645,0.6109958519,0.710789361,0.6799634217,1.01510358,0.00652707648,0.07168405,0.652707648,0.34408344,11.7504978,0.006458531,0.06071518,0.6458531,0.291432864,5.162688,0.00615497865,0.0704299361,0.615497865,0.3380636933,16.1020184,0.006095524,0.05951347,0.6095524,0.285664656
31428,31.427002,15.28528687,0.008414251299,0.1379160555,0.01308997,0.65,6.872311695,8.669548181,8.241841214,12.98320074,12.74873233,21.24573245,0.07167763,0.006528117,0.2955519209,0.2983403218,0.6464831954,0.6110968765,0.710838561,0.6800340728,1.00485873,0.006528117,0.07167763,0.6528117,0.344052624,11.7438736,0.006459417,0.0607087463,0.6459417,0.2914019822,5.15138245,0.006155992,0.07042399,0.6155992,0.338035152,16.09435,0.006096558,0.0595073,0.6096558,0.28563504
31429,31.4280014,15.28540709,0.008406307151,0.1380229324,0.01308997,0.65,6.871453895,8.666845162,8.267748606,13.01251414,12.78695015,21.29079294,0.07167324,0.00652889628,0.2956131362,0.2983624497,0.6465770578,0.6111803434,0.7109493779,0.6801187864,1.02884865,0.00652889628,0.07167324,0.652889628,0.344031552,11.7581015,0.006460247,0.06070343,0.6460247,0.291376464,5.18027544,0.00615680451,0.07042025,0.615680451,0.3380172,16.1105175,0.00609733351,0.05950242,0.609733351,0.285611616
31430,31.429,15.28551817,0.008420820776,0.1381079189,0.01308997,0.65,6.872922352,8.669452015,8.243822312,12.98333778,12.75079106,21.245122,0.0716626644,0.00652861176,0.2954789195,0.2982724617,0.6465341854,0.611120886,0.7108545877,0.6800258809,1.00375986,0.00652861176,0.0716626644,0.652861176,0.3439807891,11.7470312,0.00645993557,0.0606946945,0.645993557,0.2913345336,5.151172,0.00615625642,0.07040873,0.615625642,0.337961904,16.09395,0.00609679054,0.0594935641,0.609679054,0.2855691077
31431,31.4300022,15.28563431,0.008420116871,0.138204984,0.01308997,0.65,6.87265506,8.667878923,8.25882743,13.00239105,12.77111944,21.27079823,0.07165896,0.00653000735,0.2955097292,0.2982786286,0.646679993,0.6112789425,0.7110000094,0.6801706299,1.01881444,0.00653000735,0.07165896,0.653000735,0.343963008,11.752305,0.00646132044,0.0606894344,0.646132044,0.2913092851,5.16815233,0.00615786156,0.07040568,0.615786156,0.337947264,16.1026459,0.0060983235,0.05948895,0.60983235,0.28554696
31432,31.4310017,15.28574781,0.008417233021,0.1383009701,0.01308997,0.65,6.872787921,8.668181517,8.259376238,12.99922135,12.77214668,21.2667968,0.0716505051,0.006529842,0.2954695598,0.2982317627,0.6466709509,0.6112449126,0.7109750906,0.6801194949,1.01752138,0.006529842,0.0716505051,0.6529842,0.3439224245,11.7546253,0.00646124454,0.0606823564,0.646124454,0.2912753107,5.162852,0.006157464,0.07039704,0.6157464,0.337905792,16.1039448,0.00609801756,0.05948176,0.609801756,0.285512448
31433,31.4320011,15.28586618,0.008405805416,0.138409293,0.01308997,0.65,6.872361552,8.666675744,8.275518528,13.01082606,12.79849384,21.2881617,0.07164336,0.00652912073,0.2954892037,0.2982215148,0.6466009698,0.6111765894,0.7109196042,0.6800535974,1.03258944,0.00652912073,0.07164336,0.652912073,0.343888128,11.7659044,0.006460471,0.0606753454,0.6460471,0.2912416579,5.176908,0.00615677331,0.070390746,0.615677331,0.3378755808,16.1112537,0.006097304,0.0594749525,0.6097304,0.285479772
31434,31.433,15.28597414,0.008421867904,0.1384900093,0.01308997,0.65,6.874196786,8.669844476,8.240202759,12.97928473,12.74591577,21.2395641,0.07163317,0.00652827742,0.2953348906,0.2981342448,0.6464975062,0.6110899767,0.7107613686,0.679937488,1.00149667,0.00652827742,0.07163317,0.652827742,0.343839216,11.7444191,0.006459577,0.0606664,0.6459577,0.29119872,5.14631,0.00615602173,0.07038135,0.615602173,0.33783048,16.0932541,0.00609647064,0.0594667,0.609647064,0.28544016
31435,31.4340019,15.28609035,0.008414855976,0.1385923009,0.01308997,0.65,6.872997625,8.667403719,8.269162017,13.00960466,12.7871275,21.2830779,0.07163104,0.00652991049,0.2954029322,0.2981591879,0.6466786241,0.6112651901,0.7109543833,0.6801058991,1.025527,0.00652991049,0.07163104,0.652991049,0.343828992,11.7616005,0.00646128226,0.06066261,0.646128226,0.291180528,5.173722,0.006157716,0.07037927,0.6157716,0.337820496,16.1093559,0.006098179,0.0594628043,0.6098179,0.2854214606
31436,31.4350014,15.28620701,0.008404557785,0.1386961467,0.01308997,0.65,6.872976602,8.667430081,8.270293575,13.00834656,12.7911463,21.28516959,0.07162145,0.00652886229,0.2953618158,0.2981107872,0.6465639108,0.6111460145,0.7108329571,0.6799775676,1.025692,0.00652886229,0.07162145,0.652886229,0.34378296,11.7654543,0.00646012742,0.06065428,0.646012742,0.291140544,5.17143059,0.00615652371,0.0703695044,0.615652371,0.3377736211,16.113739,0.00609699776,0.0594545156,0.609699776,0.2853816749
31437,31.436,15.28631911,0.008412983594,0.1387924478,0.01308997,0.65,6.873834002,8.668380384,8.257340289,12.99769815,12.772918,21.270772,0.0716133043,0.006527961,0.2952870279,0.2980606895,0.6464725045,0.6110590695,0.7107187403,0.6798774604,1.0155499,0.006527961,0.0716133043,0.6527961,0.3437438606,11.7573681,0.006459263,0.060646154,0.6459263,0.2911015392,5.1631937,0.006155684,0.07036157,0.6155684,0.337735536,16.1075783,0.00609613629,0.0594464876,0.609613629,0.2853431405
31438,31.4370022,15.28643233,0.008414434307,0.138891868,0.01308997,0.65,6.873836363,8.667974555,8.264959062,13.00022532,12.7843122,21.2743049,0.07160793,0.00652815169,0.2952869485,0.2980362428,0.6464922737,0.6110763843,0.7107366896,0.6798823056,1.0231142,0.00652815169,0.07160793,0.652815169,0.343718064,11.761198,0.00645942241,0.0606403947,0.645942241,0.2910738946,5.1653285,0.00615578843,0.07035603,0.615578843,0.337708944,16.1089764,0.00609632675,0.0594406724,0.609632675,0.2853152275
31439,31.4380016,15.28653284,0.008439661626,0.13895834,0.01308997,0.65,6.876505853,8.671340346,8.225616887,12.96569423,12.7213502,21.21358686,0.0716002956,0.00652936939,0.2951274439,0.2979655911,0.6465993591,0.6111976403,0.710767852,0.679960329,0.9876702,0.00652936939,0.0716002956,0.652936939,0.3436814189,11.73368,0.006460659,0.06063343,0.6460659,0.291040464,5.13472176,0.006157098,0.0703494,0.6157098,0.33767712,16.0788651,0.006097567,0.05943414,0.6097567,0.285283872
31440,31.4390011,15.28664514,0.008436706501,0.139055822,0.01308997,0.65,6.874613766,8.667863459,8.271107768,13.00613289,12.78613325,21.27055594,0.0716002956,0.00653191749,0.2952586992,0.2980047434,0.6468810864,0.6114618218,0.711078645,0.6802149562,1.02637625,0.00653191749,0.0716002956,0.653191749,0.3436814189,11.759757,0.006463303,0.0606317557,0.6463303,0.2910324274,5.16654444,0.006159706,0.0703487545,0.6159706,0.3376740216,16.1040115,0.006100153,0.0594328977,0.6100153,0.285277909
31441,31.4400024,15.2867593,0.00842495492,0.139160454,0.01308997,0.65,6.874437471,8.667142852,8.275181199,13.01414523,12.79468866,21.2874304,0.07158917,0.00653084228,0.2952190307,0.2979725787,0.6467669061,0.6113535068,0.7109583018,0.680103498,1.02815676,0.00653084228,0.07158917,0.653084228,0.343628016,11.7665319,0.006462149,0.0606227219,0.6462149,0.2909890651,5.174708,0.00615860475,0.07033891,0.615860475,0.337626768,16.1127224,0.00609906064,0.0594244525,0.609906064,0.285237372
31442,31.4410019,15.28685945,0.008445238535,0.1392286781,0.01308997,0.65,6.877228851,8.67087108,8.234287367,12.97036712,12.7316281,21.2164944,0.0715800747,0.006530913,0.2950580824,0.2978750649,0.6467583959,0.6113341289,0.710883742,0.68004336,0.994064,0.006530913,0.0715800747,0.6530913,0.3435843586,11.7375641,0.00646222057,0.06061424,0.646222057,0.290948352,5.135186,0.00615847157,0.0703291,0.615847157,0.33757968,16.0813084,0.00609893,0.0594159029,0.609893,0.2851963339
31443,31.4420013,15.28697347,0.00843469812,0.1393314097,0.01308997,0.65,6.875037454,8.667409738,8.278083995,13.01449286,12.79498388,21.28092055,0.07157944,0.00653304951,0.2951754062,0.297920228,0.646978853,0.6115568557,0.7111330091,0.6802633681,1.02985668,0.00653304951,0.07157944,0.653304951,0.343581312,11.7651272,0.006464251,0.0606121272,0.6464251,0.2909382106,5.17150545,0.00616061175,0.07032928,0.616061175,0.337580544,16.1094151,0.00610110862,0.059414234,0.610110862,0.2851883232
31444,31.443,15.28708951,0.008419779423,0.1394409911,0.01308997,0.65,6.874764461,8.666603577,8.284592548,13.02037305,12.80805631,21.2963576,0.07156825,0.006531415,0.2951450646,0.2978811538,0.6468266806,0.61138967,0.7109819716,0.6800959568,1.03463221,0.006531415,0.07156825,0.6531415,0.3435276,11.7734241,0.00646271743,0.0606027655,0.646271743,0.2908932744,5.178205,0.006159008,0.0703182742,0.6159008,0.3375277162,16.1181526,0.006099404,0.0594050176,0.6099404,0.2851440845
31445,31.4440022,15.28719644,0.008425325509,0.1395307997,0.01308997,0.65,6.87629048,8.668801745,8.25919474,12.99362476,12.77183887,21.25833659,0.0715582743,0.00652995426,0.2950270315,0.2978024099,0.6466723253,0.6112249048,0.7107925475,0.6799133471,1.01392627,0.00652995426,0.0715582743,0.652995426,0.3434797166,11.7579126,0.00646127062,0.060593497,0.646127062,0.2908487856,5.15509939,0.00615734467,0.0703084543,0.615734467,0.3374805806,16.1032372,0.00609781267,0.0593958981,0.609781267,0.2851003109
