simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,steering_k_rad,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
72.633,72.733,72634.0,72734.0,100.0,0.10000000000000853,-5.0756,48.956,1.1858719178636752,2.1475,1.4981,6.9733,0.0,0.07,-5.1337,49.2143,1.1858767782477126,2.1821,1.5169,6.9729,0.0,0.07
72.733,72.833,72734.0,72834.0,100.0,0.09999999999999432,-5.1337,49.2143,1.1858767782477126,2.1821,1.5169,6.9729,0.0,0.07,-5.1923,49.475,1.1858719178636752,2.1904,1.5161,6.9721,0.0,0.07
72.833,72.93301,72834.0,72934.0,100.0,0.10000999999999749,-5.1923,49.475,1.1858719178636752,2.1904,1.5161,6.9721,0.0,0.07,-5.2498,49.7375,1.1858767782477126,2.221,1.5197,6.973,0.0,0.07
72.93301,73.0330048,72934.0,73034.0,100.0,0.0999948000000046,-5.2498,49.7375,1.1858767782477126,2.221,1.5197,6.973,0.0,0.07,-5.3062,50.0035,1.185869272028748,2.264,1.5201,6.9727,0.0,0.07
73.0330048,73.133,73034.0,73134.0,100.0,0.09999519999999507,-5.3062,50.0035,1.185869272028748,2.264,1.5201,6.9727,0.0,0.07,-5.3609,50.2732,1.1858767782477126,2.3005,1.5217,6.9716,0.0,0.07
73.133,73.233,73134.0,73234.0,100.0,0.10000000000000853,-5.3609,50.2732,1.1858767782477126,2.3005,1.5217,6.9716,0.0,0.07,-5.4144,50.5466,1.185869272028748,2.3498,1.5229,6.9728,0.0,0.07
73.233,73.333,73234.0,73334.0,100.0,0.09999999999999432,-5.4144,50.5466,1.185869272028748,2.3498,1.5229,6.9728,0.0,0.07,-5.4669,50.824,1.185869272028748,2.3752,1.5321,6.9727,0.0,0.07
73.333,73.43301,73334.0,73434.0,100.0,0.10000999999999749,-5.4669,50.824,1.185869272028748,2.3752,1.5321,6.9727,0.0,0.07,-5.5189,51.1043,1.185869272028748,2.4096,1.5356,6.9716,0.0,0.07
73.43301,73.5330048,73434.0,73534.0,100.0,0.0999948000000046,-5.5189,51.1043,1.185869272028748,2.4096,1.5356,6.9716,0.0,0.07,-5.5702,51.3871,1.185869272028748,2.4253,1.5395,6.9729,0.0,0.0
73.5330048,73.633,73534.0,73634.0,100.0,0.09999519999999507,-5.5702,51.3871,1.185869272028748,2.4253,1.5395,6.9729,0.0,0.0,-5.622,51.671,1.185869272028748,2.4261,1.5507,6.9727,0.0,0.0
73.633,73.733,73634.0,73734.0,100.0,0.10000000000000853,-5.622,51.671,1.185869272028748,2.4261,1.5507,6.9727,0.0,0.0,-5.6747,51.9549,1.185869272028748,2.4228,1.5593,6.9716,0.0,0.0
73.733,73.833,73734.0,73834.0,100.0,0.09999999999999432,-5.6747,51.9549,1.185869272028748,2.4228,1.5593,6.9716,0.0,0.0,-5.7284,52.2387,1.185869272028748,2.4166,1.5659,6.9729,0.0,0.0
73.833,73.93301,73834.0,73934.0,100.0,0.10000999999999749,-5.7284,52.2387,1.185869272028748,2.4166,1.5659,6.9729,0.0,0.0,-5.7831,52.5226,1.185869272028748,2.4135,1.5788,6.9727,0.0,0.0
73.93301,74.0330048,73934.0,74034.0,100.0,0.0999948000000046,-5.7831,52.5226,1.185869272028748,2.4135,1.5788,6.9727,0.0,0.0,-5.839,52.8065,1.185869272028748,2.4103,1.5898,6.9715,0.0,0.0
74.0330048,74.133,74034.0,74134.0,100.0,0.09999519999999507,-5.839,52.8065,1.185869272028748,2.4103,1.5898,6.9715,0.0,0.0,-5.8961,53.0904,1.185869272028748,2.4035,1.5982,6.9729,0.0,0.0
74.133,74.233,74134.0,74234.0,100.0,0.10000000000000853,-5.8961,53.0904,1.185869272028748,2.4035,1.5982,6.9729,0.0,0.0,-5.9544,53.3743,1.185869272028748,2.4,1.6131,6.9727,0.0,0.0
74.233,74.333,74234.0,74334.0,100.0,0.09999999999999432,-5.9544,53.3743,1.185869272028748,2.4,1.6131,6.9727,0.0,0.0,-6.014,53.6582,1.185869272028748,2.3962,1.6264,6.9715,0.0,0.0
