simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
10.522,10.55,10523.0,10551.0,28.0,0.02800000000000047,10.1964,8.3727,0.31757578553471744,2.8589,0.4768,-6.9669,0.2,10.2693,8.4118,0.317579674978846,2.9082,0.5666,-6.9653,0.0,0.2
10.55,10.5770006,10551.0,10578.0,27.0,0.027000599999999153,10.2693,8.4118,0.317579674978846,2.9082,0.5666,-6.9653,0.2,10.3402,8.4491,0.32455413826358015,2.9244,0.5884,6.965,0.0,0.2
10.5770006,10.604,10578.0,10605.0,27.0,0.02699939999999934,10.3402,8.4491,0.32455413826358015,2.9244,0.5884,6.965,0.2,10.4088,8.4925,0.31756971288228497,2.8963,0.6321,-6.9642,0.0,0.2
10.604,10.6170006,10605.0,10618.0,13.0,0.013000600000001583,10.4088,8.4925,0.31756971288228497,2.8963,0.6321,-6.9642,0.2,10.4428,8.5091,0.3245526705143327,2.8903,0.58,6.9651,0.0,0.2
10.6170006,10.645,10618.0,10646.0,28.0,0.027999399999998786,10.4428,8.5091,0.3245526705143327,2.8903,0.58,6.9651,0.2,10.5149,8.5496,0.32455120920434233,2.8926,0.515,6.9651,0.0,0.2
10.645,10.673,10646.0,10674.0,28.0,0.02800000000000047,10.5149,8.5496,0.32455120920434233,2.8926,0.515,6.9651,0.2,10.5877,8.5885,0.32454830590103123,2.8998,0.4572,6.9654,0.0,0.2
10.673,10.7000008,10674.0,10701.0,27.0,0.027000799999999714,10.5877,8.5885,0.32454830590103123,2.8998,0.4572,6.9654,0.2,10.6583,8.6279,0.31757578553471744,2.9385,0.4811,-6.9661,0.0,0.2
10.7000008,10.727,10701.0,10728.0,27.0,0.026999200000000556,10.6583,8.6279,0.31757578553471744,2.9385,0.4811,-6.9661,0.2,10.732,8.6636,0.32455413826358015,3.0021,0.5359,6.9646,0.0,0.2
10.727,10.750001,10728.0,10751.0,23.0,0.02300099999999894,10.732,8.6636,0.32455413826358015,3.0021,0.5359,6.9646,0.2,10.7934,8.7015,0.31737536844256153,3.0327,0.6404,-6.9651,0.0,0.2
10.750001,10.767,10751.0,10768.0,17.0,0.01699900000000021,10.7934,8.7015,0.31737536844256153,3.0327,0.6404,-6.9651,0.2,10.84,8.7254,0.324547069227783,3.0536,0.6252,6.9647,0.0,0.2
10.767,10.7960005,10768.0,10797.0,29.0,0.02900050000000043,10.84,8.7254,0.324547069227783,3.0536,0.6252,6.9647,0.2,10.9176,8.773,0.3175722989717902,3.0393,0.5903,-6.9641,0.0,0.2
10.7960005,10.8270006,10797.0,10828.0,31.0,0.031000099999999975,10.9176,8.773,0.3175722989717902,3.0393,0.5903,-6.9641,0.2,11.0029,8.8161,0.32455413826358015,3.048,0.4946,6.9648,0.0,0.2
10.8270006,10.842001,10828.0,10843.0,15.0,0.015000399999999914,11.0029,8.8161,0.32455413826358015,3.048,0.4946,6.9648,0.2,11.0434,8.8403,0.31756971288228497,3.0377,0.486,-6.9645,0.0,0.2
10.842001,10.869,10843.0,10870.0,27.0,0.026998999999999995,11.0434,8.8403,0.31756971288228497,3.0377,0.486,-6.9645,0.2,11.1187,8.8752,0.32455120920434233,3.0583,0.4239,6.9651,0.0,0.2
10.869,10.897,10870.0,10898.0,28.0,0.02800000000000047,11.1187,8.8752,0.32455120920434233,3.0583,0.4239,6.9651,0.2,11.1975,8.9144,0.32455413826358015,3.111,0.4581,6.9633,0.0,0.2
10.897,10.925,10898.0,10926.0,28.0,0.02800000000000047,11.1975,8.9144,0.32455413826358015,3.111,0.4581,6.9633,0.2,11.2771,8.9559,0.3245485371451955,3.1623,0.5509,6.9639,0.0,0.2
10.925,10.953,10926.0,10954.0,28.0,0.027999999999998693,11.2771,8.9559,0.3245485371451955,3.1623,0.5509,6.9639,0.2,11.3566,8.9997,0.3245485371451955,3.1989,0.5633,6.9643,0.0,0.2
10.953,10.967001,10954.0,10968.0,14.0,0.014001000000000374,11.3566,8.9997,0.3245485371451955,3.1989,0.5633,6.9643,0.2,11.3967,9.0215,0.3245485371451955,3.2099,0.5519,6.9644,0.0,0.2
10.967001,10.998,10968.0,10999.0,31.0,0.030998999999999555,11.3967,9.0215,0.3245485371451955,3.2099,0.5519,6.9644,0.2,11.4855,9.0717,0.31756357549292247,3.2217,0.5277,-6.9641,0.0,0.2
10.998,11.026001,10999.0,11027.0,28.0,0.028001000000001497,11.4855,9.0717,0.31756357549292247,3.2217,0.5277,-6.9641,0.2,11.5677,9.1134,0.3175622921882022,3.2533,0.4661,-6.9641,0.0,0.2
11.026001,11.0420008,11027.0,11043.0,16.0,0.015999799999999453,11.5677,9.1134,0.3175622921882022,3.2533,0.4661,-6.9641,0.2,11.6153,9.1366,0.3175622921882022,3.2649,0.4331,-6.9643,0.0,0.2
11.0420008,11.071,11043.0,11072.0,29.0,0.028999199999999448,11.6153,9.1366,0.3175622921882022,3.2649,0.4331,-6.9643,0.2,11.7035,9.1754,0.32454415271130843,3.3291,0.404,6.9638,0.0,0.2
11.071,11.0990009,11072.0,11100.0,28.0,0.02800090000000033,11.7035,9.1754,0.32454415271130843,3.3291,0.404,6.9638,0.2,11.7898,9.2177,0.32455001150242824,3.3996,0.4994,6.964,0.0,0.2
11.0990009,11.1170006,11100.0,11118.0,18.0,0.01799970000000073,11.7898,9.2177,0.32455001150242824,3.3996,0.4994,6.964,0.2,11.8456,9.2467,0.3245414045507613,3.4404,0.5746,6.9633,0.0,0.2
11.1170006,11.145,11118.0,11146.0,28.0,0.027999399999998786,11.8456,9.2467,0.3245414045507613,3.4404,0.5746,6.9633,0.2,11.9327,9.2933,0.3245414045507613,3.4916,0.5876,6.9641,0.0,0.2
11.145,11.175,11146.0,11176.0,30.0,0.030000000000001137,11.9327,9.2933,0.3245414045507613,3.4916,0.5876,6.9641,0.2,12.0271,9.3429,0.32453994290607335,3.5108,0.5328,6.9642,0.0,0.2
11.175,11.1980009,11176.0,11199.0,23.0,0.023000899999999547,12.0271,9.3429,0.32453994290607335,3.5108,0.5328,6.9642,0.2,12.0997,9.3831,0.31755609034069865,3.5363,0.5318,-6.9638,0.0,0.2
11.1980009,11.2190008,11199.0,11220.0,21.0,0.020999899999999627,12.0997,9.3831,0.31755609034069865,3.5363,0.5318,-6.9638,0.2,12.1683,9.4139,0.3245384877009352,3.5752,0.4649,6.9644,0.0,0.2
11.2190008,11.2490005,11220.0,11250.0,30.0,0.029999699999999407,12.1683,9.4139,0.3245384877009352,3.5752,0.4649,6.9644,0.2,12.267,9.4614,0.324547069227783,3.636,0.441,6.9645,0.0,0.2
11.2490005,11.267,11250.0,11268.0,18.0,0.017999500000000168,12.267,9.4614,0.324547069227783,3.636,0.441,6.9645,0.2,12.3274,9.4904,0.3245384877009352,3.676,0.4716,6.9643,0.0,0.2
11.267,11.2960005,11268.0,11297.0,29.0,0.02900050000000043,12.3274,9.4904,0.3245384877009352,3.676,0.4716,6.9643,0.2,12.4244,9.5417,0.31739342571863016,3.709,0.5804,-6.9637,0.0,0.2
11.2960005,11.3250008,11297.0,11326.0,29.0,0.029000299999999868,12.4244,9.5417,0.31739342571863016,3.709,0.5804,-6.9637,0.2,12.523,9.5888,0.32454287263527704,3.7539,0.5421,6.9639,0.0,0.2
11.3250008,11.352,11326.0,11353.0,27.0,0.026999200000000556,12.523,9.5888,0.32454287263527704,3.7539,0.5421,6.9639,0.2,12.6144,9.6379,0.3175903926837669,3.7826,0.5509,-6.9636,0.0,0.2
11.352,11.366,11353.0,11367.0,14.0,0.013999999999999346,12.6144,9.6379,0.3175903926837669,3.7826,0.5509,-6.9636,0.2,12.6627,9.6618,0.3175891027888711,3.8011,0.5384,-6.9636,0.0,0.2
11.366,11.397,11367.0,11398.0,31.0,0.031000000000000583,12.6627,9.6618,0.3175891027888711,3.8011,0.5384,-6.9636,0.2,12.7714,9.7113,0.32453994290607335,3.8412,0.4654,6.9642,0.0,0.2
11.397,11.425,11398.0,11426.0,28.0,0.02800000000000047,12.7714,9.7113,0.32453994290607335,3.8412,0.4654,6.9642,0.2,12.8705,9.7581,0.32453994290607335,3.8903,0.4399,6.9643,0.0,0.2
11.425,11.449,11426.0,11450.0,24.0,0.023999999999999133,12.8705,9.7581,0.32453994290607335,3.8903,0.4399,6.9643,0.2,12.9566,9.7985,0.3245414045507613,3.9157,0.4767,6.9631,0.0,0.2
11.449,11.4690008,11450.0,11470.0,20.0,0.02000080000000004,12.9566,9.7985,0.3245414045507613,3.9157,0.4767,6.9631,0.2,13.0285,9.8332,0.32454287263527704,3.9287,0.5142,6.9626,0.0,0.2
11.4690008,11.4990005,11470.0,11500.0,30.0,0.029999699999999407,13.0285,9.8332,0.32454287263527704,3.9287,0.5142,6.9626,0.2,13.136,9.8861,0.32453567647400616,3.9668,0.5445,6.9636,0.0,0.2
11.4990005,11.5280008,11500.0,11529.0,29.0,0.029000299999999868,13.136,9.8861,0.32453567647400616,3.9668,0.5445,6.9636,0.2,13.239,9.9413,0.31758155235596464,3.9396,0.6208,-6.9632,0.0,0.2
11.5280008,11.543,11529.0,11544.0,15.0,0.014999200000000101,13.239,9.9413,0.31758155235596464,3.9396,0.6208,-6.9632,0.2,13.2931,9.9658,0.32453421466357435,3.9406,0.5803,6.9638,0.0,0.2
11.543,11.5730009,11544.0,11574.0,30.0,0.030000900000000996,13.2931,9.9658,0.32453421466357435,3.9406,0.5803,6.9638,0.2,13.4,10.0194,0.32453275929297654,3.9278,0.5263,6.9639,0.0,0.2
11.5730009,11.588,11574.0,11589.0,15.0,0.014999099999998933,13.4,10.0194,0.32453275929297654,3.9278,0.5263,6.9639,0.2,13.453,10.0485,0.3175903926837669,3.9422,0.5314,-6.9636,0.0,0.2
11.588,11.625001,11589.0,11626.0,37.0,0.03700100000000006,13.453,10.0485,0.3175903926837669,3.9422,0.5314,-6.9636,0.2,13.5885,10.1098,0.3245414045507613,4.0224,0.4635,6.964,0.0,0.2
11.625001,11.6410007,11626.0,11642.0,16.0,0.01599970000000006,13.5885,10.1098,0.3245414045507613,4.0224,0.4635,6.964,0.2,13.6478,10.1376,0.32453131036193383,4.0604,0.4707,6.9636,0.0,0.2
11.6410007,11.670001,11642.0,11671.0,29.0,0.029000299999999868,13.6478,10.1376,0.32453131036193383,4.0604,0.4707,6.9636,0.2,13.7553,10.1924,0.31758027535699007,4.0983,0.565,-6.9638,0.0,0.2
11.670001,11.703001,11671.0,11704.0,33.0,0.03300000000000125,13.7553,10.1924,0.31758027535699007,4.0983,0.565,-6.9638,0.2,13.8793,10.2508,0.3245386194154909,4.0951,0.5966,6.9632,0.0,0.2
11.703001,11.718,11704.0,11719.0,15.0,0.01499899999999954,13.8793,10.2508,0.3245386194154909,4.0951,0.5966,6.9632,0.2,13.9343,10.2819,0.31738715151148833,4.1247,0.6461,-6.963,0.0,0.2
11.718,11.7470007,11719.0,11748.0,29.0,0.029000699999999213,13.9343,10.2819,0.31738715151148833,4.1247,0.6461,-6.963,0.2,14.0425,10.3349,0.3245371447245513,4.1117,0.6618,6.9635,0.0,0.2
11.7470007,11.776001,11748.0,11777.0,29.0,0.029000300000001644,14.0425,10.3349,0.3245371447245513,4.1117,0.6618,6.9635,0.2,14.1489,10.3948,0.31758412526659807,4.1057,0.7396,-6.9631,0.0,0.2
11.776001,11.795001,11777.0,11796.0,19.0,0.01899999999999835,14.1489,10.3948,0.31758412526659807,4.1057,0.7396,-6.9631,0.2,14.2195,10.4299,0.32452696747812215,4.0989,0.7114,6.9636,0.0,0.2
11.795001,11.826,11796.0,11827.0,31.0,0.03099900000000133,14.2195,10.4299,0.32452696747812215,4.0989,0.7114,6.9636,0.2,14.3334,10.4938,0.31758283565907863,4.1238,0.6898,-6.9633,0.0,0.2
11.826,11.8410006,11827.0,11842.0,15.0,0.015000599999998698,14.3334,10.4938,0.31758283565907863,4.1238,0.6898,-6.9633,0.2,14.3902,10.5201,0.32453567647400616,4.1489,0.6396,6.9637,0.0,0.2
11.8410006,11.8720007,11842.0,11873.0,31.0,0.031000099999999975,14.3902,10.5201,0.32453567647400616,4.1489,0.6396,6.9637,0.2,14.5067,10.5829,0.31758155235596464,4.2015,0.6449,-6.9635,0.0,0.2
11.8720007,11.902,11873.0,11903.0,30.0,0.029999300000000062,14.5067,10.5829,0.31758155235596464,4.2015,0.6449,-6.9635,0.2,14.6221,10.6418,0.3175726736266311,4.2446,0.698,-6.9636,0.0,0.2
11.902,11.9170008,11903.0,11918.0,15.0,0.015000800000001036,14.6221,10.6418,0.3175726736266311,4.2446,0.698,-6.9636,0.2,14.6808,10.6692,0.32452696747812215,4.3045,0.6834,6.9635,0.0,0.2
11.9170008,11.9500008,11918.0,11951.0,33.0,0.032999999999999474,14.6808,10.6692,0.32452696747812215,4.3045,0.6834,6.9635,0.2,14.8086,10.74,0.3173795188567521,4.3338,0.7581,-6.963,0.0,0.2
11.9500008,11.9660006,11951.0,11967.0,16.0,0.015999799999999453,14.8086,10.74,0.3173795188567521,4.3338,0.7581,-6.963,0.2,14.8711,10.7733,0.31757650375657276,4.354,0.7553,-6.9628,0.0,0.2
11.9660006,11.996,11967.0,11997.0,30.0,0.02999940000000123,14.8711,10.7733,0.31757650375657276,4.354,0.7553,-6.9628,0.2,14.9888,10.8357,0.31757650375657276,4.3691,0.7481,-6.9628,0.0,0.2
11.996,12.026001,11997.0,12027.0,30.0,0.03000100000000039,14.9888,10.8357,0.31757650375657276,4.3691,0.7481,-6.9628,0.2,15.1071,10.8978,0.3175752207423046,4.3778,0.7088,-6.963,0.0,0.2
12.026001,12.041,12027.0,12042.0,15.0,0.01499899999999954,15.1071,10.8978,0.3175752207423046,4.3778,0.7088,-6.963,0.2,15.1672,10.9255,0.32452842301309337,4.3853,0.6536,6.9633,0.0,0.2
12.041,12.0720005,12042.0,12073.0,31.0,0.03100049999999932,15.1672,10.9255,0.32452842301309337,4.3853,0.6536,6.9633,0.2,15.2901,10.9908,0.317573944032413,4.4068,0.6555,-6.9631,0.0,0.2
12.0720005,12.1010008,12073.0,12102.0,29.0,0.029000299999999868,15.2901,10.9908,0.317573944032413,4.4068,0.6555,-6.9631,0.2,15.4074,11.046,0.32452696747812215,4.4278,0.6043,6.9635,0.0,0.2
12.1010008,12.119,12102.0,12120.0,18.0,0.017999200000000215,15.4074,11.046,0.32452696747812215,4.4278,0.6043,6.9635,0.2,15.48,11.082,0.32452696747812215,4.4354,0.6077,6.9635,0.0,0.2
12.119,12.1500006,12120.0,12151.0,31.0,0.03100060000000049,15.48,11.082,0.32452696747812215,4.4354,0.6077,6.9635,0.2,15.6041,11.1476,0.317573944032413,4.4221,0.683,-6.9632,0.0,0.2
12.1500006,12.166,12151.0,12167.0,16.0,0.015999400000000108,15.6041,11.1476,0.317573944032413,4.4221,0.683,-6.9632,0.2,15.6684,11.1804,0.31756501400144455,4.4277,0.7087,-6.9632,0.0,0.2
12.166,12.1960011,12167.0,12197.0,30.0,0.03000109999999978,15.6684,11.1804,0.31756501400144455,4.4277,0.7087,-6.9632,0.2,15.7887,11.2432,0.31756627781258473,4.4567,0.7463,-6.963,0.0,0.2
12.1960011,12.227,12197.0,12228.0,31.0,0.030998900000000162,15.7887,11.2432,0.31756627781258473,4.4567,0.7463,-6.963,0.2,15.9144,11.3058,0.3245182201705772,4.4839,0.7103,6.9633,0.0,0.2
12.227,12.2420006,12228.0,12243.0,15.0,0.015000600000000475,15.9144,11.3058,0.3245182201705772,4.4839,0.7103,6.9633,0.2,15.9744,11.3403,0.31756501400144455,4.4836,0.7426,-6.9631,0.0,0.2
12.2420006,12.274,12243.0,12275.0,32.0,0.031999399999998346,15.9744,11.3403,0.31756501400144455,4.4836,0.7426,-6.9631,0.2,16.104,11.4081,0.31756501400144455,4.4798,0.7669,-6.9631,0.0,0.2
12.274,12.2900009,12275.0,12291.0,16.0,0.01600090000000165,16.104,11.4081,0.31756501400144455,4.4798,0.7669,-6.9631,0.2,16.1686,11.4424,0.31756501400144455,4.4914,0.7692,-6.963,0.0,0.2
12.2900009,12.3210011,12291.0,12322.0,31.0,0.031000199999999367,16.1686,11.4424,0.31756501400144455,4.4914,0.7692,-6.963,0.2,16.295,11.5061,0.3245196629888616,4.4998,0.7491,6.9621,0.0,0.2
12.3210011,12.3510008,12322.0,12352.0,30.0,0.029999699999999407,16.295,11.5061,0.3245196629888616,4.4998,0.7491,6.9621,0.2,16.4163,11.5709,0.3245196629888616,4.5073,0.7578,6.9633,0.0,0.2
12.3510008,12.3670006,12352.0,12368.0,16.0,0.01599980000000123,16.4163,11.5709,0.3245196629888616,4.5073,0.7578,6.9633,0.2,16.4812,11.6056,0.3245182201705772,4.5139,0.7569,6.9633,0.0,0.2
12.3670006,12.3980007,12368.0,12399.0,31.0,0.031000099999999975,16.4812,11.6056,0.3245182201705772,4.5139,0.7569,6.9633,0.2,16.6064,11.6756,0.31756501400144455,4.5093,0.805,-6.9639,0.0,0.2
12.3980007,12.423,12399.0,12424.0,25.0,0.02499929999999928,16.6064,11.6756,0.31756501400144455,4.5093,0.805,-6.9639,0.2,16.7084,11.7274,0.32454617248624196,4.4747,0.7947,6.9619,0.0,0.2
12.423,12.4450006,12424.0,12446.0,22.0,0.022000600000000148,16.7084,11.7274,0.32454617248624196,4.4747,0.7947,6.9619,0.2,16.7964,11.7761,0.32454617248624196,4.5077,0.8316,6.9628,0.0,0.2
12.4450006,12.477,12446.0,12478.0,32.0,0.03199940000000012,16.7964,11.7761,0.32454617248624196,4.5077,0.8316,6.9628,0.2,16.9245,11.8479,0.3245447288869707,4.4869,0.8595,6.9629,0.0,0.2
12.477,12.493001,12478.0,12494.0,16.0,0.016000999999999266,16.9245,11.8479,0.3245447288869707,4.4869,0.8595,6.9629,0.2,16.9883,11.884,0.3245447288869707,4.4762,0.8734,6.9629,0.0,0.2
12.493001,12.526001,12494.0,12527.0,33.0,0.03300000000000125,16.9883,11.884,0.3245447288869707,4.4762,0.8734,6.9629,0.2,17.1183,11.9621,0.317558553690819,4.446,0.9527,-6.9626,0.0,0.2
12.526001,12.541,12527.0,12542.0,15.0,0.01499899999999954,17.1183,11.9621,0.317558553690819,4.446,0.9527,-6.9626,0.2,17.1784,11.9939,0.3245432917294484,4.47,0.9117,6.9629,0.0,0.2
12.541,12.5720005,12542.0,12573.0,31.0,0.03100049999999932,17.1784,11.9939,0.3245432917294484,4.47,0.9117,6.9629,0.2,17.3019,12.068,0.31755729647577846,4.53,0.9221,-6.9627,0.0,0.2
12.5720005,12.6030006,12573.0,12604.0,31.0,0.031000099999999975,17.3019,12.068,0.31755729647577846,4.53,0.9221,-6.9627,0.2,17.429,12.1367,0.3245432917294484,4.5915,0.8806,6.9631,0.0,0.2
12.6030006,12.619,12604.0,12620.0,16.0,0.015999400000000108,17.429,12.1367,0.3245432917294484,4.5915,0.8806,6.9631,0.2,17.4948,12.1738,0.3245432917294484,4.6219,0.8836,6.9631,0.0,0.2
12.619,12.651001,12620.0,12652.0,32.0,0.032001000000001056,17.4948,12.1738,0.3245432917294484,4.6219,0.8836,6.9631,0.2,17.6275,12.2492,0.32453445370252654,4.6638,0.9379,6.9627,0.0,0.2
12.651001,12.6670008,12652.0,12668.0,16.0,0.015999799999999453,17.6275,12.2492,0.32453445370252654,4.6638,0.9379,6.9627,0.2,17.6941,12.2877,0.32453445370252654,4.6984,0.9551,6.9628,0.0,0.2
12.6670008,12.701,12668.0,12702.0,34.0,0.03399920000000023,17.6941,12.2877,0.32453445370252654,4.6984,0.9551,6.9628,0.2,17.837,12.3705,0.32453587813914364,4.7448,0.9847,6.9627,0.0,0.2
12.701,12.717001,12702.0,12718.0,16.0,0.016000999999999266,17.837,12.3705,0.32453587813914364,4.7448,0.9847,6.9627,0.2,17.9043,12.41,0.32453587813914364,4.7549,1.0056,6.9627,0.0,0.2
12.717001,12.7490005,12718.0,12750.0,32.0,0.031999499999999514,17.9043,12.41,0.32453587813914364,4.7549,1.0056,6.9627,0.2,18.0395,12.4898,0.32453730901722677,4.7778,1.0309,6.9627,0.0,0.2
12.7490005,12.765,12750.0,12766.0,16.0,0.015999500000001277,18.0395,12.4898,0.32453730901722677,4.7778,1.0309,6.9627,0.2,18.107,12.5301,0.32453730901722677,4.793,1.039,6.9626,0.0,0.2
12.765,12.8,12766.0,12801.0,35.0,0.03500000000000014,18.107,12.5301,0.32453730901722677,4.793,1.039,6.9626,0.2,18.255,12.6216,0.31754952104395295,4.817,1.0893,-6.9625,0.0,0.2
12.8,12.8160009,12801.0,12817.0,16.0,0.016000899999999874,18.255,12.6216,0.31754952104395295,4.817,1.0893,-6.9625,0.2,18.3232,12.6624,0.3175416877002575,4.7992,1.1021,-6.9633,0.0,0.2
12.8160009,12.8510008,12817.0,12852.0,35.0,0.034999899999998973,18.3232,12.6624,0.3175416877002575,4.7992,1.1021,-6.9633,0.2,18.4712,12.7498,0.3245312628571404,4.8063,1.1211,6.9622,0.0,0.2
12.8510008,12.8670006,12852.0,12868.0,16.0,0.01599980000000123,18.4712,12.7498,0.3245312628571404,4.8063,1.1211,6.9622,0.2,18.5384,12.7915,0.3245298318181633,4.7899,1.1315,6.9622,0.0,0.2
12.8670006,12.901001,12868.0,12902.0,34.0,0.03400040000000004,18.5384,12.7915,0.3245298318181633,4.7899,1.1315,6.9622,0.2,18.6805,12.8804,0.3245298318181633,4.7715,1.1543,6.9623,0.0,0.2
12.901001,12.916,12902.0,12917.0,15.0,0.01499899999999954,18.6805,12.8804,0.3245298318181633,4.7715,1.1543,6.9623,0.2,18.7423,12.9227,0.31754293171868575,4.7501,1.2055,-6.962,0.0,0.2
12.916,12.9500008,12917.0,12951.0,34.0,0.03400079999999939,18.7423,12.9227,0.31754293171868575,4.7501,1.2055,-6.962,0.2,18.8839,13.0127,0.3175416877002575,4.7671,1.207,-6.9621,0.0,0.2
12.9500008,12.9660006,12951.0,12967.0,16.0,0.015999799999999453,18.8839,13.0127,0.3175416877002575,4.7671,1.207,-6.9621,0.2,18.9511,13.0551,0.3175416877002575,4.8035,1.201,-6.9621,0.0,0.2
12.9660006,13.001,12967.0,13002.0,35.0,0.034999400000000236,18.9511,13.0551,0.3175416877002575,4.8035,1.201,-6.9621,0.2,19.1009,13.1455,0.32452840722093157,4.8846,1.16,6.9624,0.0,0.2
13.001,13.017,13002.0,13018.0,16.0,0.016000000000000014,19.1009,13.1455,0.32452840722093157,4.8846,1.16,6.9624,0.2,19.1698,13.1883,0.32452840722093157,4.9147,1.164,6.9624,0.0,0.2
13.017,13.05,13018.0,13051.0,33.0,0.03300000000000125,19.1698,13.1883,0.32452840722093157,4.9147,1.164,6.9624,0.2,19.3116,13.2805,0.3175454386677319,4.8781,1.2594,-6.9628,0.0,0.2
13.05,13.0660009,13051.0,13067.0,16.0,0.016000899999999874,19.3116,13.2805,0.3175454386677319,4.8781,1.2594,-6.9628,0.2,19.3799,13.3244,0.31753627757868275,4.9127,1.2846,-6.9616,0.0,0.2
13.0660009,13.1,13067.0,13101.0,34.0,0.03399909999999906,19.3799,13.3244,0.31753627757868275,4.9127,1.2846,-6.9616,0.2,19.5263,13.4182,0.31753627757868275,4.9533,1.2645,-6.9616,0.0,0.2
13.1,13.116,13101.0,13117.0,16.0,0.016000000000000014,19.5263,13.4182,0.31753627757868275,4.9533,1.2645,-6.9616,0.2,19.5958,13.4623,0.317535033856851,4.9703,1.2556,-6.9616,0.0,0.2
13.116,13.1480007,13117.0,13149.0,32.0,0.0320007000000011,19.5958,13.4623,0.317535033856851,4.9703,1.2556,-6.9616,0.2,19.7355,13.5501,0.317535033856851,4.983,1.2282,-6.9616,0.0,0.2
13.1480007,13.1640005,13149.0,13165.0,16.0,0.015999799999999453,19.7355,13.5501,0.317535033856851,4.983,1.2282,-6.9616,0.2,19.8055,13.5938,0.31754293171868575,5.0329,1.237,-6.9614,0.0,0.2
13.1640005,13.1980009,13165.0,13199.0,34.0,0.03400040000000004,19.8055,13.5938,0.31754293171868575,5.0329,1.237,-6.9614,0.2,19.9568,13.6881,0.31754044998553654,5.1297,1.2544,-6.9617,0.0,0.2
13.1980009,13.229001,13199.0,13230.0,31.0,0.031000099999999975,19.9568,13.6881,0.31754044998553654,5.1297,1.2544,-6.9617,0.2,20.0967,13.7722,0.3245255773505784,5.126,1.2264,6.9629,0.0,0.2
13.229001,13.244,13230.0,13245.0,15.0,0.01499899999999954,20.0967,13.7722,0.3245255773505784,5.126,1.2264,6.9629,0.2,20.1633,13.8172,0.3175367746609563,5.125,1.2752,-6.9621,0.0,0.2
13.244,13.276001,13245.0,13277.0,32.0,0.032001000000001056,20.1633,13.8172,0.3175367746609563,5.125,1.2752,-6.9621,0.2,20.3078,13.9079,0.3175355621584073,5.1825,1.2913,-6.9624,0.0,0.2
13.276001,13.291,13277.0,13292.0,15.0,0.01499899999999954,20.3078,13.9079,0.3175355621584073,5.1825,1.2913,-6.9624,0.2,20.3764,13.9479,0.3245199948984787,5.186,1.2548,6.9636,0.0,0.2
13.291,13.324,13292.0,13325.0,33.0,0.032999999999999474,20.3764,13.9479,0.3245199948984787,5.186,1.2548,6.9636,0.2,20.5252,14.0452,0.3175307751694141,5.1659,1.3124,-6.9621,0.0,0.2
13.324,13.342001,13325.0,13343.0,18.0,0.018000999999999934,20.5252,14.0452,0.3175307751694141,5.1659,1.3124,-6.9621,0.2,20.6067,14.0969,0.31752959417615845,5.1745,1.3198,-6.963,0.0,0.2
13.342001,13.371,13343.0,13372.0,29.0,0.028999000000000663,20.6067,14.0969,0.31752959417615845,5.1745,1.3198,-6.963,0.2,20.7388,14.1778,0.32467753082331274,5.2172,1.2906,6.9643,0.0,0.2
13.371,13.399,13372.0,13400.0,28.0,0.027999999999998693,20.7388,14.1778,0.32467753082331274,5.2172,1.2906,6.9643,0.2,20.8666,14.2593,0.32467485277378794,5.2294,1.3042,6.9646,0.0,0.2
13.399,13.4220009,13400.0,13423.0,23.0,0.023000900000001323,20.8666,14.2593,0.32467485277378794,5.2294,1.3042,6.9646,0.2,20.9709,14.3294,0.3177320844763911,5.2235,1.3575,-6.9638,0.0,0.2
13.4220009,13.444,13423.0,13445.0,22.0,0.021999100000000382,20.9709,14.3294,0.3177320844763911,5.2235,1.3575,-6.9638,0.2,21.0714,14.394,0.31769802660307356,5.2183,1.366,-6.964,0.0,0.2
13.444,13.4720011,13445.0,13473.0,28.0,0.028001099999999113,21.0714,14.394,0.31769802660307356,5.2183,1.366,-6.964,0.2,21.1993,14.4766,0.31769573052511113,5.2539,1.3802,-6.9643,0.0,0.2
13.4720011,13.491,13473.0,13492.0,19.0,0.018998899999999708,21.1993,14.4766,0.31769573052511113,5.2539,1.3802,-6.9643,0.2,21.2872,14.5301,0.3246769265898921,5.2751,1.3464,6.9656,0.0,0.2
13.491,13.5230007,13492.0,13524.0,32.0,0.0320007000000011,21.2872,14.5301,0.3246769265898921,5.2751,1.3464,6.9656,0.2,21.4345,14.6257,0.32467431326192786,5.2961,1.3615,6.9659,0.0,0.2
13.5230007,13.5510006,13524.0,13552.0,28.0,0.0279998999999993,21.4345,14.6257,0.32467431326192786,5.2961,1.3615,6.9659,0.2,21.5634,14.7097,0.32467044155209157,5.2944,1.3761,6.9662,0.0,0.2
13.5510006,13.569,13552.0,13570.0,18.0,0.017999400000000776,21.5634,14.7097,0.32467044155209157,5.2944,1.3761,6.9662,0.2,21.6462,14.7639,0.32486726447610526,5.2869,1.3852,6.9664,0.0,0.2
